"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"384","Will Butcher","N.J","D","23","0.58333333333333","0.02536231884058","194.71","127.01","37.74","91.86","44.47","34.15","96.09","63.08","35.45","-2.54","93.55","-21.43","4.95","0.75","35.27","97.78","53.77","40.63","-1.69","-22","-","-1.69","-6.77","-","132.63","101.04","38.89","-1.13","134.89","-33.33","143.68","108.23","39.19","0","-1.22","0.00","0.00","0.00","0.000","102.86","0","102.86","102.86","50.00","102.86","0","102.86","50.00"
"734","Kiefer Sherwood","COL","L","16","2.6333333333333","0.16458333333333","35.58","124.22","7.18","36.49","23.01","21.57","37.39","38.45","19.90","-0.91","-6.36","-","0.92","8.38","0.79","18.24","105.82","1.47","-1.82","31.04","-11.11","-0.91","-3.63","-","26.75","99.72","5.71","0","-1.21","0.00","-1.31","26.57","-1.79","0","-2.62","0.00","0.00","100.00","1.000","0","0","45.57","91.14","0.00","0","0","45.57","0.00"
"438","Josh Currie","PIT","R","1","1.25","1.25","-7.47","117.31","-9.09","-7.47","69.31","-9.09","-7.47","36.25","-11.11","0","0","-","0","1.73","-0.04","0","58.66","0.00","0","-29.88","-","0","0","-","0","118.04","0.00","0","0","-","0","84.72","0.00","0","0","-","-","100.00","1.00","0","0","48","48","0.00","0","0","48","0.00"
"782","Nils Hoglander","VAN","L","56","1.5666666666667","0.02797619047619","62.95","97.32","15.91","26.01","39.83","10.94","28.16","21.81","17.72","-1.17","31.28","-14.29","-0.5","-1.18","-6.11","-4.87","60.3","-8.20","-1.17","-21.06","-","-0.19","-3.12","-","-4.94","108.48","-9.95","-0.78","48.98","-27.27","50.53","54.88","25.43","-0.28","-3.38","-7.69","0.00","50.00","0.500","0","0","38.3","114.89","0.00","0","0","38.3","0.00"
"553","Mitchell Stephens","T.B","C","7","4.75","0.67857142857143","-14.18","94.85","-20.00","-14.18","91.24","-22.92","-12.89","97.95","-31.25","0","-5.16","-","-1.26","6.58","-27.01","-9.03","34.79","-24.14","-6.45","18.82","-50.00","0","-1.29","-","-3.44","21.3","-10.53","0","-3.44","0.00","-5.59","88.61","-12.50","0","-1.86","0.00","-","100.00","1.00","0","0","88.42","37.89","0.00","0","0","88.42","0.00"
"745","Mattias Samuelsson","BUF","D","12","21.616666666667","1.8013888888889","-8.76","92.13","-12.90","-5.81","98.2","-11.29","-5.81","51.27","-12.30","-2.86","5.38","-33.33","-0.26","9.22","-5.85","-5.72","73.91","-14.29","0","18.91","0.00","0","-2.95","0.00","-7.63","73.33","-25.00","-3.82","3.7","-100.00","-4.26","22.32","-7.74","0","8.02","0.00","0.00","88.89","0.889","0","5.55","33.31","22.21","0.00","0","8.33","61.06","0.00"
"182","Kevin Connauton","FLA","D","7","2.7833333333333","0.39761904761905","6.58","91.96","-4.58","8.45","106.93","-5.56","12.2","57.24","1.04","-1.87","33.75","-16.67","-0.73","17.24","-16.88","-9.36","72.22","-20.83","-5.62","51.57","-30.00","-1.87","15.94","-25.00","-4.99","27.53","-14.29","0","0","-","28.43","31.22","20.83","0","25.73","0.00","0.00","60.00","0.600","0","21.56","21.56","86.23","0.00","0","21.56","21.56","0.00"
"215","Vladimir Tarasenko","STL","R","24","0.65","0.027083333333333","79.84","83.18","22.39","80.41","8.44","37.57","83.81","-58.93","87.39","-1.13","-9.07","-","2.66","32.56","0.62","87.21","-60.63","92.24","88.91","-28.33","89.29","-1.13","-4.53","-","-2.27","-43.07","-","0","-4.53","0.00","-4.91","211.01","-8.11","0","-1.64","0.00","0.00","-","0.00","0","0","0","92.31","-","0","0","0","-"
"367","Christian Djoos","DET","D","36","0.36666666666667","0.010185185185185","-11.86","72.94","-11.57","-10.72","91.31","-12.90","-9.57","109.68","-15.06","0","-9.57","-","-0.35","2.26","-5.24","-3.44","120.39","-7.38","-0.77","-16.07","-","0","-5.74","-","-3.57","181.95","-8.97","0","-3.06","0.00","-4.98","-65.78","-","0","-2.21","0.00","-","100.00","1.00","0","163.64","163.64","327.27","0.00","0","163.64","163.64","0.00"
"545","Guillaume Brisebois","VAN","D","1","0.88333333333333","0.88333333333333","-22.18","70.71","-14.29","-22.18","122.46","-21.43","-22.18","174.2","-42.86","0","-7.39","-","-0.92","16.81","-10.00","-7.39","32.36","-6.67","0","30.96","0.00","0","0","-","-9.86","1.86","-10.00","0","-9.86","0.00","-21.36","55.4","-33.33","0","0","-","-","100.00","1.00","0","0","67.92","0","0.00","0","0","135.85","0.00"
"518","Jack Eichel","BUF","C","21","1.4","0.066666666666667","-14.54","68.9","-12.42","-11.48","91.85","-12.61","-9.18","108.69","-12.77","0","37.5","0.00","-0.36","33.52","-5.21","-3.83","84.19","-7.94","-0.77","111.74","-4.35","0","39.8","0.00","-4.08","-36.73","-","0","0","-","-6.63","-18.78","-7.59","0","-3.32","0.00","-","75.00","0.75","0","0","85.71","171.43","0.00","0","0","85.71","0.00"
"787","Victor Soderstrom","ARI","D","4","0.88333333333333","0.22083333333333","-5.91","67.92","-8.00","-5.91","88.6","-11.11","-5.91","103.36","-15.38","0","-2.95","-","-0.29","2.85","-4.40","-2.95","29.53","-7.14","0","-23.63","-","0","-2.95","-","-3.94","70.88","-16.67","0","0","-","0","59.72","0.00","0","0","-","-","100.00","1.00","0","0","0","67.92","-","0","0","135.85","0.00"
"761","Jacob Bernard-Docker","OTT","D","5","1.8666666666667","0.37333333333333","-28.5","65.73","-23.08","-25.33","36.27","-29.63","-22.16","55.27","-35.00","-3.17","-9.5","-","-3.07","5.24","-40.73","-22.16","42.6","-29.17","-9.5","25.81","-60.00","-3.17","0","-","-16.89","22.39","-21.05","0","-8.44","0.00","-4.57","37.98","-7.69","0","-4.57","0.00","-","100.00","1.00","0","0","32.14","160.71","0.00","0","0","32.14","0.00"
"570","Dean Kukan","CBJ","D","35","0.75","0.021428571428571","62.26","64.5","17.67","64.08","90.87","14.62","64.99","29.97","26.92","-0.45","-7.28","-","-0.74","-0.12","-10.54","-7.73","-44.11","-","-4.55","-16.83","-","0","-4.55","-","-4.24","-36.38","-","0","-2.43","0.00","-8.54","162.79","-11.11","-0.66","-1.31","-33.33","0.00","100.00","1.000","80","0","0","80","100.00","80","0","0","100.00"
"497","Clark Bishop","OTT","C","13","4.3833333333333","0.33717948717949","-0.38","63.41","-4.55","0.79","0.04","0.71","0.79","-46.12","32.26","-3.52","-5.86","-","-0.16","1.79","-2.84","5.48","52.05","-1.39","-4.69","10.58","-13.33","-3.52","-2.35","-","13.56","55.29","5.13","0","-3.13","0.00","0","16.42","0.00","0","-1.69","0.00","0.00","100.00","1.000","0","13.69","13.69","68.44","0.00","0","13.69","27.38","0.00"
"117","Luca Sbisa","NSH","D","1","0.76666666666667","0.76666666666667","0","62.84","0.00","0","138.07","0.00","0","191.8","0.00","0","56.77","0.00","0","24.15","0.00","0","127.32","0.00","0","156.52","-","0","0","-","0","-38.94","0.00","0","90.02","0.00","0","-93.13","-","0","-15.52","0.00","-","66.67","0.67","0","0","0","234.78","-","0","0","78.26","0.00"
"501","Kevin Labanc","S.J","R","55","1.1666666666667","0.021212121212121","-19.16","60.49","-16.96","-16.16","29.82","-18.12","-12.37","50.97","-19.25","-1","-7.18","-","-0.88","-1.89","-12.43","-7.38","57.16","-13.91","-3.79","-17.96","-","-0.8","-3.79","-","-4.79","100.16","-11.46","-0.27","-2.39","-10.00","-6.05","9.72","-8.57","0","-2.31","0.00","-","100.00","1.00","0","0","0","102.86","-","0","0","51.43","0.00"
"631","Givani Smith","DET","R","16","0.38333333333333","0.023958333333333","-12.88","59.94","-11.76","-12.07","85.7","-14.56","-11.27","103.4","-17.50","0","-7.24","-","-0.24","-0.09","-3.81","-2.41","-39.44","-","0","-15.29","-","0","-4.02","-","-3.22","-32.19","-","0","-2.15","0.00","-4.65","147.03","-5.56","0","-2.33","0.00","-","100.00","1.00","0","0","0","156.52","-","0","0","0","-"
"264","Steven Fogarty","BUF","C","9","1.8166666666667","0.20185185185185","-12.44","59.44","-10.53","-12.44","47.55","-12.82","-11.19","76.15","-16.67","-2.49","58.59","-25.00","-0.92","3.06","-12.08","-4.97","18.8","-9.52","-2.49","46.16","-11.11","-1.24","28.05","-20.00","-3.32","-36.48","-","0","-1.66","0.00","-1.8","62.29","-2.17","0","45.91","0.00","-","50.00","0.50","0","0","66.06","33.03","0.00","0","0","66.06","0.00"
"485","Louie Belpedio","MIN","D","1","2.1333333333333","2.1333333333333","0","58.5","0.00","0","48.38","0.00","0","66.38","0.00","0","28.13","-","0","7.48","0.00","0","56.25","-","0","28.13","-","0","0","-","0","37.5","-","0","0","-","0","-37.38","0.00","0","40.63","0.00","-","66.67","0.67","0","0","0","84.38","-","0","0","0","-"
"649","Tarmo Reunanen","NYR","D","4","0.41666666666667","0.10416666666667","-18.7","56.73","-17.65","-15.58","75.43","-18.52","-15.58","87.9","-21.74","0","137.77","0.00","-0.98","2.86","-13.84","-6.23","100.36","-12.50","-3.12","-31.17","-","0","-3.12","-","-4.16","175.38","-20.00","0","192","0.00","-13.51","-63.03","-","0","-4.5","0.00","-","0.00","0.00","0","0","0","288","-","0","0","0","-"
"100","Max Pacioretty","VGK","L","48","2.3833333333333","0.049652777777778","84.62","54.88","25.68","87.44","34.42","33.33","64.81","28.71","31.37","-0.85","20.66","-15.79","29.96","7.88","55.61","41.89","49.65","19.12","46.12","8.54","46.40","-0.56","-1.97","-","-5.64","54.82","-10.95","0","-2.63","0.00","31.48","-25.96","42.73","0","-0.81","0.00","0.00","66.67","0.667","25.17","50.35","0","226.57","100.00","50.35","50.35","25.17","66.67"
"436","Dakota Mermis","MIN","D","3","0.9","0.3","66.67","53.75","33.33","66.67","-3.55","50.00","0","10.49","0.00","0","52.62","0.00","3.54","1.29","29.83","0","29.22","0.00","0","47.94","0.00","0","66.67","-","0","-24.97","-","0","-6.24","0.00","96.3","-60.86","100.00","0","-13.52","0.00","-","0.00","0.00","0","0","0","200","-","0","0","0","-"
"498","Dakota Joshua","STL","C","12","2.2","0.18333333333333","-9.06","51.49","-7.48","-9.06","23","-9.52","-6.8","19.51","-9.84","-1.13","18.21","-11.11","-0.53","-2.79","-5.43","-1.13","70.66","-1.69","-1.13","-2.18","-3.70","0","20.48","0.00","0","97.12","0.00","0","-1.51","0.00","-3.27","-24.42","-4.88","0","-1.64","0.00","-","66.67","0.67","0","27.27","27.27","81.82","0.00","0","27.27","27.27","0.00"
"700","Timothy Liljegren","TOR","D","2","3.8166666666667","1.9083333333333","-0.98","50.59","-7.07","-0.98","27.5","-5.71","-0.98","12.77","-5.00","0","7.37","0.00","3.53","-1.45","38.40","15.72","52.56","14.29","15.72","-0.98","50.00","0","-8.35","-","0","71.39","0.00","0","20.96","0.00","0","-2.85","0.00","0","0","-","0.00","75.00","0.750","15.72","0","31.44","15.72","33.33","15.72","0","47.16","25.00"
"711","Filip Chytil","NYR","C","42","2.1333333333333","0.050793650793651","40.42","49.92","13.71","42.86","72.44","12.15","46.21","34.76","23.16","-1.83","-7.31","-","3.37","-1.2","30.26","20.52","39.33","10.55","24.17","-19.18","82.89","-0.3","-3.04","-","-4.87","78","-12.37","-0.41","-4.46","-8.33","-5.72","17.06","-8.18","-0.44","-1.32","-25.00","0.00","100.00","1.000","0","28.13","0","168.75","-","0","28.13","0","-"
"743","Evan Bouchard","EDM","D","14","3.7666666666667","0.26904761904762","-0.1","48.77","-3.58","2.43","54.88","-4.58","5.8","63.41","-4.89","0","-4.22","-","-0.3","1.92","-6.10","9.18","-12.96","15.00","-3.37","-1.79","-16.00","0","-0.84","-","16.74","-14.89","26.06","0","-2.25","0.00","-4.87","48.02","-6.78","0","-2.44","0.00","0.00","100.00","1.000","0","15.93","31.86","47.79","0.00","0","15.93","47.79","0.00"
"772","Simon Benoit","ANA","D","6","9.8333333333333","1.6388888888889","-6.47","47.95","-8.70","-6.47","23.91","-9.52","-6.47","9.59","-12.50","0","-3.61","0.00","-0.44","1.95","-7.16","-6.47","-2.24","-14.29","0","-13.7","0.00","0","-6.47","-","-8.63","15.28","-33.33","0","-4.32","0.00","0","54.86","0.00","0","8.81","0.00","-","88.89","0.89","0","0","24.41","61.02","0.00","0","0","36.61","0.00"
"379","Kyle Burroughs","COL","D","5","2.7333333333333","0.54666666666667","-2.48","46.42","-1.89","-2.48","32.33","-2.44","-2.48","20.72","-3.57","0","7.04","0.00","0","3.4","-0.06","0","35.63","0.00","0","48.46","0.00","0","19.47","0.00","0","-17.11","0.00","0","-13.25","0.00","0","15.58","0.00","0","-3.59","0.00","-","75.00","0.75","0","0","65.85","21.95","0.00","0","0","87.8","0.00"
"139","Matt Bartkowski","MIN","D","1","1.65","1.65","0","46.21","0.00","0","77.65","0.00","0","93.37","0.00","0","36.36","-","0","10.24","0.00","0","72.73","-","0","36.36","-","0","0","-","0","48.48","-","0","0","-","0","-15.6","0.00","0","52.53","0.00","-","66.67","0.67","0","0","0","72.73","-","0","0","0","-"
"514","Jonas Siegenthaler","N.J, WSH","D","15","31.366666666667","2.0911111111111","-8.21","46.07","-10.35","-6.71","36.54","-11.63","-0.69","10.32","-2.64","1.91","0.94","14.29","-0.02","4.53","-4.72","-1.1","17.57","-3.42","0.41","14.05","-2.45","1.91","-0.28","25.00","-2.01","4.69","-5.26","0","-0.92","0.00","-5.93","41.18","-11.87","0","2.76","0.00","50.00","79.31","1.293","0","3.83","34.43","17.22","0.00","0","5.74","61.21","0.00"
"208","Tyler Pitlick","ARI","C","38","80.183333333333","2.1100877192982","-2.4","45.63","-5.20","-1.78","32.61","-5.17","-2.6","24.21","-7.33","0.75","3.26","7.69","-0.32","2.78","-5.47","-4.7","20.54","-9.81","-2.11","6.84","-10.48","0","0.2","0.00","-3.45","18.26","-9.29","0","1.72","0.00","1.27","33.01","-0.67","1.08","2.55","25.00","12.50","87.76","1.003","1.5","5.24","49.39","41.16","2.94","2.99","6.73","62.11","4.60"
"241","Brandon Davidson","BUF","D","6","7.2666666666667","1.2111111111111","5.1","44.78","-4.09","12.97","55.42","-3.57","16.9","38.9","6.82","0","8.64","0.00","0.1","4.32","-8.59","8.64","18.45","5.56","0.39","9.42","-5.00","0","8.64","0.00","11.01","12.04","25.00","0","0","-","0.56","38.02","-7.50","0","0","-","0.00","77.78","0.778","0","8.26","33.03","49.54","0.00","8.26","8.26","57.8","12.50"
"619","Sam Steel","ANA","C","42","16.266666666667","0.38730158730159","-4.21","43.56","-6.93","-3.6","28.37","-7.50","-0.55","7.37","-2.57","-0.31","24.01","-5.26","-0.33","1","-4.97","-3.34","15.03","-7.29","0.02","-12.16","11.36","-0.31","8.62","-11.11","-4.48","36.26","-12.09","0","12.31","0.00","1.36","45.17","-1.62","0","8.89","0.00","0.00","50.00","0.500","3.69","7.38","36.89","81.15","9.09","3.69","7.38","47.95","7.14"
"4","Jason Spezza","TOR","C","54","42.633333333333","0.78950617283951","-3.52","42.29","-8.87","-1.36","29.15","-7.26","-2.93","15.37","-8.50","-0.93","4.77","-12.50","-0.02","3.17","-6.73","0.92","31.27","-7.49","0.37","10.8","-8.38","-0.62","2.85","-18.18","0.72","27.29","-6.84","-0.41","-1.83","-10.00","-2.68","10.27","-5.22","0","2.73","0.00","0.00","81.40","0.814","0","0","157.62","12.67","0.00","0","0","188.58","0.00"
"415","Tyler Bertuzzi","DET","L","9","17.75","1.9722222222222","-14.79","41.77","-13.84","-9.6","12.62","-11.00","-7","1.93","-9.29","0","0.54","0.00","-0.83","0.83","-11.05","-7.79","-2.23","-11.54","-5.19","6.28","-20.00","0","-2.84","0.00","-3.46","-11.35","-6.25","0","0","-","1.13","44.03","-2.14","0","4.88","0.00","0.00","78.95","0.789","3.38","10.14","54.08","10.14","5.88","3.38","13.52","70.99","4.55"
"206","Patrik Nemeth","COL, DET","D","52","116.25","2.2355769230769","-5.9","40.62","-9.46","-7.09","30.93","-12.19","-7.3","19.66","-14.08","0","3.83","0.00","-0.4","2.87","-8.53","-2.41","19.58","-8.20","-0.87","4.32","-5.77","0","0.01","0.00","-2.05","20.36","-10.29","0","1.66","0.00","-1.55","26.58","-4.49","0","3.73","0.00","0.00","84.25","0.843","2.06","5.68","44.39","20.65","4.44","4.13","8.77","67.61","5.76"
"226","Tyler Seguin","DAL","C","3","2.55","0.85","-3.29","38.67","-4.00","0","48.05","0.00","0","10.86","0.00","0","-9.87","-","0","0.49","0.00","-3.29","-19.25","-7.14","0","-13.16","-","0","-6.58","-","-4.39","-8.12","-10.00","0","-4.39","0.00","0","83.66","0.00","0","0","-","-","100.00","1.00","0","0","141.18","23.53","0.00","0","0","141.18","0.00"
"167","Tomas Tatar","MTL","L","50","1.8","0.036","82.95","38.56","27.61","85.63","56.84","27.04","54.73","7.95","33.10","-2.19","-8.77","-","-0.36","-1.52","-2.15","24.08","-22.21","35.71","-3.65","9.95","-13.51","-1.22","-3.65","-","36.97","-42.88","85.16","-0.97","-3.57","-21.43","41.46","89.55","14.14","-0.35","-3.52","-9.09","0.00","100.00","1.000","0","0","33.33","66.67","0.00","0","0","100","0.00"
"5","Mikko Koivu","CBJ","C","7","8.0833333333333","1.1547619047619","-2.99","38.48","-5.79","-2.99","39.99","-8.24","-2.99","47.45","-15.71","-2.97","16.32","-33.33","0.08","7.82","-5.46","-5.95","20.74","-13.33","-2.97","37.1","-16.67","0","16.32","0.00","-3.96","-21.81","-11.11","0","0","-","17.15","23.5","12.63","-4.29","0","-100.00","0.00","75.00","0.750","0","0","59.38","51.96","0.00","0","7.42","59.38","0.00"
"64","Milan Lucic","CGY","L","56","1.3833333333333","0.024702380952381","28.57","38.48","11.09","30.71","65.74","8.57","33.93","41.47","16.08","-0.43","-7.3","-","0.54","1.85","1.79","-7.3","33.74","-12.10","-3.43","-18.46","-","-0.43","-2.79","-","-5.15","69.59","-10.06","0","-3.72","0.00","57.38","8.4","41.15","0","-2.48","0.00","0.00","100.00","1.000","0","0","0","303.61","-","0","0","0","-"
"775","Brogan Rafferty","VAN","D","1","2.3166666666667","2.3166666666667","-20.06","38.42","-23.53","-15.04","43.43","-20.00","-10.03","-3.35","-15.38","0","25.9","-","-0.66","0.74","-10.97","-5.01","-14.21","-11.11","-5.01","20.89","-50.00","0","0","-","0","-46.8","-","0","0","-","-14.48","76.02","-28.57","0","37.41","0.00","-","50.00","0.50","0","0","25.9","51.8","0.00","0","25.9","25.9","0.00"
"698","Aleksi Heponiemi","FLA","C","9","1.3","0.14444444444444","-10.15","38.05","-9.18","-9.03","50.46","-9.30","-7.9","-19.28","-10.77","-1.13","41.64","-20.00","-0.64","-2.34","-7.38","-6.77","-48.51","-","-3.38","-22.56","-","-1.13","-3.38","-","-4.51","-34.6","-","0","0","-","-3.26","128.3","-4.35","0","66.67","0.00","-","0.00","0.00","0","0","92.31","0","0.00","0","0","138.46","0.00"
"369","Liam O'Brien","COL","C","12","0.38333333333333","0.031944444444444","-9.23","37.42","-7.19","-7.55","69.29","-7.96","-5.87","-62.91","-","0","-11.74","-","-0.47","-1.36","-6.80","-3.36","-52.84","-","0","-19.29","-","0","-4.19","-","-4.47","-44.73","-","0","-7.83","0.00","-4.85","131.59","-4.88","0","-2.42","0.00","-","-","-","0","0","0","156.52","-","0","0","0","-"
"237","Sam Carrick","ANA","C","13","1.9","0.14615384615385","-9.53","36.74","-9.62","-9.53","22.32","-11.63","-6.67","-18.92","-11.67","0","26.81","0.00","-0.75","1.17","-9.34","-6.67","17.42","-12.73","-2.86","38.38","-10.34","0","-2.86","-","-5.08","-27.95","-","0","-2.54","0.00","-1.38","30.67","-2.22","0","45.61","0.00","-","0.00","0.00","0","31.58","63.16","63.16","0.00","0","31.58","63.16","0.00"
"494","Michael Bunting","ARI","L","21","0.46666666666667","0.022222222222222","-10.58","36.21","-10.27","-7.76","58.77","-10.00","-7.05","74.99","-11.63","0","-9.17","-","-0.74","2.62","-9.95","-7.05","79.22","-12.50","-2.82","110.24","-13.33","0","-2.82","-","-5.64","-41.36","-","0","-5.64","0.00","-2.04","-61.1","-","0","-3.06","0.00","-","100.00","1.00","0","0","0","0","-","0","0","0","-"
"628","Josh Mahura","ANA","D","13","0.45","0.034615384615385","-19.16","35.6","-16.39","-18.21","56.68","-19.19","-16.29","84.46","-25.00","0","119.92","0.00","-0.9","6.37","-11.15","-5.75","-51.74","-","-4.79","-23","-","0","-6.71","-","-1.28","-38.33","-","0","-5.11","0.00","-5.54","127.54","-7.84","0","188.44","0.00","-","0.00","0.00","0","0","0","133.33","-","0","0","0","-"
"357","Brett Kulak","MTL","D","46","1.8666666666667","0.040579710144928","-18.14","34.98","-16.24","-15.51","20.72","-17.00","-12.88","38.86","-18.28","-2.1","24.52","-21.62","-1.02","5.46","-12.64","-9.99","-23.85","-15.14","-3.68","8.22","-13.33","-1.05","-3.42","-","-8.41","-42.76","-","-1.05","-3.15","-25.00","-6.84","86.5","-11.46","-0.38","43.77","-12.50","-","66.67","0.67","32.14","32.14","64.29","96.43","33.33","32.14","64.29","64.29","33.33"
