"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"420","Emerson Etem","ANA","L","3","0.93333333333333","0.31111111111111","-19.24","164.79","-17.24","-19.24","127.44","-22.73","-11.54","150.53","-21.43","-3.85","58.51","-40.00","-2.16","22.18","-29.20","-13.47","67","-17.95","-7.7","45.04","-28.57","-3.85","58.51","-40.00","-7.7","29.27","-12.00","0","0","-","-5.56","141.25","-11.11","0","0","-","-","66.67","0.67","0","64.29","0","64.29","-","0","64.29","0","-"
"584","Jujhar Khaira","EDM","L","10","0.23333333333333","0.023333333333333","-4.92","160.33","-4.84","-4.92","-68.92","-","-3.28","-62.35","-","0","-14.77","-","-0.21","-6.23","-","-3.28","-42.66","-","0","-14.77","-","0","-4.92","-","-4.38","-37.19","-","0","-8.75","0.00","0","293.22","0.00","0","-4.74","0.00","-","-","-","0","0","0","0","-","0","0","257.14","0.00"
"236","Patrick Maroon","EDM","L","81","1.0666666666667","0.013168724279835","-12.68","116.75","-10.48","-10.3","91.41","-11.75","-7.77","0.78","-12.28","-0.63","-6.82","-","-0.73","12.44","-8.53","-6.82","3.31","-11.41","-2.69","31.05","-9.66","-0.48","-2.38","-","-5.49","-36.98","-","0","-2.96","0.00","-4.58","168.89","-5.76","-0.23","-3.21","-6.67","-","100.00","1.00","0","0","0","337.5","-","0","0","0","-"
"764","Jesse Puljujarvi","EDM","R","28","0.26666666666667","0.0095238095238095","-13.45","115.79","-10.97","-11.08","-81.12","-","-9.1","-59.35","-","-1.19","-6.33","-","-0.87","-8.68","-","-7.52","-57.38","-","-2.77","-29.28","-","-0.79","-1.58","-","-6.33","-37.46","-","0","-3.17","0.00","-6.86","-69.16","-","-0.57","-3.43","-14.29","-","-","-","0","0","0","225","-","0","0","0","-"
"627","Anthony Duclair","ARI","L","58","0.26666666666667","0.0045977011494253","-14.02","115.77","-11.38","-11.93","143.18","-12.72","-8.58","171.01","-13.71","-0.84","217.05","-9.52","-1.14","179.1","-13.63","-7.32","170.59","-11.86","-4.39","201.35","-15.67","-0.63","220.81","-13.04","-3.91","-41.01","-","0","-3.07","0.00","-6.05","-71.94","-","0","-1.81","0.00","-","0.00","0.00","0","225","0","225","-","0","225","0","-"
"303","Gustav Nyquist","DET","R","76","1.4166666666667","0.018640350877193","28.94","107.91","5.23","31.86","48.3","13.25","-7.22","28.48","-11.38","-0.52","-7.39","-","-0.15","-0.89","-0.80","36.51","33.12","23.15","-2.75","-20.63","-","-0.34","-3.61","-","52.34","71.67","24.24","0","-3.44","0.00","-7.45","112.99","-9.55","-0.25","-1.74","-12.50","-","100.00","1.00","42.35","0","0","84.71","100.00","42.35","0","0","100.00"
"225","Teddy Purcell","L.A","L, R","12","0.31666666666667","0.026388888888889","-15.15","107.49","-15.60","-11.58","-59.7","-","-9.8","-41.88","-","-0.89","-3.56","-","-1.11","-3.7","-","-8.91","-32.97","-","-3.56","-10.69","-","0","-1.78","-","-7.13","-29.7","-","-1.19","-1.19","-50.00","-6.44","-65.64","-","0","-1.29","0.00","-","-","-","0","0","0","189.47","-","0","0","0","-"
"316","Zach Redmond","MTL","D","16","0.98333333333333","0.061458333333333","-10.32","106.91","-11.94","-9.68","2.3","-14.15","-7.74","17.14","-15.00","-1.29","55.21","-18.18","-0.64","-5.06","-","-3.23","-38.07","-","-1.94","-16.13","-","0","-2.58","-","-1.72","-29.25","-","-0.86","-0.86","-50.00","-7.46","125.01","-12.70","-0.93","84.41","-20.00","-","0.00","0.00","0","0","122.03","61.02","0.00","0","0","122.03","0.00"
"759","Kevin Rooney","N.J","C","4","0.6","0.15","-18.58","80.53","-13.46","-13.27","117.7","-13.89","-7.96","57.52","-15.79","0","92.04","0.00","-0.45","-2.2","-4.51","-7.96","-61.06","-","0","-18.58","-","0","-5.31","-","-10.62","-56.64","-","0","-3.54","0.00","-11.5","212.19","-13.04","0","144.44","0.00","-","0.00","0.00","0","0","100","0","0.00","0","0","100","0.00"
"619","Michael Raffl","PHI","L","52","1.3833333333333","0.026602564102564","-10.15","79.88","-9.78","-9.7","63.8","-12.76","-8.35","-1.74","-15.61","-0.23","37.73","-3.85","-0.59","5.57","-9.48","-4.29","44.34","-9.18","-1.58","-17.82","-","0","-2.71","-","-3.61","82.88","-9.92","0","55.73","0.00","-6.19","58.18","-8.44","-0.33","-1.95","-14.29","-","0.00","0.00","0","0","0","130.12","-","0","0","0","-"
"139","Kris Versteeg","CGY","R","69","1.1333333333333","0.016425120772947","-13.78","66.55","-13.00","-11.46","89.91","-14.26","-8.99","109.5","-15.42","-1.16","-6.09","-","-0.89","5.9","-12.66","-7.25","4.92","-13.12","-3.34","34.23","-15.13","-0.87","-3.48","-","-5.22","-39.07","-","-0.39","-2.32","-14.29","-6.5","90.91","-9.48","0","-1.26","0.00","-","100.00","1.00","52.94","52.94","0","52.94","100.00","52.94","52.94","0","100.00"
"497","Reid Boucher","N.J, NSH, VAN","C","39","1.85","0.047435897435897","-6.65","63.4","-6.31","-6.01","20.38","-7.25","-5.06","-59.83","-","-0.32","-9.18","-","-0.39","0.26","-5.54","-3.17","11.69","-5.62","-0.95","-21.84","-","0","-4.12","-","-2.95","44.7","-6.60","0","-4.22","0.00","-3.66","30.6","-5.48","0","-2.74","0.00","-","-","-","0","32.43","0","129.73","-","0","32.43","0","-"
"330","Kyle Clifford","L.A","L","73","1.5833333333333","0.021689497716895","61.88","62.31","19.85","26.95","11.53","18.78","29.61","33.58","16.92","-0.78","-5.47","-","1.68","0.52","15.99","30.39","-5.1","35.14","-3.28","-17.04","-","-0.47","-3.13","-","44.9","15.92","36.01","-0.21","-1.04","-16.67","47.28","47.6","22.58","-0.23","-2.26","-9.09","0.00","100.00","1.000","0","0","0","265.26","-","0","37.89","37.89","0.00"
"571","Teuvo Teravainen","CAR","L","81","1.2833333333333","0.015843621399177","77.59","61.04","23.27","80.04","81.33","21.40","82.31","53.81","28.01","-1.75","41.33","-24.39","1.83","22.04","-9.65","37.48","-38.12","80.44","41.51","-17.14","76.56","-1.4","-1.92","-","-5.36","-27.98","-","-0.47","-2.56","-15.38","61.72","148.29","15.34","0","65.26","0.00","0.00","50.00","0.500","46.75","0","0","140.26","100.00","46.75","0","0","100.00"
"373","Gabriel Bourque","COL","L","6","13.233333333333","2.2055555555556","-8.3","59.07","-14.71","0.46","69.55","-12.36","0.31","64.56","-13.53","0","11.57","0.00","2.57","5.87","3.33","-1.88","35.01","-15.28","-10.95","9.38","-55.56","0","-4.38","-","12.09","34.18","16.67","0","9.17","0.00","-12.65","28.2","-18.18","0","13.1","0.00","0.00","80.95","0.810","0","4.53","54.41","63.48","0.00","0","9.07","77.08","0.00"
"612","Jayson Megna","VAN","C","58","2.6166666666667","0.045114942528736","14.31","56.79","4.82","15.24","56.01","5.67","-6.99","51.02","-9.90","-0.23","14.07","-2.56","1.25","9.7","2.92","-4.66","29.02","-6.92","-1.86","45.02","-7.27","-0.23","18.5","-5.00","-3.73","-21.32","-6.70","0","-4.04","0.00","29.08","42.8","18.33","0","-2.02","0.00","-","80.00","0.80","0","22.93","22.93","114.65","0.00","0","22.93","45.86","0.00"
"651","William Carrier","BUF","L","41","2.4","0.058536585365854","-10.4","55.56","-8.01","-8.51","3.56","-8.11","-6.62","30.98","-8.75","-0.63","15.23","-6.06","-0.7","1.12","-7.85","-4.73","41.38","-7.46","-2.84","21.95","-9.18","-0.32","19.64","-5.56","-2.52","25.91","-5.83","0","-3.36","0.00","-5.01","26.39","-5.76","-0.46","-2.28","-16.67","-","75.00","0.75","0","25","75","75","0.00","0","25","125","0.00"
"68","Boyd Gordon","PHI","C","13","19.833333333333","1.525641025641","-10.69","55.02","-12.85","-10.69","23.35","-14.18","-12.43","22.33","-22.73","0","9.98","0.00","-1.15","1.65","-17.45","-6.44","19.3","-13.51","-3.86","14.8","-20.00","0","10.81","0.00","-3.43","6","-9.09","0","-3.43","0.00","-3.07","35.97","-7.22","0","2.51","0.00","0.00","76.19","0.762","0","0","72.61","45.38","0.00","0","3.03","87.73","0.00"
"372","Wade Megan","STL","C","3","1.3333333333333","0.44444444444444","0","51.28","0.00","0","-57.56","-","0","-36.63","-","0","-5.23","-","0","-4.44","-","0","-62.79","-","0","-10.47","-","0","-5.23","-","0","-69.77","-","0","0","-","0","99.77","0.00","0","0","-","-","-","-","0","0","135","45","0.00","0","0","135","0.00"
"672","Frederik Gauthier","TOR","C","21","21.883333333333","1.0420634920635","-6.7","50.98","-9.11","-6.13","30.96","-9.79","-4.4","22.75","-11.57","-1.72","7.52","-33.33","-0.29","3.4","-8.09","-3.7","37.03","-11.33","-2.42","5.86","-13.21","-1.15","2.61","-28.57","-1.7","41.56","-8.66","-0.77","6.55","-50.00","-0.19","10.11","-1.20","0","0","-","0.00","83.33","0.833","0","21.93","139.83","19.19","0.00","0","35.64","167.25","0.00"
"439","Julian Melchiori","WPG","D","18","14.283333333333","0.79351851851852","-10.03","46.58","-9.63","-8.35","26.32","-10.42","-5.84","5.24","-9.12","-3.35","-2.5","-33.33","-0.94","2.3","-12.36","-5.86","35.47","-10.77","-3.35","4.26","-16.67","-1.67","3.36","-66.67","-3.35","41.61","-7.32","-1.12","-3.35","-25.00","-8.46","13.62","-10.61","-1.21","-4.84","-20.00","0.00","92.86","0.929","4.2","4.2","29.4","54.61","12.50","8.4","16.8","42.01","16.67"
"521","Mika Zibanejad","NYR","C","56","39","0.69642857142857","-11.07","46.38","-12.80","-11.25","45.25","-16.74","-6.9","23.32","-14.39","-1.45","-3.21","-15.63","-1.1","3.57","-16.90","-9.19","32.84","-17.62","-3.39","7.3","-15.18","-0.58","-2.23","-13.33","-7.73","34.05","-18.69","-0.77","-1.43","-18.18","0.09","22.36","-3.66","-0.42","0.13","-16.67","0.00","93.18","0.932","3.08","6.15","84.62","43.08","3.51","6.15","9.23","92.31","6.25"
"285","Jordan Eberle","EDM","C, R","82","1.1666666666667","0.014227642276423","90.4","46.1","29.67","92.92","25.43","38.63","43.86","47.82","21.24","-0.63","-6.78","-","0.4","4.18","0.09","-6.78","50.03","-11.38","-2.68","26.2","-9.60","-0.47","-2.37","-","-5.47","31.77","-12.94","0","-2.94","0.00","144.24","-0.66","61.21","-0.23","-3.19","-6.67","0.00","100.00","1.000","51.43","154.29","0","308.57","100.00","102.86","154.29","0","100.00"
"548","Karl Stollery","N.J","D","11","0.83333333333333","0.075757575757576","-8.81","45.17","-8.18","-7.83","68.65","-9.41","-7.83","93.12","-13.33","-1.96","-7.83","-","-0.75","19.18","-9.90","-4.89","97.03","-9.43","-2.94","51.45","-12.50","-0.98","-2.94","-","-2.61","60.77","-6.90","-1.3","-5.22","-20.00","-2.83","-70.67","-","0","-1.41","0.00","-","100.00","1.00","0","72","0","144","-","0","72","0","-"
"746","Markus Hannikainen","CBJ","L","10","6.8333333333333","0.68333333333333","-7.92","44.45","-10.88","-15.03","43.58","-19.57","-13.36","21.82","-21.62","-3.34","2.1","-33.33","-0.97","4.09","-12.68","-6.68","23.06","-14.81","-3.34","2.96","-12.50","-1.67","-5.01","-","-4.45","26.79","-18.18","-2.23","11.71","-100.00","3.04","33.31","-2.31","0","-2.41","0.00","-","87.50","0.88","0","0","26.34","70.24","0.00","0","0","26.34","0.00"
"756","Markus Nutivaara","CBJ","D","66","1.7","0.025757575757576","-13.53","42.84","-12.10","-11.62","67.81","-13.68","-9.53","88.58","-15.34","-1.52","29.2","-20.00","-1.01","15.91","-12.48","-6.48","55.76","-11.45","-3.43","49.24","-13.85","-0.57","32.63","-17.65","-4.07","8.69","-9.58","-1.02","-2.79","-26.67","-6.88","-13.16","-9.69","0","-1.93","0.00","-","75.00","0.75","0","0","0","176.47","-","0","0","0","-"
"716","Gustav Forsling","CHI","D","38","3.1333333333333","0.082456140350877","-6.92","41.81","-5.85","-5.82","51.05","-6.56","-5.82","34.96","-8.74","0","28.83","0.00","-0.36","4.51","-4.16","-4.37","42.96","-7.64","-1.82","51.84","-6.85","0","14.05","0.00","-3.4","-11.84","-8.33","0","23.11","0.00","-2.1","6.74","-2.68","0","-3.68","0.00","-","60.00","0.60","0","0","19.15","114.89","0.00","0","19.15","19.15","0.00"
"28","Scott Hartnell","CBJ","L","78","0.43333333333333","0.0055555555555556","-12.58","41.25","-11.45","-10.96","65.11","-13.00","-9.19","86.23","-14.96","-1.29","-6.13","-","-1.07","-1.06","-13.16","-6.77","-48.2","-","-3.87","-20.64","-","-0.48","-2.58","-","-3.87","-36.76","-","-0.86","-3.01","-22.22","-5.82","134.33","-8.14","0","-1.86","0.00","-","100.00","1.00","0","0","0","415.38","-","0","0","0","-"
"314","Ben Smith","COL, TOR","R","40","87.366666666667","2.1841666666667","-6.63","38.82","-8.40","-7.32","26.03","-10.41","-6.82","15.83","-11.49","-1.03","2.43","-12.50","-0.91","2.02","-12.75","-5.29","11.85","-10.51","-2.39","0.41","-11.30","-0.51","1.89","-25.00","-3.86","15.25","-10.37","-0.68","1.62","-12.50","-1.22","34.21","-3.91","0","-0.98","0.00","0.00","86.00","0.860","1.37","11.67","63.87","36.4","2.11","2.06","13.05","85.16","2.36"
"469","Rob O'Gara","BOS","D","3","6.5833333333333","2.1944444444444","-2.95","38.01","-7.50","-2.95","24.02","-6.35","1.29","4.5","0.00","0","-4.24","-","-1.61","0.71","-18.50","-16.94","21.44","-28.57","-16.94","15.28","-44.44","0","-4.24","-","0","8.22","0.00","0","0","-","7.05","30.05","3.17","0","0","-","0.00","100.00","1.000","0","0","27.34","63.8","0.00","9.11","0","45.57","16.67"
"424","Jeff Skinner","CAR","C, L","79","1.5166666666667","0.019198312236287","-16.28","37.83","-16.76","-13.93","19.07","-18.83","-11.58","38.6","-22.22","-1.63","-5.43","-","-1.41","6.92","-20.23","-9.77","40.77","-20.30","-5.43","22.38","-24.00","-1.27","-1.99","-","-5.79","24.53","-17.02","-0.48","-2.17","-18.18","-5.75","1.23","-9.32","0","-2.61","0.00","-","100.00","1.00","39.56","0","0","118.68","100.00","39.56","0","0","100.00"
"450","Micheal Ferland","CGY","L","76","2.7666666666667","0.03640350877193","-14.53","37.51","-13.56","-11.81","38.91","-14.52","-8.83","59.14","-15.19","-1.09","15.58","-15.09","-0.87","8.08","-12.34","-6.65","38.68","-12.16","-3.26","45.91","-14.55","-0.81","18.02","-18.18","-4.53","-9.65","-10.50","-0.36","-2.17","-14.29","-7.85","0.08","-11.14","0","-1.18","0.00","-","80.00","0.80","43.37","21.69","43.37","216.87","50.00","43.37","21.69","65.06","40.00"
"663","Bo Horvat","VAN","C","81","148.76666666667","1.8366255144033","-1.68","37.44","-4.42","-0.17","31.88","-3.83","-0.41","24.1","-4.46","0.81","4.72","6.67","0.16","2.61","-0.93","-0.11","28.71","-3.95","1.18","10.16","0.76","0.81","3.04","11.76","-1.71","24.75","-6.80","0","1.02","0.00","-1.07","14.82","-3.42","0","1.33","0.00","11.11","84.62","0.957","1.61","3.63","45.57","44.36","3.42","4.84","6.45","62.11","7.23"
"93","Brian Boyle","T.B, TOR","C","75","79.766666666667","1.0635555555556","-5.48","36.86","-6.04","-5.24","25.63","-7.27","-5.35","20.24","-9.72","-0.6","3.21","-8.33","-0.63","2.59","-9.86","-3.31","22.87","-7.11","-2.83","7.07","-13.36","-0.6","1.02","-23.08","-0.65","21.06","-2.94","0","-0.17","0.00","-1.91","17.27","-3.48","0","3.36","0.00","0.00","86.60","0.866","5.27","6.77","57.92","41.37","8.33","5.27","9.03","72.96","6.73"
"193","Kyle Okposo","BUF","R","65","9.05","0.13923076923077","-2.99","36.82","-3.51","-2.03","33.78","-3.59","-0.11","17.86","-1.83","-0.38","4.79","-4.35","-0.62","7.36","-7.58","-3.85","12.22","-6.64","-2.31","6.01","-7.84","-0.38","1.24","-6.67","-2.05","8.27","-5.41","0","-2.31","0.00","-3.89","32.35","-4.50","0","-1.95","0.00","0.00","84.62","0.846","6.63","19.89","26.52","66.3","20.00","6.63","19.89","33.15","16.67"
"492","Alan Quine","NYI","C","61","22.1","0.36229508196721","-13.52","35.71","-11.36","-11.58","27.93","-12.94","-9.65","23.95","-14.98","-1.21","-1.09","-15.63","-0.89","3.39","-11.62","-7.48","18.09","-13.72","-4.1","15.56","-15.45","-0.72","2.29","-18.75","-4.51","3.38","-12.07","-0.32","-1.61","-16.67","-4.53","24.57","-5.53","-0.35","-3.14","-10.00","-","93.10","0.93","0","5.43","48.87","73.3","0.00","0","10.86","57.01","0.00"
"371","Gabriel Dumont","T.B","C","39","12.883333333333","0.33034188034188","4.8","35.09","0.90","0.8","6.79","0.00","1.78","-3.47","3.28","-0.66","-5.9","-","-0.46","3.33","-7.82","-4.91","4.65","-10.49","-2.29","1.92","-12.07","-0.66","-2.29","-","-3.49","3.63","-9.41","0","-3.49","0.00","10.62","35.72","7.31","0","-1.42","0.00","0.00","100.00","1.000","4.66","9.31","102.46","18.63","4.35","9.31","13.97","139.72","6.25"
"586","Jimmy Vesey","NYR","L","80","0.46666666666667","0.0058333333333333","-18.89","34.8","-16.77","-16.02","58.08","-18.52","-12.65","77.98","-20.00","-1.52","121.15","-16.98","-1.44","11.86","-18.30","-9.95","79.16","-16.76","-4.89","107.83","-19.08","-1.01","124.86","-21.43","-6.75","-38.23","-","-0.45","-2.92","-13.33","-8.53","-60.17","-","-0.24","-2.19","-10.00","-","0.00","0.00","0","128.57","0","385.71","-","0","128.57","0","-"
"34","Nick Schultz","PHI","D","28","52.333333333333","1.8690476190476","-1.97","31.31","-5.51","-0.74","25.05","-5.44","-0.13","15.8","-5.45","-1.23","0.04","-13.33","-0.14","2.14","-5.04","-3.77","20.63","-10.46","-0.7","5.61","-8.33","-0.61","0.98","-20.00","-4.1","20.03","-11.36","0","-1.04","0.00","2.19","19.21","0.47","-0.89","-0.24","-20.00","0.00","85.11","0.851","0","4.59","22.93","59.62","0.00","1.15","11.46","24.08","4.55"
"766","Tyson Jost","COL","C","6","5.6333333333333","0.93888888888889","4.45","31.27","-2.51","4.45","21.78","-3.57","4.45","8.91","0.00","-5.62","5.03","-50.00","-1.03","2.23","-19.80","-0.58","-1.74","0.00","5.03","18.49","-33.33","-2.81","0","-","-7.49","-26.98","-15.38","-3.74","6.71","-33.33","7.27","32.31","1.28","0","0","-","0.00","75.00","0.750","10.65","0","10.65","85.21","50.00","21.3","0","10.65","66.67"
"114","Tanner Glass","NYR","L","11","2.7666666666667","0.25151515151515","-16.06","30.31","-13.86","-13.77","26.98","-14.46","-11.47","48.78","-16.13","-1.15","12.51","-11.11","-1.03","4.17","-13.43","-5.74","-7.1","-10.20","-3.44","21.58","-13.64","-1.15","18.25","-25.00","-3.06","-38.24","-","0","-4.59","0.00","-11.6","57.36","-14.58","0","-3.31","0.00","-","80.00","0.80","0","21.69","43.37","65.06","0.00","0","21.69","43.37","0.00"
"441","Tom Kuhnhackl","PIT","R","57","101.66666666667","1.7836257309942","0.68","29.94","-2.46","2.6","23.01","-0.83","-0.51","17.77","-3.76","0.87","1.93","7.42","0.27","3.18","-0.56","0.51","17.8","-2.76","0.43","7.33","-2.66","0.28","0.43","5.56","0.11","13.97","-2.88","0.79","-1.83","25.00","-1.36","19.64","-4.00","0","3.3","0.00","15.38","87.18","1.026","4.13","7.67","44.85","47.21","8.43","5.9","9.44","57.84","9.26"
"300","David Warsofsky","PIT","D","7","5.7166666666667","0.81666666666667","10.22","28.76","1.73","15.13","51.66","1.02","20.04","47.03","5.56","0","2.32","0.00","-0.06","11.89","-7.10","-9.81","19.49","-15.38","0","25.63","0.00","0","-4.91","-","-13.08","-8.18","-20.69","0","9.63","0.00","18.51","18.12","11.59","0","0","-","0.00","88.89","0.889","10.5","10.5","10.5","62.97","50.00","31.49","10.5","20.99","60.00"
"346","Peter Holland","ARI, TOR","C","48","6.4833333333333","0.13506944444444","-5.36","28.25","-5.42","-3.41","20.46","-5.14","0.49","32.15","-4.63","-1.22","10.72","-13.51","-0.78","6.43","-10.93","-7.06","27.28","-11.20","-4.38","34.34","-17.14","-0.49","5.36","-11.11","-3.57","-9.42","-7.14","-0.32","-3.9","-7.69","5.63","-19","10.35","-0.35","12.31","-25.00","0.00","77.78","0.778","9.25","9.25","18.51","111.05","33.33","9.25","18.51","18.51","33.33"
"72","Alexander Steen","STL","L","76","140.93333333333","1.8543859649123","-7.96","28.2","-9.59","-7.92","18.93","-11.64","-7.86","19.29","-16.41","-0.66","4.32","-15.00","-0.9","1.07","-13.83","-6.05","12.57","-13.66","-2.91","0.4","-13.43","-0.44","1.63","-20.00","-4.18","16.22","-13.43","0","2.47","0.00","-1.06","24.3","-3.00","0","1.21","0.00","0.00","86.43","0.864","1.28","12.35","62.16","38.74","2.01","2.98","13.62","83.44","3.45"
"13","Mike Fisher","NSH","C","72","129.01666666667","1.7918981481481","-0.36","28.1","-2.60","-1.21","17.19","-3.28","-0.09","10.05","-1.89","-1.98","2.78","-22.51","-0.2","1.06","-3.93","-0.24","14.01","-2.65","-0.39","4.24","-4.29","-0.89","1.86","-21.08","0.2","13.03","-1.46","-1.09","1.03","-42.86","-0.51","26.01","-3.26","-0.39","0.22","-11.11","6.67","84.85","0.915","1.4","6.05","57.2","32.09","2.38","2.33","8.37","70.22","3.21"
"572","Derrick Pouliot","PIT","D","11","12.183333333333","1.1075757575758","-1.16","27.18","-3.61","0.22","30.07","-4.69","2.17","26.88","0.25","0","-5.5","-","-0.58","3.5","-11.52","-6.88","24.71","-16.67","-2.75","4.57","-15.38","0","-2.75","-","-5.5","26.85","-17.65","0","0","-","1.15","-11.8","3.68","0","-3.97","0.00","0.00","100.00","1.000","0","4.92","9.85","88.65","0.00","0","4.92","24.62","0.00"
