"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"429","Michael Eyssimont","SEA, T.B","C","77","0.65","0.0084415584415584","-17.41","176.84","-14.81","-15.23","110.28","-17.00","-12.87","41.36","-20.17","-1.63","-7.25","-","-1.04","22.31","-11.65","-8.16","220.72","-12.68","-2.72","69.1","-10.49","-0.36","-2.72","-","-7.25","202.16","-14.15","-1.21","-4.11","-22.73","-6.55","34.6","-6.22","0","-2.1","0.00","-","100.00","1.00","0","92.31","92.31","184.62","0.00","0","92.31","92.31","0.00"
"744","Kevin Korchinski","CHI","D","16","1.3166666666667","0.082291666666667","-10.19","139.86","-10.38","-10.19","24.46","-13.25","-6.48","-51.87","-","-2.78","-7.41","-","-1.3","8.27","-16.49","-5.56","136.9","-10.91","-3.7","73.54","-17.39","-1.85","-0.93","-","-2.47","84.47","-6.25","0","-3.7","0.00","-1.34","31.31","-1.32","0","-5.35","0.00","-","-","-","0","0","0","136.71","-","0","0","45.57","0.00"
"252","Conor Sheary","T.B","L","5","0.81666666666667","0.16333333333333","-4.86","135.39","-5.41","-4.86","157.25","-7.14","-4.86","105.64","-10.53","-2.43","63.75","-20.00","-0.18","18.46","-3.01","-2.43","110.5","-6.25","-2.43","132.36","-14.29","0","71.04","0.00","0","-29.15","-","0","-9.72","0.00","-3.51","-2.65","-3.13","0","0","-","-","50.00","0.50","0","73.47","0","146.94","-","0","73.47","0","-"
"367","Kirill Kaprizov","MIN","L","41","0.25","0.0060975609756098","-11.58","132.23","-9.70","-10.38","-85.02","-","-7.98","-60.27","-","-0.8","-11.97","-","-0.83","-8.05","-","-5.19","185.32","-8.67","-1.2","-21.55","-","-0.4","-4.79","-","-5.32","275.83","-10.75","0","-4.79","0.00","-7.5","-122.81","-","0","-5.19","0.00","-","-","-","0","240","0","480","-","0","240","0","-"
"745","Kirill Kudryavtsev","VAN","D","2","2.3833333333333","1.1916666666667","29.5","124.95","-1.43","29.5","81.55","1.92","43.4","-5.25","38.89","0","-6.95","-","2.4","18.58","-0.98","11.28","127.58","-9.72","0","79.85","0.00","0","0","-","15.03","63.63","-8.33","0","0","-","-10.04","48.86","-14.29","0","-10.04","0.00","0.00","100.00","1.000","0","0","25.17","50.35","0.00","0","0","50.35","0.00"
"603","Nathan Légaré","N.J","R","3","0.21666666666667","0.072222222222222","-4.83","117.46","-2.94","-4.83","180.28","-4.76","0","214.1","0.00","0","-9.66","-","-0.57","30.68","-5.35","-4.83","218.94","-7.69","-4.83","247.93","-14.29","0","-9.66","-","0","-38.66","-","0","0","-","0","-202.42","-","0","0","-","-","100.00","1.00","0","0","0","276.92","-","0","0","0","-"
"621","Matias Maccelli","UTA","L","55","0.81666666666667","0.014848484848485","-12.65","106.32","-9.98","-10.54","-6.46","-11.66","-7.17","-54.2","-","-0.84","-6.75","-","-0.7","51.89","-7.04","-4.22","80.51","-5.97","-1.69","45.63","-5.71","0","-2.95","-","-3.37","46.5","-6.15","-0.28","-2.53","-10.00","-6.09","-104.79","-","-0.3","-2.74","-10.00","-","-","-","0","0","0","146.94","-","0","0","0","-"
"112","Brendan Gallagher","MTL","R","82","0.58333333333333","0.0071138211382114","-13.9","92.98","-10.97","-11.91","127.44","-13.21","-9.36","152.4","-14.93","-1.28","-6.95","-","-0.7","3.87","-7.40","-5.81","39.61","-8.42","-1.7","-24.82","-","-0.57","-2.84","-","-5.48","85.9","-9.67","-0.95","-3.21","-22.73","-6.35","38.58","-5.46","0","-2.46","0.00","-","100.00","1.00","0","0","0","308.57","-","0","0","0","-"
"328","Tommy Novak","NSH, PIT","C","54","0.68333333333333","0.012654320987654","76.57","84.56","22.35","77.03","107.04","19.75","-8.49","126.76","-14.80","-0.23","-7.57","-","6.11","6.96","24.20","-4.59","30.7","-7.43","-1.61","62.58","-5.98","0","-3.21","-","-3.98","-42.5","-","-0.31","-3.98","-7.14","120.2","43.68","42.62","0","-1.66","0.00","-","100.00","1.00","0","0","0","614.63","-","0","0","0","-"
"676","Isaak Phillips","CHI","D","3","0.95","0.31666666666667","-17.75","82.96","-14.29","-10.65","48.21","-12.00","-10.65","80.16","-18.75","0","-7.1","-","-0.42","-2.49","-4.43","-7.1","55.31","-9.09","0","-31.95","-","0","-7.1","-","-9.47","116.35","-15.38","0","0","-","-15.38","-6.21","-13.64","0","0","-","-","100.00","1.00","0","0","63.16","63.16","0.00","0","0","63.16","0.00"
"423","Ross Colton","COL","C","61","6.5","0.10655737704918","-7.2","80.6","-9.78","-5.3","86.19","-11.48","-2.68","35.45","-10.00","-0.95","-6.91","-","-0.28","10.93","-6.02","-6.91","50.81","-11.98","-1.91","32.52","-7.69","0","-3.33","-","-6.67","24.39","-15.22","-1.27","-3.18","-28.57","7.14","44.84","2.60","0","-1.72","0.00","0.00","100.00","1.000","0","0","46.15","83.08","0.00","0","0","46.15","0.00"
"790","Artyom Levshunov","CHI","D","18","1.4333333333333","0.07962962962963","-24","73.36","-20.33","-23.04","52.62","-24.00","-16.32","-3.26","-26.56","-4.8","-11.52","-","-3.14","10.54","-26.94","-15.36","104.08","-19.51","-13.44","-34.56","-","-2.88","-3.84","-","-2.56","184.86","-6.25","0","-3.84","0.00","-12.48","-94.29","-","-1.39","-6.93","-16.67","-","100.00","1.00","0","41.86","0","167.44","-","0","41.86","0","-"
"86","Jason Zucker","BUF","L","73","1.0666666666667","0.014611872146119","-16.32","69.99","-14.18","-14.81","93.21","-16.39","-12.79","60.01","-19.59","-1.68","47.67","-16.39","-0.87","22.2","-10.38","-7.23","59.34","-11.98","-3.87","34.21","-14.94","-1.01","51.88","-18.75","-4.49","33.5","-9.76","-0.67","-4.26","-13.64","-8.26","-28.11","-7.02","0","-1.46","0.00","-","50.00","0.50","0","0","0","112.5","-","0","0","0","-"
"709","Colton Dach","CHI","C","25","1.5166666666667","0.060666666666667","-15.74","61.5","-13.99","-13.4","2.19","-14.84","-11.07","27.83","-17.76","0","31.4","0.00","-0.72","-2.66","-7.96","-5.83","23.75","-9.52","-2.33","16.25","-9.09","0","35.48","0.00","-4.66","10.01","-9.84","0","-2.33","0.00","-11.79","22.53","-11.38","0","-3.37","0.00","-","50.00","0.50","0","0","0","158.24","-","0","0","0","-"
"584","Bobby Brink","PHI","R","79","2.2666666666667","0.028691983122363","-15.01","60.7","-13.27","-12.51","64.24","-15.51","-9.04","-17.59","-17.03","-0.77","18.39","-8.70","-1.02","21.43","-11.88","-7.89","50.86","-12.54","-4.62","4.73","-17.52","-0.19","-4.43","-","-4.36","61.5","-8.95","-0.26","-2.05","-11.11","-7.5","14.1","-6.94","-0.56","35.46","-16.67","-","0.00","0.00","0","0","26.47","158.82","0.00","0","0","26.47","0.00"
"106","Dylan McIlrath","WSH","D","17","2.75","0.16176470588235","0.61","55.32","-5.38","-20.54","62.66","-23.13","-17.89","-4.73","-27.00","-1.99","-7.95","-","-1.47","1.37","-16.17","-9.94","19.07","-17.65","-4.64","-19.22","-","-0.66","-3.31","-","-7.07","51.05","-16.33","-1.77","-3.53","-33.33","20.99","8.34","11.79","0","-2.87","0.00","-","100.00","1.00","0","0","0","152.73","-","0","0","43.64","0.00"
"570","Noah Philp","EDM","C","15","1.9","0.12666666666667","14.19","54.63","2.25","17.45","50.23","4.34","18.54","40.39","5.65","0","-9.78","-","1.38","4.14","5.63","23.97","-3.15","23.04","-2.17","-20.65","-","0","-3.26","-","34.86","23.34","22.70","0","-5.8","0.00","-9.42","223.53","-8.96","0","-3.14","0.00","0.00","100.00","1.000","0","31.58","157.89","0","0.00","0","31.58","189.47","0.00"
"671","Helge Grans","PHI","D","6","1.7833333333333","0.29722222222222","-33.52","54.13","-29.41","-26.82","33.9","-28.57","-20.11","-26.69","-25.00","0","-13.41","-","-2.56","5.58","-34.85","-20.11","60.71","-33.33","-13.41","60.59","-66.67","0","0","-","-8.94","0.17","-16.67","0","0","-","-9.68","-57.92","-8.33","0","-19.37","0.00","-","100.00","1.00","0","0","0","67.29","-","0","0","0","-"
"92","Alex Petrovic","DAL","D","5","0.43333333333333","0.086666666666667","-23.03","52.9","-21.21","-23.03","-69.1","-","-23.03","-52.65","-","-6.58","-19.74","-","-0.69","-8.42","-","-3.29","-49.36","-","-3.29","-29.62","-","-3.29","-13.16","-","0","-26.33","-","0","-4.39","0.00","-9.51","95.43","-8.33","-4.75","-4.75","-50.00","-","-","-","0","0","0","138.46","-","0","0","138.46","0.00"
"135","Ryan Nugent-Hopkins","EDM","C","78","134.86666666667","1.7290598290598","-3.12","46.61","-7.51","-4.11","26.26","-8.68","-2.05","16.59","-7.45","-0.04","0.73","-1.19","-1.02","2.77","-14.34","-7.04","30","-14.52","-3.88","7.56","-20.30","-0.31","1.98","-11.11","-4.22","29.92","-11.32","-0.23","-1.15","0.00","-5.71","88.81","-10.57","0","-0.55","0.00","10.53","85.50","0.960","1.33","6.23","69.85","19.13","1.88","1.78","6.23","101.43","1.72"
"769","Wyatt Aamodt","COL","D","2","1.7166666666667","0.85833333333333","22.28","44.74","8.24","-12.68","76.43","-16.67","-12.68","44.55","-33.33","0","-6.34","-","-0.71","19.03","-9.58","-6.34","89.1","-11.11","0","73.16","0.00","0","0","-","-8.45","21.25","-25.00","0","-8.45","0.00","41.33","-100.7","91.67","0","0","-","-","100.00","1.00","0","0","0","104.85","-","0","0","0","-"
"431","Justin Brazeau","BOS, MIN","R","76","1.7166666666667","0.022587719298246","-13.55","43.06","-12.28","-12.33","32.94","-14.64","-9.9","20.75","-16.76","-1.04","-7.99","-","-0.81","1.62","-9.73","-5.73","48.06","-9.17","-2.43","-22.58","-","-0.17","-4.69","-","-4.4","94.18","-8.80","-0.46","-3.24","-12.50","-5.27","-45.36","-5.21","-0.25","-1.25","-16.67","-","100.00","1.00","0","0","0","139.81","-","0","0","0","-"
"662","Jamie Drysdale","PHI","D","70","7.2333333333333","0.10333333333333","1.92","42.58","-2.44","-12.67","23.47","-15.75","-9.11","15.62","-17.67","-0.89","18","-11.43","-1.04","2.99","-11.82","-8","27.84","-12.68","-4.67","-4.96","-17.80","-0.22","-4.22","-","-4.44","43.74","-9.04","-0.3","8.99","-12.50","4.6","-16.59","5.65","-0.64","10.38","-28.57","-","57.14","0.57","8.29","24.88","24.88","116.13","25.00","8.29","33.18","33.18","20.00"
"96","Cam Fowler","ANA, STL","D","68","78.183333333333","1.1497549019608","-2.83","41.98","-5.21","-1.57","31.65","-4.78","-2.26","25.57","-6.82","-1.02","3.54","-9.68","0.19","5.79","-3.09","1.48","33.84","-2.13","3.59","24.13","4.44","-0.34","3.08","-10.00","-2.81","12.94","-6.63","-0.45","3.09","-10.00","-4.16","18.6","-3.98","0","-2.69","0.00","0.00","83.17","0.832","0.77","3.84","44.51","33.77","1.69","0.77","7.67","59.86","1.27"
"495","Skyler Brind'Amour","CAR","C","2","7.0666666666667","3.5333333333333","0","40.59","0.00","0","38.38","0.00","0","36.17","0.00","0","-3.14","0.00","0","6.28","0.00","0","27.21","0.00","0","8.02","0.00","0","2.67","0.00","0","25.59","0.00","0","-7.75","0.00","0","18.64","0.00","0","0","-","-","85.71","0.86","0","0","25.47","42.45","0.00","0","0","33.96","0.00"
"350","Joel Eriksson Ek","MIN","C","46","82.683333333333","1.7974637681159","3.83","39.07","0.34","4.77","37.18","1.17","5.33","31.68","1.56","-0.56","2.16","-5.56","-0.03","3.75","-2.37","0.12","17.55","-1.35","0.17","11.28","-0.82","-0.56","1.57","-16.67","-0.06","8.35","-1.24","0","-2.06","0.00","0.67","79.56","-2.21","0","3.08","0.00","0.00","85.19","0.852","0.73","7.26","51.52","16.69","1.39","2.18","8.71","84.18","2.52"
"226","Ryan Hartman","MIN","R","69","3.2333333333333","0.046859903381643","7.81","38.82","2.18","8.88","63.54","0.88","-8.17","-22.22","-12.10","-0.86","8.45","-7.84","0.57","5.73","0.67","14.69","34.53","10.44","-1.07","16.26","-4.90","-0.43","-3.01","-","21.02","24.36","18.05","-0.29","19.87","-5.56","-4.66","42.83","-3.80","0","-4.97","0.00","-","50.00","0.50","0","0","111.34","37.11","0.00","0","0","111.34","0.00"
"200","Jaycob Megna","FLA","D","8","14.866666666667","1.8583333333333","2.54","38.69","-3.31","2.54","42.95","-6.61","-5.53","25.26","-20.00","0","7.57","0.00","1.49","4.62","2.83","9.34","15.2","8.01","1.77","15.15","-5.71","0","1.77","0.00","10.1","0.07","13.89","0","2.36","0.00","-3.27","35.45","-4.17","0","5.83","0.00","0.00","76.92","0.769","0","0","20.18","68.61","0.00","0","0","28.25","0.00"
"393","Clayton Keller","UTA","R","81","2.85","0.035185185185185","95.54","38.06","33.50","54.91","6.72","33.24","36.51","-11.52","40.55","-0.59","-7.81","-","3.18","14.82","7.99","60.06","19.39","38.30","20.02","-7.38","46.50","0","-3.39","-","53.39","35.69","34.64","-0.2","-3.34","-5.56","55.92","-35.36","45.16","-0.21","-2.77","-7.14","0.00","100.00","1.000","0","0","0","126.32","-","42.11","21.05","0","100.00"
"444","Jonah Gadjovich","FLA","L","42","4.2166666666667","0.10039682539683","-14.51","37.89","-13.86","-13.28","43.42","-15.87","-9.88","26.06","-17.98","-1.54","8.05","-20.00","-1.29","1.8","-15.19","-6.18","9.36","-11.49","-2.16","-8.93","-8.54","-0.62","-3.09","-","-5.35","24.39","-14.13","-0.82","17.74","-40.00","-7.14","41.72","-6.53","0","-3.12","0.00","-","80.00","0.80","0","0","14.23","113.83","0.00","0","0","42.69","0.00"
"44","Adam Henrique","EDM","C","81","129.46666666667","1.598353909465","-1.21","36.9","-4.88","-0.88","16.47","-3.73","2.97","7.62","1.98","0.82","-2.13","11.40","-0.52","1.04","-6.85","-4.16","16.64","-8.30","-2.92","1.65","-12.81","0.46","-0.67","14.29","-1.65","19.98","-5.43","-0.15","1.26","-7.50","-4.95","90.48","-9.43","0","-3.48","0.00","12.00","87.83","0.998","0.46","6.49","73.22","19","0.63","0.93","6.95","101.96","0.90"
"600","Sam Poulin","PIT","R","7","1.2833333333333","0.18333333333333","-6.83","36.13","-6.15","-6.83","13.28","-7.84","-5.12","44","-9.38","-1.71","34.8","-12.50","-0.46","-2.57","-6.47","-3.41","-46.09","-","-1.71","-18.78","-","0","-5.12","-","-2.28","-36.42","-","-2.28","-4.55","-33.33","-4.93","79.32","-3.85","0","62.6","0.00","-","50.00","0.50","0","0","0","93.51","-","0","0","0","-"
"531","Kevin Bahl","CGY","D","73","182.31666666667","2.4974885844749","-8.12","35.47","-9.90","-2.89","34.92","-8.40","-2.92","21.38","-9.61","0.1","2.26","-2.16","0.28","3.31","-0.75","-2.17","22.07","-6.42","-0.6","10.94","-6.46","0.51","-0.42","10.00","-2.08","14.84","-6.44","-0.54","2.23","-20.00","-9.38","69.37","-12.93","0","1.47","0.00","14.29","85.05","0.993","0.66","6.25","45.09","21.06","1.44","0.99","10.86","79.97","1.22"
"506","Martin Fehervary","WSH","D","81","245.58333333333","3.0318930041152","-12.99","34.8","-13.84","-10.42","28.1","-15.26","-7.4","21.48","-17.55","0.64","3.68","-0.88","-0.58","3.23","-10.39","-5.2","13.43","-11.58","-1.53","10.3","-14.25","0.32","1.11","2.08","-4.89","4.17","-10.86","0.1","0.3","0.00","-10.71","64.54","-12.62","0.35","3.39","7.14","20.69","86.50","1.072","0.24","7.33","36.4","11.48","0.67","0.73","11.73","67.92","1.07"
"711","Mackie Samoskevich","FLA","R","72","0.95","0.013194444444444","-15.23","34.76","-14.26","-13.25","55.95","-15.84","-10.27","80.95","-18.45","-1.82","-6.62","-","-0.96","-1.87","-11.58","-7.29","-47.68","-","-2.48","-22.68","-","-0.99","-3.48","-","-6.4","-33.33","-","-0.66","-1.32","-33.33","-8.13","77.94","-7.22","-0.24","-3.11","-7.14","-","100.00","1.00","0","63.16","0","252.63","-","0","63.16","0","-"
"762","Sam Rinzel","CHI","D","9","13.483333333333","1.4981481481481","20.68","34.57","7.99","20.68","30.25","8.66","14.27","15.06","9.17","3.93","0.92","11.43","6.3","4.54","21.60","9.82","15.46","5.61","5.37","7.73","2.99","-4.97","1.96","-66.67","5.93","10.31","10.00","0","-6.63","0.00","9.26","15.15","6.55","6.43","5.67","33.33","33.33","78.57","1.119","0","8.9","26.7","62.3","0.00","4.45","17.8","48.95","8.33"
"153","Jonathan Marchessault","NSH","R","78","1","0.012820512820513","-12.7","33.71","-12.83","-11.62","54.93","-15.15","-8.83","74.76","-16.33","-0.15","53.49","-2.33","-0.7","18.28","-9.35","-5.42","7.95","-9.43","-2.01","36.61","-7.93","0","-3.1","-","-4.54","-38.21","-","-0.21","-3.31","-5.88","-7.83","-81.01","-","0","-1.34","0.00","-","50.00","0.50","0","0","0","540","-","60","0","0","100.00"
"496","Grant Hutton","NYI","D","13","12.5","0.96153846153846","-17.19","33.52","-17.21","-14.05","36.49","-17.08","-10.91","23.31","-18.14","-1.57","6.55","-16.67","-0.75","1.2","-9.28","-3.05","13.53","-8.33","-3.14","0.26","-18.18","-1.57","3.23","-50.00","0.12","17.69","-4.68","0","0","-","-20.42","24.72","-19.15","0","4.79","0.00","0.00","80.00","0.800","0","0","28.8","67.2","0.00","4.8","0","43.2","10.00"
"80","Brenden Dillon","N.J","D","82","215.56666666667","2.6288617886179","-1.02","32.97","-5.25","-0.51","25.57","-5.72","-0.83","16.98","-7.59","0.71","3.68","0.87","-0.14","3.33","-6.55","0.12","13.46","-2.94","0.81","10","-2.47","0.84","2.67","15.00","-0.92","4.61","-3.19","-0.09","0.11","-5.00","-3.1","54.98","-7.32","0.4","1.33","12.50","14.71","84.70","0.994","0.28","7.24","38.97","24.22","0.71","1.39","11.41","61.79","2.20"
"28","Mikael Backlund","CGY","C","76","174.88333333333","2.3010964912281","-1.77","32.57","-4.48","0.89","25.93","-2.79","-0.16","25.82","-6.38","-0.32","4.23","-8.57","0.32","3.05","0.03","-0.56","20.5","-3.71","-0.97","9.66","-6.26","0.02","0.75","-2.68","0.55","14.45","-1.80","-0.45","2.32","-20.00","-0.34","71.35","-4.46","0","2.51","0.00","10.34","84.58","0.949","1.03","7.89","58.67","14.75","1.72","1.37","12.35","87.14","1.55"
"342","Guillaume Brisebois","VAN","D","3","0.48333333333333","0.16111111111111","-14.54","32.08","-13.64","-14.54","51.46","-16.67","-14.54","-38.76","-","0","-4.85","-","-0.99","-4.04","-13.11","-4.85","-48.45","-","-4.85","-19.38","-","0","-4.85","-","0","-38.76","-","0","0","-","-14","95.33","-14.29","0","0","-","-","-","-","0","124.14","0","124.14","-","0","124.14","0","-"
"93","Nick Bjugstad","UTA","C","66","3.7166666666667","0.056313131313131","22.74","31.86","10.42","8.66","34.02","3.84","10.53","27.18","7.17","-0.37","-7.49","-","-0.37","0.25","-3.69","-3.74","14.27","-5.33","-1.31","19.42","-4.32","0","-3.56","-","-3.24","-6.86","-6.10","-0.25","-2.99","-7.69","-5.68","64","-5.41","-0.27","-2.43","-10.00","0.00","100.00","1.000","16.14","0","129.15","145.29","11.11","16.14","0","129.15","11.11"
"360","Derek Ryan","EDM","C","36","11.433333333333","0.31759259259259","-10.99","31.65","-11.25","-9.59","36.63","-14.05","-10.67","39.44","-19.33","-1.39","12.64","-14.29","-1.14","2.14","-14.79","-7.88","5.32","-13.08","-4.17","2.9","-18.75","0","1.07","0.00","-4.95","3.22","-9.76","-1.24","-3.71","-25.00","-7.37","108.44","-8.33","0","20.73","0.00","-","75.00","0.75","0","0","141.69","15.74","0.00","0","0","152.19","0.00"
"583","Cam York","PHI","D","66","128.28333333333","1.9436868686869","-4.1","31.36","-6.74","-2.35","11.03","-4.47","-1.09","9.76","-4.69","0.95","-4.77","13.80","-0.42","2.49","-7.25","-5.72","22.6","-11.98","-2.16","8.13","-11.21","0.47","-0.75","9.09","-4.75","19.29","-12.37","0.62","-1.15","25.00","0.26","37.16","-2.41","0.02","-3.9","37.50","16.67","86.92","1.036","0","6.55","37.42","34.61","0.00","2.81","9.35","58.46","4.58"
"782","Oliver Moore","CHI","C","9","2.2","0.24444444444444","5.25","31.33","-0.67","5.25","27.77","-1.31","-18.64","-26.94","-25.58","-6.78","-13.55","-","-2.84","7.12","-23.58","-16.94","70.29","-20.41","-15.25","-8.3","-30.00","-3.39","-3.39","-","-2.26","104.8","-5.26","0","-4.52","0.00","34.5","-112.56","95.83","-2.45","-9.79","-20.00","-","100.00","1.00","0","54.55","27.27","81.82","0.00","0","54.55","27.27","0.00"
"309","Rasmus Andersson","CGY","D","81","203.2","2.5086419753086","-1.26","30.66","-4.19","-1.47","27.59","-5.57","-2.09","16.56","-6.86","-1.22","3.15","-15.28","-0.04","2.52","-3.14","-0.39","19.36","-3.54","-0.9","9.52","-6.51","-0.86","0.51","-16.07","0.68","13.12","-1.41","-0.48","3.67","-25.00","-1.85","69.55","-6.10","0","-0.16","0.00","6.45","83.96","0.904","0.89","5.61","45.77","23.92","1.90","1.77","11.81","82.68","2.10"
"541","Ilya Lyubushkin","DAL","D","80","188.95","2.361875","-3.54","30.42","-6.78","-2.21","19.27","-5.70","-2.11","13.43","-6.86","-0.05","3.29","-7.72","-0.31","2.54","-6.21","-1.25","26.27","-6.98","1.2","5.75","2.33","-0.03","0.21","-1.82","-3.28","27.36","-16.04","0.42","3.77","8.33","-2.11","29.99","-3.51","-0.96","0.36","-28.57","12.12","85.56","0.977","1.27","4.45","47.31","6.35","2.61","3.49","8.26","73.35","4.55"
