"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"728","Adam Raska","MIN","R","5","0.4","0.08","-4.3","170.89","-3.23","-4.3","213.93","-4.76","-4.3","241.9","-6.90","0","-6.46","-","-0.14","7.42","-1.76","0","235.45","0.00","0","-27.97","-","0","-4.3","-","0","351.23","0.00","0","-2.87","0.00","-3.11","-139.87","-","0","0","-","-","100.00","1.00","0","0","0","150","-","0","0","0","-"
"538","Calle Rosen","STL","D","6","0.48333333333333","0.080555555555556","-11.63","161.04","-11.76","-9.69","182.36","-12.82","-7.75","199.81","-13.79","0","-7.75","-","-0.32","7.19","-4.75","0","-54.28","-","0","-19.39","-","0","0","-","0","-46.53","-","0","-7.75","0.00","-14","280.21","-15.15","0","-2.8","0.00","-","100.00","1.00","0","0","0","124.14","-","0","0","0","-"
"256","Andre Burakovsky","SEA","L","49","0.7","0.014285714285714","69.57","143.84","12.53","70.4","3.04","34.38","73.47","33.1","31.12","-1.39","79.03","-17.24","1.59","33.43","-6.56","-7.52","-57.07","-","-3.06","-23.11","-","-0.84","-3.62","-","-5.94","-45.28","-","-0.74","-2.97","-20.00","116.57","4.79","44.27","0","-1.21","0.00","0.00","0.00","0.000","0","0","0","85.71","-","0","0","0","-"
"222","Dominic Toninato","WPG","C","15","0.71666666666667","0.047777777777778","-11.81","137.29","-9.40","-10.97","89.84","-12.38","-8.43","28.05","-13.16","0","-5.9","-","-0.82","4.52","-9.04","-5.06","27.21","-8.22","-4.22","56.73","-13.51","0","-2.53","-","-1.12","-39.36","-","0","-1.12","0.00","-1.22","360.67","-0.98","0","-3.66","0.00","-","100.00","1.00","0","0","167.44","0","0.00","0","0","167.44","0.00"
"263","Robert Hagg","ANA","D","5","0.65","0.13","-27.3","137.02","-16.33","-23.89","72.01","-17.50","-23.89","0.17","-20.59","0","-20.47","-","-1.02","1.33","-7.09","-10.24","195.03","-11.11","-6.82","-47.77","-","0","-10.24","-","-4.55","323.73","-9.09","0","0","-","-4.93","-14.53","-3.23","0","-14.79","0.00","-","100.00","1.00","0","0","92.31","92.31","0.00","0","0","92.31","0.00"
"243","Jonny Brodzinski","NYR","C","57","0.28333333333333","0.0049707602339181","-19.86","116.29","-17.22","-17.47","-72.26","-","-12.2","-49.29","-","-0.96","-6.46","-","-1.36","-7.15","-","-10.05","-49.29","-","-4.79","-22.01","-","-0.48","-3.11","-","-7.02","-36.37","-","-0.32","-2.87","-10.00","-10.37","195.63","-8.60","-0.35","-1.73","-16.67","-","-","-","0","0","0","423.53","-","0","0","0","-"
"772","Frank Nazar","CHI","C","3","1.9666666666667","0.65555555555556","-5.91","106.2","-7.14","-5.91","74.74","-11.11","-5.91","86.57","-14.29","0","12.77","0.00","-0.47","10.69","-9.63","-5.91","86.57","-14.29","0","6.86","0.00","0","12.77","0.00","-7.88","106.27","-33.33","0","0","-","0","29.74","0.00","0","0","-","-","75.00","0.75","0","30.51","61.02","30.51","0.00","0","30.51","91.53","0.00"
"169","Mark Scheifele","WPG","C","74","3.35","0.04527027027027","-13.45","98.42","-10.35","-12.54","94.41","-12.90","-9.45","31.39","-13.98","-0.55","-8.54","-","-0.83","8.1","-8.55","-5.09","45.48","-7.59","-1.45","9.1","-5.16","-0.36","-4.54","-","-4.85","48.51","-9.35","-0.24","-3.64","-6.25","44.39","114.96","12.31","0","-1.84","0.00","-","100.00","1.00","53.73","35.82","89.55","286.57","37.50","53.73","53.73","89.55","37.50"
"636","Kirby Dach","MTL","C","2","0.25","0.125","-24.88","94.29","-14.58","-24.88","-95.95","-","-21.32","-74.63","-","-3.55","-7.11","-","-2.02","-15.86","-","-17.77","-103.06","-","-10.66","-53.31","-","-3.55","0","-","-9.48","-66.34","-","0","-4.74","0.00","0","269.67","0.00","0","-5.13","0.00","-","-","-","0","0","240","240","0.00","0","0","240","0.00"
"481","Matthew Phillips","PIT, WSH","R","31","0.96666666666667","0.031182795698925","-12.08","75.94","-9.88","-11.71","111.44","-13.54","-8.69","11.47","-14.65","-0.76","-6.04","-","-0.62","12.79","-7.76","-4.91","6.56","-8.13","-1.51","38.66","-6.06","-0.38","-3.4","-","-4.53","-42.8","-","-0.5","-3.52","-12.50","84.2","63.12","28.85","0","0","-","-","100.00","1.00","62.07","0","0","124.14","100.00","62.07","0","0","100.00"
"718","Brendan Brisson","VGK","C","15","0.63333333333333","0.042222222222222","-13.86","68.2","-10.26","-12.7","99.39","-12.36","-10.39","36.99","-15.25","-3.46","-8.08","-","-1.89","-1.21","-15.25","-6.93","19.66","-8.45","-3.46","-28.87","-","-2.31","-1.15","-","-4.62","64.72","-6.98","-1.54","-4.62","-25.00","-5","18.39","-4.05","0","-5","0.00","-","100.00","1.00","0","0","0","94.74","-","0","0","0","-"
"67","Tyler Johnson","CHI","C","67","3.4833333333333","0.051990049751244","3.46","62.27","-2.92","5.06","16.71","1.75","7.25","-16.82","17.05","-0.2","-9.18","-","-1.03","0.96","-12.27","-6.38","48.69","-10.46","-2.59","26.74","-9.42","0","-5.98","-","-5.05","29.27","-11.31","0","-2.93","0.00","-4.9","78.79","-4.89","0","-1.44","0.00","0.00","100.00","1.000","0","17.22","51.67","137.8","0.00","0","17.22","68.9","0.00"
"329","Louie Belpedio","PHI","D","12","7.6","0.63333333333333","-0.53","52.36","-5.38","-0.53","22.59","-4.87","0.49","-11.25","7.02","-1.02","0.76","-12.50","-0.64","-0.15","-7.88","-7.14","31.02","-12.96","-4.08","12.2","-17.39","-1.02","-1.02","-","-4.08","25.08","-9.68","0","2.37","0.00","15.44","6.88","11.04","0","0","-","0.00","75.00","0.750","0","0","7.89","71.05","0.00","0","0","7.89","0.00"
"661","Shane Pinto","OTT","C","41","15.15","0.36951219512195","-17.59","51.91","-14.64","-15.34","27.53","-17.67","-12.72","33.77","-20.48","-1.87","-0.69","-17.86","-1.44","2.84","-15.39","-10.85","42.87","-16.20","-5.61","10.94","-18.52","-1.12","-2.62","-","-6.99","42.57","-14.29","-0.5","2.29","-14.29","-5.41","14.94","-5.15","0","0.31","0.00","-","90.48","0.90","3.96","3.96","31.68","71.29","11.11","3.96","3.96","39.6","9.09"
"744","Scott Morrow","CAR","D","2","0.48333333333333","0.24166666666667","-31.86","49.8","-30.00","-21.24","60.42","-25.00","-21.24","71.04","-28.57","0","-10.62","-","-1.22","9.05","-23.38","-31.86","81.66","-42.86","0","-10.62","-","0","0","-","-42.48","123.04","-50.00","0","-14.16","0.00","0","-92.04","-","0","0","-","-","100.00","1.00","0","0","0","248.28","-","0","0","124.14","0.00"
"282","Alex Wennberg","NYR, SEA","C","79","166.28333333333","2.1048523206751","-8.74","46.73","-10.63","-7.89","31.93","-12.14","-4.3","14.87","-9.47","-0.19","3.15","-7.00","-0.9","4.54","-14.65","-4.89","18.58","-10.12","-2.32","11.66","-13.67","-0.55","3.23","-26.67","-3.42","9.24","-7.98","0","-1.31","0.00","-4.14","72.71","-6.71","0.52","1.29","16.67","10.00","86.31","0.963","1.08","3.97","44.74","34.64","2.36","2.53","7.94","64.95","3.74"
"757","Zach Dean","STL","C","9","4.5","0.5","42.82","46.26","17.80","42.82","49.44","17.81","42.82","45.29","18.41","0","7.33","0.00","0.52","5.31","1.99","-4.5","49.62","-7.32","0","51.48","0.00","0","8.83","0.00","-6.01","-2.48","-13.64","0","-2","0.00","17.09","-39.55","30.63","0","0","-","0.00","85.71","0.857","0","0","0","133.33","-","0","0","13.33","0.00"
"331","Mark Friedman","VAN","D","23","2.6666666666667","0.11594202898551","5.52","46.23","-0.74","7.86","6.25","5.12","9.03","2.49","7.84","-2.34","14.3","-22.22","1.87","-3.79","23.52","16.06","27.92","10.60","-4.69","-28.11","-","-2.34","-4.69","-","27.66","74.71","15.08","0","27.66","0.00","-6.77","-12.47","-5.80","0","-2.54","0.00","0.00","66.67","0.667","0","0","45","112.5","0.00","0","0","45","0.00"
"249","Anthony Duclair","S.J, T.B","L","73","5.6333333333333","0.077168949771689","-2.98","46.02","-4.45","-12.69","22.54","-13.13","-10.5","-15.68","-15.26","-0.78","3.13","-9.43","-0.69","4.99","-7.36","-5.48","43.22","-7.97","-2.04","47.14","-6.91","-0.16","7.67","-5.00","-4.6","-5.23","-8.76","-0.63","-3.76","-14.29","10.41","42.74","4.80","-0.23","-2.49","-8.33","-","75.00","0.75","10.65","10.65","53.25","117.16","16.67","10.65","21.3","63.91","14.29"
"740","Walker Duehr","CGY","R","40","2.7333333333333","0.068333333333333","-16.9","44.43","-13.40","-14.48","52.35","-15.43","-9.96","35","-15.87","-1.21","16.22","-17.39","-0.94","10.76","-10.11","-7.24","69.25","-10.39","-3.02","42.02","-11.24","-0.6","18.93","-16.67","-5.63","36.31","-9.86","-0.8","-2.82","-22.22","-8.72","-47.72","-7.27","0","-0.87","0.00","-","75.00","0.75","0","0","0","65.85","-","0","0","21.95","0.00"
"533","Filip Chytil","NYR","C","10","1.9666666666667","0.19666666666667","-10.22","43.49","-8.57","-10.22","17.69","-12.16","-7.95","-14.93","-14.89","-1.14","-6.82","-","-0.46","3.9","-5.80","-5.68","-13.8","-11.36","-1.14","-18.18","-","-1.14","-4.54","-","-6.06","5.84","-14.81","0","0","-","-3.28","56.49","-2.67","0","-3.28","0.00","-","100.00","1.00","0","0","0","152.54","-","0","0","0","-"
"689","Mitchell Chaffee","T.B","R","30","2.5","0.083333333333333","-17.79","42.41","-14.90","-16.21","44.5","-17.67","-13.84","65.84","-20.35","-0.79","-6.32","-","-1.19","0.86","-13.63","-8.3","-7.74","-12.96","-4.74","-25.3","-","-0.4","-2.77","-","-4.74","23.42","-10.47","0","-2.11","0.00","-5.14","38.17","-4.86","-0.57","-2.28","-20.00","-","100.00","1.00","0","24","0","96","-","0","24","0","-"
"474","Hardy Haman Aktell","WSH","D","6","0.41666666666667","0.069444444444444","-14.18","41.87","-12.20","-14.18","75.91","-17.24","-8.51","-39.72","-","-2.84","-2.84","-","-0.87","11.04","-11.99","-5.67","92.94","-10.00","-2.84","-19.86","-","-2.84","-2.84","-","-3.78","150.39","-8.33","0","0","-","-16.39","-127.03","-","0","0","-","-","-","-","0","0","0","144","-","0","0","0","-"
"500","Morgan Geekie","BOS","C","76","3.45","0.045394736842105","2.33","41.07","-2.21","4.21","14.53","1.27","7.25","-16.35","16.78","16.52","-6.37","88.00","0.36","5.61","-2.17","10.29","10.76","9.23","-3.48","29.43","-13.26","-0.72","-3.91","-","18.36","-24.9","40.88","23","-2.12","91.67","-5.44","57.83","-5.53","0","-1.26","0.00","100.00","100.00","2.000","0","17.39","69.57","278.26","0.00","0","17.39","86.96","0.00"
"708","Lukas Reichel","CHI","L","65","8.9666666666667","0.13794871794872","-14.06","40.98","-13.15","-12.71","32.57","-15.79","-10.4","16.64","-17.14","-0.58","4.52","-6.12","-1.08","3.45","-13.20","-7.51","41.29","-12.54","-3.27","22.95","-12.06","-0.19","7.99","-3.45","-5.65","24.44","-12.94","-0.26","-2.57","-9.09","-5.29","-4.35","-4.97","0","-2.23","0.00","-","80.00","0.80","0","0","26.77","100.37","0.00","6.69","0","33.46","16.67"
"130","Ryan Johansen","COL","C","63","19.516666666667","0.30978835978836","0.35","40.77","-3.34","2.25","28.04","-2.01","2.22","16.88","-0.96","1.93","2.19","11.05","-0.23","1.47","-3.32","-4.53","12.29","-7.74","-3.23","-6.06","-10.49","-0.76","-0.16","-19.05","-1.73","24.46","-7.36","-0.51","0.55","-12.50","-5.77","134.49","-5.65","0","2.79","0.00","25.00","86.96","1.120","0","3.07","178.31","9.22","0.00","0","3.07","221.35","0.00"
"109","Jason Zucker","ARI, NSH","L","69","1.1166666666667","0.016183574879227","-12.48","40.48","-9.37","-10.6","14.96","-10.28","-8.38","43.51","-11.58","-0.85","45.87","-9.80","-0.75","-0.45","-7.23","-5.3","-71.47","-","-2.56","-29.24","-","-0.68","-2.91","-","-3.65","-56.31","-","0","-2.96","0.00","-5.68","197.08","-4.77","0","73.66","0.00","-","50.00","0.50","0","0","53.73","214.93","0.00","0","0","53.73","0.00"
"520","Morgan Frost","PHI","C","71","2.05","0.02887323943662","66.56","40.46","20.79","38.88","15.03","18.74","12.45","10.91","7.23","-1.95","-6.55","-","5.68","-4.94","55.02","17.94","-30.93","34.16","-4.78","-23.73","-","-0.89","-3.54","-","30.29","-9.61","34.77","-0.94","-2.36","-28.57","74.07","24.78","30.68","-0.51","-1.79","-22.22","0.00","100.00","1.000","29.27","29.27","0","526.83","100.00","29.27","29.27","0","100.00"
"125","Chris Wagner","COL","R","13","5.7333333333333","0.44102564102564","2.25","40.04","-0.18","-8.22","35.36","-7.55","-6.16","28.62","-7.50","0","-1.86","0.00","-0.37","6.29","-2.80","-3.08","28.62","-3.90","-1.03","12.26","-2.50","0","2.25","0.00","-2.74","21.82","-5.41","0","-4.11","0.00","10.66","115.44","2.40","0","-1.48","0.00","-","90.00","0.90","0","0","188.37","0","0.00","0","0","188.37","0.00"
"64","Matt Martin","NYI","L","57","1.1333333333333","0.019883040935673","-10.27","38.6","-7.87","-9.52","20.22","-10.00","-7.01","42.76","-10.00","-1.25","-10.52","-","-0.88","-1.74","-9.03","-5.51","-13.43","-7.67","-3.01","-27.05","-","-0.75","-3.76","-","-3.34","18.16","-5.99","0","-4.68","0.00","-3.62","38.98","-3.08","-0.72","-4.7","-13.33","-","100.00","1.00","0","0","0","52.94","-","0","0","0","-"
"349","Matthew Highmore","OTT","C","7","8.5666666666667","1.2238095238095","-1.65","38.29","-5.43","4.94","46.95","-4.40","-2.07","35.01","-10.42","0","18.13","0.00","-0.84","10.33","-16.45","-23.08","37.89","-33.33","-16.48","29.25","-45.45","0","-2.89","0.00","-8.79","11.53","-20.00","0","18.68","0.00","5.95","-11.34","4.24","0","10.12","0.00","0.00","69.23","0.692","7","7","49.03","35.02","12.50","7","7","56.03","11.11"
"128","Erik Gudbranson","CBJ","D","78","233.1","2.9884615384615","-4.37","37.79","-6.09","-1.5","25.33","-4.35","-2.85","16.46","-6.63","-0.79","1.47","-9.02","-0.3","1.93","-4.58","-3.42","15.67","-6.64","-0.64","3.45","-3.30","-1.04","-3.32","-8.75","-3.72","16.29","-8.88","0.34","3.65","6.67","-0.82","59.98","-3.56","0","2.96","0.00","6.45","86.72","0.932","0.51","3.86","37.32","17.5","1.36","1.8","5.66","65.89","2.66"
"407","Derek Ryan","EDM","C","70","112.25","1.6035714285714","-3.32","37.33","-7.35","-2.03","31.64","-8.30","-0.21","19.32","-5.70","0.92","2.23","5.91","-0.7","3.43","-12.63","-4.41","21.85","-9.75","-2.43","10.34","-14.66","0.92","0.01","15.69","-2.64","15.35","-6.76","0","2.55","0.00","-4.72","73.91","-9.40","0","0.45","0.00","14.29","85.47","0.998","1.07","4.81","72.69","29.4","1.45","1.6","6.41","93.01","1.69"
"166","Adam Larsson","SEA","D","81","235.46666666667","2.9069958847737","-5.16","36.52","-7.12","-4.49","21.23","-7.41","-4.27","7.92","-7.61","-0.62","1.94","-9.31","-0.14","2.15","-4.22","-3.01","16.91","-7.56","-1.91","4.81","-9.14","-0.67","-0.33","-11.93","-1.47","16.14","-6.39","0.68","0.59","18.18","-2.19","59.47","-4.36","-0.67","3.31","-100.00","8.82","85.33","0.942","0.25","5.1","34.65","15.29","0.73","1.53","8.92","62.17","2.40"
"490","Justin Danforth","CBJ","R","71","87.5","1.2323943661972","-1.6","36.1","-3.16","-1.73","27.14","-3.86","-0.45","26.33","-4.26","-0.96","3.02","-10.81","-0.39","2.16","-4.87","-0.74","19.94","-2.73","0.57","11.07","-0.97","-0.72","0.26","-15.79","-1.76","11.82","-4.14","-0.32","-0.79","-8.33","0.02","35.32","-1.09","0","4.84","0.00","0.00","86.78","0.868","1.37","1.37","42.51","43.89","3.13","1.37","2.74","61.71","2.17"
"123","Austin Watson","T.B","L","33","1.8333333333333","0.055555555555556","-16.74","35.06","-14.86","-14.83","-4.53","-17.49","-11.41","15.25","-18.52","-0.76","-5.71","-","-1.53","-4.34","-17.06","-9.51","12.21","-15.15","-4.56","-22.06","-","0","-1.9","-","-6.59","45.69","-13.68","-1.01","-2.54","-28.57","-8.24","-4.35","-7.69","0","-2.75","0.00","-","100.00","1.00","0","32.73","0","98.18","-","0","32.73","0","-"
"66","Jared Spurgeon","MIN","D","16","59.6","3.725","4.8","34.78","1.49","4.24","18.81","2.42","7.16","9.78","8.01","0","5.7","0.00","-0.27","1.7","-3.28","-0.9","17.94","-2.01","-1.46","0.08","-4.76","0","-0.34","0.00","0.74","23.81","-0.39","0","1.34","0.00","-3.4","75.04","-5.32","0","7.27","0.00","0.00","85.51","0.855","0","4.03","45.3","20.13","0.00","0","4.03","75.5","0.00"
"164","Ryan Nugent-Hopkins","EDM","C","80","144.7","1.80875","-0.85","33.97","-5.21","0.46","26.12","-5.09","1.22","21.85","-4.76","0.34","3.88","-1.79","-0.45","3.16","-9.96","-2.85","20.94","-7.91","-0.87","6.27","-7.62","0.34","0.17","5.05","-2.64","19.55","-7.54","0","2.02","0.00","-1.96","68.8","-6.97","0","3.17","0.00","10.34","84.21","0.946","0.83","6.63","64.69","20.32","1.27","2.9","8.29","87.08","3.23"
"315","Robby Fabbri","DET","C","68","2.2833333333333","0.033578431372549","-13.93","33.22","-10.07","-12.39","-39.38","-11.87","-10.26","-63.67","-","-1.35","-7.74","-","-1.05","-6.93","-9.45","-5.61","35.44","-7.46","-2.9","-31.16","-","-0.77","-3.1","-","-3.61","88.79","-6.57","-0.52","-4.39","-10.53","-6.43","-9.42","-4.96","0","-1.96","0.00","-","-","-","0","0","78.83","131.39","0.00","0","0","78.83","0.00"
"228","Matthew Benning","S.J","D","14","40.533333333333","2.8952380952381","-4.66","33.12","-5.06","-6.14","15.8","-7.08","-2.87","15.62","-6.88","0","-4.04","0.00","-0.07","2.43","-1.93","-3.73","6.06","-4.53","1.33","0.73","2.90","0","-2.1","0.00","-6.75","7.1","-11.48","0","-2.59","0.00","-0.22","59.71","-1.11","0","0","-","0.00","89.36","0.894","1.48","2.96","50.33","7.4","2.86","2.96","5.92","76.97","3.70"
"100","Nick Jensen","WSH","D","78","216.98333333333","2.7818376068376","-4.54","32.99","-5.67","-3.7","26.63","-6.79","-2.91","24.65","-9.03","-0.47","0.25","-5.64","-0.33","3.41","-6.27","-2.86","21.28","-6.87","-1.79","12.71","-10.10","-0.1","2.27","-10.42","-1.42","11.43","-4.56","-0.5","-0.05","-14.29","-3.3","51.32","-4.25","0","-2.87","0.00","4.55","88.57","0.931","0.83","4.7","35.67","22.4","2.27","2.49","7.19","66.92","3.59"
"28","Jordan Staal","CAR","C","80","169.83333333333","2.1229166666667","0.33","32.13","-6.46","1.36","24.17","-6.25","1.44","17.54","-6.52","-0.22","2.63","-12.25","0.02","1.94","-3.34","1.38","15.26","-2.30","0.75","5.63","-0.83","0.13","0.62","-1.67","0.85","12.83","-3.80","-0.62","2.21","-50.00","-3.96","79.92","-15.35","0","0.52","0.00","10.26","86.76","0.970","0.35","8.48","69.95","18.72","0.50","0.71","10.95","95.74","0.73"
"262","J.T. Compher","DET","L","77","189.73333333333","2.4640692640693","-0.03","31.29","-2.39","1.48","22.3","-1.45","1.37","15.67","-1.65","-0.8","4.8","-16.16","-0.49","3.88","-7.67","-0.03","23.43","-2.50","-0.37","11.74","-4.37","-0.4","1.33","-16.67","0.46","15.59","-1.07","-0.06","2.14","-5.36","-2.21","47.31","-3.59","0","2.68","0.00","5.56","85.78","0.913","1.26","6.64","48.38","21.82","2.55","2.21","8.22","74.31","2.89"
"136","Jani Hakanpää","DAL","D","64","212.05","3.31328125","-16.05","31.27","-15.87","-11.38","24.91","-15.28","-8.45","16.06","-14.21","-1.37","1.46","-14.11","-1.11","2.76","-15.77","-14.49","16.67","-23.17","-7.6","1.21","-21.97","-0.99","0.33","-17.50","-9.19","20.61","-22.73","-1.26","0.5","-24.24","-6.48","43.28","-8.30","0","1.09","0.00","18.18","87.28","1.055","0","3.68","32.26","6.79","0.00","0.85","5.94","58.85","1.42"
"218","Colton Sissons","NSH","C","81","167.53333333333","2.0683127572016","-0.1","31.23","-3.38","1.56","27.84","-2.85","0.23","24.12","-5.25","0.68","7.66","-2.50","0.36","5.32","-3.18","2.8","23.12","-0.66","2.52","14.25","1.44","0.47","3.74","0.00","0.37","11.82","-2.19","0.62","0.68","11.11","-1.78","41.26","-3.41","0","4.92","0.00","16.00","80.54","0.965","1.43","9.31","54.44","32.23","2.56","1.43","14.33","69.84","2.01"
"552","Cole Guttman","CHI","C","27","3.2666666666667","0.12098765432099","1.87","30.06","-1.84","-15.55","16.9","-17.19","-13.2","17.85","-19.18","-0.94","-8.96","-","-1","4.25","-11.74","-8.96","57.89","-14.62","-4.24","30.12","-14.52","-0.47","-5.18","-","-6.28","37.02","-14.71","-0.63","-1.89","-25.00","19.04","46.17","8.07","0","-3.4","0.00","-","100.00","1.00","0","0","55.1","55.1","0.00","0","0","91.84","0.00"
"645","Moritz Seider","DET","D","82","209.53333333333","2.5552845528455","4.01","29.72","0.50","3.59","20.17","0.73","2.65","10.14","1.12","0.14","0.95","0.00","0.93","3.28","5.34","3.74","26.27","2.09","2.61","11.49","4.23","-0.1","-1.08","3.33","1.51","19.71","0.33","-0.07","2.58","-6.25","-1.02","32.95","-2.11","0","0.12","0.00","9.76","87.98","0.977","0.29","5.15","47.25","21.19","0.60","1.72","7.16","69.58","2.41"
