"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"308","Erik Gudbranson","PIT, VAN","D","76","156.26666666667","2.0561403508772","0","0.38","0","0.38","0.38","33.33","1.15","0.00","0","1.15","1.15","0","0","0.38","0","4.61","0.77","0.38","0","0.38","1.15","0.77","0.77","3.84","0.38","6.91","0","0","-"
"477","Ben Hutton","VAN","D","69","158.31666666667","2.2944444444444","0","0.38","0","0.38","0.38","50.00","3.79","0.00","0.05","4.55","4.17","0.38","0","0.38","0.38","1.52","0.76","0.76","0","0","0.76","1.14","1.52","0.76","1.14","6.06","0","0","-"
"541","Darnell Nurse","EDM","D","82","158.13333333333","1.9284552845528","0","0.38","0","0.38","0.38","33.33","1.52","0.00","0.03","1.52","1.52","0.38","0","0","0","9.87","2.28","1.14","0.76","0.38","1.9","1.9","0.38","3.79","0","7.97","0","0","-"
"476","Connor Brown","TOR","R","82","160.48333333333","1.9571138211382","0","1.12","0.75","0.37","1.12","100.00","1.87","0.00","0.09","2.24","2.24","0.75","0","0","0","0","0","0","0","0","0.75","0.37","2.62","0.37","1.12","2.62","2.62","4.49","13.77"
"99","Andy Greene","N.J","D","82","335.46666666667","4.0910569105691","0","0.72","0.36","0.36","0.72","50.00","2.15","0.00","0.09","2.86","2.86","0.54","0.36","0.72","0","0.36","0.18","0.18","0","0","0","1.79","1.61","2.5","0.54","10.73","0","0","-"
"547","Josh Morrissey","WPG","D","59","165.78333333333","2.8098870056497","0.36","0.36","0","0.36","0.72","50.00","0.72","50.00","0.05","1.09","1.09","0.36","0.36","0","0","0","0","0","0","0","0.36","2.53","1.45","2.53","0.72","5.07","0","0","-"
"113","Jeff Petry","MTL","D","82","172.8","2.1073170731707","0","0.35","0","0.35","0.35","50.00","2.08","0.00","0.07","2.43","2.43","0.35","0","0","0","0.69","0.35","0.35","0","0","0.35","5.56","1.39","6.25","1.74","8.33","0","0.35","0.00"
"425","Brady Skjei","NYR","D","78","173.83333333333","2.2286324786325","0","0.35","0","0.35","0.35","25.00","1.38","0.00","0.09","1.73","1.73","0.35","0","0","0","0.69","0.35","0.35","0","0","0.35","2.42","1.04","5.18","1.04","5.87","0","0","-"
"538","Seth Jones","CBJ","D","75","171.78333333333","2.2904444444444","0","1.05","0.7","0.35","1.05","42.86","3.14","0.00","0.08","4.19","3.49","1.4","0","0.35","0","0.7","0.35","0.35","0","0","0","1.4","2.1","2.79","1.05","5.94","0","0","-"
"183","Tyler Myers","WPG","D","80","177.41666666667","2.2177083333333","0.34","0.34","0","0.34","0.68","40.00","1.35","25.00","0.23","2.37","2.03","1.69","0.68","0.34","0.34","4.06","0.68","0.34","0","0.34","0.68","2.37","0.34","4.06","1.35","5.75","0","0","-"
"359","Adam Lowry","WPG","C","78","177.66666666667","2.2777777777778","0.34","0.68","0.34","0.34","1.01","75.00","3.38","10.00","0.3","3.71","3.71","2.36","2.03","0.34","0","0","0","0","0","0","0.34","1.35","1.35","2.7","1.01","4.73","42.89","38.84","17.72"
"430","Mike Matheson","FLA","D","75","180.9","2.412","0","0.66","0.33","0.33","0.66","100.00","1.33","0.00","0.01","1.66","1.33","0.33","0","0","0","1.99","1","1","0","0","0","3.98","2.32","1.33","1","9.95","0","0","-"
"534","Brett Pesce","CAR","D","73","182.55","2.5006849315068","0","0.66","0.33","0.33","0.66","40.00","0.33","0.00","0.03","0.33","0.33","0.33","0","0","0","0","0","0","0","0","0","1.64","1.31","0.99","1.31","7.89","0","0","-"
"28","Ryan Suter","MIN","D","82","189.88333333333","2.3156504065041","0.32","0.32","0","0.32","0.63","50.00","0.95","33.33","0.02","1.58","0.95","0.63","0.63","0.32","0","0","0","0","0","0","0.95","0","0.63","1.26","0.32","2.53","0","0","-"
"167","Lars Eller","WSH","C","81","189.36666666667","2.3378600823045","0.32","0.63","0.32","0.32","0.95","75.00","3.17","10.00","0.52","4.44","3.8","1.9","0.95","0.32","0","0","0","0","0","0","0","3.49","5.39","0.95","0.63","6.02","27.88","35.8","13.87"
"194","Travis Hamonic","CGY","D","69","195.68333333333","2.8359903381643","0.31","0.61","0.31","0.31","0.92","30.00","1.84","16.67","0.02","2.15","2.15","0.31","0","0","0","0.61","0.31","0.31","0","0","0","3.37","2.45","0.92","2.15","12.88","0","0","-"
"267","Nick Jensen","DET, WSH","D","80","195.3","2.44125","0","0.31","0","0.31","0.31","50.00","2.15","0.00","0.04","2.46","2.15","0.61","0","0.31","0","0","0","0","0","0","0.92","4.3","1.54","2.46","2.46","6.45","0","0","-"
"175","Drew Doughty","L.A","D","82","201.21666666667","2.4538617886179","0","0.3","0","0.3","0.3","50.00","1.19","0.00","0.03","1.19","1.19","0.3","0","0","0","0","0","0","0","0","0.6","4.17","0.6","5.07","0.3","3.88","0","0","-"
"438","Jacob Trouba","WPG","D","82","203.95","2.4871951219512","0.29","0.59","0.29","0.29","0.88","60.00","1.47","20.00","0.03","1.47","1.47","0.29","0","0","0","2.35","0.88","0.88","0","0","0.29","2.94","0.88","4.12","0.59","5.88","0","0","-"
"240","Brayden McNabb","VGK","D","81","228.01666666667","2.8150205761317","0","0.26","0","0.26","0.26","50.00","2.11","0.00","0.07","2.37","2.37","1.05","0.26","0.26","0","1.05","0.53","0.53","0","0","0","1.05","1.84","3.16","1.05","8.95","0","0","-"
"421","Hampus Lindholm","ANA","D","76","232.78333333333","3.0629385964912","0","0.26","0","0.26","0.26","25.00","1.03","0.00","0.03","1.8","1.8","0","0","0","0","0","0","0","0","0","0.52","2.58","0.77","3.35","1.55","7.47","0","0","-"
"290","Patrik Nemeth","COL","D","74","237.2","3.2054054054054","0","0.25","0","0.25","0.25","25.00","1.52","0.00","0.01","1.77","1.77","0.25","0","0.51","0","1.01","0.51","0.51","0","0","1.01","1.26","0.25","6.32","1.77","12.39","0","0","-"
"161","Ryan McDonagh","T.B","D","82","257.78333333333","3.1436991869919","0","0.7","0.47","0.23","0.7","50.00","1.86","0.00","0.04","2.09","2.09","0.7","0","0","0","0.47","0.23","0.23","0","0","0.47","1.63","1.4","2.56","0.47","9.08","0","0","-"
"1","Matt Cullen","PIT","C","71","158","2.2253521126761","0.76","0.76","0.76","0","1.52","100.00","4.94","15.38","0.34","6.46","6.08","3.04","1.14","0.76","0","0.76","0.38","0.38","0","0","0.38","0.38","2.66","1.52","0.76","2.66","28.86","28.1","19.24"
"2","Zdeno Chara","BOS","D","62","188.2","3.0354838709677","0","0","0","0","0","0.00","2.55","0.00","0.11","2.55","2.55","0.64","0.32","0","0","1.28","0.64","0.64","0","0","0.96","3.19","1.28","4.46","1.28","4.78","0","0","-"
"3","Joe Thornton","S.J","C","73","2.1166666666667","0.028995433789954","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.35","0","2834.65"
"4","Patrick Marleau","TOR","C","82","5.6","0.068292682926829","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.43","0","1071.43"
"5","Ron Hainsey","TOR","D","81","229.75","2.8364197530864","0.26","0","0","0","0.26","25.00","2.35","11.11","0.03","2.61","2.61","0.26","0","0.52","0","0","0","0","0","0","0","2.61","1.31","1.57","1.83","6.53","0.26","0","26.12"
"6","Brooks Orpik","WSH","D","53","138.96666666667","2.6220125786164","0","0","0","0","0","0.00","2.16","0.00","0.01","2.59","2.16","0","0","0.43","0","0","0","0","0","0","0","2.59","0.43","7.34","1.3","9.5","0","0","-"
"7","Justin Williams","CAR","R","82","1.85","0.022560975609756","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"8","Niklas Kronwall","DET","D","79","85.683333333333","1.0845991561181","0","0","0","0","0","0.00","2.1","0.00","0.02","2.1","2.1","0","0","0.7","0.7","0","0","0","0","0","0","1.4","0","2.8","0.7","11.9","0","0","-"
"9","Matt Hendricks","MIN, WPG","C","26","19.583333333333","0.75320512820513","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3.06","6.13","0","0","9.19","12.26","12.26","153.19"
"10","Deryk Engelland","VGK","D","74","237.03333333333","3.2031531531532","0","0","0","0","0","0.00","3.04","0.00","0.02","3.54","3.54","0","0","0.76","0","0","0","0","0","0","0","1.01","1.52","2.78","2.03","11.64","0","0","-"
"11","Ilya Kovalchuk","L.A","L","64","0.3","0.0046875","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"12","Jason Spezza","DAL","C","76","1.35","0.017763157894737","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.89","44.44","2962.96"
"13","Mikko Koivu","MIN","C","48","77.266666666667","1.6097222222222","0","0.78","0.78","0","0.78","100.00","1.55","0.00","0.16","3.11","3.11","1.55","0","0","0","1.55","0.78","0.78","0","0","0.78","0","3.11","0.78","0.78","1.55","40.38","34.94","41.63"
"14","Dan Hamhuis","NSH","D","57","96","1.6842105263158","0","0","0","0","0","0.00","0.63","0.00","0","0.63","0.63","0","0","0","0","0","0","0","0","0","0.63","3.75","1.25","1.25","1.25","5.63","0","0","-"
"15","Jason Pominville","BUF","R","73","1.05","0.014383561643836","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"16","Tomas Plekanec","MTL","C","3","4.3333333333333","1.4444444444444","0","0","0","0","0","-","13.85","0.00","0.75","13.85","13.85","13.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.85","55.38","276.92"
"17","Valtteri Filppula","NYI","C","72","133.2","1.85","0.45","0","0","0","0.45","50.00","2.7","16.67","0.32","2.7","2.7","2.7","1.35","1.35","0","0","0","0","0","0","0","1.35","3.15","0","1.35","1.35","20.72","36.94","16.19"
"18","Trevor Daley","DET","D","44","115.5","2.625","0.52","0","0","0","0.52","33.33","0.52","100.00","0.01","0.52","0.52","0","0","0","0","0","0","0","0","0","0.52","6.75","0.52","0","0.52","5.71","0","0","-"
"19","Frans Nielsen","DET","C","72","99.233333333333","1.3782407407407","0","0.6","0.6","0","0.6","100.00","1.81","0.00","0.16","3.63","3.02","1.21","0","0","0.6","0","0","0","0","0","1.21","1.21","0.6","1.81","0","3.02","10.88","19.35","21.77"
"20","Jay Bouwmeester","STL","D","78","171.68333333333","2.2010683760684","0","0","0","0","0","0.00","1.05","0.00","0.05","1.75","1.75","0.35","0.35","0.35","0.35","0.7","0.35","0.35","0","0","0","0.7","1.05","2.8","1.05","6.99","0","0","-"
"21","Johnny Boychuk","NYI","D","74","111.7","1.5094594594595","0","0.54","0.54","0","0.54","33.33","0","-","0.06","1.61","1.61","0","0","0","0","0","0","0","0","0","0.54","1.07","1.07","1.07","1.61","11.28","0","0","-"
"22","Alexander Steen","STL","L","65","127.08333333333","1.9551282051282","0.47","0.47","0.47","0","0.94","100.00","2.83","16.67","0.15","2.83","2.83","1.42","0.94","0","0.47","0","0","0","0","0","0.94","0.94","5.19","3.78","0.47","6.61","0.47","1.89","9.44"
"23","Duncan Keith","CHI","D","82","166.36666666667","2.0288617886179","0","0.36","0.36","0","0.36","50.00","0.72","0.00","0.05","0.72","0.72","0.36","0","0","0","1.44","0.72","0.72","0","0","1.08","1.8","2.52","1.08","0.36","7.57","0","0","-"
"24","Jonathan Ericsson","DET","D","52","120.46666666667","2.3166666666667","0","0","0","0","0","0.00","1.99","0.00","0.19","2.49","2.49","0.5","0.5","0","0","0","0","0","0","0","0","2.49","1.49","5.98","1","7.47","0","0","-"
"25","Chris Kunitz","CHI","L","56","3.15","0.05625","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.05","0","0","0","0","-"
"27","Thomas Vanek","DET","L","64","1.6","0.025","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"29","Braydon Coburn","T.B","D","74","75.916666666667","1.0259009009009","0","0","0","0","0","-","0.79","0.00","0.03","0.79","0.79","0","0","0","0","0","0","0","0","0","0","0","1.58","2.37","2.37","4.74","0","0","-"
"30","Dion Phaneuf","L.A","D","67","49.783333333333","0.74303482587065","0","0","0","0","0","-","0","-","0.02","1.21","1.21","0","0","0","0","8.44","2.41","1.21","1.21","0","3.62","0","1.21","3.62","0","6.03","0","0","-"
"31","Jeff Carter","L.A","C","76","95.3","1.2539473684211","0.63","0.63","0.63","0","1.26","100.00","3.78","16.67","0.51","7.56","5.67","3.15","1.26","1.26","0.63","0","0","0","0","0","0.63","1.26","1.89","2.52","1.26","1.26","26.44","30.22","29.38"
"32","Dustin Brown","L.A","R","72","122.48333333333","1.7011574074074","0","0.49","0.49","0","0.49","100.00","2.45","0.00","0.26","3.92","3.43","2.94","1.96","0","0","0.98","0.49","0.49","0","0","0.49","3.43","2.45","2.94","0.98","2.94","0","3.92","0.00"
"33","Brent Seabrook","CHI","D","78","166.03333333333","2.1286324786325","0","0.36","0.36","0","0.36","25.00","0.36","0.00","0.02","0.72","0.72","0","0","0","0","0","0","0","0","0","0.36","5.06","0.72","5.06","0.36","9.03","0","0","-"
"34","Zach Parise","MIN","L","74","86.766666666667","1.1725225225225","0","1.38","1.38","0","1.38","100.00","3.46","0.00","0.12","3.46","3.46","1.38","0","0","0","2.77","1.38","1.38","0","0","1.38","0.69","1.38","0","2.77","6.22","0.69","4.15","9.88"
"36","Ryan Getzlaf","ANA","C","67","42.15","0.62910447761194","0","0","0","0","0","-","0","-","0.15","2.85","2.85","1.42","1.42","0","0","0","0","0","0","0","1.42","8.54","1.42","2.85","0","7.12","29.89","41.28","59.79"
"38","Ryan Kesler","ANA","C","60","134.96666666667","2.2494444444444","0","0","0","0","0","-","1.78","0.00","0.09","2.67","2.67","0.44","0","0","0","1.78","0.44","0.44","0","0","0.44","0.44","3.11","0","0.44","7.11","43.12","42.68","22.34"
"39","Brian Boyle","N.J, NSH","C","73","112.25","1.5376712328767","0.53","0.53","0.53","0","1.07","100.00","2.14","25.00","0.14","2.14","2.14","1.07","0.53","0","0","2.14","1.07","1.07","0","0","1.6","2.14","4.28","2.67","1.6","5.88","5.88","12.29","17.29"
"40","Corey Perry","ANA","R","31","1.65","0.053225806451613","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"41","Patrick Eaves","ANA","R","7","0.083333333333333","0.011904761904762","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"42","Loui Eriksson","VAN","L","81","96.783333333333","1.1948559670782","0","0","0","0","0","0.00","4.34","0.00","0.39","5.58","4.96","3.1","0.62","1.86","0","0","0","0","0","0","0","1.24","3.72","0","0","4.96","0","1.24","0.00"
"43","Patrice Bergeron","BOS","C","65","109.96666666667","1.6917948717949","2.18","1.64","1.64","0","3.82","100.00","4.91","44.44","1.12","10.37","8.73","6","2.73","2.18","0","2.18","1.09","1.09","0","0","0.55","0.55","1.09","1.09","0.55","4.36","43.1","39.28","28.55"
"44","Shea Weber","MTL","D","58","163.38333333333","2.8169540229885","0","0","0","0","0","0.00","3.31","0.00","0.02","4.04","3.67","0.37","0","0.37","0","1.47","0.73","0.73","0","0","0","4.41","2.2","2.2","1.1","9.18","0","0","-"
"45","David Backes","BOS","R","70","11.933333333333","0.17047619047619","0","0","0","0","0","-","0","-","0.01","5.03","5.03","0","0","0","0","10.06","5.03","5.03","0","0","0","0","0","0","0","0","25.14","40.22","193.38"
"46","Brad Richardson","ARI","C","66","168.03333333333","2.5459595959596","1.07","1.07","1.07","0","2.14","60.00","3.93","27.27","0.53","5","4.28","3.57","2.5","0.71","0.36","0.71","0.36","0.36","0","0","0.36","1.07","1.43","1.43","1.43","4.64","33.92","33.21","18.04"
"47","Marc Methot","DAL","D","9","14.716666666667","1.6351851851852","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.08","0","0","0","0","-"
"48","Nate Thompson","L.A, MTL","C","78","142.91666666667","1.832264957265","0","0","0","0","0","-","4.62","0.00","0.35","5.04","5.04","2.94","2.1","0","0","0","0","0","0","0","0.42","0.84","2.52","0","0","5.46","23.51","22.25","21.57"
"49","Joe Pavelski","S.J","C","75","54.65","0.72866666666667","1.1","0","0","0","1.1","100.00","2.2","50.00","0.13","2.2","2.2","1.1","1.1","1.1","0","0","0","0","0","0","1.1","1.1","4.39","2.2","0","4.39","39.52","60.38","43.43"
"50","Kyle Brodziak","EDM","C","70","117.78333333333","1.682619047619","0.51","0","0","0","0.51","50.00","3.57","14.29","0.19","4.58","3.57","1.53","1.02","1.02","0","0","0","0","0","0","0.51","0.51","4.58","0","0","1.53","27.51","32.6","23.31"
"51","Dustin Byfuglien","WPG","D","42","76.2","1.8142857142857","0","0","0","0","0","0.00","2.36","0.00","0.31","3.94","3.94","2.36","1.57","0.79","0","3.15","1.57","1.57","0","0","0","3.94","1.57","7.87","1.57","4.72","0","0","-"
"53","Alex Ovechkin","WSH","L","81","0.58333333333333","0.007201646090535","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
