"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"290","Mark Fayne","EDM","D","74","183.88333333333","2.4849099099099","0","0.65","0","0.65","0.65","100.00","1.63","0.00","0.04","1.96","1.96","0.33","0","0.33","0","0","0","0","0","0","0","1.96","0.98","2.28","0.98","8.48","0","0","-"
"395","Ryan McDonagh","NYR","D","71","185.83333333333","2.6173708920188","0","0.97","0.32","0.65","0.97","60.00","1.61","0.00","0.09","3.23","2.58","0","0","0.32","0.32","1.29","0.65","0.65","0","0","0.97","2.58","2.91","5.81","1.61","9.69","0","0","-"
"22","Eric Brewer","ANA, T.B, TOR","D","44","94.95","2.1579545454545","0","0.63","0","0.63","0.63","50.00","0","-","0","1.26","0.63","0","0","0","0","3.79","1.9","1.9","0","0","0","0.63","0","3.79","0.63","8.21","0","0","-"
"99","Fedor Tyutin","CBJ","D","67","191.33333333333","2.8557213930348","0","0.63","0","0.63","0.63","66.67","0","-","0.01","0.31","0.31","0","0","0","0","1.25","0.63","0.63","0","0","0.31","0.94","1.88","6.27","2.51","10.98","0","0","-"
"192","Tyson Strachan","BUF","D","46","98.7","2.145652173913","0","0.61","0","0.61","0.61","inf","0","-","0","0","0","0","0","0","0","5.47","1.82","1.22","0.61","0","1.82","1.22","1.82","3.65","0.61","12.77","0","0","-"
"663","Adam Larsson","N.J","D","64","202.5","3.1640625","0","0.89","0.3","0.59","0.89","150.00","0.3","0.00","0.01","0.3","0.3","0","0","0","0","0.59","0.3","0.3","0","0","0","0.59","1.78","3.56","1.19","8.59","0","0","-"
"336","Artem Anisimov","CBJ","C","52","104.41666666667","2.0080128205128","0","1.72","1.15","0.57","1.72","100.00","4.02","0.00","0.56","8.04","6.9","6.32","1.72","0.57","0","0","0","0","0","0","0","0.57","1.72","1.15","2.3","1.72","8.04","7.47","29.80"
"559","Calle Jarnkrok","NSH","C","74","111.7","1.5094594594595","0","0.54","0","0.54","0.54","50.00","1.07","0.00","0.12","1.61","1.07","1.07","0.54","0.54","0","0","0","0","0","0","1.07","0","1.07","0","1.07","2.69","2.15","9.13","10.23"
"111","Kevin Bieksa","VAN","D","60","113.01666666667","1.8836111111111","0","0.53","0","0.53","0.53","100.00","2.65","0.00","0.11","3.19","2.65","1.06","1.06","0","0","1.06","0.53","0.53","0","0","0.53","3.19","2.12","5.84","0.53","4.25","0","0","-"
"8","Stephane Robidas","TOR","D","52","114.43333333333","2.200641025641","0","0.52","0","0.52","0.52","50.00","0.52","0.00","0","0.52","0.52","0","0","0","0","0","0","0","0","0","0.52","1.57","1.05","5.24","5.77","8.39","0","0","-"
"352","Ben Lovejoy","ANA, PIT","D","60","116.36666666667","1.9394444444444","0","1.03","0.52","0.52","1.03","66.67","1.55","0.00","0","2.06","2.06","0","0","1.03","0","0","0","0","0","0","0.52","1.03","2.58","3.61","3.09","9.8","0","0","-"
"570","Jon Merrill","N.J","D","66","115.96666666667","1.7570707070707","0","0.52","0","0.52","0.52","50.00","0.52","0.00","0.05","1.55","1.03","0.52","0","0","0","2.07","1.03","1.03","0","0","0.52","1.55","0.52","1.55","1.03","9.31","0","0","-"
"359","Jamie Benn","DAL","L","82","121.23333333333","1.4784552845528","0.99","1.48","0.99","0.49","2.47","100.00","4.45","22.22","0.46","7.42","5.94","3.96","1.48","1.48","0","0.99","0.49","0.49","0","0","0.99","0","4.45","3.46","2.47","1.98","7.92","8.41","24.00"
"236","Andrej Sekera","CAR, L.A","D","73","127.23333333333","1.7429223744292","0","0.47","0","0.47","0.47","50.00","0.94","0.00","0.07","2.83","2.83","0.94","0.47","0","0","1.89","0.94","0.94","0","0","0","2.83","3.3","2.83","0.94","7.07","0","0","-"
"29","Andrew Ference","EDM","D","70","130.06666666667","1.8580952380952","0","0.46","0","0.46","0.46","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0.92","3.69","1.85","7.38","0.92","3.69","0","0","-"
"171","Ryan Getzlaf","ANA","C","77","133.25","1.7305194805195","0","0.9","0.45","0.45","0.9","66.67","2.25","0.00","0.25","5.4","4.5","3.15","0.9","0","0","1.8","0.9","0.9","0","0","0.9","2.25","3.6","1.35","1.8","4.95","15.76","12.16","25.42"
"155","Josh Gorges","BUF","D","46","136.31666666667","2.9634057971014","0","0.44","0","0.44","0.44","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0.44","1.76","0","2.64","0.44","15.41","0","0","-"
"59","Chris Kelly","BOS","C","80","140.08333333333","1.7510416666667","0.43","0.43","0","0.43","0.86","100.00","4.71","9.09","0.42","6","6","3","1.28","0.43","0.43","0","0","0","0","0","0.43","0.43","0.86","1.71","0.86","8.14","19.27","22.7","19.67"
"447","Lance Bouma","CGY","C","78","138.1","1.7705128205128","0","0.43","0","0.43","0.43","50.00","2.17","0.00","0.19","4.34","2.61","1.74","0.87","0.43","0.43","0.87","0.43","0.43","0","0","0.87","0.43","3.48","0.87","0.87","8.69","0","3.48","0.00"
"46","Francois Beauchemin","ANA","D","64","143.08333333333","2.2356770833333","0","0.42","0","0.42","0.42","inf","0.84","0.00","0.03","2.1","2.1","0.42","0","0","0","5.03","0.84","0.42","0","0.42","0.42","1.26","1.68","5.45","1.26","7.55","0","0","-"
"580","Cam Fowler","ANA","D","80","143.7","1.79625","0.42","0.42","0","0.42","0.84","28.57","1.67","25.00","0.14","1.67","1.67","0.84","0.42","0","0","0.84","0.42","0.42","0","0","0.42","3.34","1.67","2.51","0.42","7.1","0","0","-"
"215","Andrew Ladd","WPG","L","81","146.58333333333","1.809670781893","0","0.41","0","0.41","0.41","50.00","4.09","0.00","0.35","4.91","4.91","3.68","1.23","0","0","0","0","0","0","0","0","1.64","1.23","4.09","1.64","3.27","0.41","1.64","8.19"
"338","Nikolay Kulemin","NYI","L","82","144.6","1.7634146341463","1.24","0.41","0","0.41","1.66","80.00","3.73","33.33","0.54","6.22","4.15","4.56","2.07","1.66","0.41","7.05","1.24","0.41","0.41","0.41","0.41","0.41","4.98","1.24","0.41","4.98","0.83","3.73","7.54"
"167","Brent Seabrook","CHI","D","82","149.1","1.8182926829268","0","0.4","0","0.4","0.4","100.00","0.8","0.00","0.01","2.01","1.21","0.4","0.4","0.4","0.4","0.8","0.4","0.4","0","0","0.8","3.22","1.21","4.43","2.01","10.87","0","0","-"
"308","Mike Weber","BUF","D","64","154.13333333333","2.4083333333333","0","0.39","0","0.39","0.39","33.33","1.17","0.00","0.01","1.17","1.17","0","0","0","0","2.34","1.17","1.17","0","0","1.17","2.34","1.17","8.17","1.95","12.46","0","0","-"
"376","Thomas Hickey","NYI","D","81","152.43333333333","1.8818930041152","0","0.79","0.39","0.39","0.79","50.00","1.97","0.00","0.03","2.36","1.97","0.39","0","0","0","0","0","0","0","0","0.39","1.97","2.36","6.69","2.76","9.45","0","0.39","0.00"
"669","Jonas Brodin","MIN","D","71","158.58333333333","2.2335680751174","0","0.38","0","0.38","0.38","100.00","0.38","0.00","0.01","0.76","0.38","0","0","0","0","0","0","0","0","0","0.76","1.14","1.14","1.14","0.38","9.46","0","0","-"
"453","TJ Brodie","CGY","D","81","166.91666666667","2.0606995884774","0.36","0.72","0.36","0.36","1.08","75.00","2.52","14.29","0.2","3.24","2.88","1.08","1.08","0.36","0","0","0","0","0","0","0","2.52","2.52","0.36","2.52","5.03","0","0","-"
"95","Marcel Goc","PIT, STL","C","74","169.21666666667","2.2867117117117","0","0.35","0","0.35","0.35","100.00","2.84","0.00","0.34","3.9","3.19","1.77","0.35","0","0","0","0","0","0","0","0","0.35","0.35","2.13","1.42","6.03","28.01","25.88","18.43"
"56","Barret Jackman","STL","D","80","180.81666666667","2.2602083333333","0","0.33","0","0.33","0.33","100.00","1.66","0.00","0.09","2.32","2.32","0.33","0.33","0.33","0.33","1.33","0.66","0.66","0","0","0.66","1","0.33","3.65","0.66","9.62","0","0","-"
"189","Jan Hejda","COL","D","81","183.41666666667","2.2644032921811","0","0.33","0","0.33","0.33","33.33","0.33","0.00","0","0.33","0.33","0","0","0","0","0.65","0.33","0.33","0","0","0","1.31","2.94","10.14","0.98","4.91","0","0","-"
"273","Matt Niskanen","WSH","D","82","188.45","2.2981707317073","0","0.32","0","0.32","0.32","100.00","1.27","0.00","0.01","1.59","1.27","0.32","0","0","0","0","0","0","0","0","0","3.5","0.96","2.87","2.23","6.37","0","0","-"
"13","Zdeno Chara","BOS","D","63","191.68333333333","3.0425925925926","0","0.94","0.63","0.31","0.94","75.00","1.57","0.00","0.04","2.19","2.19","0","0","0","0","2.5","1.25","1.25","0","0","0.94","1.88","1.57","3.76","0.94","7.83","0","0","-"
"164","Dion Phaneuf","TOR","D","70","195.4","2.7914285714286","0","0.31","0","0.31","0.31","25.00","0.92","0.00","0.01","0.92","0.92","0","0","0","0","0.61","0.31","0.31","0","0","0.61","3.99","1.54","2.15","0.92","7.98","0","0","-"
"51","Andrei Markov","MTL","D","81","203.16666666667","2.5082304526749","0","0.3","0","0.3","0.3","50.00","0.3","0.00","0.01","1.48","1.18","0","0","0","0","0.59","0.3","0.3","0","0","0.3","4.13","1.77","1.48","1.48","5.91","0","0","-"
"16","Willie Mitchell","FLA","D","66","213.8","3.2393939393939","0","0.28","0","0.28","0.28","100.00","0.28","0.00","0","0.28","0.28","0","0","0","0","1.68","0.84","0.84","0","0","0.56","1.4","1.12","1.4","1.68","9.54","0","0","-"
"414","Drew Doughty","L.A","D","82","218.48333333333","2.6644308943089","0","0.27","0","0.27","0.27","20.00","0.55","0.00","0","0.82","0.55","0","0","0","0","0.55","0.27","0.27","0","0","0.27","4.39","1.37","3.3","1.1","8.79","0","0.27","0.00"
"173","Mark Stuart","WPG","D","70","230.38333333333","3.2911904761905","0","0.52","0.26","0.26","0.52","33.33","0.52","0.00","0.02","0.52","0.52","0.26","0","0","0","0.52","0.26","0.26","0","0","0.26","2.34","0.52","5.21","1.56","12.24","0","0","-"
"298","Dan Girardi","NYR","D","82","228.96666666667","2.7922764227642","0","0.26","0","0.26","0.26","20.00","1.31","0.00","0.01","1.57","1.31","0.26","0","0.26","0","0.52","0.26","0.26","0","0","0.26","1.31","1.57","7.6","1.57","7.08","0","0","-"
"233","Alex Goligoski","DAL","D","81","238.58333333333","2.9454732510288","0","0.5","0.25","0.25","0.5","50.00","0.75","0.00","0","0.75","0.75","0","0","0","0","0.5","0.25","0.25","0","0","0.75","1.76","1.76","2.77","1.01","9.3","0","0","-"
"300","Andy Greene","N.J","D","82","325.73333333333","3.9723577235772","0","0.18","0","0.18","0.18","25.00","0.74","0.00","0.03","1.11","0.92","0.18","0","0.37","0","0.37","0.18","0.18","0","0","0.18","2.21","1.29","2.95","0.74","8.84","0","0","-"
"1","Jaromir Jagr","FLA, N.J","R","77","0.6","0.0077922077922078","0","0","0","0","0","-","100","0.00","6.69","100","100","100","0","0","0","200","100","100","0","0","100","0","0","0","0","0","0","0","-"
"2","Sergei Gonchar","DAL, MTL","D","48","19.283333333333","0.40173611111111","0","0","0","0","0","-","0","-","0.02","6.22","3.11","3.11","0","0","0","0","0","0","0","0","0","3.11","0","6.22","0","6.22","0","0","-"
"3","Kimmo Timonen","CHI","D","16","0.73333333333333","0.045833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"4","Patrik Elias","N.J","C","69","124.7","1.8072463768116","0","0.96","0.96","0","0.96","100.00","2.89","0.00","0.39","6.26","5.29","3.37","0.96","0.48","0.48","0","0","0","0","0","0","0.48","2.41","0","0","2.89","7.7","18.28","14.26"
"5","Bryce Salvador","N.J","D","15","60.55","4.0366666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","1.98","0.99","0.99","0","0","0","0.99","0","3.96","0","7.93","0","0","-"
"6","Shane Doan","ARI","R","79","54.133333333333","0.68523206751055","0","0","0","0","0","-","4.43","0.00","0.22","6.65","4.43","1.11","0","0","0","5.54","1.11","0","1.11","0","1.11","2.22","2.22","5.54","2.22","1.11","0","0","-"
"7","Jarome Iginla","COL","R","82","10.083333333333","0.1229674796748","0","0","0","0","0","-","0","-","0","11.9","0","0","0","5.95","0","0","0","0","0","0","0","0","0","0","0","0","0","17.85","0.00"
"9","Chris Phillips","OTT","D","36","107.81666666667","2.9949074074074","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.13","1.11","6.68","0","0","-"
"10","Daniel Briere","COL","C","57","1.8","0.031578947368421","0","0","0","0","0","-","0","-","0","33.33","0","0","0","0","0","66.67","33.33","33.33","0","0","33.33","0","0","0","0","0","0","33.33","0.00"
"11","Dainius Zubrus","N.J","C","74","101.18333333333","1.3673423423423","0","0.59","0.59","0","0.59","50.00","3.56","0.00","0.51","4.74","4.15","3.56","1.19","0","1.78","1.19","0.59","0.59","0","0","0","0.59","1.19","1.19","2.37","8.89","4.74","2.37","39.53"
"12","Matt Cullen","NSH","C","62","49.95","0.80564516129032","0","0","0","0","0","-","3.6","0.00","0.52","8.41","7.21","4.8","2.4","1.2","0","0","0","0","0","0","0","2.4","3.6","0","0","2.4","16.82","12.01","70.07"
"14","Michal Rozsival","CHI","D","65","35.016666666667","0.53871794871795","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","3.43","1.71","1.71","0","0","0","0","0","5.14","0","6.85","0","0","-"
"15","Craig Adams","PIT","R","70","178.38333333333","2.5483333333333","0","0.34","0.34","0","0.34","50.00","2.02","0.00","0.08","2.35","2.02","0.34","0","0.34","0","0","0","0","0","0","0.34","0.67","0.67","4.71","0.34","5.72","3.36","3.7","16.02"
"17","Matt Cooke","MIN","L","29","60.083333333333","2.0718390804598","0","0","0","0","0","0.00","1","0.00","0.03","3.99","2","0","0","1","0","2","1","1","0","0","0","2","0","3","3","8.99","0","3.99","0.00"
"18","Shawn Thornton","FLA","L","46","0.45","0.0097826086956522","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"19","Joe Thornton","S.J","C","78","28.516666666667","0.36559829059829","0","0","0","0","0","-","0","-","0.08","2.1","2.1","0","0","0","0","0","0","0","0","0","2.1","2.1","4.21","0","0","4.21","77.85","77.85","105.20"
"20","Patrick Marleau","S.J","C, L","82","114.81666666667","1.4002032520325","0","0","0","0","0","-","3.66","0.00","0.38","6.27","5.75","3.14","1.57","1.05","0","1.05","0.52","0.52","0","0","0","1.05","4.18","0.52","0","3.66","8.36","9.41","24.59"
"21","Olli Jokinen","NSH, STL, TOR","C","62","80.75","1.3024193548387","0","0","0","0","0","-","5.2","0.00","0.24","6.69","5.94","2.97","0.74","0","0.74","1.49","0.74","0.74","0","0","0.74","2.23","0","0.74","0.74","3.72","11.89","17.83","29.72"
"23","Marian Hossa","CHI","R","82","124.7","1.5207317073171","0.48","0","0","0","0.48","50.00","4.81","10.00","0.39","6.26","4.81","3.85","2.41","0.48","0.48","0.96","0.48","0.48","0","0","0.48","1.44","3.85","1.44","0.48","2.41","0","0.96","0.00"
"24","Daniel Cleary","DET","R","17","6.45","0.37941176470588","0","0","0","0","0","-","9.3","0.00","0.43","9.3","9.3","9.3","0","0","0","0","0","0","0","0","0","0","0","9.3","0","18.6","0","0","-"
"25","Scott Hannan","S.J","D","58","100.08333333333","1.7255747126437","0","0","0","0","0","0.00","0.6","0.00","0.02","0.6","0.6","0","0","0","0","1.2","0.6","0.6","0","0","0","0.6","0.6","0.6","0.6","9.59","0","0","-"
"26","Brenden Morrow","T.B","L","70","1.6333333333333","0.023333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"27","Jason Chimera","WSH","L","77","108.01666666667","1.4028138528139","0","0","0","0","0","-","2.22","0.00","0.33","5","4.44","2.22","0","1.11","0","1.11","0.56","0.56","0","0","1.67","0","5","1.67","0","2.78","11.11","13.89","24.69"
"28","Brian Campbell","FLA","D","82","83.6","1.019512195122","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0.72","0","3.59","1.44","5.02","0","0","-"
"30","Martin St. Louis","NYR","R","74","8.0833333333333","0.10923423423423","0","0","0","0","0","-","0","-","0","14.85","0","7.42","0","0","0","0","0","0","0","0","0","7.42","0","0","0","0","0","0","-"
"31","Pascal Dupuis","PIT","R","16","34.133333333333","2.1333333333333","0","1.76","1.76","0","1.76","100.00","5.27","0.00","0.16","5.27","5.27","1.76","1.76","0","0","0","0","0","0","0","0","1.76","1.76","3.52","1.76","3.52","0","0","-"
"32","Dan Boyle","NYR","D","65","56.383333333333","0.8674358974359","0","0","0","0","0","0.00","1.06","0.00","0.01","1.06","1.06","0","0","0","0","4.26","2.13","2.13","0","0","0","1.06","2.13","3.19","1.06","4.26","0","0","-"
"33","Vincent Lecavalier","PHI","C","57","0.18333333333333","0.0032163742690058","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","327.27","0","32727.27"
"34","David Legwand","OTT","C","80","135.58333333333","1.6947916666667","0","0.89","0.89","0","0.89","200.00","4.87","0.00","0.37","6.2","5.31","1.77","1.77","0","0.44","0","0","0","0","0","0.44","2.21","2.21","0.89","0.44","3.54","26.11","46.91","15.82"
"35","Brad Stuart","COL","D","65","166.8","2.5661538461538","0","0","0","0","0","0.00","1.08","0.00","0","1.44","1.08","0.36","0","0","0","0.72","0.36","0.36","0","0","0.36","1.08","2.52","10.79","2.16","8.63","0","0","-"
"36","Bryan Allen","ANA, MTL","D","11","15.8","1.4363636363636","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8","0","11.39","0","0","-"
"37","Manny Malhotra","MTL","C","58","138.75","2.3922413793103","0","0","0","0","0","-","1.3","0.00","0.14","1.3","1.3","0.86","0.86","0.43","0","0","0","0","0","0","0.86","1.73","1.73","1.73","0.86","7.35","53.62","37.62","25.41"
"38","Alex Tanguay","COL","L","80","115.23333333333","1.4404166666667","0.52","0","0","0","0.52","100.00","3.12","16.67","0.26","5.21","4.69","2.6","1.04","0.52","0","1.04","0.52","0.52","0","0","0","2.6","1.04","0.52","0","5.73","1.56","3.64","15.62"
"39","Robyn Regehr","L.A","D","67","173.63333333333","2.5915422885572","0","0.35","0.35","0","0.35","25.00","0.35","0.00","0.01","0.69","0.69","0","0","0","0.35","1.38","0.69","0.69","0","0","0","1.73","0","5.18","1.73","8.98","0","0","-"
"40","Simon Gagne","BOS","L","23","9.4333333333333","0.41014492753623","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.36","0","0","12.72","0.00"
"41","Scott Gomez","N.J","C","58","3.5666666666667","0.061494252873563","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.82","16.82","50.47","420.56"
"42","Mike Fisher","NSH","C","59","97.133333333333","1.6463276836158","0.62","0","0","0","0.62","50.00","3.71","16.67","0.43","3.71","3.71","2.47","1.24","0.62","0","0","0","0","0","0","1.24","1.85","5.56","1.24","0.62","7.41","29.65","24.71","33.69"
"43","Mike Ribeiro","NSH","C","82","2.35","0.028658536585366","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.06","0.00"
"44","Brad Richards","CHI","C","76","1.5333333333333","0.020175438596491","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.26","0","3913.04"
"45","Erik Cole","DAL, DET","L","68","24.533333333333","0.36078431372549","2.45","0","0","0","2.45","100.00","4.89","50.00","0.79","7.34","7.34","4.89","0","0","0","0","0","0","0","0","0","2.45","0","7.34","0","0","0","2.45","0.00"
"47","Brian Gionta","BUF","R","69","89.55","1.2978260869565","0.67","0","0","0","0.67","100.00","3.35","20.00","0.54","4.02","4.02","0.67","0","0","0","0","0","0","0","0","1.34","0.67","1.34","4.02","0.67","2.01","16.08","30.15","23.30"
"48","Shawn Horcoff","DAL","C","76","68.266666666667","0.89824561403509","0","0","0","0","0","0.00","0.88","0.00","0.1","1.76","1.76","1.76","0","0","0","0","0","0","0","0","0","0","1.76","5.27","1.76","3.52","13.18","20.21","34.69"
"49","Rob Scuderi","PIT","D","82","257.08333333333","3.135162601626","0","0.23","0.23","0","0.23","100.00","0.23","0.00","0","0.23","0.23","0","0","0","0","0","0","0","0","0","0.47","2.1","0.23","2.1","0.47","6.53","0","0","-"
"50","Chris Neil","OTT","R","38","0.75","0.019736842105263","0","0","0","0","0","-","0","-","0","80","0","80","0","0","0","0","0","0","0","0","80","0","0","0","0","0","0","0","-"
"52","Pavel Datsyuk","DET","C","63","6.6333333333333","0.10529100529101","0","0","0","0","0","-","0","-","0","9.05","0","9.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.5","90.45","473.80"
"53","Michael Ryder","N.J","R","47","0.91666666666667","0.019503546099291","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"54","Daniel Sedin","VAN","L","82","59.966666666667","0.73130081300813","0","0","0","0","0","-","7","0.00","0.52","10.01","9.01","6","1","0","0","2","1","1","0","0","0","1","2","1","2","1","0","0","-"
"55","Henrik Sedin","VAN","C","82","67.183333333333","0.81930894308943","0","0","0","0","0","-","0.89","0.00","0.09","1.79","0.89","1.79","0.89","0","0.89","3.57","1.79","1.79","0","0","0","0.89","2.68","1.79","0.89","2.68","20.54","46.44","27.39"
"57","Martin Havlat","N.J","R","40","1.5166666666667","0.037916666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"58","Jordan Leopold","CBJ, MIN, STL","D","43","17.75","0.41279069767442","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","6.76","3.38","3.38","0","0","0","0","0","3.38","0","10.14","0","0","-"
"60","Derek MacKenzie","FLA","C","82","196.41666666667","2.395325203252","0","0","0","0","0","0.00","3.05","0.00","0.27","3.67","3.36","2.14","0.92","0.61","0.61","1.83","0.92","0.92","0","0","1.22","1.22","1.83","1.53","0.92","6.41","36.66","39.41","14.72"
"61","Martin Erat","ARI","R","79","40.216666666667","0.50907172995781","0","0","0","0","0","-","0","-","0.24","2.98","1.49","1.49","1.49","0","1.49","2.98","1.49","1.49","0","0","1.49","0","4.48","4.48","0","2.98","0","4.48","0.00"
"62","Henrik Zetterberg","DET","L","77","8.4833333333333","0.11017316017316","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.07","14.15","0","0","70.73","7.07","642.97"
"63","Radim Vrbata","VAN","R","79","6.7333333333333","0.085232067510549","0","0","0","0","0","-","8.91","0.00","0.11","8.91","8.91","0","0","0","0","0","0","0","0","0","0","8.91","0","0","0","0","0","0","-"
"64","Joel Ward","WSH","R","82","137.76666666667","1.680081300813","0","0","0","0","0","-","3.05","0.00","0.34","3.92","3.48","3.05","1.74","0","0","0","0","0","0","0","0.87","0.44","3.92","1.31","0.87","4.36","3.92","5.66","17.82"
"65","Mark Streit","PHI","D","81","28.533333333333","0.3522633744856","0","0","0","0","0","-","2.1","0.00","0.1","2.1","2.1","2.1","0","2.1","0","0","0","0","0","0","0","4.21","0","2.1","4.21","2.1","0","0","-"
"66","Mike Weaver","MTL","D","31","92.016666666667","2.9682795698925","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2.61","0.65","2.61","2.61","16.3","0","0","-"
"67","Marian Gaborik","L.A","R","69","3.7666666666667","0.054589371980676","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.93","0","0","15.93","0","0","-"
"68","Scott Hartnell","CBJ","L","77","5.5166666666667","0.071645021645022","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.88","0","0","-"
"69","Ron Hainsey","CAR","D","81","164.25","2.0277777777778","0","0","0","0","0","-","0.73","0.00","0","0.73","0.73","0","0","0.37","0","0.73","0.37","0.37","0","0","0","0.73","1.1","2.92","2.19","4.75","0","0","-"
"70","Brooks Orpik","WSH","D","78","219.9","2.8192307692308","0","0","0","0","0","0.00","0.27","0.00","0.02","0.82","0.27","0.82","0","0","0","0.55","0.27","0.27","0","0","0.55","1.64","0.82","5.18","2.46","9","0","0","-"
