"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"525","Dylan Samberg","WPG","D","78","156.66666666667","2.008547008547","0","0.38","0","0.38","0.38","33.33","1.15","0.00","0.02","1.15","1.15","0","0","0.38","0","1.53","0.77","0.77","0","0","0.77","2.68","2.3","3.45","1.91","9.96","0","0","-"
"220","Jake McCabe","TOR","D","73","160.28333333333","2.1956621004566","0","0.37","0","0.37","0.37","33.33","0.37","0.00","0.02","0.37","0.37","0.37","0","0","0","0","0","0","0","0","0.75","1.87","0.37","8.61","1.87","9.73","0","0","-"
"557","Sean Walker","COL, PHI","D","81","165.91666666667","2.048353909465","0.72","0.36","0","0.36","1.08","100.00","3.25","22.22","0.29","3.98","3.62","1.45","0.36","0","0.36","0","0","0","0","0","0.36","1.08","2.53","7.59","1.08","5.42","0","0","-"
"698","Seth Jarvis","CAR","C","81","165.25","2.0401234567901","0.73","0.36","0","0.36","1.09","150.00","4.72","15.38","0.28","6.17","5.45","3.99","1.45","0","0.36","0.73","0.36","0.36","0","0","1.09","1.82","3.63","1.45","1.45","6.54","18.15","27.96","14.29"
"28","Jordan Staal","CAR","C","80","169.83333333333","2.1229166666667","0.35","1.06","0.71","0.35","1.41","100.00","4.95","7.14","0.54","7.07","6.36","3.89","2.47","1.77","0.35","0","0","0","0","0","0.71","1.41","3.53","3.18","0.71","5.3","37.45","36.39","17.92"
"81","Dmitry Kulikov","FLA","D","76","171.66666666667","2.2587719298246","0","0.7","0.35","0.35","0.7","40.00","1.4","0.00","0.03","1.75","1.4","0","0","0.35","0","0.7","0.35","0.35","0","0","0.7","0.7","1.4","7.69","1.05","6.29","0","0","-"
"274","Elias Lindholm","CGY, VAN","C","75","172.28333333333","2.2971111111111","0.35","0.7","0.35","0.35","1.04","75.00","2.44","14.29","0.17","3.48","3.48","1.74","0.35","0.35","0.35","1.39","0.7","0.7","0","0","0","1.39","1.74","3.13","1.04","2.79","35.17","36.92","16.99"
"688","Cole Smith","NSH","L","80","171.08333333333","2.1385416666667","0.35","0.7","0.35","0.35","1.05","75.00","5.61","6.25","0.42","7.72","5.96","5.26","0.7","1.75","1.75","0","0","0","0","0","1.05","2.1","4.91","4.21","2.45","4.56","0.35","1.05","8.77"
"50","Alex Pietrangelo","VGK","D","64","177.08333333333","2.7669270833333","0","0.34","0","0.34","0.34","14.29","1.36","0.00","0.06","2.71","2.03","0.34","0","0.34","0","1.36","0.68","0.68","0","0","0.34","1.69","2.71","1.69","1.02","9.15","0","0","-"
"417","Vladislav Gavrikov","L.A","D","77","192.7","2.5025974025974","0","0.31","0","0.31","0.31","25.00","0.31","0.00","0.14","0.62","0.62","0.62","0.31","0.31","0","0","0","0","0","0","0.31","1.25","3.43","2.49","0.31","7.16","0","0","-"
"104","Radko Gudas","ANA","D","66","199.61666666667","3.0244949494949","0","0.3","0","0.3","0.3","14.29","2.4","0.00","0","2.4","2.4","0","0","1.2","0","1.8","0.6","0.6","0","0","0","2.71","0.3","1.2","1.8","13.83","0","0","-"
"199","Cody Ceci","EDM","D","79","205.13333333333","2.5966244725738","0","0.29","0","0.29","0.29","25.00","0.88","0.00","0.02","1.46","1.17","0.29","0","0.29","0","0","0","0","0","0","0","0.88","0.88","3.51","0.58","6.73","0","0","-"
"539","Jan Rutta","S.J","D","69","204.46666666667","2.9632850241546","0","0.59","0.29","0.29","0.59","100.00","1.47","0.00","0","1.76","1.76","0","0","0.59","0","0","0","0","0","0","0","0","0.59","1.47","0","7.34","0","0","-"
"645","Moritz Seider","DET","D","82","209.53333333333","2.5552845528455","0","0.29","0","0.29","0.29","25.00","1.43","0.00","0","1.43","1.43","0","0","1.15","0","1.72","0.86","0.86","0","0","1.72","1.15","1.15","10.31","1.72","14.6","0","0","-"
"223","Jaccob Slavin","CAR","D","81","213.91666666667","2.6409465020576","0.56","0.28","0","0.28","0.84","60.00","4.21","13.33","0.2","5.05","4.49","1.4","1.12","1.12","0.28","0.56","0.28","0.28","0","0","1.4","1.68","4.21","1.96","0.28","6.17","0","0","-"
"207","Colton Parayko","STL","D","82","225.16666666667","2.7459349593496","0.27","0.27","0","0.27","0.53","28.57","2.4","11.11","0.03","2.4","2.4","0","0","0.53","0","0","0","0","0","0","0.27","1.07","2.93","1.6","0.27","7.73","0","0","-"
"311","Travis Sanheim","PHI","D","81","218.9","2.7024691358025","0.27","0.82","0.55","0.27","1.1","44.44","2.47","11.11","0.26","3.56","3.29","2.47","1.37","1.37","0","0","0","0","0","0","0","1.92","3.02","2.47","1.1","9.59","0","0","-"
"128","Erik Gudbranson","CBJ","D","78","233.1","2.9884615384615","0","0.26","0","0.26","0.26","50.00","2.06","0.00","0.01","2.32","2.06","0","0","0","0","0","0","0","0","0","0.51","0.51","1.8","1.54","0.26","13.64","0","0","-"
"335","Devon Toews","COL","D","82","233.18333333333","2.8436991869919","0","0.51","0.26","0.26","0.51","33.33","0.77","0.00","0","1.03","0.77","0","0","0.26","0","0","0","0","0","0","0.26","1.54","2.06","1.29","0.26","5.4","0","0","-"
"209","Esa Lindell","DAL","D","82","291.06666666667","3.549593495935","0","0.21","0","0.21","0.21","16.67","2.89","0.00","0.14","3.92","3.92","0.82","0.41","1.24","0.21","0","0","0","0","0","0.41","0.62","1.44","1.44","1.03","7.63","0","0","-"
"1","Ryan Suter","DAL","D","82","108.03333333333","1.3174796747967","0","0.56","0.56","0","0.56","16.67","1.11","0.00","0.05","3.33","1.67","0.56","0","0","0.56","1.11","0.56","0.56","0","0","0","1.11","1.11","3.89","0","8.33","0","0","-"
"2","Jeff Carter","PIT","C","72","104.23333333333","1.4476851851852","1.15","0","0","0","1.15","100.00","2.88","40.00","0.54","4.03","4.03","2.88","1.73","1.73","0.58","0","0","0","0","0","1.15","0","3.45","2.88","0.58","4.03","28.21","28.21","28.78"
"3","Zach Parise","COL","L","30","30.166666666667","1.0055555555556","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.99","0","0","3.98","3.98","15.91","39.78"
"4","Brent Burns","CAR","D","82","189.18333333333","2.3071138211382","0.32","0","0","0","0.32","25.00","1.9","16.67","0.07","2.85","2.85","0","0","0.63","0","0","0","0","0","0","0.32","1.9","0.95","1.9","0.32","2.85","0","0","-"
"5","Joe Pavelski","DAL","C","82","6.75","0.082317073170732","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.67","44.44","333.33"
"6","Mark Giordano","TOR","D","46","104.01666666667","2.261231884058","0","0","0","0","0","0.00","3.46","0.00","0.08","4.04","4.04","0.58","0","2.31","0","0","0","0","0","0","1.15","2.88","0.58","1.73","0.58","12.11","0","0","-"
"7","Alex Ovechkin","WSH","L","79","0.36666666666667","0.0046413502109705","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"8","Evgeni Malkin","PIT","C","82","3.0166666666667","0.036788617886179","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"9","Blake Wheeler","NYR","R","54","0.033333333333333","0.00061728395061728","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"10","Alex Goligoski","MIN","D","36","2.6166666666667","0.072685185185185","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.93","0","0","-"
"11","Sidney Crosby","PIT","C","82","8.5833333333333","0.10467479674797","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.86","90.87","362.46"
"12","Jack Johnson","COL","D","80","77.833333333333","0.97291666666667","0","0","0","0","0","-","0","-","0","0.77","0","0","0","0","0","0","0","0","0","0","0","1.54","0.77","2.31","0","6.17","0","0","-"
"13","Anze Kopitar","L.A","C","81","148.53333333333","1.8337448559671","0.4","0.81","0.81","0","1.21","75.00","1.62","25.00","0.13","1.62","1.62","1.21","0.81","0","0","0","0","0","0","0","0","0.4","1.62","1.21","0","3.23","34.34","42.01","18.17"
"14","Marc Staal","PHI","D","35","33.2","0.94857142857143","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3.61","1.81","1.81","0","7.23","0","0","-"
"15","T.J. Oshie","WSH","R","52","4.65","0.089423076923077","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.9","0","0","-"
"16","Andrew Cogliano","COL","C","75","169.38333333333","2.2584444444444","0.35","1.06","1.06","0","1.42","100.00","1.77","20.00","0.25","2.48","2.48","1.77","0.71","0","0","0","0","0","0","0","2.13","0.71","0.71","0.35","0.35","4.6","12.4","26.57","11.27"
"17","Marc-Edouard Vlasic","S.J","D","57","89.45","1.569298245614","0","0","0","0","0","-","4.02","0.00","0.1","4.02","4.02","0.67","0.67","2.01","0","0","0","0","0","0","0.67","1.34","1.34","0.67","0","11.4","0","0","-"
"18","Kris Letang","PIT","D","82","207.6","2.5317073170732","0","0.29","0.29","0","0.29","50.00","2.02","0.00","0.03","2.6","2.31","0.58","0.29","0.87","0","1.16","0.58","0.58","0","0","0.29","1.16","1.16","4.62","0.87","7.8","0","0","-"
"19","Ryan Reaves","TOR","R","49","0.35","0.0071428571428571","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"20","Brad Marchand","BOS","L","82","146.7","1.7890243902439","1.23","0.41","0.41","0","1.64","80.00","5.32","23.08","0.47","6.95","6.54","4.09","1.64","1.23","0","4.09","2.04","2.04","0","0","0.41","2.45","3.27","5.32","2.04","3.68","1.23","1.64","17.53"
"21","Nick Foligno","CHI","L","74","99.95","1.3506756756757","0.6","0","0","0","0.6","100.00","2.4","25.00","0.11","3","3","1.2","0.6","0","0","4.2","1.2","0.6","0.6","0","2.4","1.2","3.6","3","0","3","6.6","9","25.40"
"22","Erik Johnson","BUF, PHI","D","67","162.55","2.4261194029851","0","0","0","0","0","0.00","2.95","0.00","0.04","2.95","2.95","0.37","0","1.48","0","0.74","0.37","0.37","0","0","0.37","1.48","0.37","6.27","1.48","8.12","0","0","-"
"23","Kyle Okposo","BUF, FLA","R","67","52.466666666667","0.78308457711443","1.14","0","0","0","1.14","100.00","3.43","33.33","0.22","6.86","4.57","3.43","0","0","1.14","0","0","0","0","0","0","0","2.29","3.43","1.14","3.43","5.72","21.73","23.82"
"24","Trevor Lewis","L.A","C","82","145.76666666667","1.7776422764228","0.41","0.41","0.41","0","0.82","66.67","5.35","7.69","0.73","6.17","5.76","2.47","1.65","2.06","0.82","1.65","0.82","0.82","0","0","0","1.65","0.41","2.47","1.65","7.41","13.17","25.93","13.86"
"25","Cal Clutterbuck","NYI","R","82","151.83333333333","1.8516260162602","0","0","0","0","0","-","0.79","0.00","0.19","1.58","1.58","0.4","0","0.4","0","5.53","1.19","0.79","0","0.4","1.19","1.19","1.58","6.32","0.79","3.95","0.79","0.4","26.34"
"27","Claude Giroux","OTT","R","82","156.66666666667","1.9105691056911","0.77","0.38","0.38","0","1.15","75.00","8.04","9.52","0.58","9.19","8.81","3.83","2.3","2.68","1.15","0.77","0.38","0.38","0","0","0.77","1.15","2.3","1.53","0.38","2.3","62.81","44.43","22.43"
"29","Nicklas Backstrom","WSH","C","8","0.55","0.06875","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109.09","0.00"
"30","Alex Killorn","ANA","C, L","63","81.983333333333","1.3013227513228","0","0","0","0","0","0.00","2.2","0.00","0.26","4.39","2.93","0.73","0.73","0.73","0","2.93","1.46","1.46","0","0","0.73","1.46","2.93","2.2","2.2","1.46","0.73","0.73","36.59"
"31","Jamie Benn","DAL","L","82","82.133333333333","1.0016260162602","0.73","1.46","1.46","0","2.19","75.00","2.92","25.00","0.23","2.92","2.92","2.19","2.19","0.73","0","0","0","0","0","0","0","0","5.11","2.19","1.46","6.57","13.15","12.42","37.57"
"32","Nick Bonino","NYR","C","45","91.216666666667","2.027037037037","0","0","0","0","0","-","1.97","0.00","0.13","1.97","1.97","1.32","0.66","0","0","0","0","0","0","0","0.66","1.32","1.97","0","0","10.52","29.6","29.6","32.89"
"33","Ian Cole","VAN","D","78","207.61666666667","2.6617521367521","0","0","0","0","0","0.00","0.87","0.00","0","1.16","1.16","0","0","0","0","0.58","0.29","0.29","0","0","0","0.58","0.58","0.87","0.29","10.98","0","0","-"
"34","Kevin Shattenkirk","BOS","D","61","7.1166666666667","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.43","16.86","0","0","-"
"35","Pat Maroon","BOS, MIN","L","51","0.033333333333333","0.00065359477124183","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"36","James van Riemsdyk","BOS","L","71","1.65","0.023239436619718","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"37","Logan Couture","S.J","C","6","12.8","2.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.69","28.13","14.06","312.50"
"38","Brendan Smith","N.J","D","63","176.8","2.8063492063492","0","0","0","0","0","0.00","2.04","0.00","0.07","2.71","2.71","0.68","0.34","1.02","0","2.04","1.02","1.02","0","0","1.36","1.36","1.7","6.79","2.38","8.82","0","0","-"
"39","David Perron","DET","L","76","0.083333333333333","0.0010964912280702","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"40","Patrick Kane","DET","R","50","0.33333333333333","0.0066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"41","Robert Bortuzzo","NYI, STL","D","27","36.75","1.3611111111111","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","3.27","1.63","1.63","0","0","0","0","0","0","3.27","11.43","0","0","-"
"42","Evgenii Dadonov","DAL","R","51","0.25","0.0049019607843137","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"43","Mikael Backlund","CGY","C","82","199.78333333333","2.4363821138211","0.3","0.3","0.3","0","0.6","66.67","6.31","4.76","0.56","10.81","9.31","4.5","1.8","2.4","0.3","1.2","0.6","0.6","0","0","1.2","2.7","3.3","0.3","0.6","1.5","26.43","36.64","12.59"
"44","Ryan McDonagh","NSH","D","74","211.21666666667","2.8542792792793","0","0","0","0","0","0.00","1.42","0.00","0.06","1.99","1.42","0.85","0","0.28","0","1.14","0.57","0.57","0","0","0.28","2.84","1.42","1.42","0.28","7.67","0","0","-"
"45","Max Pacioretty","WSH","L","47","0.11666666666667","0.0024822695035461","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"46","Alec Martinez","VGK","D","55","67.783333333333","1.2324242424242","0","0","0","0","0","0.00","2.66","0.00","0.18","2.66","2.66","0.89","0.89","0.89","0","0","0","0","0","0","0","2.66","1.77","0","0.89","15.05","0","0","-"
"47","Lars Eller","PIT","C","82","179.01666666667","2.1831300813008","0.34","0.34","0.34","0","0.67","66.67","6.03","5.56","0.76","7.37","7.04","4.02","2.01","2.01","0.67","0.67","0.34","0.34","0","0","0.67","1.68","6.37","1.34","0.67","5.36","23.46","26.81","15.64"
"48","Drew Doughty","L.A","D","82","183.11666666667","2.2331300813008","0","0","0","0","0","0.00","0.66","0.00","0.05","0.66","0.66","0.33","0.33","0","0","0","0","0","0","0","0.98","1.97","0","4.26","1.31","6.55","0","0","-"
"49","Steven Stamkos","T.B","C","79","4.9833333333333","0.063080168776371","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.12","24.08","722.41"
"52","Luke Schenn","NSH","D","63","99.55","1.5801587301587","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1.21","0","7.84","0.6","6.63","0","0","-"
"53","Tyler Myers","VAN","D","77","171.23333333333","2.2238095238095","0.7","0","0","0","0.7","66.67","1.75","40.00","0.07","2.45","1.75","1.05","0.35","0.35","0","3.5","1.75","1.75","0","0","0.7","1.75","0.7","5.96","0","9.11","0","0","-"
"54","Erik Karlsson","PIT","D","82","14.583333333333","0.17784552845528","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","8.23","0","0","0","16.46","0","0","-"
"55","Jordan Eberle","SEA","R","78","2.05","0.026282051282051","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"56","John Carlson","WSH","D","82","226.53333333333","2.7626016260163","0","0","0","0","0","0.00","1.32","0.00","0.09","1.85","1.85","0.26","0.26","0.79","0","0","0","0","0","0","1.06","1.85","1.06","1.06","0.53","10.86","0","0","-"
"57","Roman Josi","NSH","D","82","40.383333333333","0.49247967479675","0","1.49","1.49","0","1.49","100.00","2.97","0.00","0.26","2.97","2.97","1.49","0","0","0","0","0","0","0","0","0","1.49","1.49","0","0","5.94","0","0","-"
"58","Justin Schultz","SEA","D","70","2.1166666666667","0.030238095238095","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
