"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"610","Nikita Kucherov","T.B","R","77","2.1166666666667","0.027489177489177","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"611","Ryan Nugent-Hopkins","EDM","C","55","52.416666666667","0.9530303030303","0","0","0","0","0","-","3.43","0.00","0.34","8.01","4.58","5.72","2.29","0","0","0","0","0","0","0","0","1.14","4.58","0","1.14","6.87","12.59","8.01","69.95"
"613","Jonathan Huberdeau","FLA","L","76","41.35","0.54407894736842","1.45","0","0","0","1.45","100.00","5.8","25.00","0.33","5.8","5.8","2.9","1.45","1.45","0","0","0","0","0","0","1.45","0","2.9","4.35","1.45","1.45","0","0","-"
"615","Ryan Strome","NYI","C, R","71","2.8","0.03943661971831","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.43","0.00"
"616","Mika Zibanejad","OTT","C","81","115.66666666667","1.4279835390947","1.04","0","0","0","1.04","100.00","4.15","25.00","0.6","6.74","6.74","3.63","1.56","2.07","0.52","0","0","0","0","0","0.52","2.59","2.59","2.07","0","2.59","24.38","31.64","22.57"
"617","Mark Scheifele","WPG","C","71","22.083333333333","0.31103286384977","0","0","0","0","0","-","2.72","0.00","0.37","5.43","2.72","5.43","2.72","0","0","0","0","0","0","0","0","2.72","0","0","0","2.72","43.47","57.06","117.49"
"618","Sean Couturier","PHI","C","63","115.25","1.8293650793651","0","0.52","0.52","0","0.52","100.00","5.21","0.00","0.61","5.21","5.21","2.6","2.08","0.52","0","0","0","0","0","0","0.52","2.08","2.6","0","1.56","2.6","24.99","21.34","28.08"
"619","Dougie Hamilton","CGY","D","82","39.716666666667","0.48434959349593","0","0","0","0","0","-","3.02","0.00","0.2","4.53","3.02","0","0","0","0","6.04","3.02","3.02","0","0","0","3.02","0","3.02","0","15.11","0","0","-"
"620","Jonas Brodin","MIN","D","68","119.83333333333","1.7622549019608","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","1","0.5","0.5","0","0","0","1","3.5","1.5","1.5","4.51","0","0","-"
"621","Ryan Murphy","CAR","D","35","3.7166666666667","0.10619047619048","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"622","Sven Baertschi","VAN","L","69","2.0333333333333","0.029468599033816","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"623","Jamie Oleksiak","DAL","D","19","11.666666666667","0.6140350877193","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","5.14","5.14","0","0","0","25.71","0","0","-"
"624","J.T. Miller","NYR","L","82","0.38333333333333","0.0046747967479675","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"625","Joel Armia","WPG","R","43","16.766666666667","0.38992248062015","0","3.58","3.58","0","3.58","100.00","3.58","0.00","0.45","3.58","3.58","3.58","3.58","3.58","0","0","0","0","0","0","0","0","7.16","7.16","0","3.58","0","0","-"
"626","Nathan Beaulieu","MTL","D","64","31.05","0.48515625","0","0","0","0","0","0.00","1.93","0.00","0","1.93","1.93","0","0","0","0","0","0","0","0","0","0","0","3.86","3.86","1.93","15.46","0","0","-"
"627","Mark McNeill","CHI","C","1","0.033333333333333","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1800","0.00"
"628","Oscar Klefbom","EDM","D","30","79.65","2.655","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1.51","5.27","0.75","0","1.51","12.05","0","0","-"
"629","Connor Murphy","ARI","D","78","166.53333333333","2.1350427350427","0","0","0","0","0","0.00","0","-","0","0.36","0","0","0","0","0","0.72","0.36","0.36","0","0","0.36","2.16","0.36","5.04","0.72","8.65","0","0","-"
"630","Stefan Noesen","ANA","R","1","0.51666666666667","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"631","Joe Morrow","BOS","D","33","12.216666666667","0.37020202020202","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","9.82","4.91","4.91","0","0","0","0","0","4.91","0","9.82","0","0","-"
"632","Phillip Danault","CHI, MTL","L","51","35.283333333333","0.69183006535948","0","0","0","0","0","-","0","-","0","3.4","0","0","0","0","0","3.4","1.7","1.7","0","0","1.7","1.7","3.4","3.4","3.4","1.7","17.01","23.81","70.85"
"633","Vladislav Namestnikov","T.B","C","80","2.0333333333333","0.025416666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59.02","0.00"
"634","Rickard Rakell","ANA","C","72","8.3166666666667","0.11550925925926","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.21","0","0","14.43","28.86","240.48"
"635","Turner Elson","CGY","C","1","3.35","3.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"636","Colin Miller","BOS","D","42","3.8","0.09047619047619","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"637","Jonathan Marchessault","T.B","C","45","0.78333333333333","0.017407407407407","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"638","Barclay Goodrow","S.J","R","14","13.116666666667","0.93690476190476","0","4.57","4.57","0","4.57","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.57","4.57","0","9.15","0.00"
"639","Bobby Farnham","N.J, PIT","R","53","3.6","0.067924528301887","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"640","Brian O'Neill","N.J","R","22","10.25","0.46590909090909","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.85","0","0","0","5.85","0.00"
"641","Brad Hunt","EDM","D","7","0.25","0.035714285714286","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"642","Torey Krug","BOS","D","81","52.533333333333","0.64855967078189","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1.14","0","4.57","0","6.85","0","0","-"
"644","Matt Tennyson","S.J","D","29","1.9666666666667","0.067816091954023","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.51","30.51","0","0","0","-"
"645","Brian Flynn","MTL","C","56","89.566666666667","1.5994047619048","0.67","0.67","0.67","0","1.34","100.00","1.34","50.00","0.16","2.01","2.01","2.01","0.67","0","0","0","0","0","0","0","0","0.67","2.68","0","2.68","5.36","33.49","22.11","40.35"
"646","Luke Glendening","DET","C","81","254.18333333333","3.1380658436214","0","0","0","0","0","-","2.12","0.00","0.25","2.6","2.6","1.89","0.71","0.47","0","1.89","0.94","0.94","0","0","0.71","0.71","1.42","3.54","1.42","8.97","35.41","40.36","11.03"
"647","Ryan Murray","CBJ","D","82","173","2.109756097561","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0.35","1.39","0","1.39","1.73","9.71","0","0","-"
"648","Alex Galchenyuk","MTL","C","82","2.85","0.034756097560976","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.05","21.05","1052.63"
"649","Griffin Reinhart","EDM","D","29","49.983333333333","1.7235632183908","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8","1.2","4.8","1.2","7.2","0","0","-"
"650","Morgan Rielly","TOR","D","82","194.25","2.3689024390244","0.31","0","0","0","0.31","50.00","4.32","7.14","0.15","5.87","5.56","1.24","0","0","0.31","1.24","0.62","0.62","0","0","0.31","3.71","1.54","0.93","0.31","5.25","0","0","-"
"651","Hampus Lindholm","ANA","D","80","173","2.1625","0.35","0","0","0","0.35","33.33","0.69","50.00","0.03","1.04","0.69","0.35","0","0","0","0.69","0.35","0.35","0","0","0.35","2.08","0.69","2.08","1.73","9.71","0","0","-"
"652","Nail Yakupov","EDM","R","60","0.25","0.0041666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"653","Matt Dumba","MIN","D","81","14.5","0.17901234567901","0","0","0","0","0","-","4.14","0.00","0.19","4.14","4.14","4.14","0","0","0","0","0","0","0","0","0","0","0","0","4.14","0","0","0","-"
"654","Phillip Di Giuseppe","CAR","L","41","0.16666666666667","0.0040650406504065","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"655","Brendan Gaunce","VAN","C","20","21.616666666667","1.0808333333333","0","0","0","0","0","-","11.1","0.00","1.71","11.1","11.1","11.1","5.55","5.55","0","0","0","0","0","0","0","2.78","13.88","5.55","2.78","0","24.98","11.1","192.16"
"656","Brady Skjei","NYR","D","7","17.383333333333","2.4833333333333","0","0","0","0","0","-","3.45","0.00","0.19","3.45","3.45","0","0","0","0","0","0","0","0","0","0","0","6.9","3.45","3.45","10.35","0","0","-"
"657","Stefan Matteau","MTL, N.J","C","32","0.36666666666667","0.011458333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"658","Tanner Pearson","L.A","L","79","93.4","1.1822784810127","0","0","0","0","0","-","0.64","0.00","0.05","3.21","0.64","2.57","0","0","0","0","0","0","0","0","0.64","0","2.57","1.28","0.64","6.42","0.64","2.57","12.85"
"659","Scott Laughton","PHI","C","71","50.15","0.70633802816901","0","0","0","0","0","-","1.2","0.00","0.14","3.59","2.39","2.39","1.2","1.2","1.2","0","0","0","0","0","0","1.2","1.2","1.2","2.39","3.59","2.39","4.79","39.88"
"661","Michael Matheson","FLA","D","3","0.4","0.13333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"662","Zemgus Girgensons","BUF","C","71","75.216666666667","1.0593896713615","0","0.8","0.8","0","0.8","100.00","0","-","0.02","0.8","0.8","0","0","0","0","0","0","0","0","0","0","0","2.39","2.39","1.6","7.98","6.38","15.16","23.64"
"663","Cody Ceci","OTT","D","75","185.1","2.468","0","0","0","0","0","0.00","1.3","0.00","0.04","1.94","1.62","0.65","0","0","0.32","0","0","0","0","0","0.32","2.27","0.65","2.59","0.32","6.48","0","0","-"
"664","Tom Wilson","WSH","R","82","130","1.5853658536585","0","0.46","0.46","0","0.46","100.00","0.46","0.00","0.03","0.46","0.46","0","0","0","0","2.77","1.38","1.38","0","0","1.38","1.85","0.92","3.23","0.92","8.31","0.92","0","46.15"
"665","Tomas Hertl","S.J","C","81","2.85","0.035185185185185","0","0","0","0","0","-","0","-","2.32","21.05","21.05","21.05","0","21.05","0","0","0","0","0","0","0","0","21.05","0","0","0","0","0","-"
"666","Teuvo Teravainen","CHI","L","78","60.166666666667","0.77136752136752","0","1","1","0","1","100.00","1.99","0.00","0.26","2.99","2.99","1.99","1","1","0","0","0","0","0","0","1.99","1.99","3.99","1","0","6.98","11.97","14.96","44.32"
"667","Derrick Pouliot","PIT","D","22","3.4333333333333","0.15606060606061","0","0","0","0","0","-","0","-","0.33","17.48","17.48","0","0","0","0","0","0","0","0","0","17.48","0","0","0","0","0","0","0","-"
"668","Jacob Trouba","WPG","D","81","221.45","2.733950617284","0.27","0.27","0.27","0","0.54","50.00","1.63","16.67","0.12","2.71","1.63","1.35","0.27","0.27","0","1.08","0.54","0.54","0","0","0","2.71","1.63","3.52","0.81","9.75","0","0","-"
"669","Slater Koekkoek","T.B","D","9","0.3","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"670","Filip Forsberg","NSH","L","82","146.2","1.7829268292683","0.41","0","0","0","0.41","100.00","2.46","16.67","0.29","4.1","3.28","2.46","1.64","0.41","0","0","0","0","0","0","1.23","0.41","2.87","1.23","1.23","5.75","0","1.23","0.00"
"671","Mikhail Grigorenko","COL","C","74","41.05","0.55472972972973","0","0","0","0","0","-","1.46","0.00","0.09","2.92","2.92","1.46","0","0","0","2.92","1.46","1.46","0","0","0","0","2.92","0","0","10.23","14.62","24.85","54.13"
"672","Radek Faksa","DAL","C","45","59.05","1.3122222222222","0","0","0","0","0","-","2.03","0.00","0.28","3.05","3.05","2.03","1.02","0","0","0","0","0","0","0","0","0","3.05","5.08","3.05","8.13","18.29","25.4","42.53"
"673","Patrick Sieloff","CGY","D","1","3.7","3.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.22","0","0","-"
"674","Colton Parayko","STL","D","79","77.433333333333","0.98016877637131","0","0","0","0","0","0.00","1.55","0.00","0.03","4.65","3.1","0.77","0","0","0","0","0","0","0","0","0.77","0.77","1.55","2.32","2.32","5.42","0","0","-"
"675","Oskar Sundqvist","PIT","C","18","7.3666666666667","0.40925925925926","8.14","0","0","0","8.14","100.00","8.14","100.00","0.58","8.14","8.14","8.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.58","16.29","542.99"
"676","Esa Lindell","DAL","D","4","1.6166666666667","0.40416666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.11","0","0","0","-"
"677","Chandler Stephenson","WSH","C","9","0.13333333333333","0.014814814814815","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"678","Shayne Gostisbehere","PHI","D","64","7.0166666666667","0.10963541666667","0","0","0","0","0","-","8.55","0.00","0.4","17.1","17.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"679","Adam Pelech","NYI","D","9","16.983333333333","1.887037037037","0","0","0","0","0","0.00","3.53","0.00","0.02","3.53","3.53","0","0","0","0","0","0","0","0","0","0","0","3.53","3.53","0","10.6","0","0","-"
"680","Chris Tierney","S.J","C","79","120.98333333333","1.5314345991561","0.5","0","0","0","0.5","100.00","4.46","11.11","0.94","5.46","5.46","4.46","1.98","0.5","0.99","0","0","0","0","0","0.99","0.99","2.48","0.5","1.49","3.97","31.24","39.18","22.00"
"681","Jordan Martinook","ARI","L","81","211.18333333333","2.6072016460905","0.28","0.28","0.28","0","0.57","100.00","2.56","11.11","0.31","3.98","3.41","1.7","0.85","0.28","0","0","0","0","0","0","0.28","0","3.98","0.57","1.14","4.83","0.57","1.42","8.12"
"682","Damon Severson","N.J","D","72","22.233333333333","0.3087962962963","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.4","0","2.7","0","0","-"
"683","Colton Sissons","NSH","C","34","37.183333333333","1.0936274509804","0","0","0","0","0","-","0","-","0","1.61","0","1.61","0","0","0","0","0","0","0","0","0","1.61","3.23","0","0","3.23","16.14","14.52","84.93"
"684","Jake McCabe","BUF","D","77","110.56666666667","1.4359307359307","0","0","0","0","0","0.00","0.54","0.00","0","0.54","0.54","0","0","0.54","0","0","0","0","0","0","0","3.26","0.54","1.63","1.09","10.31","0","0","-"
"685","Brock McGinn","CAR","L","21","7.1333333333333","0.33968253968254","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.41","8.41","8.41","0","0","-"
"686","Connor Carrick","TOR, WSH","D","19","7.5666666666667","0.39824561403509","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.79","0","0","0","0","-"
"687","Taylor Leier","PHI","L","6","0.28333333333333","0.047222222222222","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"689","Andreas Athanasiou","DET","C","37","18.783333333333","0.50765765765766","3.19","0","0","0","3.19","100.00","3.19","100.00","0.5","9.58","3.19","6.39","3.19","0","0","0","0","0","0","0","0","6.39","3.19","3.19","0","3.19","0","3.19","0.00"
"690","Brett Kulak","CGY","D","8","0.83333333333333","0.10416666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"691","Cedric Paquette","T.B","C","56","84.7","1.5125","0","0","0","0","0","-","0.71","0.00","0.05","0.71","0.71","0.71","0","0","0","0","0","0","0","0","0","2.13","2.83","2.13","2.83","4.96","14.88","24.79","26.56"
"692","Erik Gustafsson","CHI","D","41","2.9666666666667","0.072357723577236","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"693","Josh Anderson","CBJ","R","12","0.78333333333333","0.065277777777778","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"694","Petteri Lindbohm","STL","D","10","0.66666666666667","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90","0","0","-"
"695","Joseph Blandisi","N.J","L","41","1.6166666666667","0.039430894308943","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"696","Connor Brown","TOR","R","7","3.2833333333333","0.46904761904762","0","18.27","18.27","0","18.27","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"697","Ben Hutton","VAN","D","75","68.2","0.90933333333333","0","0","0","0","0","0.00","0.88","0.00","0.05","2.64","2.64","0","0","0","0","0","0","0","0","0","0","3.52","4.4","1.76","1.76","7.92","0","0","-"
"698","Viktor Loov","TOR","D","4","1.3","0.325","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"699","Andrej Sustr","T.B","D","77","142.08333333333","1.8452380952381","0","0","0","0","0","-","0","-","0.01","0.42","0.42","0","0","0","0","0.84","0.42","0.42","0","0","0","1.27","0.84","1.69","1.69","3.8","0","0","-"
"700","Tim Schaller","BUF","C","17","20.083333333333","1.1813725490196","2.99","0","0","0","2.99","100.00","8.96","33.33","0.89","8.96","8.96","5.98","0","0","0","0","0","0","0","0","0","0","2.99","0","0","2.99","11.95","26.89","91.92"
"701","Danny DeKeyser","DET","D","78","208.56666666667","2.6739316239316","0","0","0","0","0","0.00","0.29","0.00","0","0.86","0.58","0.29","0","0.29","0","0","0","0","0","0","0.58","1.15","0.29","5.47","0.86","8.92","0","0","-"
"702","Nate Schmidt","WSH","D","72","96.966666666667","1.3467592592593","0","0","0","0","0","-","1.24","0.00","0.04","1.86","1.24","0","0","0","0","0","0","0","0","0","0","1.86","3.71","1.86","0.62","9.28","0","0","-"
"703","Michael Raffl","PHI","L","82","5.5333333333333","0.067479674796748","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.84","0","10.84","0.00"
"704","Viktor Svedberg","CHI","D","27","24.1","0.89259259259259","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.98","2.49","0","12.45","0","0","-"
"705","Hudson Fasching","BUF","R","7","0.66666666666667","0.095238095238095","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"706","Mattias Janmark","DAL","C","73","31.466666666667","0.4310502283105","1.91","0","0","0","1.91","100.00","7.63","25.00","0.85","9.53","9.53","9.53","1.91","1.91","0","0","0","0","0","0","0","0","0","0","0","0","3.81","9.53","54.48"
"707","Anthony Duclair","ARI","L","81","0.56666666666667","0.0069958847736626","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"708","Sven Andrighetto","MTL","R","44","0.28333333333333","0.0064393939393939","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"709","Oliver Bjorkstrand","CBJ","R","12","0.51666666666667","0.043055555555556","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"710","Miles Wood","N.J","L","1","0.61666666666667","0.61666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"711","Nick Paul","OTT","L","24","2.1666666666667","0.090277777777778","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"712","Tobias Lindberg","TOR","R","6","3.8666666666667","0.64444444444444","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.52","0","0","0","15.52","0.00"
"713","Andrew Copp","WPG","C","77","62.083333333333","0.80627705627706","0","0","0","0","0","-","2.9","0.00","0.48","5.8","5.8","3.87","1.93","0","0","1.93","0.97","0.97","0","0","0","3.87","1.93","2.9","2.9","5.8","18.36","32.86","34.65"
"714","Ben Harpur","OTT","D","5","1.4666666666667","0.29333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"715","Andre Burakovsky","WSH","L","79","0.016666666666667","0.00021097046413502","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"716","Hunter Shinkaruk","CGY, VAN","C","8","0.26666666666667","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"717","Michael McCarron","MTL","R","20","0.16666666666667","0.0083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"718","Shea Theodore","ANA","D","19","21.716666666667","1.1429824561404","0","0","0","0","0","-","0","-","0.31","2.76","2.76","2.76","2.76","0","0","0","0","0","0","0","0","2.76","8.29","2.76","0","11.05","0","0","-"
"719","Marko Dano","CHI, WPG","C","34","0.28333333333333","0.0083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"720","Chris Bigras","COL","D","31","17.116666666667","0.55215053763441","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.51","0","0","-"
"721","Jacob De La Rose","MTL","L","22","29.883333333333","1.3583333333333","0","0","0","0","0","-","0","-","0","2.01","2.01","0","0","0","0","0","0","0","0","0","0","2.01","0","4.02","4.02","8.03","6.02","10.04","75.29"
"722","Laurent Dauphin","ARI","C","8","7.0833333333333","0.88541666666667","0","0","0","0","0","-","8.47","0.00","0.27","8.47","8.47","0","0","0","0","0","0","0","0","0","0","0","0","8.47","0","8.47","16.94","8.47","564.71"
"723","Nic Petan","WPG","L","26","0.48333333333333","0.018589743589744","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"724","Gustav Olofsson","MIN","D","2","0.65","0.325","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"725","Brett Pesce","CAR","D","69","77.466666666667","1.1227053140097","0","0","0","0","0","0.00","0","-","0","0.77","0","0","0","0.77","0","0","0","0","0","0","0","0","1.55","0.77","2.32","11.62","0","0","-"
"726","Nathan MacKinnon","COL","C","72","41.1","0.57083333333333","0","1.46","1.46","0","1.46","100.00","8.76","0.00","0.58","11.68","10.22","5.84","1.46","1.46","2.92","0","0","0","0","0","1.46","2.92","0","4.38","0","7.3","26.28","35.04","62.57"
"727","Aleksander Barkov","FLA","C","66","118.7","1.7984848484848","0.51","0.51","0.51","0","1.01","66.67","3.54","14.29","0.59","5.56","5.05","4.55","3.03","0.51","0","1.01","0.51","0.51","0","0","0","2.02","2.02","1.01","1.52","4.55","27.8","26.79","25.74"
"728","Jonathan Drouin","T.B","L","21","0.48333333333333","0.023015873015873","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"729","Seth Jones","CBJ, NSH","D","81","164.5","2.0308641975309","0","0.36","0.36","0","0.36","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0.73","0.73","0.36","2.19","0.36","6.57","0","0","-"
"730","Elias Lindholm","CAR","C","82","66.95","0.81646341463415","0","0","0","0","0","-","1.79","0.00","0.08","2.69","1.79","0","0","0","0","1.79","0.9","0.9","0","0","0.9","1.79","1.79","2.69","2.69","6.27","8.07","14.34","32.26"
"731","Sean Monahan","CGY","C","81","66.733333333333","0.8238683127572","0","0","0","0","0","-","1.8","0.00","0.3","3.6","3.6","2.7","1.8","0","0","0","0","0","0","0","0.9","0.9","0.9","0.9","0","2.7","34.17","50.35","36.35"
"732","Darnell Nurse","EDM","D","69","140.95","2.0427536231884","0","0.43","0.43","0","0.43","33.33","1.28","0.00","0.02","1.7","1.7","0","0","0","0","2.98","0.85","0.43","0.43","0","0.43","2.98","0.85","1.28","0.85","6.39","0","0","-"
"733","Rasmus Ristolainen","BUF","D","82","218.78333333333","2.6680894308943","0","0","0","0","0","0.00","1.1","0.00","0.02","1.65","1.65","0","0","0","0","0","0","0","0","0","0","1.65","1.1","2.19","1.37","6.58","0","0","-"
"734","Bo Horvat","VAN","C","82","185.88333333333","2.2668699186992","0","0","0","0","0","0.00","3.55","0.00","0.37","4.52","3.87","2.91","1.94","0.32","0","0.65","0.32","0.32","0","0","0.32","0.97","1.61","1.61","0.65","4.52","34.54","52.61","12.79"
"735","Valeri Nichushkin","DAL","R","79","0.53333333333333","0.0067510548523207","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"737","Alexander Wennberg","CBJ","C","69","47.616666666667","0.69009661835749","0","0","0","0","0","-","2.52","0.00","0.1","2.52","2.52","0","0","0","0","0","0","0","0","0","0","0","1.26","0","2.52","8.82","18.9","21.42","59.07"
"738","Ryan Pulock","NYI","D","15","5.1833333333333","0.34555555555556","0","0","0","0","0","-","11.58","0.00","0.02","11.58","11.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"739","Nikita Zadorov","COL","D","22","18.783333333333","0.85378787878788","0","0","0","0","0","-","3.19","0.00","0.01","3.19","3.19","0","0","0","0","6.39","3.19","3.19","0","0","0","0","3.19","3.19","3.19","0","0","0","-"
"740","Curtis Lazar","OTT","C","76","107.55","1.4151315789474","0.56","1.67","1.67","0","2.23","57.14","1.67","33.33","0.17","3.35","2.23","1.67","0.56","0","0","1.12","0.56","0.56","0","0","1.12","0","2.23","2.23","1.67","6.14","2.79","6.14","17.43"
"741","Mirco Mueller","S.J","D","11","0.75","0.068181818181818","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
