"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"259","Aaron Ekblad","FLA","D","56","136.58333333333","2.4389880952381","0","0.88","0","0.88","0.88","33.33","2.64","0.00","0.09","3.08","2.64","0.88","0.44","0.44","0.44","1.76","0.88","0.88","0","0","0.88","1.76","1.76","4.83","0","3.08","0","0","-"
"649","Jake Sanderson","OTT","D","80","207.81666666667","2.5977083333333","0","1.15","0.29","0.87","1.15","133.33","2.31","0.00","0.04","2.6","2.6","0.58","0","1.15","0","0.58","0.29","0.29","0","0","0.29","2.02","1.15","1.73","1.44","8.08","0","0","-"
"681","Artem Zub","OTT","D","56","141.08333333333","2.5193452380952","0","0.85","0","0.85","0.85","100.00","1.28","0.00","0.08","1.28","1.28","0.43","0.43","0.43","0","0","0","0","0","0","0.85","1.7","1.7","0","0.43","10.21","0","0","-"
"385","Adam Fox","NYR","D","74","149.81666666667","2.0245495495495","0.4","0.8","0","0.8","1.2","50.00","5.61","7.14","0.31","6.41","5.61","2","0.4","1.2","0.4","2.4","1.2","1.2","0","0","0.4","1.2","1.6","2.4","0.4","5.21","0","0","-"
"205","MacKenzie Weegar","CGY","D","81","152.45","1.8820987654321","0","0.79","0","0.79","0.79","40.00","2.76","0.00","0.01","4.33","2.76","0.79","0","0.79","0","0.79","0.39","0.39","0","0","0.39","0.39","0","6.69","1.18","11.02","0","0.39","0.00"
"434","Mathieu Olivier","CBJ","R","82","76.233333333333","0.92967479674797","0.79","0.79","0","0.79","1.57","66.67","1.57","50.00","0.28","4.72","3.94","2.36","0.79","0.79","0.79","0","0","0","0","0","0","0","0.79","1.57","0.79","4.72","1.57","1.57","39.35"
"192","Jaccob Slavin","CAR","D","80","236.05","2.950625","0","0.76","0","0.76","0.76","60.00","0.76","0.00","0.03","1.53","1.27","0.25","0","0.76","0","0","0","0","0","0","0.25","1.27","2.03","2.03","1.27","6.35","0","0","-"
"213","Pavel Buchnevich","STL","L","76","81.033333333333","1.0662280701754","0","1.48","0.74","0.74","1.48","100.00","2.22","0.00","0.09","4.44","3.7","0.74","0.74","0.74","0","0","0","0","0","0","0","1.48","0","2.22","0","2.96","1.48","3.7","21.16"
"51","Kyle Palmieri","NYI","C","82","85.933333333333","1.0479674796748","0","0.7","0","0.7","0.7","33.33","1.4","0.00","0.21","3.49","2.09","2.09","0.7","0","0","0","0","0","0","0","0","0.7","1.4","0","0","0.7","2.09","0","69.82"
"143","Jonas Brodin","MIN","D","50","86.466666666667","1.7293333333333","0","0.69","0","0.69","0.69","100.00","1.39","0.00","0.01","1.39","1.39","0","0","1.39","0","0","0","0","0","0","0","1.39","0","0","0.69","5.55","0","0","-"
"668","Will Cuylle","NYR","L","82","88.366666666667","1.0776422764228","1.36","0.68","0","0.68","2.04","75.00","2.72","50.00","0.43","3.39","3.39","2.72","2.04","0","0","0","0","0","0","0","0","1.36","0.68","2.04","2.04","3.39","2.04","0.68","50.92"
"8","Anze Kopitar","L.A","C","81","91.466666666667","1.1292181069959","0","0.66","0","0.66","0.66","100.00","1.31","0.00","0.07","1.97","1.31","0","0","0","0","0","0","0","0","0","0","0","1.31","1.31","0","5.25","49.85","57.07","30.59"
"269","Travis Sanheim","PHI","D","82","191.13333333333","2.3308943089431","0","0.63","0","0.63","0.63","100.00","1.26","0.00","0.2","2.83","2.2","1.88","0.63","0","0.31","1.26","0.63","0.63","0","0","0.63","1.57","2.83","1.26","0.94","7.53","0","0","-"
"483","Neal Pionk","WPG","D","69","122.46666666667","1.7748792270531","0","0.49","0","0.49","0.49","100.00","0","-","0","0","0","0","0","0","0","1.96","0.98","0.98","0","0","0.49","2.94","0.49","4.9","0.98","6.86","0","0","-"
"547","Alexander Romanov","NYI","D","64","122.5","1.9140625","0","0.49","0","0.49","0.49","20.00","0.49","0.00","0.05","1.47","0.98","0.49","0","0","0","1.96","0.98","0.98","0","0","0","1.47","0.49","4.9","1.96","8.33","0","0","-"
"198","Connor Brown","EDM","R","82","129.9","1.5841463414634","0.46","0.46","0","0.46","0.92","100.00","6","7.69","0.8","7.85","7.39","6","2.77","0.46","0.46","0.92","0.46","0.46","0","0","0","2.31","0.46","0","0.46","2.31","2.77","4.16","18.48"
"400","Andrew Peeke","BOS","D","76","134.65","1.7717105263158","0.45","0.45","0","0.45","0.89","66.67","0.89","50.00","0.13","0.89","0.89","0.45","0","0.45","0","0","0","0","0","0","0","1.78","0","2.67","0.89","6.24","0","0","-"
"374","Jalen Chatfield","CAR","D","79","143.25","1.8132911392405","0","0.42","0","0.42","0.42","25.00","0.84","0.00","0.02","0.84","0.84","0","0","0","0","1.68","0.84","0.84","0","0","0.42","1.68","0.42","1.26","1.26","3.77","0","0","-"
"35","Alex Pietrangelo","VGK","D","71","147.83333333333","2.0821596244131","0","0.81","0.41","0.41","0.81","66.67","3.65","0.00","0.01","4.46","4.46","0","0","3.65","0","0","0","0","0","0","0.41","3.25","0.81","1.62","0.41","10.96","0","0","-"
"522","Ty Emberson","EDM","D","76","150.03333333333","1.9741228070175","0","0.4","0","0.4","0.4","50.00","0.4","0.00","0","0.8","0.4","0","0","0.4","0","0","0","0","0","0","0.4","1.6","0.8","4.8","0.8","10","0","0","-"
"147","Connor Murphy","CHI","D","68","155.8","2.2911764705882","0","0.39","0","0.39","0.39","33.33","1.16","0.00","0.01","1.16","1.16","0","0","0.39","0","0","0","0","0","0","0.39","1.16","0.77","0.39","0.39","8.47","0","0","-"
"395","Sam Steel","DAL","C","79","154.28333333333","1.9529535864979","0.39","0.78","0.39","0.39","1.17","75.00","3.5","11.11","0.18","3.5","3.5","1.56","0.78","0.39","0","1.56","0.78","0.78","0","0","1.17","1.17","0.78","1.17","0.78","2.33","10.5","17.5","14.58"
"245","Ryan Pulock","NYI","D","74","159.55","2.1560810810811","0","0.75","0.38","0.38","0.75","50.00","2.26","0.00","0.16","3.01","3.01","0.38","0","0.75","0.38","0.75","0.38","0.38","0","0","0","0.75","0","0.75","0.38","12.41","0","0","-"
"657","Brock Faber","MIN","D","78","157","2.0128205128205","0","0.38","0","0.38","0.38","33.33","0.38","0.00","0","0.76","0.38","0","0","0.38","0","0","0","0","0","0","0.38","2.68","0","2.29","0.76","5.73","0","0","-"
"63","Brayden McNabb","VGK","D","82","162.5","1.9817073170732","0.37","0.37","0","0.37","0.74","50.00","1.11","33.33","0.03","1.11","1.11","0.37","0","0.74","0","0.74","0.37","0.37","0","0","0","0.37","0","7.38","1.85","13.66","0","0","-"
"139","Mika Zibanejad","NYR","C","82","163.61666666667","1.995325203252","0","2.2","1.83","0.37","2.2","85.71","3.3","0.00","0.4","5.87","5.13","2.93","1.83","1.47","0.73","0","0","0","0","0","0.73","1.47","2.2","0.37","1.1","2.2","22.37","25.67","17.08"
"632","Cole Smith","NSH","L, R","71","167.25","2.3556338028169","0","0.36","0","0.36","0.36","100.00","3.59","0.00","0.41","4.66","3.95","2.87","1.08","0.72","0.36","2.51","0.72","0.36","0.36","0","0.36","1.08","1.08","3.95","1.79","2.51","0.36","0.36","17.94"
"246","Nikita Zadorov","BOS","D","81","173.73333333333","2.1448559670782","0","0.69","0.35","0.35","0.69","50.00","1.73","0.00","0.08","3.45","2.76","1.04","0","0","0","0.69","0.35","0.35","0","0","0.35","2.07","1.04","6.56","0.35","5.87","0","0","-"
"320","Erik Cernak","T.B","D","76","180.11666666667","2.3699561403509","0","0.67","0.33","0.33","0.67","50.00","1.33","0.00","0.25","2.66","2.33","0","0","0.67","0","2","1","1","0","0","1.33","0.67","1","6","1.67","7","0","0","-"
"386","Ryan Lindgren","COL, NYR","D","72","179.75","2.4965277777778","0","0.67","0.33","0.33","0.67","40.00","1","0.00","0.04","1","1","0.33","0","0.33","0.33","0.67","0.33","0.33","0","0","1","1.34","0.33","3","0.67","8.68","0","0","-"
"501","Pius Suter","VAN","C","81","184.4","2.2765432098765","0.33","0.33","0","0.33","0.65","100.00","2.93","11.11","0.36","5.53","3.9","2.28","0","0.33","0.33","0.65","0.33","0.33","0","0","0","1.3","0.65","0.33","0.33","3.9","6.51","10.41","12.51"
"511","Ryan McLeod","BUF","C","79","183.2","2.3189873417722","0.98","0.98","0.66","0.33","1.97","75.00","3.6","27.27","0.4","7.21","5.24","2.95","1.64","0.66","0.33","0","0","0","0","0","0.98","1.97","0","0","0.66","1.31","36.03","36.03","16.38"
"82","Chris Tanev","TOR","D","75","184.85","2.4646666666667","0","0.32","0","0.32","0.32","50.00","0.65","0.00","0","0.65","0.65","0","0","0.32","0","0","0","0","0","0","0.32","0.97","0.32","0","0.65","14.93","0","0","-"
"29","Ryan McDonagh","T.B","D","82","213.78333333333","2.6071138211382","0.28","0.56","0.28","0.28","0.84","42.86","1.68","16.67","0.08","1.68","1.68","0.56","0.28","0.84","0","0.56","0.28","0.28","0","0","0","2.81","0.56","1.68","0.56","8.7","0","0","-"
"80","Brenden Dillon","N.J","D","82","215.56666666667","2.6288617886179","0","0.28","0","0.28","0.28","20.00","0.56","0.00","0.2","1.39","1.11","0.84","0.84","0.28","0","1.11","0.56","0.56","0","0","0.28","1.67","0.56","4.45","0.28","5.85","0","0","-"
"169","Cody Ceci","DAL, S.J","D","85","211","2.4823529411765","0","0.28","0","0.28","0.28","33.33","1.71","0.00","0.01","1.71","1.71","0","0","1.42","0","0","0","0","0","0","0.28","1.99","0.85","3.41","0.85","6.26","0","0","-"
"296","Gustav Forsling","FLA","D","80","230.5","2.88125","0.26","0.26","0","0.26","0.52","25.00","1.82","14.29","0.02","2.08","1.82","0.26","0","1.04","0","0","0","0","0","0","0.26","2.08","0.78","2.08","0.26","8.07","0","0","-"
"506","Martin Fehervary","WSH","D","81","245.58333333333","3.0318930041152","0","0.49","0.24","0.24","0.49","33.33","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0.24","0.98","0.24","1.71","0.24","9.28","0","0","-"
"1","Ryan Suter","STL","D","82","163.41666666667","1.9928861788618","0.37","0","0","0","0.37","33.33","1.1","33.33","0.07","1.84","1.84","0.73","0.37","0.37","0","0","0","0","0","0","0.73","0.73","0.37","2.2","0","6.61","0","0","-"
"2","Brent Burns","CAR","D","82","195.9","2.3890243902439","0","0","0","0","0","0.00","0.92","0.00","0.01","1.23","0.92","0.31","0","0.92","0","1.23","0.61","0.61","0","0","0","2.76","1.53","1.23","1.23","5.82","0","0","-"
"3","Corey Perry","EDM","R","81","0.71666666666667","0.0088477366255144","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"4","Alex Ovechkin","WSH","L","65","1.8666666666667","0.028717948717949","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"5","Evgeni Malkin","PIT","C","68","0.45","0.0066176470588235","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"6","Sidney Crosby","PIT","C","80","5.4666666666667","0.068333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.78","54.88","705.57"
"7","Jack Johnson","CBJ","D","41","65.783333333333","1.6044715447154","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2.74","1.82","2.74","0","5.47","0","0","-"
"10","Kris Letang","PIT","D","74","156.56666666667","2.1157657657658","0.38","0","0","0","0.38","50.00","2.3","16.67","0.04","3.07","2.68","0","0","0.38","0","2.3","0.77","0.77","0","0","1.15","1.92","0.77","3.07","0.77","3.83","0","0","-"
"11","Brad Marchand","BOS, FLA","L","71","93.816666666667","1.3213615023474","0","0.64","0.64","0","0.64","100.00","6.4","0.00","0.99","10.87","9.59","7.67","1.92","0.64","2.56","0","0","0","0","0","3.2","1.92","1.28","5.12","0","3.84","1.92","0.64","47.97"
"12","Nick Foligno","CHI","L","78","174","2.2307692307692","0.69","0","0","0","0.69","66.67","4.14","16.67","0.56","5.17","4.48","1.72","1.38","0.69","0.69","0.69","0.34","0.34","0","0","0.34","1.38","1.03","2.07","0","2.76","20","27.24","14.60"
"14","Trevor Lewis","L.A","C","60","34.083333333333","0.56805555555556","0","0","0","0","0","-","3.52","0.00","0.29","3.52","3.52","1.76","0","0","0","0","0","0","0","0","0","1.76","0","0","3.52","1.76","5.28","7.04","75.45"
"15","Jeff Petry","DET","D","44","50.583333333333","1.1496212121212","0","0","0","0","0","0.00","1.19","0.00","0","1.19","1.19","0","0","0","0","0","0","0","0","0","0","3.56","0","7.12","1.19","10.68","0","0","-"
"16","Claude Giroux","OTT","R","81","191.26666666667","2.361316872428","0","0.31","0.31","0","0.31","50.00","3.14","0.00","0.34","5.02","4.71","1.88","1.25","0.94","0","1.25","0.63","0.63","0","0","0.63","0.94","0.31","0.63","0","2.51","38.58","25.41","18.91"
"17","Jordan Staal","CAR","C","75","169.93333333333","2.2657777777778","0.71","0","0","0","0.71","100.00","3.18","22.22","0.35","4.24","4.24","3.18","1.41","0.35","0","1.41","0.71","0.71","0","0","0.71","1.41","0.71","0.71","1.06","2.82","42.37","48.37","16.49"
"18","Alex Killorn","ANA","L","82","157.83333333333","1.9247967479675","0.38","0.38","0.38","0","0.76","100.00","3.04","12.50","0.22","3.8","3.04","1.9","1.14","0.76","0.38","0.76","0.38","0.38","0","0","0.38","0","0.38","0.38","0","1.9","0.38","2.28","5.43"
"19","Jamie Benn","DAL","L","80","49.316666666667","0.61645833333333","0","0","0","0","0","-","6.08","0.00","0.43","7.3","6.08","3.65","1.22","2.43","0","2.43","1.22","1.22","0","0","0","0","0","2.43","0","4.87","13.38","10.95","66.91"
"20","Ian Cole","UTA","D","82","236.41666666667","2.8831300813008","0","0.25","0.25","0","0.25","50.00","0.25","0.00","0","0.51","0.51","0","0","0.51","0","0.51","0.25","0.25","0","0","0.51","0.76","1.27","3.55","0.25","12.44","0","0","-"
"21","Patrick Maroon","CHI","L","68","0.35","0.0051470588235294","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"22","James van Riemsdyk","CBJ","L","71","0.58333333333333","0.0082159624413146","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"23","Brendan Smith","DAL","D","32","30.6","0.95625","1.96","0","0","0","1.96","50.00","1.96","100.00","0.06","1.96","1.96","0","0","0","0","0","0","0","0","0","3.92","1.96","0","5.88","5.88","1.96","0","0","-"
"24","David Perron","OTT","L","43","0.58333333333333","0.013565891472868","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"25","Patrick Kane","DET","R","72","1.8666666666667","0.025925925925926","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"26","Robert Bortuzzo","UTA","D","17","24.416666666667","1.4362745098039","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","4.91","2.46","2.46","0","0","0","7.37","0","2.46","2.46","19.66","0","0","-"
"27","Evgenii Dadonov","DAL","R","80","1.3833333333333","0.017291666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.37","0","0","-"
"28","Mikael Backlund","CGY","C","76","174.88333333333","2.3010964912281","0.34","0","0","0","0.34","33.33","4.46","7.69","0.63","7.2","5.49","3.09","1.03","0.69","0","0","0","0","0","0","0","1.03","0.69","0.34","0.34","2.74","39.11","59.01","13.68"
"30","Max Pacioretty","TOR","L","37","0.016666666666667","0.00045045045045045","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"31","Alec Martinez","CHI","D","44","60.816666666667","1.382196969697","0","0","0","0","0","-","0","-","0","0.99","0","0","0","0","0","0","0","0","0","0","0","0.99","0.99","0.99","0.99","6.91","0","0","-"
"32","Lars Eller","PIT, WSH","C","80","83.366666666667","1.0420833333333","0","0","0","0","0","-","4.32","0.00","0.65","4.32","4.32","2.88","0.72","0","0.72","1.44","0.72","0.72","0","0","2.16","0","0.72","0","0.72","3.6","28.79","29.51","35.54"
"33","Drew Doughty","L.A","D","30","45.616666666667","1.5205555555556","1.32","0","0","0","1.32","100.00","2.63","50.00","0.13","2.63","2.63","1.32","0","0","0","2.63","1.32","1.32","0","0","0","0","1.32","1.32","1.32","5.26","0","0","-"
"34","Steven Stamkos","NSH","C","82","3.0666666666667","0.03739837398374","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","19.57","0","0","0","0","0","0","-"
"36","Zach Bogosian","MIN","D","81","145.46666666667","1.7958847736626","0","0","0","0","0","-","2.47","0.00","0.01","2.47","2.47","0","0","0.41","0","0","0","0","0","0","0","2.47","1.65","1.65","0.41","4.54","0","0","-"
"37","Luke Schenn","NSH, WPG","D","76","98.533333333333","1.2964912280702","0","0","0","0","0","-","2.44","0.00","0.04","2.44","2.44","0","0","0","0","0","0","0","0","0","0","2.44","0.61","4.87","1.22","6.09","0","0","-"
"38","Tyler Myers","VAN","D","71","156.15","2.1992957746479","0.38","0.38","0.38","0","0.77","66.67","1.54","25.00","0.11","3.07","2.31","0.77","0.38","0","0","0.77","0.38","0.38","0","0","0","1.92","0.77","3.46","0.38","7.68","0","0","-"
"39","Erik Karlsson","PIT","D","82","64.6","0.78780487804878","0","0","0","0","0","-","2.79","0.00","0.01","2.79","2.79","0","0","1.86","0","0","0","0","0","0","0","0.93","0.93","0","0.93","0.93","0","0","-"
"40","Jordan Eberle","SEA","R","42","2.2833333333333","0.054365079365079","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"41","John Carlson","WSH","D","79","224.96666666667","2.8476793248945","0","0","0","0","0","0.00","2.67","0.00","0.1","3.73","3.2","0.8","0.53","1.07","0.27","0","0","0","0","0","0.27","2.13","0.8","0.53","0.8","7.2","0","0","-"
"42","Roman Josi","NSH","D","53","74.216666666667","1.4003144654088","0","0","0","0","0","-","3.23","0.00","0.13","6.47","5.66","1.62","0","0.81","0","1.62","0.81","0.81","0","0","0","2.43","2.43","3.23","0","8.08","0","0","-"
"43","Travis Hamonic","OTT","D","59","91.55","1.5516949152542","0","0","0","0","0","0.00","0.66","0.00","0.01","0.66","0.66","0","0","0","0","2.62","1.31","1.31","0","0","0","1.31","0","0","0","7.86","0","0","-"
"44","Adam Henrique","EDM","C","81","129.46666666667","1.598353909465","0.46","0","0","0","0.46","33.33","4.17","11.11","0.24","4.63","4.17","0.93","0.46","0.93","0","0","0","0","0","0","0","1.39","0.93","0.46","0.46","6.02","47.27","53.3","21.78"
"45","TJ Brodie","CHI","D","54","25.316666666667","0.46882716049383","0","0","0","0","0","-","2.37","0.00","0","2.37","2.37","0","0","0","0","0","0","0","0","0","0","2.37","2.37","2.37","2.37","0","0","0","-"
"46","Gustav Nyquist","MIN, NSH","C, R","79","103.46666666667","1.3097046413502","0.58","0.58","0.58","0","1.16","100.00","3.48","16.67","0.46","4.06","4.06","3.48","1.16","0.58","0","0","0","0","0","0","1.16","0.58","1.16","0","0.58","0","0","0.58","0.00"
"47","Cam Atkinson","T.B","R","39","0.48333333333333","0.012393162393162","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"48","Jared Spurgeon","MIN","D","66","56.616666666667","0.85782828282828","0","0","0","0","0","-","1.06","0.00","0","1.06","1.06","0","0","0","0","2.12","1.06","1.06","0","0","0","1.06","0","1.06","0","8.48","0","0","-"
"49","Tyler Johnson","BOS","C","9","0.16666666666667","0.018518518518519","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"50","Marcus Johansson","MIN","L","72","8.1","0.1125","7.41","0","0","0","7.41","100.00","22.22","33.33","1.07","22.22","22.22","14.81","0","0","0","14.81","7.41","7.41","0","0","0","0","0","0","0","0","0","7.41","0.00"
"52","Ryan O'Reilly","NSH","C","79","69","0.87341772151899","0","0","0","0","0","-","2.61","0.00","0.37","4.35","4.35","2.61","0.87","0","0","0","0","0","0","0","0","2.61","1.74","0","0.87","6.09","39.13","38.26","43.97"
"53","John Tavares","TOR","C","75","1.8166666666667","0.024222222222222","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.03","99.08","99.08","1651.38"
"54","Victor Hedman","T.B","D","79","126.63333333333","1.6029535864979","0","0","0","0","0","0.00","0.95","0.00","0.23","3.32","2.37","3.32","1.42","0","0.95","1.9","0.95","0.95","0","0","0.47","1.9","0.47","0.47","0.47","4.26","0","0","-"
"55","Matt Duchene","DAL","C","82","6.6666666666667","0.08130081300813","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","36","300.00"
"56","Brayden Schenn","STL","C","82","42.333333333333","0.51626016260163","0","0","0","0","0","-","5.67","0.00","0.3","8.5","7.09","2.83","0","2.83","0","0","0","0","0","0","0","0","1.42","1.42","1.42","8.5","35.43","21.26","88.58"
"57","Oliver Ekman-Larsson","TOR","D","77","84.116666666667","1.0924242424242","0","0","0","0","0","0.00","1.43","0.00","0.1","1.43","1.43","0.71","0","0","0","1.43","0.71","0.71","0","0","0","1.43","0","1.43","0","7.13","0","0","-"
"58","Nazem Kadri","CGY","C","82","6.9333333333333","0.084552845528455","0","0","0","0","0","-","8.65","0.00","0.19","8.65","8.65","8.65","8.65","0","8.65","0","0","0","0","0","0","0","0","0","0","0","60.58","60.58","432.69"
"59","Calvin de Haan","COL, NYR","D","47","45.833333333333","0.97517730496454","0","0","0","0","0","0.00","1.31","0.00","0","1.31","1.31","0","0","0","0","5.24","2.62","2.62","0","0","1.31","0","0","5.24","1.31","11.78","0","0","-"
"60","Dmitry Kulikov","FLA","D","70","142.55","2.0364285714286","0","0","0","0","0","0.00","1.26","0.00","0.07","1.68","1.68","0.42","0","0","0","0.84","0.42","0.42","0","0","0.84","1.26","0.42","4.21","2.1","5.05","0","0","-"
"61","Nick Leddy","STL","D","31","20.416666666667","0.65860215053763","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.94","0","0","-"
"62","Chris Kreider","NYR","L","68","115.33333333333","1.6960784313725","2.08","0","0","0","2.08","80.00","8.84","23.53","0.76","10.92","9.88","4.68","1.56","0.52","0","0","0","0","0","0","1.04","2.6","0","0.52","0.52","1.56","1.04","1.56","20.81"
"64","Reilly Smith","NYR, VGK","R","79","132.55","1.6778481012658","0.91","0.45","0.45","0","1.36","75.00","5.43","16.67","0.66","8.15","7.7","5.43","3.17","0.45","0.45","0","0","0","0","0","0.45","2.26","1.36","1.36","0.45","1.81","0","0.45","0.00"
"65","Tomas Tatar","N.J","L","74","0.78333333333333","0.010585585585586","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"66","Tyson Barrie","CGY","D","13","0.4","0.030769230769231","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"67","Dmitry Orlov","CAR","D","76","157.43333333333","2.0714912280702","0","0","0","0","0","0.00","2.67","0.00","0.16","4.19","4.19","0.76","0","0","0","0","0","0","0","0","0","2.29","0","2.29","0.76","1.91","0","0","-"
"68","Brian Dumoulin","ANA, N.J","D","80","174.8","2.185","0","0","0","0","0","-","1.03","0.00","0.02","1.72","1.72","0","0","0.34","0","0","0","0","0","0","0","1.37","1.03","1.37","1.37","6.52","0","0","-"
"69","Mattias Ekholm","EDM","D","65","135.86666666667","2.0902564102564","0","0","0","0","0","0.00","1.32","0.00","0.02","1.32","1.32","0","0","0","0","0.88","0.44","0.44","0","0","0","1.77","1.77","2.21","0.44","8.83","0","0","-"
"70","Marcus Foligno","MIN","L","77","106.63333333333","1.3848484848485","0","0","0","0","0","-","0.56","0.00","0.04","1.69","1.13","0.56","0","0.56","0","2.25","0.56","0.56","0","0","0","0.56","2.25","1.69","0","7.31","0","1.69","0.00"
"71","Craig Smith","CHI, DET","C","59","2.5","0.042372881355932","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
