"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"668","Tim Stützle","OTT","C","82","286.66666666667","5","28","11","17","33","66.00","34","14.71","4.24","84","53","42","5","1","8","14","3","2","0","1","2","11","3","0","15","1","5","5","50.00"
"292","Brayden Point","T.B","C","77","266.73333333333","16","15","9","6","31","64.58","53","30.19","12.38","96","77","81","47","0","13","0","0","0","0","0","0","12","0","1","11","3","63","64","49.61"
"321","Connor McDavid","EDM","C","67","216.26666666667","9","22","17","5","31","81.58","43","20.93","6.45","85","54","48","12","2","13","4","2","2","0","0","0","8","2","1","1","1","27","25","51.92"
"504","Drake Batherson","OTT","R","82","267.63333333333","13","18","13","5","31","63.27","61","21.31","9.59","102","90","76","34","1","5","0","0","0","0","0","0","6","2","6","5","1","2","1","66.67"
"26","Patrick Kane","DET","R","72","215.1","12","18","8","10","30","66.67","50","24.00","7.04","100","72","58","10","0","7","0","0","0","0","0","0","10","1","0","2","0","3","4","42.86"
"265","Sam Reinhart","FLA","C","79","256.3","13","17","9","8","30","63.83","51","25.49","11.16","102","83","76","47","1","8","0","0","0","0","0","0","10","1","5","8","1","22","34","39.29"
"269","William Nylander","TOR","R","82","263.88333333333","12","18","7","11","30","66.67","47","25.53","7.09","111","79","53","10","1","6","0","0","0","0","0","0","13","3","0","5","0","11","7","61.11"
"399","Alex DeBrincat","DET","R","82","246.16666666667","14","16","13","3","30","60.00","56","25.00","12.43","100","88","72","36","0","10","0","0","0","0","0","1","8","1","0","6","0","7","8","46.67"
"663","Jake Sanderson","OTT","D","80","275.1","5","25","11","14","30","65.22","53","9.43","3.94","107","69","37","6","1","8","0","0","0","0","0","0","4","10","0","0","4","0","0","-"
"469","Nico Hischier","N.J","C","75","216.35","14","15","10","5","29","59.18","55","25.45","12.46","96","80","78","45","0","10","2","1","1","0","0","1","6","1","2","4","0","155","95","62.00"
"524","Quinn Hughes","VAN","D","68","252.03333333333","4","25","12","13","29","78.38","46","8.70","3.31","106","73","24","1","0","13","0","0","0","0","0","0","9","0","0","5","4","0","0","-"
"722","Dylan Guenther","UTA","R","70","236.28333333333","12","17","8","9","29","67.44","62","19.35","6.74","110","83","59","8","0","6","4","1","1","0","0","0","8","1","1","8","1","1","1","50.00"
"808","Connor Bedard","CHI","C","82","214.9","11","18","6","12","29","70.73","46","23.91","5.11","87","66","49","8","0","6","4","2","2","0","0","2","13","2","1","9","0","11","18","37.93"
"217","Jake Guentzel","T.B","C","80","274.06666666667","17","11","5","6","28","59.57","60","28.33","13.03","85","78","70","53","0","15","4","2","2","0","0","2","5","1","1","9","1","57","64","47.11"
"237","Aleksander Barkov","FLA","C","67","219.78333333333","9","19","6","13","28","71.79","43","20.93","5.61","85","60","42","16","0","9","0","0","0","0","0","2","6","4","1","7","3","132","85","60.83"
"317","Kyle Connor","WPG","L","82","231.5","9","19","8","11","28","63.64","65","13.85","7.17","107","82","42","7","0","10","0","0","0","0","0","0","9","3","1","1","0","0","0","-"
"6","Sidney Crosby","PIT","C","80","252.11666666667","12","15","8","7","27","67.50","62","19.35","11.93","102","82","66","37","0","17","0","0","0","0","0","0","15","3","5","6","0","164","104","61.19"
"56","Victor Hedman","T.B","D","79","235.73333333333","4","23","8","15","27","64.29","43","9.30","4.94","125","79","43","3","1","8","4","2","2","0","0","0","10","1","1","0","4","0","0","-"
"57","Matt Duchene","DAL","C","82","206.23333333333","8","19","10","9","27","79.41","28","28.57","4.52","69","45","37","13","0","6","0","0","0","0","0","1","9","2","0","3","0","48","45","51.61"
"183","Shayne Gostisbehere","CAR","D","70","239.6","4","23","6","17","27","67.50","38","10.53","3.38","98","60","31","0","0","10","4","2","2","0","0","0","10","8","1","0","7","0","0","-"
"273","Dylan Larkin","DET","C","82","258.05","13","14","7","7","27","52.94","65","20.00","14.1","111","94","89","52","0","11","6","3","3","0","0","4","8","3","2","6","0","166","107","60.81"
"477","Nick Suzuki","MTL","C","82","279.91666666667","4","23","13","10","27","71.05","36","11.11","5.31","80","58","50","15","1","8","2","1","1","0","0","1","17","3","5","17","0","140","140","50.00"
"602","Jack Hughes","N.J","C","62","199.46666666667","6","21","12","9","27","69.23","47","12.77","5.27","99","64","44","9","1","16","2","1","1","0","0","1","22","1","1","6","0","10","20","33.33"
"176","Filip Forsberg","NSH","L","82","261.75","10","16","7","9","26","65.00","75","13.33","9.78","147","109","70","13","2","14","6","3","3","0","0","1","17","2","6","10","1","0","0","-"
"329","Mikko Rantanen","CAR, COL, DAL","R","82","315.93333333333","11","15","6","9","26","68.42","53","20.75","10.46","126","89","64","22","1","11","6","3","3","0","0","0","11","7","4","4","0","22","33","40.00"
"366","Artemi Panarin","NYR","L","80","250.86666666667","8","18","8","10","26","83.87","60","13.33","7.44","173","109","70","5","0","7","0","0","0","0","0","0","11","4","1","7","2","0","0","-"
"527","Evan Bouchard","EDM","D","82","269.15","3","23","6","17","26","60.47","46","6.52","4.21","101","62","36","0","0","6","6","3","3","0","0","1","11","6","0","5","3","0","0","-"
"767","Lane Hutson","MTL","D","82","230.71666666667","1","25","11","14","26","76.47","10","10.00","1.85","39","23","19","3","1","5","2","1","1","0","0","2","6","5","1","9","2","0","0","-"
"114","Mark Stone","VGK","R","66","173.13333333333","5","20","15","5","25","60.98","19","26.32","4.28","32","30","28","21","0","2","0","0","0","0","0","1","3","1","1","8","1","0","0","-"
"142","Mark Scheifele","WPG","C","82","229.7","11","14","8","6","25","58.14","49","22.45","7.47","75","64","54","18","0","5","2","1","1","0","0","3","13","1","1","6","1","118","105","52.91"
"271","Kevin Fiala","L.A","L","81","247.85","14","11","3","8","25","80.65","51","27.45","6.96","126","89","63","10","0","12","4","2","2","0","0","0","7","2","5","4","0","1","1","50.00"
"278","Nick Schmaltz","UTA","C","82","268.25","9","16","8","8","25","51.02","45","20.00","8.8","81","64","73","27","0","7","4","2","2","0","0","2","8","1","3","5","3","46","45","50.55"
"347","Zach Werenski","CBJ","D","81","217.65","5","20","6","14","25","78.13","48","10.42","3.27","116","64","42","1","0","4","4","2","2","0","0","0","4","5","1","4","1","0","0","-"
"393","Auston Matthews","TOR","C","67","200.91666666667","10","15","9","6","25","78.13","71","14.08","10.31","111","93","73","25","0","15","0","0","0","0","0","0","7","0","0","4","0","32","25","56.14"
"475","Gabriel Vilardi","WPG","C","71","201.86666666667","12","13","6","7","25","60.98","38","31.58","7.41","59","51","53","38","0","7","2","1","1","0","0","2","9","2","0","9","0","23","13","63.89"
"733","Wyatt Johnston","DAL","C","82","249.2","11","14","10","4","25","67.57","56","19.64","13.32","102","82","85","59","1","13","0","0","0","0","0","0","8","2","1","5","0","43","40","51.81"
"174","Teuvo Teravainen","CHI","C","82","196.21666666667","7","17","10","7","24","60.00","20","35.00","3.46","41","32","16","7","0","4","0","0","0","0","0","3","10","3","0","4","0","19","23","45.24"
"596","Moritz Seider","DET","D","82","241.33333333333","4","20","8","12","24","53.33","42","9.52","3.48","79","62","30","2","0","5","6","3","3","0","0","1","2","2","6","0","9","0","0","-"
"138","Jonathan Huberdeau","CGY","C, L","81","233.2","10","13","9","4","23","65.71","38","26.32","6.31","59","50","44","21","1","4","0","0","0","0","0","3","15","1","2","5","1","2","0","100.00"
"155","Jonathan Marchessault","NSH","R","78","248.36666666667","4","19","10","9","23","60.53","58","6.90","7.74","98","72","60","23","0","10","10","5","5","0","0","2","10","0","8","5","1","1","3","25.00"
"173","Tomas Hertl","VGK","C","73","197.03333333333","14","9","4","5","23","50.00","49","28.57","11.32","80","71","78","55","0","10","2","1","1","0","0","0","3","1","1","3","0","112","71","61.20"
"282","David Pastrnak","BOS","R","82","283.73333333333","9","14","7","7","23","79.31","76","11.84","9.07","151","111","51","14","3","12","8","4","4","0","0","2","17","2","2","8","1","0","0","-"
"332","Sebastian Aho","CAR","C","79","282.51666666667","5","18","11","7","23","54.76","51","9.80","7.05","110","82","57","12","0","5","4","2","2","0","0","2","18","0","2","7","0","145","89","61.97"
"390","Matthew Tkachuk","FLA","L","52","174.13333333333","11","12","8","4","23","76.67","48","22.92","9.43","96","73","58","34","1","10","4","2","2","0","0","1","5","1","3","3","0","0","0","-"
"426","Mikhail Sergachev","UTA","D","77","254.95","3","20","11","9","23","48.94","21","14.29","2.12","62","37","18","1","0","2","4","2","2","0","0","0","9","7","5","1","8","0","0","-"
"525","Brady Tkachuk","OTT","L","72","239.98333333333","14","9","6","3","23","57.50","79","17.72","14.11","123","103","89","47","0","14","4","2","2","0","0","2","8","1","5","4","0","74","66","52.86"
"4","Alex Ovechkin","WSH","L","65","270.11666666667","14","8","3","5","22","57.89","71","19.72","7.67","163","109","46","8","3","6","2","1","1","0","0","0","8","6","3","0","0","0","0","-"
"8","Anze Kopitar","L.A","C","81","224.9","4","18","10","8","22","73.33","14","28.57","3.46","35","24","25","14","0","3","0","0","0","0","0","0","9","0","0","4","0","162","72","69.23"
"60","Nazem Kadri","CGY","C","82","239.06666666667","9","13","7","6","22","66.67","49","18.37","7.25","101","74","57","19","1","8","6","2","2","0","0","2","7","2","1","6","1","68","57","54.40"
"147","J.T. Miller","NYR, VAN","C","72","215.26666666667","5","17","10","7","22","75.86","30","16.67","5.31","67","50","41","14","0","9","2","1","1","0","0","1","10","3","3","9","2","86","62","58.11"
"247","Josh Morrissey","WPG","D","80","228.26666666667","3","19","6","13","22","53.66","20","15.00","2.42","65","38","17","2","0","5","0","0","0","0","0","0","3","3","0","1","4","0","0","-"
"270","Nikolaj Ehlers","WPG","L","69","174.85","6","16","13","3","22","66.67","36","16.67","7.21","68","56","44","24","1","8","2","1","1","0","0","2","5","2","2","3","0","0","0","-"
"830","Macklin Celebrini","S.J","C","70","220.08333333333","8","14","4","10","22","78.57","61","13.11","7.02","126","94","65","7","0","10","0","0","0","0","0","2","12","2","2","9","0","62","49","55.86"
"35","Steven Stamkos","NSH","C","82","265.28333333333","14","7","3","4","21","55.26","71","19.72","9.11","142","103","62","8","1","7","8","4","4","0","0","0","7","0","4","7","1","59","44","57.28"
"88","Jason Zucker","BUF","L","73","209.16666666667","11","10","8","2","21","72.41","34","32.35","7.77","58","53","47","32","0","7","6","3","3","0","0","1","8","0","2","7","0","28","37","43.08"
"208","MacKenzie Weegar","CGY","D","81","229.41666666667","4","17","9","8","21","63.64","38","10.53","2.91","103","55","38","2","1","7","2","1","1","0","0","0","14","6","6","4","1","0","0","-"
"539","Rasmus Dahlin","BUF","D","73","230.46666666667","5","16","10","6","21","72.41","36","13.89","2.84","80","53","18","3","1","7","4","2","2","0","0","1","6","4","4","7","3","0","0","-"
"601","Matt Boldy","MIN","L","82","262.16666666667","6","15","6","9","21","65.63","69","8.70","7.74","129","96","63","16","1","15","4","2","2","0","0","2","11","9","2","13","0","17","15","53.13"
"55","John Tavares","TOR","C","75","213.53333333333","12","8","3","5","20","46.51","60","20.00","11.22","101","86","91","51","1","10","4","2","2","0","0","1","8","1","3","6","0","143","91","61.11"
"137","Ryan Nugent-Hopkins","EDM","C","78","243.05","7","13","8","5","20","52.63","40","17.50","6.1","70","56","49","21","0","5","4","2","2","0","0","0","13","1","4","3","1","13","11","54.17"
"234","Tyler Bertuzzi","CHI","L","82","204.11666666667","10","10","7","3","20","50.00","36","27.78","9.3","61","59","46","35","0","9","2","1","1","0","0","1","8","3","1","7","1","0","0","-"
"340","Brock Boeser","VAN","R","75","244.06666666667","9","11","5","6","20","54.05","38","23.68","7.04","93","64","67","23","2","13","2","1","1","0","0","0","9","1","4","2","1","1","6","14.29"
"342","Roope Hintz","DAL","C","76","208.8","7","13","9","4","20","66.67","44","15.91","8.57","75","63","62","33","0","13","4","2","2","0","0","0","10","1","2","9","0","47","41","53.41"
"761","Logan Cooley","UTA","C","75","174.9","7","13","5","8","20","68.97","24","29.17","4.39","48","37","24","13","0","1","6","3","3","0","0","1","3","0","1","6","2","50","56","47.17"
"108","Mikael Granlund","DAL, S.J","C","83","233.73333333333","5","14","9","5","19","70.37","41","12.20","4.4","84","58","39","12","2","8","0","0","0","0","0","1","12","0","4","10","1","26","17","60.47"
"141","Mika Zibanejad","NYR","C","82","235.58333333333","7","12","9","3","19","63.33","59","11.86","9.44","119","96","58","18","0","12","4","2","2","0","0","0","10","2","0","8","1","21","20","51.22"
"153","Rickard Rakell","PIT","R","81","217.25","9","10","5","5","19","59.38","44","20.45","10.5","96","70","73","44","0","8","0","0","0","0","0","0","11","1","1","9","0","2","1","66.67"
"228","Shea Theodore","VGK","D","67","178.08333333333","2","17","9","8","19","59.38","25","8.00","1.89","59","35","22","2","0","5","0","0","0","0","0","0","6","1","1","2","4","0","0","-"
"239","Seth Jones","CHI, FLA","D","63","158.76666666667","5","14","9","5","19","63.33","27","18.52","2.28","53","34","24","2","0","5","2","1","1","0","0","0","7","4","3","1","1","0","0","-"
"360","Jake DeBrusk","VAN","L","82","209.13333333333","14","5","3","2","19","65.52","56","25.00","12.61","85","75","70","54","0","13","4","2","2","0","0","0","6","1","4","6","1","2","8","20.00"
"400","Patrik Laine","MTL","L","52","154.01666666667","15","4","4","0","19","79.17","63","23.81","5.16","104","82","10","0","2","7","0","0","0","0","0","0","5","2","0","2","1","5","8","38.46"
"478","Robert Thomas","STL","C","70","168.65","3","16","11","5","19","79.17","18","16.67","2.52","48","33","20","2","0","3","0","0","0","0","0","0","12","1","0","7","0","88","72","55.00"
"479","Jason Robertson","DAL","L","82","252.55","9","10","5","5","19","55.88","65","13.85","9.84","120","89","71","26","0","8","0","0","0","0","0","2","6","4","3","9","0","0","0","-"
"556","Kirill Marchenko","CBJ","R","79","202.26666666667","2","17","12","5","19","63.33","39","5.13","5.82","87","60","39","10","0","11","4","2","2","0","0","0","13","0","7","8","0","0","3","0.00"
"656","Seth Jarvis","CAR","C","73","247.26666666667","7","12","8","4","19","52.78","42","16.67","8.03","82","72","57","26","1","4","4","2","2","0","0","0","2","7","6","10","1","20","33","37.74"
"17","Claude Giroux","OTT","R","81","195.36666666667","4","14","9","5","18","62.07","29","13.79","3.63","58","43","27","7","0","4","4","2","2","0","0","1","17","3","2","2","1","88","40","68.75"
"110","Bryan Rust","PIT","R","71","192.63333333333","5","13","10","3","18","64.29","32","15.63","6.81","62","51","41","24","1","10","0","0","0","0","0","0","9","0","0","2","1","0","0","-"
"182","Chandler Stephenson","SEA","C","78","199.93333333333","1","17","6","11","18","69.23","17","5.88","2.4","28","22","17","5","1","1","2","1","1","0","0","3","6","2","1","4","1","103","74","58.19"
"283","Adrian Kempe","L.A","R","81","222.76666666667","7","11","8","3","18","60.00","51","13.73","6.14","100","77","41","8","0","8","4","2","2","0","0","1","10","0","5","6","1","2","4","33.33"
"394","Adam Fox","NYR","D","74","215.91666666667","1","17","10","7","18","64.29","25","4.00","3.02","61","39","21","2","0","3","2","1","1","0","0","1","6","4","4","2","2","0","0","-"
"536","Andrei Svechnikov","CAR","R","72","232.55","10","8","4","4","18","52.94","44","22.73","8.37","87","71","61","28","1","7","12","6","6","0","0","0","15","2","1","10","1","0","0","-"
"689","JJ Peterka","BUF","R","77","224.1","6","12","2","10","18","56.25","34","17.65","4.58","76","52","31","6","2","5","2","1","1","0","0","1","10","2","2","6","0","0","0","-"
"43","Roman Josi","NSH","D","53","176.75","2","15","9","6","17","65.38","24","8.33","3.36","66","44","26","6","2","5","4","2","2","0","0","0","5","4","0","1","7","0","0","-"
"54","Ryan O'Reilly","NSH","C","79","228.53333333333","9","8","3","5","17","45.95","41","21.95","9.09","64","55","60","40","0","6","2","1","1","0","0","1","8","2","2","6","3","118","98","54.63"
"172","Tom Wilson","WSH","R","81","227.11666666667","11","6","3","3","17","44.74","40","27.50","9.83","72","62","65","40","0","10","7","2","1","1","0","4","7","1","19","12","1","0","1","0.00"
"301","Michael Bunting","NSH, PIT","L","76","154.21666666667","11","6","3","3","17","65.38","37","29.73","7.11","68","53","44","28","2","10","0","0","0","0","0","0","7","2","1","5","0","3","2","60.00"
"337","Travis Konecny","PHI","R","82","229.23333333333","8","9","5","4","17","73.91","38","21.05","5.64","80","63","42","11","0","6","4","2","2","0","0","2","7","2","4","8","2","9","9","50.00"
"417","Jordan Kyrou","STL","C, R","82","187.18333333333","7","10","7","3","17","68.00","39","17.95","5.02","94","60","53","14","0","7","0","0","0","0","0","0","6","0","2","5","1","0","1","0.00"
"595","Cole Caufield","MTL","R","82","253.76666666667","10","7","3","4","17","45.95","42","23.81","7.6","83","67","52","14","0","6","2","1","1","0","0","2","11","1","1","7","1","0","0","-"
"620","Pavel Dorofeyev","VGK","L","82","177.28333333333","13","4","2","2","17","50.00","58","22.41","7.75","94","80","54","8","0","6","2","1","1","0","0","2","5","0","0","4","0","0","2","0.00"
"719","Matt Coronato","CGY","R","77","191.38333333333","5","12","5","7","17","60.71","32","15.63","5.55","66","48","43","18","0","12","0","0","0","0","0","0","5","1","0","7","0","15","16","48.39"
"826","Matvei Michkov","PHI","R","80","225.36666666667","8","9","6","3","17","77.27","48","16.67","6.64","87","65","41","13","0","7","0","0","0","0","0","1","8","3","1","9","0","8","13","38.10"
"5","Evgeni Malkin","PIT","C","68","169.96666666667","4","12","7","5","16","57.14","32","12.50","5.39","58","43","31","14","1","12","6","2","2","0","0","1","9","1","1","5","0","15","15","50.00"
"85","Mats Zuccarello","MIN","R","69","230.58333333333","3","13","8","5","16","51.61","37","8.11","3.15","73","52","35","6","1","11","2","1","1","0","0","2","8","2","0","4","2","0","1","0.00"
"220","Carter Verhaeghe","FLA","C","81","207.26666666667","5","11","6","5","16","50.00","44","11.36","6.48","93","62","63","18","0","8","2","1","1","0","0","0","6","0","3","11","1","5","4","55.56"
"281","Jared McCann","SEA","L","82","209.98333333333","4","12","8","4","16","76.19","49","8.16","5.78","104","74","39","13","0","9","0","0","0","0","0","0","9","1","0","6","0","4","9","30.77"
"373","Conor Garland","VAN","R","81","235.81666666667","7","9","3","6","16","43.24","30","23.33","5.88","62","46","40","21","0","6","0","0","0","0","0","0","8","1","2","10","0","1","4","20.00"
"429","Tage Thompson","BUF","C","76","220.78333333333","7","9","5","4","16","55.17","53","13.21","5.91","112","78","38","10","0","2","2","1","1","0","0","0","6","4","2","11","0","44","44","50.00"
"474","Elias Pettersson","VAN","C","64","201.26666666667","7","9","7","2","16","50.00","33","21.21","5.16","68","53","40","11","0","6","2","1","1","0","0","2","8","1","0","6","0","72","64","52.94"
"652","Marco Rossi","MIN","C","82","196.18333333333","7","9","5","4","16","66.67","33","21.21","7.71","64","50","46","28","0","11","0","0","0","0","0","0","3","0","2","4","0","46","48","48.94"
"706","Mason Lohrei","BOS","D","77","163.68333333333","1","15","5","10","16","72.73","19","5.26","1.52","45","28","12","2","0","3","2","1","1","0","0","0","8","4","2","1","3","0","0","-"
"717","William Eklund","S.J","L","77","208.46666666667","6","10","7","3","16","61.54","29","20.69","6.83","75","55","55","25","0","3","0","0","0","0","0","1","11","0","2","11","0","3","2","60.00"
"720","Luke Hughes","N.J","D","71","116.8","0","16","8","8","16","88.89","18","0.00","1.55","49","24","25","3","1","1","0","0","0","0","0","0","8","2","2","2","2","0","0","-"
"40","Erik Karlsson","PIT","D","82","200.21666666667","2","13","7","6","15","50.00","37","5.41","3.47","83","53","25","3","0","13","4","2","2","0","0","0","9","3","1","7","2","0","0","-"
"89","Tyler Toffoli","S.J","C","78","240.01666666667","6","9","2","7","15","53.57","53","11.32","10.59","91","76","71","34","0","9","0","0","0","0","0","1","6","0","5","6","1","0","1","0.00"
"144","Dougie Hamilton","N.J","D","64","186.23333333333","5","10","5","5","15","41.67","51","9.80","4.66","97","69","49","0","1","12","2","1","1","0","0","0","5","3","3","1","5","0","0","-"
"150","Stefan Noesen","N.J","R","78","177","11","4","3","1","15","45.45","50","22.00","14.54","79","71","71","56","1","12","4","2","2","0","0","0","14","0","8","2","1","5","11","31.25"
"178","Matt Grzelcyk","PIT","D","82","170.46666666667","0","15","6","9","15","53.57","17","0.00","1","34","23","7","0","0","5","4","2","2","0","0","0","4","1","1","3","5","0","0","-"
"404","Jakob Chychrun","WSH","D","74","166.3","5","10","9","1","15","55.56","31","16.13","3.18","72","49","32","1","1","6","6","3","3","0","0","0","3","3","5","1","5","0","0","-"
"480","Morgan Frost","CGY, PHI","C","81","205.31666666667","2","13","6","7","15","60.00","24","8.33","4.54","51","39","29","15","0","5","2","1","1","0","0","0","10","0","3","4","1","105","89","54.12"
"543","Barrett Hayton","UTA","C","82","162.55","7","8","5","3","15","62.50","30","23.33","7.41","45","39","39","34","0","3","0","0","0","0","0","1","5","2","1","12","0","76","42","64.41"
"612","Thomas Harley","DAL","D","78","186.08333333333","1","14","5","9","15","48.39","20","5.00","1.55","53","32","16","0","0","5","2","1","1","0","0","0","6","2","0","5","1","0","0","-"
"682","Cole Perfetti","WPG","C","82","140.58333333333","5","10","5","5","15","60.00","27","18.52","4.02","45","36","30","15","0","3","0","0","0","0","0","0","8","1","0","7","0","3","7","30.00"
"714","Kent Johnson","CBJ","C","68","173.13333333333","4","11","8","3","15","55.56","18","22.22","2.06","37","24","16","2","0","3","0","0","0","0","0","1","7","1","0","4","1","0","0","-"
"728","Matthew Knies","TOR","L","78","187.68333333333","5","10","8","2","15","44.12","24","20.83","6.95","39","38","34","31","0","4","4","2","2","0","0","2","3","0","3","7","0","0","0","-"
"42","John Carlson","WSH","D","79","237.18333333333","1","13","8","5","14","37.84","33","3.03","3.54","75","50","22","3","0","10","6","3","3","0","0","0","9","4","4","4","3","0","0","-"
"159","Morgan Rielly","TOR","D","82","151.73333333333","1","13","3","10","14","56.00","15","6.67","1.36","39","24","16","1","0","4","2","1","1","0","0","0","3","1","0","1","0","0","0","-"
"240","Elias Lindholm","BOS","C","82","242.15","2","12","5","7","14","56.00","33","6.06","9.05","61","51","56","32","0","10","4","2","2","0","0","0","5","2","7","3","0","137","95","59.05"
"241","Sean Monahan","CBJ","C","54","138.61666666667","7","7","3","4","14","51.85","29","24.14","5.26","43","36","33","14","1","4","2","1","1","0","0","0","5","0","0","0","0","90","61","59.60"
"288","Ryan Donato","CHI","C","80","149.46666666667","5","9","7","2","14","53.85","22","22.73","3.44","41","30","25","14","0","5","2","1","1","0","0","0","2","3","1","9","1","49","55","47.12"
"375","Kirill Kaprizov","MIN","L","41","135.2","4","10","7","3","14","87.50","42","9.52","6.97","89","62","50","19","2","12","0","0","0","0","0","0","7","1","0","7","0","0","0","-"
"423","Pierre-Luc Dubois","WSH","L","82","172.55","4","10","7","3","14","58.33","31","12.90","6.67","51","43","33","23","0","7","8","4","4","0","0","0","8","1","5","8","0","28","35","44.44"
"12","Brad Marchand","BOS, FLA","L","71","225.86666666667","5","8","4","4","13","61.90","53","9.43","10.26","87","69","58","32","4","14","4","2","2","0","0","1","18","1","3","8","0","0","0","-"
"327","Timo Meier","N.J","R","80","150.28333333333","7","6","4","2","13","54.17","40","17.50","6.4","83","64","55","21","1","6","2","1","1","0","0","0","4","4","3","6","1","2","4","33.33"
"467","Casey Mittelstadt","BOS, COL","C","81","186.08333333333","3","10","6","4","13","44.83","27","11.11","5.59","36","33","27","20","0","7","2","1","1","0","0","1","10","0","1","7","2","40","59","40.40"
"650","Dylan Holloway","STL","L","77","128.36666666667","6","7","3","4","13","68.42","28","21.43","3.74","51","45","25","7","0","5","0","0","0","0","0","0","4","1","5","6","0","5","8","38.46"
"659","Jack Quinn","BUF","R","74","164.68333333333","3","10","6","4","13","65.00","33","9.09","3.92","59","46","28","6","1","4","4","2","2","0","0","1","7","1","1","8","1","0","0","-"
"793","Shane Wright","SEA","C","79","152.15","7","6","3","3","13","59.09","22","31.82","5.44","44","36","33","20","0","5","0","0","0","0","0","0","6","1","1","2","0","33","28","54.10"
"804","Andrei Kuzmenko","CGY, L.A, PHI","L","66","182.31666666667","4","9","7","2","13","50.00","23","17.39","4.46","44","35","36","22","0","5","2","1","1","0","0","1","7","0","0","3","0","0","0","-"
"10","Kris Letang","PIT","D","74","142.58333333333","4","8","5","3","12","63.16","23","17.39","3.1","44","33","21","5","1","8","0","0","0","0","0","0","6","2","1","5","0","0","0","-"
"92","Justin Faulk","STL","D","78","159.23333333333","1","11","5","6","12","54.55","23","4.35","2.11","53","32","20","3","0","4","2","1","1","0","0","0","5","2","2","2","2","0","0","-"
"103","Zach Hyman","EDM","L","73","230.05","6","6","4","2","12","31.58","43","13.95","11.62","62","57","60","53","0","15","4","2","2","0","0","2","5","2","2","5","1","0","0","-"
"123","Vincent Trocheck","NYR","C","82","227.56666666667","5","7","2","5","12","48.00","42","11.90","9.93","88","69","76","40","0","15","4","2","2","0","0","1","14","1","7","9","0","141","84","62.67"
"216","Pavel Buchnevich","STL","L","76","173.61666666667","2","10","5","5","12","54.55","23","8.70","3.62","43","34","33","11","1","5","5","1","0","1","0","1","5","1","2","2","0","5","5","50.00"
"221","Oliver Bjorkstrand","SEA, T.B","R","79","180.61666666667","5","7","5","2","12","54.55","33","15.15","5.12","63","51","36","14","0","6","0","0","0","0","0","0","4","2","0","4","0","0","0","-"
"238","Jonathan Drouin","COL","L","43","131.98333333333","3","9","5","4","12","48.00","11","27.27","1.95","23","19","13","4","0","2","0","0","0","0","0","0","6","0","0","0","1","1","2","33.33"
