"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"552","Jakub Lauko","BOS, MIN","C","56","1.2833333333333","0.022916666666667","0","46.75","0.00","0","46.75","0.00","0","0","-","0","0","-","0","2.14","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","67.53","0.00","0","0","-","-","-","-","93.51","46.75","93.51","93.51","50.00","93.51","46.75","93.51","50.00"
"345","Noah Juulsen","VAN","D","35","1.3166666666667","0.037619047619048","0","45.57","0.00","0","45.57","0.00","0","45.57","0.00","0","0","-","0","0.03","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","131.65","0","100.00","0","0","-","-","100.00","1.00","91.14","0","91.14","273.42","50.00","91.14","0","91.14","50.00"
"187","Jordan Martinook","CAR","L","79","5.3333333333333","0.067510548523207","33.75","45","42.86","33.75","22.5","60.00","11.25","22.5","33.33","0","0","-","0.91","1.76","34.23","0","33.75","0.00","0","11.25","0.00","0","0","-","0","30","0.00","0","0","-","113.75","48.75","70.00","0","0","-","0.00","100.00","1.000","112.5","45","56.25","112.5","66.67","135","45","67.5","66.67"
"503","Emil Bemstrom","PIT","C","14","4.1166666666667","0.29404761904762","72.87","43.72","62.50","72.87","43.72","62.50","72.87","29.15","71.43","0","0","-","8.92","1.93","82.25","72.87","14.57","83.33","43.72","0","100.00","0","0","-","38.87","19.43","66.67","0","0","-","0","21.05","0.00","0","0","-","0.00","100.00","1.000","0","0","0","87.45","-","0","14.57","0","-"
"331","Jansen Harkins","ANA","C","62","2.8","0.045161290322581","42.86","42.86","50.00","42.86","21.43","66.67","21.43","21.43","50.00","0","0","-","3.3","2.8","54.12","42.86","21.43","66.67","21.43","21.43","50.00","0","0","-","28.57","0","100.00","0","0","-","61.9","30.95","66.67","0","0","-","0.00","100.00","1.000","85.71","42.86","0","214.29","100.00","85.71","42.86","0","100.00"
"579","Logan O'Connor","COL","R","80","4.25","0.053125","84.71","42.35","66.67","70.59","42.35","62.50","28.24","28.24","50.00","14.12","0","100.00","6.38","5.46","53.89","28.24","42.35","40.00","14.12","28.24","33.33","14.12","0","100.00","18.82","18.82","50.00","0","0","-","61.18","0","100.00","0","0","-","50.00","100.00","1.500","28.24","56.47","0","141.18","100.00","42.35","56.47","0","100.00"
"409","Riley Tufte","BOS","L","6","2.85","0.475","42.11","42.11","50.00","42.11","42.11","50.00","42.11","42.11","50.00","0","0","-","2.2","2.52","46.56","21.05","21.05","50.00","0","0","-","0","0","-","28.07","28.07","50.00","0","0","-","91.23","30.41","75.00","0","0","-","0.00","100.00","1.000","21.05","21.05","0","21.05","100.00","42.11","21.05","0","100.00"
"74","David Savard","MTL","D","75","1.4333333333333","0.019111111111111","83.72","41.86","66.67","83.72","41.86","66.67","41.86","41.86","50.00","0","41.86","0.00","13.13","1.28","91.15","41.86","41.86","50.00","0","0","-","0","0","-","55.81","55.81","50.00","0","55.81","0.00","120.93","0","100.00","0","0","-","0.00","0.00","0.000","83.72","83.72","0","251.16","100.00","83.72","83.72","0","100.00"
"444","Dylan Coghlan","WPG","D","6","1.4666666666667","0.24444444444444","81.82","40.91","66.67","81.82","40.91","66.67","40.91","0","100.00","0","0","-","7.93","35.26","18.37","40.91","0","100.00","0","0","-","0","0","-","54.55","0","100.00","0","0","-","59.09","0","100.00","0","0","-","0.00","-","0.00","40.91","0","0","40.91","100.00","40.91","0","0","100.00"
"119","Travis Boyd","MIN","C","3","1.4833333333333","0.49444444444444","40.45","40.45","50.00","0","40.45","0.00","0","0","-","0","0","-","0","2.63","0.00","40.45","40.45","50.00","0","0","-","0","0","-","53.93","53.93","50.00","0","0","-","58.43","58.43","50.00","0","0","-","-","-","-","40.45","0","40.45","40.45","50.00","40.45","0","40.45","50.00"
"433","Troy Stecher","EDM","D","66","1.4833333333333","0.022474747474747","202.25","40.45","83.33","202.25","40.45","83.33","202.25","40.45","83.33","0","0","-","32.47","3.66","89.86","202.25","0","100.00","121.35","0","100.00","0","0","-","107.87","0","100.00","0","0","-","58.43","58.43","50.00","0","0","-","0.00","100.00","1.000","40.45","0","0","202.25","100.00","40.45","0","40.45","50.00"
"534","Michael Callahan","BOS","D","17","1.4833333333333","0.087254901960784","0","40.45","0.00","0","40.45","0.00","0","0","-","0","0","-","0","1.85","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","58.43","0.00","0","0","-","-","-","-","0","40.45","0","161.8","-","0","40.45","0","-"
"794","Brian Halonen","N.J","L","2","2.9833333333333","1.4916666666667","20.11","40.22","33.33","20.11","40.22","33.33","20.11","40.22","33.33","0","0","-","1.1","3.51","23.90","20.11","40.22","33.33","0","20.11","0.00","0","0","-","26.82","26.82","50.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","0","60.34","-","20.11","20.11","0","100.00"
"780","Fraser Minten","BOS, TOR","C","21","17.933333333333","0.85396825396825","86.99","40.15","68.42","60.22","40.15","60.00","26.77","33.46","44.44","3.35","3.35","50.00","7.07","4.91","59.02","53.53","26.77","66.67","33.46","20.07","62.50","0","3.35","0.00","26.77","8.92","75.00","4.46","0","100.00","82.16","9.67","89.47","0","0","-","12.50","90.00","1.025","43.49","6.69","3.35","23.42","92.86","43.49","16.73","6.69","86.67"
"615","Jayden Struble","MTL","D","56","1.5","0.026785714285714","80","40","66.67","80","40","66.67","40","40","50.00","0","0","-","8.13","3.06","72.67","40","0","100.00","40","0","100.00","0","0","-","0","0","-","0","0","-","57.78","57.78","50.00","0","0","-","0.00","100.00","1.000","0","40","0","280","-","0","40","0","-"
"641","Nikita Nesterenko","ANA","C","20","1.5166666666667","0.075833333333333","39.56","39.56","50.00","39.56","39.56","50.00","39.56","39.56","50.00","0","0","-","2.5","5.17","32.64","39.56","39.56","50.00","39.56","39.56","50.00","0","0","-","0","0","-","0","0","-","57.14","0","100.00","0","0","-","0.00","100.00","1.000","39.56","0","0","276.92","100.00","39.56","0","0","100.00"
"576","Jake Christiansen","CBJ","D","68","1.55","0.022794117647059","0","38.71","0.00","0","38.71","0.00","0","38.71","0.00","0","0","-","0","1.76","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","55.91","0.00","0","0","-","-","100.00","1.00","77.42","0","0","154.84","100.00","77.42","0","0","100.00"
"149","Connor Murphy","CHI","D","68","4.8333333333333","0.071078431372549","37.24","37.24","50.00","37.24","37.24","50.00","24.83","24.83","50.00","0","0","-","3.5","1.39","71.64","37.24","0","100.00","12.41","0","100.00","0","0","-","33.1","0","100.00","0","0","-","35.86","53.79","40.00","0","0","-","0.00","100.00","1.000","62.07","12.41","12.41","260.69","83.33","62.07","24.83","12.41","83.33"
"798","Georgii Merkulov","BOS","C","6","9.7166666666667","1.6194444444444","55.57","37.05","60.00","43.22","37.05","53.85","37.05","30.87","54.55","6.17","12.35","33.33","5.35","3.69","59.15","37.05","18.52","66.67","24.7","18.52","57.14","6.17","12.35","33.33","16.47","0","100.00","0","0","-","53.52","26.76","66.67","0","0","-","16.67","60.00","0.767","6.17","6.17","0","67.92","100.00","24.7","6.17","12.35","66.67"
"704","Adam Wilsby","NSH","D","23","1.65","0.071739130434783","0","36.36","0.00","0","36.36","0.00","0","36.36","0.00","0","0","-","0","1.35","0.00","0","36.36","0.00","0","0","-","0","0","-","0","48.48","0.00","0","0","-","52.53","0","100.00","0","0","-","-","100.00","1.00","36.36","36.36","0","72.73","100.00","36.36","36.36","0","100.00"
"250","Nikita Zadorov","BOS","D","81","16.633333333333","0.20534979423868","50.5","36.07","58.33","32.46","28.86","52.94","21.64","21.64","50.00","0","0","-","5.43","1.31","80.60","25.25","10.82","70.00","7.21","3.61","66.67","0","0","-","24.05","9.62","71.43","0","0","-","67.74","31.26","68.42","0","0","-","0.00","100.00","1.000","50.5","10.82","7.21","144.29","87.50","61.32","14.43","18.04","77.27"
"643","Louis Crevier","CHI","D","32","1.6833333333333","0.052604166666667","71.29","35.64","66.67","71.29","35.64","66.67","71.29","35.64","66.67","0","0","-","5.78","0.04","99.35","35.64","0","100.00","0","0","-","0","0","-","47.52","0","100.00","0","0","-","102.97","0","100.00","0","0","-","0.00","100.00","1.000","106.93","71.29","0","178.22","100.00","142.57","106.93","0","100.00"
"343","Parker Wotherspoon","BOS","D","55","8.5166666666667","0.15484848484848","63.41","35.23","64.29","56.36","35.23","61.54","14.09","21.14","40.00","0","7.05","0.00","5.06","2.6","66.06","28.18","28.18","50.00","14.09","7.05","66.67","0","0","-","18.79","28.18","40.00","0","9.39","0.00","50.88","10.18","83.33","0","0","-","0.00","66.67","0.667","0","21.14","7.05","140.9","0.00","0","28.18","7.05","0.00"
"194","Jaccob Slavin","CAR","D","80","15.5","0.19375","58.06","34.84","62.50","46.45","15.48","75.00","30.97","11.61","72.73","0","0","-","2.9","0.88","76.64","19.35","11.61","62.50","7.74","3.87","66.67","0","0","-","15.48","10.32","60.00","0","0","-","100.65","50.32","66.67","0","0","-","0.00","100.00","1.000","69.68","38.71","11.61","150.97","85.71","85.16","42.58","30.97","73.33"
"762","Luca Del Bel Belluz","CBJ","C","15","12.116666666667","0.80777777777778","59.42","34.66","63.16","39.61","24.76","61.54","29.71","14.86","66.67","4.95","0","100.00","7.93","0.75","91.32","29.71","9.9","75.00","29.71","0","100.00","4.95","0","100.00","0","13.2","0.00","0","0","-","50.07","21.46","70.00","0","0","-","16.67","100.00","1.167","34.66","0","4.95","54.47","87.50","39.61","0","4.95","88.89"
"76","Ben Chiarot","DET","D","81","12.2","0.15061728395062","73.77","34.43","68.18","44.26","24.59","64.29","24.59","14.75","62.50","4.92","4.92","50.00","3.27","1.8","64.50","39.34","19.67","66.67","4.92","4.92","50.00","4.92","4.92","50.00","45.9","19.67","70.00","0","0","-","63.93","14.21","81.82","0","0","-","20.00","66.67","0.867","49.18","14.75","0","211.48","100.00","63.93","19.67","4.92","92.86"
"309","Jake Middleton","MIN","D","67","5.25","0.078358208955224","45.71","34.29","57.14","22.86","34.29","40.00","11.43","22.86","33.33","0","0","-","1.84","1.79","50.71","22.86","34.29","40.00","11.43","0","100.00","0","0","-","15.24","45.71","25.00","0","0","-","49.52","16.51","75.00","0","0","-","0.00","100.00","1.000","34.29","22.86","22.86","217.14","60.00","34.29","22.86","22.86","60.00"
"369","Kevin Stenlund","UTA","C","82","3.5166666666667","0.042886178861789","85.31","34.12","71.43","68.25","34.12","66.67","51.18","17.06","75.00","0","0","-","5.24","0.89","85.45","17.06","17.06","50.00","17.06","0","100.00","0","0","-","0","22.75","0.00","0","0","-","246.45","0","100.00","0","0","-","0.00","100.00","1.000","204.74","34.12","34.12","238.86","85.71","204.74","34.12","34.12","85.71"
"699","Jeff Malott","L.A","L","12","3.65","0.30416666666667","164.38","32.88","83.33","131.51","32.88","80.00","98.63","32.88","75.00","32.88","16.44","66.67","14.72","1.31","91.84","98.63","16.44","85.71","49.32","0","100.00","32.88","0","100.00","65.75","21.92","75.00","0","21.92","0.00","166.21","0","100.00","0","0","-","33.33","50.00","0.833","32.88","16.44","0","16.44","100.00","65.75","16.44","0","100.00"
"752","Emil Lilleberg","T.B","D","76","1.8333333333333","0.024122807017544","0","32.73","0.00","0","32.73","0.00","0","0","-","0","0","-","0","2.61","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","94.55","0.00","0","0","-","-","-","-","32.73","0","32.73","425.45","50.00","32.73","0","32.73","50.00"
"18","Jordan Staal","CAR","C","75","7.5833333333333","0.10111111111111","87.03","31.65","73.33","55.38","23.74","70.00","39.56","23.74","62.50","0","0","-","2.86","1.64","63.50","23.74","23.74","50.00","0","7.91","0.00","0","0","-","31.65","21.1","60.00","0","0","-","148.57","34.29","81.25","0","0","-","0.00","100.00","1.000","79.12","31.65","39.56","126.59","66.67","102.86","31.65","47.47","68.42"
"118","Josh Manson","COL","D","48","1.9","0.039583333333333","63.16","31.58","66.67","31.58","0","100.00","31.58","0","100.00","31.58","0","100.00","4.18","0","100.00","31.58","0","100.00","31.58","0","100.00","31.58","0","100.00","0","0","-","0","0","-","0","45.61","0.00","0","0","-","100.00","-","1.00","63.16","94.74","0","63.16","100.00","94.74","94.74","0","100.00"
"389","Brandon Tanev","SEA, WPG","L","79","5.7","0.072151898734177","42.11","31.58","57.14","21.05","31.58","40.00","21.05","21.05","50.00","0","0","-","0.69","1.61","29.96","10.53","21.05","33.33","0","0","-","0","0","-","14.04","28.07","33.33","0","0","-","121.64","45.61","72.73","0","0","-","0.00","100.00","1.000","105.26","10.53","21.05","189.47","83.33","115.79","21.05","31.58","78.57"
"712","J.J. Moser","T.B","D","54","22.833333333333","0.42283950617284","78.83","31.53","71.43","42.04","23.65","64.00","26.28","18.39","58.82","7.88","0","100.00","4.43","1.1","80.06","34.16","7.88","81.25","10.51","7.88","57.14","5.26","0","100.00","31.53","0","100.00","3.5","0","100.00","79.71","22.77","77.78","0","0","-","30.00","100.00","1.300","18.39","7.88","2.63","49.93","87.50","26.28","10.51","2.63","90.91"
"546","Kevin Bahl","CGY","D","73","7.85","0.10753424657534","84.08","30.57","73.33","76.43","22.93","76.92","53.5","22.93","70.00","7.64","7.64","50.00","6.54","0.89","88.02","38.22","7.64","83.33","7.64","0","100.00","0","0","-","40.76","10.19","80.00","0","10.19","0.00","110.4","22.08","83.33","11.04","0","100.00","14.29","66.67","0.810","38.22","7.64","15.29","175.8","71.43","45.86","7.64","22.93","66.67"
"691","Marat Khusnutdinov","BOS, MIN","C","75","24.283333333333","0.32377777777778","84.01","29.65","73.91","64.24","29.65","68.42","46.95","27.18","63.33","4.94","0","100.00","7.34","2","78.61","39.53","17.3","69.57","14.82","9.88","60.00","2.47","0","100.00","32.94","9.88","76.92","0","0","-","82.09","14.28","85.19","0","0","-","10.53","100.00","1.105","17.3","9.88","4.94","51.89","77.78","27.18","17.3","14.82","64.71"
"466","Mikey Anderson","L.A","D","77","6.1333333333333","0.07965367965368","97.83","29.35","76.92","58.7","0","100.00","19.57","0","100.00","19.57","0","100.00","21.78","0","100.00","48.91","0","100.00","19.57","0","100.00","9.78","0","100.00","39.13","0","100.00","13.04","0","100.00","84.78","14.13","85.71","0","0","-","100.00","-","1.00","58.7","0","9.78","234.78","85.71","58.7","0","9.78","85.71"
"318","Jonas Siegenthaler","N.J","D","55","2.05","0.037272727272727","87.8","29.27","75.00","58.54","29.27","66.67","58.54","29.27","66.67","0","29.27","0.00","2.99","0.05","98.33","58.54","0","100.00","0","0","-","0","0","-","78.05","0","100.00","0","0","-","84.55","42.28","66.67","0","0","-","0.00","0.00","0.000","29.27","87.8","29.27","263.41","50.00","58.54","87.8","29.27","66.67"
"759","Lian Bichsel","DAL","D","38","2.0666666666667","0.054385964912281","58.06","29.03","66.67","29.03","29.03","50.00","29.03","29.03","50.00","0","0","-","1.43","1.4","50.46","0","29.03","0.00","0","0","-","0","0","-","0","38.71","0.00","0","0","-","125.81","83.87","60.00","0","0","-","0.00","100.00","1.000","29.03","87.1","29.03","203.23","50.00","58.06","87.1","58.06","50.00"
"51","Tyler Johnson","BOS","C","9","8.3833333333333","0.93148148148148","85.88","28.63","75.00","78.73","28.63","73.33","50.1","14.31","77.78","7.16","0","100.00","8.82","1.54","85.13","50.1","14.31","77.78","28.63","7.16","80.00","7.16","0","100.00","28.63","9.54","75.00","0","0","-","72.37","20.68","77.78","0","0","-","14.29","100.00","1.143","14.31","21.47","0","71.57","100.00","21.47","21.47","0","100.00"
"802","Nikita Grebenkin","TOR","R","7","2.1166666666667","0.30238095238095","198.43","28.35","87.50","198.43","28.35","87.50","113.39","28.35","80.00","28.35","28.35","50.00","18","2.16","89.30","170.08","28.35","85.71","113.39","0","100.00","28.35","0","100.00","75.59","37.8","66.67","0","37.8","0.00","204.72","0","100.00","0","0","-","25.00","0.00","0.250","28.35","28.35","0","56.69","100.00","141.73","28.35","0","100.00"
"258","Trevor van Riemsdyk","WSH","D","82","4.2833333333333","0.052235772357724","14.01","28.02","33.33","14.01","28.02","33.33","14.01","14.01","50.00","0","0","-","1.27","1.28","49.84","14.01","0","100.00","0","0","-","0","0","-","18.68","0","100.00","0","0","-","40.47","40.47","50.00","0","0","-","0.00","100.00","1.000","70.04","28.02","0","210.12","100.00","70.04","56.03","0","100.00"
"37","Zach Bogosian","MIN","D","81","2.15","0.026543209876543","27.91","27.91","50.00","0","27.91","0.00","0","27.91","0.00","0","0","-","0","0.01","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","80.62","0","100.00","0","0","-","-","100.00","1.00","27.91","27.91","0","251.16","100.00","27.91","27.91","0","100.00"
"157","Luke Glendening","T.B","C","77","2.1666666666667","0.028138528138528","249.23","27.69","90.00","221.54","27.69","88.89","166.15","27.69","85.71","83.08","0","100.00","31.98","0.06","99.82","193.85","0","100.00","138.46","0","100.00","55.38","0","100.00","73.85","0","100.00","0","0","-","440","0","100.00","40","0","100.00","50.00","100.00","1.500","332.31","27.69","27.69","110.77","92.31","360","27.69","27.69","92.86"
"398","Carl Grundstrom","S.J","R","56","4.35","0.077678571428571","55.17","27.59","66.67","41.38","27.59","60.00","13.79","27.59","33.33","0","0","-","2.14","0.02","99.25","13.79","0","100.00","0","0","-","0","0","-","18.39","0","100.00","0","0","-","139.46","0","100.00","0","0","-","0.00","100.00","1.000","82.76","27.59","0","151.72","100.00","82.76","27.59","0","100.00"
"777","Tristan Luneau","ANA","D","6","2.25","0.375","80","26.67","75.00","53.33","26.67","66.67","26.67","0","100.00","0","0","-","3.2","3.27","49.44","53.33","26.67","66.67","0","26.67","0.00","0","0","-","71.11","0","100.00","0","0","-","38.52","0","100.00","0","0","-","0.00","-","0.00","26.67","0","0","53.33","100.00","53.33","0","0","100.00"
