"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"452","Tim Heed","S.J","D","1","0.85","0.85","70.59","70.59","50.00","70.59","70.59","50.00","70.59","0","100.00","0","0","-","1.73","0.91","65.66","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","101.96","0","100.00","0","0","-","0.00","-","0.00","0","0","0","70.59","-","0","0","0","-"
"500","Klas Dahlbeck","CAR","D","43","0.85","0.019767441860465","70.59","70.59","50.00","70.59","70.59","50.00","70.59","0","100.00","0","0","-","5.71","1.63","77.83","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","101.96","101.96","50.00","0","0","-","0.00","-","0.00","70.59","70.59","0","282.35","100.00","70.59","70.59","0","100.00"
"564","Brian Flynn","MTL","C","51","2.6833333333333","0.052614379084967","67.08","67.08","50.00","44.72","67.08","40.00","44.72","67.08","40.00","0","22.36","0.00","3.3","7.22","31.40","22.36","44.72","33.33","22.36","22.36","50.00","0","22.36","0.00","0","29.81","0.00","0","0","-","64.6","32.3","66.67","0","0","-","0.00","66.67","0.667","111.8","22.36","0","201.24","100.00","134.16","44.72","0","100.00"
"215","Brian Strait","WPG","D","5","0.95","0.19","63.16","63.16","50.00","63.16","63.16","50.00","63.16","0","100.00","63.16","0","100.00","7.28","5.38","57.49","63.16","63.16","50.00","63.16","0","100.00","63.16","0","100.00","0","84.21","0.00","0","0","-","0","0","-","0","0","-","100.00","-","1.00","0","63.16","0","126.32","-","0","63.16","0","-"
"391","Justin Dowling","DAL","C","9","0.95","0.10555555555556","252.63","63.16","80.00","126.32","0","100.00","63.16","0","100.00","63.16","0","100.00","14.86","0","100.00","126.32","0","100.00","63.16","0","100.00","0","0","-","84.21","0","100.00","0","0","-","182.46","91.23","66.67","91.23","0","100.00","100.00","-","1.00","0","63.16","63.16","63.16","0.00","0","63.16","63.16","0.00"
"462","Marek Hrivik","NYR","L","16","1.0166666666667","0.063541666666667","118.03","59.02","66.67","118.03","59.02","66.67","59.02","59.02","50.00","59.02","0","100.00","11.19","21.08","34.67","59.02","0","100.00","59.02","0","100.00","59.02","0","100.00","0","0","-","0","0","-","85.25","85.25","50.00","0","0","-","100.00","100.00","2.000","118.03","118.03","0","0","100.00","118.03","118.03","0","100.00"
"802","Alexander Nylander","BUF","R","4","3.1","0.775","19.35","58.06","25.00","19.35","58.06","25.00","19.35","58.06","25.00","0","19.35","0.00","0","5.8","0.00","0","38.71","0.00","0","38.71","0.00","0","19.35","0.00","0","0","-","0","0","-","27.96","27.96","50.00","0","0","-","0.00","66.67","0.667","38.71","0","19.35","19.35","66.67","38.71","0","19.35","66.67"
"56","Johnny Oduya","CHI, DAL","D","52","6.2333333333333","0.11987179487179","38.5","57.75","40.00","9.63","19.25","33.33","9.63","9.63","50.00","0","0","-","0.35","0.84","29.69","9.63","9.63","50.00","0","9.63","0.00","0","0","-","12.83","0","100.00","0","0","-","13.9","55.61","20.00","0","0","-","0.00","100.00","1.000","48.13","19.25","28.88","182.89","62.50","48.13","19.25","57.75","45.45"
"138","Ryan Callahan","T.B","R","18","4.2333333333333","0.23518518518519","42.52","56.69","42.86","28.35","56.69","33.33","28.35","56.69","33.33","14.17","0","100.00","1.2","3.12","27.77","0","28.35","0.00","0","0","-","0","0","-","0","37.8","0.00","0","0","-","61.42","40.94","60.00","20.47","0","100.00","50.00","100.00","1.500","56.69","14.17","0","70.87","100.00","70.87","28.35","0","100.00"
"436","Erik Gudbranson","VAN","D","30","6.6666666666667","0.22222222222222","72","54","57.14","45","36","55.56","36","27","57.14","0","0","-","3.08","2.78","52.53","18","18","50.00","9","9","50.00","0","0","-","12","12","50.00","0","0","-","65","26","71.43","0","0","-","0.00","100.00","1.000","18","0","27","108","40.00","45","0","36","55.56"
"430","Emerson Etem","ANA","L","3","1.1333333333333","0.37777777777778","52.94","52.94","50.00","52.94","52.94","50.00","0","0","-","0","0","-","1.59","2.74","36.74","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","76.47","76.47","50.00","0","0","-","-","-","-","52.94","0","0","0","100.00","52.94","0","0","100.00"
"741","Lucas Wallmark","CAR","C","8","1.1333333333333","0.14166666666667","105.88","52.94","66.67","105.88","52.94","66.67","105.88","52.94","66.67","0","0","-","6.43","2.29","73.71","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","152.94","76.47","66.67","0","0","-","0.00","100.00","1.000","105.88","52.94","0","0","100.00","211.76","52.94","0","100.00"
"143","Daniel Winnik","WSH","L","72","3.4833333333333","0.04837962962963","103.35","51.67","66.67","68.9","34.45","66.67","51.67","34.45","60.00","0","0","-","7.39","1.19","86.11","68.9","0","100.00","17.22","0","100.00","0","0","-","68.9","0","100.00","0","0","-","49.76","74.64","40.00","0","0","-","0.00","100.00","1.000","86.12","86.12","51.67","189.47","62.50","86.12","86.12","51.67","62.50"
"808","Roman Lyubimov","PHI","L","47","2.4833333333333","0.052836879432624","24.16","48.32","33.33","24.16","48.32","33.33","24.16","48.32","33.33","0","24.16","0.00","0.8","7.02","10.19","0","24.16","0.00","0","24.16","0.00","0","24.16","0.00","0","0","-","0","0","-","34.9","34.9","50.00","0","0","-","0.00","50.00","0.500","72.48","48.32","24.16","193.29","75.00","96.64","48.32","24.16","80.00"
"154","Jack Skille","VAN","R","55","3.7666666666667","0.068484848484848","31.86","47.79","40.00","15.93","31.86","33.33","15.93","31.86","33.33","0","0","-","1.47","0.65","69.47","15.93","0","100.00","0","0","-","0","0","-","21.24","0","100.00","0","0","-","0","46.02","0.00","0","0","-","0.00","100.00","1.000","15.93","31.86","0","238.94","100.00","31.86","31.86","0","100.00"
"377","Kevin Connauton","ARI","D","24","5.35","0.22291666666667","22.43","44.86","33.33","11.21","44.86","20.00","11.21","22.43","33.33","0","0","-","0","1.72","0.00","0","22.43","0.00","0","0","-","0","0","-","0","29.91","0.00","0","0","-","32.4","32.4","50.00","0","0","-","0.00","100.00","1.000","0","0","0","123.36","-","11.21","11.21","11.21","50.00"
"63","Scottie Upshall","STL","R","73","4.1166666666667","0.056392694063927","14.57","43.72","25.00","14.57","29.15","33.33","14.57","29.15","33.33","0","0","-","0.68","2.25","23.25","0","29.15","0.00","0","14.57","0.00","0","0","-","0","19.43","0.00","0","0","-","21.05","21.05","50.00","0","0","-","0.00","100.00","1.000","29.15","43.72","29.15","204.05","50.00","14.57","58.3","29.15","33.33"
"801","Mikhail Sergachev","MTL","D","4","1.3833333333333","0.34583333333333","86.75","43.37","66.67","0","0","-","0","0","-","0","0","-","0","0","-","0","43.37","0.00","0","0","-","0","0","-","0","57.83","0.00","0","0","-","62.65","0","100.00","0","0","-","-","-","-","0","0","43.37","43.37","0.00","0","0","43.37","0.00"
"403","Martin Marincin","TOR","D","25","1.4","0.056","0","42.86","0.00","0","42.86","0.00","0","42.86","0.00","0","0","-","0","4.73","0.00","0","42.86","0.00","0","0","-","0","0","-","0","57.14","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","128.57","42.86","0","128.57","100.00","128.57","85.71","42.86","75.00"
"498","Blake Coleman","N.J","C","23","1.45","0.06304347826087","124.14","41.38","75.00","124.14","41.38","75.00","82.76","0","100.00","0","0","-","13.65","1.3","91.30","82.76","0","100.00","41.38","0","100.00","0","0","-","55.17","0","100.00","0","0","-","59.77","59.77","50.00","0","0","-","0.00","-","0.00","41.38","82.76","41.38","372.41","50.00","41.38","82.76","41.38","50.00"
"445","Joakim Nordstrom","CAR","C, L","82","5.8166666666667","0.070934959349593","61.89","41.26","60.00","20.63","30.95","40.00","20.63","10.32","66.67","0","0","-","1.25","0.56","69.01","0","10.32","0.00","0","0","-","0","0","-","0","13.75","0.00","0","0","-","44.7","29.8","60.00","0","0","-","0.00","100.00","1.000","61.89","72.21","10.32","82.52","85.71","103.15","72.21","20.63","83.33"
"320","Tommy Wingels","OTT, S.J","C","73","3.0333333333333","0.041552511415525","19.78","39.56","33.33","19.78","39.56","33.33","19.78","39.56","33.33","0","0","-","0.88","0.99","47.10","19.78","0","100.00","0","0","-","0","0","-","26.37","0","100.00","0","0","-","0","57.14","0.00","0","0","-","0.00","100.00","1.000","19.78","19.78","0","336.26","100.00","19.78","19.78","0","100.00"
"643","John Hayden","CHI","L","12","3.1333333333333","0.26111111111111","38.3","38.3","50.00","0","38.3","0.00","0","38.3","0.00","0","0","-","0","0.77","0.00","19.15","19.15","50.00","0","0","-","0","0","-","25.53","25.53","50.00","0","0","-","27.66","0","100.00","0","0","-","-","100.00","1.00","38.3","0","0","76.6","100.00","38.3","0","0","100.00"
"305","David Warsofsky","PIT","D","7","6.4","0.91428571428571","75","37.5","66.67","56.25","37.5","60.00","56.25","37.5","60.00","9.38","9.38","50.00","7.22","1.46","83.15","28.13","9.38","75.00","18.75","9.38","66.67","9.38","9.38","50.00","12.5","0","100.00","0","0","-","67.71","0","100.00","0","0","-","16.67","75.00","0.917","28.13","18.75","0","46.88","100.00","37.5","18.75","0","100.00"
"47","Chris Thorburn","WPG","R","64","1.6166666666667","0.025260416666667","74.23","37.11","66.67","74.23","37.11","66.67","74.23","37.11","66.67","37.11","0","100.00","6.08","0.65","90.30","37.11","0","100.00","0","0","-","0","0","-","49.48","0","100.00","0","0","-","53.61","0","100.00","53.61","0","100.00","50.00","100.00","1.500","74.23","37.11","37.11","296.91","66.67","111.34","37.11","37.11","75.00"
"6","Michal Rozsival","CHI","D","22","3.2666666666667","0.14848484848485","91.84","36.73","71.43","55.1","18.37","75.00","36.73","18.37","66.67","0","0","-","4.19","0.42","90.93","55.1","18.37","75.00","18.37","0","100.00","0","0","-","48.98","24.49","66.67","0","0","-","53.06","26.53","66.67","0","0","-","0.00","100.00","1.000","18.37","0","0","110.2","100.00","36.73","0","18.37","66.67"
"414","Patrik Nemeth","DAL","D","40","1.6333333333333","0.040833333333333","110.2","36.73","75.00","110.2","0","100.00","73.47","0","100.00","36.73","0","100.00","12.3","0","100.00","36.73","0","100.00","36.73","0","100.00","0","0","-","0","0","-","0","0","-","106.12","53.06","66.67","53.06","0","100.00","50.00","-","0.50","36.73","73.47","0","183.67","100.00","36.73","73.47","36.73","50.00"
"21","Chris Kelly","OTT","C","82","3.2833333333333","0.040040650406504","0","36.55","0.00","0","36.55","0.00","0","18.27","0.00","0","0","-","0","0.23","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","26.4","0.00","0","0","-","-","100.00","1.00","0","36.55","18.27","237.56","0.00","0","36.55","18.27","0.00"
"469","Kevan Miller","BOS","D","58","3.2833333333333","0.056609195402299","146.19","36.55","80.00","54.82","36.55","60.00","36.55","36.55","50.00","0","0","-","2.41","1.72","58.38","54.82","18.27","75.00","0","0","-","0","0","-","73.1","24.37","75.00","0","0","-","105.58","0","100.00","0","0","-","0.00","100.00","1.000","54.82","36.55","18.27","109.64","75.00","91.37","36.55","18.27","83.33"
"30","Brooks Orpik","WSH","D","79","1.65","0.020886075949367","36.36","36.36","50.00","0","36.36","0.00","0","36.36","0.00","0","0","-","0","1.1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","52.53","52.53","50.00","0","0","-","-","100.00","1.00","145.45","0","36.36","181.82","80.00","145.45","0","36.36","80.00"
"581","Zemgus Girgensons","BUF","C","75","4.9666666666667","0.066222222222222","48.32","36.24","57.14","48.32","36.24","57.14","24.16","36.24","40.00","0","0","-","4.3","2.64","61.95","24.16","24.16","50.00","24.16","12.08","66.67","0","0","-","0","16.11","0.00","0","0","-","34.9","17.45","66.67","0","0","-","0.00","100.00","1.000","84.56","24.16","12.08","169.13","87.50","84.56","24.16","12.08","87.50"
"615","Gemel Smith","DAL","C","17","1.7333333333333","0.10196078431373","34.62","34.62","50.00","34.62","34.62","50.00","34.62","0","100.00","0","0","-","0.85","0.54","61.33","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","50","50","50.00","0","0","-","0.00","-","0.00","0","0","69.23","207.69","0.00","0","0","69.23","0.00"
"314","Matt Martin","TOR","L","82","1.75","0.021341463414634","34.29","34.29","50.00","34.29","34.29","50.00","34.29","34.29","50.00","0","0","-","1.26","2.39","34.52","0","34.29","0.00","0","34.29","0.00","0","0","-","0","0","-","0","0","-","49.52","0","100.00","0","0","-","0.00","100.00","1.000","137.14","137.14","0","308.57","100.00","137.14","137.14","0","100.00"
"731","Nikolay Goldobin","S.J, VAN","R","14","7.2333333333333","0.51666666666667","132.72","33.18","80.00","82.95","8.29","90.91","49.77","8.29","85.71","0","0","-","6.77","0.31","95.60","91.24","8.29","91.67","24.88","0","100.00","0","0","-","88.48","11.06","88.89","0","0","-","47.93","35.94","57.14","0","0","-","0.00","100.00","1.000","33.18","8.29","0","49.77","100.00","66.36","8.29","0","100.00"
"771","Lawson Crouse","ARI","L","72","1.85","0.025694444444444","32.43","32.43","50.00","32.43","32.43","50.00","0","32.43","0.00","0","0","-","3.9","3.08","55.90","32.43","32.43","50.00","32.43","0","100.00","0","0","-","0","43.24","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","64.86","0","32.43","259.46","66.67","64.86","0","32.43","66.67"
"382","Ben Chiarot","WPG","D","59","1.8666666666667","0.031638418079096","128.57","32.14","80.00","32.14","0","100.00","32.14","0","100.00","0","0","-","10.48","0","100.00","64.29","0","100.00","32.14","0","100.00","0","0","-","42.86","0","100.00","0","0","-","46.43","46.43","50.00","0","0","-","0.00","-","0.00","160.71","32.14","0","225","100.00","192.86","32.14","0","100.00"
"464","Ryan Garbutt","ANA","C","27","1.9666666666667","0.07283950617284","61.02","30.51","66.67","61.02","30.51","66.67","30.51","0","100.00","0","0","-","2.9","1.58","64.74","30.51","0","100.00","0","0","-","0","0","-","40.68","0","100.00","0","0","-","44.07","44.07","50.00","0","0","-","0.00","-","0.00","30.51","0","0","152.54","100.00","30.51","0","0","100.00"
"575","Brendan Gaunce","VAN","C","57","3.9333333333333","0.069005847953216","61.02","30.51","66.67","45.76","15.25","75.00","30.51","15.25","66.67","0","0","-","4.05","0.19","95.48","30.51","0","100.00","15.25","0","100.00","0","0","-","20.34","0","100.00","0","0","-","22.03","0","100.00","0","0","-","0.00","100.00","1.000","15.25","45.76","15.25","213.56","50.00","45.76","45.76","30.51","60.00"
"766","Brandon Carlo","BOS","D","82","9.85","0.12012195121951","73.1","30.46","70.59","48.73","30.46","61.54","36.55","12.18","75.00","6.09","0","100.00","4.82","1.51","76.12","36.55","6.09","85.71","12.18","6.09","66.67","0","0","-","32.49","0","100.00","8.12","0","100.00","43.99","35.19","55.56","0","0","-","16.67","100.00","1.167","60.91","30.46","0","134.01","100.00","67.01","30.46","6.09","91.67"
"278","Zach Bogosian","BUF","D","56","6.05","0.10803571428571","128.93","29.75","81.25","79.34","19.83","80.00","79.34","19.83","80.00","9.92","0","100.00","9.94","0.91","91.61","59.5","29.75","66.67","39.67","0","100.00","9.92","0","100.00","26.45","39.67","40.00","0","0","-","100.28","0","100.00","0","0","-","12.50","100.00","1.125","59.5","9.92","0","188.43","100.00","59.5","19.83","0","100.00"
"744","Danton Heinen","BOS","C","8","14.166666666667","1.7708333333333","76.24","29.65","72.00","42.35","21.18","66.67","29.65","8.47","77.78","0","0","-","2.83","1.98","58.82","38.12","16.94","69.23","8.47","8.47","50.00","0","0","-","39.53","11.29","77.78","0","0","-","48.94","6.12","88.89","0","0","-","0.00","100.00","1.000","33.88","8.47","4.24","21.18","88.89","55.06","8.47","16.94","76.47"
"194","Trevor Lewis","L.A","C","82","16.2","0.19756097560976","33.33","29.63","52.94","25.93","25.93","50.00","25.93","22.22","53.85","7.41","3.7","66.67","1.47","1.28","53.56","11.11","14.81","42.86","0","0","-","0","0","-","14.81","19.75","42.86","9.88","4.94","66.67","26.75","5.35","83.33","0","0","-","28.57","83.33","1.119","29.63","11.11","7.41","148.15","80.00","37.04","14.81","14.81","71.43"
"402","Oscar Lindberg","NYR","C","65","6.1333333333333","0.094358974358974","48.91","29.35","62.50","48.91","9.78","83.33","9.78","9.78","50.00","9.78","0","100.00","4.06","0.22","94.89","19.57","0","100.00","19.57","0","100.00","0","0","-","0","0","-","0","0","-","42.39","28.26","60.00","14.13","0","100.00","100.00","100.00","2.000","78.26","39.13","19.57","185.87","80.00","78.26","48.91","29.35","72.73"
"689","Josh Morrissey","WPG","D","82","49.766666666667","0.60691056910569","75.95","28.94","72.41","60.28","27.73","68.49","44.61","22.91","66.07","4.82","2.41","66.67","4.37","1.67","72.35","32.55","14.47","69.23","13.26","6.03","68.75","1.21","1.21","50.00","25.72","11.25","69.57","3.22","0","100.00","59.21","12.19","82.93","1.74","1.74","50.00","10.81","89.47","1.003","28.94","14.47","6.03","43.4","82.76","50.64","28.94","7.23","87.50"
"739","Nikita Tryamkin","VAN","D","66","2.15","0.032575757575758","0","27.91","0.00","0","27.91","0.00","0","27.91","0.00","0","0","-","0","0.35","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","40.31","0.00","0","0","-","-","100.00","1.00","55.81","0","55.81","251.16","50.00","83.72","0","55.81","60.00"
"665","Valentin Zykov","CAR","L","2","2.2","1.1","0","27.27","0.00","0","27.27","0.00","0","27.27","0.00","0","0","-","0","0.82","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","39.39","0.00","0","0","-","-","100.00","1.00","0","27.27","0","27.27","-","0","54.55","0","-"
"310","Matt Calvert","CBJ","L","65","8.95","0.13769230769231","60.34","26.82","69.23","33.52","26.82","55.56","20.11","26.82","42.86","0","6.7","0.00","4.34","1.89","69.65","40.22","13.41","75.00","20.11","6.7","75.00","0","6.7","0.00","26.82","8.94","75.00","0","0","-","9.68","19.37","33.33","0","0","-","0.00","75.00","0.750","46.93","20.11","13.41","93.85","77.78","46.93","20.11","26.82","63.64"
"144","Adam Cracknell","DAL","R","69","6.7666666666667","0.098067632850242","53.2","26.6","66.67","53.2","26.6","66.67","53.2","26.6","66.67","0","0","-","6.46","1.12","85.22","35.47","8.87","80.00","26.6","8.87","75.00","0","0","-","11.82","0","100.00","0","0","-","25.62","25.62","50.00","0","0","-","0.00","100.00","1.000","17.73","44.33","26.6","115.27","40.00","17.73","44.33","44.33","28.57"
"173","Chris VandeVelde","PHI","C","81","4.55","0.056172839506173","13.19","26.37","33.33","13.19","26.37","33.33","13.19","26.37","33.33","0","13.19","0.00","0.43","3.83","10.19","0","13.19","0.00","0","13.19","0.00","0","13.19","0.00","0","0","-","0","0","-","19.05","19.05","50.00","0","0","-","0.00","50.00","0.500","52.75","39.56","13.19","263.74","80.00","65.93","39.56","13.19","83.33"
"387","Marcus Kruger","CHI","C","70","6.9333333333333","0.099047619047619","25.96","25.96","50.00","17.31","17.31","50.00","17.31","17.31","50.00","0","0","-","1.09","0.92","54.28","0","8.65","0.00","0","0","-","0","0","-","0","11.54","0.00","0","0","-","37.5","12.5","75.00","0","0","-","0.00","100.00","1.000","34.62","0","17.31","199.04","66.67","43.27","0","25.96","62.50"
"809","Michael Kapla","N.J","D","5","4.6666666666667","0.93333333333333","51.43","25.71","66.67","38.57","25.71","60.00","25.71","25.71","50.00","0","0","-","2.36","2.59","47.73","25.71","25.71","50.00","0","25.71","0.00","0","0","-","34.29","0","100.00","0","0","-","37.14","0","100.00","0","0","-","0.00","100.00","1.000","25.71","12.86","0","25.71","100.00","64.29","12.86","0","100.00"
"407","Johan Larsson","BUF","C","36","16.6","0.46111111111111","83.13","25.3","76.67","50.6","21.69","70.00","36.14","21.69","62.50","3.61","0","100.00","5.79","1.6","78.39","39.76","18.07","68.75","25.3","3.61","87.50","3.61","0","100.00","19.28","19.28","50.00","0","0","-","52.21","5.22","90.91","0","0","-","10.00","100.00","1.100","21.69","7.23","0","90.36","100.00","36.14","7.23","0","100.00"
"730","Nikita Scherbak","MTL","R","3","4.7833333333333","1.5944444444444","75.26","25.09","75.00","62.72","12.54","83.33","25.09","12.54","66.67","12.54","0","100.00","3.72","1.69","68.78","25.09","12.54","66.67","25.09","12.54","66.67","12.54","0","100.00","0","0","-","0","0","-","72.47","0","100.00","0","0","-","50.00","100.00","1.500","37.63","0","0","37.63","100.00","37.63","0","0","100.00"
"135","Alexei Emelin","MTL","D","76","4.8166666666667","0.063377192982456","12.46","24.91","33.33","0","24.91","0.00","0","24.91","0.00","0","12.46","0.00","0","2.22","0.00","0","12.46","0.00","0","12.46","0.00","0","12.46","0.00","0","0","-","0","0","-","17.99","17.99","50.00","0","0","-","-","50.00","0.50","49.83","12.46","0","112.11","100.00","74.74","12.46","0","100.00"
"603","Chris Tierney","S.J","C","80","21.766666666667","0.27208333333333","71.67","24.81","74.29","49.62","22.05","69.23","38.59","19.3","66.67","2.76","2.76","50.00","3.97","2.23","64.01","30.32","13.78","68.75","16.54","8.27","66.67","0","2.76","0.00","18.38","7.35","71.43","3.68","0","100.00","59.72","11.94","83.33","0","0","-","7.14","85.71","0.929","41.35","8.27","2.76","126.8","93.75","41.35","16.54","8.27","83.33"
"408","Stephen Johns","DAL","D","61","17.083333333333","0.28005464480874","77.27","24.59","75.86","56.2","24.59","69.57","35.12","14.05","71.43","10.54","0","100.00","7.49","1.97","79.14","49.17","14.05","77.78","28.1","7.02","80.00","7.02","0","100.00","28.1","9.37","75.00","4.68","0","100.00","35.51","15.22","70.00","0","0","-","30.00","100.00","1.300","38.63","21.07","14.05","94.83","73.33","52.68","21.07","14.05","78.95"
"499","Logan Shaw","ANA","C","55","2.45","0.044545454545455","171.43","24.49","87.50","146.94","0","100.00","122.45","0","100.00","0","0","-","13.75","0","100.00","73.47","0","100.00","24.49","0","100.00","0","0","-","65.31","0","100.00","0","0","-","106.12","35.37","75.00","0","0","-","0.00","-","0.00","73.47","24.49","24.49","122.45","75.00","97.96","24.49","24.49","80.00"
"629","Andrej Sustr","T.B","D","80","4.9","0.06125","24.49","24.49","50.00","24.49","24.49","50.00","24.49","24.49","50.00","0","12.24","0.00","1.23","1.72","41.69","0","24.49","0.00","0","0","-","0","0","-","0","32.65","0.00","0","16.33","0.00","35.37","0","100.00","0","0","-","0.00","50.00","0.500","24.49","24.49","24.49","171.43","50.00","48.98","36.73","24.49","66.67"
"559","Brad Hunt","NSH, STL","D","12","7.3666666666667","0.61388888888889","57.01","24.43","70.00","48.87","16.29","75.00","40.72","16.29","71.43","24.43","8.14","75.00","4.03","2.12","65.55","16.29","16.29","50.00","0","8.14","0.00","0","8.14","0.00","21.72","10.86","66.67","21.72","0","100.00","47.06","11.76","80.00","11.76","0","100.00","60.00","50.00","1.100","40.72","0","8.14","32.58","83.33","48.87","0","16.29","75.00"
"128","Bryan Bickell","CAR","L","11","14.866666666667","1.3515151515152","104.93","24.22","81.25","80.72","24.22","76.92","64.57","16.14","80.00","16.14","8.07","66.67","7.12","1.43","83.27","52.47","4.04","92.86","24.22","4.04","85.71","16.14","4.04","80.00","37.67","0","100.00","0","0","-","64.13","17.49","78.57","0","5.83","0.00","25.00","50.00","0.750","36.32","12.11","0","28.25","100.00","56.5","16.14","0","100.00"
