"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"436","Karl Alzner","WSH","D","82","5.0666666666667","0.061788617886179","94.74","59.21","61.54","71.05","35.53","66.67","71.05","35.53","66.67","23.68","0","100.00","4.26","1.21","77.85","59.21","23.68","71.43","11.84","0","100.00","11.84","0","100.00","63.16","31.58","66.67","15.79","0","100.00","51.32","0","100.00","0","0","-","33.33","100.00","1.333","35.53","47.37","23.68","225","60.00","71.05","82.89","23.68","75.00"
"17","Michal Handzus","CHI","C","59","4.0833333333333","0.069209039548023","102.86","58.78","63.64","73.47","58.78","55.56","73.47","58.78","55.56","0","0","-","3.83","11.1","25.66","14.69","58.78","20.00","14.69","58.78","20.00","0","0","-","0","0","-","0","0","-","106.12","0","100.00","0","0","-","0.00","100.00","1.000","102.86","29.39","29.39","88.16","77.78","132.24","29.39","29.39","81.82"
"653","Nate Prosser","MIN","D","53","1.05","0.019811320754717","57.14","57.14","50.00","57.14","57.14","50.00","57.14","0","100.00","57.14","0","100.00","34.04","2.06","94.30","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","82.54","82.54","50.00","82.54","0","100.00","100.00","-","1.00","114.29","0","57.14","342.86","66.67","114.29","0","114.29","50.00"
"505","Luke Schenn","PHI","D","79","3.1833333333333","0.040295358649789","37.7","56.54","40.00","37.7","56.54","40.00","37.7","56.54","40.00","0","0","-","8.91","1.64","84.43","18.85","18.85","50.00","18.85","0","100.00","0","0","-","0","25.13","0.00","0","0","-","27.23","0","100.00","0","0","-","0.00","100.00","1.000","75.39","37.7","0","113.09","100.00","94.24","37.7","0","100.00"
"104","Anton Volchenkov","N.J","D","56","3.2333333333333","0.057738095238095","18.56","55.67","25.00","18.56","37.11","33.33","18.56","37.11","33.33","0","0","-","2.63","1.55","62.91","18.56","18.56","50.00","0","0","-","0","0","-","24.74","24.74","50.00","0","0","-","0","26.8","0.00","0","0","-","0.00","100.00","1.000","37.11","92.78","0","111.34","100.00","37.11","111.34","0","100.00"
"96","Mike Weaver","FLA, MTL","D","72","7.6833333333333","0.10671296296296","46.85","54.66","46.15","39.05","46.85","45.45","15.62","39.05","28.57","7.81","0","100.00","3.17","5.68","35.81","46.85","39.05","54.55","15.62","31.24","33.33","7.81","0","100.00","41.65","10.41","80.00","0","0","-","0","22.56","0.00","0","0","-","50.00","100.00","1.500","31.24","54.66","23.43","117.14","57.14","31.24","70.28","54.66","36.36"
"204","Martin St Pierre","MTL","C","1","1.15","1.15","104.35","52.17","66.67","52.17","52.17","50.00","52.17","0","100.00","0","0","-","2.99","4.34","40.76","0","52.17","0.00","0","0","-","0","0","-","0","69.57","0.00","0","0","-","75.36","0","100.00","0","0","-","0.00","-","0.00","0","0","0","52.17","-","0","0","0","-"
"816","Michael Zalewski","VAN","L","2","1.15","0.575","52.17","52.17","50.00","52.17","0","100.00","52.17","0","100.00","52.17","0","100.00","1.61","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","75.36","75.36","50.00","75.36","0","100.00","100.00","-","1.00","0","0","0","104.35","-","0","0","0","-"
"234","B.J. Crombeen","T.B","R","55","2.3166666666667","0.042121212121212","51.8","51.8","50.00","25.9","25.9","50.00","0","25.9","0.00","0","0","-","0.97","1.02","48.88","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","74.82","74.82","50.00","0","0","-","-","100.00","1.00","25.9","25.9","77.7","233.09","25.00","25.9","25.9","77.7","25.00"
"272","Ladislav Smid","CGY, EDM","D","73","4.8","0.065753424657534","62.5","50","55.56","62.5","37.5","62.50","12.5","25","33.33","0","0","-","5.91","2.23","72.58","37.5","25","60.00","25","12.5","66.67","0","0","-","16.67","16.67","50.00","0","0","-","36.11","36.11","50.00","0","0","-","0.00","100.00","1.000","62.5","62.5","12.5","137.5","83.33","87.5","62.5","12.5","87.50"
"318","Cody McLeod","COL","L","71","1.25","0.017605633802817","48","48","50.00","0","48","0.00","0","48","0.00","0","0","-","0","1.94","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","69.33","0.00","0","0","-","-","100.00","1.00","0","0","96","288","0.00","0","0","144","0.00"
"117","Travis Moen","MTL","L","65","5.3333333333333","0.082051282051282","112.5","45","71.43","67.5","33.75","66.67","45","33.75","57.14","0","0","-","10.74","2.68","80.01","67.5","22.5","75.00","33.75","22.5","60.00","0","0","-","45","0","100.00","0","0","-","32.5","0","100.00","0","0","-","0.00","100.00","1.000","67.5","0","11.25","67.5","85.71","90","11.25","33.75","72.73"
"386","Ryan White","MTL","C","52","2.95","0.056730769230769","40.68","40.68","50.00","20.34","40.68","33.33","20.34","40.68","33.33","0","0","-","1.07","0.65","62.48","20.34","0","100.00","0","0","-","0","0","-","27.12","0","100.00","0","0","-","29.38","29.38","50.00","0","0","-","0.00","100.00","1.000","20.34","20.34","0","81.36","100.00","40.68","20.34","0","100.00"
"253","Jay Rosehill","PHI","L","34","1.4833333333333","0.043627450980392","161.8","40.45","80.00","121.35","40.45","75.00","80.9","40.45","66.67","40.45","0","100.00","12.99","11.16","53.79","121.35","40.45","75.00","0","40.45","0.00","0","0","-","161.8","0","100.00","53.93","0","100.00","58.43","0","100.00","0","0","-","50.00","100.00","1.500","80.9","0","0","40.45","100.00","121.35","0","0","100.00"
"297","Ryan Jones","EDM","L","52","24.566666666667","0.4724358974359","70.83","39.08","64.44","46.4","36.64","55.88","39.08","31.75","55.17","7.33","0","100.00","3.56","1.97","64.41","31.75","19.54","61.90","14.65","7.33","66.67","2.44","0","100.00","22.8","16.28","58.33","3.26","0","100.00","45.86","14.11","76.47","3.53","0","100.00","18.75","100.00","1.188","41.52","17.1","2.44","39.08","94.44","53.73","19.54","4.88","91.67"
"158","Zbynek Michalek","PHX","D","59","3.0833333333333","0.05225988700565","19.46","38.92","33.33","19.46","38.92","33.33","0","38.92","0.00","0","0","-","1.74","1.25","58.17","19.46","19.46","50.00","19.46","0","100.00","0","0","-","0","25.95","0.00","0","0","-","0","28.11","0.00","0","0","-","-","100.00","1.00","38.92","77.84","0","233.51","100.00","58.38","77.84","0","100.00"
"54","Bryan Allen","ANA","D","68","4.6666666666667","0.068627450980392","90","38.57","70.00","77.14","38.57","66.67","51.43","12.86","80.00","0","0","-","3.51","1.98","63.98","25.71","12.86","66.67","0","0","-","0","0","-","34.29","17.14","66.67","0","0","-","92.86","18.57","83.33","0","0","-","0.00","100.00","1.000","51.43","25.71","25.71","167.14","66.67","51.43","25.71","25.71","66.67"
"121","Colton Orr","TOR","R","54","1.5666666666667","0.029012345679012","38.3","38.3","50.00","0","38.3","0.00","0","38.3","0.00","0","0","-","0","4.76","0.00","0","38.3","0.00","0","38.3","0.00","0","0","-","0","0","-","0","0","-","55.32","0","100.00","0","0","-","-","100.00","1.00","38.3","38.3","38.3","76.6","50.00","38.3","38.3","38.3","50.00"
"55","Manny Malhotra","CAR","C","69","6.35","0.092028985507246","75.59","37.8","66.67","75.59","18.9","80.00","66.14","9.45","87.50","0","0","-","13.52","1.13","92.27","9.45","28.35","25.00","9.45","9.45","50.00","0","0","-","0","25.2","0.00","0","0","-","95.54","0","100.00","0","0","-","0.00","100.00","1.000","66.14","9.45","0","132.28","100.00","66.14","9.45","0","100.00"
"418","Ryan Carter","N.J","L","62","1.6166666666667","0.026075268817204","74.23","37.11","66.67","74.23","37.11","66.67","37.11","37.11","50.00","0","0","-","2.99","1.83","62.11","0","37.11","0.00","0","0","-","0","0","-","0","49.48","0.00","0","0","-","107.22","0","100.00","0","0","-","0.00","100.00","1.000","111.34","74.23","0","148.45","100.00","148.45","74.23","0","100.00"
"235","Maxim Lapierre","STL","C","71","1.6333333333333","0.023004694835681","36.73","36.73","50.00","36.73","36.73","50.00","36.73","36.73","50.00","0","0","-","1.06","0.08","92.61","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","53.06","0","100.00","0","0","-","0.00","100.00","1.000","0","0","0","293.88","-","0","0","0","-"
"40","Scott Hannan","S.J","D","56","8.2666666666667","0.14761904761905","58.06","36.29","61.54","43.55","29.03","60.00","21.77","21.77","50.00","0","0","-","2.89","1.32","68.64","14.52","7.26","66.67","7.26","0","100.00","0","0","-","9.68","9.68","50.00","0","0","-","62.9","20.97","75.00","0","0","-","0.00","100.00","1.000","72.58","14.52","0","101.61","100.00","79.84","21.77","0","100.00"
"656","Bobby Butler","FLA","R","2","1.6666666666667","0.83333333333333","144","36","80.00","108","36","75.00","72","36","66.67","0","0","-","7.97","1.57","83.56","108","36","75.00","0","0","-","0","0","-","144","48","75.00","0","0","-","52","0","100.00","0","0","-","0.00","100.00","1.000","36","0","0","36","100.00","36","0","0","100.00"
"90","George Parros","MTL","R","22","1.7","0.077272727272727","70.59","35.29","66.67","35.29","35.29","50.00","35.29","35.29","50.00","0","0","-","1.86","1.11","62.75","35.29","0","100.00","0","0","-","0","0","-","47.06","0","100.00","0","0","-","50.98","50.98","50.00","0","0","-","0.00","100.00","1.000","0","0","0","35.29","-","35.29","0","0","100.00"
"398","James Sheppard","S.J","C","67","17.45","0.26044776119403","92.84","34.38","72.97","75.64","34.38","68.75","68.77","30.95","68.97","3.44","3.44","50.00","7.56","3.67","67.34","41.26","17.19","70.59","20.63","13.75","60.00","3.44","0","100.00","27.51","4.58","85.71","0","0","-","69.53","9.93","87.50","0","0","-","5.00","88.89","0.939","51.58","10.32","10.32","85.96","83.33","55.01","17.19","10.32","84.21"
"717","Kevan Miller","BOS","D","47","3.5666666666667","0.075886524822695","33.64","33.64","50.00","33.64","33.64","50.00","33.64","33.64","50.00","0","0","-","2.33","0.24","90.73","0","16.82","0.00","0","0","-","0","0","-","0","22.43","0.00","0","0","-","48.6","0","100.00","0","0","-","0.00","100.00","1.000","16.82","16.82","0","67.29","100.00","33.64","16.82","0","100.00"
"229","Kevin Klein","NSH, NYR","D","77","7.2666666666667","0.094372294372294","41.28","33.03","55.56","41.28","24.77","62.50","33.03","16.51","66.67","0","0","-","2.57","1.02","71.61","8.26","16.51","33.33","0","8.26","0.00","0","0","-","11.01","11.01","50.00","0","0","-","47.71","23.85","66.67","0","0","-","0.00","100.00","1.000","74.31","24.77","8.26","90.83","90.00","74.31","24.77","8.26","90.00"
"380","Mike Weber","BUF","D","68","1.8333333333333","0.026960784313725","32.73","32.73","50.00","32.73","32.73","50.00","32.73","32.73","50.00","0","0","-","1.71","1.37","55.41","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","47.27","47.27","50.00","0","0","-","0.00","100.00","1.000","65.45","163.64","32.73","229.09","66.67","98.18","163.64","65.45","60.00"
"460","Brad Malone","COL","C","32","1.85","0.0578125","97.3","32.43","75.00","64.86","0","100.00","0","0","-","0","0","-","2.55","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","93.69","46.85","66.67","0","0","-","-","-","-","32.43","0","0","64.86","100.00","64.86","32.43","0","100.00"
"200","Nate Guenin","COL","D","68","3.7166666666667","0.054656862745098","80.72","32.29","71.43","48.43","16.14","75.00","16.14","16.14","50.00","16.14","0","100.00","2.24","0.51","81.45","16.14","0","100.00","0","0","-","0","0","-","21.52","0","100.00","21.52","0","100.00","69.96","46.64","60.00","0","0","-","100.00","100.00","2.000","32.29","32.29","32.29","129.15","50.00","48.43","48.43","64.57","42.86"
"667","Johan Larsson","BUF","C","28","5.6","0.2","64.29","32.14","66.67","53.57","21.43","71.43","21.43","10.71","66.67","0","0","-","3.9","1.59","71.01","32.14","21.43","60.00","10.71","10.71","50.00","0","0","-","28.57","14.29","66.67","0","0","-","46.43","15.48","75.00","0","0","-","0.00","100.00","1.000","21.43","53.57","0","96.43","100.00","21.43","53.57","0","100.00"
"769","Mike Halmo","NYI","L","20","3.85","0.1925","62.34","31.17","66.67","46.75","31.17","60.00","31.17","31.17","50.00","0","0","-","2.99","1.04","74.20","31.17","0","100.00","15.58","0","100.00","0","0","-","20.78","0","100.00","0","0","-","45.02","45.02","50.00","0","0","-","0.00","100.00","1.000","46.75","15.58","0","109.09","100.00","46.75","31.17","31.17","60.00"
"564","Antoine Roussel","DAL","L","81","11.583333333333","0.14300411522634","62.16","31.08","66.67","46.62","31.08","60.00","41.44","31.08","57.14","0","0","-","3.78","3.92","49.07","31.08","31.08","50.00","20.72","15.54","57.14","0","0","-","13.81","20.72","40.00","0","0","-","37.41","0","100.00","0","0","-","0.00","100.00","1.000","51.8","25.9","25.9","170.94","66.67","56.98","51.8","25.9","68.75"
"225","Brian Boyle","NYR","C","82","17.483333333333","0.21321138211382","78.93","30.89","71.88","58.34","20.59","73.91","44.61","10.3","81.25","6.86","0","100.00","6.61","1.95","77.23","41.18","20.59","66.67","27.45","10.3","72.73","6.86","0","100.00","18.3","13.73","57.14","0","0","-","49.57","14.87","76.92","0","0","-","15.38","100.00","1.154","34.32","24.02","3.43","92.66","90.91","48.05","27.45","10.3","82.35"
"571","Zach Sill","PIT","C","20","1.95","0.0975","0","30.77","0.00","0","30.77","0.00","0","0","-","0","0","-","0","2.38","0.00","0","30.77","0.00","0","0","-","0","0","-","0","41.03","0.00","0","0","-","0","0","-","0","0","-","-","-","-","61.54","0","0","61.54","100.00","92.31","0","30.77","75.00"
"636","Corban Knight","CGY","C","7","1.9666666666667","0.28095238095238","91.53","30.51","75.00","91.53","30.51","75.00","91.53","30.51","75.00","30.51","0","100.00","9.68","4.37","68.90","91.53","30.51","75.00","30.51","30.51","50.00","0","0","-","81.36","0","100.00","40.68","0","100.00","0","0","-","0","0","-","33.33","100.00","1.333","30.51","30.51","0","61.02","100.00","30.51","30.51","0","100.00"
"375","Stephen Gionta","N.J","R","66","2","0.03030303030303","30","30","50.00","30","30","50.00","0","30","0.00","0","0","-","0.45","4.31","9.44","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","43.33","0.00","0","0","-","-","100.00","1.00","30","60","0","180","100.00","30","60","0","100.00"
"628","Casey Cizikas","NYI","C","80","18.15","0.226875","66.12","29.75","68.97","42.98","26.45","61.90","39.67","26.45","60.00","9.92","3.31","75.00","3.79","2.48","60.40","39.67","13.22","75.00","9.92","6.61","60.00","3.31","3.31","50.00","39.67","8.82","81.82","4.41","0","100.00","33.43","14.33","70.00","4.78","0","100.00","25.00","87.50","1.125","46.28","13.22","6.61","122.31","87.50","59.5","19.83","13.22","81.82"
"787","Tom Wilson","WSH","R","82","8.3833333333333","0.10223577235772","57.26","28.63","66.67","35.79","21.47","62.50","35.79","21.47","62.50","7.16","0","100.00","2.5","0.86","74.35","28.63","14.31","66.67","7.16","7.16","50.00","7.16","0","100.00","28.63","9.54","75.00","0","0","-","31.01","10.34","75.00","0","0","-","20.00","100.00","1.200","64.41","28.63","14.31","85.88","81.82","85.88","28.63","14.31","85.71"
"637","Roman Horak","CGY, EDM","C","3","2.1","0.7","28.57","28.57","50.00","28.57","28.57","50.00","0","0","-","0","0","-","1.15","3.16","26.69","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","41.27","41.27","50.00","0","0","-","-","-","-","57.14","0","0","28.57","100.00","85.71","0","0","100.00"
"762","Jamie Oleksiak","DAL","D","7","6.5166666666667","0.93095238095238","138.11","27.62","83.33","110.49","27.62","80.00","92.07","18.41","83.33","0","0","-","11.07","2.1","84.08","64.45","27.62","70.00","46.04","9.21","83.33","0","0","-","24.55","24.55","50.00","0","0","-","106.39","0","100.00","0","0","-","0.00","100.00","1.000","46.04","9.21","0","27.62","100.00","55.24","18.41","0","100.00"
"33","Shawn Thornton","BOS","L","64","4.35","0.06796875","13.79","27.59","33.33","13.79","13.79","50.00","13.79","13.79","50.00","0","0","-","1.77","0.01","99.53","13.79","0","100.00","13.79","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","27.59","0","0","137.93","100.00","27.59","0","0","100.00"
"249","Nate Thompson","T.B","C","81","4.3833333333333","0.054115226337449","41.06","27.38","60.00","13.69","13.69","50.00","0","13.69","0.00","0","0","-","0.52","0.54","48.88","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","59.32","39.54","60.00","0","0","-","-","100.00","1.00","41.06","41.06","54.75","205.32","42.86","41.06","41.06","54.75","42.86"
"296","Tyler Kennedy","S.J","C","67","33.35","0.49776119402985","104.35","26.99","79.45","86.36","17.99","82.76","61.17","16.19","79.07","3.6","0","100.00","5.33","0.9","85.54","28.79","5.4","84.21","14.39","1.8","88.89","3.6","0","100.00","19.19","4.8","80.00","0","0","-","77.96","18.19","81.08","0","0","-","5.88","100.00","1.059","21.59","12.59","10.79","71.96","66.67","26.99","17.99","14.39","65.22"
"711","Ben Street","CGY","C","13","6.7","0.51538461538462","98.51","26.87","78.57","80.6","26.87","75.00","44.78","17.91","71.43","0","0","-","7.42","0.33","95.76","44.78","0","100.00","17.91","0","100.00","0","0","-","35.82","0","100.00","0","0","-","64.68","12.94","83.33","0","0","-","0.00","100.00","1.000","26.87","8.96","0","53.73","100.00","44.78","8.96","0","100.00"
"47","Andrew Ference","EDM","D","71","27.033333333333","0.38075117370892","62.15","26.63","70.00","39.95","22.19","64.29","31.07","17.76","63.64","6.66","4.44","60.00","4.23","0.5","89.52","31.07","4.44","87.50","13.32","0","100.00","4.44","0","100.00","23.67","5.92","80.00","0","2.96","0.00","38.47","19.24","66.67","0","3.21","0.00","21.43","75.00","0.964","22.19","15.54","4.44","66.58","83.33","37.73","28.85","8.88","80.95"
"651","Ryan Stanton","VAN","D","64","4.5166666666667","0.070572916666667","39.85","26.57","60.00","26.57","13.28","66.67","13.28","13.28","50.00","0","0","-","1.12","1.03","52.03","13.28","13.28","50.00","0","13.28","0.00","0","0","-","17.71","0","100.00","0","0","-","19.19","19.19","50.00","0","0","-","0.00","100.00","1.000","53.14","13.28","26.57","239.11","66.67","53.14","39.85","39.85","57.14"
"53","Brad Stuart","S.J","D","61","6.8","0.11147540983607","105.88","26.47","80.00","70.59","8.82","88.89","44.12","8.82","83.33","0","0","-","4.96","0.57","89.74","26.47","0","100.00","17.65","0","100.00","0","0","-","11.76","0","100.00","0","0","-","101.96","12.75","88.89","0","0","-","0.00","100.00","1.000","79.41","8.82","17.65","229.41","81.82","97.06","17.65","17.65","84.62"
"198","Ryan Whitney","FLA","D","7","13.666666666667","1.952380952381","65.85","26.34","71.43","43.9","21.95","66.67","35.12","17.56","66.67","0","13.17","0.00","2.96","4.07","42.11","26.34","26.34","50.00","8.78","17.56","33.33","0","13.17","0.00","23.41","11.71","66.67","0","0","-","50.73","0","100.00","0","0","-","0.00","25.00","0.250","13.17","8.78","0","48.29","100.00","43.9","21.95","4.39","90.91"
"342","Marc-Andre Cliche","COL","C","76","4.65","0.061184210526316","38.71","25.81","60.00","12.9","25.81","33.33","12.9","25.81","33.33","0","0","-","1.64","0.93","63.83","25.81","0","100.00","12.9","0","100.00","0","0","-","17.2","0","100.00","0","0","-","0","37.28","0.00","0","0","-","0.00","100.00","1.000","64.52","25.81","38.71","38.71","62.50","64.52","51.61","64.52","50.00"
"83","Chris Kelly","BOS","C","57","9.4166666666667","0.16520467836257","50.97","25.49","66.67","38.23","25.49","60.00","25.49","19.12","57.14","0","0","-","2.87","1.22","70.11","19.12","25.49","42.86","0","6.37","0.00","0","0","-","25.49","25.49","50.00","0","0","-","27.61","0","100.00","0","0","-","0.00","100.00","1.000","6.37","12.74","0","121.06","100.00","12.74","25.49","0","100.00"
"527","Colby Robak","FLA","D","16","7.1166666666667","0.44479166666667","109.6","25.29","81.25","92.74","16.86","84.62","67.45","16.86","80.00","8.43","8.43","50.00","9.22","1.01","90.17","75.88","16.86","81.82","33.72","0","100.00","8.43","0","100.00","56.21","22.48","71.43","0","11.24","0.00","48.71","12.18","80.00","0","0","-","12.50","50.00","0.625","59.02","8.43","0","25.29","100.00","92.74","8.43","8.43","91.67"
"720","Andy Miele","PHX","C","7","2.3833333333333","0.34047619047619","151.05","25.17","85.71","75.52","25.17","75.00","75.52","25.17","75.00","0","0","-","8.77","0.01","99.90","25.17","0","100.00","25.17","0","100.00","0","0","-","0","0","-","0","0","-","109.09","0","100.00","0","0","-","0.00","100.00","1.000","0","25.17","0","75.52","-","50.35","25.17","0","100.00"
"773","Brian Flynn","BUF","C","79","9.5333333333333","0.12067510548523","62.94","25.17","71.43","50.35","25.17","66.67","25.17","12.59","66.67","0","0","-","4.97","1.71","74.42","25.17","18.88","57.14","0","12.59","0.00","0","0","-","33.57","8.39","80.00","0","0","-","54.55","0","100.00","0","0","-","0.00","100.00","1.000","31.47","44.06","6.29","94.41","83.33","44.06","50.35","6.29","87.50"
"800","Andrej Sustr","T.B","D","43","4.8666666666667","0.11317829457364","61.64","24.66","71.43","61.64","12.33","83.33","36.99","12.33","75.00","0","0","-","5.37","0.32","94.36","49.32","0","100.00","12.33","0","100.00","0","0","-","49.32","0","100.00","0","0","-","17.81","35.62","33.33","0","0","-","0.00","100.00","1.000","24.66","12.33","12.33","123.29","66.67","49.32","12.33","12.33","80.00"
"116","Matt Hendricks","EDM, NSH","L","77","12.183333333333","0.15822510822511","73.87","24.62","75.00","64.02","24.62","72.22","49.25","24.62","66.67","0","4.92","0.00","4.92","1.05","82.35","24.62","9.85","71.43","14.77","4.92","75.00","0","4.92","0.00","13.13","6.57","66.67","0","0","-","64.02","0","100.00","0","0","-","0.00","80.00","0.800","59.1","24.62","9.85","88.65","85.71","59.1","24.62","9.85","85.71"
"615","Dmitry Orlov","WSH","D","54","12.2","0.22592592592593","29.51","24.59","54.55","24.59","24.59","50.00","19.67","19.67","50.00","4.92","4.92","50.00","2.34","2.78","45.73","14.75","19.67","42.86","9.84","14.75","40.00","0","4.92","0.00","6.56","6.56","50.00","0","0","-","21.31","7.1","75.00","7.1","0","100.00","25.00","75.00","1.000","49.18","39.34","14.75","103.28","76.92","59.02","49.18","14.75","80.00"
"632","Kevin Connauton","DAL","D","36","24.55","0.68194444444444","102.65","24.44","80.77","75.76","22","77.50","61.1","17.11","78.13","4.89","0","100.00","6.45","1.36","82.59","56.21","19.55","74.19","14.66","4.89","75.00","2.44","0","100.00","55.4","19.55","73.91","0","0","-","63.54","3.53","94.74","3.53","0","100.00","8.00","100.00","1.080","34.22","4.89","2.44","19.55","93.33","56.21","9.78","7.33","88.46"
"743","Markus Granlund","CGY","C","7","9.8666666666667","1.4095238095238","66.89","24.32","73.33","60.81","24.32","71.43","48.65","12.16","80.00","0","0","-","6.32","0.5","92.65","48.65","6.08","88.89","24.32","0","100.00","0","0","-","32.43","8.11","80.00","0","0","-","26.35","8.78","75.00","0","0","-","0.00","100.00","1.000","12.16","6.08","12.16","54.73","50.00","18.24","12.16","6.08","75.00"
"753","Adam Larsson","N.J","D","26","12.383333333333","0.47628205128205","33.92","24.23","58.33","24.23","19.38","55.56","14.54","9.69","60.00","0","0","-","1.22","0.83","59.57","9.69","14.54","40.00","0","0","-","0","0","-","12.92","19.38","40.00","0","0","-","27.99","7","80.00","0","0","-","0.00","100.00","1.000","19.38","9.69","4.85","72.68","80.00","33.92","19.38","4.85","87.50"
