"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"614","Liam Foudy","CBJ, NSH","C","13","0.91666666666667","0.070512820512821","130.91","65.45","66.67","130.91","65.45","66.67","130.91","65.45","66.67","0","65.45","0.00","8.09","14.96","35.09","130.91","65.45","66.67","0","65.45","0.00","0","65.45","0.00","174.55","0","100.00","0","0","-","94.55","0","100.00","0","0","-","0.00","0.00","0.000","0","0","0","65.45","-","130.91","0","0","100.00"
"757","Jack Thompson","S.J, T.B","D","3","0.95","0.31666666666667","0","63.16","0.00","0","63.16","0.00","0","63.16","0.00","0","0","-","0","0.02","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","126.32","-","0","0","0","-"
"535","Jack Studnicka","S.J, VAN","C","22","3.8333333333333","0.17424242424242","62.61","62.61","50.00","31.3","62.61","33.33","31.3","46.96","40.00","15.65","0","100.00","3.22","7.48","30.13","31.3","31.3","50.00","0","31.3","0.00","0","0","-","41.74","0","100.00","20.87","0","100.00","90.43","22.61","80.00","0","0","-","50.00","100.00","1.500","31.3","31.3","0","140.87","100.00","31.3","46.96","0","100.00"
"304","Pierre-Edouard Bellemare","SEA","L","40","2","0.05","60","60","50.00","30","60","33.33","0","60","0.00","0","0","-","1.51","2.27","39.85","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","216.67","130","62.50","0","0","-","-","100.00","1.00","90","0","30","180","75.00","90","0","60","60.00"
"116","Jon Merrill","MIN","D","65","3.05","0.046923076923077","78.69","59.02","57.14","59.02","19.67","75.00","39.34","0","100.00","0","0","-","4.02","0.31","92.75","39.34","19.67","66.67","19.67","0","100.00","0","0","-","26.23","26.23","50.00","0","0","-","113.66","56.83","66.67","0","0","-","0.00","-","0.00","0","19.67","0","59.02","-","39.34","19.67","0","100.00"
"393","Noah Juulsen","VAN","D","54","2.05","0.037962962962963","117.07","58.54","66.67","87.8","58.54","60.00","58.54","29.27","66.67","0","0","-","16.15","2.18","88.11","117.07","0","100.00","58.54","0","100.00","0","0","-","78.05","0","100.00","0","0","-","0","169.11","0.00","0","0","-","0.00","100.00","1.000","0","29.27","58.54","117.07","0.00","58.54","58.54","58.54","50.00"
"716","Zac Jones","NYR","D","31","1.0333333333333","0.033333333333333","0","58.06","0.00","0","58.06","0.00","0","58.06","0.00","0","0","-","0","3.09","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","83.87","0.00","0","0","-","-","100.00","1.00","0","0","0","116.13","-","0","0","0","-"
"785","Walker Duehr","CGY","R","40","4.1333333333333","0.10333333333333","29.03","58.06","33.33","14.52","43.55","25.00","0","29.03","0.00","0","14.52","0.00","0.68","6.93","8.96","14.52","43.55","25.00","0","43.55","0.00","0","14.52","0.00","19.35","0","100.00","0","0","-","83.87","0","100.00","0","0","-","-","50.00","0.50","72.58","0","14.52","203.23","83.33","72.58","43.55","14.52","83.33"
"27","Cal Clutterbuck","NYI","R","82","4.3166666666667","0.052642276422764","13.9","55.6","20.00","13.9","41.7","25.00","13.9","27.8","33.33","0","0","-","1.38","2.85","32.59","0","13.9","0.00","0","0","-","0","0","-","0","18.53","0.00","0","0","-","80.31","20.08","80.00","0","0","-","0.00","100.00","1.000","69.5","13.9","0","250.19","100.00","83.4","13.9","0","100.00"
"546","Pierre-Olivier Joseph","PIT","D","52","3.25","0.0625","110.77","55.38","66.67","55.38","55.38","50.00","36.92","55.38","40.00","18.46","0","100.00","7.36","2.42","75.22","73.85","18.46","80.00","55.38","18.46","75.00","18.46","0","100.00","24.62","0","100.00","0","0","-","106.67","0","100.00","0","0","-","50.00","100.00","1.500","18.46","18.46","0","92.31","100.00","36.92","18.46","0","100.00"
"103","Nick Jensen","WSH","D","78","4.5","0.057692307692308","53.33","53.33","50.00","40","40","50.00","40","13.33","75.00","0","0","-","6.11","4.65","56.80","26.67","40","40.00","26.67","13.33","66.67","0","0","-","0","35.56","0.00","0","0","-","38.52","0","100.00","0","0","-","0.00","100.00","1.000","66.67","53.33","0","306.67","100.00","66.67","53.33","0","100.00"
"487","Troy Stecher","ARI, EDM","D","54","3.4","0.062962962962963","35.29","52.94","40.00","35.29","35.29","50.00","35.29","17.65","66.67","0","0","-","4.54","2.31","66.26","35.29","17.65","66.67","35.29","0","100.00","0","0","-","0","23.53","0.00","0","0","-","0","50.98","0.00","0","0","-","0.00","100.00","1.000","17.65","35.29","0","247.06","100.00","17.65","35.29","17.65","50.00"
"95","Craig Smith","DAL","C","75","5.8333333333333","0.077777777777778","41.14","51.43","44.44","30.86","51.43","37.50","20.57","41.14","33.33","0","0","-","3.66","2.68","57.71","30.86","30.86","50.00","10.29","0","100.00","0","0","-","27.43","41.14","40.00","0","0","-","74.29","14.86","83.33","0","0","-","0.00","100.00","1.000","51.43","30.86","0","174.86","100.00","51.43","30.86","10.29","83.33"
"652","Jake Christiansen","CBJ","D","12","1.1666666666667","0.097222222222222","51.43","51.43","50.00","51.43","51.43","50.00","0","51.43","0.00","0","51.43","0.00","2.67","7.78","25.54","0","51.43","0.00","0","51.43","0.00","0","51.43","0.00","0","0","-","0","0","-","148.57","0","100.00","0","0","-","-","0.00","0.00","0","0","0","0","-","51.43","0","0","100.00"
"20","Ryan Reaves","TOR","R","49","2.3833333333333","0.048639455782313","75.52","50.35","60.00","50.35","50.35","50.00","50.35","25.17","66.67","0","25.17","0.00","4.82","1.77","73.09","25.17","25.17","50.00","0","0","-","0","0","-","33.57","33.57","50.00","0","33.57","0.00","181.82","36.36","83.33","0","0","-","0.00","0.00","0.000","75.52","50.35","0","100.7","100.00","125.87","50.35","0","100.00"
"656","Kyle MacLean","NYI","C","32","2.3833333333333","0.074479166666667","0","50.35","0.00","0","25.17","0.00","0","25.17","0.00","0","0","-","0","1.75","0.00","0","25.17","0.00","0","0","-","0","0","-","0","33.57","0.00","0","0","-","72.73","36.36","66.67","0","0","-","-","100.00","1.00","75.52","25.17","0","176.22","100.00","100.7","25.17","0","100.00"
"365","Jonas Siegenthaler","N.J","D","57","3.6166666666667","0.063450292397661","66.36","49.77","57.14","16.59","49.77","25.00","16.59","33.18","33.33","0","0","-","2.52","3.23","43.82","16.59","16.59","50.00","16.59","16.59","50.00","0","0","-","0","0","-","0","0","-","71.89","47.93","60.00","0","0","-","0.00","100.00","1.000","16.59","66.36","33.18","182.49","33.33","16.59","66.36","33.18","33.33"
"629","Ilya Lyubushkin","ANA, TOR","D","74","2.4333333333333","0.032882882882883","98.63","49.32","66.67","24.66","24.66","50.00","24.66","0","100.00","0","0","-","0.95","2.79","25.41","24.66","24.66","50.00","0","24.66","0.00","0","0","-","32.88","0","100.00","0","0","-","178.08","35.62","83.33","0","0","-","0.00","-","0.00","73.97","0","0","246.58","100.00","73.97","24.66","0","100.00"
"381","Keegan Kolesar","VGK","R","79","3.7","0.046835443037975","16.22","48.65","25.00","16.22","32.43","33.33","16.22","32.43","33.33","16.22","0","100.00","2","6.06","24.81","16.22","32.43","33.33","16.22","32.43","33.33","16.22","0","100.00","0","0","-","0","0","-","23.42","93.69","20.00","0","0","-","100.00","100.00","2.000","48.65","81.08","32.43","113.51","60.00","48.65","81.08","64.86","42.86"
"852","Uvis Balinskis","FLA","D","26","2.4833333333333","0.095512820512821","48.32","48.32","50.00","24.16","48.32","33.33","24.16","24.16","50.00","0","0","-","2.85","0.58","82.99","24.16","0","100.00","0","0","-","0","0","-","32.21","0","100.00","0","0","-","104.7","34.9","75.00","0","0","-","0.00","100.00","1.000","120.81","0","0","193.29","100.00","120.81","0","0","100.00"
"291","Curtis Lazar","N.J","C","71","5.1","0.071830985915493","70.59","47.06","60.00","47.06","47.06","50.00","47.06","47.06","50.00","0","11.76","0.00","2.38","5.68","29.52","11.76","47.06","20.00","0","47.06","0.00","0","11.76","0.00","15.69","0","100.00","0","0","-","152.94","16.99","90.00","0","0","-","0.00","75.00","0.750","117.65","70.59","23.53","188.24","83.33","129.41","94.12","23.53","84.62"
"246","Tyler Motte","T.B","C","69","3.85","0.055797101449275","0","46.75","0.00","0","31.17","0.00","0","31.17","0.00","0","0","-","0","4.24","0.00","0","15.58","0.00","0","0","-","0","0","-","0","20.78","0.00","0","0","-","22.51","67.53","25.00","0","0","-","-","100.00","1.00","15.58","62.34","15.58","124.68","50.00","15.58","62.34","15.58","50.00"
"208","Radek Faksa","DAL","C","74","3.9666666666667","0.053603603603604","0","45.38","0.00","0","45.38","0.00","0","30.25","0.00","0","0","-","0","1.96","0.00","0","15.13","0.00","0","0","-","0","0","-","0","20.17","0.00","0","0","-","87.39","21.85","80.00","0","0","-","-","100.00","1.00","60.5","45.38","15.13","226.89","80.00","75.63","45.38","15.13","83.33"
"87","Brayden McNabb","VGK","D","82","4.0333333333333","0.049186991869919","104.13","44.63","70.00","74.38","29.75","71.43","74.38","29.75","71.43","14.88","0","100.00","12.38","4.28","74.28","29.75","29.75","50.00","14.88","14.88","50.00","0","0","-","19.83","19.83","50.00","0","0","-","64.46","0","100.00","0","0","-","20.00","100.00","1.200","44.63","29.75","0","327.27","100.00","44.63","29.75","0","100.00"
"125","Austin Watson","T.B","L","33","2.85","0.086363636363636","21.05","42.11","33.33","21.05","42.11","33.33","21.05","42.11","33.33","0","0","-","1.33","3.49","27.58","0","21.05","0.00","0","0","-","0","0","-","0","28.07","0.00","0","0","-","30.41","0","100.00","0","0","-","0.00","100.00","1.000","42.11","0","0","63.16","100.00","42.11","0","0","100.00"
"567","Jacob Peterson","S.J","C","6","2.8833333333333","0.48055555555556","83.24","41.62","66.67","41.62","20.81","66.67","20.81","20.81","50.00","20.81","0","100.00","6.84","0.44","93.94","20.81","20.81","50.00","20.81","20.81","50.00","0","0","-","0","0","-","0","0","-","60.12","30.06","66.67","30.06","0","100.00","100.00","100.00","2.000","41.62","20.81","20.81","20.81","66.67","41.62","20.81","20.81","66.67"
"187","Luke Glendening","T.B","C","81","2.9166666666667","0.036008230452675","0","41.14","0.00","0","20.57","0.00","0","20.57","0.00","0","0","-","0","4.28","0.00","0","20.57","0.00","0","0","-","0","0","-","0","27.43","0.00","0","0","-","0","29.71","0.00","0","0","-","-","100.00","1.00","41.14","82.29","0","226.29","100.00","41.14","82.29","0","100.00"
"649","Rafael Harvey-Pinard","MTL","L","45","11.683333333333","0.25962962962963","82.17","41.08","66.67","61.63","30.81","66.67","30.81","30.81","50.00","0","0","-","7.5","2.17","77.55","56.49","15.41","78.57","25.68","10.27","71.43","0","0","-","41.08","6.85","85.71","0","0","-","66.76","7.42","90.00","0","0","-","0.00","100.00","1.000","30.81","5.14","0","82.17","100.00","35.95","5.14","0","100.00"
"630","Connor Dewar","MIN, TOR","C","74","8.8166666666667","0.11914414414414","61.25","40.83","60.00","34.03","40.83","45.45","20.42","13.61","60.00","0","13.61","0.00","3.43","2.15","61.39","20.42","20.42","50.00","13.61","6.81","66.67","0","6.81","0.00","9.07","18.15","33.33","0","9.07","0.00","108.13","19.66","84.62","0","0","-","0.00","0.00","0.000","47.64","27.22","0","61.25","100.00","81.66","40.83","0","100.00"
"356","Jake Middleton","MIN","D","80","2.9666666666667","0.037083333333333","60.67","40.45","60.00","40.45","40.45","50.00","20.22","20.22","50.00","0","20.22","0.00","2.97","3.48","46.06","20.22","20.22","50.00","20.22","20.22","50.00","0","20.22","0.00","0","0","-","0","0","-","146.07","29.21","83.33","0","0","-","0.00","0.00","0.000","141.57","20.22","0","182.02","100.00","161.8","20.22","0","100.00"
"845","Gavin Brindley","CBJ","C","1","1.4833333333333","1.4833333333333","80.9","40.45","66.67","80.9","0","100.00","40.45","0","100.00","0","0","-","5.17","0","100.00","40.45","40.45","50.00","0","0","-","0","0","-","53.93","53.93","50.00","0","0","-","58.43","0","100.00","0","0","-","0.00","-","0.00","0","0","0","80.9","-","40.45","40.45","0","100.00"
"797","Mackie Samoskevich","FLA","R","7","4.5166666666667","0.6452380952381","132.84","39.85","76.92","92.99","39.85","70.00","39.85","26.57","60.00","0","0","-","9.78","2.49","79.73","26.57","13.28","66.67","13.28","13.28","50.00","0","0","-","17.71","0","100.00","0","0","-","172.69","19.19","90.00","0","0","-","0.00","100.00","1.000","26.57","13.28","13.28","66.42","66.67","26.57","26.57","26.57","50.00"
"675","Nikita Okhotiuk","CGY, S.J","D","52","6.05","0.11634615384615","29.75","39.67","42.86","19.83","29.75","40.00","0","29.75","0.00","0","0","-","1.42","1.69","45.55","9.92","19.83","33.33","0","0","-","0","0","-","13.22","26.45","33.33","0","0","-","28.65","28.65","50.00","0","0","-","-","100.00","1.00","0","29.75","0","109.09","-","0","29.75","0","-"
"193","Brendan Gaunce","CBJ","C","24","1.5333333333333","0.063888888888889","39.13","39.13","50.00","39.13","39.13","50.00","0","39.13","0.00","0","39.13","0.00","2.03","5.92","25.54","0","39.13","0.00","0","39.13","0.00","0","39.13","0.00","0","0","-","0","0","-","113.04","0","100.00","0","0","-","-","0.00","0.00","39.13","39.13","0","39.13","100.00","39.13","39.13","0","100.00"
"494","Michael Pezzetta","MTL","L","61","1.55","0.025409836065574","0","38.71","0.00","0","38.71","0.00","0","0","-","0","0","-","0","4.24","0.00","0","38.71","0.00","0","38.71","0.00","0","0","-","0","0","-","0","0","-","0","55.91","0.00","0","0","-","-","-","-","38.71","38.71","38.71","387.1","50.00","38.71","38.71","38.71","50.00"
"371","Travis Dermott","ARI","D","50","1.6166666666667","0.032333333333333","148.45","37.11","80.00","111.34","0","100.00","74.23","0","100.00","0","0","-","11.36","0","100.00","111.34","0","100.00","37.11","0","100.00","0","0","-","98.97","0","100.00","0","0","-","107.22","107.22","50.00","0","0","-","0.00","-","0.00","148.45","37.11","37.11","296.91","80.00","148.45","37.11","37.11","80.00"
"144","Michael Sgarbossa","WSH","C","25","8.1","0.324","96.3","37.04","72.22","88.89","29.63","75.00","81.48","29.63","73.33","22.22","0","100.00","12.24","1.13","91.56","74.07","7.41","90.91","44.44","7.41","85.71","14.81","0","100.00","39.51","0","100.00","9.88","0","100.00","96.3","21.4","81.82","0","0","-","27.27","100.00","1.273","22.22","22.22","7.41","59.26","75.00","74.07","22.22","7.41","90.91"
"698","Jayden Struble","MTL","D","56","4.8666666666667","0.086904761904762","12.33","36.99","25.00","12.33","36.99","25.00","0","36.99","0.00","0","0","-","0.52","5.04","9.29","0","24.66","0.00","0","24.66","0.00","0","0","-","0","0","-","0","0","-","17.81","17.81","50.00","0","0","-","-","100.00","1.00","24.66","0","0","209.59","100.00","24.66","0","0","100.00"
"611","Ty Dellandrea","DAL","C","42","3.2666666666667","0.077777777777778","0","36.73","0.00","0","36.73","0.00","0","18.37","0.00","0","0","-","0","2.37","0.00","0","18.37","0.00","0","0","-","0","0","-","0","24.49","0.00","0","0","-","26.53","26.53","50.00","0","0","-","-","100.00","1.00","18.37","18.37","0","146.94","100.00","18.37","18.37","0","100.00"
"44","Robert Bortuzzo","NYI, STL","D","27","1.65","0.061111111111111","0","36.36","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","52.53","0.00","0","0","-","-","-","-","36.36","36.36","0","145.45","100.00","36.36","36.36","0","100.00"
"522","Mikey Anderson","L.A","D","74","1.6666666666667","0.022522522522523","144","36","80.00","108","36","75.00","72","36","66.67","0","0","-","7.84","0.04","99.49","36","0","100.00","36","0","100.00","0","0","-","0","0","-","0","0","-","208","0","100.00","0","0","-","0.00","100.00","1.000","72","72","0","144","100.00","72","72","0","100.00"
"739","Tyler Kleven","OTT","D","9","1.6833333333333","0.18703703703704","35.64","35.64","50.00","35.64","35.64","50.00","0","35.64","0.00","0","0","-","1.86","0.02","99.10","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","102.97","0","100.00","0","0","-","-","100.00","1.00","71.29","0","0","71.29","100.00","71.29","0","0","100.00"
"251","Hudson Fasching","NYI","R","45","6.7666666666667","0.15037037037037","70.94","35.47","66.67","26.6","26.6","50.00","26.6","17.73","60.00","8.87","0","100.00","1.05","2.73","27.87","17.73","26.6","40.00","0","8.87","0.00","0","0","-","23.65","23.65","50.00","11.82","0","100.00","64.04","0","100.00","0","0","-","33.33","100.00","1.333","8.87","8.87","0","124.14","100.00","8.87","8.87","8.87","50.00"
"634","Jonatan Berggren","DET","R","12","8.7","0.725","75.86","34.48","68.75","55.17","27.59","66.67","34.48","20.69","62.50","6.9","6.9","50.00","4.2","2.88","59.31","34.48","20.69","62.50","13.79","13.79","50.00","6.9","0","100.00","27.59","9.2","75.00","0","9.2","0.00","109.58","19.92","84.62","0","0","-","20.00","66.67","0.867","27.59","0","6.9","48.28","80.00","48.28","0","13.79","77.78"
"610","Rasmus Kupari","WPG","C","28","8.7833333333333","0.31369047619048","54.65","34.16","61.54","27.32","34.16","44.44","27.32","13.66","66.67","0","0","-","1.93","1.91","50.33","13.66","6.83","66.67","6.83","6.83","50.00","0","0","-","9.11","0","100.00","0","0","-","59.2","19.73","75.00","0","0","-","0.00","100.00","1.000","27.32","6.83","0","40.99","100.00","27.32","13.66","0","100.00"
"326","Brendan Lemieux","CAR","L","32","1.7666666666667","0.055208333333333","101.89","33.96","75.00","67.92","33.96","66.67","33.96","33.96","50.00","0","0","-","2.94","2.43","54.76","0","33.96","0.00","0","0","-","0","0","-","0","45.28","0.00","0","0","-","245.28","0","100.00","0","0","-","0.00","100.00","1.000","67.92","33.96","0","67.92","100.00","67.92","33.96","0","100.00"
"775","Mikael Pyyhtia","CBJ","L","17","1.7666666666667","0.10392156862745","0","33.96","0.00","0","33.96","0.00","0","33.96","0.00","0","33.96","0.00","0","5.14","0.00","0","33.96","0.00","0","33.96","0.00","0","33.96","0.00","0","0","-","0","0","-","0","0","-","0","0","-","-","0.00","0.00","0","0","0","135.85","-","0","33.96","0","-"
"399","Jeremy Lauzon","NSH","D","79","5.3333333333333","0.067510548523207","101.25","33.75","75.00","90","33.75","72.73","56.25","22.5","71.43","11.25","11.25","50.00","6","3.31","64.47","45","11.25","80.00","11.25","11.25","50.00","0","11.25","0.00","45","0","100.00","15","0","100.00","130","65","66.67","0","0","-","20.00","50.00","0.700","56.25","22.5","33.75","202.5","62.50","90","45","45","66.67"
"480","Michael McLeod","N.J","C","45","7.1333333333333","0.15851851851852","75.7","33.64","69.23","33.64","33.64","50.00","33.64","33.64","50.00","0","8.41","0.00","3.43","9.21","27.12","33.64","16.82","66.67","16.82","8.41","66.67","0","0","-","22.43","11.21","66.67","0","0","-","97.2","24.3","80.00","0","12.15","0.00","0.00","75.00","0.750","75.7","33.64","25.23","84.11","75.00","75.7","50.47","25.23","75.00"
"65","TJ Brodie","TOR","D","78","5.3666666666667","0.068803418803419","89.44","33.54","72.73","33.54","11.18","75.00","22.36","11.18","66.67","0","0","-","1.29","1.11","53.77","11.18","11.18","50.00","0","11.18","0.00","0","0","-","14.91","0","100.00","0","0","-","145.34","16.15","90.00","0","0","-","0.00","100.00","1.000","134.16","89.44","11.18","122.98","92.31","156.52","89.44","11.18","93.33"
"664","Nolan Foote","N.J","L","4","1.8","0.45","66.67","33.33","66.67","66.67","33.33","66.67","33.33","33.33","50.00","0","0","-","2.3","1.68","57.88","33.33","0","100.00","0","0","-","0","0","-","44.44","0","100.00","0","0","-","0","48.15","0.00","0","0","-","0.00","100.00","1.000","0","33.33","0","66.67","-","0","33.33","0","-"
"780","Nils Aman","VAN","C","43","1.8","0.041860465116279","66.67","33.33","66.67","33.33","33.33","50.00","0","0","-","0","0","-","3.08","1.56","66.33","33.33","0","100.00","33.33","0","100.00","0","0","-","0","0","-","0","0","-","144.44","96.3","60.00","0","0","-","-","-","-","133.33","33.33","33.33","333.33","80.00","133.33","33.33","33.33","80.00"
"67","Matt Martin","NYI","L","57","1.8166666666667","0.03187134502924","0","33.03","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","95.41","47.71","66.67","0","0","-","-","-","-","99.08","33.03","0","264.22","100.00","99.08","33.03","0","100.00"
"772","Radim Zohorna","PIT","L","33","20","0.60606060606061","75","33","69.44","54","30","64.29","39","21","65.00","0","3","0.00","5.29","3.08","63.17","39","21","65.00","27","6","81.82","0","0","-","16","20","44.44","0","0","-","78","13","85.71","0","4.33","0.00","0.00","85.71","0.857","30","9","0","60","100.00","39","12","6","86.67"
"437","Kevin Rooney","CGY","C","33","3.6833333333333","0.11161616161616","32.58","32.58","50.00","16.29","16.29","50.00","16.29","16.29","50.00","0","0","-","0.84","0.01","98.59","0","16.29","0.00","0","0","-","0","0","-","0","21.72","0.00","0","0","-","94.12","0","100.00","0","0","-","0.00","100.00","1.000","48.87","32.58","0","276.92","100.00","48.87","32.58","16.29","75.00"
"479","Nathan Bastian","N.J","R","54","31.533333333333","0.58395061728395","117.97","32.35","78.48","68.5","28.54","70.59","51.37","20.93","71.05","5.71","1.9","75.00","7.19","2.55","73.77","58.99","24.74","70.45","22.83","7.61","75.00","3.81","1.9","66.67","48.2","22.83","67.86","0","0","-","101.69","8.25","92.50","2.75","0","100.00","11.11","90.91","1.020","24.74","9.51","5.71","58.99","81.25","36.15","11.42","5.71","86.36"
"423","Niko Mikkola","FLA","D","82","5.5666666666667","0.067886178861789","97.01","32.34","75.00","75.45","32.34","70.00","53.89","32.34","62.50","0","0","-","2.76","0.98","73.84","21.56","10.78","66.67","0","10.78","0.00","0","0","-","28.74","0","100.00","0","0","-","155.69","0","100.00","0","0","-","0.00","100.00","1.000","21.56","32.34","0","150.9","100.00","53.89","43.11","0","100.00"
"355","Jake Evans","MTL","C","82","13.15","0.16036585365854","63.88","31.94","66.67","54.75","31.94","63.16","45.63","22.81","66.67","0","0","-","4.71","1.66","73.99","27.38","9.13","75.00","9.13","9.13","50.00","0","0","-","24.33","0","100.00","0","0","-","105.45","46.13","69.57","0","0","-","0.00","100.00","1.000","59.32","18.25","13.69","127.76","81.25","59.32","18.25","22.81","72.22"
"97","David Savard","MTL","D","60","5.65","0.094166666666667","42.48","31.86","57.14","21.24","21.24","50.00","10.62","10.62","50.00","0","0","-","1.19","1.19","49.97","10.62","10.62","50.00","0","10.62","0.00","0","0","-","14.16","0","100.00","0","0","-","107.37","15.34","87.50","0","0","-","0.00","100.00","1.000","84.96","10.62","0","169.91","100.00","84.96","21.24","10.62","88.89"
"602","Alexander Alexeyev","WSH","D","39","1.9","0.048717948717949","0","31.58","0.00","0","31.58","0.00","0","31.58","0.00","0","0","-","0","1.22","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","45.61","0.00","0","0","-","-","100.00","1.00","63.16","0","0","94.74","100.00","94.74","0","0","100.00"
"729","Braden Schneider","NYR","D","82","1.9","0.023170731707317","0","31.58","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","45.61","0","100.00","0","0","-","-","-","-","31.58","0","0","126.32","100.00","31.58","0","0","100.00"
