"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"541","Jack Roslovic","CBJ","C","48","4.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"542","Zach Werenski","CBJ","D","35","65.933333333333","0","0","0","0","0","0.00","4","0.00","0.06","4","4","0","0","0","0","2","1","1","0","0","2","0","1","1","1","4","0","0","-"
"543","Nicolas Roy","VGK","C","50","40.3","0","0","0","0","0","-","1","0.00","0.1","3","3","2","0","1","0","0","0","0","0","0","2","0","3","0","1","2","19","12","61.29"
"544","Anthony Beauvillier","NYI","L","47","18.833333333333","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","3","0.00"
"545","Guillaume Brisebois","VAN","D","1","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"546","Daniel Sprong","WSH","R","42","1.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"547","Nicolas Meloche","S.J","D","7","2.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"549","Thomas Chabot","OTT","D","49","13.75","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"550","Mathieu Joseph","T.B","R","56","30.233333333333","0","0","0","0","0","-","3","0.00","0.43","4","4","4","2","0","1","0","0","0","0","0","1","1","0","0","2","0","1","2","33.33"
"551","Lawson Crouse","ARI","L","51","102.51666666667","0","0","0","0","0","-","4","0.00","0.56","9","6","4","2","2","0","4","2","2","0","0","3","2","2","2","0","5","2","4","33.33"
"552","Kyle Capobianco","ARI","D","2","0.13333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"553","Mitchell Stephens","T.B","C","7","4.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","66.67"
"555","Zach Senyshyn","BOS","R","8","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"557","Joel Eriksson Ek","MIN","C","56","92.833333333333","0","0","0","0","0","-","2","0.00","0.2","4","3","2","0","1","0","0","0","0","0","0","0","1","3","3","2","10","29","43","40.28"
"558","Denis Gurianov","DAL","R","55","1.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"559","Jake DeBrusk","BOS","L","41","28.866666666667","0","0","0","0","0","-","3","0.00","0.27","3","3","2","1","0","0","0","0","0","0","0","0","0","4","0","1","2","1","0","100.00"
"560","Ivan Provorov","PHI","D","56","158","0","0","0","0","0","-","13","0.00","0.15","13","13","1","0","1","0","0","0","0","0","0","0","8","0","2","3","24","0","0","-"
"561","Dennis Gilbert","COL","D","3","2.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"562","Gabriel Carlsson","CBJ","D","14","7.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"564","Yakov Trenin","NSH","C","44","5.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"565","Austin Czarnik","NYI","C","4","2.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"567","Tanner Kero","DAL","C","39","11.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"568","Evan Rodrigues","PIT","C","35","19.766666666667","0","0","0","0","0","-","2","0.00","0.11","3","3","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","6","6","50.00"
"569","Artemi Panarin","NYR","L","42","2.8","0","0","0","0","0","-","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"570","Dean Kukan","CBJ","D","35","0.75","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"572","Derek Ryan","CGY","C","43","75.416666666667","0","0","0","0","0","-","5","0.00","0.33","7","5","2","1","1","0","0","0","0","0","0","5","2","3","1","1","3","15","19","44.12"
"573","Kevin Stenlund","CBJ","C","32","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"574","William Borgen","BUF","D","10","14.416666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","4","0","0","-"
"575","Colton White","N.J","D","2","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"576","Christian Wolanin","L.A, OTT","D","18","3.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"577","Alexandre Carrier","NSH","D","19","31","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","-"
"578","Conor Garland","ARI","R","49","2.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"579","Niko Mikkola","STL","D","30","56.733333333333","0","0","0","0","0","0.00","2","0.00","0.04","3","3","0","0","0","0","2","1","1","0","0","1","1","1","2","2","6","0","0","-"
"580","Kirill Kaprizov","MIN","L","55","2.2666666666667","0","0","0","0","0","-","1","0.00","0.07","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"581","Dominik Simon","CGY","C","11","1.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"582","Christian Jaros","S.J","D","7","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"583","Rudolfs Balcers","S.J","L","41","16.033333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","-"
"584","Troy Terry","ANA","R","48","2.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"585","Adam Gaudette","CHI, VAN","C","40","1.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"586","Vladislav Gavrikov","CBJ","D","55","107.66666666667","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","0","2","2","6","2","19","0","0","-"
"587","Cameron Hughes","BOS","C","1","1.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"589","Steven Lorentz","CAR","C","45","7.2166666666667","0","0","0","0","0","-","0","-","0.12","1","1","1","1","0","0","0","0","0","0","0","0","0","2","0","0","1","2","4","33.33"
"590","Markus Nutivaara","FLA","D","30","10.616666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"592","Sami Niku","WPG","D","6","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"593","Jalen Chatfield","VAN","D","18","13.216666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"594","Mason Marchment","FLA","L","33","1.5666666666667","0","0","0","0","0","-","1","0.00","0.09","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"596","Philippe Myers","PHI","D","44","64.883333333333","0","0","0","0","0","-","5","0.00","0.02","7","5","0","0","1","0","0","0","0","0","0","0","1","1","5","2","4","0","0","-"
"597","Ryan Lomberg","FLA","L","34","15.1","0","0","0","0","0","0.00","2","0.00","0.22","3","3","2","1","1","0","0","0","0","0","0","0","0","1","1","0","2","0","0","-"
"598","Dan Renouf","COL","D","18","6.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"601","Matthew Tkachuk","CGY","L","56","5.5333333333333","0","0","0","0","0","-","2","0.00","0.07","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"602","Luke Kunin","NSH","C","37","13.533333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0.00"
"603","Auston Matthews","TOR","C","52","9.6","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","4","7","36.36"
"604","Wade Allison","PHI","R","14","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"608","Julien Gauthier","NYR","R","30","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"609","Libor Hajek","NYR","D","44","28.883333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","5","0","0","-"
"610","Rasmus Asplund","BUF","C","28","21.116666666667","0","0","0","0","0","-","0","-","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","2","33.33"
"611","Carl Grundstrom","L.A","R","47","1.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"613","Patrik Laine","CBJ, WPG","L, R","46","2.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"614","Clayton Keller","ARI","R","56","1.55","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"615","Jesse Puljujarvi","EDM","R","55","3.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"616","Jakob Chychrun","ARI","D","56","56.85","0","0","0","0","0","-","2","0.00","0","2","2","0","0","0","0","2","1","1","0","0","1","2","0","2","2","8","0","0","-"
"617","Dillon Dube","CGY","C","51","7.8","0","0","0","0","0","-","1","0.00","0.09","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","100.00"
"618","Kale Clague","L.A","D","18","18.1","0","0","0","0","0","-","1","0.00","0.07","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"619","Sam Steel","ANA","C","42","16.266666666667","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","3","4","5","44.44"
"621","Olli Juolevi","VAN","D","23","18.383333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","2","0","0","-"
"622","Trent Frederic","BOS","C","42","11.1","0","0","0","0","0","-","1","0.00","0.09","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"623","William Lockwood","VAN","R","2","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"624","Max Jones","ANA","L","46","34.6","0","0","0","0","0","-","2","0.00","0.11","2","2","0","0","0","0","2","1","1","0","0","0","1","4","0","0","2","0","0","-"
"625","Andrew Peeke","CBJ","D","11","3.5166666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"626","Tyson Jost","COL","C","54","108.46666666667","0","0","0","0","0","-","7","0.00","0.39","7","7","2","1","1","1","2","1","1","0","0","2","2","9","2","2","6","20","31","39.22"
"627","Dante Fabbro","NSH","D","40","56.883333333333","0","0","0","0","0","0.00","1","0.00","0.04","2","1","0","0","1","0","0","0","0","0","0","0","2","1","5","0","7","0","0","-"
"628","Josh Mahura","ANA","D","13","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"629","Victor Mete","MTL, OTT","D","28","25.466666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","6","0","0","-"
"630","Logan Stanley","WPG","D","37","9.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","0","-"
"631","Givani Smith","DET","R","16","0.38333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"632","Nick Caamano","DAL","R","24","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"633","Connor Bunnaman","PHI","C","18","14.633333333333","0","0","0","0","0","-","0","-","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","2","0","100.00"
"634","Jordan Kyrou","STL","C","55","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"635","Riley Stillman","CHI, FLA","D","20","20.483333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","1","0","0","0","-"
"636","Noah Gregor","S.J","C","30","6.3333333333333","0","0","0","0","0","-","0","-","0.16","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","-"
"637","Samuel Girard","COL","D","48","67.966666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","4","5","0","0","-"
"638","Pierre-Luc Dubois","CBJ, WPG","C, L","46","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"639","Jake Bean","CAR","D","42","12.016666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","-"
"641","Mikhail Sergachev","T.B","D","56","98.5","0","0","0","0","0","-","4","0.00","0.17","4","4","2","0","1","0","4","2","2","0","0","0","3","0","2","2","11","0","0","-"
"642","Nathan Bastian","N.J","R","41","51.833333333333","0","0","0","0","0","-","1","0.00","0.05","2","2","0","0","1","0","0","0","0","0","0","0","2","1","8","2","5","1","3","25.00"
"643","Michael McLeod","N.J","C","52","81.3","0","0","0","0","0","0.00","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","1","3","1","7","22","47","31.88"
"644","Tage Thompson","BUF","R","38","1.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"645","Filip Hronek","DET","D","56","112.76666666667","0","0","0","0","0","-","4","0.00","0.02","4","4","0","0","0","0","2","1","1","0","0","1","2","0","8","2","6","0","0","-"
"646","Jacob MacDonald","COL","D","33","27.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","-"
"647","Troy Stecher","DET","D","44","18.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","-"
"649","Tarmo Reunanen","NYR","D","4","0.41666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"650","Drake Caggiula","ARI, BUF","C","38","34.216666666667","0","0","0","0","0","0.00","2","0.00","0.21","3","2","2","1","0","1","2","1","1","0","0","0","0","0","1","0","0","0","0","-"
"651","Janne Kuokkanen","N.J","C, L","50","2.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"652","Rem Pitlick","NSH","C","10","0.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"653","Lucas Carlsson","CHI","D","12","11.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"654","Ross Colton","T.B","C","30","1.7166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"656","Tanner Laczynski","PHI","C","5","5.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","100.00"
"657","Mikhail Maltsev","N.J","L","33","5.45","0","0","0","0","0","-","2","0.00","0.13","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","50.00"
"659","Rhett Gardner","DAL","C","28","6.8166666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"660","Jeremy Davies","NSH","D","16","2.9666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"661","Dylan Coghlan","VGK","D","29","2.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"663","Mathieu Olivier","NSH","R","30","12.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","4","1","1","0","0","0","1","1","1","0","1","1","1","50.00"
"665","Alex Barre-Boulet","T.B","C","15","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"667","Gavin Bayreuther","CBJ","D","9","2.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"668","Nolan Patrick","PHI","C","52","19.066666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","12","10","54.55"
"669","Juuso Valimaki","CGY","D","49","60.066666666667","0","0","0","0","0","-","3","0.00","0.16","4","4","2","0","1","0","0","0","0","0","0","0","2","0","2","2","14","0","0","-"
"671","Nicolas Hague","VGK","D","52","46.466666666667","0","0","0","0","0","0.00","3","0.00","0.03","3","3","0","0","0","0","0","0","0","0","0","0","1","0","1","3","8","0","0","-"
"672","Conor Timmins","COL","D","31","13.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","0","0","-"
"673","Mario Ferraro","S.J","D","56","159.98333333333","0","0","0","0","0","0.00","7","0.00","0.15","10","9","1","0","0","0","0","0","0","0","0","0","1","2","18","3","23","0","0","-"
"674","Cal Foote","T.B","D","35","18.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","0","0","-"
"675","Morgan Geekie","CAR","C","36","4.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","2","33.33"
"676","Michael Rasmussen","DET","C","40","23.95","0","0","0","0","0","-","3","0.00","0.19","4","3","1","1","0","0","0","0","0","0","0","0","0","1","1","0","2","3","5","37.50"
"677","Jaret Anderson-Dolan","L.A","C","34","32.9","0","0","0","0","0","-","1","0.00","0.17","3","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","3","6","17","26.09"
"678","Cody Glass","VGK","C","27","0.91666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"681","Urho Vaakanainen","BOS","D","9","17.3","0","0","0","0","0","0.00","2","0.00","0.04","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","5","0","0","-"
"683","Jesper Boqvist","N.J","C","28","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"684","Kristian Vesalainen","WPG","L","12","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"685","Adam Ruzicka","CGY","C","3","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"686","Eeli Tolvanen","NSH","R","39","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"688","Gabriel Vilardi","L.A","C","54","13.316666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","10","52.38"
"689","Owen Tippett","FLA","R","45","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"691","Jack Studnicka","BOS","C","20","23.216666666667","0","0","0","0","0","-","2","0.00","0.21","5","3","2","2","0","0","0","0","0","0","0","0","1","1","0","1","1","8","3","72.73"
"692","Robert Thomas","STL","C","33","4.4666666666667","0","0","0","0","0","-","1","0.00","0.09","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","66.67"
"693","Jason Robertson","DAL","L","51","0.81666666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"695","Max Comtois","ANA","L","55","2.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"696","Henri Jokiharju","BUF","D","46","45.933333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","7","0","0","-"
"697","Miro Heiskanen","DAL","D","55","84.833333333333","0","0","0","0","0","0.00","1","0.00","0.07","2","2","1","0","0","0","0","0","0","0","0","2","3","1","1","1","11","0","0","-"
"698","Aleksi Heponiemi","FLA","C","9","1.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"700","Timothy Liljegren","TOR","D","2","3.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"701","Alexander Chmelevski","S.J","C","5","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"702","Jack Rathbone","VAN","D","8","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","-"
"703","Pierre-Olivier Joseph","PIT","D","16","8.7166666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"704","David Farrance","NSH","D","2","1.15","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"705","Josh Norris","OTT","C","56","8.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","11","15.38"
"706","Cale Makar","COL","D","44","41.033333333333","0","0","0","0","0","-","1","0.00","0.1","2","1","1","1","0","1","2","1","1","0","0","0","0","1","2","0","0","0","0","-"
"707","Ian Mitchell","CHI","D","39","15.566666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"708","Lias Andersson","L.A","C","23","8.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","50.00"
"709","Erik Brannstrom","OTT","D","30","18.083333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","1","0","0","-"
"710","Alexandre Texier","CBJ","C","49","54.366666666667","0","0","0","0","0","0.00","5","0.00","0.5","5","5","5","4","0","0","2","1","1","0","0","1","0","2","1","1","1","14","31","31.11"
"711","Filip Chytil","NYR","C","42","2.1333333333333","0","0","0","0","0","-","1","0.00","0.17","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"712","Alex Iafallo","L.A","L","55","108.46666666667","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","1","4","2","0","8","1","2","33.33"
"713","David Kampf","CHI","C","55","126.31666666667","0","0","0","0","0","-","10","0.00","0.9","11","11","9","5","1","0","4","2","2","0","0","1","0","5","5","5","2","69","100","40.83"
"714","Neal Pionk","WPG","D","54","40.85","0","0","0","0","0","-","1","0.00","0.05","2","2","1","0","0","0","0","0","0","0","0","0","2","0","6","0","6","0","0","-"
"715","Andreas Borgman","T.B","D","7","1.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"716","Radim Simek","S.J","D","40","53.816666666667","0","0","0","0","0","-","3","0.00","0.01","3","3","0","0","0","0","2","1","1","0","0","0","1","4","4","1","8","0","0","-"
"718","Gustav Lindstrom","DET","D","13","20.466666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","-"
"719","Eetu Luostarinen","FLA","C","44","91.966666666667","0","0","0","0","0","-","3","0.00","0.14","4","4","1","0","0","0","0","0","0","0","0","0","1","5","0","4","5","21","27","43.75"
"720","Alexander Volkov","ANA, T.B","R","37","23.05","0","0","0","0","0","-","0","-","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","-"
"722","Emil Bemstrom","CBJ","C","20","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"723","Drake Batherson","OTT","R","56","1.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"724","Marian Studenic","N.J","R","8","4.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"725","Morgan Barron","NYR","C","5","8.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","3","40.00"
"726","Wyatt Kalynuk","CHI","D","20","6.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"727","Sheldon Dries","COL","C","3","0.83333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"728","Sean Walker","L.A","D","47","62.983333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","3","1","4","1","14","0","0","-"
"729","Alexander True","S.J","C","7","4.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0.00"
"730","Parker Kelly","OTT","C","1","1.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
