"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"570","Michael Chaput","CBJ","C","8","71.666666666667","8.9583333333333","0.84","0.84","0","0.84","1.67","50.00","8.37","10.00","1.24","10.05","8.37","6.7","5.02","0","1.67","4.19","0.84","0","0.84","0","1.67","2.51","0","10.88","6.7","2.51","41.02","21.77","54.70"
"83","Jussi Jokinen","FLA","L","81","1084.4833333333","13.388683127572","0.66","1.88","1.05","0.83","2.54","73.02","6.36","10.43","0.54","10.29","8.3","5.37","1.99","0.39","0.5","1.55","0.77","0.77","0","0","0.61","1.99","1.38","2.32","3.1","1.83","2.05","2.49","2.50"
"330","Anthony Peluso","WPG","R","35","221.95","6.3414285714286","0.27","1.08","0.27","0.81","1.35","62.50","4.33","6.25","0.38","8.92","7.03","4.6","2.16","0.54","0.81","11.89","4.33","3.24","1.08","0","1.89","1.62","0.81","21.9","10","1.08","0","0","-"
"852","Leon Draisaitl","EDM","C","72","1111.7833333333","15.441435185185","0.76","1.51","0.7","0.81","2.27","79.25","6.04","12.50","0.6","9.55","7.83","6.53","2.91","0.16","0.7","0.97","0.49","0.49","0","0","1.03","2.75","2.1","1.94","4.75","0.97","24.07","24.93","2.65"
"508","Andrew Agozzino","COL","L","9","74.783333333333","8.3092592592593","0","0.8","0","0.8","0.8","100.00","2.41","0.00","0.23","8.83","4.01","3.21","2.41","0.8","0","0","0","0","0","0","0.8","0.8","0","6.42","4.01","3.21","18.45","16.85","41.94"
"1","Jaromir Jagr","FLA","R","79","1133.9666666667","14.354008438819","1.16","1.75","0.95","0.79","2.91","76.39","5.98","19.47","0.65","10.58","8.68","7.41","3.33","0.37","0.42","2.43","1.16","1.16","0","0","0.63","2.06","1.69","1.59","2.65","0.85","0","0.05","0.00"
"211","Paul Stastny","STL","C","64","985.46666666667","15.397916666667","0.49","1.64","0.85","0.79","2.13","67.31","5.24","9.30","0.67","9.19","7.92","7.12","4.32","0.12","0.55","1.46","0.73","0.73","0","0","0.55","0.24","1.16","1.64","2.56","2.19","34.4","26.61","3.43"
"96","Alexander Semin","MTL","R","15","153.78333333333","10.252222222222","0.39","1.17","0.39","0.78","1.56","57.14","6.63","5.88","0.52","14.83","10.53","5.85","0.78","0.39","0.39","3.9","1.95","1.95","0","0","1.17","2.73","1.95","2.34","7.8","1.56","0","0","-"
"872","Nikita Soshnikov","TOR","R","11","154.56666666667","14.051515151515","0.39","1.16","0.39","0.78","1.55","80.00","10.87","3.57","0.78","18.24","13.97","9.7","3.49","0.78","1.16","2.33","1.16","1.16","0","0","1.55","1.16","0.78","13.2","10.48","2.33","0","0.39","0.00"
"26","Mike Ribeiro","NSH","C","81","1186.8","14.651851851852","0.25","1.52","0.76","0.76","1.77","57.38","3.29","7.69","0.29","5.41","4.45","3.34","1.72","0.15","0.3","2.43","0.61","0.46","0","0.15","0.46","2.07","1.06","3.03","3.64","1.01","12.59","20.42","1.93"
"125","Jeff Carter","L.A","C","77","1113.1666666667","14.45670995671","1.02","1.56","0.81","0.75","2.59","80.00","10.46","9.79","1.03","19.46","15.09","9.59","4.15","0.81","1.13","0.86","0.43","0.43","0","0","0.65","1.67","1.24","4.31","3.23","1.67","26.25","27.97","2.61"
"605","Ryan Dzingel","OTT","L","30","319.63333333333","10.654444444444","0.56","1.13","0.38","0.75","1.69","56.25","4.32","13.04","0.52","8.63","6.01","6.38","2.63","0.19","0.38","2.06","0.75","0.56","0.19","0","0.38","0.38","1.13","10.14","4.13","0.75","0.38","0.38","9.39"
"759","Erik Gustafsson","CHI","D","41","561.65","13.698780487805","0","1.39","0.64","0.75","1.39","44.83","5.56","0.00","0.17","12.29","7.8","2.35","0.11","0","0.21","0.43","0.21","0.21","0","0","0.21","1.28","0.85","3.1","7.48","3.85","0","0","-"
"788","Tobias Lindberg","TOR","R","6","79.616666666667","13.269444444444","0","1.51","0.75","0.75","1.51","66.67","8.29","0.00","0.48","16.58","12.81","8.29","0.75","0.75","0","3.01","0.75","0.75","0","0","0","0.75","1.51","6.78","4.52","0.75","0","1.51","0.00"
"647","Adam Clendening","EDM, PIT","D","29","405.33333333333","13.977011494253","0.15","0.89","0.15","0.74","1.04","36.84","6.07","2.44","0.22","11.25","8.29","1.92","0.15","0.15","0","2.96","1.48","1.48","0","0","0.59","2.66","0.74","2.81","8.14","4.88","0","0","-"
"653","Brett Ritchie","DAL","R","8","82.45","10.30625","0","0.73","0","0.73","0.73","50.00","10.19","0.00","0.76","16.74","13.83","10.19","3.64","0","2.18","5.09","1.46","0.73","0.73","0","2.18","2.18","1.46","21.83","7.28","2.18","0","0","-"
"131","Ryan Getzlaf","ANA","C","77","1168.5833333333","15.176406926407","0.36","1.69","0.98","0.72","2.05","71.43","6.73","5.34","0.62","13.66","10.42","6.32","1.95","0.62","0.51","2.36","1.03","0.92","0.1","0","0.77","2.67","1.9","4.98","4.11","2.93","23.26","25.21","2.46"
"312","Jamie Benn","DAL","L","82","1251.85","15.266463414634","1.05","1.53","0.81","0.72","2.59","72.00","8.53","12.36","0.97","15.15","11.84","9.63","4.55","0.58","0.86","2.68","1.2","1.1","0.1","0","1.29","2.92","2.73","6.9","4.03","2.2","7.86","7.96","2.38"
"785","Oliver Bjorkstrand","CBJ","R","12","165.6","13.8","1.45","1.45","0.72","0.72","2.9","88.89","9.06","16.00","0.91","15.22","10.87","8.7","3.26","0.36","0.72","0","0","0","0","0","2.17","1.81","2.17","2.9","2.9","1.81","0","0","-"
"884","Artemi Panarin","CHI","L","80","1252.1333333333","15.651666666667","1.05","1.49","0.77","0.72","2.54","75.71","7.33","14.38","0.68","13.13","9.73","7.19","2.3","0.34","0.43","1.53","0.72","0.72","0","0","0.91","1.53","1.34","2.06","5.27","0.67","0","0","-"
"150","Lee Stempniak","BOS, N.J","R","82","1182.5833333333","14.42174796748","0.76","1.17","0.46","0.71","1.93","69.09","6.04","12.61","0.65","10.86","8.07","6.6","3.4","0.25","0.81","1.73","0.81","0.81","0","0","0.56","1.27","1.42","5.33","3.2","1.52","0.05","0.46","0.51"
"583","Anthony Bitetto","NSH","D","28","336.16666666667","12.005952380952","0.18","0.89","0.18","0.71","1.07","54.55","3.39","5.26","0.17","7.32","5.35","0.89","0.54","0","0.36","3.39","1.43","1.25","0.18","0","1.07","1.43","0.36","11.07","3.75","7.32","0","0","-"
"64","Mikko Koivu","MIN","C","82","1277.9666666667","15.584959349593","0.28","1.31","0.61","0.7","1.6","55.74","4.93","5.71","0.46","9.86","7.28","4.93","1.64","0.19","0.8","1.5","0.75","0.75","0","0","0.52","1.74","1.6","1.74","2.02","2.49","34.41","26.81","2.64"
"807","Nathan MacKinnon","COL","C","72","1106.9166666667","15.373842592593","0.76","1.14","0.43","0.7","1.9","67.31","10.41","7.29","0.8","17.24","14.2","9.21","3.2","0.7","1.14","0.98","0.43","0.43","0","0","1.19","1.41","1.46","2.33","3.47","2.6","22.82","24.28","2.63"
"841","Daniel Carr","MTL","L","23","255.76666666667","11.120289855072","1.17","0.7","0","0.7","1.88","80.00","8.45","13.89","1.09","16.19","12.9","10.09","6.1","0.94","0.47","1.88","0.94","0.94","0","0","0.7","0.94","1.64","5.86","8.45","1.17","0","0","-"
"385","Tyler Ennis","BUF","C, L","23","349.66666666667","15.202898550725","0.17","1.03","0.34","0.69","1.2","87.50","6.69","2.56","0.49","12.18","9.09","6.52","2.06","0.17","1.03","1.54","0.51","0.34","0.17","0","0.86","2.06","1.89","4.8","3.6","1.37","0.34","0","17.16"
"840","Patrick Brown","CAR","C","7","87.566666666667","12.509523809524","0.69","0.69","0","0.69","1.37","33.33","5.48","12.50","0.86","8.91","8.22","6.17","3.43","0","2.74","2.74","1.37","1.37","0","0","0.69","2.74","1.37","7.54","4.11","4.11","0","0","-"
"406","TJ Brodie","CGY","D","70","1421.2833333333","20.304047619048","0.17","1.27","0.59","0.68","1.44","47.89","2.83","5.97","0.19","6.97","3.97","2.32","0.68","0","0.3","0.68","0.34","0.34","0","0","0.68","3.08","1.39","0.63","1.98","3.76","0","0","-"
"740","Scott Kosmachuk","WPG","R","8","88.816666666667","11.102083333333","0","2.03","1.35","0.68","2.03","100.00","6.08","0.00","0.65","8.11","7.43","4.05","2.7","0","0.68","1.35","0.68","0.68","0","0","0","1.35","0.68","4.73","8.11","1.35","0","0","-"
"76","Tomas Plekanec","MTL","C","82","1165.9333333333","14.218699186992","0.67","1.44","0.77","0.67","2.11","73.21","7.31","9.15","0.63","12.3","9.62","6.43","2.52","0.67","0.57","1.54","0.77","0.77","0","0","0.67","1.96","0.51","2.88","2.98","1.75","31.65","31.96","2.56"
"91","Rick Nash","NYR","R","60","803.65","13.394166666667","0.82","1.34","0.67","0.67","2.17","67.44","10.9","7.53","1.01","19.86","15.6","10.15","4.26","0.45","0.75","1.94","0.97","0.97","0","0","1.42","2.46","2.69","4.85","3.14","1.42","0","0","-"
"561","Ryan Johansen","CBJ, NSH","C","80","1165.6166666667","14.570208333333","0.51","1.44","0.77","0.67","1.96","67.86","6.79","7.58","0.58","11.12","8.85","6.28","3.14","0.46","0.51","2.83","1.34","1.29","0.05","0","0.82","1.75","1.96","5.71","2.93","1.54","27.33","25.94","2.64"
"580","Brendan Gallagher","MTL","R","53","719.58333333333","13.577044025157","1","1.5","0.83","0.67","2.5","68.18","11.17","8.96","1.09","18.68","13.92","10.51","6.09","0.75","1.33","1.83","0.83","0.83","0","0","2.08","1.08","2.33","3.34","8.42","2.08","0.5","1","2.78"
"897","Casey Nelson","BUF","D","7","89.716666666667","12.816666666667","0","1.34","0.67","0.67","1.34","33.33","3.34","0.00","0.07","8.69","4.68","0.67","0","0","0","5.35","2.68","2.68","0","0","0","1.34","0.67","3.34","6.02","2.68","0","0","-"
"622","Darren Dietz","MTL","D","13","182.73333333333","14.05641025641","0.33","1.31","0.66","0.66","1.64","55.56","4.27","7.69","0.13","7.88","5.91","1.64","0.33","0.33","0.99","4.27","1.64","1.31","0.33","0","0.66","3.94","0.99","12.15","9.19","3.94","0","0","-"
"222","Andrew Cogliano","ANA","L","82","1022.3666666667","12.467886178862","0.41","1.29","0.65","0.65","1.7","74.36","6.98","5.88","0.61","12.09","9.45","6.34","2.88","0.23","0.76","1.64","0.76","0.76","0","0","0.53","1.94","1.23","7.1","3.52","1.23","0.35","0.53","2.35"
"484","Casey Cizikas","NYI","C","80","833.1","10.41375","0.5","1.37","0.72","0.65","1.87","76.47","5.04","10.00","0.54","9.65","7.49","5.91","2.81","0.65","0.36","1.94","0.86","0.79","0.07","0","1.08","1.51","3.31","10.88","5.98","2.74","27.58","26.72","3.66"
"74","Jason Pominville","MIN","R","75","1037.65","13.835333333333","0.46","1.04","0.4","0.64","1.5","60.47","9.43","4.91","0.61","13.99","11.91","5.72","2.49","0.46","0.81","0.69","0.35","0.35","0","0","0.52","0.93","1.21","1.73","3.35","1.73","1.68","2.26","2.47"
"212","Sidney Crosby","PIT","C","80","1308.8","16.36","1.19","1.6","0.96","0.64","2.8","81.33","8.34","14.29","0.89","15.08","11.64","8.8","3.81","0.64","0.92","1.65","0.83","0.83","0","0","1.1","1.65","1.74","3.71","4.68","1.56","35.3","33.24","2.36"
"217","Anze Kopitar","L.A","C","81","1308.4166666667","16.15329218107","0.87","1.56","0.92","0.64","2.43","68.83","5.59","15.57","0.59","10.23","7.89","6.88","3.67","0.46","0.46","0.64","0.32","0.32","0","0","1.1","1.42","1.6","3.44","4.95","2.57","32.19","28.94","2.41"
"316","Nick Bonino","PIT","C","63","750.03333333333","11.905291005291","0.48","1.6","0.96","0.64","2.08","81.25","6.48","7.41","0.69","10.72","8.24","7.6","3.52","0.16","0.8","2.48","1.12","1.04","0.08","0","0.48","1.2","1.92","1.68","5.2","3.6","28.24","27.84","4.03"
"378","Joe Colborne","CGY","C","73","936.75","12.832191780822","1.02","1.47","0.83","0.64","2.5","79.59","5","20.51","0.49","8.26","6.34","5.96","2.88","0.38","0.64","1.6","0.7","0.64","0.06","0","0.45","1.92","1.47","7.69","5.64","1.6","3.27","2.82","3.44"
"379","Erik Karlsson","OTT","D","82","1884.8333333333","22.985772357724","0.48","1.31","0.67","0.64","1.78","59.57","6.02","7.94","0.29","14.23","9.23","3.63","0.76","0.48","0.86","1.46","0.73","0.73","0","0","0.54","2.58","1.81","2.39","4.36","5.22","0","0.03","0.00"
"49","Brad Boyes","TOR","R","60","573.56666666667","9.5594444444444","0.63","1.36","0.73","0.63","1.99","76.00","6.17","10.17","0.72","12.03","8.89","6.8","3.56","1.05","1.36","0.84","0.42","0.42","0","0","0.63","1.46","2.3","1.99","5.96","1.57","0.63","0.52","5.71"
"197","Mikhail Grabovski","NYI","C","58","756.61666666667","13.045114942529","0.63","1.11","0.48","0.63","1.74","64.71","5.95","10.67","0.66","11.18","8.72","8.01","3.97","0.24","0.71","2.46","0.79","0.63","0.08","0.08","0.95","2.54","2.14","2.22","7.22","2.06","16.73","17.53","3.87"
"219","Martin Hanzal","ARI","C","64","852.53333333333","13.320833333333","0.63","1.27","0.63","0.63","1.9","72.97","7.32","8.65","0.71","12.18","10.06","7.46","3.66","0.35","0.42","5.14","2.11","1.97","0.07","0.07","1.48","1.2","1.48","8.09","3.8","1.69","29.7","24.07","3.89"
"306","Teddy Purcell","EDM, FLA","L","76","1045.2","13.752631578947","0.69","1.15","0.52","0.63","1.84","72.73","7","9.84","0.61","13.43","9.87","6.77","1.78","0.4","0.57","0.69","0.34","0.34","0","0","0.4","1.49","1.55","1.66","3.39","0.8","0.11","0.23","1.91"
"492","Corban Knight","FLA","C","20","190.73333333333","9.5366666666667","0.63","1.57","0.94","0.63","2.2","87.50","3.46","18.18","0.39","5.98","5.35","4.09","2.2","0.63","0","1.26","0.63","0.63","0","0","0.63","0.31","1.89","5.66","5.66","0.63","16.36","15.73","16.04"
"770","Andrej Sustr","T.B","D","77","1149.85","14.933116883117","0.21","0.89","0.26","0.63","1.1","42.00","3.39","6.15","0.16","7.25","5.06","1.77","0.37","0.21","0.31","1.46","0.73","0.73","0","0","0.16","1.62","0.73","1.3","6.11","2.97","0","0","-"
"861","Robby Fabbri","STL","C","72","851.93333333333","11.832407407407","1.13","0.92","0.28","0.63","2.04","76.32","7.39","15.24","0.8","12.54","10.14","8.38","3.59","0.85","0.56","1.76","0.77","0.7","0.07","0","1.27","1.34","1.83","3.24","4.86","0.63","0.42","0.49","3.25"
"167","Alex Ovechkin","WSH","L","79","1264.8833333333","16.011181434599","1.47","0.76","0.14","0.62","2.23","67.14","12.1","12.16","1.01","23.81","16.51","11.53","4.03","1.14","1.14","2.32","1.09","1.04","0.05","0","1.04","1.8","0.9","10.44","3.61","1.61","0","0","-"
"226","Marc-Edouard Vlasic","S.J","D","67","1260.5833333333","18.814676616915","0.29","1","0.38","0.62","1.29","40.91","4.33","6.59","0.26","10.42","7.14","2.52","0.33","0.14","0.62","2.09","0.52","0.33","0.1","0.1","0.29","1.09","0.48","2.14","5.71","4.81","0","0","-"
"791","Andre Burakovsky","WSH","L","79","965.63333333333","12.223206751055","1.06","0.99","0.37","0.62","2.05","71.74","7.27","14.53","0.69","14.04","10.19","7.7","3.29","0.81","0.93","0.62","0.31","0.31","0","0","0.56","1.62","2.11","2.3","5.65","1.49","0.75","0.81","2.98"
"825","Anthony Mantha","DET","R","10","97.5","9.75","0","0.62","0","0.62","0.62","25.00","9.85","0.00","0.81","15.38","13.54","8.62","4.31","0","0","1.23","0.62","0.62","0","0","0.62","1.23","2.46","2.46","3.69","1.85","0","0","-"
"277","Claude Giroux","PHI","C","78","1186.45","15.210897435897","0.76","1.16","0.56","0.61","1.92","74.51","8.14","9.32","0.6","14.16","10.72","6.98","2.38","0.61","0.66","2.38","0.86","0.76","0.05","0.05","1.52","1.42","1.72","3.79","3.69","1.62","37.07","29.33","2.82"
"505","Craig Cunningham","ARI","L","10","99.033333333333","9.9033333333333","0","0.61","0","0.61","0.61","50.00","7.88","0.00","0.52","10.91","9.69","6.66","3.03","0","0","1.21","0.61","0.61","0","0","0.61","0.61","1.21","9.09","6.66","1.82","1.21","0.61","40.39"
"581","Jesper Fast","NYR","R","79","989.36666666667","12.523628691983","0.61","1.21","0.61","0.61","1.82","66.67","4.31","14.08","0.56","7.94","6.31","5.52","2.91","0.36","0.06","1.09","0.55","0.55","0","0","0.67","0.97","1.64","6.13","6.67","2.18","0.06","0.12","2.02"
"587","John Klingberg","DAL","D","76","1473.4166666667","19.387061403509","0.33","1.14","0.53","0.61","1.47","39.56","5.58","5.84","0.35","11.81","7.74","3.75","1.02","0.29","0.9","1.14","0.57","0.57","0","0","0.41","2.65","1.38","1.79","7.29","2.69","0","0","-"
"617","Johnny Gaudreau","CGY","L","79","1281.5333333333","16.22194092827","1.12","1.55","0.94","0.61","2.67","80.28","7.49","15.00","0.75","12.97","10.02","7.49","2.95","0.28","0.7","0.75","0.37","0.37","0","0","1.26","3.28","1.83","1.08","2.34","0.47","0.09","0.05","3.12"
"672","Dougie Hamilton","CGY","D","82","1380.5666666667","16.836178861789","0.3","0.87","0.26","0.61","1.17","51.92","5.95","5.11","0.28","11.56","8.61","3.35","0.52","0.13","0.65","1.65","0.65","0.61","0","0.04","0.52","2.26","0.65","3.17","1.78","4.04","0","0","-"
"719","Scott Laughton","PHI","C","71","684.9","9.6464788732394","0.61","1.23","0.61","0.61","1.84","87.50","7.27","8.43","0.58","12.35","9.37","6.66","3.07","0.61","0.96","2.8","1.14","0.96","0.18","0","0.61","1.75","1.93","7.45","5.17","2.28","14.63","18.75","3.84"
"808","Aleksander Barkov","FLA","C","66","976.08333333333","14.789141414141","1.11","1.41","0.8","0.61","2.52","70.69","7.81","14.17","0.74","11.62","9.84","8.24","4.3","0.49","0.43","0.37","0.18","0.18","0","0","1.04","1.29","2.34","2.46","4.55","1.84","27.78","28.71","3.02"
"34","Pavel Datsyuk","DET","C","66","1098.1833333333","16.639141414141","0.44","1.15","0.55","0.6","1.58","60.42","7.49","5.84","0.8","13.6","10.44","8.63","4.43","0.55","0.93","0.76","0.38","0.38","0","0","0.71","1.26","2.51","3.66","3.66","1.69","26.72","23.82","2.89"
"139","Loui Eriksson","BOS","L","82","1205.5666666667","14.702032520325","0.9","1.24","0.65","0.6","2.14","76.79","6.67","13.43","0.54","9.56","8.21","6.02","2.79","0.3","0.2","0.5","0.25","0.25","0","0","0.45","1.14","2.14","1.05","4.43","1.29","0.4","0.35","2.65"
"339","Nick Spaling","S.J, TOR","C","58","696.65","12.011206896552","0.26","0.86","0.26","0.6","1.12","54.17","4.22","6.12","0.5","8.61","6.11","5.34","2.76","0.09","0.09","1.72","0.86","0.86","0","0","0.26","0.95","2.41","5.34","4.22","2.58","21.27","19.03","4.55"
"847","Dennis Rasmussen","CHI","C","44","399.6","9.0818181818182","0.6","0.75","0.15","0.6","1.35","50.00","6.31","9.52","0.54","10.06","7.96","5.86","3.15","0.75","0.6","0.6","0.3","0.3","0","0","0.9","0.75","1.05","5.41","9.31","3","21.32","24.17","7.04"
"51","Justin Williams","WSH","R","82","1120.4833333333","13.664430894309","0.96","1.23","0.64","0.59","2.2","61.19","9.21","10.47","0.96","14.83","12.05","9.37","4.71","0.54","0.91","1.93","0.96","0.96","0","0","0.59","2.14","1.61","1.66","6.64","1.87","1.12","1.07","2.74"
"140","Kevin Klein","NYR","D","69","1227.4666666667","17.789371980676","0.44","0.78","0.2","0.59","1.22","42.37","3.13","14.06","0.22","7.14","4.55","2.3","0.88","0.15","0.24","0.83","0.34","0.29","0.05","0","0.29","2","0.78","5.18","4.5","6.5","0","0","-"
"387","Cody Goloubef","CBJ","D","43","611.96666666667","14.231782945736","0.1","0.69","0.1","0.59","0.78","36.36","3.92","2.50","0.12","9.31","5.78","2.06","0.1","0.2","0.2","1.96","0.98","0.98","0","0","0.1","0.98","0.2","3.04","4.12","4.51","0","0","-"
"434","Marcus Johansson","WSH","L","74","1025.0833333333","13.852477477477","0.64","1.23","0.64","0.59","1.87","66.67","6.03","10.68","0.55","10.3","8.25","7.02","2.4","0.47","0.18","0.7","0.35","0.35","0","0","1.11","1.99","1.81","2.05","5.97","1.35","7.38","8.72","2.68"
"816","Valeri Nichushkin","DAL","R","79","1022.9333333333","12.948523206751","0.47","1.11","0.53","0.59","1.58","61.36","7.86","5.97","0.78","13.49","10.79","8.8","4.34","0.65","0.76","0.7","0.35","0.35","0","0","0.7","2.58","1.94","3.99","5.75","1.94","0","0.06","0.00"
