"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"517","Brian Lashoff","DET","D","11","130.15","11.831818181818","0","0.92","0","0.92","0.92","33.33","3.23","0.00","0.1","5.07","4.61","0.46","0","0","0","2.77","1.38","1.38","0","0","0","0.92","0.92","3.23","5.07","5.99","0","0","-"
"56","Henrik Sedin","VAN","C","82","1216.2166666667","14.831910569106","0.64","1.73","0.84","0.89","2.37","75.00","4.09","15.66","0.57","6.41","5.23","4","2.07","0.35","0.25","0.89","0.44","0.44","0","0","0.69","1.38","1.48","1.13","2.86","0.94","27.97","34.14","2.22"
"622","Ryan Spooner","BOS","C","29","339.83333333333","11.718390804598","0.88","1.41","0.53","0.88","2.3","86.67","9","9.80","0.53","13.24","11.48","6","1.59","0.53","1.06","0","0","0","0","0","0.35","1.06","1.41","2.47","2.65","0.88","16.77","20.66","7.91"
"878","David Pastrnak","BOS","R","46","563.76666666667","12.255797101449","0.85","1.7","0.85","0.85","2.55","80.00","8.73","9.76","0.71","16.71","12.77","7.88","3.72","0.32","0.85","0.85","0.43","0.43","0","0","1.06","2.98","2.55","2.02","5.53","1.17","0.43","1.28","2.66"
"730","David Musil","EDM","D","4","73.016666666667","18.254166666667","0","1.64","0.82","0.82","1.64","50.00","2.47","0.00","0.07","5.75","3.29","0.82","0","0","0","1.64","0.82","0.82","0","0","0","1.64","0.82","3.29","3.29","6.57","0","0","-"
"509","Andrew MacWilliam","TOR","D","12","150.55","12.545833333333","0","0.8","0","0.8","0.8","100.00","1.99","0.00","0.09","5.18","2.79","1.99","0","0","0","4.78","2.39","2.39","0","0","2.39","1.59","0.8","11.16","5.98","5.58","0","0.4","0.00"
"112","Stephane Veilleux","MIN","L","12","76.866666666667","6.4055555555556","0.78","0.78","0","0.78","1.56","100.00","6.24","12.50","0.37","8.59","7.03","3.9","1.56","0","0","6.24","3.12","3.12","0","0","2.34","0","1.56","7.03","5.46","4.68","0","0.78","0.00"
"537","Anton Lander","EDM","C","38","459.13333333333","12.082456140351","0.26","1.44","0.65","0.78","1.7","76.47","6.01","4.35","0.61","8.76","7.19","6.14","3.14","0.39","0.65","1.57","0.78","0.78","0","0","0.52","1.96","0.91","7.58","3.66","1.31","26.14","24.18","6.79"
"580","Cody Eakin","DAL","C","78","1084.4833333333","13.903632478632","0.77","1","0.22","0.77","1.77","60.38","6.58","11.76","0.68","12.67","9.57","8.46","3.37","0.39","0.5","1.22","0.61","0.61","0","0","0.77","1.83","3.04","3.1","3.87","2.66","30.87","29.05","2.85"
"206","Brad Richardson","VAN","C, R","45","555.6","12.346666666667","0.76","1.3","0.54","0.76","2.05","76.00","6.91","10.94","0.74","11.66","8.64","7.99","3.46","0.32","0.86","3.13","1.4","1.3","0.11","0","0.65","0.65","1.19","5.62","5.18","2.05","24.19","24.51","5.36"
"332","Nick Foligno","CBJ","L","79","1181.6833333333","14.958016877637","1.02","1.37","0.61","0.76","2.39","68.12","7.31","13.89","0.73","10.87","8.94","7.41","4.52","0.36","0.56","2.08","0.96","0.91","0.05","0","1.32","0.86","2.08","9.09","5.74","2.18","5.48","6.14","2.39"
"848","Jonathan Drouin","T.B","L","70","790.23333333333","11.289047619048","0.08","1.9","1.14","0.76","1.97","74.29","5.16","1.47","0.37","10.63","7.44","5.01","1.59","0.3","0.68","2.43","0.91","0.84","0","0.08","0.91","1.29","2.51","4.1","3.64","1.21","0.68","0.68","3.80"
"89","John-Michael Liles","CAR","D","57","960.68333333333","16.854093567251","0.12","0.81","0.06","0.75","0.94","53.57","4.62","2.70","0.21","10.06","7.06","2.69","0.5","0.31","0.56","0.87","0.44","0.44","0","0","0.69","2.06","1","3.93","7.99","4.37","0","0","-"
"121","Jussi Jokinen","FLA","L","81","1034.1666666667","12.767489711934","0.35","1.68","0.93","0.75","2.03","77.78","5.57","6.25","0.39","9.17","7.14","4.7","1.33","0.41","0.41","1.39","0.7","0.7","0","0","0.7","1.22","1.28","2.49","3.66","1.97","4.82","5.34","2.75"
"244","Brandon Dubinsky","CBJ","C","47","642.81666666667","13.67695035461","1.03","1.49","0.75","0.75","2.52","71.05","7.37","13.92","0.62","11.85","8.96","8.03","3.36","0.47","0.65","3.83","1.49","1.21","0.28","0","1.49","1.31","1.03","13.91","3.08","0.84","30.99","30.9","4.67"
"246","David Krejci","BOS","C","47","722.5","15.372340425532","0.42","1.41","0.66","0.75","1.83","68.75","4.65","8.93","0.46","8.39","6.73","5.65","2.91","0","0.17","1.66","0.75","0.75","0","0","0.58","1.49","1.41","2.57","5.07","2.24","23.25","21.26","4.34"
"625","Danny Biega","CAR","D","10","159.75","15.975","0","0.75","0","0.75","0.75","40.00","2.63","0.00","0.16","9.39","5.26","1.13","0.38","0","0","0","0","0","0","0","0.75","2.63","0.38","10.14","9.01","2.63","0","0","-"
"173","Jeff Carter","L.A","C","82","1130.4833333333","13.786382113821","0.9","1.49","0.74","0.74","2.39","81.82","8.86","10.18","0.85","16.98","13.43","8.97","3.72","0.42","1.27","0.96","0.48","0.48","0","0","0.64","1.65","1.22","3.61","2.76","1.33","25.95","24.41","2.73"
"226","Evgeni Malkin","PIT","C","69","1051.3166666667","15.236473429952","1.08","1.43","0.68","0.74","2.51","83.02","8.5","12.75","0.89","15.18","12.1","10.16","4.68","0.57","0.68","3.2","1.37","1.31","0","0.06","1.37","2.11","2.28","1.2","5.76","0.97","18.09","23.97","2.45"
"821","Josh Anderson","CBJ","R","6","80.566666666667","13.427777777778","0","0.74","0","0.74","0.74","33.33","7.45","0.00","0.41","14.15","9.68","8.94","1.49","0","1.49","1.49","0.74","0.74","0","0","0.74","2.23","2.23","17.87","8.94","1.49","0","0","-"
"830","Danny DeKeyser","DET","D","80","1384.2333333333","17.302916666667","0.09","1","0.26","0.74","1.08","40.32","3.42","2.53","0.13","7.76","5.46","1.56","0.13","0.09","0.48","1.3","0.65","0.65","0","0","0.48","1.56","0.52","2.6","4.25","2.69","0","0","-"
"645","Vladimir Tarasenko","STL","R","77","1143.4833333333","14.850432900433","1.52","1.36","0.63","0.73","2.89","78.57","11.18","13.62","1.04","22.25","15.95","13.59","3.1","0.94","0.84","1.31","0.58","0.52","0.05","0","1.36","0.84","1.78","1.52","4.62","0.94","0","0.16","0.00"
"405","P.K. Subban","MTL","D","82","1668.9166666667","20.352642276423","0.25","1.15","0.43","0.72","1.4","46.43","3.6","7.00","0.11","9.2","5.72","1.44","0.18","0.32","0.36","2.23","1.11","1.11","0","0","0.79","3.16","0.79","3.09","5.28","4.1","0","0","-"
"516","Tyler Johnson","T.B","C","77","1020.6833333333","13.255627705628","1.23","2","1.29","0.71","3.23","74.32","9.88","12.50","0.9","16.17","12.64","10.29","3.88","0.35","0.82","1.18","0.59","0.59","0","0","1.53","1.47","1.23","3.59","2.7","1.41","24.51","24.81","2.92"
"758","Dougie Hamilton","BOS","D","72","1271.8","17.663888888889","0.24","1.04","0.33","0.71","1.27","50.00","6.37","3.70","0.21","13.02","8.3","2.64","0.33","0.47","0.47","1.93","0.9","0.85","0.05","0","0.42","1.75","1.04","4.58","4.15","2.17","0","0","-"
"69","Mike Weaver","MTL","D","31","347.01666666667","11.194086021505","0","0.69","0","0.69","0.69","28.57","1.38","0.00","0.05","5.71","3.11","1.21","0.17","0.17","0.52","1.04","0.52","0.52","0","0","0.35","2.25","0.69","5.36","11.41","6.22","0","0","-"
"97","Dan Hamhuis","VAN","D","59","1036.5333333333","17.568361581921","0","1.16","0.46","0.69","1.16","40.00","4.11","0.00","0.15","8.8","5.73","1.97","0.52","0.06","0.35","2.26","1.04","0.98","0.06","0","0.64","2.2","0.81","3.76","4.98","3.47","0","0","-"
"223","Mark Giordano","CGY","D","61","1211.05","19.853278688525","0.4","1.24","0.54","0.69","1.63","56.90","5.1","7.77","0.25","12.39","7.73","2.92","0.45","0.25","0.45","1.63","0.74","0.69","0.05","0","0.79","1.88","1.39","2.63","4.86","5.35","0","0","-"
"389","Jamie Benn","DAL","L","82","1222.0166666667","14.902642276423","1.13","1.77","1.08","0.69","2.9","79.73","9.28","12.17","1.02","17.58","12.96","11.24","4.91","0.74","1.18","2.7","1.13","0.98","0.15","0","1.42","1.91","3","5.25","4.17","2.21","9.62","8.99","2.54"
"815","Jordan Martinook","ARI","L","8","87.35","10.91875","0","0.69","0","0.69","0.69","33.33","5.5","0.00","0.75","15.11","13.74","9.62","4.81","0.69","2.75","0","0","0","0","0","1.37","0","1.37","9.62","8.24","1.37","0.69","0","68.69"
"880","Jiri Sekac","ANA, MTL","L","69","873.8","12.663768115942","0.48","0.89","0.21","0.69","1.37","68.97","5.63","8.54","0.54","10.57","8.45","6.25","3.23","0.27","0.82","1.24","0.62","0.62","0","0","0.96","1.85","1.79","4.94","7.55","1.99","0","0.14","0.00"
"98","Ales Hemsky","DAL","R","76","885.71666666667","11.654166666667","0.68","0.95","0.27","0.68","1.63","60.00","8.6","7.87","0.6","15.17","10.84","7.93","2.17","0.34","0.75","0.81","0.41","0.41","0","0","0.95","2.1","1.69","1.35","5.89","2.3","0","0","-"
"278","Sidney Crosby","PIT","C","77","1230.9","15.985714285714","0.88","1.71","1.02","0.68","2.58","84.13","8.82","9.94","0.91","14.09","11.89","9.07","4.09","0.34","0.93","2.19","0.83","0.73","0.05","0.05","1.32","1.9","1.66","3.02","4.83","1.22","29.44","30.12","2.41"
"763","Jamie Oleksiak","DAL","D","36","441.66666666667","12.268518518519","0.14","0.95","0.27","0.68","1.09","33.33","4.35","3.13","0.19","7.61","5.71","1.63","0.41","0","0.41","1.09","0.54","0.54","0","0","0.54","2.85","0.68","10.46","5.57","5.16","0","0","-"
"128","Dennis Wideman","CGY","D","80","1613.7","20.17125","0.33","0.97","0.3","0.67","1.3","45.45","3.79","8.82","0.18","9.78","5.84","2.57","0.37","0.33","0.26","0.97","0.48","0.48","0","0","0.78","3.01","1.64","3.2","5.87","6.43","0","0","-"
"371","Ryan Carter","MIN","L","53","444.55","8.3877358490566","0.27","1.35","0.67","0.67","1.62","85.71","5.94","4.55","0.7","11.07","9.04","5.8","3.24","0.27","0.67","7.15","2.97","2.56","0.4","0","2.56","0.27","1.35","10.39","8.1","2.83","2.7","4.05","5.40"
"416","Nick Spaling","PIT","C","82","1075.7833333333","13.119308943089","0.45","1","0.33","0.67","1.45","68.42","4.8","9.30","0.46","8.98","6.64","5.19","2.23","0.39","0.67","1.45","0.73","0.73","0","0","0.33","0.61","1","7.31","5.24","1.84","4.07","4.57","2.63"
"431","Jakub Voracek","PHI","R","82","1253.6833333333","15.288821138211","0.53","1.77","1.1","0.67","2.3","84.21","7.47","7.05","0.56","13.78","9.52","6.65","3.06","0.43","0.72","3.45","1.2","1.01","0.1","0.1","1.39","1.58","1.58","2.49","6.08","1.34","0.24","0.14","2.99"
"453","Alex Pietrangelo","STL","D","81","1611.4333333333","19.894238683128","0.22","1.04","0.37","0.67","1.27","48.57","5.55","4.03","0.3","10.91","8.23","3.16","0.6","0.22","0.82","0.89","0.45","0.45","0","0","0.6","1.04","0.78","2.31","6.52","4.51","0","0","-"
"13","Matt Cullen","NSH","C","62","725.63333333333","11.70376344086","0.58","1.16","0.5","0.66","1.74","61.76","6.95","8.33","0.66","12.15","9.76","7.28","3.31","0.58","0.25","1.32","0.66","0.66","0","0","0.66","1.57","1.82","0.83","4.22","1.32","11.25","9.67","4.44"
"557","Brayden McNabb","L.A","D","71","1000.0166666667","14.084741784038","0.12","1.02","0.36","0.66","1.14","47.50","3.84","3.13","0.14","10.08","6.3","1.86","0.12","0.24","0.54","3.12","1.14","0.9","0.24","0","0.96","2.34","0.6","9.48","7.38","2.7","0.06","0","6.00"
"637","Brock Nelson","NYI","C","82","1001.0666666667","12.208130081301","0.6","1.02","0.36","0.66","1.62","58.70","8.15","7.35","0.87","14.08","10.79","9.65","4.91","0.6","0.48","1.2","0.6","0.6","0","0","1.5","1.44","2.76","5.63","6.95","2.94","19","24.15","2.64"
"842","Marko Dano","CBJ","C","35","452.93333333333","12.940952380952","1.06","1.72","1.06","0.66","2.78","80.77","10.86","9.76","1","16.82","13.51","10.2","5.43","0.4","0.93","1.85","0.93","0.93","0","0","1.19","0.66","2.25","12.32","6.76","1.59","2.12","2.78","5.73"
"44","Mike Ribeiro","NSH","C","82","1296.2","15.807317073171","0.65","1.67","1.02","0.65","2.31","70.42","3.84","16.87","0.38","6.67","5.46","3.98","2.13","0.14","0.23","2.31","0.6","0.46","0","0.14","0.69","1.39","1.34","1.9","2.73","0.88","22.27","30.13","1.97"
"75","Anton Volchenkov","NSH","D","46","554.46666666667","12.053623188406","0","0.76","0.11","0.65","0.76","29.17","3.68","0.00","0.14","8.44","5.41","2.38","0.22","0.22","0.32","1.51","0.76","0.76","0","0","0.22","1.3","0.22","9.41","10.82","4.76","0","0","-"
"93","Jason Spezza","DAL","C","82","1107.05","13.500609756098","0.7","1.25","0.6","0.65","1.95","64.29","8.4","8.39","0.84","16.91","12.95","7.86","3.31","0.54","1.41","1.3","0.65","0.65","0","0","0.76","3.04","2.49","0.87","3.25","1.3","29.75","26.02","2.89"
"279","Bobby Ryan","OTT","R","78","1108.4333333333","14.210683760684","0.76","1.41","0.76","0.65","2.17","72.73","8.82","8.59","0.68","14.94","11.26","7.96","3.36","0.43","0.7","1.3","0.65","0.65","0","0","0.97","1.89","3.09","5.36","5.25","1.62","0.16","0.38","1.62"
"874","Sam Reinhart","BUF","C","9","92.166666666667","10.240740740741","0","0.65","0","0.65","0.65","100.00","1.95","0.00","0.21","3.91","1.95","1.95","0.65","0","0","1.3","0.65","0.65","0","0","1.3","0.65","1.3","1.95","5.21","3.25","12.37","42.31","14.72"
"170","Ryan Suter","MIN","D","77","1786.1166666667","23.19632034632","0.03","0.84","0.2","0.64","0.87","35.14","3.7","0.91","0.14","8.73","5.71","1.75","0.2","0.1","0.13","1.34","0.6","0.6","0","0","0.34","1.31","0.84","2.12","1.91","3.8","0","0","-"
"192","Colin McDonald","NYI","R","18","186.63333333333","10.368518518519","0.64","1.93","1.29","0.64","2.57","88.89","9.32","6.90","1.04","15.43","12.54","9.64","5.14","1.29","0.96","0","0","0","0","0","0.96","1.61","0.64","23.15","9","1.93","0.64","0.64","16.07"
"731","Ty Rattie","STL","R","11","93.283333333333","8.480303030303","0","1.29","0.64","0.64","1.29","100.00","4.5","0.00","0.38","10.93","7.08","6.43","2.57","0","0.64","1.29","0.64","0.64","0","0","0","0","0","9.65","4.5","2.57","0","0","-"
"94","Stephen Weiss","DET","C","52","479.36666666667","9.2185897435897","0.75","1.25","0.63","0.63","2","84.21","5.01","15.00","0.6","8.76","7.01","5.76","3.25","0.13","0.63","1.5","0.75","0.75","0","0","0.38","1.5","1.13","2","4.13","1.5","0.88","1.25","5.15"
"113","Patrick Sharp","CHI","L","68","947.28333333333","13.930637254902","0.51","1.33","0.7","0.63","1.84","69.05","11.21","4.52","0.82","18.94","14.69","9.12","3.67","0.76","0.63","2.09","0.95","0.89","0.06","0","0.95","1.39","2.22","4.56","6.78","0.89","3.1","2.98","3.23"
"362","Jamie McBain","L.A","D","26","284.38333333333","10.937820512821","0.42","0.84","0.21","0.63","1.27","37.50","2.32","18.18","0.14","8.44","5.91","1.69","0.63","0","0.63","0.42","0.21","0.21","0","0","0.21","1.27","0.63","4.43","5.7","5.49","0","0","-"
"428","Mikael Backlund","CGY","C","52","759.93333333333","14.614102564103","0.63","1.26","0.63","0.63","1.89","68.57","6.87","9.20","0.65","13.19","9.63","7.26","2.68","0.79","1.11","0.79","0.39","0.39","0","0","0.16","2.45","3.95","2.92","3.16","1.97","28.5","28.66","3.94"
"539","Victor Hedman","T.B","D","59","1052","17.830508474576","0.4","1.14","0.51","0.63","1.54","41.54","5.13","7.78","0.23","11.24","7.3","2.62","0.4","0.29","0.68","1.6","0.8","0.8","0","0","0.51","2.91","1.25","2.68","5.93","4.85","0","0","-"
"662","Mikael Granlund","MIN","C, R","68","1041.95","15.322794117647","0.46","1.32","0.69","0.63","1.79","55.36","4.66","9.88","0.37","9.33","6.62","4.43","1.44","0.12","0.35","1.15","0.58","0.58","0","0","0.69","1.15","1.96","2.71","5.01","2.53","24.07","26.14","2.76"
"696","Cory Conacher","NYI","C","15","189.58333333333","12.638888888889","0.32","0.63","0","0.63","0.95","37.50","6.96","4.55","0.55","9.81","8.86","6.33","3.16","1.27","0.63","4.43","0.95","0.63","0","0.32","1.58","0.95","1.9","5.7","6.96","2.22","0.32","0.63","10.55"
"45","Brad Richards","CHI","C","76","975.55","12.836184210526","0.62","1.23","0.62","0.62","1.85","61.22","10.21","6.02","0.64","15.87","13.04","6.77","2.4","0.49","0.49","0.62","0.31","0.31","0","0","0.49","1.66","1.23","1.91","2.52","1.66","23.25","24.36","3.00"
"60","Chris Kelly","BOS","C","80","1064.15","13.301875","0.34","1.13","0.51","0.62","1.47","68.42","5.69","5.94","0.54","9.81","7.89","5.81","2.71","0.34","0.68","2.71","0.96","0.79","0.11","0.06","1.07","0.85","1.47","6.88","4.17","2.37","12.01","12.35","2.78"
"152","Jiri Hudler","CGY","R","78","1168.0333333333","14.974786324786","1.28","1.8","1.18","0.62","3.08","83.33","5.86","21.93","0.66","10.43","8.42","7.19","3.03","0.62","0.26","0.62","0.31","0.31","0","0","0.67","1.34","1.9","1.08","1.64","0.67","0.77","0.77","2.57"
"195","David Backes","STL","R","80","1154","14.425","0.83","1.35","0.73","0.62","2.18","68.85","7.33","11.35","0.68","12.37","10.61","6.5","2.81","0.57","0.57","4.42","1.51","1.3","0.05","0.16","1.4","1.3","1.46","10.55","5.36","3.85","23.86","19.71","2.85"
"375","Andrew Ebbett","PIT","C","24","194.56666666667","8.1069444444444","0.31","1.54","0.93","0.62","1.85","85.71","6.17","5.00","0.4","11.1","7.71","5.24","2.16","0.62","0.62","0.62","0.31","0.31","0","0","0","0.93","1.85","2.78","11.41","2.78","11.41","14.19","13.75"
"478","Zac Dalpe","BUF","C","21","194.35","9.2547619047619","0.31","0.62","0","0.62","0.93","75.00","8.95","3.45","0.61","13.28","10.81","8.03","2.47","0.31","0.62","1.23","0.62","0.62","0","0","0.62","0.93","1.54","4.63","4.63","2.47","6.17","4.01","18.71"
"562","Tyson Barrie","COL","D","80","1453.8166666667","18.172708333333","0.41","1.11","0.5","0.62","1.53","47.44","4.21","9.80","0.23","9","5.82","2.81","0.66","0.17","0.33","0.99","0.5","0.5","0","0","0.37","1.73","1.53","3.05","5.49","3.63","0","0","-"
"188","Kevin Klein","NYR","D","65","1078.1","16.586153846154","0.5","0.95","0.33","0.61","1.45","44.07","4.12","12.16","0.22","9.57","5.79","2.34","0.67","0.11","0.33","1.28","0.33","0.17","0.17","0","0.39","2.39","0.67","6.46","5.18","5.23","0","0.06","0.00"
"349","Jesse Joensuu","EDM","L","20","195.41666666667","9.7708333333333","0.31","0.61","0","0.61","0.92","100.00","5.22","5.88","0.73","8.9","8.29","4.91","2.76","0","0.92","4.3","2.15","2.15","0","0","0.31","1.23","2.15","11.36","6.75","2.46","0","0","-"
"356","Michael Grabner","NYI","R","34","395.31666666667","11.626960784314","1.21","0.76","0.15","0.61","1.97","76.47","8.65","14.04","0.91","17","13.05","10.32","5.46","0.76","0.46","0.61","0.3","0.3","0","0","0.61","1.82","2.73","9.26","2.43","2.28","0","0","-"
"396","Justin Braun","S.J","D","70","1283.65","18.337857142857","0.05","0.93","0.33","0.61","0.98","38.18","3.93","1.19","0.13","9.02","5.75","1.73","0.33","0.05","0.65","1.5","0.75","0.75","0","0","0.56","1.64","0.84","3.46","6.26","4.86","0","0","-"
"701","Justin Fontaine","MIN","R","71","782.98333333333","11.0279342723","0.69","1.53","0.92","0.61","2.22","74.36","7.59","9.09","0.73","13.33","10.35","7.59","3.37","0.38","0.92","0.77","0.38","0.38","0","0","0.77","0.77","1.38","0.69","4.44","1.76","0","0.08","0.00"
"756","Mark Scheifele","WPG","C","82","1282.4333333333","15.639430894309","0.56","1.12","0.51","0.61","1.68","60.00","6.46","8.70","0.66","11.74","8.94","7.39","3.42","0.19","0.37","1.03","0.51","0.51","0","0","1.54","1.73","2.29","4.54","6.92","2.71","18.71","25.78","1.97"
"161","Nate Guenin","COL","D","76","1106.1166666667","14.554166666667","0.11","0.71","0.11","0.6","0.81","31.91","1.95","5.56","0.07","4.39","2.5","0.87","0.05","0.16","0.27","1.63","0.65","0.54","0.11","0","0.38","1.36","0.81","4.83","3.96","7.27","0","0","-"
"204","Lee Stempniak","NYR, WPG","R","71","804.05","11.324647887324","1.12","0.9","0.3","0.6","2.01","75.00","7.54","14.85","0.79","13.51","9.78","7.84","3.81","0.67","1.12","1.49","0.75","0.75","0","0","1.04","1.79","1.19","5.67","7.09","1.72","0.82","1.04","3.28"
"417","Colton Sceviour","DAL","C","71","806.13333333333","11.353990610329","0.67","0.97","0.37","0.6","1.64","61.11","7.52","8.91","0.8","15.48","11.31","9.53","4.47","0.82","1.04","0.97","0.37","0.3","0.07","0","0.45","1.41","1.79","5.58","5.73","3.05","1.64","2.31","3.09"
"469","John Carlson","WSH","D","82","1504.8666666667","18.352032520325","0.32","1.2","0.6","0.6","1.52","52.78","6.14","5.19","0.29","12.28","8.69","3.19","0.6","0.36","0.72","1.04","0.52","0.52","0","0","0.2","3.03","1.32","2.71","3.91","5.74","0","0","-"
"713","Johnny Gaudreau","CGY","L","80","1191.6","14.895","0.81","1.36","0.76","0.6","2.17","64.18","6.6","12.21","0.63","11.43","8.66","6.75","3.02","0.4","0.5","0.7","0.3","0.3","0","0","1.11","2.67","3.22","0.65","1.96","1.36","0.15","0.2","2.16"
"776","Rickard Rakell","ANA","C","71","797.9","11.238028169014","0.53","1.13","0.53","0.6","1.65","68.75","6.84","7.69","0.62","12.41","9.93","6.47","2.63","0","0.45","0.75","0.38","0.38","0","0","0.08","2.11","1.35","5.64","7.22","1.65","21.21","24.74","3.47"
"18","Matt Cooke","MIN","L","29","303.38333333333","10.461494252874","0.79","1.19","0.59","0.59","1.98","90.91","4.55","17.39","0.43","8.7","5.74","4.75","2.57","0","0.4","2.18","0.79","0.59","0.2","0","1.78","0.99","2.18","7.12","6.72","2.57","0.59","0.4","11.87"
"32","Pascal Dupuis","PIT","R","16","203.55","12.721875","1.18","0.88","0.29","0.59","2.06","70.00","10.32","11.43","0.8","15.33","12.38","6.78","3.24","0.88","0.59","1.18","0.59","0.59","0","0","0.29","0.88","1.47","5.01","4.13","1.47","0.29","0","29.48"
