"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"640","Akil Thomas","L.A","C","7","59.5","8.5","3.03","1.01","0","1.01","4.03","100.00","9.08","33.33","0.76","16.13","12.1","9.08","3.03","3.03","1.01","2.02","1.01","1.01","0","0","4.03","0","2.02","8.07","11.09","3.03","4.03","6.05","40.34"
"670","Cole Koepke","T.B","L","9","59.616666666667","6.6240740740741","0","2.01","1.01","1.01","2.01","66.67","9.06","0.00","1.16","15.1","13.08","6.04","4.03","0","1.01","0","0","0","0","0","1.01","1.01","2.01","23.15","10.06","1.01","0","0","-"
"728","Jakob Pelletier","CGY","L","13","119.08333333333","9.1602564102564","0.5","1.01","0","1.01","1.51","60.00","4.53","11.11","0.47","9.07","5.54","4.03","2.52","0.5","0.5","1.01","0.5","0.5","0","0","0","1.51","2.52","5.04","2.52","1.51","2.02","2.02","25.19"
"146","Mark Stone","VGK","R","56","789.08333333333","14.090773809524","0.76","1.9","0.91","0.99","2.66","79.55","5.85","12.99","0.82","11.18","8.29","6.62","2.74","0.3","0.91","0.76","0.38","0.38","0","0","0.68","1.6","3.73","2.28","2.28","2.43","0","0.23","0.00"
"813","Marat Khusnutdinov","MIN","C","16","181.35","11.334375","0","0.99","0","0.99","0.99","75.00","1.65","0.00","0.23","5.62","3.97","2.98","1.32","0.66","0","1.99","0.99","0.99","0","0","0.99","1.32","1.99","5.29","3.97","2.98","14.89","16.21","15.84"
"701","Alex Turcotte","L.A","C","20","183.11666666667","9.1558333333333","0.33","0.98","0","0.98","1.31","44.44","4.59","7.14","0.71","11.14","8.52","5.9","3.93","0","0.66","1.97","0.98","0.98","0","0","0.98","0.33","1.97","2.29","11.8","3.28","6.88","6.88","16.38"
"884","Tristan Luneau","ANA","D","7","124.03333333333","17.719047619048","0.48","0.97","0","0.97","1.45","50.00","5.32","9.09","0.25","9.19","7.26","2.42","0.48","0","0.97","1.93","0.48","0.48","0","0","0.48","1.45","0","4.35","4.35","1.93","0","0","-"
"75","Ryan O'Reilly","NSH","C","82","1198.3333333333","14.613821138211","0.6","1.45","0.5","0.95","2.05","57.75","6.16","9.76","0.77","9.91","8.26","7.31","4.01","0.15","1.1","0.5","0.25","0.25","0","0","0.6","1.2","2.7","1","2.9","2.5","31.39","25.84","2.75"
"219","Mackenzie MacEachern","STL","L","8","62.883333333333","7.8604166666667","0","0.95","0","0.95","0.95","50.00","3.82","0.00","0.21","5.72","5.72","1.91","0.95","0","0","0","0","0","0","0","0.95","0.95","1.91","9.54","10.5","1.91","0","0","-"
"508","Hardy Haman Aktell","WSH","D","6","63.366666666667","10.561111111111","0","0.95","0","0.95","0.95","50.00","4.73","0.00","0.21","13.26","7.57","4.73","0","0","0","1.89","0.95","0.95","0","0","0","1.89","0.95","10.42","8.52","4.73","0","0","-"
"573","Cale Makar","COL","D","77","1394.45","18.10974025974","0.56","1.46","0.52","0.95","2.02","52.22","6.37","8.78","0.4","15.15","9.77","5.12","0.86","0.39","0.95","0.52","0.26","0.26","0","0","0.9","1.38","2.54","1.42","1.2","5.03","0","0","-"
"916","Sam Malinski","COL","D","23","314.21666666667","13.661594202899","0.38","1.15","0.19","0.95","1.53","47.06","5.73","6.67","0.19","13.56","8.97","3.25","0.57","0.57","0.95","1.15","0.57","0.57","0","0","0.57","1.91","1.53","2.67","6.11","4.2","0","0","-"
"623","Evan Bouchard","EDM","D","81","1555.55","19.204320987654","0.39","1.43","0.5","0.93","1.81","42.34","6.21","6.21","0.31","13.77","8.68","3.74","0.5","0.23","1.12","1.16","0.58","0.58","0","0","0.39","2.93","1.97","2.58","4.67","3.9","0","0","-"
"380","Pavel Zacha","BOS","C","78","1061.8166666667","13.613034188034","0.85","1.64","0.73","0.9","2.49","65.67","5.26","16.13","0.62","9.32","7.68","6.33","3.28","0.51","0.62","0.9","0.45","0.45","0","0","0.73","1.53","1.07","5.65","3.33","1.7","24.35","20.85","3.04"
"423","Dennis Gilbert","CGY","D","34","399.13333333333","11.739215686275","0.15","0.9","0","0.9","1.05","77.78","3.46","4.35","0.13","8.12","5.71","2.25","0","0","0.75","2.41","0.75","0.45","0.3","0","0.9","1.5","0.6","8.57","6.61","6.76","0","0","-"
"169","Nikita Kucherov","T.B","R","81","1422.3833333333","17.560288065844","1.31","2.53","1.65","0.89","3.84","81.98","9.62","13.60","0.96","20.29","14.22","9.2","3.21","0.25","1.39","0.67","0.34","0.34","0","0","0.8","3.29","2.4","1.81","2.99","1.48","0.08","0.08","2.11"
"834","Josh Doan","ARI","R","11","134.71666666667","12.24696969697","2.23","1.78","0.89","0.89","4.01","81.82","10.24","21.74","1.7","16.48","13.81","13.81","9.8","0.89","1.34","0","0","0","0","0","0.89","0.45","4.01","3.12","6.68","3.12","2.23","2.67","20.24"
"891","Matthew Poitras","BOS","C","33","409.63333333333","12.413131313131","0.73","1.32","0.44","0.88","2.05","73.68","5.42","13.51","0.54","10.69","6.74","6.44","2.78","0.44","0.73","0.88","0.44","0.44","0","0","1.9","2.2","2.78","2.49","7.62","2.05","15.82","20.65","6.35"
"620","Quinn Hughes","VAN","D","82","1652.5333333333","20.152845528455","0.44","1.52","0.65","0.87","1.96","50.00","5.48","7.95","0.29","15","8.21","4.43","0.29","0.22","1.56","1.16","0.58","0.58","0","0","0.47","1.67","1.31","0.87","4.43","1.82","0","0","-"
"185","Vladislav Namestnikov","WPG","C","78","921.76666666667","11.817521367521","0.46","1.56","0.72","0.85","2.02","60.78","5.08","8.97","0.78","10.22","8.07","6.44","3.38","0.46","0.85","2.28","0.78","0.65","0.07","0.07","1.17","0.98","0.85","5.66","6.83","2.54","9.37","16.4","2.37"
"787","Tim Stützle","OTT","C","75","1272","16.96","0.8","1.56","0.71","0.85","2.36","71.43","7.26","11.04","0.87","13.3","10.28","7.88","3.63","0.47","1.42","1.04","0.52","0.52","0","0","1.7","2.17","1.89","4.53","6.51","1.79","10.14","12.12","2.15"
"296","Max Domi","TOR","C","80","999.18333333333","12.489791666667","0.48","2.22","1.38","0.84","2.7","67.16","7.33","6.56","0.55","12.79","9.91","5.7","2.58","0.6","0.84","6.85","1.92","1.32","0.36","0.24","1.02","2.28","1.44","3.12","4.08","1.26","11.77","11.89","2.99"
"256","Jonny Brodzinski","NYR","C","57","587.28333333333","10.303216374269","0.51","1.23","0.41","0.82","1.74","62.96","8.58","5.95","0.71","16.24","11.95","7.76","2.96","1.12","1.84","0.82","0.41","0.41","0","0","0.82","1.43","1.94","3.37","5.62","2.45","14.92","15.43","5.02"
"418","Mitch Marner","TOR","R","69","1104.8","16.011594202899","0.92","2.17","1.36","0.81","3.1","76.00","6.14","15.04","0.69","15.7","10.37","8.15","2.77","0.38","1.03","0.65","0.33","0.33","0","0","0.65","2.77","2.72","3.15","3.8","2.23","0.22","0.43","1.81"
"548","Nico Hischier","N.J","C","71","1041.9666666667","14.67558685446","1.15","1.67","0.86","0.81","2.82","73.13","6.97","16.53","1.02","13.24","10.42","8.87","4.66","0.4","1.38","0.69","0.35","0.35","0","0","1.09","1.21","2.71","2.36","3.69","1.9","34.38","27.12","3.22"
"286","Nathan MacKinnon","COL","C","82","1494.75","18.228658536585","1.65","2.05","1.24","0.8","3.69","75.41","11.36","14.49","0.94","19.71","14.73","10.32","3.81","1.16","1.45","1.69","0.68","0.64","0","0.04","1.12","2.65","1.61","2.13","3.09","2.77","22.2","26.73","1.82"
"318","Leon Draisaitl","EDM","C","81","1357.1","16.754320987654","0.88","1.99","1.19","0.8","2.87","69.15","5.75","15.38","0.65","11.76","8.75","7.03","2.65","0.35","1.11","2.83","1.06","0.97","0","0.09","0.84","3.4","3.32","2.52","5.57","1.11","26.66","20.12","2.52"
"409","Zach Werenski","CBJ","D","70","1425.6833333333","20.366904761905","0.38","1.52","0.72","0.8","1.89","48.91","7.2","5.26","0.39","15.66","10.1","4.92","1.14","0.21","1.47","0.67","0.34","0.34","0","0","0.13","1.05","1.43","0.88","1.81","5.05","0","0","-"
"429","Artemi Panarin","NYR","L","82","1353.25","16.503048780488","1.68","1.64","0.84","0.8","3.33","83.33","9.67","17.43","0.94","20.17","13.92","9.67","2.7","0.53","1.55","0.89","0.44","0.44","0","0","0.93","2.62","1.46","0.71","1.68","0.53","0.04","0.35","0.49"
"583","Calle Rosen","STL","D","6","75.266666666667","12.544444444444","0","0.8","0","0.8","0.8","100.00","3.99","0.00","0.14","8.77","6.38","1.59","0.8","0","0.8","1.59","0.8","0.8","0","0","0","4.78","0","1.59","5.58","5.58","0","0","-"
"152","Travis Boyd","ARI","C","16","151.31666666667","9.4572916666667","0.79","2.38","1.59","0.79","3.17","80.00","4.36","18.18","0.53","9.91","6.74","7.53","2.78","0.4","1.98","0.79","0.4","0.4","0","0","0","1.19","0.4","3.97","8.72","3.97","8.72","7.93","20.77"
"177","Dougie Hamilton","N.J","D","20","381.23333333333","19.061666666667","0.16","1.1","0.31","0.79","1.26","44.44","8.18","1.92","0.36","20.15","11.96","6.14","0.63","0.63","2.2","3.15","1.57","1.57","0","0","0","2.05","0.79","2.83","3.46","3.62","0","0","-"
"186","Rickard Rakell","PIT","R","70","988.31666666667","14.11880952381","0.67","1.21","0.42","0.79","1.88","54.39","7.83","8.53","0.8","16.15","11.66","9.05","4.13","0.49","1.21","1.09","0.55","0.55","0","0","0.79","1.03","1.52","6.19","6.44","2.43","0.18","0.55","1.52"
"502","Filip Hronek","VAN","D","81","1600.3166666667","19.756995884774","0.11","1.27","0.49","0.79","1.39","38.54","4.5","2.50","0.18","11.55","6.82","3.04","0.3","0.11","0.9","1.27","0.64","0.64","0","0","0.45","1.69","0.75","3.56","3.71","2.85","0","0","-"
"546","Casey Mittelstadt","BUF, COL","C","80","1220.1666666667","15.252083333333","0.74","1.62","0.84","0.79","2.36","62.34","5.11","14.42","0.51","9.74","6.84","5.02","1.97","0.2","0.89","1.18","0.59","0.59","0","0","0.34","1.87","2.16","1.13","4.62","1.43","22.03","25.28","2.29"
"232","Jaccob Slavin","CAR","D","81","1455.3666666667","17.967489711934","0.16","1.24","0.45","0.78","1.4","45.33","5.57","2.96","0.23","13.11","8.82","3.75","0.54","0.37","1.53","0.25","0.12","0.12","0","0","0.21","1.07","2.27","1.9","3.92","4.04","0","0","-"
"382","Jack Eichel","VGK","C","63","921.01666666667","14.619312169312","1.3","1.56","0.78","0.78","2.87","80.00","11.79","11.05","1.03","18.05","15.05","9.19","3.71","1.24","1.63","1.37","0.33","0.2","0.07","0.07","1.3","2.35","3","1.69","4.89","3.26","22.34","25.99","3.01"
"901","Milos Kelemen","ARI","L","10","76.816666666667","7.6816666666667","0","0.78","0","0.78","0.78","50.00","3.91","0.00","0.46","9.37","6.25","4.69","3.91","0","0","0","0","0","0","0","0","0.78","0.78","15.62","15.62","2.34","0.78","2.34","19.53"
"419","Joel Eriksson Ek","MIN","C","77","1095.2333333333","14.22380952381","0.93","1.37","0.6","0.77","2.3","57.53","9.48","9.83","1","15.61","12.87","7.94","4.33","0.33","1.21","2.41","1.21","1.21","0","0","1.15","0.71","1.48","8.27","4.49","1.81","28.05","30.13","2.64"
"748","Santeri Hatakka","N.J","D","12","155.36666666667","12.947222222222","0","0.77","0","0.77","0.77","18.18","4.25","0.00","0.16","8.11","6.57","1.93","0.39","0","1.93","1.54","0.77","0.77","0","0","0.39","2.32","0","5.41","8.5","3.48","0","0","-"
"10","Blake Wheeler","NYR","R","54","632.45","11.712037037037","0.76","1.14","0.38","0.76","1.9","64.52","6.83","11.11","0.7","12.14","9.58","5.98","2.47","0.28","0.47","2.18","0.95","0.85","0.09","0","0.38","1.99","1.42","2.94","3.89","2.94","2.09","1.23","5.96"
"410","Nicolas Roy","VGK","C","70","871.13333333333","12.444761904762","0.76","1.52","0.76","0.76","2.27","76.74","6.13","12.36","0.88","11.57","8.47","8.06","4.41","0.55","0.83","1.72","0.76","0.69","0.07","0","0.34","1.52","2","5.03","4.61","2.27","20.87","23","3.28"
"730","Shane Pinto","OTT","C","41","628.51666666667","15.329674796748","0.48","1.53","0.76","0.76","2","61.76","7.64","6.25","1.07","13.94","11.46","9.45","5.15","0.76","1.43","1.15","0.57","0.57","0","0","0.48","1.43","2.1","3.63","4.2","2.96","23.1","22.24","4.86"
"103","Anders Lee","NYI","L","81","1120.3833333333","13.831893004115","0.8","0.91","0.16","0.75","1.71","57.14","8.57","9.38","1.47","15.37","12.85","11.67","7.55","0.37","2.09","3.05","1.07","0.86","0.16","0.05","0.7","0.91","1.39","9.1","5.25","2.84","0.86","1.23","2.20"
"160","Blake Coleman","CGY","C","78","1142.5833333333","14.648504273504","1.21","1.16","0.42","0.74","2.36","71.43","8.72","13.86","1.15","15.96","11.87","8.72","3.94","0.84","1.73","3.2","1.31","1.21","0.05","0.05","1.16","1.52","1.94","6.46","3.31","2.57","1.52","1.73","2.46"
"354","Viktor Arvidsson","L.A","R","18","241.63333333333","13.424074074074","1.24","0.99","0.25","0.74","2.23","69.23","12.91","9.62","1.25","21.85","17.88","8.69","2.98","0.5","1.74","2.98","1.49","1.49","0","0","1.49","0.99","1.99","1.99","7.95","4.47","0.74","1.49","8.28"
"812","Wyatt Kaiser","CHI","D","32","495","15.46875","0","0.85","0.12","0.73","0.85","35.00","2.18","0.00","0.08","6.91","3.39","2.3","0.12","0.12","0.85","2.67","1.33","1.33","0","0","0.61","2.67","0.85","2.67","5.45","4","0","0","-"
"19","Kris Letang","PIT","D","82","1656.45","20.200609756098","0.36","1.27","0.54","0.72","1.63","45.92","5.11","7.09","0.24","13","7.53","2.93","0.43","0.11","1.12","2.1","0.91","0.87","0","0.04","0.43","1.96","1.45","4.24","4.53","3.84","0","0","-"
"98","David Savard","MTL","D","60","1011.9","16.865","0.36","1.07","0.36","0.71","1.42","46.15","2.96","12.00","0.14","6.7","4.15","2.02","0.24","0","0.47","1.42","0.71","0.71","0","0","0.24","1.78","0.59","3.32","2.67","7.41","0","0","-"
"135","Tyler Seguin","DAL","C","68","929.25","13.665441176471","1.42","1.29","0.58","0.71","2.71","75.00","8.59","16.54","0.99","15.04","11.82","8.91","4.58","0.52","1.16","1.16","0.58","0.58","0","0","0.39","1.36","1.1","3.87","2.84","1.03","18.21","13.49","3.71"
"631","Andrei Svechnikov","CAR","R","59","850.96666666667","14.423163841808","0.99","1.48","0.78","0.71","2.47","74.47","8.25","11.97","1.03","16.92","12.27","8.11","3.31","0.49","1.55","3.81","1.83","1.83","0","0","0.92","2.75","1.62","9.8","6.77","1.55","0.28","0.28","3.53"
"810","Landon Slaggert","CHI","L","16","170.1","10.63125","0.35","1.06","0.35","0.71","1.41","50.00","4.59","7.69","0.46","8.47","6.7","5.29","2.82","0","0.35","1.41","0.71","0.71","0","0","1.41","0.71","1.76","5.64","4.59","2.12","0","1.06","0.00"
"353","Devon Toews","COL","D","82","1550.1","18.903658536585","0.46","1.2","0.5","0.7","1.66","43.88","5.65","8.22","0.31","12.08","7.63","3.29","0.54","0.12","0.93","0.7","0.35","0.35","0","0","0.39","1.43","1.82","2.63","1.28","3.33","0","0","-"
"396","Tommy Novak","NSH","C","71","860.9","12.125352112676","0.84","1.46","0.77","0.7","2.3","71.74","5.92","14.12","0.69","13.31","9.97","8.08","3.35","0.63","1.32","0.28","0.14","0.14","0","0","0.91","1.46","3.28","0.28","7.81","2.16","13.03","19.1","2.83"
"566","Miro Heiskanen","DAL","D","71","1454.8833333333","20.491314553991","0.29","1.07","0.37","0.7","1.36","41.77","5.2","5.56","0.29","12.41","7.63","3.51","0.41","0.21","1.44","1.48","0.54","0.49","0","0.04","0.7","1.32","1.11","2.1","6.31","3.75","0","0","-"
"615","Sheldon Rempal","VGK","R","9","85.516666666667","9.5018518518519","0.7","0.7","0","0.7","1.4","100.00","10.52","6.67","1.07","14.73","13.33","9.82","4.91","0.7","0","2.81","1.4","1.4","0","0","1.4","0","1.4","0","11.93","2.1","0","0","-"
"779","Jack Quinn","BUF","R","27","342.1","12.67037037037","1.4","1.4","0.7","0.7","2.81","84.21","7.89","17.78","1.13","15.61","12.1","8.42","2.98","0.53","1.58","1.05","0.53","0.53","0","0","0.35","1.23","1.23","5.09","6.84","1.93","0.35","0.88","5.01"
"803","Brendan Brisson","VGK","C","15","170.23333333333","11.348888888889","0.35","1.76","1.06","0.7","2.11","60.00","5.64","6.25","0.59","15.16","10.93","7.4","1.76","0.35","1.41","0.7","0.35","0.35","0","0","0.35","1.41","1.76","4.58","9.16","1.41","1.41","1.41","17.62"
"30","Jordan Staal","CAR","C","80","1047.5","13.09375","0.52","0.92","0.23","0.69","1.43","67.57","6.24","8.26","0.81","12.03","8.99","7.96","4.18","0.11","1.66","2.52","1.2","1.2","0","0","0.57","1.37","0.86","7.62","4.41","1.49","38.89","26.41","3.41"
"116","Charlie Coyle","BOS","C","82","1128.95","13.767682926829","0.9","1.43","0.74","0.69","2.34","80.00","5.53","16.35","0.71","10.15","8.13","6.32","3.56","0.53","1.17","1.7","0.85","0.85","0","0","1.06","1.65","2.18","5.95","3.72","2.66","30.61","27.26","2.81"
"224","Chris Tierney","N.J","C","52","432.13333333333","8.3102564102564","0.56","1.11","0.42","0.69","1.67","60.00","3.05","18.18","0.36","5.28","3.89","3.19","1.39","0.14","0.56","2.92","0.69","0.42","0.14","0.14","0.42","1.11","1.8","2.5","3.05","1.25","14.16","10.83","7.87"
"311","Patrick Brown","BOS","C","11","87.016666666667","7.9106060606061","0","0.69","0","0.69","0.69","50.00","4.14","0.00","0.33","8.96","6.9","4.14","1.38","0","1.38","1.38","0.69","0.69","0","0","0","0.69","0","17.24","7.58","2.07","8.27","11.03","29.55"
"559","Robert Thomas","STL","C","82","1305.65","15.92256097561","0.78","1.79","1.1","0.69","2.57","71.79","5.1","15.32","0.72","9.65","7.4","6.62","2.99","0.28","0.64","1.84","0.74","0.69","0","0.05","0.69","1.88","2.62","0.74","3.26","1.98","30.05","25.92","2.47"
"176","Sean Couturier","PHI","C","74","1055.05","14.257432432432","0.4","1.19","0.51","0.68","1.59","52.83","8.36","4.76","0.84","14.16","11.15","6.77","3.81","0.28","1.48","1.54","0.68","0.63","0.06","0","0.51","1.31","2.16","3.18","3.64","2.16","32.02","27.47","3.06"
"272","Shea Theodore","VGK","D","47","877.56666666667","18.671631205674","0.21","1.64","0.96","0.68","1.85","56.25","5.95","3.45","0.29","14.9","8.55","4.1","0.34","0.21","1.5","0.41","0.14","0.14","0","0","0.21","1.37","1.85","0.55","3.21","5.2","0","0","-"
"297","Josh Morrissey","WPG","D","81","1683.4666666667","20.78353909465","0.29","1.5","0.82","0.68","1.78","50.00","5.63","5.06","0.31","12.33","8.38","3.6","0.61","0.11","0.57","1.57","0.78","0.78","0","0","0.78","1.32","1.5","3.07","3.31","3.42","0","0","-"
"46","Evgenii Dadonov","DAL","R","51","628.28333333333","12.319281045752","0.95","0.95","0.29","0.67","1.91","68.97","6.11","15.63","0.78","13.27","10.6","7.35","3.63","0.48","1.43","0.76","0.38","0.38","0","0","0.38","1.24","1.72","3.34","3.63","1.81","0","0.38","0.00"
"90","Tomas Tatar","COL, SEA","L","70","805.13333333333","11.501904761905","0.67","1.04","0.37","0.67","1.71","60.53","4.99","13.43","0.74","11.4","8.35","8.12","4.02","0.37","0.97","1.34","0.67","0.67","0","0","0.97","1.27","1.42","3.13","4.55","1.49","0.22","0.82","1.60"
"338","Marcus Pettersson","PIT","D","82","1616.55","19.714024390244","0.15","0.97","0.3","0.67","1.11","30.30","3.64","4.08","0.16","9.54","6.2","2.45","0.33","0.3","0.63","1.56","0.67","0.59","0.07","0","0.37","1.04","0.89","3.93","7.79","4.75","0","0","-"
"721","Philip Tomasino","NSH","C","41","449.55","10.964634146341","0.93","1.2","0.53","0.67","2.14","80.00","7.87","11.86","0.84","13.61","10.68","9.08","3.34","0.27","2.27","2","0.8","0.67","0.13","0","0.8","2.94","2","1.74","7.61","2.4","0.4","1.47","2.86"
"138","Mikael Granlund","S.J","C","69","1091.3833333333","15.817149758454","0.6","1.37","0.71","0.66","1.98","69.23","5.72","10.58","0.65","10.39","7.86","5.83","2.2","0.55","1.04","1.21","0.6","0.6","0","0","0.82","0.88","1.98","3.13","5.28","2.36","22.93","26.55","2.55"
"290","Elias Lindholm","CGY, VAN","C","75","1088.5166666667","14.513555555556","0.44","1.16","0.5","0.66","1.6","58.00","7.06","6.25","0.67","12.57","9.92","6.28","2.87","0.44","0.88","1.16","0.5","0.44","0.06","0","0.66","1.16","1.82","4.24","3.03","2.87","31.14","23.32","3.15"
"389","Mikko Rantanen","COL","R","80","1460.45","18.255625","1.15","1.48","0.82","0.66","2.63","61.54","7.93","14.51","0.83","15.24","11.71","9.12","3.66","0.37","1.27","1.89","0.9","0.9","0","0","0.82","1.23","1.73","1.89","5.38","1.97","7.39","6.9","2.12"
"404","Parker Wotherspoon","BOS","D","41","638.25","15.567073170732","0","0.75","0.09","0.66","0.75","29.63","2.91","0.00","0.07","7.43","3.95","1.69","0.09","0.09","0.56","2.26","0.85","0.66","0.19","0","0.94","1.97","0.94","7.24","7.9","4.89","0","0","-"
"702","Trevor Zegras","ANA","C","31","452.56666666667","14.598924731183","0.66","1.19","0.53","0.66","1.86","70.00","7.56","8.77","0.75","13.79","11","7.29","3.45","0.4","1.06","3.18","0.93","0.8","0","0.13","0.53","1.72","1.99","1.99","3.71","1.99","6.76","10.21","5.28"
"294","Bo Horvat","NYI","C","81","1293.7166666667","15.971810699588","1.02","1.21","0.56","0.65","2.23","64.86","9.09","11.22","0.83","15.07","12.48","8.77","3.48","0.65","1.3","1.39","0.51","0.46","0","0.05","0.56","1.81","1.48","2.74","2.88","1.76","27.36","24.02","2.47"
"690","Mason Morelli","VGK","L","9","92.1","10.233333333333","1.3","0.65","0","0.65","1.95","100.00","5.21","25.00","0.57","8.47","7.17","6.51","1.95","0","3.26","0","0","0","0","0","0.65","1.3","1.95","13.03","11.73","3.91","0.65","2.61","13.03"
"850","Zack Bolduc","STL","C","25","283.15","11.326","1.06","0.85","0.21","0.64","1.91","69.23","6.78","15.63","0.5","12.08","9.75","5.93","2.33","0.42","1.06","1.27","0.64","0.64","0","0","0.42","2.12","2.97","2.54","5.09","2.54","0.21","0.21","10.60"
