"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"98","Mark Letestu","WPG","C","7","6.8333333333333","0.97619047619048","8.78","175.61","4.76","8.78","122.93","6.67","8.78","114.15","7.14","0","17.56","0.00","0.8","11.22","6.64","8.78","114.15","7.14","0","61.46","0.00","0","17.56","0.00","11.71","70.24","14.29","0","0","-","0","88.78","0.00","0","0","-","0.00","84.62","0.846","0","0","70.24","26.34","0.00","0","0","79.02","0.00"
"220","Gabriel Bourque","WPG","L","52","13.666666666667","0.26282051282051","8.78","175.61","4.76","8.78","140.49","5.88","4.39","105.37","4.00","0","13.17","0.00","0.66","13.36","4.69","4.39","92.2","4.55","4.39","39.51","10.00","0","13.17","0.00","0","70.24","0.00","0","0","-","6.34","114.15","5.26","0","0","-","0.00","87.50","0.875","4.39","8.78","17.56","61.46","20.00","4.39","8.78","39.51","10.00"
"574","Colin White","OTT","C","61","1.3666666666667","0.022404371584699","0","175.61","0.00","0","175.61","0.00","0","131.71","0.00","0","43.9","0.00","0","11.44","0.00","0","87.8","0.00","0","43.9","0.00","0","0","-","0","58.54","0.00","0","0","-","0","63.41","0.00","0","63.41","0.00","-","66.67","0.67","43.9","87.8","131.71","175.61","25.00","43.9","87.8","131.71","25.00"
"774","Nico Sturm","MIN","C","6","3.0833333333333","0.51388888888889","0","175.14","0.00","0","116.76","0.00","0","77.84","0.00","0","0","-","0","5.59","0.00","0","38.92","0.00","0","0","-","0","0","-","0","51.89","0.00","0","0","-","0","168.65","0.00","0","0","-","-","100.00","1.00","0","0","38.92","97.3","0.00","0","0","77.84","0.00"
"702","Gerald Mayhew","MIN","C","13","0.7","0.053846153846154","0","171.43","0.00","0","85.71","0.00","0","85.71","0.00","0","0","-","0","13.46","0.00","0","171.43","0.00","0","0","-","0","0","-","0","228.57","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","85.71","-","0","0","85.71","0.00"
"704","Kailer Yamamoto","EDM","R","27","1.7833333333333","0.066049382716049","0","168.22","0.00","0","100.93","0.00","0","67.29","0.00","0","0","-","0","8.25","0.00","0","67.29","0.00","0","0","-","0","0","-","0","89.72","0.00","0","0","-","0","145.79","0.00","0","0","-","-","100.00","1.00","0","0","33.64","269.16","0.00","0","0","67.29","0.00"
"773","Logan O'Connor","COL","R","16","4.8","0.3","12.5","162.5","7.14","0","100","0.00","0","100","0.00","0","25","0.00","0","13.63","0.00","12.5","75","14.29","0","37.5","0.00","0","12.5","0.00","16.67","50","25.00","0","16.67","0.00","0","126.39","0.00","0","0","-","-","75.00","0.75","0","0","37.5","87.5","0.00","0","0","50","0.00"
"174","Luke Witkowski","T.B","R","12","1.1166666666667","0.093055555555556","53.73","161.19","25.00","53.73","161.19","25.00","53.73","107.46","33.33","0","0","-","1.96","13.75","12.50","0","107.46","0.00","0","0","-","0","0","-","0","143.28","0.00","0","0","-","77.61","77.61","50.00","0","0","-","0.00","100.00","1.000","0","0","0","107.46","-","0","0","0","-"
"552","Danton Heinen","ANA, BOS","C, L","67","8.05","0.12014925373134","7.45","156.52","4.55","7.45","119.25","5.88","7.45","81.99","8.33","0","22.36","0.00","0.01","14.64","0.10","0","89.44","0.00","0","67.08","0.00","0","22.36","0.00","0","29.81","0.00","0","0","-","0","96.89","0.00","0","0","-","0.00","72.73","0.727","7.45","0","29.81","96.89","20.00","7.45","0","37.27","16.67"
"785","Joakim Nygard","EDM","L","33","0.38333333333333","0.011616161616162","0","156.52","0.00","0","156.52","0.00","0","156.52","0.00","0","0","-","0","4.76","0.00","0","156.52","0.00","0","0","-","0","0","-","0","208.7","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","156.52","0","0.00","0","0","156.52","0.00"
"788","Joona Luoto","WPG","L","16","1.1666666666667","0.072916666666667","0","154.29","0.00","0","154.29","0.00","0","102.86","0.00","0","0","-","0","20.87","0.00","0","51.43","0.00","0","51.43","0.00","0","0","-","0","0","-","0","0","-","0","148.57","0.00","0","0","-","-","100.00","1.00","0","0","51.43","51.43","0.00","0","51.43","51.43","0.00"
"786","Lean Bergmann","S.J","C","12","0.78333333333333","0.065277777777778","0","153.19","0.00","0","76.6","0.00","0","76.6","0.00","0","0","-","0","7.97","0.00","0","76.6","0.00","0","76.6","0.00","0","0","-","0","0","-","0","0","-","0","110.64","0.00","0","0","-","-","100.00","1.00","0","0","0","76.6","-","0","0","0","-"
"403","Dominic Toninato","FLA","C","46","20.05","0.43586956521739","11.97","152.62","7.27","11.97","113.72","9.52","11.97","80.8","12.90","0","11.97","0.00","0.17","11.98","1.39","0","71.82","0.00","0","32.92","0.00","0","5.99","0.00","0","51.87","0.00","0","7.98","0.00","8.65","112.39","7.14","0","0","-","0.00","85.19","0.852","2.99","8.98","32.92","65.84","8.33","2.99","11.97","41.9","6.67"
"263","Brett Connolly","FLA","R","69","2.45","0.035507246376812","0","146.94","0.00","0","146.94","0.00","0","97.96","0.00","0","0","-","0","20.57","0.00","0","97.96","0.00","0","73.47","0.00","0","0","-","0","32.65","0.00","0","0","-","0","70.75","0.00","0","0","-","-","100.00","1.00","0","0","24.49","73.47","0.00","0","24.49","24.49","0.00"
"359","Alex Galchenyuk","MIN, PIT","C","59","1.2333333333333","0.02090395480226","0","145.95","0.00","0","97.3","0.00","0","97.3","0.00","0","0","-","0","4.19","0.00","0","97.3","0.00","0","0","-","0","0","-","0","129.73","0.00","0","0","-","0","70.27","0.00","0","0","-","-","100.00","1.00","0","0","0","145.95","-","0","0","0","-"
"270","Nino Niederreiter","CAR","R","67","1.6833333333333","0.025124378109453","0","142.57","0.00","0","142.57","0.00","0","142.57","0.00","0","0","-","0","20.83","0.00","0","142.57","0.00","0","71.29","0.00","0","0","-","0","95.05","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","392.08","-","0","0","0","-"
"687","Michael McLeod","N.J","C","12","1.7","0.14166666666667","35.29","141.18","20.00","35.29","105.88","25.00","35.29","70.59","33.33","0","0","-","2.55","8.42","23.26","35.29","35.29","50.00","0","35.29","0.00","0","0","-","47.06","0","100.00","0","0","-","0","152.94","0.00","0","0","-","0.00","100.00","1.000","0","35.29","0","105.88","-","0","35.29","0","-"
"284","Brandon Davidson","CGY, S.J","D","12","2.9833333333333","0.24861111111111","0","140.78","0.00","0","140.78","0.00","0","80.45","0.00","0","0","-","0","15.49","0.00","0","100.56","0.00","0","60.34","0.00","0","0","-","0","53.63","0.00","0","0","-","0","58.1","0.00","0","0","-","-","100.00","1.00","20.11","0","0","100.56","100.00","20.11","0","0","100.00"
"469","Tyler Bertuzzi","DET","L","71","11.316666666667","0.1593896713615","37.11","137.85","21.21","31.81","95.43","25.00","31.81","90.13","26.09","0","21.21","0.00","0.63","12.31","4.84","5.3","63.62","7.69","0","26.51","0.00","0","10.6","0.00","7.07","49.48","12.50","0","14.14","0.00","15.32","76.58","16.67","0","0","-","0.00","76.47","0.765","5.3","10.6","47.72","153.76","10.00","5.3","21.21","53.02","9.09"
"695","Lucas Carlsson","CHI","D","6","2.25","0.375","26.67","133.33","16.67","26.67","133.33","16.67","26.67","106.67","20.00","0","0","-","0.54","5.95","8.37","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","38.52","192.59","16.67","0","0","-","0.00","100.00","1.000","26.67","26.67","53.33","26.67","33.33","26.67","26.67","26.67","50.00"
"139","Steven Stamkos","T.B","C","57","31","0.54385964912281","15.48","131.61","10.53","13.55","94.84","12.50","11.61","71.61","13.95","0","7.74","0.00","0.72","8.42","7.91","5.81","65.81","8.11","3.87","21.29","15.38","0","3.87","0.00","2.58","59.35","4.17","0","0","-","8.39","89.46","8.57","0","5.59","0.00","0.00","89.19","0.892","5.81","1.94","152.9","11.61","3.66","7.74","7.74","181.94","4.08"
"563","Jake Evans","MTL","C","13","7.35","0.56538461538462","8.16","130.61","5.88","8.16","97.96","7.69","8.16","65.31","11.11","0","16.33","0.00","0.31","8.17","3.60","0","65.31","0.00","0","32.65","0.00","0","0","-","0","43.54","0.00","0","10.88","0.00","11.79","94.33","11.11","0","11.79","0.00","0.00","75.00","0.750","0","8.16","48.98","48.98","0.00","0","8.16","57.14","0.00"
"672","Tyson Jost","COL","C","67","18.9","0.28208955223881","3.17","130.16","2.38","0","79.37","0.00","0","53.97","0.00","0","0","-","0","5.51","0.00","3.17","57.14","5.26","0","15.87","0.00","0","0","-","4.23","55.03","7.14","0","0","-","0","91.71","0.00","0","0","-","-","100.00","1.00","0","0","34.92","79.37","0.00","0","0","47.62","0.00"
"250","Nick Bjugstad","PIT","C","13","5.5333333333333","0.42564102564103","21.69","130.12","14.29","21.69","108.43","16.67","21.69","97.59","18.18","0","0","-","0.48","11.34","4.08","10.84","75.9","12.50","0","43.37","0.00","0","0","-","14.46","43.37","25.00","0","0","-","0","78.31","0.00","0","0","-","0.00","100.00","1.000","0","0","54.22","43.37","0.00","0","0","65.06","0.00"
"43","Mike Green","DET, EDM","D","50","4.1833333333333","0.083666666666667","57.37","129.08","30.77","57.37","114.74","33.33","57.37","86.06","40.00","0","14.34","0.00","1.45","8.54","14.55","14.34","71.71","16.67","0","28.69","0.00","0","0","-","19.12","57.37","25.00","0","19.12","0.00","41.43","82.87","33.33","0","0","-","0.00","83.33","0.833","14.34","28.69","14.34","157.77","50.00","14.34","28.69","28.69","33.33"
"251","Derek Forbort","CGY, L.A","D","20","29.866666666667","1.4933333333333","6.03","128.57","4.48","6.03","98.44","5.77","6.03","70.31","7.89","0","12.05","0.00","0.2","9.16","2.11","2.01","70.31","2.78","0","26.12","0.00","0","2.01","0.00","2.68","58.93","4.35","0","8.04","0.00","0","78.35","0.00","0","5.8","0.00","0.00","82.86","0.829","0","10.04","46.21","28.13","0.00","0","10.04","74.33","0.00"
"289","Brian Gibbons","CAR","C","15","10.266666666667","0.68444444444444","5.84","128.57","4.35","5.84","81.82","6.67","5.84","64.29","8.33","0","11.69","0.00","1.18","8.32","12.42","5.84","46.75","11.11","5.84","17.53","25.00","0","5.84","0.00","0","38.96","0.00","0","7.79","0.00","0","92.86","0.00","0","0","-","0.00","81.82","0.818","0","11.69","23.38","58.44","0.00","5.84","11.69","29.22","16.67"
"412","Jake Bischoff","VGK","D","4","2.35","0.5875","0","127.66","0.00","0","102.13","0.00","0","102.13","0.00","0","0","-","0","9.64","0.00","0","102.13","0.00","0","51.06","0.00","0","0","-","0","68.09","0.00","0","0","-","0","36.88","0.00","0","0","-","-","100.00","1.00","0","0","25.53","76.6","0.00","0","0","25.53","0.00"
"107","Pat Maroon","T.B","L","64","1.8833333333333","0.029427083333333","0","127.43","0.00","0","127.43","0.00","0","95.58","0.00","0","0","-","0","31.8","0.00","0","95.58","0.00","0","31.86","0.00","0","0","-","0","84.96","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","31.86","0","95.58","-","0","0","0","-"
"229","Andrew Agozzino","ANA, PIT","L","22","1.4166666666667","0.064393939393939","0","127.06","0.00","0","127.06","0.00","0","127.06","0.00","0","42.35","0.00","0","16.01","0.00","0","127.06","0.00","0","84.71","0.00","0","42.35","0.00","0","56.47","0.00","0","0","-","0","0","-","0","0","-","-","66.67","0.67","0","0","42.35","84.71","0.00","0","0","42.35","0.00"
"656","Libor Hajek","NYR","D","28","26.5","0.94642857142857","6.79","126.79","5.08","6.79","99.62","6.38","4.53","63.4","6.67","0","6.79","0.00","0.12","8.75","1.38","2.26","58.87","3.70","0","29.43","0.00","0","2.26","0.00","3.02","39.25","7.14","0","3.02","0.00","3.27","94.84","3.33","0","3.27","0.00","0.00","89.29","0.893","0","11.32","31.7","52.08","0.00","0","15.85","40.75","0.00"
"83","Milan Lucic","CGY","L","68","0.95","0.013970588235294","126.32","126.32","50.00","126.32","126.32","50.00","126.32","126.32","50.00","0","0","-","2.68","7.98","25.13","0","63.16","0.00","0","0","-","0","0","-","0","84.21","0.00","0","0","-","182.46","91.23","66.67","0","0","-","0.00","100.00","1.000","0","0","0","126.32","-","63.16","0","0","100.00"
"336","Mark Scheifele","WPG","C","71","18.15","0.2556338028169","19.83","125.62","13.64","19.83","102.48","16.22","9.92","89.26","10.00","0","16.53","0.00","1.63","9.09","15.25","13.22","59.5","18.18","9.92","36.36","21.43","0","9.92","0.00","4.41","30.85","12.50","0","0","-","9.55","90.73","9.52","0","9.55","0.00","0.00","81.48","0.815","16.53","9.92","36.36","102.48","31.25","16.53","13.22","39.67","29.41"
"114","Kyle Turris","NSH","C","62","40.75","0.65725806451613","14.72","125.15","10.53","10.31","92.76","10.00","10.31","67.73","13.21","1.47","4.42","25.00","0.59","8.86","6.27","7.36","57.42","11.36","1.47","23.56","5.88","0","2.94","0.00","7.85","45.15","14.81","1.96","1.96","50.00","6.38","95.71","6.25","0","0","-","14.29","93.48","1.078","0","0","19.14","69.2","0.00","1.47","4.42","26.5","5.26"
"679","Riley Stillman","FLA","D","34","78.8","2.3176470588235","15.99","124.87","11.35","15.99","89.09","15.22","12.94","65.48","16.50","0","6.85","0.00","0.8","8.76","8.36","6.09","52.54","10.39","3.05","25.89","10.53","0","3.05","0.00","4.06","35.53","10.26","0","3.05","0.00","8.8","100.08","8.08","0","2.2","0.00","0.00","89.53","0.895","0.76","6.09","42.64","34.26","1.75","0.76","10.66","70.05","1.08"
"367","Tanner Pearson","VAN","L","69","74.4","1.0782608695652","19.35","123.39","13.56","19.35","91.13","17.52","18.55","65.32","22.12","2.42","7.26","25.00","0.92","7.79","10.57","5.65","66.94","7.78","2.42","22.58","9.68","0.81","2.42","25.00","4.3","59.14","6.78","1.08","5.38","16.67","5.82","75.72","7.14","0","1.16","0.00","13.04","88.89","1.019","0.81","3.23","32.26","66.94","2.44","1.61","5.65","38.71","4.00"
"50","Roman Polak","DAL","D","41","115.05","2.8060975609756","8.87","123.08","6.72","8.34","84.49","8.99","5.22","65.19","7.41","1.04","5.74","15.38","0.36","8.01","4.29","5.22","67.8","7.14","1.04","19.3","5.13","0","3.13","0.00","5.56","64.67","7.92","1.39","2.78","33.33","1.51","78.34","1.89","0","0.75","0.00","20.00","91.20","1.112","0","2.61","41.2","14.08","0.00","0","5.22","62.58","0.00"
"421","Joakim Ryan","L.A","D","35","57.616666666667","1.6461904761905","13.54","122.88","9.92","9.37","98.93","8.65","7.29","62.48","10.45","0","9.37","0.00","0.54","8.71","5.79","5.21","60.4","7.94","2.08","22.91","8.33","0","4.17","0.00","4.17","49.99","7.69","0","4.17","0.00","3.01","90.25","3.23","0","3.01","0.00","0.00","85.00","0.850","0","4.17","37.49","23.95","0.00","1.04","7.29","53.11","1.92"
"311","Nick Shore","TOR, WPG","C","63","87.516666666667","1.3891534391534","11.65","122.03","8.72","10.28","97.35","9.55","7.54","65.13","10.38","0","6.17","0.00","0.75","8.57","8.01","4.8","57.59","7.69","3.43","26.05","11.63","0","4.8","0.00","1.83","42.05","4.17","0","0","-","2.97","89.13","3.23","0","1.98","0.00","0.00","90.53","0.905","0","6.86","65.13","26.05","0.00","0.69","8.91","78.84","0.86"
"504","Tomas Nosek","VGK","L","67","86.566666666667","1.292039800995","11.09","121.99","8.33","10.4","89.41","10.42","8.32","61.69","11.88","1.39","9.7","12.50","0.56","8.87","5.94","4.85","61.69","7.29","0.69","27.72","2.44","0.69","6.24","10.00","5.54","45.28","10.91","0","2.77","0.00","4","80.09","4.76","1","2","33.33","16.67","84.27","1.009","2.77","3.47","36.04","56.14","7.14","4.16","9.01","45.05","8.45"
"518","Dylan Larkin","DET","C","71","52.166666666667","0.73474178403756","17.25","121.92","12.40","14.95","92.01","13.98","12.65","73.61","14.67","0","10.35","0.00","1.09","8.41","11.50","8.05","52.91","13.21","3.45","25.3","12.00","0","4.6","0.00","6.13","36.81","14.29","0","4.6","0.00","8.31","91.37","8.33","0","3.32","0.00","0.00","85.94","0.859","2.3","2.3","102.36","49.46","2.20","2.3","4.6","136.87","1.65"
"685","Jesper Bratt","N.J","L","60","2.4666666666667","0.041111111111111","24.32","121.62","16.67","24.32","72.97","25.00","24.32","48.65","33.33","0","24.32","0.00","4.72","11.4","29.29","24.32","72.97","25.00","24.32","0","100.00","0","0","-","0","97.3","0.00","0","32.43","0.00","0","70.27","0.00","0","0","-","0.00","50.00","0.500","0","0","0","170.27","-","0","0","24.32","0.00"
"241","Greg McKegg","NYR","C","53","51.1","0.96415094339623","10.57","120.94","8.04","10.57","83.37","11.25","9.39","57.53","14.04","2.35","7.05","25.00","1.57","7.62","17.09","4.7","57.53","7.55","4.7","28.18","14.29","2.35","1.17","66.67","0","39.14","0.00","0","6.26","0.00","3.39","88.19","3.70","0","1.7","0.00","25.00","87.76","1.128","0","4.7","29.35","77.5","0.00","0","5.87","39.92","0.00"
"377","Jacob Trouba","NYR","D","70","174.31666666667","2.4902380952381","15.49","120.81","11.36","14.11","101.2","12.24","11.7","71.59","14.05","2.07","10.33","16.67","1.37","9.02","13.17","8.26","59.89","12.12","5.16","28.91","15.15","1.03","4.47","18.75","4.13","41.3","9.09","0.92","5.05","15.38","3.98","84.52","4.49","0.5","2.98","14.29","17.65","85.58","1.032","0.34","5.51","32.35","44.06","1.05","1.72","8.61","48.19","3.45"
"622","Noel Acciari","FLA","C","66","163.41666666667","2.4760101010101","14.32","120.43","10.63","13.95","84.45","14.18","12.12","63.52","16.02","0","9.55","0.00","0.68","7.83","7.98","6.61","52.14","11.25","3.3","23.5","12.33","0","3.67","0.00","4.41","38.18","10.34","0","3.92","0.00","3.71","91.75","3.89","0","4.24","0.00","0.00","84.97","0.850","1.47","7.34","53.97","25.7","2.65","1.47","11.01","73.8","1.95"
"432","John Gilmour","BUF","D","4","5.4833333333333","1.3708333333333","10.94","120.36","8.33","10.94","98.48","10.00","10.94","87.54","11.11","0","10.94","0.00","0.61","11.55","5.02","0","76.6","0.00","0","54.71","0.00","0","10.94","0.00","0","29.18","0.00","0","0","-","15.81","63.22","20.00","0","0","-","0.00","87.50","0.875","0","10.94","32.83","65.65","0.00","0","10.94","32.83","0.00"
"498","Christian Folin","MTL","D","16","9.4833333333333","0.59270833333333","25.31","120.21","17.39","25.31","88.58","22.22","18.98","82.25","18.75","0","6.33","0.00","1.66","5.96","21.76","12.65","50.62","20.00","12.65","18.98","40.00","0","0","-","0","42.18","0.00","0","0","-","18.28","100.53","15.38","0","9.14","0.00","0.00","92.31","0.923","0","6.33","6.33","69.6","0.00","0","6.33","6.33","0.00"
"665","Brett Howden","NYR","C","70","140.25","2.0035714285714","10.7","120.21","8.17","9.41","94.97","9.02","8.56","67.59","11.24","1.28","9.41","12.00","0.93","9.02","9.38","2.57","57.33","4.29","1.71","30.37","5.33","0.86","5.13","14.29","1.14","35.94","3.08","0","3.42","0.00","3.71","85.89","4.14","0","2.47","0.00","15.00","86.08","1.011","1.28","4.28","34.65","61.18","3.57","2.57","7.27","41.5","5.83"
"411","Paul LaDue","L.A","D","2","0.5","0.25","0","120","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","173.33","0.00","0","0","-","-","-","-","0","0","0","120","-","0","0","0","-"
"555","Anton Lindholm","COL","D","4","1.5","0.375","0","120","0.00","0","40","0.00","0","40","0.00","0","0","-","0","1.84","0.00","0","40","0.00","0","0","-","0","0","-","0","53.33","0.00","0","0","-","0","115.56","0.00","0","0","-","-","100.00","1.00","0","0","40","40","0.00","0","0","40","0.00"
"772","David Gustafsson","WPG","C","22","1","0.045454545454545","0","120","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","173.33","0.00","0","0","-","-","-","-","0","0","0","120","-","0","0","0","-"
"295","Josh Archibald","EDM","R","62","141.73333333333","2.2860215053763","13.12","119.8","9.87","12.7","88.9","12.50","11.43","63.5","15.25","1.27","5.08","20.00","1.11","6.86","13.99","4.23","51.65","7.58","1.27","16.51","7.14","0.42","1.27","25.00","3.95","46.85","7.78","0.56","3.39","14.29","4.89","94.17","4.94","0.61","1.83","25.00","11.11","92.00","1.031","0","7.62","58.42","25.4","0.00","1.27","10.58","72.39","1.72"
"490","Frederik Gauthier","TOR","C","61","58.6","0.96065573770492","7.17","119.8","5.65","6.14","88.05","6.52","4.1","69.62","5.56","0","13.31","0.00","0.22","8.08","2.65","1.02","72.7","1.39","0","22.53","0.00","0","5.12","0.00","1.37","66.89","2.00","0","5.46","0.00","5.92","62.12","8.70","0","5.92","0.00","0.00","80.88","0.809","1.02","13.31","83.96","43","1.20","2.05","15.36","104.44","1.92"
