"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"736","Jonathan Drouin","T.B","L","70","1.1666666666667","0.016666666666667","51.43","257.14","16.67","51.43","154.29","25.00","0","154.29","0.00","0","0","-","9.69","14.79","39.59","51.43","102.86","33.33","51.43","0","100.00","0","0","-","0","137.14","0.00","0","0","-","0","222.86","0.00","0","0","-","-","100.00","1.00","51.43","0","0","102.86","-","0","0","0","-"
"646","Adam Clendening","CHI, VAN","D","21","0.73333333333333","0.034920634920635","0","245.45","0.00","0","163.64","0.00","0","163.64","0.00","0","0","-","0","36.28","0.00","0","245.45","0.00","0","163.64","0.00","0","0","-","0","109.09","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","163.64","245.45","0.00","0","0","163.64","0.00"
"108","Jordin Tootoo","N.J","R","68","1.2833333333333","0.018872549019608","46.75","233.77","16.67","46.75","233.77","16.67","0","187.01","0.00","0","93.51","0.00","1.15","12.56","8.42","0","140.26","0.00","0","0","-","0","0","-","0","187.01","0.00","0","62.34","0.00","0","135.06","0.00","0","67.53","0.00","-","50.00","0.50","0","0","46.75","140.26","0.00","0","0","93.51","0.00"
"510","Reilly Smith","BOS","R","81","1.0333333333333","0.012757201646091","116.13","232.26","33.33","116.13","174.19","40.00","116.13","174.19","40.00","0","58.06","0.00","2.68","5.89","31.32","58.06","58.06","50.00","0","0","-","0","0","-","77.42","77.42","50.00","0","0","-","83.87","251.61","25.00","0","83.87","0.00","0.00","66.67","0.667","58.06","0","232.26","232.26","20.00","58.06","0","232.26","20.00"
"721","Raman Hrabarenka","N.J","D","1","1.0333333333333","1.0333333333333","0","232.26","0.00","0","116.13","0.00","0","116.13","0.00","0","58.06","0.00","0","6.73","0.00","0","174.19","0.00","0","58.06","0.00","0","0","-","0","154.84","0.00","0","0","-","0","83.87","0.00","0","83.87","0.00","-","50.00","0.50","0","0","0","116.13","-","0","0","0","-"
"483","Carter Ashton","TOR","R","7","0.53333333333333","0.076190476190476","112.5","225","33.33","0","225","0.00","0","112.5","0.00","0","0","-","0","30.5","0.00","0","112.5","0.00","0","112.5","0.00","0","0","-","0","0","-","0","0","-","0","162.5","0.00","0","0","-","-","100.00","1.00","0","0","0","112.5","-","0","0","0","-"
"595","Dylan McIlrath","NYR","D","1","0.26666666666667","0.26666666666667","0","225","0.00","0","225","0.00","0","225","0.00","0","225","0.00","0","22.22","0.00","0","225","0.00","0","225","0.00","0","225","0.00","0","0","-","0","0","-","0","0","-","0","0","-","-","0.00","0.00","0","0","0","225","-","0","0","0","-"
"547","Oliver Lauridsen","PHI","D","1","1.35","1.35","0","222.22","0.00","0","133.33","0.00","0","44.44","0.00","0","44.44","0.00","0","8.11","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","320.99","0.00","0","64.2","0.00","-","0.00","0.00","44.44","0","0","44.44","100.00","44.44","0","0","100.00"
"200","Dylan Reese","ARI","D","1","1.15","1.15","52.17","208.7","20.00","52.17","156.52","25.00","52.17","104.35","33.33","0","0","-","3.85","13.35","22.36","52.17","156.52","25.00","0","104.35","0.00","0","0","-","69.57","69.57","50.00","0","0","-","0","75.36","0.00","0","0","-","0.00","100.00","1.000","0","0","0","52.17","-","0","0","0","-"
"102","Jason Pominville","MIN","R","82","0.3","0.0036585365853659","0","200","0.00","0","200","0.00","0","200","0.00","0","200","0.00","0","83.67","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","0.00","0.00","0","0","0","400","-","0","0","0","-"
"556","Matt Fraser","BOS, EDM","R","60","0.6","0.01","0","200","0.00","0","100","0.00","0","0","-","0","0","-","0","30.93","0.00","0","200","0.00","0","100","0.00","0","0","-","0","133.33","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","400","-","0","0","0","-"
"655","Miikka Salomaki","NSH","R","1","0.91666666666667","0.91666666666667","0","196.36","0.00","0","130.91","0.00","0","130.91","0.00","0","0","-","0","23.56","0.00","0","130.91","0.00","0","65.45","0.00","0","0","-","0","87.27","0.00","0","0","-","0","94.55","0.00","0","0","-","-","100.00","1.00","0","65.45","0","65.45","-","0","65.45","0","-"
"113","Ryane Clowe","N.J","L","13","0.31666666666667","0.024358974358974","0","189.47","0.00","0","189.47","0.00","0","189.47","0.00","0","0","-","0","6.59","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","273.68","0.00","0","0","-","-","100.00","1.00","0","0","0","568.42","-","0","0","0","-"
"454","Gustav Nyquist","DET","R","82","2.2833333333333","0.027845528455285","52.55","183.94","22.22","26.28","131.39","16.67","26.28","52.55","33.33","0","0","-","2.78","8.99","23.64","52.55","78.83","40.00","26.28","26.28","50.00","0","0","-","35.04","70.07","33.33","0","0","-","0","151.82","0.00","0","0","-","0.00","100.00","1.000","0","0","0","183.94","-","0","0","0","-"
"270","Jakub Kindl","DET","D","35","3","0.085714285714286","0","180","0.00","0","180","0.00","0","120","0.00","0","0","-","0","19.15","0.00","0","140","0.00","0","60","0.00","0","0","-","0","106.67","0.00","0","0","-","0","57.78","0.00","0","0","-","-","100.00","1.00","0","0","40","140","0.00","0","20","40","0.00"
"355","Rob Klinkhammer","ARI, EDM, PIT","L","69","3.4666666666667","0.05024154589372","17.31","173.08","9.09","0","138.46","0.00","0","121.15","0.00","0","51.92","0.00","0","14.71","0.00","0","86.54","0.00","0","34.62","0.00","0","34.62","0.00","0","69.23","0.00","0","0","-","0","125","0.00","0","25","0.00","-","57.14","0.57","0","0","0","121.15","-","0","0","0","-"
"730","Andrew Copp","WPG","C","1","0.35","0.35","0","171.43","0.00","0","171.43","0.00","0","171.43","0.00","0","0","-","0","2.79","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","171.43","0","0.00","0","0","171.43","0.00"
"693","Griffin Reinhart","NYI","D","8","4.3166666666667","0.53958333333333","13.9","166.8","7.69","13.9","125.1","10.00","13.9","97.3","12.50","0","13.9","0.00","1.88","10.35","15.39","13.9","97.3","12.50","13.9","41.7","25.00","0","0","-","0","74.13","0.00","0","0","-","0","100.39","0.00","0","20.08","0.00","0.00","85.71","0.857","0","13.9","27.8","41.7","0.00","0","13.9","41.7","0.00"
"750","Tyler Gaudet","ARI","C","2","0.36666666666667","0.18333333333333","163.64","163.64","50.00","163.64","163.64","50.00","0","163.64","0.00","0","163.64","0.00","0.16","17.9","0.88","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","236.36","0.00","0","236.36","0.00","-","0.00","0.00","0","0","0","163.64","-","0","0","0","-"
"578","Beau Bennett","PIT","R","49","0.78333333333333","0.015986394557823","0","153.19","0.00","0","153.19","0.00","0","76.6","0.00","0","76.6","0.00","0","18.64","0.00","0","153.19","0.00","0","153.19","0.00","0","76.6","0.00","0","0","-","0","0","-","0","0","-","0","0","-","-","0.00","0.00","0","0","0","306.38","-","0","76.6","0","-"
"185","B.J. Crombeen","ARI","R","58","0.8","0.013793103448276","0","150","0.00","0","75","0.00","0","75","0.00","0","0","-","0","4.56","0.00","0","150","0.00","0","0","-","0","0","-","0","200","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","225","-","0","0","0","-"
"328","Viktor Stalberg","NSH","L","25","0.8","0.032","0","150","0.00","0","150","0.00","0","75","0.00","0","0","-","0","14.56","0.00","0","75","0.00","0","75","0.00","0","0","-","0","0","-","0","0","-","0","108.33","0.00","0","0","-","-","100.00","1.00","0","0","0","0","-","0","0","0","-"
"531","Ryan Bourque","NYR","C","1","0.4","0.4","0","150","0.00","0","150","0.00","0","0","-","0","0","-","0","5.72","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","216.67","0.00","0","0","-","-","-","-","0","0","0","150","-","0","150","0","-"
"24","Daniel Cleary","DET","R","17","6.45","0.37941176470588","9.3","148.84","5.88","9.3","102.33","8.33","9.3","83.72","10.00","0","0","-","0.43","10.31","3.98","9.3","83.72","10.00","0","18.6","0.00","0","0","-","12.4","86.82","12.50","0","0","-","0","67.18","0.00","0","0","-","0.00","100.00","1.000","18.6","0","18.6","74.42","50.00","18.6","0","27.91","40.00"
"419","Colin Wilson","NSH","C, L","77","1.6166666666667","0.020995670995671","0","148.45","0.00","0","111.34","0.00","0","111.34","0.00","0","74.23","0.00","0","40.52","0.00","0","111.34","0.00","0","74.23","0.00","0","37.11","0.00","0","49.48","0.00","0","49.48","0.00","0","53.61","0.00","0","0","-","-","33.33","0.33","0","0","0","185.57","-","0","0","0","-"
"26","Brenden Morrow","T.B","L","70","1.6333333333333","0.023333333333333","0","146.94","0.00","0","110.2","0.00","0","73.47","0.00","0","0","-","0","5.23","0.00","0","36.73","0.00","0","0","-","0","0","-","0","48.98","0.00","0","0","-","0","159.18","0.00","0","0","-","-","100.00","1.00","0","73.47","73.47","36.73","0.00","0","73.47","73.47","0.00"
"480","Jordan Caron","BOS, COL","R","30","0.81666666666667","0.027222222222222","0","146.94","0.00","0","73.47","0.00","0","0","-","0","0","-","0","6.62","0.00","0","146.94","0.00","0","0","-","0","0","-","0","195.92","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","73.47","-","0","0","0","-"
"525","Jordan Szwarz","ARI","R","9","20.266666666667","2.2518518518519","2.96","142.11","2.04","2.96","115.46","2.50","0","88.82","0.00","0","2.96","0.00","0.06","12.56","0.50","0","88.82","0.00","0","53.29","0.00","0","2.96","0.00","0","47.37","0.00","0","0","-","0","72.7","0.00","0","0","-","-","96.67","0.97","0","11.84","50.33","35.53","0.00","0","14.8","71.05","0.00"
"720","Jayson Megna","PIT","C","12","5.5333333333333","0.46111111111111","10.84","140.96","7.14","10.84","119.28","8.33","10.84","108.43","9.09","0","10.84","0.00","1.31","11.45","10.28","10.84","86.75","11.11","10.84","43.37","20.00","0","0","-","0","57.83","0.00","0","14.46","0.00","0","78.31","0.00","0","0","-","0.00","90.00","0.900","21.69","0","10.84","65.06","66.67","21.69","0","10.84","66.67"
"40","Simon Gagne","BOS","L","23","9.4333333333333","0.41014492753623","0","139.93","0.00","0","101.77","0.00","0","69.96","0.00","0","6.36","0.00","0","9.82","0.00","0","108.13","0.00","0","44.52","0.00","0","0","-","0","84.81","0.00","0","8.48","0.00","0","36.75","0.00","0","0","-","-","90.91","0.91","6.36","0","38.16","63.6","14.29","6.36","6.36","38.16","14.29"
"477","Jordan Schroeder","MIN","C","25","2.1833333333333","0.087333333333333","0","137.4","0.00","0","109.92","0.00","0","0","-","0","0","-","0","7.41","0.00","0","82.44","0.00","0","0","-","0","0","-","0","109.92","0.00","0","0","-","0","39.69","0.00","0","0","-","-","-","-","0","0","0","137.4","-","0","0","0","-"
"160","Thomas Vanek","MIN","L","80","0.45","0.005625","0","133.33","0.00","0","133.33","0.00","0","0","-","0","0","-","0","5.24","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","192.59","0.00","0","0","-","-","-","-","0","0","0","266.67","-","0","133.33","0","-"
"564","Johan Larsson","BUF","C","39","3.6","0.092307692307692","16.67","133.33","11.11","16.67","116.67","12.50","16.67","100","14.29","0","16.67","0.00","0.58","18.01","3.13","0","100","0.00","0","66.67","0.00","0","0","-","0","44.44","0.00","0","22.22","0.00","24.07","48.15","33.33","0","0","-","0.00","83.33","0.833","16.67","16.67","33.33","150","33.33","33.33","16.67","33.33","50.00"
"635","Dominik Uher","PIT","C","2","0.45","0.225","0","133.33","0.00","0","133.33","0.00","0","133.33","0.00","0","0","-","0","11.24","0.00","0","133.33","0.00","0","0","-","0","0","-","0","177.78","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","133.33","-","0","0","0","-"
"645","David Musil","EDM","D","4","5.9","1.475","10.17","132.2","7.14","10.17","81.36","11.11","0","50.85","0.00","0","20.34","0.00","0.58","7.08","7.60","10.17","40.68","20.00","0","30.51","0.00","0","0","-","13.56","13.56","50.00","0","13.56","0.00","0","117.51","0.00","0","0","-","-","60.00","0.60","0","0","30.51","40.68","0.00","0","10.17","61.02","0.00"
"742","Bo Horvat","VAN","C","68","48.65","0.71544117647059","8.63","131.96","6.14","8.63","99.9","7.95","8.63","74","10.45","2.47","6.17","28.57","0.99","9.53","9.38","3.7","67.83","5.17","1.23","28.37","4.17","1.23","3.7","25.00","3.29","52.62","5.88","0","3.29","0.00","1.78","81.95","2.13","0","0","-","28.57","91.67","1.202","1.23","3.7","69.06","43.17","1.75","1.23","6.17","85.1","1.43"
"638","Andrew Shaw","CHI","C","79","5.9166666666667","0.074894514767932","0","131.83","0.00","0","101.41","0.00","0","70.99","0.00","0","20.28","0.00","0","6.26","0.00","0","40.56","0.00","0","20.28","0.00","0","10.14","0.00","0","27.04","0.00","0","0","-","0","87.89","0.00","0","14.65","0.00","-","71.43","0.71","10.14","10.14","40.56","101.41","20.00","10.14","10.14","40.56","20.00"
"269","Martin Hanzal","ARI","C","37","49.533333333333","1.3387387387387","13.32","129.61","9.32","10.9","95.69","10.23","10.9","67.83","13.85","2.42","4.85","33.33","0.85","9.25","8.41","7.27","71.47","9.23","4.85","41.18","10.53","2.42","2.42","50.00","3.23","40.38","7.41","0","1.62","0.00","3.5","76.99","4.35","0","1.75","0.00","22.22","92.86","1.151","1.21","6.06","44.82","53.3","2.63","2.42","12.11","54.51","4.26"
"293","Joe Vitale","ARI","C","70","151.46666666667","2.1638095238095","7.92","129.53","5.76","4.75","93.09","4.86","4.36","69.32","5.91","0","10.3","0.00","0.33","8.35","3.81","3.17","59.42","5.06","1.19","27.73","4.11","0","6.34","0.00","2.64","42.25","5.88","0","1.58","0.00","4.01","95.55","4.02","0","4.01","0.00","0.00","85.14","0.851","3.17","6.34","51.5","36.05","5.80","4.75","8.71","62.98","7.02"
"478","Tim Erixon","CBJ, CHI, TOR","D","42","28.083333333333","0.66865079365079","32.05","128.19","20.00","23.5","98.28","19.30","21.36","68.37","23.81","0","4.27","0.00","1.57","11.7","11.80","12.82","57.69","18.18","8.55","38.46","18.18","0","2.14","0.00","5.7","25.64","18.18","0","0","-","18.52","95.67","16.22","0","3.09","0.00","0.00","93.75","0.938","6.41","2.14","25.64","53.41","20.00","6.41","4.27","29.91","17.65"
"324","Jesse Joensuu","EDM","L","20","13.166666666667","0.65833333333333","13.67","127.59","9.68","13.67","109.37","11.11","9.11","82.03","10.00","4.56","22.78","16.67","0.77","10.58","6.76","4.56","72.91","5.88","4.56","41.01","10.00","4.56","18.23","20.00","0","42.53","0.00","0","6.08","0.00","6.58","78.99","7.69","0","0","-","50.00","72.22","1.222","0","4.56","4.56","118.48","0.00","4.56","4.56","4.56","50.00"
"220","Lauri Korpikoski","ARI","L","69","115.88333333333","1.6794685990338","12.94","127.37","9.23","10.36","93.71","9.95","8.8","67.83","11.49","0.52","8.28","5.88","0.74","8.68","7.89","5.18","63.68","7.52","2.59","25.89","9.09","0","5.18","0.00","3.45","50.4","6.41","0","2.76","0.00","7.48","82.27","8.33","0.75","0.75","50.00","5.88","87.79","0.937","1.04","6.73","45.05","51.26","2.25","2.07","9.32","54.37","3.67"
"192","Tyson Strachan","BUF","D","46","98.7","2.145652173913","7.29","127.05","5.43","5.47","92.4","5.59","5.47","63.83","7.89","0","12.16","0.00","0.39","7.84","4.75","3.04","60.79","4.76","1.22","20.67","5.56","0","4.26","0.00","2.43","53.5","4.35","0","8.11","0.00","4.39","90.44","4.63","0","2.63","0.00","0.00","80.95","0.810","0.61","4.86","41.34","30.4","1.45","3.04","10.33","60.18","4.81"
"444","Michael Stone","ARI","D","81","136.13333333333","1.680658436214","7.93","126.05","5.92","6.17","96.52","6.01","4.85","70.52","6.43","0","8.81","0.00","0.41","9.44","4.12","3.09","69.2","4.27","1.32","34.38","3.70","0","5.29","0.00","2.35","46.43","4.82","0","1.76","0.00","3.18","79.58","3.85","0","2.55","0.00","0.00","87.50","0.875","0.88","8.37","31.73","48.04","2.70","3.97","12.34","48.48","7.56"
"140","Max Talbot","BOS, COL","C","81","165.86666666667","2.0477366255144","8.32","125.16","6.23","6.87","95.5","6.71","5.43","66.92","7.50","0.36","8.32","4.17","0.29","9.55","2.94","1.09","65.11","1.64","0.72","29.3","2.41","0.36","3.98","8.33","0.48","47.75","1.00","0","2.89","0.00","6.27","77.33","7.50","0","3.14","0.00","6.67","87.57","0.942","1.09","7.6","50.28","34.73","2.11","1.81","11.21","60.77","2.89"
"296","Patric Hornqvist","PIT","R","64","1.9333333333333","0.030208333333333","124.14","124.14","50.00","93.1","124.14","42.86","93.1","124.14","42.86","0","31.03","0.00","4.3","17.54","19.70","93.1","62.07","60.00","31.03","31.03","50.00","0","0","-","82.76","41.38","66.67","0","0","-","0","89.66","0.00","0","44.83","0.00","0.00","75.00","0.750","0","0","0","279.31","-","31.03","31.03","0","100.00"
"348","Andrew Ebbett","PIT","C","24","20.366666666667","0.84861111111111","5.89","123.73","4.55","5.89","94.27","5.88","5.89","88.38","6.25","0","5.89","0.00","0.25","9.89","2.49","2.95","67.76","4.17","2.95","41.24","6.67","0","2.95","0.00","0","35.35","0.00","0","0","-","0","76.6","0.00","0","4.26","0.00","0.00","93.33","0.933","2.95","5.89","8.84","73.65","25.00","2.95","5.89","8.84","25.00"
"496","Oliver Ekman-Larsson","ARI","D","82","209.8","2.5585365853659","12.87","122.97","9.47","9.15","92.09","9.04","7.72","70.07","9.93","1.14","9.15","11.11","0.65","8.75","6.97","5.43","59.49","8.37","2.86","30.6","8.55","0.86","5.15","14.29","3.43","38.51","8.18","0","1.53","0.00","6.61","84.27","7.27","0.41","3.72","10.00","14.81","86.94","1.018","1.43","8.58","33.46","32.03","4.10","3.15","13.73","54.62","5.45"
"78","Jarret Stoll","L.A","C","73","109.83333333333","1.5045662100457","7.1","122.91","5.46","6.56","90.68","6.74","5.46","60.64","8.26","1.09","10.93","9.09","0.45","7.85","5.42","4.37","50.8","7.92","3.28","22.4","12.77","0.55","6.56","7.69","1.46","37.88","3.70","0.73","4.37","14.29","2.37","97.85","2.36","0","1.58","0.00","20.00","81.98","1.020","2.19","8.74","55.72","35.51","3.77","3.82","12.56","66.65","5.43"
"576","Brandon Gormley","ARI","D","27","43.933333333333","1.6271604938272","13.66","122.91","10.00","12.29","90.14","12.00","8.19","62.82","11.54","0","10.93","0.00","0.69","6.75","9.33","6.83","54.63","11.11","1.37","17.75","7.14","0","1.37","0.00","7.28","49.17","12.90","0","7.28","0.00","3.95","90.74","4.17","0","5.92","0.00","0.00","82.61","0.826","1.37","2.73","40.97","42.34","3.23","2.73","9.56","51.9","5.00"
"713","Jordan Martinook","ARI","L","8","5.8666666666667","0.73333333333333","10.23","122.73","7.69","10.23","81.82","11.11","0","61.36","0.00","0","0","-","0.09","7.02","1.31","0","71.59","0.00","0","30.68","0.00","0","0","-","0","54.55","0.00","0","0","-","0","73.86","0.00","0","0","-","-","100.00","1.00","10.23","0","20.45","61.36","33.33","10.23","10.23","30.68","25.00"
"247","Patrick Kaleta","BUF","R","42","49.95","1.1892857142857","6.01","122.52","4.67","4.8","90.09","5.06","3.6","60.06","5.66","2.4","13.21","15.38","0.78","8.29","8.64","3.6","60.06","5.66","2.4","30.03","7.41","2.4","7.21","25.00","1.6","40.04","3.85","0","4.8","0.00","1.74","81.55","2.08","0","3.47","0.00","66.67","78.00","1.447","2.4","4.8","33.63","61.26","6.67","3.6","10.81","38.44","8.57"
"335","Brian Strait","NYI","D","52","90.95","1.7490384615385","15.83","122.05","11.48","13.85","94.34","12.80","11.21","66.63","14.41","2.64","9.9","21.05","2.11","10.24","17.07","9.24","73.89","11.11","4.62","31.01","12.96","1.32","4.62","22.22","6.16","57.17","9.72","0.88","5.28","14.29","4.76","68.61","6.49","0","1.91","0.00","23.53","85.15","1.087","4.62","1.98","30.35","38.92","13.21","5.94","7.26","49.48","10.71"
"305","Alex Biega","VAN","D","7","1.9666666666667","0.28095238095238","0","122.03","0.00","0","122.03","0.00","0","122.03","0.00","0","0","-","0","18.18","0.00","0","91.53","0.00","0","91.53","0.00","0","0","-","0","0","-","0","0","-","0","44.07","0.00","0","0","-","-","100.00","1.00","0","30.51","61.02","122.03","0.00","0","30.51","91.53","0.00"
"524","Linden Vey","VAN","R","75","0.98333333333333","0.013111111111111","0","122.03","0.00","0","122.03","0.00","0","122.03","0.00","0","61.02","0.00","0","6.73","0.00","0","61.02","0.00","0","61.02","0.00","0","0","-","0","0","-","0","0","-","0","88.14","0.00","0","88.14","0.00","-","50.00","0.50","0","61.02","0","244.07","-","0","61.02","0","-"
"685","Karl Stollery","COL, S.J","D","10","10.85","1.085","16.59","121.66","12.00","16.59","88.48","15.79","16.59","60.83","21.43","0","11.06","0.00","1.4","13.72","9.23","11.06","60.83","15.38","5.53","38.71","12.50","0","11.06","0.00","7.37","29.49","20.00","0","0","-","7.99","79.88","9.09","0","0","-","0.00","81.82","0.818","0","5.53","44.24","38.71","0.00","0","5.53","49.77","0.00"
"36","Bryan Allen","ANA, MTL","D","11","15.8","1.4363636363636","7.59","121.52","5.88","7.59","68.35","10.00","7.59","53.16","12.50","0","7.59","0.00","0.49","6.18","7.40","3.8","53.16","6.67","0","18.99","0.00","0","3.8","0.00","5.06","45.57","10.00","0","0","-","5.49","82.28","6.25","0","5.49","0.00","0.00","85.71","0.857","3.8","0","30.38","49.37","11.11","3.8","3.8","49.37","7.14"
"279","Marc-Andre Cliche","COL","C","74","153.13333333333","2.0693693693694","10.19","121.46","7.74","8.62","93.64","8.43","7.44","69.35","9.69","0.39","4.7","7.69","0.36","9.44","3.65","1.57","69.35","2.21","1.18","32.52","3.49","0.39","1.96","16.67","0.52","49.11","1.05","0","2.09","0.00","6.23","67.35","8.46","0","1.7","0.00","5.26","93.22","0.985","0.78","7.05","50.94","33.7","1.52","1.96","10.58","65.04","2.92"
"647","Boone Jenner","CBJ","C","31","40.183333333333","1.2962365591398","8.96","120.95","6.90","4.48","97.06","4.41","2.99","73.16","3.92","0","5.97","0.00","0.2","8.54","2.30","2.99","49.27","5.71","0","17.92","0.00","0","0","-","3.98","41.81","8.70","0","3.98","0.00","8.63","92.74","8.51","0","2.16","0.00","0.00","91.84","0.918","1.49","13.44","49.27","56.74","2.94","2.99","16.42","67.19","4.26"
"648","Dmitrij Jaskin","STL","R","54","0.5","0.0092592592592593","0","120","0.00","0","120","0.00","0","120","0.00","0","0","-","0","18.43","0.00","0","120","0.00","0","120","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","480","-","0","0","0","-"
"19","Joe Thornton","S.J","C","78","28.516666666667","0.36559829059829","14.73","119.93","10.94","14.73","88.37","14.29","8.42","67.33","11.11","0","8.42","0.00","1.56","8.01","16.31","8.42","61.02","12.12","8.42","18.94","30.77","0","2.1","0.00","0","56.11","0.00","0","2.81","0.00","9.12","79.02","10.34","0","6.08","0.00","0.00","87.50","0.875","2.1","2.1","153.59","42.08","1.35","2.1","4.21","172.53","1.20"
