"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"186","Anders Lee","NYI","L","27","0.51666666666667","0.019135802469136","232.26","232.26","50.00","232.26","232.26","50.00","0","232.26","0.00","0","116.13","0.00","13.71","45.62","23.11","116.13","0","100.00","116.13","0","100.00","0","0","-","0","0","-","0","0","-","167.74","167.74","50.00","0","0","-","-","50.00","0.50","0","0","0","348.39","-","0","0","0","-"
"302","Rickard Rakell","ANA","L","52","1.3666666666667","0.026282051282051","43.9","219.51","16.67","43.9","175.61","20.00","43.9","87.8","33.33","0","0","-","1.37","25.48","5.09","0","175.61","0.00","0","43.9","0.00","0","0","-","0","175.61","0.00","0","0","-","63.41","0","100.00","0","0","-","0.00","100.00","1.000","87.8","0","0","307.32","100.00","87.8","0","43.9","66.67"
"384","Will Butcher","N.J","D","23","0.58333333333333","0.02536231884058","205.71","205.71","50.00","102.86","102.86","50.00","102.86","102.86","50.00","0","102.86","0.00","5.64","6.72","45.62","102.86","102.86","50.00","0","0","-","0","0","-","137.14","137.14","50.00","0","137.14","0.00","148.57","148.57","50.00","0","0","-","0.00","0.00","0.000","102.86","0","102.86","102.86","50.00","102.86","0","102.86","50.00"
"734","Kiefer Sherwood","COL","L","16","2.6333333333333","0.16458333333333","45.57","205.06","18.18","45.57","91.14","33.33","45.57","91.14","33.33","0","0","-","1.42","13.7","9.38","22.78","136.71","14.29","0","45.57","0.00","0","0","-","30.38","121.52","20.00","0","0","-","0","98.73","0.00","0","0","-","0.00","100.00","1.000","0","0","45.57","91.14","0.00","0","0","45.57","0.00"
"545","Guillaume Brisebois","VAN","D","1","0.88333333333333","0.88333333333333","0","203.77","0.00","0","203.77","0.00","0","203.77","0.00","0","0","-","0","25.06","0.00","0","135.85","0.00","0","67.92","0.00","0","0","-","0","90.57","0.00","0","0","-","0","98.11","0.00","0","0","-","-","100.00","1.00","0","0","67.92","0","0.00","0","0","135.85","0.00"
"438","Josh Currie","PIT","R","1","1.25","1.25","0","192","0.00","0","144","0.00","0","96","0.00","0","0","-","0","10.94","0.00","0","96","0.00","0","0","-","0","0","-","0","128","0.00","0","0","-","0","138.67","0.00","0","0","-","-","100.00","1.00","0","0","48","48","0.00","0","0","48","0.00"
"782","Nils Hoglander","VAN","L","56","1.5666666666667","0.02797619047619","76.6","191.49","28.57","38.3","114.89","25.00","38.3","76.6","33.33","0","38.3","0.00","0.12","5.88","2.05","0","114.89","0.00","0","0","-","0","0","-","0","153.19","0.00","0","51.06","0.00","55.32","110.64","33.33","0","0","-","0.00","50.00","0.500","0","0","38.3","114.89","0.00","0","0","38.3","0.00"
"215","Vladimir Tarasenko","STL","R","24","0.65","0.027083333333333","92.31","184.62","33.33","92.31","92.31","50.00","92.31","0","100.00","0","0","-","3.31","41.54","7.39","92.31","0","100.00","92.31","0","100.00","0","0","-","0","0","-","0","0","-","0","266.67","0.00","0","0","-","0.00","-","0.00","0","0","0","92.31","-","0","0","0","-"
"379","Kyle Burroughs","COL","D","5","2.7333333333333","0.54666666666667","0","175.61","0.00","0","131.71","0.00","0","87.8","0.00","0","21.95","0.00","0","10","0.00","0","87.8","0.00","0","65.85","0.00","0","21.95","0.00","0","29.27","0.00","0","0","-","0","126.83","0.00","0","0","-","-","75.00","0.75","0","0","65.85","21.95","0.00","0","0","87.8","0.00"
"182","Kevin Connauton","FLA","D","7","2.7833333333333","0.39761904761905","21.56","172.46","11.11","21.56","172.46","11.11","21.56","107.78","16.67","0","43.11","0.00","0.31","21.91","1.42","0","107.78","0.00","0","64.67","0.00","0","21.56","0.00","0","57.49","0.00","0","0","-","31.14","93.41","25.00","0","31.14","0.00","0.00","60.00","0.600","0","21.56","21.56","86.23","0.00","0","21.56","21.56","0.00"
"518","Jack Eichel","BUF","C","21","1.4","0.066666666666667","0","171.43","0.00","0","171.43","0.00","0","171.43","0.00","0","42.86","0.00","0","40.08","0.00","0","128.57","0.00","0","128.57","0.00","0","42.86","0.00","0","0","-","0","0","-","0","61.9","0.00","0","0","-","-","75.00","0.75","0","0","85.71","171.43","0.00","0","0","85.71","0.00"
"745","Mattias Samuelsson","BUF","D","12","21.616666666667","1.8013888888889","5.55","166.54","3.23","2.78","155.44","1.75","2.78","99.92","2.70","0","11.1","0.00","0.01","13.53","0.05","0","108.25","0.00","0","36.08","0.00","0","2.78","0.00","0","96.22","0.00","0","3.7","0.00","4.01","80.19","4.76","0","8.02","0.00","0.00","88.89","0.889","0","5.55","33.31","22.21","0.00","0","8.33","61.06","0.00"
"264","Steven Fogarty","BUF","C","9","1.8166666666667","0.20185185185185","0","165.14","0.00","0","132.11","0.00","0","132.11","0.00","0","66.06","0.00","0","9.79","0.00","0","66.06","0.00","0","66.06","0.00","0","33.03","0.00","0","0","-","0","0","-","0","143.12","0.00","0","47.71","0.00","-","50.00","0.50","0","0","66.06","33.03","0.00","0","0","66.06","0.00"
"497","Clark Bishop","OTT","C","13","4.3833333333333","0.33717948717949","13.69","164.26","7.69","13.69","82.13","14.29","13.69","13.69","50.00","0","0","-","0.73","10.25","6.65","13.69","109.51","11.11","0","41.06","0.00","0","0","-","18.25","91.25","16.67","0","0","-","0","79.09","0.00","0","0","-","0.00","100.00","1.000","0","13.69","13.69","68.44","0.00","0","13.69","27.38","0.00"
"367","Christian Djoos","DET","D","36","0.36666666666667","0.010185185185185","0","163.64","0.00","0","163.64","0.00","0","163.64","0.00","0","0","-","0","8.55","0.00","0","163.64","0.00","0","0","-","0","0","-","0","218.18","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","163.64","163.64","327.27","0.00","0","163.64","163.64","0.00"
"498","Dakota Joshua","STL","C","12","2.2","0.18333333333333","0","163.64","0.00","0","109.09","0.00","0","81.82","0.00","0","27.27","0.00","0","6.42","0.00","0","136.36","0.00","0","27.27","0.00","0","27.27","0.00","0","145.45","0.00","0","0","-","0","39.39","0.00","0","0","-","-","66.67","0.67","0","27.27","27.27","81.82","0.00","0","27.27","27.27","0.00"
"761","Jacob Bernard-Docker","OTT","D","5","1.8666666666667","0.37333333333333","0","160.71","0.00","0","96.43","0.00","0","96.43","0.00","0","0","-","0","9.7","0.00","0","96.43","0.00","0","32.14","0.00","0","0","-","0","85.71","0.00","0","0","-","0","92.86","0.00","0","0","-","-","100.00","1.00","0","0","32.14","160.71","0.00","0","0","32.14","0.00"
"570","Dean Kukan","CBJ","D","35","0.75","0.021428571428571","80","160","33.33","80","160","33.33","80","80","50.00","0","0","-","0.06","6.02","0.95","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","231.11","0.00","0","0","-","0.00","100.00","1.000","80","0","0","80","100.00","80","0","0","100.00"
"743","Evan Bouchard","EDM","D","14","3.7666666666667","0.26904761904762","15.93","159.29","9.09","15.93","127.43","11.11","15.93","111.5","12.50","0","0","-","1.04","8.38","11.03","15.93","47.79","25.00","0","15.93","0.00","0","0","-","21.24","42.48","33.33","0","0","-","0","115.04","0.00","0","0","-","0.00","100.00","1.000","0","15.93","31.86","47.79","0.00","0","15.93","47.79","0.00"
"369","Liam O'Brien","COL","C","12","0.38333333333333","0.031944444444444","0","156.52","0.00","0","156.52","0.00","0","0","-","0","0","-","0","5.07","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","226.09","0.00","0","0","-","-","-","-","0","0","0","156.52","-","0","0","0","-"
"631","Givani Smith","DET","R","16","0.38333333333333","0.023958333333333","0","156.52","0.00","0","156.52","0.00","0","156.52","0.00","0","0","-","0","6.05","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","226.09","0.00","0","0","-","-","100.00","1.00","0","0","0","156.52","-","0","0","0","-"
"501","Kevin Labanc","S.J","R","55","1.1666666666667","0.021212121212121","0","154.29","0.00","0","102.86","0.00","0","102.86","0.00","0","0","-","0","4.28","0.00","0","102.86","0.00","0","0","-","0","0","-","0","137.14","0.00","0","0","-","0","74.29","0.00","0","0","-","-","100.00","1.00","0","0","0","102.86","-","0","0","51.43","0.00"
"553","Mitchell Stephens","T.B","C","7","4.75","0.67857142857143","0","151.58","0.00","0","138.95","0.00","0","126.32","0.00","0","0","-","0","9.99","0.00","0","63.16","0.00","0","25.26","0.00","0","0","-","0","50.53","0.00","0","0","-","0","127.72","0.00","0","0","-","-","100.00","1.00","0","0","88.42","37.89","0.00","0","0","88.42","0.00"
"100","Max Pacioretty","VGK","L","48","2.3833333333333","0.049652777777778","100.7","151.05","40.00","100.7","100.7","50.00","75.52","75.52","50.00","0","25.17","0.00","30.89","13.92","68.94","50.35","100.7","33.33","50.35","25.17","66.67","0","0","-","0","100.7","0.00","0","0","-","36.36","36.36","50.00","0","0","-","0.00","66.67","0.667","25.17","50.35","0","226.57","100.00","50.35","50.35","25.17","66.67"
"649","Tarmo Reunanen","NYR","D","4","0.41666666666667","0.10416666666667","0","144","0.00","0","144","0.00","0","144","0.00","0","144","0.00","0","8.94","0.00","0","144","0.00","0","0","-","0","0","-","0","192","0.00","0","192","0.00","0","0","-","0","0","-","-","0.00","0.00","0","0","0","288","-","0","0","0","-"
"711","Filip Chytil","NYR","C","42","2.1333333333333","0.050793650793651","56.25","140.63","28.57","56.25","140.63","28.57","56.25","84.38","40.00","0","0","-","4.72","5.13","47.92","28.13","84.38","25.00","28.13","0","100.00","0","0","-","0","112.5","0.00","0","0","-","0","81.25","0.00","0","0","-","0.00","100.00","1.000","0","28.13","0","168.75","-","0","28.13","0","-"
"698","Aleksi Heponiemi","FLA","C","9","1.3","0.14444444444444","0","138.46","0.00","0","138.46","0.00","0","46.15","0.00","0","46.15","0.00","0","5.71","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","200","0.00","0","66.67","0.00","-","0.00","0.00","0","0","92.31","0","0.00","0","0","138.46","0.00"
"208","Tyler Pitlick","ARI","C","38","80.183333333333","2.1100877192982","10.48","137.68","7.07","8.23","101.77","7.48","5.99","73.33","7.55","0.75","8.98","7.69","0.35","9.59","3.55","1.5","65.85","2.22","0.75","25.44","2.86","0","4.49","0.00","1","53.88","1.82","0","2.99","0.00","5.4","100.52","5.10","1.08","3.24","25.00","12.50","87.76","1.003","1.5","5.24","49.39","41.16","2.94","2.99","6.73","62.11","4.60"
"787","Victor Soderstrom","ARI","D","4","0.88333333333333","0.22083333333333","0","135.85","0.00","0","135.85","0.00","0","135.85","0.00","0","0","-","0","9.05","0.00","0","67.92","0.00","0","0","-","0","0","-","0","90.57","0.00","0","0","-","0","98.11","0.00","0","0","-","-","100.00","1.00","0","0","0","67.92","-","0","0","135.85","0.00"
"415","Tyler Bertuzzi","DET","L","9","17.75","1.9722222222222","3.38","135.21","2.44","3.38","87.89","3.70","3.38","64.23","5.00","0","13.52","0.00","0.12","7.36","1.56","0","57.46","0.00","0","27.04","0.00","0","10.14","0.00","0","40.56","0.00","0","0","-","4.88","92.77","5.00","0","4.88","0.00","0.00","78.95","0.789","3.38","10.14","54.08","10.14","5.88","3.38","13.52","70.99","4.55"
"688","Gabriel Vilardi","L.A","C","54","13.316666666667","0.2466049382716","4.51","135.17","3.23","4.51","103.63","4.17","4.51","76.6","5.56","0","4.51","0.00","0.06","8.79","0.69","0","67.58","0.00","0","13.52","0.00","0","4.51","0.00","0","72.09","0.00","0","0","-","0","97.62","0.00","0","0","-","0.00","94.12","0.941","0","4.51","85.61","45.06","0.00","0","4.51","99.12","0.00"
"5","Mikko Koivu","CBJ","C","7","8.0833333333333","1.1547619047619","14.85","133.61","10.00","14.85","111.34","11.76","14.85","89.07","14.29","0","22.27","0.00","0.67","12.89","4.96","0","59.38","0.00","0","51.96","0.00","0","22.27","0.00","0","9.9","0.00","0","0","-","21.44","96.49","18.18","0","0","-","0.00","75.00","0.750","0","0","59.38","51.96","0.00","0","7.42","59.38","0.00"
"167","Tomas Tatar","MTL","L","50","1.8","0.036","100","133.33","42.86","100","133.33","42.86","66.67","66.67","50.00","0","0","-","0.61","5.69","9.67","33.33","33.33","50.00","0","33.33","0.00","0","0","-","44.44","0","100.00","0","0","-","48.15","144.44","25.00","0","0","-","0.00","100.00","1.000","0","0","33.33","66.67","0.00","0","0","100","0.00"
"202","Mark Alt","L.A","D","2","1.8","0.9","0","133.33","0.00","0","133.33","0.00","0","66.67","0.00","0","0","-","0","11.73","0.00","0","100","0.00","0","33.33","0.00","0","0","-","0","88.89","0.00","0","0","-","0","48.15","0.00","0","0","-","-","100.00","1.00","0","0","33.33","66.67","0.00","0","0","33.33","0.00"
"436","Dakota Mermis","MIN","D","3","0.9","0.3","66.67","133.33","33.33","66.67","66.67","50.00","0","66.67","0.00","0","66.67","0.00","3.54","8.32","29.83","0","66.67","0.00","0","66.67","0.00","0","66.67","0.00","0","0","-","0","0","-","96.3","0","100.00","0","0","-","-","0.00","0.00","0","0","0","200","-","0","0","0","-"
"628","Josh Mahura","ANA","D","13","0.45","0.034615384615385","0","133.33","0.00","0","133.33","0.00","0","133.33","0.00","0","133.33","0.00","0","13.51","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","192.59","0.00","0","192.59","0.00","-","0.00","0.00","0","0","0","133.33","-","0","0","0","-"
"619","Sam Steel","ANA","C","42","16.266666666667","0.38730158730159","11.07","132.79","7.69","11.07","95.9","10.34","11.07","59.02","15.79","0","29.51","0.00","0.49","7.63","5.98","3.69","62.7","5.56","3.69","11.07","25.00","0","11.07","0.00","0","68.85","0.00","0","14.75","0.00","5.33","101.23","5.00","0","10.66","0.00","0.00","50.00","0.500","3.69","7.38","36.89","81.15","9.09","3.69","7.38","47.95","7.14"
"64","Milan Lucic","CGY","L","56","1.3833333333333","0.024702380952381","43.37","130.12","25.00","43.37","130.12","25.00","43.37","86.75","33.33","0","0","-","1.66","7.92","17.29","0","86.75","0.00","0","0","-","0","0","-","0","115.66","0.00","0","0","-","62.65","62.65","50.00","0","0","-","0.00","100.00","1.000","0","0","0","303.61","-","0","0","0","-"
"94","Yannick Weber","PIT","D","2","1.8666666666667","0.93333333333333","0","128.57","0.00","0","64.29","0.00","0","32.14","0.00","0","0","-","0","5.38","0.00","0","32.14","0.00","0","32.14","0.00","0","0","-","0","0","-","0","0","-","0","139.29","0.00","0","0","-","-","100.00","1.00","32.14","0","32.14","32.14","50.00","32.14","0","64.29","33.33"
"357","Brett Kulak","MTL","D","46","1.8666666666667","0.040579710144928","0","128.57","0.00","0","96.43","0.00","0","96.43","0.00","0","32.14","0.00","0","12.52","0.00","0","32.14","0.00","0","32.14","0.00","0","0","-","0","0","-","0","0","-","0","139.29","0.00","0","46.43","0.00","-","66.67","0.67","32.14","32.14","64.29","96.43","33.33","32.14","64.29","64.29","33.33"
"494","Michael Bunting","ARI","L","21","0.46666666666667","0.022222222222222","0","128.57","0.00","0","128.57","0.00","0","128.57","0.00","0","0","-","0","9.27","0.00","0","128.57","0.00","0","128.57","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","0","-","0","0","0","-"
"638","Pierre-Luc Dubois","CBJ, WPG","C, L","46","0.46666666666667","0.010144927536232","0","128.57","0.00","0","128.57","0.00","0","128.57","0.00","0","0","-","0","0.71","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","257.14","-","0","0","0","-"
"397","Miles Wood","N.J","L","55","3.3","0.06","18.18","127.27","12.50","18.18","90.91","16.67","18.18","72.73","20.00","0","0","-","1.88","7.58","19.90","18.18","54.55","25.00","0","0","-","0","0","-","24.24","72.73","25.00","0","0","-","0","105.05","0.00","0","0","-","0.00","100.00","1.000","0","0","0","109.09","-","0","18.18","0","-"
"350","Jake McCabe","BUF","D","13","31.25","2.4038461538462","13.44","126.72","9.59","13.44","97.92","12.07","9.6","71.04","11.90","0","7.68","0.00","0.33","8.01","3.99","1.92","51.84","3.57","0","21.12","0.00","0","3.84","0.00","2.56","40.96","5.88","0","0","-","5.55","102.61","5.13","0","5.55","0.00","0.00","89.19","0.892","0","5.76","38.4","15.36","0.00","1.92","11.52","61.44","3.03"
"237","Sam Carrick","ANA","C","13","1.9","0.14615384615385","0","126.32","0.00","0","94.74","0.00","0","31.58","0.00","0","31.58","0.00","0","8.41","0.00","0","63.16","0.00","0","63.16","0.00","0","0","-","0","0","-","0","0","-","0","91.23","0.00","0","45.61","0.00","-","0.00","0.00","0","31.58","63.16","63.16","0.00","0","31.58","63.16","0.00"
"700","Timothy Liljegren","TOR","D","2","3.8166666666667","1.9083333333333","15.72","125.76","11.11","15.72","94.32","14.29","15.72","62.88","20.00","0","15.72","0.00","3.7","5.36","40.86","15.72","94.32","14.29","15.72","15.72","50.00","0","0","-","0","104.8","0.00","0","20.96","0.00","0","45.41","0.00","0","0","-","0.00","75.00","0.750","15.72","0","31.44","15.72","33.33","15.72","0","47.16","25.00"
"81","James van Riemsdyk","PHI","L","56","1.4333333333333","0.025595238095238","0","125.58","0.00","0","125.58","0.00","0","83.72","0.00","0","0","-","0","18.51","0.00","0","83.72","0.00","0","83.72","0.00","0","0","-","0","0","-","0","0","-","0","60.47","0.00","0","0","-","-","100.00","1.00","0","0","0","167.44","-","0","41.86","41.86","0.00"
"582","Christian Jaros","S.J","D","7","1.4333333333333","0.2047619047619","0","125.58","0.00","0","125.58","0.00","0","41.86","0.00","0","0","-","0","8.7","0.00","0","41.86","0.00","0","41.86","0.00","0","0","-","0","0","-","0","0","-","0","120.93","0.00","0","0","-","-","100.00","1.00","0","0","41.86","125.58","0.00","0","0","41.86","0.00"
"514","Jonas Siegenthaler","N.J, WSH","D","15","31.366666666667","2.0911111111111","3.83","124.34","2.99","3.83","93.73","3.92","3.83","55.47","6.45","1.91","11.48","14.29","0.51","9.43","5.17","1.91","61.21","3.03","1.91","30.61","5.88","1.91","5.74","25.00","0","40.81","0.00","0","5.1","0.00","2.76","91.18","2.94","0","2.76","0.00","50.00","79.31","1.293","0","3.83","34.43","17.22","0.00","0","5.74","61.21","0.00"
"331","Filip Forsberg","NSH","L","39","0.96666666666667","0.024786324786325","62.07","124.14","33.33","62.07","62.07","50.00","62.07","62.07","50.00","0","62.07","0.00","1.79","13.72","11.55","62.07","62.07","50.00","62.07","0","100.00","0","0","-","0","82.76","0.00","0","0","-","0","0","-","0","0","-","0.00","0.00","0.000","0","0","62.07","310.34","0.00","0","0","62.07","0.00"
"414","William Carrier","VGK","L","52","4.35","0.083653846153846","0","124.14","0.00","0","68.97","0.00","0","55.17","0.00","0","0","-","0","4.67","0.00","0","27.59","0.00","0","13.79","0.00","0","0","-","0","18.39","0.00","0","0","-","0","139.46","0.00","0","0","-","-","100.00","1.00","0","27.59","0","96.55","-","0","55.17","0","-"
"481","Christian Dvorak","ARI","C","56","108.26666666667","1.9333333333333","6.1","123.58","4.70","4.99","96.98","4.89","4.43","70.38","5.93","0","7.2","0.00","0.34","8.99","3.67","1.66","55.42","2.91","1.11","20.5","5.13","0","3.33","0.00","0.74","46.55","1.56","0","2.22","0.00","1.6","97.66","1.61","0","3.2","0.00","0.00","89.76","0.898","0.55","7.2","65.95","23.83","0.83","2.22","8.87","87.01","2.48"
"330","Slater Koekkoek","EDM","D","18","34.566666666667","1.9203703703704","17.36","123.24","12.35","17.36","90.26","16.13","17.36","60.75","22.22","1.74","8.68","16.67","1.33","8.09","14.11","10.41","59.02","15.00","6.94","26.04","21.05","1.74","1.74","50.00","4.63","43.97","9.52","0","6.94","0.00","2.51","90.26","2.70","0","2.51","0.00","10.00","85.71","0.957","1.74","1.74","29.51","43.39","5.56","3.47","5.21","39.92","8.00"
"618","Kale Clague","L.A","D","18","18.1","1.0055555555556","16.57","122.65","11.90","13.26","96.13","12.12","9.94","62.98","13.64","0","6.63","0.00","1.22","7.13","14.57","13.26","46.41","22.22","6.63","13.26","33.33","0","3.31","0.00","8.84","44.2","16.67","0","0","-","0","110.13","0.00","0","4.79","0.00","0.00","89.47","0.895","3.31","3.31","36.46","56.35","8.33","6.63","3.31","56.35","10.53"
"24","Joe Pavelski","DAL","C","56","38.033333333333","0.67916666666667","20.51","121.47","14.44","14.2","99.39","12.50","14.2","77.3","15.52","1.58","6.31","20.00","0.85","8.34","9.24","7.89","61.52","11.36","4.73","20.51","18.75","1.58","3.16","33.33","4.21","54.69","7.14","0","2.1","0.00","9.11","79.75","10.26","0","2.28","0.00","11.11","91.84","1.029","3.16","3.16","89.92","56.79","3.39","3.16","4.73","104.12","2.94"
"788","Tobias Bjornfot","L.A","D","33","41.516666666667","1.2580808080808","1.45","121.4","1.18","0","96.83","0.00","0","60.7","0.00","0","4.34","0.00","0","9.17","0.00","0","65.03","0.00","0","31.79","0.00","0","2.89","0.00","0","44.32","0.00","0","1.93","0.00","2.09","79.33","2.56","0","0","-","-","92.86","0.93","0","1.45","33.24","39.02","0.00","1.45","5.78","43.36","3.23"
"587","Cameron Hughes","BOS","C","1","1.4833333333333","1.4833333333333","0","121.35","0.00","0","121.35","0.00","0","40.45","0.00","0","0","-","0","7.81","0.00","0","40.45","0.00","0","0","-","0","0","-","0","53.93","0.00","0","0","-","0","116.85","0.00","0","0","-","-","100.00","1.00","0","0","40.45","0","0.00","0","0","40.45","0.00"
"12","Jeff Carter","L.A, PIT","C","54","59.833333333333","1.108024691358","10.03","120.33","7.69","10.03","84.23","10.64","9.03","57.16","13.64","0","7.02","0.00","0.64","6.91","8.53","5.01","49.14","9.26","4.01","17.05","19.05","0","2.01","0.00","1.34","42.79","3.03","0","1.34","0.00","1.45","101.39","1.41","0","5.79","0.00","0.00","87.72","0.877","0","4.01","51.14","42.12","0.00","2.01","4.01","62.17","3.13"
"232","Michael Chaput","ARI","C","13","8.5","0.65384615384615","0","120","0.00","0","98.82","0.00","0","70.59","0.00","0","0","-","0","11.46","0.00","0","56.47","0.00","0","28.24","0.00","0","0","-","0","37.65","0.00","0","0","-","0","91.76","0.00","0","0","-","-","100.00","1.00","7.06","0","7.06","77.65","50.00","7.06","0","7.06","50.00"
"425","Rasmus Ristolainen","BUF","D","49","111.16666666667","2.2687074829932","8.64","119.82","6.72","7.56","94.99","7.37","7.56","68.01","10.00","1.08","8.1","11.76","0.33","8.37","3.74","3.24","63.15","4.88","1.62","23.75","6.38","0","3.24","0.00","2.16","52.53","3.95","0.72","2.16","25.00","3.12","77.96","3.85","0.78","4.68","14.29","14.29","88.10","1.024","0.54","3.24","41.02","13.49","1.30","1.62","5.94","66.93","2.36"
"536","Roope Hintz","DAL","L","41","50.533333333333","1.2325203252033","14.25","118.73","10.71","11.87","80.74","12.82","8.31","53.43","13.46","1.19","7.12","14.29","1.1","7.56","12.72","9.5","53.43","15.09","3.56","27.31","11.54","1.19","5.94","16.67","7.92","34.83","18.52","0","0","-","6.86","89.18","7.14","0","1.72","0.00","14.29","86.67","1.010","3.56","2.37","45.12","73.61","7.32","3.56","7.12","61.74","5.45"
