"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"279","Tyler Myers","WPG","D","11","32.45","2.95","9.24","129.43","6.67","9.24","81.36","10.20","7.4","57.32","11.43","1.85","3.7","33.33","0.84","8.5","8.99","5.55","64.71","7.89","5.55","24.04","18.75","0","1.85","0.00","0","54.24","0.00","0","0","-","5.34","80.12","6.25","2.67","2.67","50.00","25.00","93.55","1.185","1.85","9.24","33.28","20.34","5.26","3.7","11.09","59.17","5.88"
"699","Anthony DeAngelo","ARI","D","39","2.7833333333333","0.071367521367521","0","129.34","0.00","0","129.34","0.00","0","107.78","0.00","0","43.11","0.00","0","25.87","0.00","0","86.23","0.00","0","64.67","0.00","0","43.11","0.00","0","28.74","0.00","0","0","-","0","62.28","0.00","0","0","-","-","60.00","0.60","0","0","21.56","150.9","0.00","0","21.56","21.56","0.00"
"314","Ben Smith","COL, TOR","R","40","87.366666666667","2.1841666666667","10.3","129.11","7.39","7.55","94.77","7.38","5.49","68.68","7.41","0","9.61","0.00","0.26","8.24","3.04","3.43","57","5.68","0.69","17.86","3.70","0","3.43","0.00","3.66","52.19","6.56","0","6.41","0.00","3.97","94.24","4.04","0","1.98","0.00","0.00","86.00","0.860","1.37","11.67","63.87","36.4","2.11","2.06","13.05","85.16","2.36"
"399","Johan Larsson","BUF","C","36","44.783333333333","1.2439814814815","5.36","128.62","4.00","5.36","101.82","5.00","4.02","71.01","5.36","0","12.06","0.00","0.11","11.41","0.99","1.34","61.63","2.13","0","42.87","0.00","0","8.04","0.00","1.79","25.01","6.67","0","3.57","0.00","1.94","87.09","2.17","0","1.94","0.00","0.00","83.02","0.830","4.02","5.36","24.12","50.91","14.29","4.02","9.38","34.83","10.34"
"586","Jimmy Vesey","NYR","L","80","0.46666666666667","0.0058333333333333","0","128.57","0.00","0","128.57","0.00","0","128.57","0.00","0","128.57","0.00","0","18.28","0.00","0","128.57","0.00","0","128.57","0.00","0","128.57","0.00","0","0","-","0","0","-","0","0","-","0","0","-","-","0.00","0.00","0","128.57","0","385.71","-","0","128.57","0","-"
"687","Tomas Nosek","DET","L","11","2.3333333333333","0.21212121212121","25.71","128.57","16.67","25.71","102.86","20.00","0","102.86","0.00","0","0","-","1.77","10.39","14.53","25.71","77.14","25.00","0","51.43","0.00","0","0","-","34.29","34.29","50.00","0","0","-","0","74.29","0.00","0","0","-","-","100.00","1.00","0","0","102.86","25.71","0.00","0","0","128.57","0.00"
"567","Zemgus Girgensons","BUF","C","75","86.466666666667","1.1528888888889","10.41","128.37","7.50","7.63","105.47","6.75","4.86","80.49","5.69","0","11.8","0.00","0.5","9.61","4.92","4.16","63.84","6.12","1.39","31.23","4.26","0","6.94","0.00","3.7","43.48","7.84","0","1.85","0.00","7.02","85.2","7.61","0","5.01","0.00","0.00","85.34","0.853","0.69","6.25","36.78","56.9","1.85","1.39","9.02","49.96","2.70"
"511","Miikka Salomaki","NSH","R","5","5.6166666666667","1.1233333333333","0","128.19","0.00","0","96.14","0.00","0","85.46","0.00","0","10.68","0.00","0","9.43","0.00","0","42.73","0.00","0","32.05","0.00","0","0","-","0","14.24","0.00","0","0","-","0","108.01","0.00","0","15.43","0.00","-","87.50","0.88","0","21.36","85.46","0","0.00","0","32.05","85.46","0.00"
"373","Gabriel Bourque","COL","L","6","13.233333333333","2.2055555555556","13.6","126.95","9.68","13.6","113.35","10.71","9.07","95.21","8.70","0","18.14","0.00","3.64","8.98","28.84","9.07","63.48","12.50","0","18.14","0.00","0","0","-","12.09","60.45","16.67","0","12.09","0.00","0","85.14","0.00","0","13.1","0.00","0.00","80.95","0.810","0","4.53","54.41","63.48","0.00","0","9.07","77.08","0.00"
"95","Patrick Eaves","ANA, DAL","R","79","13.883333333333","0.17573839662447","4.32","125.33","3.33","4.32","95.08","4.35","4.32","69.15","5.88","0","8.64","0.00","0.09","15.07","0.57","0","64.83","0.00","0","38.9","0.00","0","8.64","0.00","0","34.57","0.00","0","0","-","0","81.15","0.00","0","0","-","0.00","87.50","0.875","8.64","4.32","4.32","108.04","66.67","8.64","4.32","4.32","66.67"
"745","Tanner Kero","CHI","C","47","68","1.4468085106383","8.82","125.29","6.58","7.06","96.18","6.84","7.06","67.94","9.41","0","8.82","0.00","0.45","7.99","5.38","2.65","50.29","5.00","1.76","27.35","6.06","0","5.29","0.00","1.18","30.59","3.70","0","3.53","0.00","7.65","100.69","7.06","0","1.27","0.00","0.00","87.01","0.870","0","4.41","30","79.41","0.00","0","7.94","37.06","0.00"
"91","Mark Stuart","WPG","D","42","95.183333333333","2.2662698412698","15.13","124.81","10.81","12.61","88.88","12.42","10.72","66.19","13.93","1.89","9.46","16.67","0.91","8","10.21","5.67","64.3","8.11","3.15","25.84","10.87","0.63","1.89","25.00","3.36","51.27","6.15","0.84","5.88","12.50","10.93","79.22","12.12","0.91","4.55","16.67","17.65","85.71","1.034","1.89","6.3","40.97","29.63","4.41","3.78","13.24","60.51","5.88"
"516","Ryan Nugent-Hopkins","EDM","C","82","142.08333333333","1.7327235772358","16.05","124.57","11.41","11.4","89.95","11.25","9.29","60.39","13.33","0","7.18","0.00","0.85","9.89","7.91","8.45","58.7","12.58","2.96","29.56","9.09","0","2.96","0.00","7.32","38.85","15.85","0","2.82","0.00","7.32","90.89","7.45","0","3.05","0.00","0.00","88.11","0.881","0.42","6.76","39.27","44.76","1.06","1.27","10.56","51.52","2.40"
"673","Josh Jooris","ARI, NYR","R","54","80.016666666667","1.4817901234568","12","124.47","8.79","9","97.48","8.45","6.75","62.24","9.78","0.75","11.25","6.25","1.12","8.97","11.06","7.5","71.99","9.43","3.75","26.99","12.20","0","5.25","0.00","5","59.99","7.69","1","8","11.11","4.33","72.57","5.63","0","0","-","11.11","81.93","0.930","3","5.25","37.49","51.74","7.41","4.5","9","41.99","9.68"
"55","Johnny Oduya","CHI, DAL","D","52","120.51666666667","2.3176282051282","12.45","124.46","9.09","9.46","90.61","9.45","6.97","61.24","10.22","0","10.95","0.00","0.56","8.52","6.15","5.97","58.75","9.23","1.49","24.39","5.77","0","5.48","0.00","5.97","45.8","11.54","0","3.98","0.00","7.19","89.89","7.41","0","3.6","0.00","0.00","82.11","0.821","0.5","6.47","35.85","35.85","1.37","2.49","12.94","51.78","4.59"
"629","Anton Slepyshev","EDM","L","41","0.48333333333333","0.011788617886179","0","124.14","0.00","0","124.14","0.00","0","124.14","0.00","0","0","-","0","5.36","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","179.31","0.00","0","0","-","-","100.00","1.00","0","124.14","0","372.41","-","0","124.14","0","-"
"228","Justin Falk","BUF","D","52","38.95","0.74903846153846","4.62","123.23","3.61","4.62","98.59","4.48","4.62","73.94","5.88","0","9.24","0.00","0.37","9.82","3.61","3.08","69.32","4.26","1.54","41.59","3.57","0","7.7","0.00","2.05","36.97","5.26","0","2.05","0.00","0","75.65","0.00","0","0","-","0.00","87.50","0.875","1.54","3.08","23.11","64.7","6.25","4.62","6.16","27.73","14.29"
"746","Markus Hannikainen","CBJ","L","10","6.8333333333333","0.68333333333333","8.78","122.93","6.67","0","105.37","0.00","0","70.24","0.00","0","8.78","0.00","0","10.78","0.00","0","61.46","0.00","0","26.34","0.00","0","0","-","0","46.83","0.00","0","11.71","0.00","12.68","88.78","12.50","0","0","-","-","87.50","0.88","0","0","26.34","70.24","0.00","0","0","26.34","0.00"
"58","Zbynek Michalek","ARI","D","3","3.9166666666667","1.3055555555556","0","122.55","0.00","0","76.6","0.00","0","15.32","0.00","0","15.32","0.00","0","4.82","0.00","0","61.28","0.00","0","15.32","0.00","0","0","-","0","61.28","0.00","0","20.43","0.00","0","88.51","0.00","0","0","-","-","0.00","0.00","0","0","15.32","61.28","0.00","0","0","30.64","0.00"
"593","Connor Carrick","TOR","D","67","16.666666666667","0.24875621890547","3.6","122.4","2.86","3.6","93.6","3.70","0","64.8","0.00","0","10.8","0.00","0.26","9.53","2.62","3.6","57.6","5.88","0","21.6","0.00","0","0","-","4.8","48","9.09","0","4.8","0.00","0","72.8","0.00","0","10.4","0.00","-","83.33","0.83","0","14.4","21.6","79.2","0.00","0","25.2","21.6","0.00"
"80","Milan Michalek","TOR","L","5","5.4166666666667","1.0833333333333","22.15","121.85","15.38","22.15","77.54","22.22","11.08","44.31","20.00","0","0","-","1.5","8.33","15.23","22.15","55.38","28.57","11.08","33.23","25.00","0","0","-","14.77","29.54","33.33","0","0","-","0","64","0.00","0","0","-","0.00","100.00","1.000","0","0","0","110.77","-","0","11.08","0","-"
"663","Bo Horvat","VAN","C","81","148.76666666667","1.8366255144033","9.28","121.8","7.08","8.87","96.8","8.40","7.26","73.4","9.00","0.81","11.29","6.67","0.72","8.55","7.80","5.65","75.82","6.93","2.82","28.23","9.09","0.81","6.05","11.76","3.76","63.46","5.60","0","4.3","0.00","4.08","64.67","5.93","0","2.91","0.00","11.11","84.62","0.957","1.61","3.63","45.57","44.36","3.42","4.84","6.45","62.11","7.23"
"662","Rasmus Ristolainen","BUF","D","79","236.56666666667","2.9945147679325","10.4","121.74","7.87","9.38","97.65","8.77","7.1","68.73","9.36","0.76","8.88","7.89","0.81","8.65","8.57","3.55","56.56","5.91","2.03","26.63","7.08","0.51","4.82","9.52","2.03","39.9","4.84","0","2.37","0.00","4.4","88.66","4.72","0.37","2.93","11.11","10.71","87.08","0.978","0.25","3.8","40.07","16.49","0.63","1.52","8.88","66.7","2.23"
