"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"187","Joffrey Lupul","TOR","L","69","1.8166666666667","0.026328502415459","0","231.19","0.00","0","198.17","0.00","0","132.11","0.00","0","0","-","0","12.8","0.00","0","132.11","0.00","0","0","-","0","0","-","0","176.15","0.00","0","0","-","0","143.12","0.00","0","0","-","-","100.00","1.00","0","33.03","33.03","165.14","0.00","0","33.03","33.03","0.00"
"686","Jason Akeson","PHI","R","1","0.53333333333333","0.53333333333333","0","225","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","112.5","0.00","0","0","-","0","0","-","0","150","0.00","0","0","-","0","162.5","0.00","0","0","-","-","-","-","0","0","0","112.5","-","0","0","0","-"
"134","Tim Jackman","ANA, CGY","R","36","0.81666666666667","0.022685185185185","73.47","220.41","25.00","73.47","220.41","25.00","73.47","146.94","33.33","0","0","-","4.84","27.84","14.81","73.47","220.41","25.00","0","220.41","0.00","0","0","-","97.96","0","100.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","0","220.41","-","0","0","0","-"
"235","Daniel Carcillo","L.A, NYR","L","57","0.28333333333333","0.0049707602339181","0","211.76","0.00","0","211.76","0.00","0","0","-","0","0","-","0","9.7","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","305.88","0.00","0","0","-","-","-","-","0","0","0","635.29","-","0","0","0","-"
"423","Luke Gazdic","EDM","L","67","0.28333333333333","0.004228855721393","0","211.76","0.00","0","211.76","0.00","0","211.76","0.00","0","0","-","0","11.69","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","305.88","0.00","0","0","-","-","100.00","1.00","0","0","0","211.76","-","0","0","0","-"
"612","Nicolas Deslauriers","BUF","L","17","0.56666666666667","0.033333333333333","0","211.76","0.00","0","211.76","0.00","0","211.76","0.00","0","0","-","0","15.88","0.00","0","211.76","0.00","0","0","-","0","0","-","0","282.35","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","105.88","0","0.00","0","0","105.88","0.00"
"617","Gabriel Dumont","MTL","C","2","0.56666666666667","0.28333333333333","0","211.76","0.00","0","105.88","0.00","0","105.88","0.00","0","0","-","0","5.23","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","305.88","0.00","0","0","-","-","100.00","1.00","0","0","0","105.88","-","0","0","0","-"
"767","Kellan Lain","VAN","L","9","0.28333333333333","0.031481481481481","0","211.76","0.00","0","211.76","0.00","0","211.76","0.00","0","211.76","0.00","0","24.22","0.00","0","211.76","0.00","0","0","-","0","0","-","0","282.35","0.00","0","282.35","0.00","0","0","-","0","0","-","-","0.00","0.00","0","0","211.76","211.76","0.00","0","0","211.76","0.00"
"626","Craig Cunningham","BOS","L","2","0.58333333333333","0.29166666666667","0","205.71","0.00","0","205.71","0.00","0","205.71","0.00","0","102.86","0.00","0","17.86","0.00","0","102.86","0.00","0","102.86","0.00","0","0","-","0","0","-","0","0","-","0","148.57","0.00","0","148.57","0.00","-","50.00","0.50","0","0","102.86","102.86","0.00","0","0","102.86","0.00"
"433","Aaron Palushaj","CAR","R","2","0.6","0.3","0","200","0.00","0","200","0.00","0","200","0.00","0","0","-","0","5.29","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","288.89","0.00","0","0","-","-","100.00","1.00","0","0","0","100","-","0","0","0","-"
"751","Nail Yakupov","EDM","R","63","0.61666666666667","0.0097883597883598","0","194.59","0.00","0","194.59","0.00","0","97.3","0.00","0","0","-","0","10.18","0.00","0","97.3","0.00","0","97.3","0.00","0","0","-","0","0","-","0","0","-","0","140.54","0.00","0","0","-","-","100.00","1.00","0","0","97.3","194.59","0.00","0","0","97.3","0.00"
"315","Mike Blunden","MTL","R","7","1.2833333333333","0.18333333333333","0","187.01","0.00","0","46.75","0.00","0","46.75","0.00","0","0","-","0","2.24","0.00","0","46.75","0.00","0","46.75","0.00","0","0","-","0","0","-","0","0","-","0","202.6","0.00","0","0","-","-","100.00","1.00","0","0","46.75","46.75","0.00","0","0","46.75","0.00"
"555","Matt Gilroy","FLA","D","16","0.65","0.040625","0","184.62","0.00","0","184.62","0.00","0","184.62","0.00","0","0","-","0","14.51","0.00","0","184.62","0.00","0","92.31","0.00","0","0","-","0","123.08","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","92.31","92.31","0.00","0","0","92.31","0.00"
"658","Brandon Gormley","PHX","D","5","2.6666666666667","0.53333333333333","0","180","0.00","0","112.5","0.00","0","112.5","0.00","0","45","0.00","0","19.04","0.00","0","112.5","0.00","0","90","0.00","0","22.5","0.00","0","30","0.00","0","0","-","0","97.5","0.00","0","32.5","0.00","-","60.00","0.60","22.5","0","22.5","90","50.00","22.5","0","67.5","25.00"
"386","Jesse Joensuu","EDM","L","42","2.05","0.048809523809524","0","175.61","0.00","0","175.61","0.00","0","58.54","0.00","0","0","-","0","7.65","0.00","0","29.27","0.00","0","0","-","0","0","-","0","39.02","0.00","0","0","-","0","211.38","0.00","0","0","-","-","100.00","1.00","0","29.27","0","146.34","-","0","29.27","29.27","0.00"
"700","Justin Fontaine","MIN","R","66","0.35","0.0053030303030303","0","171.43","0.00","0","171.43","0.00","0","0","-","0","0","-","0","11.12","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","247.62","0.00","0","0","-","-","-","-","0","0","0","342.86","-","0","0","171.43","0.00"
"515","Zac Dalpe","VAN","C","55","1.4166666666667","0.025757575757576","0","169.41","0.00","0","127.06","0.00","0","84.71","0.00","0","0","-","0","7.85","0.00","0","127.06","0.00","0","0","-","0","0","-","0","169.41","0.00","0","0","-","0","61.18","0.00","0","0","-","-","100.00","1.00","0","42.35","0","211.76","-","0","42.35","0","-"
"256","Troy Bodie","TOR","R","47","0.71666666666667","0.015248226950355","0","167.44","0.00","0","167.44","0.00","0","83.72","0.00","0","0","-","0","41.29","0.00","0","167.44","0.00","0","83.72","0.00","0","0","-","0","111.63","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","83.72","0","83.72","-","0","83.72","83.72","0.00"
"763","Cedric Paquette","T.B","C","2","0.71666666666667","0.35833333333333","0","167.44","0.00","0","167.44","0.00","0","167.44","0.00","0","0","-","0","9.45","0.00","0","83.72","0.00","0","0","-","0","0","-","0","111.63","0.00","0","0","-","0","120.93","0.00","0","0","-","-","100.00","1.00","0","0","83.72","0","0.00","0","83.72","167.44","0.00"
"468","Jonathon Blum","MIN","D","15","2.55","0.17","0","164.71","0.00","0","141.18","0.00","0","141.18","0.00","0","23.53","0.00","0","17.12","0.00","0","117.65","0.00","0","70.59","0.00","0","23.53","0.00","0","62.75","0.00","0","0","-","0","67.97","0.00","0","0","-","-","83.33","0.83","0","0","0","70.59","-","0","0","0","-"
"419","Derek Smith","CGY","D","14","0.73333333333333","0.052380952380952","0","163.64","0.00","0","163.64","0.00","0","0","-","0","0","-","0","13.67","0.00","0","81.82","0.00","0","81.82","0.00","0","0","-","0","0","-","0","0","-","0","118.18","0.00","0","0","-","-","-","-","0","0","0","81.82","-","0","0","0","-"
"411","Andrew Ebbett","PIT","C","9","4.4333333333333","0.49259259259259","0","162.41","0.00","0","135.34","0.00","0","94.74","0.00","0","0","-","0","17.99","0.00","0","94.74","0.00","0","67.67","0.00","0","0","-","0","36.09","0.00","0","0","-","0","97.74","0.00","0","0","-","-","100.00","1.00","0","0","0","94.74","-","0","0","0","-"
"723","Jonathan Huberdeau","FLA","L","69","1.4833333333333","0.021497584541063","80.9","161.8","33.33","80.9","161.8","33.33","80.9","161.8","33.33","0","0","-","2.26","14.2","13.72","40.45","121.35","25.00","0","40.45","0.00","0","0","-","53.93","107.87","33.33","0","0","-","58.43","58.43","50.00","0","0","-","0.00","100.00","1.000","0","0","0","242.7","-","0","40.45","80.9","0.00"
"753","Tanner Pearson","L.A","L","25","2.9833333333333","0.11933333333333","20.11","160.89","11.11","20.11","100.56","16.67","20.11","60.34","25.00","0","0","-","2.88","10.21","22.01","20.11","100.56","16.67","20.11","60.34","25.00","0","0","-","0","53.63","0.00","0","0","-","0","87.15","0.00","0","0","-","0.00","100.00","1.000","0","0","0","160.89","-","0","0","0","-"
"389","James Sheppard","S.J","C","67","3.0166666666667","0.045024875621891","0","159.12","0.00","0","119.34","0.00","0","59.67","0.00","0","0","-","0","6.37","0.00","0","39.78","0.00","0","0","-","0","0","-","0","53.04","0.00","0","0","-","0","143.65","0.00","0","0","-","-","100.00","1.00","0","0","19.89","159.12","0.00","0","0","59.67","0.00"
"69","Chris Neil","OTT","R","76","1.5333333333333","0.020175438596491","39.13","156.52","20.00","39.13","117.39","25.00","39.13","39.13","50.00","0","39.13","0.00","0.85","11.43","6.95","0","117.39","0.00","0","39.13","0.00","0","39.13","0.00","0","104.35","0.00","0","0","-","56.52","56.52","50.00","0","0","-","0.00","0.00","0.000","0","0","0","195.65","-","0","0","0","-"
"740","Mike Halmo","NYI","L","20","1.5333333333333","0.076666666666667","0","156.52","0.00","0","117.39","0.00","0","117.39","0.00","0","39.13","0.00","0","14.57","0.00","0","117.39","0.00","0","117.39","0.00","0","39.13","0.00","0","0","-","0","0","-","0","0","-","0","0","-","-","66.67","0.67","0","0","39.13","117.39","0.00","0","39.13","39.13","0.00"
"96","Marian Gaborik","CBJ, L.A","R","41","1.95","0.047560975609756","61.54","153.85","28.57","61.54","123.08","33.33","61.54","61.54","50.00","0","0","-","1.37","34.67","3.81","30.77","61.54","33.33","30.77","0","100.00","0","0","-","0","82.05","0.00","0","0","-","0","88.89","0.00","0","0","-","0.00","100.00","1.000","30.77","30.77","30.77","123.08","50.00","30.77","30.77","30.77","50.00"
"431","Eric Tangradi","WPG","L","55","0.4","0.0072727272727273","0","150","0.00","0","150","0.00","0","150","0.00","0","0","-","0","10.64","0.00","0","150","0.00","0","0","-","0","0","-","0","200","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","300","-","0","0","0","-"
"527","David Warsofsky","BOS","D","6","0.4","0.066666666666667","0","150","0.00","0","150","0.00","0","150","0.00","0","0","-","0","5.72","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","216.67","0.00","0","0","-","-","100.00","1.00","0","0","0","300","-","0","0","0","-"
"415","Brad Mills","CHI","C","3","4.0333333333333","1.3444444444444","0","148.76","0.00","0","104.13","0.00","0","59.5","0.00","0","14.88","0.00","0","17.6","0.00","0","89.26","0.00","0","44.63","0.00","0","14.88","0.00","0","59.5","0.00","0","0","-","0","85.95","0.00","0","0","-","-","75.00","0.75","0","14.88","29.75","59.5","0.00","0","14.88","44.63","0.00"
"57","Scott Gomez","FLA","C","46","1.6166666666667","0.035144927536232","0","148.45","0.00","0","111.34","0.00","0","74.23","0.00","0","0","-","0","7.31","0.00","0","37.11","0.00","0","37.11","0.00","0","0","-","0","0","-","0","0","-","0","107.22","0.00","0","0","-","-","100.00","1.00","37.11","0","148.45","185.57","20.00","37.11","0","148.45","20.00"
"761","Jake McCabe","BUF","D","7","6.0833333333333","0.86904761904762","9.86","147.95","6.25","9.86","128.22","7.14","9.86","78.9","11.11","0","0","-","0.51","9.29","5.17","9.86","49.32","16.67","0","19.73","0.00","0","0","-","13.15","39.45","25.00","0","0","-","0","128.22","0.00","0","0","-","0.00","100.00","1.000","0","0","39.45","39.45","0.00","0","0","39.45","0.00"
"624","Jordan Nolan","L.A","C","64","2.0333333333333","0.031770833333333","0","147.54","0.00","0","118.03","0.00","0","59.02","0.00","0","0","-","0","7.75","0.00","0","88.52","0.00","0","0","-","0","0","-","0","118.03","0.00","0","0","-","0","85.25","0.00","0","0","-","-","100.00","1.00","0","0","29.51","29.51","0.00","0","0","29.51","0.00"
"353","Tim Kennedy","PHX","L","37","1.65","0.044594594594595","36.36","145.45","20.00","36.36","109.09","25.00","36.36","72.73","33.33","0","0","-","4.06","7.62","34.77","36.36","72.73","33.33","0","36.36","0.00","0","0","-","48.48","48.48","50.00","0","0","-","0","52.53","0.00","0","0","-","0.00","100.00","1.000","36.36","72.73","0","145.45","100.00","36.36","72.73","0","100.00"
"132","David Steckel","ANA","C","6","5.45","0.90833333333333","0","143.12","0.00","0","77.06","0.00","0","55.05","0.00","0","0","-","0","6.5","0.00","0","77.06","0.00","0","44.04","0.00","0","0","-","0","44.04","0.00","0","0","-","0","79.51","0.00","0","0","-","-","100.00","1.00","0","22.02","44.04","44.04","0.00","0","33.03","88.07","0.00"
"265","Evgeni Malkin","PIT","C","60","2.1166666666667","0.035277777777778","0","141.73","0.00","0","113.39","0.00","0","56.69","0.00","0","28.35","0.00","0","15.21","0.00","0","85.04","0.00","0","56.69","0.00","0","28.35","0.00","0","37.8","0.00","0","0","-","0","81.89","0.00","0","0","-","-","50.00","0.50","28.35","28.35","0","255.12","100.00","28.35","56.69","0","100.00"
"695","Cory Conacher","BUF, OTT","C","79","0.85","0.010759493670886","141.18","141.18","50.00","70.59","141.18","33.33","0","141.18","0.00","0","0","-","1.77","33.16","5.06","70.59","141.18","33.33","0","141.18","0.00","0","0","-","94.12","0","100.00","0","0","-","101.96","0","100.00","0","0","-","-","100.00","1.00","0","0","0","282.35","-","0","0","0","-"
"733","Jamie Oleksiak","DAL","D","7","18.283333333333","2.6119047619048","6.56","141.11","4.44","6.56","114.86","5.41","6.56","88.61","6.90","3.28","9.85","25.00","1.01","15.82","6.00","6.56","95.17","6.45","6.56","65.63","9.09","3.28","3.28","50.00","0","39.38","0.00","0","8.75","0.00","0","66.36","0.00","0","0","-","50.00","88.89","1.389","3.28","3.28","26.25","39.38","11.11","3.28","9.85","42.66","7.14"
"309","Adam Cracknell","STL","R","19","2.15","0.11315789473684","27.91","139.53","16.67","27.91","83.72","25.00","27.91","27.91","50.00","0","0","-","0.05","9.66","0.52","0","83.72","0.00","0","27.91","0.00","0","0","-","0","74.42","0.00","0","0","-","0","80.62","0.00","0","0","-","0.00","100.00","1.000","0","0","0","111.63","-","0","0","0","-"
"311","Rene Bourque","MTL","R","63","3.0166666666667","0.047883597883598","0","139.23","0.00","0","79.56","0.00","0","59.67","0.00","0","0","-","0","6.04","0.00","0","99.45","0.00","0","19.89","0.00","0","0","-","0","106.08","0.00","0","0","-","0","57.46","0.00","0","0","-","-","100.00","1.00","19.89","19.89","0","119.34","100.00","19.89","19.89","19.89","50.00"
"582","Zack Kassian","VAN","R","73","0.86666666666667","0.011872146118721","69.23","138.46","33.33","69.23","69.23","50.00","69.23","69.23","50.00","0","69.23","0.00","0.42","45.63","0.90","0","138.46","0.00","0","0","-","0","0","-","0","184.62","0.00","0","92.31","0.00","100","0","100.00","0","0","-","0.00","0.00","0.000","0","69.23","69.23","207.69","0.00","0","69.23","69.23","0.00"
"696","Stephane Da Costa","OTT","C","12","0.43333333333333","0.036111111111111","0","138.46","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","200","0.00","0","0","-","-","-","-","0","0","0","0","-","0","0","0","-"
"84","Ryan Malone","T.B","L","57","7.1","0.12456140350877","0","135.21","0.00","0","109.86","0.00","0","84.51","0.00","0","25.35","0.00","0","7.27","0.00","0","50.7","0.00","0","25.35","0.00","0","25.35","0.00","0","33.8","0.00","0","0","-","0","122.07","0.00","0","0","-","-","70.00","0.70","8.45","0","25.35","118.31","25.00","8.45","8.45","25.35","25.00"
"483","Jack Hillen","WSH","D","13","18.783333333333","1.4448717948718","3.19","134.16","2.33","3.19","118.19","2.63","3.19","76.66","4.00","0","3.19","0.00","0.11","11.48","0.95","0","73.47","0.00","0","41.53","0.00","0","3.19","0.00","0","42.59","0.00","0","0","-","4.61","87.67","5.00","0","0","-","0.00","95.83","0.958","0","6.39","19.17","57.5","0.00","0","12.78","25.55","0.00"
"14","Eric Boulton","NYI","L","23","0.9","0.039130434782609","0","133.33","0.00","0","133.33","0.00","0","0","-","0","0","-","0","17.16","0.00","0","133.33","0.00","0","133.33","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","66.67","0","200","-","0","66.67","0","-"
"160","Maxime Fortunus","DAL","D","1","0.91666666666667","0.91666666666667","0","130.91","0.00","0","130.91","0.00","0","65.45","0.00","0","0","-","0","29.89","0.00","0","130.91","0.00","0","130.91","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","65.45","-","0","0","0","-"
"619","Patrick Wey","WSH","D","9","11.466666666667","1.2740740740741","0","130.81","0.00","0","115.12","0.00","0","78.49","0.00","0","10.47","0.00","0","12.23","0.00","0","88.95","0.00","0","36.63","0.00","0","10.47","0.00","0","69.77","0.00","0","0","-","0","60.47","0.00","0","0","-","-","86.67","0.87","0","0","15.7","57.56","0.00","0","5.23","26.16","0.00"
"367","Ryan Hamilton","EDM","L","2","1.8666666666667","0.93333333333333","0","128.57","0.00","0","64.29","0.00","0","64.29","0.00","0","0","-","0","3.21","0.00","0","32.14","0.00","0","0","-","0","0","-","0","42.86","0.00","0","0","-","0","139.29","0.00","0","0","-","-","100.00","1.00","0","32.14","32.14","32.14","0.00","0","32.14","32.14","0.00"
"554","Tyler Bozak","TOR","C","58","68.75","1.1853448275862","13.09","128.29","9.26","8.73","93.38","8.55","7.85","67.2","10.47","0.87","6.11","12.50","0.57","8.11","6.57","6.11","53.24","10.29","3.49","25.31","12.12","0.87","3.49","20.00","3.49","37.24","8.57","0","2.33","0.00","6.3","99.59","5.95","0","1.26","0.00","11.11","90.91","1.020","0.87","4.36","104.73","27.93","0.83","0.87","6.98","124.8","0.69"
"280","David Booth","VAN","L","66","3.7833333333333","0.057323232323232","0","126.87","0.00","0","63.44","0.00","0","15.86","0.00","0","15.86","0.00","0","21.06","0.00","0","31.72","0.00","0","31.72","0.00","0","15.86","0.00","0","0","-","0","0","-","0","114.54","0.00","0","0","-","-","0.00","0.00","15.86","31.72","0","79.3","100.00","15.86","31.72","15.86","50.00"
"127","Chuck Kobasew","PIT","R","33","16.083333333333","0.48737373737374","3.73","126.84","2.86","3.73","119.38","3.03","3.73","104.46","3.45","0","11.19","0.00","0.37","15","2.38","3.73","78.34","4.55","3.73","52.23","6.67","0","7.46","0.00","0","34.82","0.00","0","4.97","0.00","0","70.05","0.00","0","0","-","0.00","89.29","0.893","3.73","11.19","7.46","82.07","33.33","3.73","11.19","7.46","33.33"
"254","Matt Moulson","BUF, MIN, NYI","L","75","2.85","0.038","0","126.32","0.00","0","84.21","0.00","0","84.21","0.00","0","0","-","0","4.54","0.00","0","42.11","0.00","0","21.05","0.00","0","0","-","0","28.07","0.00","0","0","-","0","121.64","0.00","0","0","-","-","100.00","1.00","0","63.16","0","189.47","-","0","105.26","21.05","0.00"
"702","Alexey Marchenko","DET","D","1","0.95","0.95","0","126.32","0.00","0","63.16","0.00","0","63.16","0.00","0","0","-","0","1.36","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","91.23","0.00","0","0","-","-","100.00","1.00","0","0","0","63.16","-","0","0","0","-"
"305","Troy Brouwer","WSH","R","82","176.05","2.1469512195122","5.11","125.76","3.91","4.43","96.79","4.38","3.41","69.53","4.67","0.34","6.48","5.00","0.27","7.58","3.44","2.39","55.89","4.09","1.7","23.86","6.67","0.34","3.07","10.00","0.91","42.72","2.08","0","2.27","0.00","1.97","94.03","2.05","0","2.46","0.00","10.00","90.69","1.007","2.04","8.18","58.96","24.54","3.35","3.75","12.27","78.05","4.58"
"178","Joey Crabb","FLA","R","9","16.733333333333","1.8592592592593","3.59","125.5","2.78","3.59","96.81","3.57","3.59","60.96","5.56","0","10.76","0.00","0.15","9.92","1.48","0","71.71","0.00","0","39.44","0.00","0","10.76","0.00","0","43.03","0.00","0","0","-","5.18","77.69","6.25","0","0","-","0.00","82.35","0.824","0","3.59","39.44","57.37","0.00","0","7.17","60.96","0.00"
"706","Vincent Trocheck","FLA","C","20","45.65","2.2825","13.14","124.86","9.52","11.83","106.46","10.00","10.51","73.6","12.50","1.31","10.51","11.11","1.09","9.22","10.61","9.2","64.4","12.50","3.94","34.17","10.34","1.31","5.26","20.00","7.01","40.31","14.81","0","1.75","0.00","5.7","85.43","6.25","0","5.7","0.00","12.50","85.71","0.982","1.31","6.57","57.83","23.66","2.22","1.31","7.89","78.86","1.64"
"693","Will Acton","EDM","C","30","60.183333333333","2.0061111111111","6.98","124.62","5.30","4.98","89.73","5.26","3.99","65.8","5.71","0","8.97","0.00","0.46","7.4","5.81","3.99","62.81","5.97","1","25.92","3.70","0","2.99","0.00","3.99","49.18","7.50","0","3.99","0.00","2.88","82.08","3.39","0","4.32","0.00","0.00","86.36","0.864","4.98","2.99","61.81","61.81","7.46","7.98","4.98","70.78","10.13"
"42","Joe Corvo","OTT","D","25","0.96666666666667","0.038666666666667","62.07","124.14","33.33","62.07","124.14","33.33","62.07","62.07","50.00","0","0","-","1.09","4.87","18.30","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","89.66","179.31","33.33","0","0","-","0.00","100.00","1.000","62.07","0","186.21","310.34","25.00","62.07","0","186.21","25.00"
"446","Carson McMillan","MIN","R","1","0.96666666666667","0.96666666666667","0","124.14","0.00","0","62.07","0.00","0","0","-","0","0","-","0","0.93","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","89.66","0.00","0","0","-","-","-","-","0","0","0","124.14","-","0","0","0","-"
"287","Alexei Emelin","MTL","D","59","103.08333333333","1.7471751412429","9.89","122.81","7.46","7.57","87.89","7.93","5.82","59.95","8.85","0","7.57","0.00","0.44","7.71","5.38","5.24","60.53","7.96","1.75","29.1","5.66","0","3.49","0.00","4.66","41.91","10.00","0","0.78","0.00","4.2","84.92","4.72","0","5.04","0.00","0.00","87.38","0.874","1.75","4.07","27.36","51.8","6.00","2.91","8.73","40.16","6.76"
"396","Nicklas Backstrom","WSH","C","82","82.566666666667","1.0069105691057","13.08","122.08","9.68","10.9","90.84","10.71","10.9","62.49","14.85","1.45","7.27","16.67","0.48","7.3","6.23","5.81","50.14","10.39","1.45","17.44","7.69","0.73","0.73","50.00","5.81","43.6","11.76","0.97","1.94","33.33","7.35","97.62","7.00","0","7.35","0.00","13.33","88.37","1.017","1.45","9.45","43.6","53.05","3.23","3.63","10.9","57.41","5.95"
"764","Damien Brunner","N.J","R","60","0.98333333333333","0.016388888888889","122.03","122.03","50.00","122.03","61.02","66.67","61.02","61.02","50.00","61.02","0","100.00","2.28","5.14","30.72","0","61.02","0.00","0","0","-","0","0","-","0","81.36","0.00","0","0","-","176.27","88.14","66.67","88.14","0","100.00","100.00","100.00","2.000","0","0","0","183.05","-","0","0","0","-"
"771","Matt Lindblad","BOS","C","2","0.98333333333333","0.49166666666667","61.02","122.03","33.33","61.02","61.02","50.00","61.02","0","100.00","0","0","-","8.17","5.56","59.52","61.02","61.02","50.00","0","0","-","0","0","-","81.36","81.36","50.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","122.03","-","0","0","0","-"
