"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"747","Aku Raty","ARI","R","1","11.75","11.75","-10.25","28.39","-15.09","-8.06","22.57","-15.62","-10.97","-0.03","-12.82","0.73","3.65","-25.00","-1.15","0.32","-16.79","4.36","-3.68","8.96","4.37","-0.01","13.64","3.65","5.11","-50.00","-0.01","-4.89","5.00","-1.95","-1.95","-50.00","-11.62","7.32","-11.36","0","0","-","33.33","83.33","1.167","5.11","15.32","0","66.38","100.00","10.21","20.43","10.21","50.00"
"789","Sam Colangelo","ANA","R","3","36.483333333333","12.161111111111","-3.29","26.17","-10.89","-1.65","14.58","-9.12","3.79","0.79","3.13","-0.86","-0.36","-5.56","0.01","1.44","-10.83","0.07","15.59","-10.82","-3.72","8.79","-35.66","1.14","-0.5","50.00","5.05","9.06","-0.07","-1.33","0.19","-40.00","-3.93","10.43","-6.87","-1.45","0","-100.00","6.25","93.75","1.000","3.29","11.51","11.51","46.05","22.22","9.87","14.8","18.09","35.29"
"539","Kole Lind","SEA","R","1","5.9833333333333","5.9833333333333","6.08","25.02","-4.82","-0.31","3.3","-1.30","8.06","11.39","0.34","-2.79","0","-","-0.04","-0.99","9.21","-3.37","2.21","-4.55","-5.3","0.27","-11.11","-2.79","0","-","2.58","2.58","0.00","0","0","-","5.2","-12.13","6.35","0","0","-","0.00","100.00","1.000","10.03","20.06","0","50.14","100.00","30.08","30.08","0","100.00"
"807","Roby Jarventie","OTT","L","7","52.65","7.5214285714286","-23.86","21.61","-19.32","-16.11","11.41","-17.37","-11.33","8.16","-17.33","-2.65","3.85","-41.60","-1.04","1.15","-20.61","-12.84","3.88","-18.10","-6.21","3.99","-25.15","-2.19","2.56","-52.38","-8.84","-0.14","-12.87","-1.59","0.19","-54.55","-8.83","6.68","-8.02","1.07","1.65","-50.00","5.88","81.25","0.871","18.23","18.23","1.14","61.54","94.12","33.05","23.93","2.28","93.55"
"510","Joona Koppanen","PIT","L","4","28.016666666667","7.0041666666667","-24.01","21.33","-18.49","-8.09","10.68","-10.39","1.19","6.29","-3.72","-2.65","-1.99","-","-1.58","0.08","-21.99","-13.49","0.71","-13.79","-5.31","7.87","-30.88","-1.32","-0.99","-","-10.9","-9.55","1.88","-0.44","-0.88","-33.33","-36.18","34.06","-34.29","-1.43","-0.48","-75.00","0.00","100.00","1.000","0","6.42","14.99","57.82","0.00","2.14","10.71","36.41","5.56"
"464","Brandon Gignac","MTL","C","7","64.916666666667","9.2738095238095","-9.79","21.04","-12.15","-10.54","12.86","-13.55","-7.99","9.48","-14.38","-2.65","0.57","-33.33","-1.05","0.02","-11.50","-7.43","0.27","-8.19","-4.01","0.41","-11.30","-0.64","1.43","-28.85","-4.56","-0.19","-5.98","-1.19","0.04","-50.00","-11.52","24.66","-17.76","-1.62","-1.29","-55.56","4.00","90.24","0.942","7.39","12.02","5.55","52.68","57.14","13.86","17.56","15.71","46.88"
"476","Riley Tufte","COL","L","5","53.866666666667","10.773333333333","-28.91","19.84","-21.91","-14.82","22.4","-22.00","-6.43","5.63","-10.99","-1.7","2.16","-29.82","-1.29","2.01","-31.14","-14.62","18.67","-30.12","-8.39","14.41","-42.64","-1.51","0.92","-33.33","-8.31","5.67","-18.24","-1.31","2.1","-60.00","-16.29","-2.28","-5.80","1.14","-0.47","50.00","9.52","85.71","0.952","10.02","7.8","7.8","51.24","56.25","20.05","11.14","20.05","50.00"
"34","Nick Bonino","NYR","C","45","458.88333333333","10.197407407407","-19.85","19.32","-16.55","-14.08","7.72","-13.37","-9.01","3.73","-11.51","-2.07","-0.08","-25.10","-1.07","0.31","-13.60","-11.65","6.74","-17.18","-5.81","2.89","-20.32","-0.73","-0.79","-3.01","-7.79","5.13","-15.11","-1.23","0.52","-50.43","-17.06","24.87","-20.75","-0.43","0.56","-39.43","4.62","91.56","0.962","6.8","11.77","13.47","53.22","33.55","12.29","15.69","25.37","32.64"
"875","Brandon Scanlin","NYR","D","1","10.766666666667","10.766666666667","-24.52","18.85","-17.21","-33.01","7.54","-28.38","-23.4","15.71","-32.91","-5.52","-5.52","-","-2.16","0.92","-37.97","-15.12","11.47","-27.35","-6.9","1.54","-31.25","-2.76","-2.76","-","-10.97","13.23","-26.81","-3.68","-3.68","-50.00","-25.52","-5.29","-10.12","0","0","-","0.00","100.00","1.000","5.57","27.86","11.15","33.44","33.33","5.57","27.86","27.86","16.67"
"528","Zach Aston-Reese","DET","C","3","15.466666666667","5.1555555555556","-15.35","17.79","-14.63","-6.66","11.43","-11.06","-5.76","9.35","-13.17","-4.33","-4.77","-","-0.67","-0.43","-2.72","-6.17","6.31","-11.49","-1.77","-4.35","13.01","-2.17","-1.3","-","-5.86","14.22","-16.77","-1.73","-4.04","-30.00","-15.17","33.38","-22.62","-1.25","-0.63","-66.67","0.00","100.00","1.000","7.76","31.03","7.76","65.95","50.00","11.64","31.03","31.03","27.27"
"902","Adam Klapka","CGY","R","6","40.566666666667","6.7611111111111","-29.04","17.29","-20.76","-23.98","10.9","-22.17","-15.96","5.76","-19.64","-0.96","0.75","-19.05","-1.93","0.7","-30.12","-17.45","4.29","-23.46","-5.74","5.65","-27.51","-0.66","0.82","-50.00","-15.61","-1.82","-18.52","-0.59","-1.18","-33.33","-35.41","4.93","-23.51","0.22","1.5","-25.00","7.69","90.91","0.986","8.87","10.35","0","69.52","100.00","8.87","16.27","4.44","66.67"
"780","Danil Gushchin","S.J","L","4","57.233333333333","14.308333333333","-14.32","17.18","-12.57","-16.35","1.21","-12.12","-13.07","2.02","-15.71","-0.56","-1.13","0.00","-1.42","-0.4","-14.07","-12.88","5.35","-18.74","-8.54","1","-31.25","-0.47","-0.94","0.00","-5.78","5.8","-12.55","-1.52","1.78","-60.00","-14.03","7.76","-10.90","1.51","-2.2","100.00","14.29","88.89","1.032","3.15","11.53","9.44","47.18","25.00","6.29","16.77","20.97","23.08"
"858","Isak Rosen","BUF","R","7","60.016666666667","8.5738095238095","-17.56","16.73","-14.87","-18.3","17.18","-20.53","-10.23","7.98","-14.87","-2.89","0.11","-50.00","-1.38","-0.14","-13.67","-10.49","4.25","-14.26","-2.95","-2.07","-3.07","-1.16","0.27","-40.00","-10.05","8.42","-22.84","-1.8","0.82","-77.78","-1.78","22.3","-11.93","-0.56","-1.11","-33.33","0.00","91.18","0.912","15","11","7","43.99","68.18","23.99","13","16","60.00"
"854","Brennan Othmann","NYR","L","3","26.533333333333","8.8444444444444","-6.86","16.15","-9.66","-11.31","0.62","-6.47","-9.4","7.59","-14.13","-3.44","-4.3","-","-1.48","0.94","-23.70","-12.63","2.63","-13.54","-3.31","7.23","-21.30","-0.86","-1.72","-","-12.44","-6.13","-6.47","-0.57","-2.87","-16.67","32.61","7.85","7.67","-3.1","0","-100.00","0.00","100.00","1.000","13.57","11.31","4.52","47.49","75.00","22.61","20.35","6.78","76.92"
"763","Brandon Biro","BUF","L","5","51.616666666667","10.323333333333","-17.17","16","-14.88","-14.7","8.56","-15.45","-8.16","0.29","-9.16","1.76","0.04","16.67","0.4","0.3","1.78","-5.28","4.94","-9.80","-1.06","2.78","-6.23","3.49","0.89","60.00","-5.63","2.89","-12.99","-1.92","-0.37","-50.00","-7.92","30.68","-17.09","-0.42","-0.83","-33.33","18.75","88.00","1.068","10.46","11.62","11.62","55.8","47.37","15.11","15.11","30.22","33.33"
"257","Joshua Brown","ARI","D","51","646.65","12.679411764706","-4.32","15.51","-7.80","-1.85","10.99","-6.82","1","7.46","-4.73","0.24","0.4","-1.40","-0.05","0.52","-4.66","-0.74","8.69","-7.53","-0.09","3.86","-7.67","-0.39","0.51","-16.02","-0.86","6.43","-7.43","0.32","0.4","-1.12","-3.74","9.41","-6.16","0.48","-0.37","24.79","12.20","91.12","1.033","8.07","11.32","9.65","59.94","45.55","16.52","17.54","21.43","43.52"
"849","Logan Mailloux","MTL","D","1","21.116666666667","21.116666666667","24.37","14.93","6.29","26.88","0.4","15.43","20.55","-4.04","18.57","2.53","-1.89","26.67","2.18","0.29","13.84","4.77","-1.22","5.76","9.17","-1.24","21.54","2.53","0","0.00","-5.86","0.03","-8.19","0","3.79","0.00","34.24","18.79","12.54","0","-6.83","0.00","13.33","92.31","1.056","5.68","8.52","11.37","34.1","33.33","17.05","17.05","19.89","46.15"
"402","Glenn Gawdin","ANA","C","1","6.8","6.8","-7.04","14.58","-8.74","-10.14","-3.51","-8.27","-17.2","-3.96","-36.11","-2.65","8.82","-100.00","0.38","-1.44","20.82","-0.88","-7.93","5.00","-2.65","1.77","-14.29","-1.32","8.82","-100.00","2.36","-12.93","20.51","0","0","-","-7","3.2","-7.14","-1.91","0","-100.00","-","66.67","0.67","8.82","8.82","17.65","61.76","33.33","8.82","8.82","26.47","25.00"
"50","Alec Martinez","VGK","D","55","943.28333333333","17.150606060606","-0.44","14.41","-5.46","-1.88","5.83","-4.32","-0.89","3.85","-3.86","0.36","0.56","-1.63","-0.16","0.37","-4.86","-1.09","6.44","-6.27","-1.12","1.66","-6.41","0.13","0.14","-0.64","0.04","6.37","-6.18","0.27","-0.15","7.92","-0.53","11.05","-5.12","0.13","0.72","-10.56","10.67","90.38","1.011","8.08","12.85","9.22","41.98","46.69","17.62","17.62","19.08","48.01"
"63","Travis Hamonic","OTT","D","48","635.78333333333","13.245486111111","-10.82","14.28","-10.10","-7.58","9.56","-9.81","-6.02","7.15","-10.55","-0.83","0.15","-8.07","-0.61","0.54","-10.06","-5.98","6.72","-11.05","-0.9","2.8","-7.50","-0.42","-0.12","-4.35","-6.77","5.22","-13.93","-0.35","0.3","-13.70","-7.25","10.28","-8.58","-0.07","0.21","-8.33","9.47","90.26","0.997","9.34","13.4","9.44","52.66","49.75","19.82","20.01","18.87","51.22"
"385","Anthony Richard","BOS","C","9","95.466666666667","10.607407407407","-13.86","14.26","-11.41","-11.34","7.51","-10.77","-7.09","4.07","-9.45","0","-0.79","6.76","-1.45","0.5","-17.98","-7.56","5.17","-10.96","-2.68","0.78","-6.57","0.94","0.31","7.14","-6.51","5.85","-14.20","-0.42","-0.84","-33.33","-17.73","-0.72","-10.82","-0.91","-0.45","-40.00","10.53","92.86","1.034","9.43","14.46","6.91","61.59","57.69","11.94","20.74","14.46","45.24"
"760","Louis Crevier","CHI","D","24","348.8","14.533333333333","-3.56","14.1","-6.61","-5.57","6.3","-6.99","-4.65","5.56","-8.49","-0.44","-0.02","-5.93","-0.7","0.51","-12.45","-2.15","7.14","-7.11","-3.03","6.07","-16.77","-0.37","0.35","-11.18","1.17","1.42","0.21","-0.14","-0.54","0.00","-6.34","13.81","-9.49","0.05","0.35","-1.52","5.65","89.64","0.953","2.75","10.15","9.81","57.11","21.92","12.56","14.97","24.94","33.49"
"636","Grigori Denisenko","VGK","L","6","61.266666666667","10.211111111111","-9.42","13.97","-8.91","-5.42","10.1","-8.31","-2.26","4.45","-5.16","-1.56","0.11","-20.00","-0.24","-0.53","2.44","-5.27","-1.57","-4.76","3.12","1.34","4.67","-1.02","-0.29","-44.44","-11.18","-3.88","-14.63","-1.69","1.26","-55.56","-12.49","29.68","-15.94","1.05","-0.42","33.33","3.70","89.47","0.932","3.92","16.65","17.63","45.05","18.18","12.73","21.55","29.38","30.23"
"826","Emil Heineman","MTL","L","4","39.15","9.7875","-2.28","13.81","-6.20","-1.85","2.75","-2.85","2.74","-6.89","9.30","1.64","-0.77","18.75","-0.88","0.71","-18.18","-9.08","-2.07","-8.74","2.19","6.68","-6.73","3.28","0.55","17.86","-15.03","-11.67","-11.97","-1.31","-0.88","-60.00","6.49","26.26","-7.89","-0.47","-0.95","-33.33","17.65","93.33","1.110","1.53","4.6","15.33","61.3","9.09","7.66","9.2","24.52","23.81"
"430","Noel Acciari","PIT","C","55","584.73333333333","10.631515151515","-22.73","13.27","-14.86","-15.78","6.48","-12.88","-11.25","2.68","-11.84","-1.57","-0.23","-13.21","-1.24","0.14","-12.62","-14.54","2.22","-15.97","-5.6","1.32","-15.47","-0.69","-0.45","-6.67","-11.92","1.21","-16.41","-0.65","-0.29","-12.91","-23.86","28.05","-24.04","-0.56","0.67","-33.28","7.79","91.96","0.998","2.98","12.11","23.29","49.46","11.33","6.36","16.73","39.2","13.96"
"745","Maxence Guenette","OTT","D","7","96.016666666667","13.716666666667","-1.02","13.16","-5.41","-3.2","12.19","-8.26","-5.71","7.58","-10.81","-0.75","-0.57","-5.00","-0.62","1.6","-20.60","-5.04","5.87","-9.55","-3.88","7.58","-24.73","-0.89","0.99","-50.00","-1.56","-2.28","0.98","0.48","-0.3","20.00","3.71","3.78","0.07","-0.32","-1.6","-16.67","4.88","94.83","0.997","7.5","11.87","6.25","56.24","54.55","14.37","18.12","18.12","44.23"
"863","Jackson Blake","CAR","R","1","12.483333333333","12.483333333333","-5.75","13.11","-8.73","-1.65","12.4","-9.07","-8.54","16.17","-20.91","-3.43","2.76","-33.33","-0.24","1.29","-13.56","-5.45","13.07","-16.35","-6.15","7.23","-20.30","-3.43","1.38","-50.00","0.94","7.8","-11.54","0","4.12","0.00","6.02","6.99","-1.68","0","-2.48","0.00","0.00","75.00","0.750","9.61","4.81","0","48.06","100.00","14.42","9.61","14.42","50.00"
"923","Patrik Koch","ARI","D","1","9.3333333333333","9.3333333333333","11.17","12.52","-0.57","4.74","-0.68","3.70","20.98","7.78","12.61","6.43","2.37","50.00","-1.69","-0.29","-18.39","-20.98","1.35","-24.81","-14.89","3.38","-61.11","0","5.08","0.00","-8.12","-2.71","-6.00","8.57","-1.8","100.00","29.32","8.8","8.21","0","0","-","16.67","80.00","0.967","6.43","19.29","0","51.43","100.00","12.86","25.71","0","100.00"
"793","Emil Andrae","PHI","D","4","51.75","12.9375","-22.89","12.36","-15.87","-27.84","17.63","-29.74","-19.62","13.94","-29.80","0.26","0.18","1.54","-1.46","-0.31","-16.18","-6.25","-2.18","-4.87","0.54","0.88","-0.63","1.08","-0.08","16.67","-9.06","-4.08","-8.89","-0.55","0.89","-20.00","-19.6","11.59","-16.30","-0.6","-0.6","-50.00","14.29","90.91","1.052","17.39","5.8","10.43","53.33","62.50","24.35","10.43","18.55","56.76"
"859","Zach Dean","STL","C","9","89.333333333333","9.9259259259259","-15.3","12.34","-12.95","-13.04","8.01","-13.78","-10.54","5.54","-15.32","-4.11","0.31","-63.41","-1.89","0.65","-26.89","-9.35","5.34","-15.31","-6.25","2","-24.87","-1.9","0.24","-63.16","-4.13","4.45","-10.19","-1.9","-0.37","-60.00","-7.46","1.26","-5.50","-0.69","0.51","-60.00","0.00","92.45","0.925","10.07","12.76","2.01","49.03","83.33","14.78","14.78","10.75","57.89"
"200","Scott Laughton","PHI","C","82","1034.1333333333","12.611382113821","-7.32","12.16","-7.81","-3.81","8.69","-7.33","-2.43","6.06","-7.27","0.04","0.73","-5.16","-0.38","0.82","-10.85","-5.1","5.75","-9.80","-2.52","3.38","-12.97","-0.33","0.25","-10.47","-3.44","3.16","-7.63","0.52","0.39","4.30","-7.07","7.41","-6.89","-0.03","0.28","-10.00","8.64","88.33","0.970","9.69","12.59","7.95","49.49","54.93","17.58","19.44","18.62","48.56"
"369","Matthew Highmore","OTT","C","7","45.283333333333","6.4690476190476","-23.18","12.16","-16.42","-20.31","-6.26","-10.69","-16.11","-7.25","-10.33","0.5","-0.67","10.71","-1.3","-0.57","-11.38","-15","-1.01","-19.80","-3.54","-2.76","-2.00","-0.04","-0.24","3.33","-15.28","2.33","-30.23","-1.04","-0.06","-36.36","-26.18","-2.71","-13.04","1.91","-0.56","100.00","18.18","85.71","1.039","3.97","15.9","5.3","71.55","42.86","5.3","22.52","7.95","40.00"
"189","Barclay Goodrow","NYR","C","80","848.48333333333","10.606041666667","-20.41","12.14","-14.05","-15.53","5.66","-13.05","-10.7","1.82","-11.50","-1.49","0.22","-17.17","-0.57","0.2","-7.07","-9.24","2.63","-11.35","-3.5","1.24","-11.14","-0.7","0.04","-18.28","-7.66","1.85","-11.47","-1.03","-0.12","-25.32","-24.58","23.47","-24.08","0.21","0.46","-11.67","8.20","91.01","0.992","5.52","15.13","17.4","45.19","24.07","9.48","20.37","31.19","23.30"
"722","Graeme Clarke","N.J","R","3","34.15","11.383333333333","2.51","11.79","-3.01","-1.92","8.14","-5.48","-2.47","7.83","-8.48","-1.15","1.4","-17.86","-0.2","0.26","-3.92","3.46","12.8","-5.13","-4.72","9.28","-24.44","-1.45","1.09","-37.50","10.91","4.7","8.15","1.05","1.05","0.00","-14.85","10.97","-13.08","-0.7","-0.7","-50.00","9.09","85.71","0.948","5.27","19.33","14.06","50.95","27.27","7.03","22.84","31.63","18.18"
"106","Justin Dowling","N.J","C","2","20.866666666667","10.433333333333","12.54","11.6","1.21","12.82","11.87","1.80","6.6","12.95","-3.03","-0.07","4.95","-19.44","-1.07","0.85","-14.00","-1.36","7.48","-9.68","-2.48","-0.21","-4.15","1.4","-0.8","21.43","1.5","10.25","-12.61","-1.96","3.83","-100.00","9.64","18.51","-0.94","0","4.15","0.00","9.09","80.00","0.891","0","17.25","11.5","60.38","0.00","11.5","23","23","33.33"
"167","Matt Nieto","PIT","L","22","200.6","9.1181818181818","-19.2","11.6","-12.46","-14.73","6.02","-11.54","-8.1","3.49","-9.24","-0.73","-1.44","12.71","-1.25","0.04","-11.56","-13.43","-0.58","-12.09","-5.44","-0.75","-10.13","-0.58","-0.81","6.20","-10.65","0.23","-13.35","-0.17","-0.88","47.62","-23.91","21.57","-21.80","-0.18","0.05","-6.67","10.00","96.49","1.065","3.29","11.96","16.75","50.25","16.42","6.28","14.96","31.41","16.67"
"905","Maksymilian Szuber","ARI","D","1","16.85","16.85","-0.14","11.49","-5.13","3.31","15.23","-8.15","0.22","17.92","-14.49","0","-1.34","0.00","0.51","0.83","-6.21","-21.9","-7.01","-2.51","-2.87","-8.17","22.73","0","0","-","-25.38","1.55","-33.33","0","2.57","0.00","37.01","32.7","3.65","0","-4.72","0.00","0.00","90.91","0.909","3.56","3.56","14.24","64.09","20.00","17.8","21.36","24.93","41.67"
"530","Mason Shaw","MIN","C","20","162.1","8.105","-11.62","11.43","-10.20","-7.95","6.49","-9.10","-6.59","3.93","-9.73","-0.71","-0.5","-2.11","-0.82","-0.05","-8.83","-7.71","0.93","-9.67","-3.76","0.86","-13.17","-0.23","0.44","-14.94","-5.27","0.1","-7.48","-0.12","-1.01","47.83","-11.25","10.16","-10.65","-0.26","-0.06","-7.14","8.06","93.90","1.020","4.44","7.77","8.51","55.52","34.29","8.14","12.58","16.29","33.33"
"209","Derrick Pouliot","DAL","D","5","59.883333333333","11.976666666667","-2.35","11.31","-5.52","-1.16","14.18","-8.43","3.8","18.35","-12.19","0.5","-0.01","6.67","0.22","1.52","-10.85","-1.21","7.72","-7.69","4.67","4.28","0.19","0.4","2.1","-15.00","-7.85","4.59","-13.37","0.53","-1.61","66.67","-1.66","1.84","-1.66","-0.44","-0.87","-33.33","6.06","92.50","0.986","11.02","9.02","4.01","62.12","73.33","25.05","14.03","17.03","59.52"
"544","Cody Glass","NSH","C","41","451.6","11.014634146341","-2","11.29","-5.44","-3.71","7.34","-6.31","-0.94","5.2","-4.98","-0.85","0.75","-13.58","-0.42","0.56","-8.45","-3.16","7.08","-8.95","-4.01","2.63","-14.56","-1.15","0.55","-30.62","1.13","5.94","-5.55","0.22","0.05","3.85","4.89","5.97","-0.68","-0.17","0.27","-13.46","7.69","89.64","0.973","8.24","13.42","8.77","52.21","48.44","19.93","19.4","19","51.19"
"266","Miles Wood","COL","L","74","904.6","12.224324324324","3.63","11.14","-3.13","0.23","7.54","-4.14","0.42","5.67","-4.30","-1.05","0.48","-12.58","0.07","0.57","-4.47","-0.12","6.33","-5.80","1.03","2.95","-4.23","-0.05","0.82","-13.07","-1.53","4.51","-6.95","-1.14","-0.48","-7.50","-3.65","7.73","-5.36","-0.14","0.05","-7.14","7.93","90.71","0.986","6.96","13.8","9.42","52.6","42.51","12.27","19.3","20.83","37.07"
"374","Frank Vatrano","ANA","R","82","1140.25","13.905487804878","3.46","10.74","-2.61","2.65","8.87","-3.10","3.7","6.12","-1.44","1.03","1.72","-2.59","0.22","0.69","-3.46","2.81","5.1","-1.42","1.61","2.11","-0.23","0.38","0.28","2.87","1.6","3.98","-2.28","0.06","1.38","-19.43","5.56","9.55","-1.34","0.93","0.49","22.22","10.11","88.03","0.981","10.58","10.63","9.58","42.62","52.48","20.21","16.15","20.78","49.29"
"903","Filip Roos","CHI","D","4","54.283333333333","13.570833333333","-5.51","10.48","-6.91","-3.83","14.12","-10.12","0.97","10.59","-7.33","-0.51","2.7","-19.70","-1","1.29","-23.16","-10.68","3.63","-18.05","-5.58","1.91","-20.28","-0.81","3.21","-40.00","-6.8","2.3","-16.03","-1.08","-1.08","-50.00","6.57","7.82","0.17","1.6","0.43","50.00","4.76","84.85","0.896","5.53","9.95","4.42","60.79","55.56","11.05","12.16","12.16","47.62"
