"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"396","Remi Elie","T.B","L","1","9.7333333333333","9.7333333333333","-3","27.81","-11.78","4.69","7.76","-2.06","15.46","12.38","0.94","-3.08","4.63","-28.57","-0.11","1.2","-9.76","3.13","20.06","-13.31","7.73","-1.52","11.67","-1.54","6.17","-20.00","-6.14","28.78","-36.13","-2.05","0","-100.00","-15.53","6.73","-15.28","0","-2.22","0.00","0.00","75.00","0.750","0","18.49","6.16","67.81","0.00","0","18.49","24.66","0.00"
"109","Zac Dalpe","FLA","C","1","6.1333333333333","6.1333333333333","-32.21","27.72","-33.73","-20.09","9.39","-23.81","-14.58","13.79","-24.07","-1.1","9.78","-100.00","-1.37","-0.65","-31.06","-24.24","14.9","-50.00","-6.61","-9.91","-","-1.1","0","-","-23.5","33.08","-55.17","0","0","-","-9.93","20.11","-23.16","0","14.13","0.00","0.00","75.00","0.750","29.35","0","0","48.91","100.00","39.13","0","9.78","80.00"
"489","CJ Suess","WPG","L","3","16.716666666667","5.5722222222222","-8.72","26.76","-13.97","-11.91","3.86","-9.90","-16.86","10.15","-21.98","-2.35","-2.35","-","-1.78","0.04","-20.27","-9.98","12.85","-20.26","-3.64","1.83","-14.76","-0.47","-1.88","-","-8.45","14.69","-23.10","-1.88","-0.63","-75.00","-8.3","24.85","-17.99","-0.68","0","-100.00","0.00","100.00","1.000","7.18","3.59","0","82.55","100.00","7.18","17.95","3.59","66.67"
"297","Stefan Matteau","COL","C","1","3.65","3.65","-53.46","25.98","-43.74","-35.39","17.98","-37.32","-16.1","8.77","-24.11","-3.62","-4.82","-","-2.4","-0.45","-31.17","-22.13","17.21","-37.78","-14.46","9.21","-66.67","-2.41","-1.21","-","-10.22","10.67","-24.07","-1.61","-4.82","-25.00","-40.04","17.89","-57.50","0","0","-","0.00","100.00","1.000","0","16.44","32.88","32.88","0.00","0","16.44","32.88","0.00"
"383","Miles Wood","N.J","L","3","39.55","13.183333333333","-23.82","25.71","-24.12","-22.48","24.59","-28.45","-14.85","16.82","-27.03","-1.57","-1.16","-27.27","-1.3","1.93","-30.21","-15.96","20.91","-29.76","-9.67","10.33","-41.67","-0.52","-1.63","-14.29","-8.38","14.1","-22.10","-0.7","0","-100.00","-11.27","11.48","-20.78","-0.76","0.68","-33.33","0.00","92.59","0.926","9.1","15.17","9.1","45.51","50.00","13.65","21.24","21.24","39.13"
"820","Sheldon Rempal","VAN","R","1","9.1833333333333","9.1833333333333","-22.46","25.63","-21.85","-2.84","26.1","-14.22","-6.1","25.64","-21.43","-1.4","5.13","-50.00","-0.62","2.38","-22.23","-7.5","28.45","-25.20","-11.21","16.33","-53.33","-1.4","5.13","-50.00","4.95","16.16","-11.54","0","0","-","-11.49","-0.03","-11.72","0","0","-","0.00","87.50","0.875","0","0","6.53","52.27","0.00","26.13","6.53","26.13","50.00"
"353","Scott Sabourin","OTT","R","7","52.916666666667","7.5595238095238","6","25.43","-6.58","6.84","15.74","-3.87","-0.96","15.8","-10.03","0.97","1.81","-1.21","-0.46","0.83","-10.50","-0.38","14.19","-9.79","-4.52","4.83","-17.97","-0.29","1.37","-16.18","5.52","12.47","-3.95","-0.27","-2.16","-11.11","7.58","11.91","-2.23","2.1","2.98","-30.00","11.54","88.64","1.002","3.4","19.28","12.47","65.76","21.43","9.07","23.81","15.87","36.36"
"279","Seth Griffith","EDM","C","1","5.6166666666667","5.6166666666667","31.33","25.29","-5.45","16.4","19.5","-7.24","7.27","17.37","-13.59","18.92","8.24","16.67","2.84","3.76","-20.13","15.83","34.17","-25.86","32.95","16.47","0.00","8.24","-1.22","33.33","-22.83","23.6","-82.35","0","14.24","0.00","14.03","-9.3","14.15","15.43","-1.77","100.00","50.00","66.67","1.167","32.05","0","0","64.09","100.00","32.05","0","0","100.00"
"593","Brett Seney","TOR","L","2","14.033333333333","7.0166666666667","-28.33","22.12","-24.85","-31.08","0.68","-30.71","-19.66","5.81","-26.63","-4.7","-4.03","-","-1.97","0.08","-25.90","-9.52","11.61","-17.77","-11.18","5.01","-36.10","-1.34","-2.69","-","2.2","8.8","-6.67","-3.58","-1.79","-66.67","-24.26","1.51","-36.76","-0.97","0","-100.00","0.00","100.00","1.000","8.55","4.28","0","72.68","100.00","12.83","12.83","4.28","75.00"
"843","Grigori Denisenko","FLA","L","1","14.483333333333","14.483333333333","14.27","22.09","-4.37","7.87","22.19","-8.33","-3.33","6.85","-6.89","-1.79","-7.16","-","2.72","0.66","6.76","21.63","5.16","6.35","12.33","7.06","-3.33","-1.79","-3.58","-","12.41","-2.52","12.11","0","-4.77","0.00","-10.64","24.45","-17.65","0","0","-","0.00","100.00","1.000","12.43","4.14","0","49.71","100.00","16.57","8.29","12.43","57.14"
"198","Chris Wagner","BOS","R","1","13.783333333333","13.783333333333","4.21","21.64","-8.63","10.05","15.87","-4.76","4.28","15.89","-8.39","-1.46","-0.01","-25.00","1.38","3.57","-9.78","-0.1","4.28","-4.49","10.13","-4.41","27.73","-1.46","-4.37","-","-13.64","11.59","-34.21","0","0","-","10.43","18.8","-3.75","0","0","-","0.00","88.89","0.889","4.35","8.71","8.71","56.59","33.33","8.71","17.41","30.47","22.22"
"401","Justin Bailey","VAN","R","14","108.6","7.7571428571429","-20.99","20.94","-19.17","-15.99","16.38","-19.81","-9.1","7.08","-13.76","-1.67","1.3","-38.10","-1.21","0.4","-17.69","-14.78","9.71","-22.43","-4.53","0.25","-12.62","-0.56","1.4","-37.89","-13.66","12.62","-27.74","-1.08","-0.61","-44.44","-7.72","14.73","-16.24","-0.44","0.51","-60.00","2.50","90.91","0.934","7.18","9.39","8.29","67.4","46.43","9.39","14.92","18.78","33.33"
"882","Rafael Harvey-Pinard","MTL","L","4","44","11","0.66","20.46","-7.15","4.81","10.14","-1.99","7.35","8.78","-0.04","1.6","0.89","7.56","0.12","0.71","-4.11","1.25","13.46","-7.59","3.62","7.29","-4.45","0.12","2.96","-13.33","-3.16","8.22","-11.84","2.53","-2.21","66.67","2.57","13.19","-7.25","-0.6","-0.6","-50.00","11.11","87.50","0.986","15","12.27","5.45","58.64","73.33","21.82","17.73","16.36","57.14"
"914","Adam Beckman","MIN","L","3","28.333333333333","9.4444444444444","-0.8","19.94","-9.17","-4.77","12.89","-10.03","4.19","9.37","-4.41","-1.18","0.47","-13.33","-0.79","0.37","-11.27","-6.64","1.61","-6.48","-4.72","-1.42","-7.14","0.23","0.7","-7.14","-2.55","4.05","-6.40","-0.63","0.94","-25.00","5.72","26.14","-14.15","-1.36","-0.68","-66.67","5.00","88.89","0.939","8.47","10.59","2.12","63.53","80.00","14.82","14.82","23.29","38.89"
"780","Mike Vecchione","WSH","R","1","5.1","5.1","0.57","18.85","-9.30","9.71","13.94","-4.17","23.42","7.54","2.54","-2.28","9.48","-50.00","4.75","0.88","14.14","9.03","31.07","-19.31","27.3","4.91","21.15","0","-1.14","-","-24.37","34.88","-66.67","0","14.16","0.00","-8.91","-12.7","7.58","-3.3","0","-100.00","0.00","50.00","0.500","11.76","11.76","23.53","70.59","33.33","23.53","11.76","23.53","50.00"
"402","Madison Bowey","VAN","D","2","26.35","13.175","-32.61","18.61","-21.78","-29.75","13.97","-25.05","-19.52","7.07","-20.78","-4.35","2.48","-50.00","-2.22","-1.58","-10.50","-13.22","7.6","-15.10","-4.27","1.36","-9.29","-3.48","2.81","-66.67","-11.94","8.33","-20.28","-1.16","-0.44","-25.00","-28.78","15.12","-34.29","0","0","-","0.00","83.33","0.833","4.55","13.66","0","70.59","100.00","11.39","27.32","13.66","45.45"
"842","Filip Hallander","PIT","C","1","5.8666666666667","5.8666666666667","-30.5","18.57","-23.57","-12.82","5.56","-12.32","-9.45","13.72","-19.05","0","-4.08","-","-2.14","0.03","-34.16","-38.07","34.82","-70.00","-17.67","15.02","-76.47","0","-1.36","-","-27.19","26.41","-65.22","0","-1.81","0.00","12.9","-13.66","17.89","0","0","-","0.00","100.00","1.000","0","20.45","0","102.27","-","10.23","20.45","0","100.00"
"235","Joseph Cramarossa","MIN","C","1","6.9166666666667","6.9166666666667","45.27","18.22","3.17","29.54","8.23","4.52","13.81","21.46","-14.29","5.73","7.2","-16.67","2.29","-0.33","16.95","23.96","5.44","5.90","12.79","2.79","5.77","8.67","-1.47","100.00","14.89","3.52","5.13","-3.92","0","-100.00","20.38","20.6","-6.49","0","12.53","0.00","16.67","75.00","0.917","17.35","26.02","0","60.72","100.00","34.7","26.02","17.35","66.67"
"148","John Moore","BOS","D","7","102.95","14.707142857143","-6.97","17.59","-10.46","-9.96","15.36","-14.33","-7.53","9.21","-13.44","-1.17","0","-9.52","-1.33","1.01","-23.58","-8.02","5.88","-13.92","-3.68","6.98","-23.75","-0.83","-0.17","-6.06","-5.79","-1.47","-7.23","-0.89","0.55","-29.17","3.21","18.48","-8.20","0.48","-0.36","50.00","8.89","95.24","1.041","11.07","11.07","9.32","46.04","54.29","19.23","20.4","21.56","47.14"
"508","Vladimir Tkachev","L.A","L","4","45.383333333333","11.345833333333","-39.75","17.08","-28.60","-31.53","-1.28","-22.36","-26.99","4.07","-30.83","-2.2","0.08","-46.15","-1.91","-0.44","-23.69","-17.01","6.41","-24.06","-7.55","-1.83","-15.90","-1.1","-0.15","-42.86","-12.61","10.99","-25.65","-0.49","0.78","-33.33","-28.07","16.68","-32.39","-1.06","0","-100.00","0.00","92.00","0.920","14.54","9.25","5.29","50.24","73.33","21.15","11.9","17.19","55.17"
"340","Danny O'Regan","ANA","C","5","50.283333333333","10.056666666667","-9.97","16.57","-11.36","-11.35","7.3","-11.05","-7.93","11.96","-15.59","-1.7","-1.08","-12.12","-1.85","0.89","-25.92","-16.42","4.9","-19.45","-9.39","6.26","-36.96","-1.12","-0.25","-11.54","-9.38","-1.82","-6.38","-0.77","-1.16","-40.00","5.3","13.71","-3.67","0","0.47","0.00","5.00","94.12","0.991","13.13","11.93","11.93","38.18","52.38","17.9","15.51","25.06","41.67"
"678","Anthony Greco","NYR","R","1","9.7333333333333","9.7333333333333","36.76","15.69","9.33","21.59","1.88","11.27","22.21","-2.32","16.33","-2.71","0","-","3.96","-2.16","42.63","31.69","-4.42","28.21","19.24","0.87","33.61","-2.71","0","-","16.61","-7.06","25.76","0","0","-","-15.29","22.29","-17.65","0","0","-","0.00","100.00","1.000","0","6.16","6.16","73.97","0.00","0","12.33","6.16","0.00"
"897","Jon Lizotte","MIN","D","1","13.316666666667","13.316666666667","-34.96","15.52","-25.76","-18.79","10.07","-18.22","-11.6","-0.77","-9.52","4.51","-0.88","50.00","-0.21","-0.89","1.85","-9.84","27.12","-26.43","1.83","19.85","-25.00","0","4.51","-","-15.55","9.7","-30.71","6.01","0","100.00","-31.1","-11.57","-21.43","0","-5.19","0.00","20.00","88.89","1.089","4.51","9.01","4.51","54.07","50.00","9.01","22.53","9.01","50.00"
"365","Tyler Lewington","BOS","D","2","23.383333333333","11.691666666667","-9.27","15.38","-11.28","-4.56","16.48","-11.92","-17.51","10.93","-21.67","-3.03","0.29","-57.14","-1.1","0.62","-17.71","-9.18","-4.47","-2.67","-5.64","1.93","-15.63","-1.51","0","-","-4.72","-8.53","6.81","-2.02","0.39","-40.00","-6.45","30.86","-22.60","0","0","-","0.00","92.86","0.929","2.57","12.83","5.13","59.02","33.33","12.83","15.4","23.09","35.71"
"702","Michael Eyssimont","WPG","C","1","5.8166666666667","5.8166666666667","2.11","15.26","-6.18","17.65","7.78","3.08","15.71","4.64","4.81","-4.78","-2.39","-","-0.25","0.12","-3.52","-6.87","8.23","-14.76","12.26","5.09","15.00","-3.59","-2.39","-","-25.51","4.19","-72.73","0","0","-","-4.74","18.79","-17.14","0","0","-","0.00","100.00","1.000","0","20.63","0","103.15","-","10.32","20.63","0","100.00"
"767","Jack Rathbone","VAN","D","9","117.18333333333","13.02037037037","-0.45","14.27","-6.50","2.1","9.45","-4.14","1.49","8.52","-5.32","-1.98","0.58","-35.71","-0.07","-0.03","-0.52","3.09","2.4","1.01","3.27","1.55","5.79","-1.07","0.47","-50.00","-0.23","1.14","-1.56","-0.51","0.65","-29.17","-5.86","14.41","-14.84","-0.77","-0.03","-50.00","1.67","91.67","0.933","7.17","13.82","7.68","53.25","48.28","17.41","14.85","11.78","59.65"
"335","Gemel Smith","DET","C","3","20.116666666667","6.7055555555556","-32.97","14.2","-26.99","-24.21","10.15","-24.85","-22.79","16.36","-33.03","-0.06","5.9","-25.00","-1.56","-0.72","-17.58","-22.29","4.99","-35.00","-7.02","3.61","-30.27","-1.74","5.1","-66.67","-20.37","1.83","-38.21","3.98","3.4","50.00","-7.97","15.82","-14.56","-1.88","-1.26","-60.00","33.33","82.35","1.157","8.95","20.88","14.91","44.74","37.50","14.91","26.84","23.86","38.46"
"845","Sampo Ranta","COL","L","10","91.633333333333","9.1633333333333","-4.93","13.55","-7.78","-6.73","5.38","-7.44","-3.53","5.36","-6.81","-2.74","-0.57","-30.27","-0.78","0.04","-9.07","-5.7","3.35","-8.06","-2.43","0.67","-7.24","-1.48","0.78","-55.56","-4.36","3.58","-8.48","-1.18","-0.62","-33.33","-3.13","16.64","-12.26","-0.33","-0.85","40.00","2.27","91.07","0.933","7.2","11.79","9.82","58.93","42.31","11.79","15.06","17.02","40.91"
"851","Cameron Hillis","MTL","C","1","9.5833333333333","9.5833333333333","21.01","13.55","4.76","27.02","28.9","5.06","23.84","17.84","7.49","-3.09","-6.17","-","1.35","-0.99","15.71","11.24","6.95","6.83","1.72","8.23","-1.92","-1.54","-4.63","-","12.69","-1.71","18.42","-2.06","-2.06","-50.00","7.31","11.77","-3.13","0","0","-","0.00","100.00","1.000","0","18.78","12.52","62.61","0.00","6.26","18.78","18.78","25.00"
"669","Sean Day","T.B","D","2","21.1","10.55","-28.67","13.54","-20.10","-20.23","7.63","-16.57","-22.47","9.77","-23.82","-2.14","1.88","-17.86","-2.1","-0.04","-20.29","-29.82","-5.15","-23.17","-9.4","-2.4","-11.11","-0.48","4.38","-19.44","-27.23","-3.67","-42.22","-2.22","-2.22","-50.00","-6.56","30.59","-26.20","0","-1.2","0.00","14.29","81.25","0.955","14.22","14.22","17.06","45.5","45.45","17.06","19.91","31.28","35.29"
"600","Kole Sherwood","NSH","R","1","8.1333333333333","8.1333333333333","1.24","13.41","-5.88","19.92","7.56","4.40","22.32","-9.68","23.23","-1.63","-3.26","-","-1.12","2.65","-34.99","-9.68","-0.67","-11.72","-4.03","9.87","-36.67","-1.63","0","-","-7.54","-14.06","7.89","0","-2.17","0.00","15.77","27.4","-11.11","0","-2.35","0.00","0.00","100.00","1.000","7.38","7.38","0","73.77","100.00","22.13","14.75","0","100.00"
"929","Shane Pinto","OTT","C","5","55.866666666667","11.173333333333","-2.49","13.01","-6.05","-2.19","3.95","-3.48","4.08","1.55","2.28","0.34","0.04","3.85","-0.42","0.59","-9.22","-0.47","15.98","-13.18","3.01","6.31","-7.97","-1.2","0.17","-57.14","-4.64","12.89","-17.59","1.03","0.23","25.00","-10.43","0.31","-6.98","1.12","-0.43","50.00","6.90","93.33","1.002","8.59","8.59","16.11","40.81","34.78","12.89","10.74","24.7","34.29"
"691","Linus Hogberg","PHI","D","5","81.033333333333","16.206666666667","-18.1","12.52","-13.44","-10.69","15.46","-14.93","-8.23","13.08","-15.82","-1.55","-2.31","5.56","-1.04","0.27","-11.49","-5.03","10.12","-12.70","-2.51","5.69","-15.95","-2.27","-1.15","-54.55","-3.37","5.91","-10.35","0.48","0.48","0.00","-16.45","5.76","-16.67","0.52","-1.64","75.00","5.13","96.36","1.015","5.18","7.4","10.37","54.79","33.33","14.81","14.07","18.51","44.44"
"579","Kevin Stenlund","CBJ","C","3","22.583333333333","7.5277777777778","-6.88","12.5","-8.23","-11.1","8.59","-10.84","-0.16","1.56","-1.19","-4.22","-4.69","-","-1.27","0.39","-14.13","-5.78","-0.63","-4.33","-4.85","1.56","-12.45","-1.41","-0.94","-","-1.25","-2.92","2.37","-1.25","-2.5","-33.33","-3.84","23.02","-15.22","-2.03","-2.71","-42.86","0.00","100.00","1.000","10.63","23.91","2.66","47.82","80.00","18.6","26.57","7.97","70.00"
"343","Petteri Lindbohm","FLA","D","9","123.68333333333","13.742592592593","-3.82","12.24","-7.07","-6.04","8.86","-8.69","-7.79","12.03","-15.61","-0.59","-0.23","-3.13","-0.83","0.3","-9.16","-5.72","6.86","-9.73","-4.12","1.81","-11.33","0.35","-0.62","16.67","-2.13","6.74","-9.01","-0.53","1.23","-37.50","-0.29","2.05","-1.95","-0.77","-0.51","-60.00","7.69","93.15","1.008","11.64","14.55","5.82","49","66.67","23.77","19.89","14.07","62.82"
"273","Nathan Beaulieu","WPG","D","24","208.7","8.6958333333333","-9.04","12.14","-9.10","-6.81","7.55","-8.21","-6.66","4.7","-9.30","-1.34","0.44","-18.55","-1.05","0.08","-11.46","-11.12","2.78","-13.30","-6.32","-0.67","-15.73","-0.73","-0.4","-9.05","-6.4","4.59","-12.31","-0.8","1.75","-53.90","1.84","10.8","-5.78","0.16","-0.69","31.25","5.88","90.63","0.965","4.6","12.36","4.6","58.94","50.00","11.79","20.41","12.94","47.67"
"126","Tyler Johnson","CHI","C","26","276.31666666667","10.627564102564","-1.07","11.72","-5.30","1.12","10.97","-5.01","-0.48","9.91","-7.29","-0.39","-0.17","-2.88","0.17","0.36","-1.29","0.32","2.94","-2.23","1.2","1.33","0.38","0.02","-0.38","4.52","-1.17","2.14","-3.63","-0.45","0.03","-10.26","-1.55","10.47","-7.42","-0.11","0.04","-8.33","8.20","90.37","0.986","8.03","11.29","10.64","53.2","43.02","15.42","17.37","19.33","44.38"
"722","Juuso Valimaki","CGY","D","9","132.33333333333","14.703703703704","2.85","11.63","-3.81","1.04","9.6","-4.63","-0.72","8.05","-6.62","-1.65","0.96","-25.00","-0.41","0.86","-11.67","1.6","10.72","-8.74","0.21","0.83","-1.53","0.05","0.8","-20.00","1.85","13.19","-12.83","-1.88","-0.14","-26.92","-3.58","1.5","-3.02","-0.15","0.39","-25.00","6.67","93.90","1.006","6.8","5.44","5.89","61.66","53.57","14.96","11.34","17.23","46.48"
"63","Jamie Benn","DAL","L","82","1141.7333333333","13.923577235772","1.64","11.6","-4.10","-0.59","9.06","-5.44","0.48","6.13","-4.38","0.19","0.59","-3.28","0.23","0.7","-4.27","0.03","5.82","-5.13","-0.08","2.46","-5.57","0.33","0.47","-3.25","0.15","4.47","-4.81","-0.47","-0.23","-16.20","0.06","8.66","-5.47","0.09","0.27","-2.78","8.75","91.02","0.998","12.35","13.14","12.61","48.45","49.47","22.97","17.87","24.49","48.39"
"536","Cooper Marody","EDM","C","1","5.8833333333333","5.8833333333333","15.19","11.29","-2.56","1.81","6","-4.17","-6.29","-7.01","6.82","6.51","7.74","-10.00","1.45","-0.53","13.74","2.32","9.33","-11.88","19.53","-7.38","40.00","-3.69","-1.23","-","-22.95","22.28","-82.35","0","13.6","0.00","10.97","6.37","-0.83","14.73","-1.78","100.00","33.33","0.00","0.333","30.59","10.2","0","40.79","100.00","30.59","10.2","0","100.00"
"989","Mike Hardman","CHI","L","21","189.61666666667","9.0293650793651","-7.77","11.27","-8.48","-7.43","10.16","-10.80","-6.19","4.84","-9.73","-0.4","0.88","-12.03","0.04","-0.11","1.65","-1.78","1.6","-3.29","0.86","-0.55","4.11","-0.39","0.85","-20.63","-3.52","2.87","-7.07","0.35","0.26","2.38","-11.89","11.55","-16.03","-0.39","-0.04","-44.44","7.25","90.09","0.973","8.23","11.07","9.18","63.92","47.27","11.71","15.82","18.99","38.14"
"951","Ben McCartney","ARI","L","2","27.183333333333","13.591666666667","-4.8","11.19","-6.88","-0.63","7.91","-4.83","-10.28","-7.24","-3.03","-1.11","-1.94","5.56","-0.04","-0.29","2.16","-2.81","10.7","-10.44","2.74","2.73","2.75","-0.28","-0.28","0.00","-7.4","10.63","-20.72","-1.11","-1.11","-50.00","3.13","2.31","1.01","0","-1.2","0.00","10.00","90.91","1.009","6.62","13.24","8.83","44.14","42.86","17.66","22.07","22.07","44.44"
"972","Alexander Holtz","N.J","R","9","90.8","10.088888888889","-16.72","11.19","-12.42","-13.92","2.54","-10.65","-9.72","6.22","-13.23","-2.68","1.27","-32.13","-0.82","0.22","-10.12","-5.16","10.08","-11.81","-2.12","5.78","-16.40","-1.58","0.22","-31.00","-4.04","5.73","-9.17","-1.04","1.79","-44.23","-18.58","0.63","-13.38","-0.23","-0.2","-16.67","6.25","88.33","0.946","13.22","11.89","5.29","57.49","71.43","16.52","17.84","13.22","55.56"
"944","Santeri Hatakka","S.J","D","9","110.68333333333","12.298148148148","-1.56","11.15","-4.69","1.1","9.32","-3.82","-1.34","5.39","-4.93","-0.89","2.5","-25.48","0","0.94","-7.33","0.52","12.88","-8.47","-1.54","2.62","-8.63","-0.61","1.52","-30.25","2.76","13.69","-8.88","0.27","1.26","-8.33","-5.18","1","-3.58","-0.2","0.05","-7.14","8.51","87.32","0.958","8.13","10.84","11.38","63.42","41.67","10.3","15.72","22.23","31.67"
