"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"883","Cody Kunyk","T.B","R","1","10.2","10.2","3.29","23.39","-11.03","9.24","24.62","-13.13","12.83","11.72","-6.95","0","0","-","0.37","0.81","-8.13","4.59","28.16","-19.05","8.2","7.04","-6.67","0","0","-","-4.82","28.16","-26.67","0","0","-","8.36","-0.07","4.76","0","0","-","0.00","100.00","1.000","11.76","5.88","5.88","64.71","66.67","11.76","5.88","17.65","40.00"
"735","Petter Granberg","TOR","D","1","11.35","11.35","-38.94","23.11","-28.32","-25.59","37.29","-33.78","-17.52","0.01","-17.95","0","0","-","-2.11","1.24","-44.89","-19.75","9.74","-43.33","-8.34","2.23","-50.00","0","0","-","-15.2","10.02","-41.67","0","0","-","-18.08","25.73","-21.66","0","0","-","0.00","100.00","1.000","0","0","0","0","-","10.57","10.57","31.72","25.00"
"452","Darroll Powe","NYR","C","1","7.5333333333333","7.5333333333333","14.73","23","-7.14","7.07","19.17","-10.10","3.24","15.33","-12.70","0","14.55","0.00","-0.24","0.91","-17.97","-12.39","8.74","-45.00","-1.38","-0.3","-14.29","0","6.59","0.00","-14.69","12.06","-61.54","0","0","-","43.17","20.59","1.67","0","11.5","0.00","0.00","50.00","0.500","7.96","0","23.89","63.72","25.00","15.93","0","47.79","25.00"
"336","Mike Blunden","MTL","R","7","41.616666666667","5.9452380952381","-31.88","22.13","-24.68","-23.44","17.99","-27.12","-13.67","9.95","-21.86","-0.1","2.78","-25.00","-1.34","1.27","-27.25","-9.81","8.73","-19.55","-5.62","3.5","-21.30","0.28","1.73","-16.67","-5.58","6.97","-17.96","-0.26","1.66","-50.00","-30.17","23.99","-35.91","-0.28","-0.28","-50.00","11.11","89.66","1.008","12.98","15.86","10.09","49.02","56.25","14.42","17.3","20.18","41.67"
"82","Nolan Yonkman","ANA","D","2","29.783333333333","14.891666666667","-5.67","22.01","-11.75","7.52","22.36","-8.42","11.05","15.04","-4.85","3.64","4.85","0.00","1.48","0.76","5.06","0.98","13.02","-10.29","0.48","4.87","-11.54","1.21","2.43","0.00","0.67","10.86","-9.52","3.23","3.23","0.00","-6.13","15.3","-13.04","0","0","-","14.29","78.95","0.932","6.04","12.09","4.03","56.41","60.00","22.16","24.17","10.07","68.75"
"163","Pascal Pelletier","VAN","L","3","26.833333333333","8.9444444444444","-25.86","21.08","-21.25","-24.09","18.38","-26.11","-12.04","-3.99","-9.04","-1.34","-3.13","-","-0.56","0.37","-12.97","-1.76","-2.21","0.56","-1.33","-0.88","-3.33","-0.45","-2.23","-","-0.57","-1.77","2.00","0","-0.6","0.00","-26.42","20.72","-26.62","-1.29","0","-100.00","0.00","100.00","1.000","4.47","11.18","8.94","62.61","33.33","4.47","15.65","20.12","18.18"
"789","Jonathan Racine","FLA","D","1","13.766666666667","13.766666666667","-9.34","20.93","-10.89","-3.5","20.62","-11.36","2.1","26.23","-11.51","0","0.78","0.00","-0.44","2.68","-19.33","-8.41","19.3","-21.43","1.56","26.69","-18.18","0","0.78","0.00","-13.28","-9.86","-13.73","0","0","-","-4.72","7.87","-8.33","0","0","-","0.00","92.31","0.923","17.43","8.72","4.36","61.02","80.00","34.87","30.51","13.08","72.73"
"701","Chris Breen","CGY","D","9","80.25","8.9166666666667","16.55","19.92","-0.01","11.5","18.62","-2.03","11.73","19.81","-2.59","3.04","1.32","17.05","0.81","1.22","-0.82","13.68","12.19","4.57","7.28","7.47","4.37","2.93","0.95","24.04","8.53","6.29","4.90","0.14","1.35","-23.81","6.12","6.72","0.03","0","-0.7","0.00","13.33","92.19","1.055","16.45","18.69","2.24","59.07","88.00","22.43","29.91","9.72","69.77"
"93","George Parros","MTL","R","22","98.4","4.4727272727273","-27.05","19.74","-22.00","-21.95","14.44","-24.16","-13.84","6.95","-19.82","-0.83","3.25","-29.32","-1.21","0.36","-18.49","-9.81","10.14","-19.47","-4.34","5.15","-23.10","-1.02","2.33","-40.82","-7.29","6.65","-17.22","0.17","0.66","-6.67","-21.63","9.64","-24.04","0.1","0.71","-31.82","11.54","85.00","0.965","12.2","20.12","9.76","50","55.56","14.02","23.78","17.68","44.23"
"858","Cedric Paquette","T.B","C","2","28.366666666667","14.183333333333","-38.01","18.33","-28.98","-23.38","11.01","-23.41","-8.69","-2.8","-5.11","1.39","-0.73","50.00","-1.44","0.95","-31.56","-17.88","3.48","-24.42","1.18","2.64","-5.56","0","0","-","-25.41","1.12","-37.96","0","-0.97","0.00","-25.83","17.54","-33.64","2","0","0.00","10.00","100.00","1.100","19.04","12.69","8.46","38.07","69.23","27.5","16.92","19.04","59.09"
"47","Mike Mottau","FLA","D","8","90.016666666667","11.252083333333","-17.76","17.92","-17.06","-10.64","14.25","-15.08","-7.87","9.51","-14.21","0.02","2.02","-16.67","-0.11","0.6","-7.55","-8.16","8.51","-16.95","-4.24","1.6","-16.84","0.34","1.21","-15.56","-5.23","9.21","-16.86","-0.17","2.14","-41.67","-12.85","11.82","-17.47","-0.29","-1.15","-20.00","8.82","89.66","0.985","9.33","12.66","6.67","60.66","58.33","18","16.66","20","47.37"
"762","Ben Street","CGY","C","13","116.03333333333","8.925641025641","-0.4","17.73","-6.96","-4.72","11.51","-9.46","-5.36","7.22","-10.55","-1.37","0","-15.56","-0.87","0.53","-14.15","-3.55","9.02","-11.07","-0.68","3.89","-9.04","-0.65","0.9","-21.43","-3.83","6.84","-12.59","-0.81","-0.75","33.33","2.56","8.25","-3.35","-0.16","-0.32","-33.33","6.25","92.65","0.989","12.93","22.23","8.79","53.78","59.52","21.72","25.34","16.03","57.53"
"758","Patrick Holland","MTL","R","5","33.383333333333","6.6766666666667","-34.86","16.78","-25.18","-22.05","15.81","-25.16","-12.21","2.64","-15.82","-1.96","-1.96","-","-1.87","1.53","-34.38","-14.53","8.51","-26.15","-8.72","2.58","-27.78","-1.4","-1.4","-","-7.74","7.92","-25.12","-0.37","-0.37","-50.00","-24.86","20.49","-30.07","-0.4","-0.4","-50.00","0.00","100.00","1.000","10.78","17.97","12.58","44.93","46.15","10.78","26.96","21.57","33.33"
"569","Andrew Campbell","L.A","D","3","36.666666666667","12.222222222222","-17.3","16.36","-14.20","-8.65","9.82","-10.81","-9.82","9.12","-15.47","-0.7","0.23","-12.50","-1.91","1.33","-32.09","-20.81","10.29","-30.20","-5.84","2.34","-19.76","-0.94","-0.94","-","-19.95","10.6","-37.15","0.31","2.18","-50.00","4.39","6.42","-1.28","0","-0.68","0.00","5.56","94.74","1.003","13.09","6.55","8.18","75.27","61.54","26.18","16.36","18","59.26"
"868","Matt Lindblad","BOS","C","2","22.533333333333","11.266666666667","-22.02","14.68","-20.79","-25.03","12.48","-28.64","-17.27","14.8","-28.57","-3.47","-2.08","-","-0.89","-0.36","-13.40","-7.42","-3.14","-9.23","-3.59","3.01","-25.00","-1.39","-1.39","-","-5.1","-8.19","-0.28","0","-0.93","0.00","-13.06","18.05","-22.92","-2.01","0","-100.00","0.00","100.00","1.000","7.99","15.98","0","53.25","100.00","13.31","15.98","5.33","71.43"
"862","Kellan Lain","VAN","L","9","46.616666666667","5.1796296296296","-2.26","14.61","-7.00","0.08","7.69","-4.35","0.73","4.07","-2.76","0.73","-0.86","20.51","-0.42","0.13","-6.44","-0.58","3.37","-3.92","2.37","3.38","-4.20","2.11","0.67","23.81","-3.93","-0.01","-5.11","-1.23","-1.23","-50.00","1.1","10.09","-5.39","-0.67","-0.89","-42.86","8.70","96.00","1.047","12.87","16.73","7.72","63.07","62.50","14.16","23.17","16.73","45.83"
"805","Tyler Wotherspoon","CGY","D","14","187.8","13.414285714286","-13.54","14.28","-12.61","-8.11","13.33","-13.14","-4.1","7.7","-10.62","-0.81","0.48","-11.65","-0.42","0.73","-11.47","-6.29","8.9","-14.76","-2.66","6.5","-18.57","-0.24","0.39","-9.29","-4.84","3.21","-10.71","-1.02","0.7","-46.43","-10.06","7.72","-11.88","-0.18","-0.63","36.36","9.09","90.10","0.992","9.9","15.97","5.75","50.48","63.27","18.85","20.13","13.1","59.00"
"9","Ed Jovanovski","FLA","D","37","465.81666666667","12.58963963964","-0.48","14.18","-6.60","-1.46","11.92","-7.57","-1.7","8.01","-7.42","0.38","0.62","-0.66","-0.21","0.74","-9.14","-1.78","4.05","-5.66","0.57","1.74","-2.40","0.19","0.01","4.24","-3.13","3.07","-7.65","0.03","0.32","-6.97","0.57","12.25","-7.87","0.3","0.67","-4.81","8.23","90.66","0.989","9.53","13.14","7.6","63.89","55.64","17.52","20.61","17.65","49.82"
"87","Brian McGrattan","CGY","R","76","504.9","6.6434210526316","-8.06","14.17","-9.68","-4.7","8.62","-8.26","-2.9","6.12","-7.83","-0.63","-0.54","-2.32","-0.56","0.24","-9.93","-5.04","2.95","-9.03","-1.21","1.05","-6.28","-0.17","-0.68","10.77","-5.12","2.53","-10.82","-0.73","0","-27.38","-4.96","14.35","-11.48","-0.05","0.24","-10.33","7.07","93.64","1.007","9.63","16.99","3.92","64.53","71.05","15.45","22.1","11.53","57.27"
"554","Yann Sauve","VAN","D","3","36.833333333333","12.277777777778","-26.04","13.3","-18.54","-23.15","18.91","-24.99","-7.32","14.79","-17.55","-0.53","0.61","-16.67","0.32","0.7","-3.66","0.54","2.66","-2.70","4.48","7.21","-4.76","0","2.2","0.00","-5.26","-6.07","3.62","0","-0.71","0.00","-35.45","13.61","-31.45","-0.76","-0.76","-50.00","0.00","92.00","0.920","9.77","14.66","8.14","50.5","54.55","16.29","17.92","19.55","45.45"
"177","Ryan Craig","CBJ","C","6","42.133333333333","7.0222222222222","-24.19","13.12","-19.04","-25.13","15.07","-27.35","-16.7","13.25","-25.10","-2.29","1.98","-50.00","-1.03","-0.33","-13.31","-15.52","-2.48","-21.67","-3.93","1.54","-16.08","-1.15","0.28","-50.00","-15.46","-5.35","-28.58","-0.92","-1.22","-42.86","-12.8","22.24","-21.14","-0.66","3.78","-66.67","0.00","90.63","0.906","12.82","11.39","2.85","55.54","81.82","18.51","15.66","9.97","65.00"
"325","Matt Hunwick","COL","D","1","15.533333333333","15.533333333333","14.97","12.3","-0.26","20.03","4.15","6.37","15.53","-0.34","9.12","3.86","0.21","50.00","2","-0.67","21.69","7.59","-10.11","16.59","16.09","-5.05","31.62","0","0.21","0.00","-11.32","-6.74","-1.11","0","0","-","15.63","34.7","-13.45","5.58","0","100.00","7.69","85.71","0.934","11.59","15.45","3.86","46.35","75.00","19.31","15.45","11.59","62.50"
"783","David Broll","TOR","L","5","40.6","8.12","11.78","12.28","1.47","7.62","2.81","4.15","-1.68","-4.91","1.81","0.23","-0.64","10.42","-0.04","0.09","-1.39","-1.01","12.15","-10.62","1.38","-3.76","18.09","0.27","-1.51","55.56","-3.18","21.22","-20.87","0.36","1.57","-30.00","16","3.34","9.01","-0.44","0","-100.00","14.29","95.00","1.093","11.82","16.26","13.3","54.68","47.06","16.26","17.73","23.65","40.74"
"860","Dmitry Korobov","T.B","D","3","31.383333333333","10.461111111111","-10.9","12.03","-10.95","-3.97","12.42","-9.30","-13.54","-3.29","-10.24","-2.01","-2.51","-","-0.31","-0.03","-3.76","-5.6","1.43","-7.61","-0.09","1.52","-4.43","-1.01","-2.01","-","-7.35","-0.12","-11.15","-0.67","0","-100.00","-12.31","16.18","-17.90","-0.73","-0.73","-50.00","0.00","100.00","1.000","11.47","17.21","3.82","40.15","75.00","22.94","24.85","13.38","63.16"
"750","Michael Chaput","CBJ","C","17","147.9","8.7","-15.46","11.89","-13.99","-10.19","8.14","-13.19","-8.12","5.56","-13.98","0.3","-1.08","14.29","-0.63","-0.28","-7.16","-7.52","1.6","-11.73","-1.49","0.98","-8.54","0.35","-0.48","20.00","-8.05","0.83","-13.37","-0.15","-0.84","16.67","-10.03","12.46","-16.21","0.09","0.17","0.00","12.50","93.90","1.064","9.33","15.42","8.11","55.58","53.49","17.04","21.5","16.23","51.22"
"396","Ryan Hamilton","EDM","L","2","15.8","7.9","4.13","11.32","-2.74","2.75","10.67","-4.19","-6.06","-0.32","-9.34","-2.18","4.69","-42.86","-0.15","-0.09","-1.00","0.98","-1.93","3.13","2.51","-0.4","11.11","-0.73","-1.45","-","-2.04","-2.04","0.00","-0.97","3.12","-33.33","-7.7","25.45","-22.02","-1.05","5.49","-100.00","0.00","71.43","0.714","7.59","11.39","15.19","56.96","33.33","7.59","11.39","22.78","25.00"
"675","Corban Knight","CGY","C","7","53.583333333333","7.6547619047619","-7.66","11.05","-8.57","2.93","2.01","0.58","7.86","2.77","4.48","1.33","2.05","-2.60","-0.26","0.66","-10.11","-4.35","2.66","-7.59","0.05","5.86","-10.12","-0.1","3.06","-26.15","-5.87","-4.26","-0.65","0.68","-0.81","50.00","-3.93","13.12","-10.61","-0.29","-0.59","-33.33","10.71","83.33","0.940","16.8","12.32","8.96","62.71","65.22","24.63","15.68","14.56","62.86"
"392","Chris Conner","PIT","R","19","217.31666666667","11.437719298246","-16.33","10.85","-12.78","-13.63","5.95","-13.05","-9.09","1.64","-10.30","-0.74","0.57","-13.82","-0.99","0.17","-15.53","-6.94","4.22","-12.56","-2.45","1.06","-10.43","0.47","0.25","2.08","-5.99","4.21","-13.86","-0.86","0.5","-47.06","-9.97","10.79","-12.89","-0.7","0.05","-66.67","9.21","90.83","1.000","8.56","13.53","6.35","48.04","57.41","14.63","23.19","17.67","45.30"
"14","Eric Boulton","NYI","L","23","144.98333333333","6.3036231884058","-15.93","10.81","-12.08","-6.6","7.78","-8.68","-2.61","3.7","-5.22","-0.78","-2.19","11.17","-0.18","0.09","-2.59","-4.75","4.9","-8.71","2.68","1.94","1.76","0.37","-2.09","46.13","-9.91","3.95","-18.32","-0.73","-0.18","-50.00","-11.79","8.04","-15.03","-0.79","0.4","-50.00","6.15","95.06","1.012","14.07","17.8","5.38","62.49","72.34","17.8","23.18","17.38","50.59"
"725","Devante Smith-Pelly","ANA","R","19","220.56666666667","11.608771929825","-7.2","10.63","-8.26","-5.52","7.08","-7.89","-3.53","5.51","-7.95","0.75","-0.29","9.71","-0.19","0.14","-3.55","-1.41","2.94","-4.34","-0.79","-1.64","2.22","-0.02","-0.46","8.33","-0.82","6.1","-8.69","0.51","0.65","-12.50","-8.05","8.05","-11.71","0.67","-0.35","75.00","12.12","93.86","1.060","11.15","13.6","4.9","42.71","69.49","19.31","22.85","12.79","60.17"
"70","Rob Scuderi","PIT","D","53","861.9","16.262264150943","-4.74","10.45","-6.98","-3.87","6.64","-6.60","-0.82","6.08","-5.95","-0.72","0.4","-11.75","-0.19","0.22","-4.81","-3.9","2.38","-7.07","0.17","0.87","-1.95","0.05","0.46","-8.38","-5.42","2.02","-10.30","-0.64","0.08","-17.51","-1.34","10.2","-7.24","-0.33","-0.02","-20.83","7.32","91.79","0.991","7.24","14.13","7.38","45.04","49.52","16.22","22","15.94","50.43"
"885","Bryce Van Brabant","CGY","L","6","54.883333333333","9.1472222222222","-6.95","10.45","-7.52","-3.4","5.82","-5.54","-3.8","4.11","-7.04","-1.14","-0.05","-16.67","-0.22","-0.13","-1.86","2.66","10.99","-4.72","4.03","0.85","10.79","-0.25","0.2","-10.00","-1.82","13.52","-13.90","-0.89","0.27","-42.86","-13.13","-3.83","-8.47","-0.32","-0.65","-33.33","5.56","93.94","0.995","8.75","15.31","9.84","59.03","47.06","14.21","17.49","17.49","44.83"
"370","Chris Butler","CGY","D","82","1411.75","17.216463414634","-3.47","10.2","-5.98","-1.13","5.77","-4.27","-1.67","3.81","-4.90","-0.8","0.02","-10.04","0.09","0.15","-0.48","0.88","3.17","-2.02","0.93","1.2","-0.20","-0.3","0.12","-8.88","-0.06","2.62","-3.18","-0.24","-0.07","-5.09","-5.16","10.15","-9.80","-0.44","0.02","-24.50","6.45","91.30","0.977","7.4","13.98","9.1","50.36","44.85","13.94","20.4","19.55","41.62"
"492","Dana Tyrell","T.B","C","7","56.216666666667","8.0309523809524","-26.39","10.2","-19.83","-18.22","4.9","-15.84","-6.84","3.02","-9.39","-1.63","-1.83","-","-1.62","-0.33","-21.71","-18.02","1.13","-26.25","-10.11","-2.38","-42.47","-1.42","-1.22","-","-10.56","4.69","-20.94","-0.27","-0.54","-33.33","-9.3","12.87","-15.00","0","-0.29","0.00","0.00","100.00","1.000","12.81","7.47","11.74","54.43","52.17","18.14","13.87","20.28","47.22"
"436","Chris Summers","PHX","D","18","234.2","13.011111111111","-6.89","9.69","-7.97","-4.71","3.82","-5.67","-4.18","3.84","-7.49","-0.27","-0.96","8.00","-0.15","-0.11","-0.78","0.92","6.18","-4.45","-0.5","0.58","-2.89","0.33","-0.35","16.67","1.9","7.45","-5.53","-0.57","0.56","-55.56","-7.26","5.01","-9.11","-0.25","-1.37","68.75","6.90","95.08","1.020","5.89","13.83","8.71","62.25","40.35","11.78","17.68","15.88","42.59"
"598","Brandon Mashinter","NYR","L","6","27.433333333333","4.5722222222222","-4.86","9.69","-6.34","-7.8","-1.38","-3.36","-6.62","-5.67","0.85","-2.64","0.64","-63.16","-1.43","-0.55","-8.67","-5.72","5.26","-8.93","-10.18","-5.78","-7.58","-1.1","1.53","-62.50","5.95","14.72","-7.92","-1.47","-0.59","-71.43","1.28","1.7","-0.72","-0.64","-0.64","-50.00","0.00","90.00","0.900","13.12","15.31","10.94","54.68","54.55","17.5","24.06","19.68","47.06"
"884","Matt Carey","CHI","L","2","18.4","9.2","-12","9.62","-9.61","-8.44","5.39","-8.25","-5.14","11.19","-12.02","-0.51","0.48","-5.13","-0.98","-0.31","-8.39","-16.92","4.43","-21.43","-2.3","4.98","-14.11","1.75","-0.51","21.43","-19.49","-0.73","-27.54","-2.01","-2.01","-50.00","0.95","8.23","-5.52","-1.09","4.71","-100.00","10.00","83.33","0.933","6.52","26.09","0","58.7","100.00","16.3","32.61","22.83","41.67"
"95","Douglas Murray","MTL","D","53","608.6","11.483018867925","-6","9.04","-6.45","-5.27","4","-5.84","-2.84","1.87","-4.18","-1.06","0.36","-18.49","-0.18","0.1","-3.01","-2.74","2.73","-5.46","-0.28","0.44","-1.81","-0.5","-0.06","-10.98","-3.28","3.06","-7.85","-0.41","0.34","-23.78","-2.85","7.46","-6.39","-0.28","0.14","-23.19","5.12","92.21","0.973","7.69","11.53","7.79","57.08","49.68","17.75","16.96","18.14","49.45"
"287","Lauri Korpikoski","PHX","L","64","846.36666666667","13.224479166667","-4.23","8.78","-5.80","-3.47","5.81","-5.54","-3.18","2.64","-4.96","-0.62","0.11","-9.21","-0.08","0.36","-4.62","-2.9","2.69","-5.89","-0.42","1.33","-4.18","-0.07","-0.19","3.01","-3.3","1.82","-7.02","-0.56","-0.02","-24.81","-2.46","7.31","-6.34","-0.18","0.23","-14.29","6.08","92.65","0.987","10.49","16.3","9.64","48.06","52.11","18.57","22.47","19.28","49.06"
"191","Gregory Campbell","BOS","C","82","810.21666666667","9.8806910569106","-13.57","8.76","-10.34","-8.89","5.07","-8.63","-5.67","3.36","-7.65","-1.17","0.32","-15.74","-0.45","0.13","-6.58","-8.4","2.71","-12.02","-1.32","0.98","-6.41","-0.37","0.22","-11.41","-9.44","2.31","-15.69","-0.53","-0.17","-11.88","-7.24","7.66","-9.78","-0.42","0.36","-35.00","7.18","93.54","1.007","9.63","12.96","8.22","47.62","53.94","17.85","19.33","19.11","48.30"
"447","Kevin Westgarth","CAR, CGY","R","48","310.06666666667","6.4597222222222","-8.03","8.69","-7.53","-5.13","4.85","-6.29","-2.19","3.03","-4.64","-0.15","0.37","-5.50","-0.4","0.07","-5.58","-6.17","3.28","-10.33","-0.92","-0.16","-2.23","0.57","-0.15","14.46","-7","4.58","-15.74","-0.67","0.29","-35.56","-1.19","9.35","-6.28","-0.24","0.43","-23.33","7.69","91.25","0.989","11.03","15.67","4.84","63.08","69.51","17.03","21.67","12.77","57.14"
"154","Dennis Seidenberg","BOS","D","34","645.65","18.989705882353","-3.33","8.6","-5.46","-3.7","7.93","-7.13","-4.03","6.33","-8.64","0.68","0.76","-4.80","-0.01","0.48","-5.85","-2.24","5.65","-7.92","-0.94","2.78","-10.42","-0.02","0.26","-8.18","-1.72","3.84","-6.51","1.14","0.47","10.30","-0.77","1.69","-1.63","-0.35","0.29","-28.57","10.42","93.77","1.042","8.27","13.85","6.88","42.93","54.60","17.19","20.72","18.21","48.56"
"461","Justin Falk","NYR","D","21","235.41666666667","11.210317460317","-9.75","8.53","-8.50","-11.4","3.55","-9.87","-8.4","2.96","-10.04","-0.71","-0.02","-12.09","-0.8","0.05","-9.97","-4.34","6.23","-10.54","-3.3","1.72","-13.11","-0.68","0.41","-28.13","-1.39","6.02","-9.14","-0.09","0.29","-16.67","-7.68","3.8","-8.16","0.06","-0.83","72.73","4.26","92.44","0.967","12.74","11.21","5.61","56.84","69.44","22.43","15.8","15.04","59.86"
"743","Dylan McIlrath","NYR","D","2","14.05","7.025","16.24","8.27","0.82","8.51","15.41","-5.66","16.09","13.35","-1.85","-3.36","0.91","-50.00","0.81","2.53","-16.20","11.33","9.51","-1.48","-3.55","15.31","-38.10","-2.69","-2.01","-","19.84","-7.74","34.10","0","-1.79","0.00","1.82","5","-2.61","-0.97","6.17","-100.00","0.00","87.50","0.875","12.81","8.54","17.08","64.06","42.86","17.08","12.81","25.62","40.00"
