"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"254","Patrick Bordeleau","COL","L","1","6.7666666666667","6.7666666666667","-25.1","23.66","-24.97","-17.72","19.23","-26.06","-8.86","29.57","-27.94","-4.43","-1.48","-","-3.12","1.3","-57.09","-22.16","13.31","-62.50","-8.86","11.83","-60.00","-1.48","-1.48","-","-17.73","1.97","-64.29","-3.94","0","-100.00","6.42","-8.52","9.46","0","0","-","0.00","100.00","1.000","8.87","26.6","8.87","62.07","50.00","26.6","26.6","17.73","60.00"
"683","Michael Sgarbossa","COL","C","3","20.716666666667","6.9055555555556","3.51","23.38","-7.01","8.52","27.27","-7.55","11.57","24.73","-6.82","6.92","4.71","19.23","-0.74","0.03","-9.95","-8.95","-1.34","-10.37","-11.05","-1.48","-52.08","-0.88","1.57","-40.00","2.81","0.18","3.66","2.68","1.5","16.67","26.93","36.64","-1.00","8.37","2.91","66.67","23.08","83.33","1.064","20.27","17.38","14.48","40.55","58.33","26.07","26.07","14.48","64.29"
"533","Chris Brown","WSH","R","5","32.266666666667","6.4533333333333","-23.26","23.35","-23.21","-15.79","16.03","-22.54","-10.19","13.25","-22.11","-0.38","-1.4","38.46","-1","1.22","-29.38","-9.9","11.31","-24.97","-6.8","1.85","-40.78","-1.12","-0.28","-","-4.13","12.61","-19.24","1.36","-0.75","40.00","-10.01","13.37","-15.77","-0.4","-0.81","-33.33","10.00","100.00","1.100","20.45","20.45","5.58","40.91","78.57","31.61","27.89","11.16","73.91"
"818","Brendan Woods","CAR","L","2","12.066666666667","6.0333333333333","-19.47","22.58","-20.10","-15.66","-0.75","-11.54","-6.21","-14.13","10.81","-1.35","3.62","-50.00","-0.96","-1.05","-0.89","-9.64","-0.8","-14.71","-6.08","-6.75","-","-1.35","0","-","-4.75","7.93","-13.10","0","-1.8","0.00","-13.22","26.59","-21.67","0","7.18","0.00","0.00","66.67","0.667","14.92","0","9.94","64.64","60.00","19.89","0","19.89","50.00"
"135","Ryan Craig","CBJ","C","2","14.55","7.275","3.71","22.51","-5.30","4.42","21.26","-4.83","7.49","25.23","-6.27","-0.45","2.16","-20.00","0.02","0.66","-5.09","-0.11","13.12","-9.41","1.91","2.76","-0.39","-1.96","-1.31","-","-2.69","13.81","-16.67","3.75","4.63","-16.67","8.35","14.22","-0.16","-1.89","0","-100.00","12.50","93.33","1.058","20.62","20.62","8.25","45.36","71.43","20.62","28.87","16.49","55.56"
"798","Henrik Samuelsson","ARI","C","3","33.583333333333","11.194444444444","8.78","22.16","-5.33","9.29","14.72","-3.43","10.67","10.55","-0.26","-1.11","0.8","-28.57","1.15","-0.38","13.41","11.05","-2.32","12.83","3.86","-5.07","19.23","-0.56","-2.22","-","9.59","3.67","10.00","-0.74","1.64","-50.00","-5.41","26.64","-17.09","0","2.58","0.00","0.00","91.30","0.913","12.51","10.72","10.72","46.45","53.85","21.44","21.44","21.44","50.00"
"575","Jordan Szwarz","ARI","R","9","100.71666666667","11.190740740741","-18.48","19.89","-16.18","-9.96","17.46","-14.71","-4.66","8.81","-10.05","-1.27","0.1","-18.52","-0.73","1.49","-19.93","-11.42","13.28","-21.31","-1.23","7.81","-15.46","-0.88","0.91","-50.00","-13.59","7.29","-25.25","0.42","-1.41","54.55","-7.07","9.12","-10.67","-0.76","0.61","-75.00","5.00","94.29","0.993","5.36","16.08","16.08","42.3","25.00","9.53","20.25","28.6","25.00"
"201","Alexandre Bolduc","ARI","C","3","31.983333333333","10.661111111111","-8.25","17.42","-10.77","-8.86","12.08","-12.89","-5.51","6.84","-10.16","-1.48","-0.1","-42.86","-0.95","-0.13","-13.11","-11.14","14.14","-22.41","-8.58","-3.84","-18.75","-0.49","-1.48","-","-3.41","23.98","-21.67","-1.32","2.5","-100.00","-0.26","5.73","-3.98","0","0","-","0.00","95.24","0.952","15.01","5.63","16.88","63.78","47.06","16.88","11.26","28.14","37.50"
"134","Adam Burish","S.J","R","20","191.38333333333","9.5691666666667","-24.07","16.95","-18.35","-17.95","12","-18.74","-12.8","5.56","-16.74","-1.6","0.5","-27.24","-1.36","0.29","-19.15","-10.68","4.32","-16.30","-5.67","2.31","-20.16","-0.9","0.4","-28.19","-6.68","2.68","-13.38","-0.87","-0.13","-47.37","-18.14","14.41","-21.57","-0.07","0.28","-12.12","5.00","92.04","0.970","6.9","13.79","13.17","57.06","34.38","11.29","19.12","26.02","30.25"
"845","Emile Poirier","CGY","L","6","46.7","7.7833333333333","-3.72","16.66","-7.92","-8.02","7.96","-10.37","-2.05","6.4","-6.80","-0.05","-2.89","68.42","-0.62","-0.05","-7.85","-4.47","4.16","-8.86","-0.34","4.52","-9.31","0.17","-1.11","50.00","-5.5","-0.49","-8.54","0","-2.08","0.00","-3.96","21.81","-13.92","-0.32","-0.32","-50.00","5.26","100.00","1.053","6.42","7.71","7.71","80.94","45.45","14.13","11.56","17.99","44.00"
"722","Michael Paliotta","CHI","D","1","12.75","12.75","-7.75","16.06","-12.50","-6.58","11.2","-11.97","-9.53","14.43","-22.44","3.38","4.71","-50.00","-1.09","0.18","-14.06","-7.63","13.69","-24.52","-1.17","2.8","-11.54","-1.32","4.71","-100.00","-8.61","14.52","-33.33","0","0","-","9.37","-9.33","15.28","6.8","0","100.00","20.00","85.71","1.057","4.71","9.41","4.71","70.59","50.00","14.12","9.41","14.12","50.00"
"626","Max Reinhart","CGY","C","4","32.35","8.0875","3.12","15.44","-4.85","-8.42","10.07","-12.18","-13.67","6.73","-23.91","-3.23","3.05","-56.25","-0.33","0.49","-8.31","-0.44","7.81","-7.49","-5.16","3.28","-20.09","-1.44","1.14","-66.67","6.29","6.04","4.08","-1.44","1.04","-50.00","1.77","8","-4.41","-1.04","1.64","-50.00","0.00","82.35","0.824","11.13","20.4","3.71","53.79","75.00","14.84","24.11","14.84","50.00"
"690","Harry Zolnierczyk","NYI","L","2","20.766666666667","10.383333333333","-13.56","14.94","-13.89","-11.66","12.65","-16.35","-14.74","8.22","-23.31","-3.56","2.18","-83.33","-1.47","1.2","-28.12","-16.76","13.29","-23.81","-2.66","8.78","-21.21","-2.14","2.18","-75.00","-18.8","6.01","-26.67","-1.9","0","-100.00","0.33","5.48","-5.81","0","0","-","0.00","90.00","0.900","11.56","5.78","11.56","54.9","50.00","11.56","8.67","34.67","25.00"
"138","Trevor Daley","DAL","D","68","1170.7166666667","17.216421568627","-6.45","13.21","-8.16","-3.65","10.24","-7.87","-2.01","6.1","-6.58","0.05","0.88","-6.54","0.02","0.82","-7.57","-0.18","7.51","-7.03","-0.98","3.19","-9.32","0.1","0.22","-1.45","1.07","5.76","-5.55","-0.14","0.6","-16.28","-7.91","7.34","-10.16","0.08","0.23","-4.32","9.62","89.43","0.990","9.89","15.89","8.71","47.66","53.17","23.32","26.29","20.4","53.34"
"133","Keith Ballard","MIN","D","14","158.08333333333","11.291666666667","-14.13","12.44","-12.14","-12.36","8.59","-13.00","-7.52","8.24","-13.74","0.84","1.74","-5.39","-0.84","0.47","-14.58","-3.55","7.87","-12.10","-3.33","-1.36","-5.15","0.36","0.13","4.55","-0.29","12.31","-15.58","0.75","1.6","-7.95","-13.75","5.44","-12.65","-0.12","0.59","-23.81","12.31","87.36","0.997","10.25","10.25","5.31","66.42","65.85","16.7","17.08","17.84","48.35"
"877","Kevin Fiala","NSH","L","1","11.416666666667","11.416666666667","19.44","12.25","3.42","11.36","18.05","-3.65","4.22","6.6","-1.35","-2.88","3.82","-66.67","-0.03","0.46","-5.14","8.53","19.04","-7.14","-6.25","-3.37","-7.14","-2.88","3.82","-66.67","19.7","29.88","-2.78","0","0","-","19.91","2.65","9.85","0","0","-","0.00","85.71","0.857","21.02","0","15.77","42.04","57.14","36.79","5.26","21.02","63.64"
"606","Radko Gudas","T.B","D","31","503.33333333333","16.236559139785","4.92","12.14","-3.79","4.88","8.3","-2.75","2.5","6.16","-3.63","-1.5","0.49","-18.66","0.11","0.11","-0.20","-1.32","4.84","-6.01","-1.56","2.15","-8.47","-0.89","0.51","-23.78","0.32","3.59","-4.27","-0.91","0.27","-30.79","6.55","9.05","-2.36","0.11","-0.16","12.82","6.03","91.47","0.975","8.46","13.11","6.68","44.23","55.91","18.48","19.55","15.14","54.96"
"38","Manny Malhotra","MTL","C","58","488.26666666667","8.4183908045977","-21.25","11.56","-15.78","-15.56","4.85","-14.53","-10.66","2.39","-13.11","-1.9","-0.33","-23.85","-1.28","0.11","-18.63","-12.13","3.62","-18.16","-5.97","0.08","-18.83","-1.19","-0.43","-30.14","-8.21","4.73","-17.79","-0.68","0.2","-33.43","-11.48","10.24","-14.69","-0.24","-0.03","-6.67","4.70","94.94","0.996","9.71","13.64","39.08","42.15","19.90","12.78","16.22","57.51","18.18"
"470","Slava Voynov","L.A","D","6","106.38333333333","17.730555555556","-3.99","11.49","-6.72","-4.73","8.8","-7.47","-4.91","6.99","-9.80","-1.69","-0.44","-14.29","-0.07","0.4","-4.55","1.11","2.36","-0.71","2.69","2.87","2.18","-0.44","0.19","-12.50","-2.1","-0.69","-2.42","-1.67","-0.42","-80.00","-5.92","6.67","-8.10","0","-0.45","0.00","5.26","97.06","1.023","6.77","18.05","11.84","40.04","36.36","14.1","23.12","23.69","37.31"
"425","Drayson Bowman","MTL","L","3","19.533333333333","6.5111111111111","-22.33","11.46","-16.67","-9.91","12.94","-14.26","-13.56","2.23","-17.04","0.91","1.78","-12.50","-1.14","0.32","-19.75","-10.11","0.88","-13.05","-10.79","-6.37","-46.30","-1.29","-0.86","-","0.91","9.68","-9.08","2.94","3.52","-16.67","-17.72","10.77","-19.95","0","0","-","20.00","90.00","1.100","9.22","12.29","12.29","64.51","42.86","18.43","18.43","21.5","46.15"
"388","Justin Falk","CBJ, MIN","D","18","175.5","9.75","-10.92","11.43","-9.81","-6.89","7.89","-8.81","-2.77","4.92","-6.19","-0.01","2.75","-16.44","-0.27","0.45","-7.38","-1.81","3.49","-5.09","-2.17","4.79","-15.60","0.51","2.66","-16.04","0.47","-1.74","2.85","-1.07","-0.05","-52.63","-10.12","6.7","-11.67","0.53","-0.32","30.30","7.87","83.51","0.914","10.26","12.65","6.15","63.93","62.50","22.56","18.8","17.78","55.93"
"748","Tyler Wotherspoon","CGY","D","1","15.716666666667","15.716666666667","-10.56","11.32","-12.55","-23.61","2.09","-21.75","-12.12","-2.26","-9.38","-1.64","8.17","-33.33","-2.55","-0.66","-26.55","-11.54","4.84","-22.67","-7.68","8.17","-52.78","-1.64","3.82","-100.00","-5.15","-4.44","-3.75","0","0.71","0.00","-8.01","7.82","-15.87","0","5.51","0.00","0.00","40.00","0.400","7.64","22.91","15.27","38.18","33.33","7.64","34.36","30.54","20.00"
"472","Roman Josi","NSH","D","81","1694.9","20.924691358025","1.02","11.26","-4.78","1.17","7.66","-4.18","2.24","5.45","-3.02","0.31","0.18","0.90","-0.06","0.41","-5.50","-1.21","3.16","-4.77","-1.5","0.27","-4.88","-0.13","-0.25","3.52","0.39","3.85","-4.86","0.42","0.07","9.88","3.6","10.37","-4.57","0.14","0.32","-7.58","8.50","92.75","1.013","9.35","15.75","11.08","32.46","45.75","22.2","24.78","25.74","46.31"
"593","Rasmus Rissanen","CAR","D","6","84.916666666667","14.152777777778","-10.87","11.19","-10.16","-8.93","10.88","-12.70","-3.27","9.5","-11.99","-2.97","1.64","-61.11","-0.45","-0.27","-0.99","-7.49","2.87","-9.39","-2.25","2.23","-10.93","-1.62","2.02","-66.67","-6.98","0.85","-8.25","-1.08","0.58","-75.00","-0.87","8.67","-7.37","-0.39","-0.78","-33.33","0.00","88.64","0.886","12.01","20.49","3.53","50.87","77.27","24.73","26.85","8.48","74.47"
"399","James van Riemsdyk","TOR","L","82","1221.9833333333","14.902235772358","4.78","10.98","-2.12","3.15","9.03","-2.72","3.32","8.59","-3.33","-0.07","1.12","-9.76","0.21","0.98","-6.02","3.61","9.23","-3.77","0.39","4.69","-8.23","-0.01","0.41","-7.72","4.3","6.05","-0.89","-0.08","0.5","-11.34","1.14","2.34","-0.67","-0.01","0.33","-9.40","7.21","90.68","0.979","12.42","14.83","8.49","35.45","59.39","20.38","21.46","19.49","51.11"
"622","Ryan Spooner","BOS","C","29","339.83333333333","11.718390804598","10.82","10.93","-0.38","9.26","11.5","-1.40","4.75","11.65","-5.39","0.99","0.54","5.09","0.19","0.82","-7.16","1.38","7.37","-6.32","0.13","2.92","-7.87","0.2","-0.4","17.37","1.68","5.92","-5.26","0.69","1.06","1.62","12.86","5.18","3.89","0.47","0.21","10.00","7.81","93.95","1.018","12.01","10.95","6","48.02","66.67","21.36","16.07","15.18","58.45"
"724","Klas Dahlbeck","ARI, CHI","D","23","346.38333333333","15.060144927536","-4.3","10.89","-6.17","-2.98","5.81","-4.80","-4.73","4.94","-7.64","0.48","1.65","-9.31","-0.13","0.13","-2.60","-1.52","3.18","-4.10","-0.54","2.18","-5.57","-0.35","1.31","-29.25","-1.31","1.33","-3.00","0.94","0.25","13.64","-3.68","11.47","-9.09","0.04","0.44","-15.00","8.22","90.87","0.991","8.49","11.95","11.61","55.78","42.24","15.24","16.63","23.73","39.11"
"191","Shea Weber","NSH","D","78","1624.3666666667","20.825213675214","0.63","10.77","-4.73","0.84","6.84","-3.86","1.44","4.86","-3.12","0.05","0.06","-0.21","-0.07","0.44","-5.89","-1.98","2.71","-4.99","-1","0.17","-3.16","-0.3","-0.05","-4.06","-1.3","3.39","-6.14","0.22","0.07","4.29","3.46","10.24","-4.57","0.22","-0.01","7.74","8.04","93.09","1.011","9.2","15.99","11.19","33.54","45.11","22.16","24.71","25.23","46.77"
"790","Luke Glendening","DET","C","82","918.18333333333","11.197357723577","-14.84","10.6","-12.89","-9.91","6.08","-10.77","-5.52","3.87","-8.55","-0.47","-0.62","2.37","-0.63","0.18","-9.61","-7.59","1.72","-10.71","-1.9","1.19","-8.71","-0.37","-0.52","3.92","-7.59","0.71","-12.06","-0.39","-0.02","-12.86","-8.77","11.85","-14.90","0.14","-0.01","6.35","8.04","94.31","1.024","8.23","16.99","13.59","45.81","37.72","12.74","21.76","24.05","34.64"
"323","Bobby Robins","BOS","R","3","22.75","7.5833333333333","-16.18","10.58","-16.04","-12.38","10.57","-18.68","-5.26","9.98","-15.96","-0.98","-1.95","-","-0.87","0.39","-24.01","-8","0.21","-14.29","-3.22","0.59","-19.44","-0.49","-1.46","-","-6.37","-0.51","-10.47","-0.65","-0.65","-50.00","-12.39","19.21","-22.18","0","0","-","0.00","100.00","1.000","0","5.27","2.64","65.93","0.00","7.91","7.91","18.46","30.00"
"368","Chris Summers","ARI, NYR","D","20","254.78333333333","12.739166666667","-12.74","10.57","-10.60","-11.68","4.44","-10.24","-10.28","5.75","-14.39","-1","1.18","-22.86","-0.48","0.33","-9.46","-4.5","7.03","-11.88","-3.11","2.89","-16.94","-0.26","0.98","-17.95","-1.85","5.52","-8.98","-0.56","0.28","-19.25","-11.8","-0.48","-7.97","-0.47","0.11","-66.67","4.49","88.89","0.934","7.54","9.89","7.3","52.52","50.79","13.66","15.07","17.43","43.94"
"395","Eric Tangradi","MTL","L","7","54.083333333333","7.7261904761905","-19.34","10.32","-13.22","-14.04","-1.53","-8.31","-13.55","1.25","-14.40","-1.95","0.79","-43.48","-1.11","-0.8","-3.95","-13.17","3.45","-18.70","-3.36","-1.68","-2.30","-0.78","-1.37","-","-13.08","6.84","-26.22","-1.04","1.92","-50.00","-3","5","-5.07","-0.56","1.04","-50.00","0.00","88.89","0.889","14.42","16.64","14.42","42.16","50.00","18.86","21.08","28.84","39.53"
"307","Blair Jones","PHI","C","4","27.666666666667","6.9166666666667","-23.4","10.28","-15.56","-13.32","10.54","-14.86","-11.12","14.32","-20.11","-2.74","6.62","-57.14","-1.62","0.23","-26.18","-17.29","-1.53","-21.31","-8.01","2.14","-26.43","-2.06","4.45","-50.00","-12.37","-4.9","-13.24","-0.46","2.89","-100.00","-14.25","9.82","-17.51","0","0","-","0.00","80.95","0.810","0","17.35","8.67","69.4","0.00","8.67","19.52","15.18","36.36"
"730","David Musil","EDM","D","4","73.016666666667","18.254166666667","5.15","10.23","-1.59","-0.05","12.71","-6.77","-1.12","10.03","-8.24","0.87","2.51","-10.00","0.52","1.57","-6.23","2.2","2.73","-0.04","-1","2.35","-5.70","0.03","1.27","-11.11","4.27","0.51","3.93","0.02","0","0.00","9.46","10.11","0.19","1.19","1.79","33.33","12.90","87.50","1.004","6.57","7.4","9.86","57.52","40.00","15.61","15.61","17.26","47.50"
"275","Mike Blunden","T.B","R","2","19.566666666667","9.7833333333333","-13.11","10.06","-13.70","-6.34","8.18","-11.40","-7.96","5.23","-16.23","-2.66","-0.26","-44.44","-1.02","0.76","-29.07","-14.23","-1.97","-33.33","-4.25","1.88","-25.00","-2.66","-2","-","-13.31","-5.13","-50.00","0","-0.89","0.00","-2.43","14.87","-12.86","0","3.47","0.00","0.00","87.50","0.875","9.2","24.53","3.07","49.06","75.00","12.27","27.6","12.27","50.00"
"209","Drew Miller","DET","L","82","836.03333333333","10.195528455285","-17.86","10.05","-14.37","-11.96","6.46","-12.56","-7.6","4.3","-11.02","-0.85","-0.3","-6.73","-0.52","0.15","-7.88","-8.48","1.39","-11.56","-2.58","0.42","-8.68","-0.69","-0.49","-5.55","-7.87","1.29","-13.51","-0.56","0.29","-31.53","-11.83","11.42","-17.10","-0.04","0.06","-4.55","7.30","93.60","1.009","7.61","17.3","11.34","46.07","40.15","11.2","21.82","21.1","34.67"
"686","Ben Street","COL","C","3","34.783333333333","11.594444444444","-2.13","9.76","-4.25","-7.94","2.69","-6.50","-7.81","-2.71","-5.03","-0.05","0.82","-7.14","-0.86","-0.28","-10.28","-3.38","-5.29","0.14","-5.74","-1.55","-16.82","-2.19","1.72","-100.00","3.15","-4.98","9.04","1.72","-0.62","33.33","-0.61","20","-11.01","1.23","-0.63","33.33","14.29","90.00","1.043","20.7","18.97","10.35","44.85","66.67","27.6","22.42","17.25","61.54"
"585","Garrett Wilson","FLA","L","2","17.316666666667","8.6583333333333","18","9.63","3.21","12.03","-1.05","8.48","12.51","-3.27","12.66","-1.35","5.58","-50.00","1.34","-0.14","16.77","19.35","-3.46","18.84","12.71","2.31","16.67","0","3.46","-","8.86","-7.7","20.00","-0.9","3.72","-50.00","-8.06","8.76","-14.07","-0.97","-0.97","-50.00","0.00","75.00","0.750","6.93","3.46","10.39","58.9","40.00","17.32","6.93","20.79","45.45"
"314","Joe Vitale","ARI","C","70","632.78333333333","9.0397619047619","-8.07","9.57","-7.65","-6.77","4.72","-6.93","-3.29","3.15","-5.38","-0.8","-0.83","-5.36","-0.08","0.06","-1.53","-2.14","2.21","-4.30","0.05","-0.56","1.41","-0.28","-0.89","7.20","-2.92","3.68","-8.12","-0.4","-0.01","-13.81","-7.6","9.33","-10.71","-0.28","0.18","-28.49","4.04","93.89","0.979","8.53","14.03","13.84","49.4","38.14","12.52","20.67","23.33","34.92"
"128","Dennis Wideman","CGY","D","80","1613.7","20.17125","2.09","9.5","-2.69","0.59","6","-3.06","1.12","4.53","-2.68","0.46","0.31","1.27","-0.02","0.6","-6.02","1.28","4.18","-2.34","-0.14","1.91","-4.70","0.07","0.41","-6.49","1.9","3.03","-0.87","0.5","-0.3","20.31","-0.3","6.97","-4.32","-0.06","0.06","-4.95","10.78","91.83","1.026","10.52","12.75","8.55","46.44","55.17","20.45","18.81","20.78","49.59"
"487","Adam Henrique","N.J","C","75","1060.1833333333","14.135777777778","5.73","9.3","-1.23","3.09","4.27","-0.40","2.01","3.42","-0.79","0.56","0.42","2.59","0.49","0.34","2.32","4.68","4.44","0.80","2.21","1.23","3.38","0.39","0.5","-0.44","3.3","4.29","-0.85","0.19","-0.05","8.38","1.47","5.91","-2.92","-0.01","-0.15","7.49","8.57","92.39","1.010","9.62","14.49","9.73","45.05","49.71","16.53","19.98","18.85","46.72"
"835","Andrew Miller","EDM","C","9","123.45","13.716666666667","-1.23","9.06","-4.27","4.19","9.38","-2.99","1.45","3.22","-1.58","-0.1","1.02","-8.41","0.52","0.4","1.06","3.41","3.01","0.48","1.49","0.27","2.63","-2.03","-0.06","-57.14","2.56","3.66","-1.16","1.27","2.14","-17.14","-5.73","4.71","-7.40","0","-0.76","0.00","7.25","87.69","0.949","8.75","17.98","9.23","42.77","48.65","13.61","26.25","18.47","42.42"
"74","Brooks Orpik","WSH","D","78","1477","18.935897435897","0.63","9.01","-3.86","0.68","5.77","-3.29","0.5","3.19","-2.46","0.28","0.8","-6.48","0.21","0.27","-0.88","0.57","5.72","-5.40","0.69","1.35","-1.84","0.18","0.51","-7.54","-0.16","5.81","-7.71","0.38","0.19","3.50","-0.48","5.52","-4.04","-0.33","0.2","-21.78","9.57","91.09","1.007","8.08","14.58","8.73","41.31","48.07","18.04","22.75","19.42","48.16"
