"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"887","Lean Bergmann","S.J","C","1","10.316666666667","10.316666666667","4.19","28.27","-7.01","4.66","18.38","-3.70","-3.72","10.01","-8.33","0","-1.74","0.00","-0.78","1.44","-15.01","-18.38","30.71","-33.77","-10.58","10.94","-36.84","0","2.79","0.00","-10.39","26.37","-33.08","0","-6.05","0.00","36.96","-1.34","25.17","0","0","-","0.00","88.89","0.889","11.63","23.26","5.82","52.34","66.67","17.45","23.26","11.63","60.00"
"145","Matt Bartkowski","MIN","D","1","11.366666666667","11.366666666667","-21.17","27.52","-21.12","-3.41","29.88","-16.02","-5.89","7.89","-10.96","0","2.05","0.00","-2.13","0.59","-27.98","-23.78","14.35","-43.75","-14.53","13.04","-64.29","0","3.66","0.00","-12.33","1.74","-25.00","0","0","-","13.1","20.73","-3.85","0","0","-","0.00","85.71","0.857","5.28","5.28","10.56","52.79","33.33","10.56","15.84","15.84","40.00"
"769","David Farrance","NSH","D","2","30.5","15.25","-4.43","26.94","-15.75","-3.19","17.87","-13.84","1.89","12.35","-8.34","-1.24","-0.86","14.29","-0.56","1.07","-18.27","0.16","7.21","-8.60","-5.46","6.62","-26.92","0.48","-0.86","20.00","7.5","0.78","8.15","-1.15","0","-100.00","-12.32","27.81","-30.11","-1.25","0","-100.00","13.33","100.00","1.133","9.84","5.9","7.87","55.08","55.56","13.77","13.77","15.74","46.67"
"455","Frederik Gauthier","ARI","C","2","13.483333333333","6.7416666666667","-25.47","26.74","-24.39","-16.9","15.92","-21.83","-8.83","14.67","-17.86","-4.03","-2.02","-","-1.92","-0.19","-29.21","-19.08","11.15","-34.87","-3.62","5.03","-18.71","-2.02","-1.34","-","-20.61","8.16","-48.94","-1.79","-0.9","-66.67","-9.84","19.99","-18.48","-0.97","0","-100.00","0.00","100.00","1.000","4.45","22.25","8.9","53.4","33.33","13.35","31.15","26.7","33.33"
"732","Jonah Gadjovich","VAN","L","1","4.9166666666667","4.9166666666667","-40.74","26.53","-31.57","-30.15","9.59","-28.49","-39.33","4.85","-55.32","-3.03","4.64","-28.57","-2.23","0.7","-44.11","-31.76","9.38","-53.85","-4.54","15.33","-33.33","-1.51","9.18","-33.33","-36.3","-7.93","-60.00","0","-2.02","0.00","-4.22","-3.93","-2.78","-2.18","-4.37","-33.33","-","66.67","0.67","12.2","12.2","12.2","48.81","50.00","24.41","24.41","24.41","50.00"
"616","Dmytro Timashov","NYI","L","1","7.1666666666667","7.1666666666667","-10.17","26.05","-16.20","-12.91","30.36","-23.67","-1.64","27.7","-20.95","-2.82","15.34","-66.67","-1.28","0.98","-34.85","-19.72","12.36","-48.28","-2.82","2.74","-33.33","-1.41","-1.41","-","-22.54","12.83","-52.17","-1.88","22.33","-100.00","19.89","13.79","4.84","0","0","-","0.00","66.67","0.667","16.74","0","0","58.6","100.00","25.12","0","8.37","75.00"
"808","Sheldon Rempal","CAR","R","3","24.683333333333","8.2277777777778","-10.85","25.34","-15.82","-2.01","25.36","-15.19","-0.87","14.25","-13.99","-1.52","-1.52","-","-0.79","0.91","-15.22","-3.19","10.99","-11.01","-10.46","8.18","-31.45","-1.01","-1.01","-","9.69","3.75","7.18","0","-0.68","0.00","-2.99","20.88","-18.74","-0.73","0","-100.00","0.00","100.00","1.000","9.72","14.58","9.72","48.62","50.00","21.88","19.45","19.45","52.94"
"589","Mitchell Stephens","T.B","C","7","58.4","8.3428571428571","-24.13","24.14","-23.49","-17.76","17.63","-22.07","-17.66","19.19","-29.59","-1.86","2.83","-32.14","-1.14","2.19","-32.41","-13.36","23.14","-32.24","-6.65","8.16","-39.12","-0.75","1.3","-25.00","-8.94","19.98","-28.44","-0.89","2.33","-33.33","-14.87","2.58","-15.50","-0.64","0","-100.00","5.88","86.36","0.922","5.14","17.47","11.3","50.34","31.25","8.22","27.74","17.47","32.00"
"96","Yannick Weber","PIT","D","2","20.483333333333","10.241666666667","-25.92","23.91","-22.74","-18.67","14.96","-20.72","-6.93","8.93","-13.25","-5.17","7.93","-85.71","-1.12","1.98","-28.04","-12.79","8.59","-19.19","-5.01","10.68","-33.33","-4.31","8.79","-100.00","-10.37","-2.78","-6.35","-1.15","0","-100.00","-18.22","13.16","-23.64","0","-1.25","0.00","0.00","72.73","0.727","5.86","8.79","8.79","55.66","40.00","14.65","8.79","20.5","41.67"
"825","Alec Regula","CHI","D","3","35.516666666667","11.838888888889","-10.89","23.46","-13.03","-13.55","23.77","-19.29","-10.02","18.64","-19.29","-4.07","-0.57","-64.29","-1.26","3.16","-28.67","-9.11","11.43","-15.97","-10.98","12.88","-38.89","-3.17","0.33","-70.00","2.49","-1.93","5.41","-1.21","-1.21","-50.00","-1.09","7.14","-4.91","0","0","-","0.00","96.97","0.970","5.07","6.76","6.76","48.99","42.86","13.51","11.83","20.27","40.00"
"642","Joey Anderson","TOR","R","1","9.6","9.6","-2.23","22.5","-9.74","-20.14","13.68","-25.21","-16.45","4.29","-29.05","3.41","-2.84","50.00","-1.89","-0.29","-28.18","-13.04","-6.22","-11.67","-12.77","-1.69","-47.37","-1.42","-1.42","-","-0.36","-6.04","7.14","6.44","-1.89","50.00","15.61","23.42","0.00","0","0","-","100.00","100.00","2.000","12.5","6.25","0","62.5","100.00","25","12.5","18.75","57.14"
"844","Juuso Riikola","PIT","D","2","18.45","9.225","-1.6","21.49","-11.48","-7.61","7.77","-11.84","2.63","6.73","-4.17","0.52","-0.16","5.56","-0.14","0.4","-6.39","9.3","15.45","-7.63","4.65","0.19","7.66","1.2","-2.73","57.14","6.2","20.34","-19.05","-0.91","3.43","-50.00","-12.78","9.96","-20.00","0","0","-","11.11","88.89","1.000","13.01","3.25","3.25","74.8","80.00","19.51","3.25","19.51","50.00"
"463","Kevin Czuczman","PIT","D","2","20.633333333333","10.316666666667","-37.45","20.06","-35.24","-27.35","12.67","-34.72","-18.48","15.23","-43.80","-1.68","7.05","-50.00","-1.32","0.51","-35.96","-20.55","6.06","-43.85","-7.54","3.7","-60.00","-0.84","4.98","-50.00","-17.35","3.16","-37.07","-1.12","3.88","-100.00","-14.73","17.23","-26.00","0","-1.21","0.00","0.00","72.73","0.727","2.91","2.91","11.63","55.25","20.00","5.82","2.91","14.54","28.57"
"403","Jonny Brodzinski","NYR","C","5","55.05","11.01","-10.5","19.79","-13.10","-2.42","20.12","-11.30","0.02","5.81","-4.08","-1.49","-2.13","5.56","-1.01","1.88","-27.93","-13.58","16.69","-30.32","-5.18","12.33","-35.10","-0.2","-0.2","0.00","-11.2","5.81","-26.70","-0.86","-0.86","-50.00","4.21","8.79","-1.51","-0.93","-1.86","-33.33","4.76","97.06","1.018","9.81","13.08","7.63","62.13","56.25","16.35","19.62","21.8","42.86"
"912","Matt Kiersted","FLA","D","7","98.6","14.085714285714","-17.48","18.84","-16.59","-14.05","12.03","-15.24","-12.21","8.18","-15.48","-3.59","0.94","-50.00","-2.05","0.88","-26.81","-15.59","7.68","-23.03","-9.09","9.01","-38.08","-1.03","0.05","-25.00","-8.67","-1.77","-7.48","-1.24","-0.12","-57.14","-3.69","13.27","-11.54","-2.02","1.42","-85.71","2.27","91.80","0.941","6.69","14.6","8.52","47.46","44.00","15.21","17.04","17.04","47.17"
"897","Jack Ahcan","BOS","D","3","54.533333333333","18.177777777778","-2","18.8","-8.81","2.73","17.75","-7.96","3.24","11.09","-7.35","-1.92","0.74","-42.86","0.08","0.76","-6.59","0.8","9.07","-7.38","2.76","0.77","10.23","-1.92","0.92","-60.00","-2.62","11.06","-17.07","0","0.61","0.00","-2.35","18.94","-12.06","0","-0.92","0.00","0.00","90.32","0.903","12.1","9.9","4.4","46.21","73.33","24.21","13.2","11","68.75"
"794","Ivan Chekhovich","S.J","L","4","41.1","10.275","-16","18.67","-16.25","-13.46","12.09","-15.66","-9.82","7.34","-13.81","-0.36","1.83","-11.25","-1.24","0.63","-18.76","-8.73","10.25","-17.14","-7.29","5.49","-29.23","-1.09","0.37","-50.00","-1.92","6.35","-9.53","1.46","0.49","20.83","-5.77","13.75","-13.10","-0.53","2.11","-100.00","7.14","86.21","0.933","5.84","7.3","8.76","54.01","40.00","8.76","13.14","21.9","28.57"
"170","John Moore","BOS","D","5","88.45","17.69","-4.88","17.64","-9.54","-8.74","12.86","-11.98","-6.62","5.58","-9.59","-1.19","0.13","-11.67","-0.14","-0.05","-1.11","2.9","1.51","1.17","0.11","-0.37","0.94","-1.07","-0.15","-27.27","3.73","2.5","0.88","0.8","-0.05","8.33","-12.41","20.07","-22.41","-1.03","0.46","-66.67","7.14","88.24","0.954","6.78","9.5","6.78","48.16","50.00","16.96","16.96","18.99","47.17"
"665","Carsen Twarynski","PHI","L","7","61.466666666667","8.7809523809524","-32.58","17.35","-26.92","-23.3","14","-26.77","-16.81","10.24","-27.70","-2.3","-0.84","-37.93","-1.98","0.87","-37.02","-18.76","6.27","-32.53","-9.07","5.99","-45.18","-1.05","0.63","-31.25","-12.93","0.37","-21.91","-0.84","-1.12","-42.86","-15.32","14.9","-21.83","-0.91","-0.6","-60.00","0.00","91.67","0.917","4.88","14.64","5.86","66.38","45.45","5.86","19.52","12.69","31.58"
"630","Sami Niku","WPG","D","6","76.833333333333","12.805555555556","-3.42","17.33","-9.05","-1.63","18.27","-10.38","-1.56","11.98","-10.49","-1.42","2.28","-36.13","-0.26","1.08","-11.72","-0.9","6.55","-6.44","1.25","2.99","-2.74","-0.06","1.8","-35.00","-2.87","4.74","-8.66","-1.8","0.32","-71.43","-1.56","13.76","-9.64","0","0.35","0.00","6.06","90.00","0.961","3.9","12.49","11.71","59.35","25.00","13.28","17.18","29.67","30.91"
"877","Connor McMichael","WSH","C","1","9.9","9.9","-3.69","16.74","-7.58","-4.95","5.19","-5.95","-2.55","-7.77","3.14","-1.41","0","-","-0.12","-0.61","5.55","18.45","-7.2","21.43","2.25","-8.04","25.49","0","0","-","21.6","1.12","15.87","0","0","-","-27.91","16.47","-32.50","-2.04","0","-100.00","0.00","100.00","1.000","24.24","12.12","0","42.42","100.00","24.24","12.12","12.12","66.67"
"260","Max McCormick","CAR","L","12","92.65","7.7208333333333","-13.45","16.29","-13.75","-10.9","13.8","-14.96","-6.82","7.64","-12.76","-0.58","-2.3","47.62","-1.61","0.37","-21.63","-13.6","8.03","-21.35","-7.38","0.74","-21.43","0.79","-1.15","50.00","-8.3","9.71","-21.49","-0.77","-1.07","-41.67","-2.39","10.97","-10.04","-1","-0.33","-75.00","8.11","100.00","1.081","12.95","12.95","5.18","50.51","71.43","22.02","16.84","12.3","64.15"
"364","Dominic Toninato","WPG","C","2","24.55","12.275","-21.41","16.04","-19.92","-18.4","21.73","-24.29","-13.69","14.22","-22.88","-3.46","1.71","-38.89","-1.35","2.86","-35.52","-14.42","13.31","-26.69","1.88","4.83","-8.33","-1.99","2.44","-50.00","-21.74","11.3","-40.81","-1.97","0","-100.00","-15.01","4.69","-21.43","0","-1.07","0.00","12.50","94.12","1.066","2.44","17.11","9.78","41.55","20.00","2.44","24.44","12.22","16.67"
"901","Jamie Drysdale","ANA","D","24","402.38333333333","16.765972222222","-7.2","16.03","-10.82","-3.55","13.42","-9.94","-0.92","11.39","-9.57","-0.37","1.64","-16.46","-0.26","1.14","-12.84","-3.59","8.98","-11.83","-0.62","6.17","-13.84","-0.55","1.16","-23.16","-3.97","3.75","-9.89","-0.08","-0.07","-0.89","-3.19","8.97","-8.99","0.34","0.33","-7.50","8.72","89.49","0.982","9.54","14.91","8.65","43.84","52.46","16.85","20.43","17.45","49.13"
"189","Byron Froese","CGY","C","6","41.85","6.975","-24.07","15.84","-20.84","-23.66","5.26","-23.40","-20.14","12.13","-31.54","-1.89","-2.38","41.67","-1.89","0.06","-31.95","-19.68","8.02","-34.78","-12.83","-0.19","-59.34","-1.9","-1.66","-","-9.13","10.95","-24.95","0.33","-0.63","28.57","-4.66","9.19","-9.50","-0.34","0","-100.00","16.67","100.00","1.167","4.3","17.2","8.6","55.91","33.33","5.73","20.07","22.94","20.00"
"875","Arthur Kaliyev","L.A","R","1","13.8","13.8","-5.28","15.78","-7.95","-2.51","19.88","-7.88","0.33","22.48","-8.55","4.35","7.27","33.33","0.89","5.59","-6.96","1.67","2.25","1.46","4.43","14.79","0.79","4.35","2.93","50.00","-3.68","-16.73","3.26","0","5.8","0.00","-14.26","23.66","-28.46","0","0","-","25.00","85.71","1.107","8.7","13.04","4.35","47.83","66.67","13.04","26.09","17.39","42.86"
"756","MacKenzie Entwistle","CHI","R","5","49.083333333333","9.8166666666667","-14.95","15.57","-13.68","-8.93","17.66","-14.48","-2.66","15.11","-11.18","-0.55","-1.77","16.67","-0.3","1.49","-11.88","-5.91","9.27","-11.98","-4.51","11.1","-24.32","0.27","-0.68","13.33","-1.87","-2.43","-0.32","-0.73","-1.09","-40.00","-10.49","5.97","-13.38","-0.39","-0.39","-50.00","10.53","97.50","1.080","6.11","13.45","6.11","61.12","50.00","15.89","19.56","18.34","46.43"
"515","Chase De Leo","ANA","C","1","13.333333333333","13.333333333333","36.38","15.54","9.98","30.31","19.91","6.86","24.2","16.77","7.58","0","9","-","1.09","4.05","-2.94","12.14","6.28","9.52","4.54","3.14","10.26","0","9","-","10.13","4.19","8.82","0","0","-","28.45","15.45","6.25","0","0","-","0.00","80.00","0.800","13.5","13.5","9","36","60.00","27","13.5","13.5","66.67"
"340","Slater Koekkoek","EDM","D","18","199.5","11.083333333333","-4.32","15.39","-8.02","-4.97","9.05","-7.98","-2.72","3.94","-5.20","-2.29","1.19","-34.09","-0.2","0.38","-5.74","-3.89","11.97","-13.37","0.01","2.19","-4.99","-1.85","0.73","-52.38","-5.2","13.05","-18.69","-0.79","0.53","-32.63","-0.88","5.58","-4.04","0.61","0.22","21.43","4.30","89.92","0.942","6.62","11.43","7.82","51.43","45.83","14.74","17.74","15.94","48.04"
"763","Aleksi Heponiemi","FLA","C","9","106.31666666667","11.812962962963","-2.39","15.28","-8.32","0.84","11.67","-6.93","-4.69","7.66","-9.34","-1.34","-0.82","-1.94","0.27","0.52","-3.63","-1.8","-0.84","-0.52","-1.81","1.11","-7.18","-1.22","-1.04","-2.00","0.01","-2.59","3.92","-0.18","-0.97","36.36","-3.77","20.71","-15.67","0.03","1.37","-41.67","8.33","93.55","1.019","7.34","10.16","10.72","51.92","40.63","12.42","15.24","22.01","36.07"
"381","Kurtis MacDermid","L.A","D","28","335.55","11.983928571429","-3.02","15.18","-7.77","-3.04","10.57","-7.66","-2.69","8.62","-8.75","0.01","1.74","-10.09","-0.22","0.65","-7.08","-0.75","10.62","-8.59","-2.86","5.54","-16.80","-0.27","1","-15.87","2.81","6.78","-3.09","0.36","0.95","-2.56","-4.29","7.14","-8.61","0.19","0.37","-4.44","8.00","87.26","0.953","6.79","13.77","6.44","53.29","51.35","15.2","20.03","15.74","49.13"
"608","Noel Acciari","FLA","C","41","502.01666666667","12.244308943089","-4.36","15.03","-8.96","-3.76","10.53","-8.63","-2.26","8.28","-8.48","-1.04","-0.26","-7.57","-0.18","0.73","-8.98","-0.81","5.98","-6.82","0.37","0.85","-1.42","-0.49","0.06","-9.53","-1.57","6.84","-10.37","-0.28","-0.28","1.71","-7.54","13.11","-14.21","-0.32","-0.33","9.52","6.49","93.49","1.000","7.41","11.12","19.48","39.68","27.56","14.1","15.18","34.3","29.14"
"913","Jackson Cates","PHI","C","4","41.066666666667","10.266666666667","-17.69","14.85","-15.60","-11.89","10.32","-14.44","-2.57","2.86","-5.06","-1.3","2.74","-27.06","0.58","0.06","5.06","-4.88","2.09","-6.92","4.88","3.76","1.88","0.43","0.85","0.00","-13.01","-2.23","-13.68","-1.84","1.49","-80.00","-20.85","21.42","-29.60","-0.5","1.11","-33.33","5.26","77.78","0.830","4.38","16.07","7.31","64.29","37.50","10.23","24.84","18.99","35.00"
"18","Loui Eriksson","VAN","L","7","58.966666666667","8.4238095238095","-23.13","14.66","-16.72","-15.57","13.64","-16.45","-8.27","2.35","-8.74","-1.29","2.19","-35.00","-0.77","0.31","-9.64","-13.69","10.31","-20.35","-8.52","5.09","-28.04","-1.26","1.38","-42.86","-6.89","6.95","-15.01","-1.12","1.08","-80.00","-13.73","8.49","-16.46","-0.3","0","-100.00","4.00","88.24","0.922","5.09","13.23","11.19","65.12","31.25","12.21","18.32","24.42","33.33"
"405","Sean Malone","NSH","C","1","9.5333333333333","9.5333333333333","19.68","14.31","-0.13","2.62","17.02","-7.69","8.04","17.04","-7.14","6.29","10.79","33.33","0.09","3.93","-26.16","16.13","19.75","-8.37","3.58","13.48","-22.50","0","10.79","0.00","16.73","8.37","0.00","8.39","0","100.00","-10.46","-0.05","-6.25","0","0","-","14.29","71.43","0.857","18.88","12.59","6.29","50.35","75.00","31.47","18.88","12.59","71.43"
"535","Ondrej Kase","BOS","R","3","22.933333333333","7.6444444444444","35.19","14.28","5.97","29.99","7.33","9.04","23.91","9.97","5.48","-0.87","-2.19","-","1.71","0.55","6.81","21.3","3","12.38","13.06","1.28","20.51","-0.87","-0.87","-","10.99","2.29","6.91","0","-1.17","0.00","7.47","11.27","-3.87","0","-0.63","0.00","0.00","100.00","1.000","23.55","0","0","65.41","100.00","41.86","0","5.23","88.89"
"895","Marc Michaelis","VAN","L","15","135.76666666667","9.0511111111111","-10.46","13.91","-10.33","-6.41","9.49","-9.01","-4.55","9.29","-10.22","-0.98","1.33","-23.79","-0.02","0.4","-3.21","-5.25","5.93","-9.42","0.15","1.93","-2.91","-0.46","0.33","-14.94","-7.21","5.34","-13.41","-0.43","1.46","-33.33","-4.42","6.73","-7.85","-0.14","0","-100.00","5.45","91.58","0.970","13.26","13.26","9.28","57.89","58.82","17.68","15.91","17.24","50.63"
"291","Xavier Ouellet","MTL","D","6","83.1","13.85","-1.33","13.09","-6.37","1.03","12.7","-6.87","1.1","5.27","-3.39","-2.1","-0.91","-22.83","-0.42","-0.26","-1.29","-2.71","8.96","-10.72","0.32","-0.75","2.32","-1.33","-0.61","-16.67","-4.05","12.94","-20.54","-1.03","-0.68","-60.00","3.14","7.72","-3.34","0","0.67","0.00","2.38","93.48","0.959","5.78","11.55","5.05","56.32","53.33","11.55","16.61","13","47.06"
"95","Carl Gunnarsson","STL","D","12","141.6","11.8","-11.73","12.93","-11.98","-9.21","8.71","-11.41","-8.46","6.67","-12.96","-0.4","0.96","-11.90","-0.28","0.28","-6.07","-7.06","2.89","-11.02","-1.03","3.12","-11.20","-1.11","1.52","-45.71","-8.03","-0.3","-9.45","0.5","-0.58","18.82","-5.23","11.64","-11.58","0.48","0","0.00","10.34","89.74","1.001","4.66","12.71","7.63","62.29","37.93","11.02","19.92","15.68","41.27"
"137","Derek Grant","ANA","C","46","535.55","11.642391304348","-5.5","12.8","-8.08","-3.86","7.79","-6.95","-2.95","5.07","-6.79","0.21","0.23","0.14","-0.29","0.31","-6.30","-6.72","2.96","-10.10","-2.95","0.35","-8.82","0.14","-0.23","5.61","-5.04","3.47","-11.01","-0.02","0.64","-16.76","-0.89","13.69","-9.31","-0.04","-0.06","2.11","10.90","91.26","1.022","9.3","14.45","16.36","45.71","36.24","14.79","19.38","28.23","34.38"
"856","Egor Zamula","PHI","D","2","33.816666666667","16.908333333333","1.97","12.74","-6.39","9.31","15.95","-6.41","7.08","12.98","-8.01","0.97","-3.38","33.33","0.97","0.11","7.03","-5.91","7.77","-12.12","2.97","5.55","-7.89","2.69","0.06","33.33","-11.85","2.97","-13.33","-1.15","-2.29","-33.33","7.51","5.86","-0.74","-1.24","-2.48","-33.33","10.53","94.12","1.046","3.55","21.29","7.1","47.91","33.33","15.97","26.61","23.07","40.91"
"60","Erik Johnson","COL","D","4","41.75","10.4375","10.13","12.51","-2.40","10.91","10.37","-0.95","7.01","5.19","0.15","0.91","-0.26","8.33","1.72","0.46","6.70","10.25","8.43","-1.02","8.31","3.84","6.15","1.6","0.59","6.67","2.58","6.12","-6.47","0.78","-1.13","50.00","-2.33","7.65","-7.40","-1.84","0","-100.00","12.00","94.74","1.067","4.31","12.93","11.5","53.17","27.27","17.25","25.87","22.99","42.86"
"747","Adam Ruzicka","CGY","C","3","27.083333333333","9.0277777777778","-9.06","12.08","-9.59","-17.74","3.73","-12.39","-16.2","2.89","-16.03","-1.71","-3.58","36.84","-1.02","0.17","-9.25","-5.98","12.94","-15.89","0.85","5.45","-13.46","0.34","-2.56","38.46","-9.1","9.99","-20.22","-1.36","0","-100.00","-6.41","-5.67","1.05","-1.48","-0.74","-66.67","20.00","100.00","1.200","4.43","19.94","11.08","50.95","28.57","13.29","22.15","19.94","40.00"
"276","Andy Andreoff","PHI","C","6","50.816666666667","8.4694444444444","-29.17","12.02","-21.38","-14.61","8.34","-15.70","-10.39","4.14","-14.55","-2.68","2.69","-37.93","-1.42","0.79","-30.28","-15.73","8.08","-29.27","-5.69","12.55","-44.82","-1.22","3.5","-50.00","-13.38","-5.95","-10.15","-0.98","0.22","-25.00","-11.9","5.56","-12.94","-1.06","-1.06","-50.00","0.00","76.00","0.760","9.45","12.99","5.9","66.12","61.54","12.99","16.53","14.17","47.83"
