"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"476","Leon Draisaitl","EDM","C","56","966.4","17.257142857143","0.93","2.24","1.18","1.06","3.17","72.86","5.46","17.05","0.59","10.24","7.45","5.4","1.99","0.37","0.25","1.12","0.56","0.56","0","0","0.62","3.23","3.41","2.24","5.34","0.75","24.28","19.81","3.42"
"864","Nolan Foote","N.J","L","6","57.75","9.625","1.04","1.04","0","1.04","2.08","50.00","5.19","20.00","0.27","6.23","6.23","3.12","1.04","0","0","0","0","0","0","0","0","2.08","1.04","5.19","5.19","1.04","0","2.08","0.00"
"103","Jakub Voracek","PHI","R","53","754.71666666667","14.239937106918","0.72","2.07","1.03","1.03","2.78","76.09","6.44","11.11","0.56","12.4","9.06","6.44","2.46","0.4","0.8","1.27","0.64","0.64","0","0","1.35","1.59","1.43","1.27","4.13","1.51","0.56","0.72","3.48"
"880","Victor Soderstrom","ARI","D","4","58.666666666667","14.666666666667","1.02","1.02","0","1.02","2.05","50.00","6.14","16.67","0.23","12.27","6.14","5.11","0","0","1.02","0","0","0","0","0","0","1.02","1.02","4.09","2.05","0","0","0","-"
"83","James van Riemsdyk","PHI","L","56","771.45","13.775892857143","0.54","1.87","0.86","1.01","2.41","70.45","7.47","7.29","0.54","11.36","9.49","6.69","2.8","0.31","0.7","0.93","0.47","0.47","0","0","0.39","0.7","1.48","2.88","5.13","1.24","0.7","0.47","4.67"
"606","Artemi Panarin","NYR","L","42","657.66666666667","15.65873015873","1.09","2.55","1.55","1","3.65","93.02","5.75","19.05","0.52","11.59","8.94","6.66","1.37","0.27","0.36","0.36","0.18","0.18","0","0","0.64","2.19","1.64","1","1.64","0.64","0","0.18","0.00"
"671","Andrew Peeke","CBJ","D","11","183.81666666667","16.710606060606","0","0.98","0","0.98","0.98","50.00","1.63","0.00","0.08","4.24","2.94","0.98","0.33","0","0","1.31","0.65","0.65","0","0","0.33","1.96","1.63","11.42","5.22","4.57","0","0","-"
"174","Tyson Barrie","EDM","D","56","992.41666666667","17.721726190476","0.24","1.27","0.3","0.97","1.51","42.37","7.44","3.25","0.31","14.21","9.67","3.69","0.67","0.12","0.6","0.48","0.24","0.24","0","0","0.67","2.48","0.79","1.57","4.59","3.2","0","0","-"
"631","Kole Sherwood","CBJ","R","6","61.7","10.283333333333","0","0.97","0","0.97","0.97","100.00","6.81","0.00","0.42","6.81","6.81","3.89","2.92","0","0","6.81","1.94","0.97","0.97","0","0.97","0","0.97","21.39","9.72","0","0","0","-"
"473","Tomas Nosek","VGK","L","38","439.43333333333","11.564035087719","1.09","1.23","0.27","0.96","2.32","85.00","7.51","14.55","0.91","11.61","10.1","8.6","4.92","0.68","1.09","1.37","0.68","0.68","0","0","0.27","1.64","1.09","6.69","6.83","2.05","25.53","23.08","7.17"
"181","Marcus Foligno","MIN","L","39","510.2","13.082051282051","1.18","1.76","0.82","0.94","2.94","69.44","4.59","25.64","0.51","7.06","6.35","5.41","3.41","0.35","0.24","5.29","1.76","1.18","0.59","0","1.53","1.53","1.29","12.58","6.47","1.76","0","0.82","0.00"
"19","Patrice Bergeron","BOS","C","54","706.71666666667","13.087345679012","1.1","1.53","0.59","0.93","2.63","58.49","10.87","10.16","0.92","16.81","14.6","10.02","4.33","0.76","0.59","1.02","0.51","0.51","0","0","0.25","0.59","2.55","3.82","2.38","2.55","41.52","26.32","5.20"
"73","Artem Anisimov","OTT","C","19","194.51666666667","10.237719298246","0.31","2.16","1.23","0.93","2.47","88.89","6.48","4.76","0.63","12.65","9.56","8.33","1.85","0.93","0.31","0.62","0.31","0.31","0","0","0","1.85","1.23","2.78","4.63","2.78","11.1","15.73","12.76"
"628","Markus Nutivaara","FLA","D","30","449.8","14.993333333333","0","1.33","0.4","0.93","1.33","47.62","5.6","0.00","0.29","10.67","8.14","2.53","0","0.13","0.53","1.6","0.8","0.8","0","0","0.27","1.33","0.93","4.67","7.2","1.73","0","0","-"
"835","Adam Boqvist","CHI","D","34","453.46666666667","13.337254901961","0.13","0.93","0","0.93","1.06","44.44","3.57","3.70","0.2","7.81","4.63","3.84","0.79","0.13","0.53","1.59","0.79","0.79","0","0","1.19","2.38","0.79","3.57","5.69","3.31","0","0","-"
"858","Taro Hirose","DET","L","6","64.266666666667","10.711111111111","0","1.87","0.93","0.93","1.87","66.67","5.6","0.00","0.23","5.6","5.6","1.87","0.93","0","0","0","0","0","0","0","0.93","1.87","0.93","0.93","5.6","1.87","0.93","0","93.36"
"577","Jack Roslovic","CBJ","C","48","713.56666666667","14.865972222222","0.67","1.35","0.42","0.92","2.02","72.73","6.31","10.67","0.55","9.67","8.16","5.55","2.35","0.5","0.59","1.01","0.5","0.5","0","0","0.84","2.52","1.43","2.69","4.46","1.85","17.99","28.42","3.26"
"202","Mats Zuccarello","MIN","R","42","599.63333333333","14.276984126984","0.8","2.1","1.2","0.9","2.9","87.88","5.2","15.38","0.56","11.01","8.31","6.4","2.6","0.6","0.9","0.8","0.4","0.4","0","0","0.7","1.4","1.8","1.2","2.3","1.9","1","1.9","3.45"
"94","David Perron","STL","L","56","883.63333333333","15.779166666667","0.88","1.63","0.75","0.88","2.51","84.09","6.65","13.27","0.55","12.7","8.96","6.52","1.7","0.34","0.41","1.09","0.54","0.54","0","0","0.75","1.77","1.15","3.06","2.04","1.49","0","0.41","0.00"
"660","Kale Clague","L.A","D","18","274.23333333333","15.235185185185","0","1.31","0.44","0.88","1.31","46.15","4.59","0.00","0.14","9.19","6.56","1.75","0","0","0.66","0.88","0.44","0.44","0","0","0.44","1.53","0.22","1.75","3.5","2.41","0","0","-"
"805","Kiefer Sherwood","COL","L","16","137.13333333333","8.5708333333333","0","1.31","0.44","0.88","1.31","50.00","7.44","0.00","0.97","17.06","10.06","7","4.38","0.88","1.31","0","0","0","0","0","0.44","0.88","1.31","17.5","5.69","2.63","0.44","0.44","21.88"
"55","Patric Hornqvist","FLA","R","44","557.31666666667","12.666287878788","0.65","1.51","0.65","0.86","2.15","66.67","10.55","6.12","0.8","14.75","13.03","8.4","4.31","0.43","0.97","3.98","1.4","1.18","0.11","0.11","1.08","0.43","1.72","7.64","7.54","2.48","0.22","1.08","1.79"
"300","Mark Scheifele","WPG","C","56","982.38333333333","17.54255952381","1.04","1.77","0.92","0.86","2.81","83.64","5.5","18.89","0.74","8.49","7.08","6.23","3.11","0.06","0.67","0.49","0.24","0.24","0","0","0.86","2.02","2.69","1.77","5.99","2.26","19.18","20.34","2.96"
"493","Kasperi Kapanen","PIT","R","40","555.81666666667","13.895416666667","1.08","1.73","0.86","0.86","2.81","72.22","6.8","15.87","0.5","11.23","8.53","6.48","2.05","0.54","0.54","0.22","0.11","0.11","0","0","0.43","1.62","1.73","4.21","5.07","0.86","0","0.11","0.00"
"563","Keegan Kolesar","VGK","R","44","417.56666666667","9.4901515151515","0.43","1.44","0.57","0.86","1.87","68.42","6.61","6.52","0.8","10.92","9.48","7.47","3.59","0.57","1.01","4.31","1.29","0.72","0.57","0","1.44","1.01","1.29","15.37","9.63","2.16","8.91","10.49","6.60"
"774","Erik Brannstrom","OTT","D","30","419.98333333333","13.999444444444","0.14","1.29","0.43","0.86","1.43","41.67","5.14","2.78","0.19","11.14","6.86","3.29","0.43","0","0.14","3.57","1.57","1.43","0.14","0","0.86","3.86","1","3.29","8.71","2.43","0","0","-"
"889","Zac Jones","NYR","D","10","139.55","13.955","0","1.29","0.43","0.86","1.29","60.00","3.87","0.00","0.12","8.17","4.73","2.58","0","0.43","0","0.86","0.43","0.43","0","0","0","3.87","0.43","3.44","4.73","3.44","0","0","-"
"95","Carl Gunnarsson","STL","D","12","141.6","11.8","0","0.85","0","0.85","0.85","33.33","2.54","0.00","0.13","7.2","4.24","2.12","0.42","0.42","0","2.54","1.27","1.27","0","0","0.42","0.85","0.42","3.39","8.47","4.66","0","0","-"
"275","Blake Coleman","T.B","C","55","703.85","12.797272727273","1.02","1.45","0.6","0.85","2.47","70.73","8.78","11.65","0.92","13.55","11.08","8.87","3.67","0.51","1.02","2.47","1.11","1.02","0.09","0","1.19","1.28","1.19","9.04","5.2","1.45","0.17","0.51","2.13"
"552","Jordan Greenway","MIN","L","56","784.25","14.004464285714","0.46","1.91","1.07","0.84","2.37","77.50","5.74","8.00","0.51","10.1","7.88","5.43","2.37","0.23","0.84","3.44","1.61","1.53","0.08","0","1.15","1.3","1.22","6.43","4.82","1.68","0.99","0.92","3.98"
"893","Drew O'Connor","PIT","L","10","72.366666666667","7.2366666666667","0","0.83","0","0.83","0.83","100.00","5.8","0.00","0.44","12.44","9.95","5.8","0.83","0","0","1.66","0.83","0.83","0","0","0.83","2.49","1.66","4.97","6.63","1.66","0","0.83","0.00"
"396","MacKenzie Weegar","FLA","D","54","1025.75","18.99537037037","0.35","1.46","0.64","0.82","1.81","51.67","5.44","6.45","0.26","9.94","7.37","2.98","0.58","0.06","0.64","2.52","0.94","0.82","0.06","0.06","0.7","2.57","2.22","6.08","5.44","3.8","0","0","-"
"462","Joel Hanley","DAL","D","35","437.08333333333","12.488095238095","0","1.1","0.27","0.82","1.1","42.11","3.71","0.00","0.14","7","5.35","1.37","0.27","0","0.55","0.27","0.14","0.14","0","0","0.41","0.96","0.55","5.08","7.41","3.84","0","0","-"
"477","Sam Bennett","CGY, FLA","C","48","587.65","12.242708333333","0.92","1.53","0.71","0.82","2.45","77.42","9.29","9.89","0.92","14.7","12.15","9.9","4.49","0.2","1.02","5.31","1.53","1.12","0.2","0.2","1.23","2.25","1.43","10.31","5.92","1.84","11.44","12.66","4.85"
"58","Brad Marchand","BOS","C, L","53","745.06666666667","14.05786163522","1.69","1.85","1.05","0.81","3.54","81.48","8.46","20.00","1.02","12.56","10.63","7.57","3.54","0.32","0.64","3.38","1.69","1.69","0","0","1.21","2.34","2.9","4.27","3.78","0.72","0.64","1.61","2.30"
"491","Nick Schmaltz","ARI","C","52","740.81666666667","14.246474358974","0.57","1.46","0.65","0.81","2.02","64.10","6.56","8.64","0.65","11.1","8.34","7.61","3.81","0.49","1.05","1.3","0.65","0.65","0","0","1.46","1.46","2.11","1.21","3.56","2.02","16.77","22.92","3.42"
"896","Connor Mackey","CGY","D","6","74.283333333333","12.380555555556","0.81","1.62","0.81","0.81","2.42","60.00","3.23","25.00","0.29","8.08","6.46","1.62","0.81","0","0","14.54","4.85","3.23","1.62","0","3.23","3.23","0","6.46","7.27","0","0","0","-"
"104","Jake Muzzin","TOR","D","53","975.91666666667","18.413522012579","0.12","1.35","0.55","0.8","1.48","40.68","5.35","2.30","0.19","10.45","7.13","2.4","0.12","0.18","0.25","1.78","0.8","0.74","0.06","0","0.31","3.2","1.17","5.72","8.61","4.55","0","0","-"
"153","Ryan O'Reilly","STL","C","56","899.16666666667","16.056547619048","1.2","1.47","0.67","0.8","2.67","71.43","6.61","18.18","0.59","9.28","8.14","5.34","2.34","0.27","0.87","1.2","0.6","0.6","0","0","0.4","1.27","2.67","1.6","2.07","1.4","34.97","24.42","3.93"
"100","Mikael Backlund","CGY","C","54","762.5","14.12037037037","0.63","1.26","0.47","0.79","1.89","68.57","9.44","6.67","0.86","15.5","12.04","8.42","3.3","0.71","1.02","1.89","0.87","0.87","0","0","0.63","3.38","3.23","3.15","3.15","1.5","25.57","22.5","4.19"
"139","Greg Pateryn","COL, MIN, S.J","D","13","151.93333333333","11.687179487179","0","1.18","0.39","0.79","1.18","60.00","5.13","0.00","0.28","11.45","8.29","3.95","0.79","0","0.79","1.58","0.79","0.79","0","0","0","1.58","0.79","5.13","4.34","3.95","0","0","-"
"227","Zach Hyman","TOR","L","43","682.25","15.866279069767","1.06","1.41","0.62","0.79","2.46","62.22","8.09","13.04","0.99","13.37","10.73","10.38","5.54","0.44","1.06","2.29","1.06","1.06","0","0","0.97","1.23","1.41","5.54","8.97","1.76","0.7","1.67","2.61"
"245","Brendan Gallagher","MTL","R","35","453","12.942857142857","1.46","1.19","0.4","0.79","2.65","68.97","12.19","11.96","1.32","20.79","16.56","12.45","7.42","0.93","0.93","1.85","0.79","0.79","0","0","1.19","1.19","0.93","5.7","4.37","1.46","2.12","1.46","7.85"
"565","Travis Konecny","PHI","R","50","680.25","13.605","0.62","1.41","0.62","0.79","2.03","76.67","7.41","8.33","0.67","14.2","10.94","7.14","2.65","0.35","1.23","2.12","1.06","1.06","0","0","1.06","0.88","1.41","4.67","5.2","1.23","0.44","0.53","4.01"
"688","Jesper Bratt","N.J","L","46","607.1","13.197826086957","0.49","1.58","0.79","0.79","2.08","72.41","8.4","5.88","0.79","14.92","11.96","7.51","3.16","0.2","0.79","0.59","0.3","0.3","0","0","0.69","1.68","1.68","2.87","3.56","1.58","0.2","0.4","3.29"
"743","Urho Vaakanainen","BOS","D","9","152.21666666667","16.912962962963","0","0.79","0","0.79","0.79","50.00","5.12","0.00","0.18","9.46","6.7","3.15","0","0","0.39","0.79","0.39","0.39","0","0","0","1.58","0.39","1.18","6.31","5.52","0","0","-"
"862","Blake Lizotte","L.A","C","41","453.86666666667","11.069918699187","0.4","0.93","0.13","0.79","1.32","58.82","4.76","8.33","0.54","9.25","7.27","5.16","2.78","0.13","0.79","2.12","1.06","1.06","0","0","1.06","0.79","0.53","3.83","6.61","2.25","22.21","19.7","7.01"
"287","Brandon Saad","COL","L","44","539.2","12.254545454545","1.45","0.89","0.11","0.78","2.34","67.74","7.12","20.31","0.76","12.8","10.01","9.01","4.01","0.89","0.78","1.11","0.56","0.56","0","0","0.67","1.78","0.89","1.67","2.23","1.11","2","2.45","5.01"
"620","Christian Jaros","S.J","D","7","76.566666666667","10.938095238095","0","0.78","0","0.78","0.78","50.00","2.35","0.00","0.04","7.84","4.7","0","0","0","0.78","1.57","0.78","0.78","0","0","0.78","1.57","2.35","7.05","11.75","6.27","0","0","-"
"332","Mark Jankowski","PIT","C","45","395.48333333333","8.7885185185185","0.61","1.06","0.3","0.76","1.67","78.57","4.7","12.90","0.59","8.34","6.07","5.16","1.82","0.3","0.3","0.61","0.3","0.3","0","0","0.3","0.3","1.37","5.31","7.74","2.12","19.12","19.72","7.47"
"380","Liam O'Brien","COL","C","12","78.45","6.5375","0","2.29","1.53","0.76","2.29","100.00","4.59","0.00","0.32","8.41","6.12","3.06","2.29","0.76","0.76","30.59","6.88","3.82","1.53","1.53","6.88","0.76","0","21.41","4.59","1.53","0","0","-"
"402","Carson Soucy","MIN","D","50","707.81666666667","14.156333333333","0.08","1.36","0.59","0.76","1.44","41.46","3.73","2.27","0.13","6.78","5.34","1.44","0.25","0.34","0.25","3.98","1.53","1.27","0.25","0","0.85","1.36","0.85","5.09","5.34","3.73","0","0","-"
"482","Nikolaj Ehlers","WPG","L","47","710.46666666667","15.116312056738","1.27","1.52","0.76","0.76","2.79","78.57","9.63","13.16","0.79","16.97","13.26","9.54","2.96","0.34","0.76","1.27","0.51","0.42","0.08","0","1.77","1.44","1.44","2.2","4.81","1.01","0.08","0","8.45"
"819","Nicolas Beaudin","CHI","D","19","236.05","12.423684210526","0.51","0.76","0","0.76","1.27","41.67","1.78","28.57","0.09","4.58","2.29","1.78","0.76","0","0.25","0.51","0.25","0.25","0","0","0","4.58","1.02","3.56","6.35","5.08","0","0","-"
"89","Thomas Hickey","NYI","D","5","80.083333333333","16.016666666667","0","1.5","0.75","0.75","1.5","33.33","1.5","0.00","0.08","4.5","3","0.75","0.75","0","0.75","0","0","0","0","0","0","0.75","0","7.49","8.24","2.25","0","0","-"
"102","Max Pacioretty","VGK","L","48","721.41666666667","15.029513888889","1.5","1.75","1","0.75","3.24","75.00","10.23","14.63","1.09","17.22","14.47","10.23","4.32","0.67","1","1.16","0.58","0.58","0","0","0.58","1.16","1.08","2.74","5.07","2.41","1.16","1.58","3.53"
"322","Ryan Murray","N.J","D","48","804.9","16.76875","0","1.04","0.3","0.75","1.04","36.84","2.16","0.00","0.1","4.92","3.35","1.19","0.22","0.07","0.15","0.6","0.22","0.22","0","0","0","1.64","0.67","2.76","3.95","4.77","0","0","-"
"352","Jujhar Khaira","EDM","L","40","400.46666666667","10.011666666667","0.45","1.2","0.45","0.75","1.65","78.57","4.94","9.09","0.48","9.59","7.64","5.99","2.7","0.75","0.6","6.29","1.65","0.9","0.6","0.15","1.2","1.5","0.6","21.87","5.99","2.7","22.62","24.87","7.14"
"441","Elias Lindholm","CGY","C","56","802.45","14.329464285714","0.97","1.27","0.52","0.75","2.24","66.67","6.88","14.13","0.71","10.47","8.3","7.03","2.47","0.3","0.67","0.9","0.45","0.45","0","0","0.82","1.5","1.57","3.51","2.09","1.57","27.44","26.24","3.82"
"733","Conor Timmins","COL","D","31","399.8","12.896774193548","0","1.05","0.3","0.75","1.05","38.89","4.65","0.00","0.16","10.36","6.75","2.7","0.45","0","0.75","0.9","0.45","0.45","0","0","0.3","0.6","0.9","2.55","6","2.7","0","0","-"
"798","Sean Walker","L.A","D","47","717.43333333333","15.264539007092","0.42","1","0.25","0.75","1.42","51.52","7.11","5.88","0.43","12.8","9.62","3.43","0.92","0.25","0.33","1.51","0.75","0.75","0","0","0.08","1.76","0.67","3.18","5.52","4.85","0","0","-"
"900","Quinton Byfield","L.A","C","6","80.483333333333","13.413888888889","0","0.75","0","0.75","0.75","50.00","6.71","0.00","0.56","8.95","8.2","5.96","2.24","0","0","1.49","0.75","0.75","0","0","0","0.75","2.24","2.24","6.71","2.24","17.15","28.33","28.11"
"903","Alexander Barabanov","S.J, TOR","L","22","240.33333333333","10.924242424242","0.5","1.25","0.5","0.75","1.75","46.67","5.24","9.52","0.63","9.24","6.99","6.74","3.5","0.25","0.75","1.5","0.75","0.75","0","0","0.75","2.25","2.25","1.75","5.99","3.5","0","0","-"
"237","Joakim Nordstrom","CGY","C","44","405.91666666667","9.2253787878788","0.15","0.89","0.15","0.74","1.03","50.00","6.06","2.44","0.61","10.79","8.87","5.76","3.25","0","0.3","0.89","0.44","0.44","0","0","0.89","1.48","0.89","13.45","5.62","2.96","0.74","1.18","5.69"
"398","Will Butcher","N.J","D","23","405.68333333333","17.638405797101","0.15","1.18","0.44","0.74","1.33","56.25","4.73","3.13","0.15","9.32","6.06","1.77","0.3","0","0.3","0.3","0.15","0.15","0","0","0.3","1.18","1.18","1.04","3.55","3.99","0","0","-"
"556","Mikko Rantanen","COL","R","52","826.55","15.895192307692","1.52","1.52","0.8","0.73","3.05","70.00","8.42","18.10","0.94","15.32","11.76","8.86","3.92","0.22","1.23","1.74","0.87","0.87","0","0","1.23","1.02","2.11","1.67","4.5","1.45","2.25","1.89","3.95"
"793","Marian Studenic","N.J","R","8","81.783333333333","10.222916666667","0.73","0.73","0","0.73","1.47","100.00","5.14","14.29","0.35","6.6","5.87","4.4","2.2","0","0.73","2.93","1.47","1.47","0","0","0","0.73","0","9.54","8.07","2.93","0","0","-"
"222","Austin Watson","OTT","L","34","333.7","9.8147058823529","0.54","1.08","0.36","0.72","1.62","56.25","6.65","8.11","0.61","12.95","9.71","6.65","2.7","0.18","0.36","7.19","1.98","0.9","1.08","0","2.16","1.62","0.54","16.72","5.03","7.37","0.72","0.9","7.99"
"61","Kyle Okposo","BUF","R","35","425.2","12.148571428571","0.14","1.41","0.71","0.71","1.55","73.33","5.64","2.50","0.54","8.89","7.62","5.22","2.82","0.14","0.71","0","0","0","0","0","0.42","1.13","1.13","3.81","4.52","1.55","2.26","2.82","6.27"
"246","Jesper Fast","CAR","R","46","594.21666666667","12.917753623188","0.5","1.01","0.3","0.71","1.51","71.43","3.53","14.29","0.55","6.26","4.95","4.85","3.03","0","0.5","1.21","0.61","0.61","0","0","0.71","0.71","0.3","7.07","8.78","2.02","1.31","1.92","4.10"
"411","Anthony Duclair","FLA","L","43","589.28333333333","13.704263565891","0.81","2.04","1.32","0.71","2.85","65.12","9.47","8.60","1.01","14.56","11.61","8.76","4.58","0.51","1.02","1.83","0.92","0.92","0","0","1.63","1.43","1.02","3.26","4.79","0.92","0","0.1","0.00"
"421","Shea Theodore","VGK","D","53","1015.6833333333","19.163836477987","0.47","1.12","0.41","0.71","1.59","40.30","7.38","6.40","0.37","15.95","9.98","4.43","0.89","0.24","1.24","0.71","0.35","0.35","0","0","0.35","1.89","1.36","1.06","2.48","2.54","0","0","-"
"316","Barclay Goodrow","T.B","C","55","688.98333333333","12.52696969697","0.52","1.22","0.52","0.7","1.74","51.28","5.83","8.96","0.63","8.45","7.32","5.92","2.87","0.17","0.17","4.35","1.65","1.31","0.35","0","0.7","1.05","1.13","9.41","6.27","2.18","8.1","7.58","4.50"
"341","Filip Forsberg","NSH","L","39","595.75","15.275641025641","0.91","1.01","0.3","0.7","1.91","90.48","9.87","9.18","0.83","15.41","13.5","8.96","4.03","0.5","1.01","1.61","0.81","0.81","0","0","0.81","2.01","2.01","4.43","3.12","1.41","0.3","0.5","3.78"
"408","Pavel Buchnevich","NYR","R","54","766.86666666667","14.201234567901","1.25","1.56","0.86","0.7","2.82","80.00","7.59","16.49","0.71","12.91","9.94","6.96","2.82","0.31","0.78","2.82","0.86","0.63","0.16","0.08","1.02","2.5","1.72","3.29","4.77","1.88","0.23","0.86","1.68"
"439","Jonathan Drouin","MTL","L","44","602.43333333333","13.691666666667","0.2","1.59","0.9","0.7","1.79","66.67","6.87","2.90","0.52","10.86","8.66","5.78","2.19","0.6","0.4","1.59","0.8","0.8","0","0","0.4","2.19","1.69","4.18","2.19","0.6","1.89","2.19","4.62"
