"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"673","Josh Jooris","ARI, NYR","R","54","80.016666666667","1.4817901234568","0","0.75","0","0.75","0.75","100.00","1.5","0.00","0.15","2.25","1.5","2.25","0.75","0.75","0","0","0","0","0","0","0.75","0","3","0","0.75","4.5","17.25","24","31.36"
"659","Elias Lindholm","CAR","C","72","90.166666666667","1.2523148148148","0.67","2.66","2","0.67","3.33","100.00","2","33.33","0.75","3.99","2.66","3.33","0.67","0.67","0","1.33","0.67","0.67","0","0","0","2","8.65","2","0.67","5.32","19.96","15.97","36.97"
"367","David Savard","CBJ","D","74","181.86666666667","2.4576576576577","0","0.66","0","0.66","0.66","66.67","0.66","0.00","0.12","0.99","0.99","0","0","0","0","0.66","0.33","0.33","0","0","0.33","1.98","0.99","3.63","0.66","6.27","0","0","-"
"390","Matt Irwin","NSH","D","74","90.283333333333","1.220045045045","0","1.33","0.66","0.66","1.33","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1.33","2.66","3.32","1.99","2.66","6.65","0","0","-"
"691","Sam Bennett","CGY","C","81","91.2","1.1259259259259","0","0.66","0","0.66","0.66","50.00","1.32","0.00","0.36","5.26","3.95","2.63","1.97","1.32","0","0","0","0","0","0","0.66","0.66","3.95","1.97","0.66","3.29","14.47","17.11","30.15"
"530","J.T. Miller","NYR","C, L","82","102.73333333333","1.2528455284553","1.75","0.58","0","0.58","2.34","80.00","5.84","30.00","0.84","9.34","7.01","5.84","5.84","0.58","0","1.17","0.58","0.58","0","0","0","0.58","4.09","1.75","1.17","6.42","4.09","9.34","17.78"
"18","Andrei Markov","MTL","D","62","105.68333333333","1.7045698924731","0","0.57","0","0.57","0.57","50.00","0","-","0","0.57","0","0","0","0","0","1.14","0.57","0.57","0","0","1.14","3.41","2.27","0.57","0.57","4.54","0","0","-"
"554","Ryan Murray","CBJ","D","60","112.65","1.8775","0","0.53","0","0.53","0.53","33.33","0.53","0.00","0","0.53","0.53","0","0","0","0","1.07","0.53","0.53","0","0","0","1.6","0.53","0.53","0","6.39","0","0","-"
"459","Kevan Miller","BOS","D","58","116.21666666667","2.0037356321839","0","0.52","0","0.52","0.52","50.00","2.07","0.00","0.02","2.07","2.07","0","0","0","0","1.03","0.52","0.52","0","0","0","1.03","0","5.16","2.58","9.29","0","0","-"
"226","Alex Killorn","T.B","C, L","81","116.68333333333","1.4405349794239","0.51","0.51","0","0.51","1.03","100.00","4.11","12.50","0.44","4.63","4.11","3.6","1.03","0.51","0.51","0","0","0","0","0","0","1.03","5.14","1.54","1.03","2.06","0.51","0","51.42"
"568","Cody Ceci","OTT","D","79","240.85","3.0487341772152","0","0.5","0","0.5","0.5","50.00","1.74","0.00","0.02","2.24","1.74","0","0","0.25","0","0","0","0","0","0","0.25","2.74","0.25","2.74","0.75","7.47","0.25","0","24.91"
"209","Michael Grabner","NYR","R","76","127.66666666667","1.6798245614035","0.47","0.94","0.47","0.47","1.41","100.00","8.93","5.26","1.54","14.1","12.69","8.46","4.23","2.35","0.47","0","0","0","0","0","1.41","0.94","4.7","1.41","0.47","3.76","1.41","2.82","15.67"
"595","Jaccob Slavin","CAR","D","82","255.55","3.1164634146341","0.23","0.7","0.23","0.47","0.94","57.14","1.17","20.00","0.08","1.64","1.41","0.23","0.23","0","0","0","0","0","0","0","0","2.58","1.64","0.94","1.41","9.39","0","0","-"
"265","Nick Holden","NYR","D","80","134.96666666667","1.6870833333333","0","0.44","0","0.44","0.44","100.00","0.44","0.00","0","0.89","0.44","0","0","0","0","0","0","0","0","0","0","1.78","1.33","4.45","0.89","4","0","0","-"
"170","Keith Yandle","FLA","D","82","139.08333333333","1.6961382113821","0","0.43","0","0.43","0.43","33.33","1.29","0.00","0.04","3.02","2.16","0.43","0","0","0","0.86","0.43","0.43","0","0","1.29","3.02","1.29","1.29","0","1.29","0","0","-"
"262","Carl Hagelin","PIT","L","61","138.45","2.2696721311475","0","0.43","0","0.43","0.43","100.00","6.07","0.00","0.37","8.67","6.93","4.33","0.87","0","0","1.73","0.87","0.87","0","0","1.3","2.17","2.6","1.73","1.73","3.47","0.43","0","43.34"
"90","Brent Burns","S.J","D","82","141.76666666667","1.7288617886179","0","0.42","0","0.42","0.42","33.33","0.85","0.00","0.04","2.96","1.69","1.27","0.42","0.42","0","0","0","0","0","0","0","4.66","2.54","1.27","0.42","5.93","0","0","-"
"183","Dan Girardi","NYR","D","63","141.75","2.25","0.42","0.42","0","0.42","0.85","40.00","0.42","100.00","0.01","0.42","0.42","0","0","0","0","0","0","0","0","0","0.42","1.69","0.85","1.69","1.27","10.16","0","0","-"
"266","Jason Demers","FLA","D","81","141.65","1.7487654320988","0","0.85","0.42","0.42","0.85","66.67","0.85","0.00","0.14","2.12","1.69","0.42","0","0","0","0","0","0","0","0","0","0","1.27","4.24","1.27","3.39","0","0","-"
"189","Brad Marchand","BOS","L","80","151.85","1.898125","1.19","0.79","0.4","0.4","1.98","100.00","5.14","23.08","0.62","6.72","6.32","5.53","3.16","1.19","0","5.53","1.19","0.79","0","0.4","1.58","1.98","5.14","1.58","5.14","2.77","0","0.4","0.00"
"43","Dan Hamhuis","DAL","D","79","159.83333333333","2.0232067510549","0","0.75","0.38","0.38","0.75","66.67","1.5","0.00","0.1","2.25","2.25","0.38","0.38","0","0.38","0","0","0","0","0","0","0.75","1.88","4.5","0.38","5.63","0","0","-"
"37","Dominic Moore","BOS","C","82","161.36666666667","1.9678861788618","1.12","0.37","0","0.37","1.49","100.00","4.46","25.00","0.42","5.58","5.21","3.35","1.86","0.74","0.37","0","0","0","0","0","1.12","0.74","1.49","1.49","1.12","2.97","18.59","21.94","17.06"
"311","Jared Spurgeon","MIN","D","76","165.58333333333","2.1787280701754","0","0.36","0","0.36","0.36","50.00","0","-","0","0.36","0.36","0","0","0","0","0","0","0","0","0","0.36","1.45","1.45","2.54","1.81","7.97","0","0","-"
"98","Patrice Bergeron","BOS","C","79","170.1","2.153164556962","0","1.06","0.71","0.35","1.06","60.00","1.76","0.00","0.21","3.53","2.82","1.76","0.35","0","0","0.71","0.35","0.35","0","0","0","0.35","4.94","0.35","0.35","3.88","37.74","42.33","16.63"
"234","Justin Braun","S.J","D","81","172.85","2.133950617284","0","0.69","0.35","0.35","0.69","66.67","1.04","0.00","0.01","1.04","1.04","0","0","0","0","0","0","0","0","0","0","2.08","0.35","4.86","2.08","11.8","0","0","-"
"414","Derek Forbort","L.A","D","82","178.7","2.1792682926829","0","0.34","0","0.34","0.34","33.33","0.67","0.00","0.01","1.01","0.67","0","0","0","0","0.67","0.34","0.34","0","0","1.34","3.02","0.34","7.72","2.01","10.41","0","0","-"
"485","Adam Lowry","WPG","C, L","82","183.73333333333","2.2406504065041","0","0.33","0","0.33","0.33","20.00","1.63","0.00","0.19","1.96","1.63","0.98","0.98","0.65","0.33","0.65","0.33","0.33","0","0","0.98","1.63","2.29","3.59","1.63","5.88","41.8","45.07","15.71"
"112","Dustin Byfuglien","WPG","D","80","188.1","2.35125","0","0.64","0.32","0.32","0.64","33.33","1.59","0.00","0.14","4.15","3.51","1.28","0.96","0.64","0","2.55","1.28","1.28","0","0","0.32","4.78","3.83","4.78","1.28","5.74","0","0","-"
"342","Ryan Ellis","NSH","D","71","185.16666666667","2.6079812206573","0.32","0.65","0.32","0.32","0.97","37.50","2.27","14.29","0.24","2.59","2.27","1.94","0.97","1.3","0","0","0","0","0","0","0.65","1.62","2.92","1.3","0.97","8.1","0","0","-"
"361","Mattias Ekholm","NSH","D","82","184.68333333333","2.2522357723577","0","0.32","0","0.32","0.32","33.33","0.97","0.00","0.02","1.3","1.3","0","0","0.32","0","1.3","0.65","0.65","0","0","1.62","3.9","0.65","2.27","1.3","5.85","0","0","-"
"81","Ryan Suter","MIN","D","82","191.13333333333","2.3308943089431","0.31","0.31","0","0.31","0.63","66.67","1.26","25.00","0.15","1.57","1.57","0.94","0.31","0.63","0","0.63","0.31","0.31","0","0","0","1.26","1.57","1.88","0.31","4.08","0","0","-"
"302","TJ Brodie","CGY","D","82","191","2.3292682926829","0.31","0.31","0","0.31","0.63","100.00","1.57","20.00","0.14","2.51","1.88","0.94","0.31","0","0","0.63","0.31","0.31","0","0","0","2.2","4.08","0.31","0.31","4.08","0","0","-"
"471","Josh Manson","ANA","D","82","191.83333333333","2.3394308943089","0.31","0.31","0","0.31","0.63","28.57","1.88","16.67","0.1","1.88","1.88","0.94","0.31","0","0","2.5","1.25","1.25","0","0","1.25","2.19","1.25","14.07","1.25","3.44","0","0","-"
"162","Matt Niskanen","WSH","D","78","203.85","2.6134615384615","0","0.29","0","0.29","0.29","50.00","0.59","0.00","0.03","0.88","0.88","0.29","0","0","0","0.59","0.29","0.29","0","0","0.29","1.77","0.88","4.42","0.88","5","0","0","-"
"271","Drew Doughty","L.A","D","82","210.21666666667","2.5636178861789","0","0.29","0","0.29","0.29","33.33","1.14","0.00","0.09","2","1.43","0.57","0","0","0","0.57","0.29","0.29","0","0","0.29","3.14","1.43","4.28","1.14","4.85","0","0","-"
"29","Ron Hainsey","CAR, PIT","D","72","217.75","3.0243055555556","0.28","0.55","0.28","0.28","0.83","75.00","1.38","20.00","0.03","1.93","1.38","0.83","0.28","0.28","0","0","0","0","0","0","0.28","0.83","1.1","1.93","0.28","6.61","0","0","-"
"286","John Carlson","WSH","D","72","213.76666666667","2.9689814814815","0","0.28","0","0.28","0.28","100.00","1.12","0.00","0","1.4","1.4","0","0","0","0","0","0","0","0","0","1.4","2.81","1.96","1.68","0.56","8.14","0","0","-"
"565","Michael Matheson","FLA","D","81","211.16666666667","2.6069958847737","0","0.28","0","0.28","0.28","25.00","1.42","0.00","0.11","1.99","1.7","0.85","0.57","0.57","0","2.27","1.14","1.14","0","0","1.42","1.7","0.85","3.13","0.28","5.68","0.28","0","28.41"
"100","Shea Weber","MTL","D","78","229.8","2.9461538461538","0","0.52","0.26","0.26","0.52","50.00","1.57","0.00","0.02","1.83","1.57","0.26","0","0","0","0.52","0.26","0.26","0","0","0","4.18","1.04","2.35","0.78","9.66","0","0","-"
"662","Rasmus Ristolainen","BUF","D","79","236.56666666667","2.9945147679325","0","0.25","0","0.25","0.25","33.33","2.28","0.00","0.06","2.28","2.28","0.51","0.25","0.25","0","0.51","0.25","0.25","0","0","0","1.27","0.25","2.79","0.76","5.83","0","0","-"
"116","Mark Giordano","CGY","D","81","264.43333333333","3.2646090534979","0.45","0.23","0","0.23","0.68","60.00","1.13","40.00","0.15","1.59","1.36","0.91","0.45","0.23","0","0.91","0.45","0.45","0","0","0","2.04","2.04","2.04","0.68","10.21","0","0","-"
"1","Jaromir Jagr","FLA","R","82","1.8","0.021951219512195","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","33.33","0","0","0","0","0","0","0","-"
"2","Shane Doan","ARI","R","74","0.3","0.0040540540540541","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2000","200","0","0","200","0","0","0","0","0","0","0","0","-"
"3","Jarome Iginla","COL, L.A","R","80","1.1166666666667","0.013958333333333","0","0","0","0","0","-","53.73","0.00","0","53.73","53.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"4","Matt Cullen","PIT","C","72","168.2","2.3361111111111","0.71","0","0","0","0.71","66.67","4.64","15.38","0.49","7.13","6.42","4.99","1.43","0.36","0","1.43","0.71","0.71","0","0","0.36","2.5","1.78","1.43","1.43","3.21","26.04","39.24","14.23"
"5","Zdeno Chara","BOS","D","75","282.88333333333","3.7717777777778","0.42","0","0","0","0.42","28.57","2.12","20.00","0.12","2.97","2.55","1.06","0.21","0","0","1.48","0.42","0.21","0.21","0","0.64","2.97","1.91","5.94","1.06","7.64","0","0","-"
"6","Michal Rozsival","CHI","D","22","23.6","1.0727272727273","0","0","0","0","0","-","2.54","0.00","0.07","2.54","2.54","0","0","0","2.54","0","0","0","0","0","0","2.54","0","10.17","2.54","7.63","0","0","-"
"7","Shawn Thornton","FLA","L","50","0.11666666666667","0.0023333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"8","Joe Thornton","S.J","C","79","1.6666666666667","0.021097046413502","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","72","1200.00"
"9","Patrick Marleau","S.J","L","82","7.55","0.092073170731707","0","0","0","0","0","-","0","-","0","7.95","0","0","0","0","0","0","0","0","0","0","0","7.95","0","0","7.95","7.95","15.89","7.95","529.80"
"10","Marian Hossa","CHI","R","73","113.31666666667","1.5522831050228","0.53","0","0","0","0.53","100.00","2.12","25.00","0.41","3.18","2.65","2.12","1.06","1.06","0","0","0","0","0","0","1.59","1.06","2.65","1.06","0.53","3.18","0.53","1.59","13.24"
"11","Jason Chimera","NYI","L","82","97.8","1.1926829268293","0.61","0","0","0","0.61","100.00","3.07","20.00","0.46","3.68","3.68","3.07","2.45","1.84","0","1.23","0.61","0.61","0","0","0.61","0","1.84","3.07","0.61","3.68","3.68","3.68","30.67"
"12","Brian Campbell","CHI","D","80","9.85","0.123125","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","6.09","0","6.09","6.09","0","0","0","-"
"13","Mike Fisher","NSH","C","72","129.01666666667","1.7918981481481","0","0","0","0","0","0.00","1.4","0.00","0.09","1.86","1.4","0.47","0.47","0.47","0","0","0","0","0","0","0","0.93","2.79","1.86","0.47","6.98","39.06","38.6","23.39"
"14","Mike Ribeiro","NSH","C","46","0.85","0.018478260869565","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","141.18","70.59","70.59","0","0","0","0","0","0","0","0","70.59","70.59","3529.41"
"15","Francois Beauchemin","COL","D","81","243.31666666667","3.0039094650206","0","0","0","0","0","0.00","0.25","0.00","0.01","0.74","0.49","0","0","0","0","0.99","0.49","0.49","0","0","0.49","1.23","0.74","0.74","1.23","8.63","0","0","-"
"16","Brian Gionta","BUF","R","82","152","1.8536585365854","0.39","0.39","0.39","0","0.79","100.00","3.16","12.50","0.2","4.74","3.55","1.97","0.79","0.39","0","0","0","0","0","0","0","0.79","3.16","0.39","0.79","2.37","1.58","3.16","13.16"
"17","Chris Neil","OTT","R","53","1.1833333333333","0.022327044025157","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"19","Daniel Sedin","VAN","L","82","9.8666666666667","0.12032520325203","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.16","0.00"
"20","Henrik Sedin","VAN","C","82","13.416666666667","0.16361788617886","0","0","0","0","0","-","4.47","0.00","0.35","4.47","4.47","4.47","0","0","0","0","0","0","0","0","0","4.47","0","0","0","0","31.3","40.25","195.65"
"21","Chris Kelly","OTT","C","82","173.41666666667","2.114837398374","0.35","0","0","0","0.35","100.00","1.73","20.00","0.11","2.42","2.08","0.35","0.35","0.69","0","0.69","0.35","0.35","0","0","0","1.04","1.38","0.35","1.04","5.54","15.57","27.68","12.46"
"22","Derek MacKenzie","FLA","C","82","184.83333333333","2.2540650406504","0.65","0.97","0.97","0","1.62","83.33","4.22","15.38","0.46","4.54","4.54","3.25","0.65","0.65","0","1.3","0.65","0.65","0","0","0.65","1.3","2.27","2.27","0.97","4.22","26.29","36.68","13.55"
"23","Henrik Zetterberg","DET","L","82","2.3333333333333","0.028455284552846","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.71","0.00"
"24","Radim Vrbata","ARI","R","81","20.983333333333","0.25905349794239","0","0","0","0","0","-","2.86","0.00","0.19","8.58","5.72","2.86","0","2.86","0","0","0","0","0","0","2.86","2.86","5.72","2.86","0","2.86","0","0","-"
"25","Joel Ward","S.J","R","78","107.33333333333","1.3760683760684","1.12","0","0","0","1.12","66.67","3.91","28.57","0.3","5.03","5.03","3.35","1.68","0","0","0","0","0","0","0","0.56","0.56","3.35","1.68","2.24","7.27","15.09","29.07","19.11"
"26","Mark Streit","PHI, PIT","D","68","37.85","0.55661764705882","0","0","0","0","0","-","1.59","0.00","0","1.59","1.59","0","0","0","0","0","0","0","0","0","0","0","1.59","3.17","1.59","3.17","0","0","-"
"27","Marian Gaborik","L.A","R","56","3.6666666666667","0.06547619047619","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","16.36","0","0","16.36","0","0","0","0","-"
"28","Scott Hartnell","CBJ","L","78","0.43333333333333","0.0055555555555556","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","276.92","138.46","138.46","0","0","138.46","0","0","0","0","0","0","0","-"
"30","Brooks Orpik","WSH","D","79","190.36666666667","2.4097046413502","0","0","0","0","0","0.00","0.95","0.00","0.01","1.26","0.95","0.32","0","0.32","0","0.63","0.32","0.32","0","0","0.63","1.89","1.89","5.67","1.58","5.36","0","0","-"
"31","Steve Ott","DET, MTL","C","53","91.6","1.7283018867925","0","0","0","0","0","-","2.62","0.00","0.45","3.93","3.28","3.28","3.28","0","0","5.24","2.62","2.62","0","0","0","0","2.62","3.28","3.93","4.59","19","22.93","29.68"
"32","Justin Williams","WSH","R","80","31.15","0.389375","0","0","0","0","0","-","0","-","0","1.93","0","1.93","0","0","0","0","0","0","0","0","1.93","1.93","7.7","0","1.93","3.85","1.93","0","192.62"
"33","Niklas Kronwall","DET","D","57","56.733333333333","0.9953216374269","0","0","0","0","0","0.00","0","-","0","2.12","0","2.12","0","0","0","0","0","0","0","0","0","0","1.06","7.4","1.06","12.69","0","0","-"
"34","Nick Schultz","PHI","D","28","52.333333333333","1.8690476190476","0","0","0","0","0","-","1.15","0.00","0","1.15","1.15","0","0","0","0","0","0","0","0","0","0","2.29","0","6.88","1.15","12.61","0","0","-"
"35","Antoine Vermette","ANA","C","72","66.133333333333","0.91851851851852","0","0","0","0","0","-","0.91","0.00","0.03","0.91","0.91","0","0","0.91","0","1.81","0.91","0.91","0","0","0","0","1.81","0","0","5.44","93.45","55.34","56.98"
"36","Paul Martin","S.J","D","81","150.05","1.8524691358025","0","0","0","0","0","0.00","0.8","0.00","0.03","0.8","0.8","0.4","0","0.4","0","0","0","0","0","0","0","1.6","0.8","0.8","0","7.6","0","0","-"
"38","Matt Hendricks","EDM","C, L","42","63.533333333333","1.5126984126984","0","0","0","0","0","-","3.78","0.00","0.26","5.67","4.72","1.89","0","0.94","0","0","0","0","0","0","0.94","0.94","2.83","1.89","3.78","7.56","17.94","24.55","39.87"
"39","John-Michael Liles","BOS","D","36","48.2","1.3388888888889","0","0","0","0","0","0.00","1.24","0.00","0.04","1.24","1.24","0","0","0","0","0","0","0","0","0","1.24","0","2.49","2.49","1.24","2.49","0","0","-"
"40","Deryk Engelland","CGY","D","81","260.98333333333","3.2220164609053","0","0","0","0","0","0.00","1.15","0.00","0.04","1.61","1.38","0.23","0.23","0","0","3.22","0.69","0.46","0","0.23","0.23","2.07","1.15","1.38","1.61","8.74","0","0","-"
"41","Jason Spezza","DAL","C","68","18.5","0.27205882352941","3.24","0","0","0","3.24","100.00","3.24","100.00","0.33","6.49","3.24","6.49","3.24","0","0","0","0","0","0","0","0","3.24","0","3.24","0","6.49","42.16","38.92","168.65"
"42","Mikko Koivu","MIN","C","80","146.95","1.836875","0","0.82","0.82","0","0.82","66.67","0.41","0.00","0.1","1.63","1.22","0.82","0.82","0","0","0","0","0","0","0","0","1.22","2.86","0.82","0.82","5.31","51.04","53.9","19.86"
"44","Ales Hemsky","DAL","R","15","2.8","0.18666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.43","0","0","-"
"45","Fedor Tyutin","COL","D","69","168.48333333333","2.4417874396135","0","0","0","0","0","0.00","1.78","0.00","0.02","1.78","1.78","0","0","0.36","0","2.14","1.07","1.07","0","0","0","1.42","0.71","3.21","1.42","9.62","0","0","-"
"46","Mike Cammalleri","N.J","L","61","2.9666666666667","0.048633879781421","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.22","0.00"
"47","Chris Thorburn","WPG","R","64","39.6","0.61875","1.52","0","0","0","1.52","100.00","4.55","33.33","0.61","4.55","4.55","3.03","3.03","1.52","0","0","0","0","0","0","0","1.52","0","4.55","1.52","9.09","1.52","1.52","75.76"
"48","Jason Pominville","MIN","R","78","71.783333333333","0.92029914529915","0","0","0","0","0","-","2.51","0.00","0.15","5.02","3.34","3.34","0","0","0","0","0","0","0","0","0.84","0.84","1.67","1.67","0","4.18","0","1.67","0.00"
"49","Jay McClement","CAR","C","65","121.03333333333","1.8620512820513","0.5","0","0","0","0.5","50.00","1.98","25.00","0.42","3.97","2.97","2.48","1.49","0.5","0.99","0","0","0","0","0","0","0.99","0.99","0.99","0.5","3.97","19.83","23.8","22.53"
"50","Tomas Plekanec","MTL","C","78","154.2","1.9769230769231","0.78","0","0","0","0.78","100.00","2.72","28.57","0.41","4.28","3.89","2.72","1.95","0.78","0","1.56","0.78","0.78","0","0","0.39","1.56","3.11","2.33","0.39","1.95","28.4","44.36","15.19"
"51","Patrick Sharp","DAL","L","48","13.116666666667","0.27326388888889","4.57","0","0","0","4.57","100.00","9.15","50.00","0.68","9.15","9.15","9.15","0","4.57","0","0","0","0","0","0","0","0","4.57","0","0","9.15","4.57","4.57","228.72"
"52","Kevin Bieksa","ANA","D","81","136.91666666667","1.690329218107","0","0","0","0","0","0.00","1.31","0.00","0.09","2.19","1.75","1.31","0","0.44","0","1.75","0.88","0.88","0","0","0.88","3.07","0.88","5.26","1.31","4.82","0","0","-"
"53","Dennis Seidenberg","NYI","D","73","135.58333333333","1.8573059360731","0","0","0","0","0","0.00","1.33","0.00","0.02","1.33","1.33","0","0","0","0","0","0","0","0","0","0","0.89","0.44","3.1","1.77","8.41","0","0","-"
"54","Jussi Jokinen","FLA","L","69","92.9","1.3463768115942","0.65","0","0","0","0.65","100.00","3.23","20.00","0.35","5.81","3.88","2.58","1.29","0.65","0.65","3.88","1.94","1.94","0","0","0","0.65","4.52","0","0","3.88","4.52","1.94","45.21"
"55","Johnny Oduya","CHI, DAL","D","52","120.51666666667","2.3176282051282","0","0","0","0","0","-","1","0.00","0.05","2.49","1.99","1","0","0.5","0","0","0","0","0","0","0","2.99","1","1","0","13.94","0","0","-"
"56","PA Parenteau","N.J, NSH","R","67","2.95","0.044029850746269","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"57","Vernon Fiddler","N.J, NSH","C, L","59","105.66666666667","1.7909604519774","0.57","0","0","0","0.57","100.00","1.14","50.00","0.18","3.41","2.27","1.14","0.57","1.14","0","1.14","0.57","0.57","0","0","0.57","1.7","1.7","1.7","0","5.68","30.09","34.07","26.63"
"58","Zbynek Michalek","ARI","D","3","3.9166666666667","1.3055555555556","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","15.32","0","0","0","30.64","0","0","-"
"59","Dennis Wideman","CGY","D","57","124.21666666667","2.1792397660819","0","0","0","0","0","0.00","0","-","0","0.48","0","0.48","0","0","0","0.97","0.48","0.48","0","0","0","1.93","1.93","2.9","0.97","7.73","0","0","-"
"60","Rick Nash","NYR","L, R","67","80.416666666667","1.2002487562189","0.75","0","0","0","0.75","100.00","4.48","16.67","0.76","8.21","7.46","5.22","2.24","2.98","0","0","0","0","0","0","0","1.49","4.48","0.75","0","6.72","0","0","-"
