"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"97","Jonathan Toews","CHI","C","70","1012.8","16","35","20","15","51","70.83","127","12.60","12.42","207","164","137","60","13","10","34","17","17","0","0","13","30","49","50","90","30","588","467","55.73"
"579","Brayden Point","T.B","C","66","1021.7666666667","17","34","23","11","51","62.96","103","16.50","12.98","202","152","160","66","8","12","11","4","3","1","0","12","15","29","23","82","27","324","335","49.17"
"39","Evgeni Malkin","PIT","C","55","867.98333333333","18","32","18","14","50","80.65","121","14.88","13.75","189","157","127","52","12","14","44","22","22","0","0","18","52","66","36","84","21","394","396","49.87"
"38","Alex Ovechkin","WSH","L","68","1064.2833333333","35","14","10","4","49","73.13","218","16.06","22.26","409","292","226","88","17","23","24","12","12","0","0","13","37","20","171","41","30","1","0","100.00"
"155","John Carlson","WSH","D","69","1309.9666666667","13","36","21","15","49","55.06","150","8.67","7.57","283","210","71","13","4","19","26","13","13","0","0","6","62","34","47","54","88","0","0","-"
"346","Jonathan Huberdeau","FLA","C, L","69","1038.7","18","31","22","9","49","67.12","120","15.00","10.82","202","163","116","47","4","8","26","13","13","0","0","19","57","37","49","63","25","20","33","37.74"
"619","Jack Eichel","BUF","C","68","1224.8333333333","23","26","11","15","49","65.33","164","14.02","14.78","291","228","152","59","16","11","18","9","9","0","0","35","53","41","36","64","40","494","583","45.87"
"639","Mathew Barzal","NYI","C","68","1174.55","15","33","24","9","48","81.36","137","10.95","13.23","238","182","157","74","7","13","34","17","17","0","0","23","86","70","21","85","43","218","312","41.13"
"128","Max Pacioretty","VGK","L","71","1088.5","24","23","16","7","47","70.15","242","9.92","19.55","410","341","214","89","20","25","42","18","16","2","0","16","46","27","88","125","35","44","43","50.57"
"141","Steven Stamkos","T.B","C","57","828.61666666667","19","28","19","9","47","77.05","112","16.96","12.41","198","156","118","48","2","13","20","9","9","0","0","13","25","23","63","48","34","259","219","54.18"
"208","Tomas Tatar","MTL","L","68","956","14","33","16","17","47","75.81","135","10.37","12.4","215","174","125","54","8","16","36","18","18","0","0","7","25","28","75","55","24","9","15","37.50"
"255","Brock Nelson","NYI","C","68","1031.7166666667","22","25","12","13","47","74.60","132","16.67","14.05","212","163","155","78","8","12","28","13","13","0","0","14","45","22","42","73","39","474","461","50.70"
"718","Patrik Laine","WPG","R","68","1094.3","20","27","14","13","47","71.21","167","11.98","14.18","289","216","141","48","13","20","14","7","7","0","0","12","48","37","95","52","35","10","15","40.00"
"351","Sean Couturier","PHI","C","69","1028.9666666667","18","28","12","16","46","71.88","130","13.85","15.16","219","175","138","61","4","15","26","13","13","0","0","13","30","30","58","91","20","413","275","60.03"
"207","Reilly Smith","VGK","R","71","996.4","22","23","13","10","45","77.59","137","16.06","16.14","214","180","142","62","9","17","18","9","9","0","0","7","32","48","49","85","26","2","3","40.00"
"356","J.T. Miller","VAN","C","69","1069.3166666667","18","27","15","12","45","69.23","124","14.52","12.75","224","183","139","63","5","14","41","15","13","1","1","13","32","47","116","57","33","374","265","58.53"
"294","Mark Stone","VGK","R","65","968.91666666667","14","30","21","9","44","75.86","131","10.69","14.18","208","179","149","68","9","17","23","10","9","1","0","10","32","63","52","60","41","14","26","35.00"
"349","Mika Zibanejad","NYR","C","57","869.06666666667","23","20","13","7","43","76.79","133","17.29","12.22","231","185","129","56","7","4","12","6","6","0","0","18","31","31","47","71","36","407","418","49.33"
"362","Phillip Danault","MTL","C, L","71","1049.2166666667","12","31","14","17","43","64.18","114","10.53","12.35","179","146","114","65","2","10","30","15","15","0","0","14","42","27","118","84","34","573","458","55.58"
"629","Sebastian Aho","CAR","C, R","68","1001.45","25","18","11","7","43","68.25","137","18.25","18.24","241","187","163","78","8","20","24","12","12","0","0","10","48","56","50","56","16","345","408","45.82"
"792","Elias Pettersson","VAN","C","68","987","19","24","17","7","43","64.18","102","18.63","11.87","204","154","130","55","1","12","18","9","9","0","0","28","26","30","58","50","41","59","82","41.84"
"157","Roman Josi","NSH","D","69","1408.0166666667","12","30","18","12","42","50.60","184","6.52","9.74","390","258","138","17","6","20","41","19","18","1","0","15","56","30","44","96","90","0","0","-"
"188","Ryan O'Reilly","STL","C","71","1100.4333333333","9","33","20","13","42","67.74","78","11.54","9.09","133","108","88","39","3","7","8","4","4","0","0","10","16","58","14","40","27","636","473","57.35"
"546","William Nylander","TOR","C, R","68","1035.0333333333","22","20","12","8","42","75.00","161","13.66","16.12","238","202","162","87","4","17","12","6","6","0","0","12","35","40","9","58","14","97","100","49.24"
"656","Mitchell Marner","TOR","C, R","59","946.15","10","32","22","10","42","71.19","106","9.43","9.78","194","145","106","32","9","18","12","6","6","0","0","10","52","44","20","48","30","4","6","40.00"
"705","Matthew Tkachuk","CGY","L","69","1055.6333333333","18","24","14","10","42","67.74","148","12.16","16.1","253","208","157","82","8","25","74","23","17","4","2","31","70","39","120","80","22","0","3","0.00"
"41","Blake Wheeler","WPG","R","71","1088.1","17","24","14","10","41","75.93","137","12.41","13.42","233","190","149","54","8","18","29","13","12","1","0","19","40","31","97","52","48","277","279","49.82"
"348","Ryan Strome","NYR","C","70","1007","15","26","17","9","41","58.57","117","12.82","14.85","186","157","115","69","7","15","42","20","20","0","0","6","44","23","42","49","26","401","436","47.91"
"503","Aleksander Barkov","FLA","C","66","1015.0666666667","13","28","15","13","41","68.33","129","10.08","11.46","197","163","124","59","5","14","18","9","9","0","0","17","45","45","18","66","30","469","416","52.99"
"844","Andrei Svechnikov","CAR","R","68","933.1","18","23","9","14","41","66.13","129","13.95","16.83","224","183","149","71","14","21","48","24","24","0","0","17","54","27","110","101","27","0","1","0.00"
"57","Anze Kopitar","L.A","C","70","1138.9833333333","13","27","17","10","40","70.18","93","13.98","9.97","165","137","107","40","7","9","16","8","8","0","0","18","40","31","45","64","52","577","469","55.16"
"248","Evgeny Kuznetsov","WSH","C","63","910","13","27","17","10","40","68.97","90","14.44","8.72","136","118","88","47","7","4","36","18","18","0","0","17","41","21","34","22","16","329","441","42.73"
"310","Johnny Gaudreau","CGY","L","70","1106.4166666667","12","28","16","12","40","78.43","162","7.41","14.43","276","207","157","53","9","19","10","5","5","0","0","10","55","38","1","21","11","1","3","25.00"
"551","Jakub Vrana","WSH","L","69","885.86666666667","24","16","12","4","40","78.43","161","14.91","14.76","277","228","155","52","15","15","16","8","8","0","0","11","38","31","26","36","16","6","4","60.00"
"624","Timo Meier","S.J","R","70","1006.5","20","20","13","7","40","88.89","172","11.63","17.35","290","232","185","90","11","21","38","15","14","0","1","19","28","34","152","99","35","10","23","30.30"
"129","Jakub Voracek","PHI","R","69","963.33333333333","8","31","20","11","39","73.58","98","8.16","7.8","194","141","89","35","1","20","25","11","10","1","0","17","27","26","16","61","21","5","13","27.78"
"192","John Tavares","TOR","C","63","1033.8666666667","19","20","15","5","39","63.93","165","11.52","16.49","296","234","191","77","12","23","24","12","12","0","0","16","44","32","30","84","31","485","397","54.99"
"552","Dylan Larkin","DET","C","71","1223.75","14","25","13","12","39","61.90","177","7.91","13.36","310","231","173","58","6","17","33","14","13","1","0","25","66","37","50","51","37","515","493","51.09"
"746","Pierre-Luc Dubois","CBJ","C, L","70","1057.8833333333","17","22","14","8","39","75.00","120","14.17","12.44","211","168","132","58","11","19","49","23","22","1","0","28","40","27","84","119","50","339","430","44.08"
"184","Mike Hoffman","FLA","C, L","69","899.75","18","20","9","11","38","79.17","130","13.85","8.93","230","168","93","28","8","10","22","11","11","0","0","13","36","27","32","43","21","6","4","60.00"
"286","Brendan Gallagher","MTL","R","59","871.66666666667","21","17","11","6","38","64.41","210","10.00","22.31","368","286","215","116","13","34","23","10","9","1","0","10","14","36","51","65","29","12","17","41.38"
"392","Teuvo Teravainen","CAR","L","68","974.1","10","28","19","9","38","65.52","124","8.06","11.75","216","172","116","49","8","6","4","2","2","0","0","5","34","35","16","35","20","24","23","51.06"
"456","Dominik Kubalik","CHI","L","68","836.33333333333","26","12","9","3","38","71.70","124","20.97","14.52","212","168","135","56","10","11","14","7","7","0","0","7","23","23","77","45","16","5","12","29.41"
"510","Bo Horvat","VAN","C","69","1069.7333333333","11","27","19","8","38","70.37","130","8.46","15.59","213","171","133","73","5","16","21","9","8","1","0","13","22","26","52","52","63","661","519","56.02"
"540","Sam Reinhart","BUF","C","69","1180.15","17","21","14","7","38","67.86","114","14.91","11.05","212","174","125","55","7","9","6","3","3","0","0","10","28","20","34","68","26","30","59","33.71"
"635","Travis Konecny","PHI","C, R","66","908.91666666667","19","19","11","8","38","79.17","119","15.97","11.58","196","159","116","52","8","11","20","9","9","0","0","22","36","27","61","90","29","20","24","45.45"
"59","T.J. Oshie","WSH","R","69","996.7","16","21","14","7","37","56.92","85","18.82","12.09","170","138","123","64","4","14","24","11","11","0","0","22","39","39","79","71","55","37","33","52.86"
"196","Brayden Schenn","STL","C","71","1087.9166666667","15","22","13","9","37","72.55","97","15.46","9.18","151","121","106","37","3","8","42","18","16","2","0","9","31","26","115","66","21","329","336","49.47"
"279","Bryan Rust","PIT","R","55","841.11666666667","18","19","11","8","37","60.66","115","15.65","13.33","189","151","121","61","8","15","28","10","9","0","1","11","33","16","63","76","32","2","5","28.57"
"344","Ryan Nugent-Hopkins","EDM","C","65","966.01666666667","15","22","14","8","37","68.52","120","12.50","10.79","211","156","131","42","9","22","27","12","11","1","0","9","26","43","33","55","39","185","172","51.82"
"438","Connor Brown","OTT","R","71","1119.8833333333","13","24","11","13","37","75.51","146","8.90","14.03","238","199","138","65","10","21","22","9","9","0","0","7","31","40","34","58","28","17","24","41.46"
"470","Pavel Buchnevich","NYR","L, R","68","988.33333333333","12","25","15","10","37","61.67","122","9.84","11.47","203","162","138","66","9","15","24","12","12","0","0","16","55","36","72","94","22","4","18","18.18"
"669","Anthony Cirelli","T.B","C","68","993.95","14","23","17","6","37","60.66","99","14.14","12.49","182","141","126","65","6","16","28","14","14","0","0","26","19","44","84","81","35","336","371","47.52"
"94","Nicklas Backstrom","WSH","C","61","912.16666666667","10","26","14","12","36","58.06","100","10.00","8.95","168","131","86","45","5","9","10","5","5","0","0","10","31","31","28","40","43","452","453","49.94"
"100","Alex Killorn","T.B","C, L","68","884.56666666667","18","18","9","9","36","66.67","97","18.56","9.56","160","127","94","38","3","10","18","9","9","0","0","8","16","20","47","64","9","3","9","25.00"
"228","Anders Lee","NYI","C, L","68","1082.8","18","18","10","8","36","59.02","167","10.78","20.24","258","222","197","107","7","13","45","14","10","3","1","12","36","22","100","73","50","76","90","45.78"
"262","Jaden Schwartz","STL","C, L","71","1070.7666666667","13","23","13","10","36","76.60","127","10.24","15","233","183","149","56","12","8","16","8","8","0","0","22","26","49","55","106","27","8","9","47.06"
"549","Kevin Fiala","MIN","L","64","820.93333333333","14","22","15","7","36","83.72","129","10.85","9.84","237","174","120","53","13","16","38","19","19","0","0","23","31","28","21","56","18","1","6","14.29"
"838","Brady Tkachuk","OTT","L","71","1125.85","19","17","14","3","36","72.00","221","8.60","23.89","365","297","235","130","20","38","98","31","24","4","3","45","34","35","290","117","43","110","121","47.62"
"31","Patrice Bergeron","BOS","C","61","810.8","19","16","7","9","35","56.45","133","14.29","13.87","214","176","116","41","3","13","22","10","10","0","0","8","17","29","41","40","36","526","356","59.64"
"271","Tyler Seguin","DAL","C","69","1087.1","14","21","12","9","35","76.09","185","7.57","16.94","295","230","171","69","8","22","22","11","11","0","0","11","42","31","86","29","27","460","316","59.28"
"390","Tom Wilson","WSH","R","68","972.28333333333","15","20","9","11","35","57.38","124","12.10","15.93","209","164","132","76","3","24","89","33","27","5","1","26","32","23","240","79","42","11","23","32.35"
"506","Elias Lindholm","CGY","C","70","1027.15","21","14","9","5","35","62.50","116","18.10","10.24","197","151","121","38","9","9","18","9","9","0","0","11","26","28","82","37","28","293","295","49.83"
"796","Robert Thomas","STL","C","66","861.5","9","26","19","7","35","79.55","75","12.00","7.55","127","101","90","48","5","8","16","7","7","0","0","8","24","44","13","74","13","127","174","42.19"
"105","Nick Bonino","NSH","C","67","835.28333333333","17","17","10","7","34","64.15","84","20.24","10.47","135","117","85","52","3","12","14","7","7","0","0","2","16","33","16","42","68","384","343","52.82"
"201","Zack Kassian","EDM","R","59","889.68333333333","15","19","11","8","34","64.15","93","16.13","10.47","157","124","116","65","8","10","55","19","15","3","1","10","44","26","157","53","8","0","2","0.00"
"243","Tyler Toffoli","L.A, VAN","C, R","68","929.23333333333","19","15","9","6","34","73.91","177","10.73","17.21","304","232","166","71","11","35","18","9","9","0","0","7","30","28","44","62","15","4","10","28.57"
"268","Taylor Hall","ARI, N.J","L","65","1002.2666666667","12","22","18","4","34","73.91","166","7.23","15.31","284","227","157","72","10","21","28","14","14","0","0","22","36","38","42","95","28","15","20","42.86"
"366","Jonathan Marchessault","VGK","C","66","987.56666666667","15","19","16","3","34","69.39","177","8.47","16.05","296","221","166","60","10","18","22","11","11","0","0","17","42","36","95","85","12","51","69","42.50"
"396","Filip Forsberg","NSH","L","63","879.9","14","20","14","6","34","75.56","141","9.93","13.48","257","195","142","61","10","13","23","10","9","1","0","10","37","53","80","63","25","1","2","33.33"
"481","Andre Burakovsky","COL","L","58","736.03333333333","18","16","10","6","34","73.91","81","22.22","6.47","147","106","85","26","6","4","16","8","8","0","0","11","28","24","26","76","34","5","9","35.71"
"499","Tyler Bertuzzi","DET","L","71","1131.5","18","16","11","5","34","65.38","108","16.67","13.59","188","154","120","67","3","10","36","9","7","0","2","18","49","21","69","71","29","3","2","60.00"
"539","Aaron Ekblad","FLA","D","67","1293.55","5","29","18","11","34","42.50","124","4.03","6.12","225","159","63","19","5","14","18","9","9","0","0","9","67","32","30","53","76","0","0","-"
"556","Tony DeAngelo","NYR","D","68","1095.7333333333","12","22","10","12","34","53.13","115","10.43","6.4","203","155","63","17","2","12","47","18","16","1","1","10","60","13","46","69","57","0","0","-"
"811","Alex Iafallo","L.A","L","70","1043.4","11","23","13","10","34","68.00","108","10.19","9.19","180","141","109","41","6","16","10","5","5","0","0","8","10","15","46","75","38","10","10","50.00"
"19","Eric Staal","MIN","C","66","929.48333333333","14","19","14","5","33","62.26","88","15.91","9.42","187","131","98","45","2","10","28","10","9","0","1","11","37","24","21","38","22","398","409","49.32"
"26","Ryan Getzlaf","ANA","C","69","1062.4","10","23","14","9","33","66.00","107","9.35","10.25","208","166","106","38","4","10","58","26","24","2","0","19","65","45","115","42","62","438","411","51.59"
"120","David Perron","STL","L","71","1081.4666666667","16","17","12","5","33","58.93","111","14.41","9.69","216","158","114","26","5","9","50","25","25","0","0","16","25","36","65","62","19","3","5","37.50"
"147","Josh Bailey","NYI","C, R","68","923.03333333333","11","22","15","7","33","76.74","73","15.07","8.69","125","99","78","44","6","3","6","3","3","0","0","7","40","29","20","40","42","100","95","51.28"
"165","Adam Henrique","ANA","C","71","981.3","20","13","9","4","33","64.71","131","15.27","14.68","225","192","155","81","11","15","16","8","8","0","0","9","28","21","67","36","31","406","351","53.63"
"193","Victor Hedman","T.B","D","66","1225.65","7","26","18","8","33","40.74","107","6.54","6.36","228","161","67","12","5","12","29","13","12","1","0","7","34","37","65","69","79","0","0","-"
"341","William Karlsson","VGK","C","63","939.6","11","22","14","8","33","66.00","109","10.09","13.1","206","157","139","60","6","13","14","3","2","0","1","6","32","42","35","78","28","390","354","52.42"
"471","Jake Guentzel","PIT","C, L","39","666.65","14","19","14","5","33","71.74","105","13.33","10.1","160","130","113","54","4","13","14","7","7","0","0","10","8","21","43","73","18","20","19","51.28"
"513","Max Domi","MTL","C","71","1043.0166666667","16","17","13","4","33","56.90","152","10.53","13.54","268","205","138","58","15","13","29","13","12","1","0","16","51","37","30","53","13","321","353","47.63"
"204","Chris Kreider","NYR","C, L","63","864.33333333333","15","17","10","7","32","58.18","116","12.93","10.59","186","151","118","62","8","8","54","16","12","2","2","16","49","21","109","36","40","49","65","42.98"
"303","Ondrej Palat","T.B","L","69","964.06666666667","12","20","14","6","32","57.14","109","11.01","11.5","192","147","129","50","18","11","18","9","9","0","0","12","32","33","134","78","57","6","13","31.58"
"383","Tanner Pearson","VAN","L","69","947.78333333333","16","16","8","8","32","76.19","139","11.51","14.7","220","183","128","50","10","13","23","10","9","1","0","10","28","34","92","77","36","1","11","8.33"
"424","Jaccob Slavin","CAR","D","68","1314.2","6","26","13","13","32","41.56","121","4.96","5.33","256","179","58","11","5","10","10","5","5","0","0","10","38","67","37","91","77","0","0","-"
"507","Sean Monahan","CGY","C","70","1059.0666666667","14","18","10","8","32","61.54","137","10.22","15.08","216","175","157","73","7","15","23","10","9","1","0","11","27","41","62","27","21","459","421","52.16"
"557","Nick Schmaltz","ARI","C","70","924.96666666667","9","23","15","8","32","74.42","79","11.39","7.22","146","106","74","34","2","10","18","9","9","0","0","11","24","51","12","54","35","144","199","41.98"
"88","Claude Giroux","PHI","C, R","69","1022.8166666667","13","18","8","10","31","62.00","140","9.29","10.92","234","188","129","49","7","11","22","11","11","0","0","18","29","32","37","31","15","486","337","59.05"
"110","James van Riemsdyk","PHI","L","66","808.41666666667","15","16","11","5","31","73.81","114","13.16","12.34","189","149","129","69","3","19","6","3","3","0","0","8","10","17","24","52","18","7","15","31.82"
"126","Mikael Backlund","CGY","C","70","1035.4833333333","9","22","14","8","31","58.49","127","7.09","14.17","237","185","142","65","11","19","12","6","6","0","0","5","45","52","40","52","10","312","339","47.93"
"133","Lars Eller","WSH","C","69","879.88333333333","13","18","13","5","31","68.89","123","10.57","15.12","227","186","141","59","11","14","38","19","19","0","0","18","38","33","57","110","25","399","375","51.55"
"168","Gustav Nyquist","CBJ","C","70","1033.75","10","21","15","6","31","62.00","112","8.93","11.73","173","138","101","44","15","13","14","7","7","0","0","12","35","25","32","50","24","13","15","46.43"
"194","Matt Duchene","NSH","C","66","928.88333333333","8","23","11","12","31","70.45","101","7.92","9.99","180","141","129","53","7","17","24","12","12","0","0","29","26","30","39","66","22","323","265","54.93"
"329","Rocco Grimaldi","NSH","C, R","66","819.81666666667","10","21","12","9","31","72.09","119","8.40","10.56","190","158","120","49","6","19","10","5","5","0","0","16","20","27","23","46","14","1","5","16.67"
"559","Kasperi Kapanen","TOR","R","69","883.96666666667","11","20","9","11","31","75.61","106","10.38","8.76","185","141","105","38","11","9","22","8","6","2","0","17","26","26","69","46","13","1","5","16.67"
"609","Andrew Mangiapane","CGY","L","68","886.15","17","14","11","3","31","64.58","102","16.67","14.58","195","152","138","62","3","5","16","8","8","0","0","22","28","38","72","53","25","12","31","27.91"
"638","Brock Boeser","VAN","R","57","817.71666666667","11","20","10","10","31","58.49","112","9.82","11.52","186","147","119","52","7","12","14","6","6","0","0","6","18","19","26","34","14","11","19","36.67"
"648","Anthony Beauvillier","NYI","L","68","1003.0666666667","14","17","12","5","31","65.96","112","12.50","11.4","189","154","132","57","7","10","13","5","4","1","0","15","45","28","83","123","34","6","4","60.00"
"806","Cale Makar","COL","D","57","970.8","8","23","13","10","31","50.00","82","9.76","4.63","164","113","62","21","5","8","10","5","5","0","0","7","29","31","44","41","46","0","0","-"
"20","Ryan Suter","MIN","D","69","1321.1166666667","6","24","11","13","30","42.25","81","7.41","3.57","191","118","48","6","2","15","8","4","4","0","0","3","23","15","44","27","76","0","0","-"
"23","Dustin Brown","L.A","L, R","66","1003.5166666667","16","14","10","4","30","66.67","148","10.81","13.54","248","199","130","51","8","17","20","10","10","0","0","14","30","23","134","86","12","6","7","46.15"
"54","Sidney Crosby","PIT","C","41","658.75","12","18","13","5","30","88.24","89","13.48","8.7","129","114","77","39","4","6","11","4","3","1","0","11","23","24","24","31","16","385","309","55.48"
"125","Evgenii Dadonov","FLA","R","69","940.8","14","16","11","5","30","53.57","127","11.02","13.95","205","160","130","69","9","15","10","5","5","0","0","12","31","27","26","97","24","0","0","-"
"191","Jakob Silfverberg","ANA","R","66","894.36666666667","15","15","11","4","30","63.83","117","12.82","11.49","206","165","119","45","10","9","8","4","4","0","0","15","22","37","26","80","36","5","24","17.24"
"249","Charlie Coyle","BOS","C","70","976.71666666667","13","17","15","2","30","68.18","121","10.74","11.64","197","164","133","61","7","13","19","8","7","1","0","16","27","39","79","76","27","280","314","47.14"
"258","Kevin Hayes","PHI","C, R","69","963","15","15","7","8","30","71.43","135","11.11","13.31","225","183","128","68","10","14","28","14","14","0","0","10","25","34","83","51","19","349","333","51.17"
"266","Zach Hyman","TOR","C, L","51","816.53333333333","17","13","7","6","30","52.63","88","19.32","15.41","164","127","123","76","6","12","21","9","8","1","0","8","13","20","45","97","19","13","15","46.43"
"316","Vincent Trocheck","CAR, FLA","C","62","879.9","9","21","15","6","30","62.50","116","7.76","11.22","195","154","119","42","11","10","45","17","15","1","1","19","58","47","97","86","34","370","346","51.68"
"334","Brandon Saad","CHI","L","58","794.95","18","12","8","4","30","73.17","120","15.00","14.84","184","154","141","71","8","10","14","7","7","0","0","10","17","28","30","48","18","18","28","39.13"
"364","Rickard Rakell","ANA","L, R","65","972.2","12","18","9","9","30","61.22","147","8.16","16.48","256","208","149","76","6","11","8","4","4","0","0","10","41","27","77","73","28","10","3","76.92"
"473","Anthony Duclair","OTT","L","66","841.65","16","14","11","3","30","78.95","128","12.50","12.69","214","166","134","53","10","19","16","8","8","0","0","11","33","15","46","64","37","3","1","75.00"
"475","Oliver Bjorkstrand","CBJ","R","49","755.13333333333","18","12","8","4","30","75.00","127","14.17","11.33","214","173","138","47","7","12","12","6","6","0","0","11","24","29","40","76","16","6","12","33.33"
"610","Frank Vatrano","FLA","C","69","842.25","12","18","9","9","30","85.71","134","8.96","10.64","203","166","100","36","13","15","26","13","13","0","0","19","13","28","96","63","34","10","26","27.78"
"636","Dylan Strome","CHI","C","58","769.61666666667","10","20","13","7","30","75.00","75","13.33","7.56","116","96","78","35","7","6","12","6","6","0","0","10","24","29","22","55","29","258","282","47.78"
"48","David Krejci","BOS","C","61","921.73333333333","10","19","7","12","29","63.04","67","14.93","7.77","134","103","81","32","2","7","23","9","8","1","0","7","32","31","37","81","32","328","340","49.10"
"65","Kris Letang","PIT","D","61","1219.05","9","20","9","11","29","42.65","141","6.38","7.8","273","191","64","8","5","19","28","14","14","0","0","7","63","27","90","119","82","0","0","-"
"142","Alex Pietrangelo","STL","D","70","1343.75","10","19","8","11","29","36.71","167","5.99","9","311","223","89","20","8","12","16","8","8","0","0","9","36","38","39","104","75","0","0","-"
"153","Jordan Eberle","NYI","C, R","58","876.88333333333","12","17","7","10","29","69.05","110","10.91","11.86","193","153","130","67","7","13","10","5","5","0","0","12","31","34","33","75","38","3","6","33.33"
"199","Ryan Ellis","NSH","D","49","924.98333333333","6","23","12","11","29","43.28","86","6.98","5.94","179","119","43","7","4","9","17","7","6","1","0","10","31","14","41","52","79","0","0","-"
"238","Mats Zuccarello","MIN","C, R","65","869.35","11","18","10","8","29","69.05","78","14.10","6.74","134","105","63","33","4","8","18","9","9","0","0","20","13","33","12","40","36","7","4","63.64"
"242","Jason Zucker","MIN, PIT","L","60","830.18333333333","13","16","11","5","29","64.44","95","13.68","9.68","144","127","87","39","8","7","19","8","7","1","0","15","23","27","47","55","21","10","26","27.78"
"345","Gabriel Landeskog","COL","L","54","869.75","15","14","9","5","29","61.70","109","13.76","14.95","189","160","120","61","8","14","39","18","17","1","0","14","19","37","83","79","35","226","183","55.26"
"410","Chris Tierney","OTT","C","71","983.46666666667","6","23","14","9","29","63.04","84","7.14","7.78","150","116","96","42","4","13","20","9","9","0","0","12","30","26","40","39","29","400","383","51.09"
"441","Nikita Gusev","N.J","L","66","796.3","8","21","16","5","29","78.38","117","6.84","8.7","210","157","89","28","9","9","6","3","3","0","0","11","35","21","12","22","7","1","0","100.00"
"482","Shea Theodore","VGK","D","71","1339.0666666667","11","18","5","13","29","46.77","176","6.25","8.56","368","251","106","18","5","29","23","10","9","1","0","6","46","52","19","99","65","0","0","-"
"500","Zach Sanford","STL","L","58","728.63333333333","15","14","7","7","29","69.05","85","17.65","9.5","143","115","113","51","6","8","24","12","12","0","0","13","16","17","108","83","27","1","8","11.11"
"520","Anthony Mantha","DET","R","43","676.5","10","19","14","5","29","76.32","99","10.10","9.61","162","137","99","42","8","10","24","12","12","0","0","11","26","18","47","22","25","16","16","50.00"
"560","Jared McCann","PIT","C","66","858.4","12","17","8","9","29","63.04","134","8.96","10","218","178","120","37","7","9","15","6","5","1","0","17","20","28","82","77","25","225","261","46.30"
"684","Conor Garland","ARI","R","68","817.38333333333","18","11","5","6","29","74.36","129","13.95","10.46","208","176","113","44","7","13","20","9","9","0","0","15","24","27","23","86","20","4","7","36.36"
"710","Adam Fox","NYR","D","70","1167.6333333333","7","22","13","9","29","41.43","101","6.93","6.3","196","140","83","18","2","13","30","15","15","0","0","7","52","52","33","90","85","0","0","-"
"712","Charlie McAvoy","BOS","D","67","1330.65","4","25","14","11","29","42.03","85","4.71","4.36","181","126","56","8","4","7","39","18","17","1","0","21","58","35","122","169","114","0","0","-"
