"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"419","Joel Eriksson Ek","MIN","C","77","1095.2333333333","17","25","11","14","42","57.53","173","9.83","18.31","285","235","145","79","6","22","44","22","22","0","0","21","13","27","151","82","33","512","550","48.21"
"436","Conor Garland","VAN","R","82","1051.5166666667","19","23","15","8","42","73.68","186","10.22","17.81","330","255","170","76","14","27","33","11","9","1","1","24","7","50","52","126","33","2","6","25.00"
"75","Ryan O'Reilly","NSH","C","82","1198.3333333333","12","29","10","19","41","57.75","123","9.76","15.45","198","165","146","80","3","22","10","5","5","0","0","12","24","54","20","58","50","627","516","54.86"
"87","Chris Kreider","NYR","L","82","1121.2333333333","19","22","13","9","41","60.29","152","12.50","19.26","294","237","171","106","12","21","22","11","11","0","0","8","22","15","90","39","17","32","51","38.55"
"94","Mattias Ekholm","EDM","D","79","1431.3666666667","8","33","22","11","41","40.59","161","4.97","9.42","335","230","114","22","5","24","45","21","20","1","0","15","44","32","128","128","82","0","0","-"
"325","Dylan Larkin","DET","C","68","1050.7","17","24","19","5","41","56.94","150","11.33","15.98","307","223","152","52","4","22","23","10","9","1","0","24","35","40","42","52","30","549","435","55.79"
"439","Troy Terry","ANA","R","76","1202.1666666667","16","25","17","8","41","73.21","145","11.03","13.2","297","223","147","49","13","20","18","9","9","0","0","25","40","44","17","91","28","6","10","37.50"
"448","Mason Marchment","DAL","L","81","1100.3","15","26","16","10","41","69.49","132","11.36","14.08","247","202","152","59","8","24","46","20","18","2","0","24","41","42","100","129","33","4","5","44.44"
"791","Quinton Byfield","L.A","C, R","80","1130.75","14","27","17","10","41","75.93","130","10.77","16.1","260","203","148","72","6","24","34","13","12","0","1","14","15","45","66","137","19","33","39","45.83"
"337","Ivan Barbashev","VGK","C","82","1166.3666666667","16","24","18","6","40","58.82","102","15.69","13.42","199","150","150","64","4","31","40","16","14","2","0","23","35","26","178","94","44","30","45","40.00"
"567","Martin Necas","CAR","C","77","1162.8833333333","16","24","15","9","40","71.43","194","8.25","16.6","368","274","158","62","4","35","40","20","20","0","0","22","47","21","77","102","31","45","89","33.58"
"908","Connor Bedard","CHI","C","68","1112.55","18","22","14","8","40","85.11","154","11.69","17.44","288","217","161","56","17","30","28","14","14","0","0","22","49","39","54","69","27","200","314","38.91"
"58","Erik Karlsson","PIT","D","82","1688.85","9","30","14","16","39","43.82","171","5.26","7.74","435","247","120","16","11","42","34","17","17","0","0","14","58","42","39","114","92","0","0","-"
"635","Rasmus Dahlin","BUF","D","81","1716.8833333333","14","25","14","11","39","48.75","179","7.82","10.65","365","254","100","15","8","26","62","27","26","0","1","24","40","32","170","169","145","0","0","-"
"122","Nick Bjugstad","ARI","C","76","1038.0333333333","19","19","11","8","38","63.33","132","14.39","15.14","246","198","124","62","10","24","47","18","16","1","1","14","33","28","112","77","38","472","464","50.43"
"170","Ryan Nugent-Hopkins","EDM","C","80","1157.6333333333","14","24","17","7","38","55.07","138","10.14","17.82","275","199","171","85","6","24","34","17","17","0","0","5","29","45","54","60","29","209","201","50.98"
"193","Morgan Rielly","TOR","D","72","1474.4166666667","6","32","19","13","38","41.30","150","4.00","6.57","309","206","90","23","10","27","23","6","4","1","1","5","54","24","91","141","125","0","0","-"
"330","Nick Schmaltz","ARI","C","79","1228.9833333333","10","28","17","11","38","67.86","120","8.33","12.38","265","187","126","42","10","28","10","5","5","0","0","12","48","61","14","59","35","120","193","38.34"
"345","Warren Foegele","EDM","L","82","1029.1666666667","18","20","14","6","38","77.55","181","9.94","22.48","337","258","210","107","14","45","41","14","12","1","1","19","36","35","86","120","25","4","3","57.14"
"460","Adam Fox","NYR","D","72","1318","10","28","15","13","38","55.88","93","10.75","7.09","215","139","75","17","5","13","28","14","14","0","0","16","26","37","42","84","99","0","0","-"
"477","Trent Frederic","BOS","C","82","1046.1","16","22","14","8","38","77.55","116","13.79","15.56","219","163","132","65","14","32","67","23","16","7","0","22","26","15","204","130","45","122","146","45.52"
"499","Tage Thompson","BUF","C","71","1029.95","18","20","13","7","38","69.09","181","9.94","16.03","350","252","164","53","10","29","39","14","12","1","1","20","18","23","78","62","26","325","409","44.28"
"8","Alex Ovechkin","WSH","L","79","1158.4666666667","18","19","13","6","37","67.27","162","11.11","18.78","360","240","172","66","17","39","14","7","7","0","0","10","33","22","159","32","24","0","2","0.00"
"21","Brad Marchand","BOS","L","82","1146.4166666667","19","18","11","7","37","59.68","141","13.48","17.38","270","202","152","71","14","14","64","29","27","2","0","43","52","37","98","105","26","16","20","44.44"
"114","Tyler Toffoli","N.J, WPG","C, R","79","1083.2166666667","22","15","10","5","37","56.92","167","13.17","19.4","326","251","164","60","16","31","12","6","6","0","0","10","26","30","70","55","11","23","37","38.33"
"165","Brandon Saad","STL","L","82","1099.9","21","16","7","9","37","69.81","121","17.36","15.34","205","165","136","64","11","14","18","9","9","0","0","10","15","29","16","35","15","10","11","47.62"
"283","Tyler Bertuzzi","TOR","L","80","1152.4666666667","16","21","12","9","37","58.73","139","11.51","20.09","268","208","169","101","9","25","48","20","19","0","1","22","45","43","95","126","44","4","7","36.36"
"288","Jonathan Drouin","COL","L","79","1143.1833333333","14","23","12","11","37","50.68","103","13.59","11.4","206","153","143","73","8","16","20","10","10","0","0","11","25","34","40","73","32","31","30","50.82"
"333","Jared McCann","SEA","L","80","1017.0833333333","18","19","13","6","37","77.08","145","12.41","13.68","311","218","148","48","18","20","21","9","8","1","0","32","25","34","43","56","19","127","137","48.11"
"359","Gustav Forsling","FLA","D","79","1431.2333333333","9","28","16","12","37","41.57","144","6.25","6.42","365","201","98","17","5","44","41","15","13","1","1","11","38","34","99","111","71","0","0","-"
"502","Filip Hronek","VAN","D","81","1600.3166666667","3","34","13","21","37","38.54","120","2.50","4.71","308","182","81","8","3","24","34","17","17","0","0","12","45","20","95","99","76","0","0","-"
"724","Thomas Harley","DAL","D","79","1483.8333333333","13","24","9","15","37","43.02","121","10.74","6.29","313","183","113","13","5","24","12","6","6","0","0","8","56","36","64","163","119","0","0","-"
"65","Adam Henrique","ANA, EDM","C","82","1053.5666666667","17","19","9","10","36","70.59","105","16.19","14.29","210","166","112","69","7","25","30","11","10","0","1","9","17","22","90","63","55","410","333","55.18"
"80","Evander Kane","EDM","L","77","1163.35","21","15","9","6","36","66.67","196","10.71","24.84","374","282","210","112","21","37","69","25","21","3","1","16","37","24","246","135","29","32","33","49.23"
"138","Mikael Granlund","S.J","C","69","1091.3833333333","11","25","13","12","36","69.23","104","10.58","11.88","189","143","106","40","10","19","22","11","11","0","0","15","16","36","57","96","43","417","483","46.33"
"184","Phillip Danault","L.A","C","78","1120.5666666667","14","22","16","6","36","62.07","133","10.53","14.95","238","189","143","70","7","32","18","9","9","0","0","13","28","15","74","62","50","481","439","52.28"
"276","J.T. Compher","DET","L","77","1109.75","12","24","18","6","36","64.29","69","17.39","9.84","134","98","87","43","5","14","20","10","10","0","0","14","23","14","45","76","43","359","434","45.27"
"291","Sean Monahan","MTL, WPG","C","83","1122.3","15","21","13","8","36","57.14","116","12.93","13.85","209","159","129","70","7","13","10","4","4","0","0","8","29","35","25","71","40","519","392","56.97"
"302","Anthony Mantha","VGK, WSH","R","74","929.66666666667","20","16","10","6","36","67.92","96","20.83","10.61","192","140","110","57","9","15","25","10","9","1","0","9","17","23","51","37","30","2","6","25.00"
"373","Andrew Mangiapane","CGY","L","75","1057.6833333333","11","25","17","8","36","58.06","101","10.89","17.23","234","168","156","75","7","22","31","14","13","1","0","10","27","23","85","77","31","5","5","50.00"
"374","Frank Vatrano","ANA","R","82","1140.25","21","15","9","6","36","64.29","187","11.23","16.73","314","246","157","73","11","31","76","38","38","0","0","25","24","21","140","87","65","5","11","31.25"
"704","Nils Hoglander","VAN","L","80","924.9","24","12","8","4","36","66.67","113","21.24","17","187","165","137","88","8","13","41","19","18","1","0","18","12","29","96","93","19","0","0","-"
"33","Jamie Benn","DAL","L","82","966.66666666667","13","22","12","10","35","71.43","120","10.83","15.04","224","164","113","62","7","22","29","12","11","1","0","21","28","40","106","60","40","317","185","63.15"
"146","Mark Stone","VGK","R","56","789.08333333333","10","25","12","13","35","79.55","77","12.99","10.75","147","109","87","36","4","12","10","5","5","0","0","9","21","49","30","30","32","0","3","0.00"
"174","Mika Zibanejad","NYR","C","81","1164.4833333333","12","23","19","4","35","54.69","131","9.16","13.26","245","195","119","53","11","18","30","11","10","0","1","18","35","31","47","60","46","468","455","50.70"
"217","Chandler Stephenson","VGK","C","75","1050.95","10","25","15","10","35","71.43","69","14.49","6.89","129","98","78","34","3","3","21","5","3","1","1","16","17","31","39","64","36","432","411","51.25"
"252","MacKenzie Weegar","CGY","D","82","1541.5","17","18","7","11","35","43.21","175","9.71","7.65","403","240","101","16","9","30","39","18","17","1","0","8","60","39","171","112","153","0","0","-"
"274","Ryan Hartman","MIN","R","74","1009.0333333333","16","19","11","8","35","63.64","134","11.94","14.26","273","205","136","66","10","17","72","28","26","0","2","26","30","34","69","63","57","318","354","47.32"
"327","Travis Sanheim","PHI","D","81","1584.15","9","26","13","13","35","53.03","117","7.69","6.86","260","172","99","30","2","18","40","20","20","0","0","17","36","24","82","163","113","0","0","-"
"387","Timo Meier","N.J","R","69","1050.5","18","17","10","7","35","70.00","176","10.23","18.27","360","271","176","78","13","37","45","17","15","1","1","15","27","34","109","82","42","27","30","47.37"
"427","Anthony Cirelli","T.B","C","79","1174.9","14","21","11","10","35","51.47","106","13.21","13.79","204","155","122","70","6","22","34","13","12","0","1","24","21","39","61","101","59","376","359","51.16"
"619","Philipp Kurashev","CHI","C","75","1179.2166666667","12","23","15","8","35","79.55","89","13.48","10.45","200","137","110","48","13","23","21","9","8","1","0","12","21","39","23","69","48","97","112","46.41"
