"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"849","Logan Mailloux","MTL","D","1","21.116666666667","21.116666666667","65.35","79.56","45.10","56.83","53.99","51.28","42.62","36.94","53.57","5.68","2.84","66.67","4.6","3.53","56.59","28.41","25.57","52.63","17.05","11.37","60.00","5.68","0","100.00","15.15","18.94","44.44","0","3.79","0.00","61.56","77.98","44.12","0","0","-","13.33","92.31","1.056","5.68","8.52","11.37","34.1","33.33","17.05","17.05","19.89","46.15"
"402","Glenn Gawdin","ANA","C","1","6.8","6.8","35.29","79.41","30.77","17.65","44.12","28.57","0","26.47","0.00","0","8.82","0.00","1.41","1.68","45.62","17.65","26.47","40.00","0","17.65","0.00","0","8.82","0.00","23.53","11.76","66.67","0","0","-","25.49","50.98","33.33","0","0","-","-","66.67","0.67","8.82","8.82","17.65","61.76","33.33","8.82","8.82","26.47","25.00"
"510","Joona Koppanen","PIT","L","4","28.016666666667","7.0041666666667","42.83","79.24","35.09","34.27","55.68","38.10","29.98","36.41","45.16","0","0","-","1.07","2.65","28.79","19.27","27.84","40.91","4.28","17.13","20.00","0","0","-","19.99","14.28","58.33","0","0","-","21.65","80.43","21.21","0","0","-","0.00","100.00","1.000","0","6.42","14.99","57.82","0.00","2.14","10.71","36.41","5.56"
"807","Roby Jarventie","OTT","L","7","52.65","7.5214285714286","38.75","78.63","33.01","27.35","51.28","34.78","19.37","36.47","34.69","1.14","6.84","14.29","1.48","3.81","27.97","13.68","34.19","28.57","4.56","15.95","22.22","0","4.56","0.00","12.16","24.31","33.33","0","1.52","0.00","44.44","51.03","46.55","1.65","1.65","50.00","5.88","81.25","0.871","18.23","18.23","1.14","61.54","94.12","33.05","23.93","2.28","93.55"
"464","Brandon Gignac","MTL","C","7","64.916666666667","9.2738095238095","50.83","77.64","39.57","34.2","52.68","39.36","23.11","37.89","37.88","0.92","3.7","20.00","1.82","2.56","41.58","19.41","29.58","39.62","7.39","12.94","36.36","0.92","2.77","25.00","16.02","22.18","41.94","0","1.23","0.00","44.06","64.08","40.74","0","0","-","4.00","90.24","0.942","7.39","12.02","5.55","52.68","57.14","13.86","17.56","15.71","46.88"
"528","Zach Aston-Reese","DET","C","3","15.466666666667","5.1555555555556","34.91","77.59","31.03","31.03","50.43","38.10","23.28","34.91","40.00","0","0","-","1.81","1.87","49.20","19.4","34.91","35.71","7.76","3.88","66.67","0","0","-","15.52","41.38","27.27","0","0","-","28.02","78.45","26.32","0","0","-","0.00","100.00","1.000","7.76","31.03","7.76","65.95","50.00","11.64","31.03","31.03","27.27"
"760","Louis Crevier","CHI","D","24","348.8","14.533333333333","46.96","77.58","37.71","31.65","52.64","37.55","21.33","38.19","35.84","1.2","3.96","23.33","1.56","3.41","31.39","20.81","38.88","34.87","6.71","19.09","26.00","0.86","2.41","26.32","18.81","26.38","41.62","0.23","0.92","20.00","39.51","64.6","37.95","0.25","1.24","16.67","5.65","89.64","0.953","2.75","10.15","9.81","57.11","21.92","12.56","14.97","24.94","33.49"
"385","Anthony Richard","BOS","C","9","95.466666666667","10.607407407407","45.88","77.3","37.24","33.31","54.68","37.86","23.88","35.2","40.43","2.51","2.51","50.00","1.87","3.37","35.67","23.25","34.57","40.22","11.94","13.2","47.50","2.51","1.89","57.14","15.08","28.49","34.62","0","0","-","29.96","56.28","34.74","0","0.91","0.00","10.53","92.86","1.034","9.43","14.46","6.91","61.59","57.69","11.94","20.74","14.46","45.24"
"40","Logan Couture","S.J","C","6","83.85","13.975","54.38","77.28","41.30","37.21","55.1","40.31","21.47","35.78","37.50","2.15","2.15","50.00","3.33","3.19","51.05","23.61","33.63","41.25","11.45","14.31","44.44","1.43","0.72","66.67","16.22","25.76","38.64","0","0.95","0.00","47.55","71.32","40.00","0","1.03","0.00","10.00","94.00","1.040","5.01","9.3","10.73","47.94","31.82","19.32","17.89","22.9","45.76"
"50","Alec Martinez","VGK","D","55","943.28333333333","17.150606060606","58.58","75.31","43.75","40.01","48.66","45.12","28.62","33.08","46.39","3.05","3.18","48.98","2.51","2.93","46.14","27.1","33.65","44.61","9.73","12.02","44.74","1.46","1.21","54.76","23.15","28.84","44.54","1.53","1.19","56.25","48.42","62.29","43.73","0.55","1.38","28.57","10.67","90.38","1.011","8.08","12.85","9.22","41.98","46.69","17.62","17.62","19.08","48.01"
"616","Oliver Wahlstrom","NYI","R","32","326.95","10.2171875","52.12","74.87","41.04","37.62","51.75","42.09","26.24","34.68","43.07","1.84","2.94","38.46","2.37","3.19","42.58","24.22","36.34","40.00","11.19","14.13","44.20","1.28","1.65","43.75","17.37","29.61","36.98","0.24","0.73","25.00","46.65","55.93","45.48","0.53","1.06","33.33","6.99","91.53","0.985","9.54","11.74","9.73","53.22","49.52","16.52","16.7","17.07","49.18"
"608","Trey Fix-Wolansky","CBJ","R","11","114.63333333333","10.421212121212","70.14","74.85","48.38","49.2","51.82","48.70","37.69","34.54","52.17","3.14","3.14","50.00","2.75","3.87","41.48","28.79","39.26","42.31","10.47","18.84","35.71","1.57","1.05","60.00","24.43","27.22","47.30","2.09","0.7","75.00","58.21","51.41","53.10","0","2.27","0.00","8.33","90.91","0.992","13.61","9.94","6.8","49.72","66.67","23.03","16.23","14.13","61.97"
"456","Luke Kunin","S.J","C","77","993.06666666667","12.89696969697","49.48","74.5","39.91","33.59","53.89","38.40","22.23","37.88","36.98","1.45","3.2","31.17","2.1","3.71","36.17","21.69","37.28","36.78","9.43","15.29","38.14","0.6","1.87","24.39","16.35","29.32","35.80","0.64","1.21","34.78","42.15","61.61","40.62","0.44","0.61","41.67","6.52","91.55","0.981","5.86","10.69","8.58","49.72","40.59","14.44","15.77","20.78","40.99"
"34","Nick Bonino","NYR","C","45","458.88333333333","10.197407407407","43.8","74.4","37.06","32.17","47.59","40.33","22.62","30.99","42.20","1.05","2.62","28.57","1.94","2.99","39.29","19.22","33.21","36.66","6.93","13.99","33.13","0.65","0.92","41.67","16.39","25.63","39.00","0.17","1.39","11.11","35.88","67.24","34.80","0.38","0.94","28.57","4.62","91.56","0.962","6.8","11.77","13.47","53.22","33.55","12.29","15.69","25.37","32.64"
"763","Brandon Biro","BUF","L","5","51.616666666667","10.323333333333","37.2","74.39","33.33","25.57","49.98","33.85","18.6","29.06","39.02","3.49","3.49","50.00","2.59","3.36","43.48","18.6","33.71","35.56","9.3","18.6","33.33","3.49","2.32","60.00","12.4","20.15","38.10","0","1.55","0.00","38.62","75.56","33.82","0","0","-","18.75","88.00","1.068","10.46","11.62","11.62","55.8","47.37","15.11","15.11","30.22","33.33"
"459","Lucas Johansen","WSH","D","6","83.133333333333","13.855555555556","41.14","74.34","35.63","29.59","53.41","35.65","20.21","32.48","38.36","2.89","2.17","57.14","3.02","3.83","44.07","16.6","36.81","31.08","5.05","15.88","24.14","1.44","0.72","66.67","15.4","27.91","35.56","0","0.96","0.00","25.02","60.47","29.27","1.04","1.04","50.00","14.29","93.33","1.076","2.17","9.38","7.22","61.35","23.08","7.94","18.04","17.32","31.43"
"879","Lane Hutson","MTL","D","2","43.733333333333","21.866666666667","50.76","74.09","40.66","35.67","53.51","40.00","24.7","38.41","39.13","2.74","5.49","33.33","2.69","2.89","48.17","30.18","30.18","50.00","12.35","10.98","52.94","2.74","1.37","66.67","23.78","25.61","48.15","0","1.83","0.00","33.69","61.43","35.42","0","3.96","0.00","11.11","85.71","0.968","1.37","10.98","6.86","41.16","16.67","9.6","15.09","13.72","41.18"
"628","Filip Zadina","S.J","R","72","864.7","12.009722222222","55.86","73.97","43.03","37.82","53.91","41.23","25.88","37.05","41.12","1.67","4.58","26.67","2.31","3.46","40.05","24.84","36.98","40.18","10.2","14.36","41.53","0.69","2.15","24.39","19.52","30.16","39.29","1.11","1.94","36.36","46.1","61.04","43.03","0.2","1.2","14.29","6.43","87.64","0.941","5.62","11.31","8.19","48.43","40.70","14.92","16.79","18.25","44.98"
"681","Jake Christiansen","CBJ","D","12","157.46666666667","13.122222222222","45.72","73.92","38.22","30.86","53.34","36.65","19.43","35.06","35.66","1.91","3.43","35.71","1.32","3.16","29.36","17.91","34.29","34.31","5.72","14.86","27.78","1.14","1.52","42.86","16.26","25.91","38.55","1.02","1.52","40.00","41.83","64.94","39.18","0","1.1","0.00","9.80","90.22","1.000","4.95","8.38","4.95","50.3","50.00","17.15","14.48","14.86","53.57"
"257","Josh Brown","ARI","D","51","646.65","12.679411764706","51.77","73.86","41.21","38.23","53.72","41.57","27.37","36.56","42.82","3.34","3.25","50.70","2.59","3.32","43.76","25.79","36","41.74","10.58","14.85","41.61","1.21","1.67","41.94","20.29","28.21","41.84","1.48","1.61","48.00","41.95","61.65","40.49","1.21","0.54","69.23","12.20","91.12","1.033","8.07","11.32","9.65","59.94","45.55","16.52","17.54","21.43","43.52"
"722","Graeme Clarke","N.J","R","3","34.15","11.383333333333","50.95","73.79","40.85","28.11","52.71","34.78","19.33","36.9","34.38","1.76","5.27","25.00","1.51","4.05","27.18","22.84","40.41","36.11","3.51","22.84","13.33","0","3.51","0.00","25.77","23.43","52.38","2.34","2.34","50.00","35.53","63.45","35.90","0","0","-","9.09","85.71","0.948","5.27","19.33","14.06","50.95","27.27","7.03","22.84","31.63","18.18"
"138","Mikael Granlund","S.J","C","69","1091.3833333333","15.817149758454","54.26","73.78","42.38","39.36","52.06","43.05","26.77","35.68","42.87","2.86","3.85","42.62","2.55","4.03","38.72","24.96","37.49","39.96","9.73","15.28","38.90","1.7","1.65","50.82","20.3","29.61","40.68","1.1","1.54","41.67","47.01","59.95","43.95","0.48","1.19","28.57","10.68","89.21","0.999","6.98","13.96","9.13","39.03","43.34","18.91","19.02","21.83","46.42"
"826","Emil Heineman","MTL","L","4","39.15","9.7875","50.57","73.56","40.74","35.25","44.44","44.23","26.05","22.99","53.13","4.6","1.53","75.00","1.47","2.87","33.92","16.86","29.12","36.67","10.73","16.86","38.89","4.6","1.53","75.00","8.17","16.35","33.33","0","0","-","48.7","70.84","40.74","0","0","-","17.65","93.33","1.110","1.53","4.6","15.33","61.3","9.09","7.66","9.2","24.52","23.81"
"18","Marc-Edouard Vlasic","S.J","D","57","837.08333333333","14.68567251462","53.47","73.54","42.10","37.27","49.89","42.76","24.59","35.55","40.88","1.79","3.73","32.47","2.23","3.35","39.99","23.01","36.84","38.44","10.03","14.91","40.23","0.86","2.29","27.27","17.3","29.24","37.17","0.57","1.43","28.57","45.24","61.81","42.26","0.72","0.52","58.33","7.29","89.52","0.968","2.94","10.11","9.68","54.62","23.30","12.76","17.42","21.07","37.71"
"463","Julien Gauthier","NYI","R","27","269.8","9.9925925925926","42.25","73.39","36.54","28.24","50.04","36.08","20.01","34.91","36.44","2","3.11","39.13","1.56","2.92","34.85","15.79","32.69","32.57","6.67","13.57","32.97","1.11","1.78","38.46","12.16","25.5","32.28","0.89","1.48","37.50","36.94","66.17","35.83","0.32","0.32","50.00","10.00","91.08","1.011","8.23","18.24","12.9","52.93","38.95","11.79","25.13","22.02","34.87"
"604","Grant Hutton","NYI","D","2","17.25","8.625","62.61","73.04","46.15","52.17","48.7","51.72","34.78","31.3","52.63","3.48","0","100.00","4.33","4.8","47.40","34.78","20.87","62.50","20.87","17.39","54.55","3.48","0","100.00","18.55","4.64","80.00","0","0","-","50.24","70.34","41.67","0","0","-","10.00","100.00","1.100","6.96","10.43","6.96","66.09","50.00","17.39","13.91","20.87","45.45"
"137","Jarred Tinordi","CHI","D","52","721.9","13.882692307692","44.72","72.72","38.08","32.08","52.28","38.03","22.36","35.32","38.76","1.83","4.07","30.99","2.1","3.17","39.79","19.45","35.82","35.19","7.73","14.54","34.70","0.91","2.08","30.56","15.63","28.37","35.52","0.89","1.88","32.00","33.98","60.51","35.96","0.24","0.84","22.22","8.18","88.47","0.966","2.74","10.8","9.31","54.36","22.76","8.56","16.21","21.11","28.85"
"161","Jean-Gabriel Pageau","NYI","C","82","1022.6","12.470731707317","51.63","72.64","41.55","36.32","49.05","42.54","24.12","33.33","41.98","2.23","3.05","42.22","2.51","2.84","47.00","23.35","32.21","42.03","10.97","12.26","47.22","1.41","1.29","52.17","16.51","26.6","38.29","0.63","1.33","32.00","43.73","66.19","39.78","0.42","1.02","29.41","9.25","90.85","1.001","8.45","14.26","16.66","48.05","33.64","14.43","19.6","28.28","33.79"
"98","David Savard","MTL","D","60","1011.9","16.865","54.02","72.58","42.67","39.13","50.1","43.85","26.74","34.63","43.57","3.08","3.38","47.71","2.66","3.16","45.73","26.74","34.57","43.62","11.8","13.58","46.50","1.84","1.36","57.41","19.92","27.99","41.58","1.11","1.82","37.84","42.4","56.61","42.82","0.43","0.94","31.25","11.53","90.24","1.018","7.12","11.03","9.37","37.95","43.17","18.38","18.2","20.28","47.55"
"745","Maxence Guenette","OTT","D","7","96.016666666667","13.716666666667","61.86","72.49","46.05","41.24","53.74","43.42","25.62","36.24","41.41","1.25","1.87","40.00","2.17","3.61","37.52","25.62","31.87","44.57","8.12","16.25","33.33","0","1.87","0.00","23.33","20.83","52.83","1.67","0","100.00","55.06","58.67","48.41","0","0","-","4.88","94.83","0.997","7.5","11.87","6.25","56.24","54.55","14.37","18.12","18.12","44.23"
"45","Robert Bortuzzo","NYI, STL","D","27","332.33333333333","12.308641975309","49.47","72.22","40.65","37.01","48.57","43.25","25.64","34.48","42.64","2.35","2.71","46.43","2.24","3.18","41.36","24.19","29.97","44.67","11.01","13.72","44.53","1.26","1.08","53.85","17.57","21.66","44.79","0.96","1.44","40.00","47.98","63.89","42.89","0.52","0.78","40.00","9.15","92.15","1.013","11.01","14.44","7.22","66.26","60.40","20.04","19.86","17.69","53.11"
"237","Matthew Benning","S.J","D","14","218.11666666667","15.579761904762","48.14","72.07","40.05","36.59","53.92","40.43","23.66","39.06","37.72","1.38","2.75","33.33","2.6","4.04","39.15","19.26","38.51","33.33","9.63","19.53","33.02","1.1","1.38","44.44","12.84","25.31","33.65","0","1.47","0.00","44.5","58.01","43.41","0","0.4","0.00","5.81","92.96","0.988","5.5","6.6","7.15","56.12","43.48","17.33","13.2","22.28","43.75"
"672","Jesse Ylönen","MTL","R","59","524.05","8.8822033898305","44.65","71.9","38.31","32.29","48.77","39.83","22.9","32.06","41.67","2.18","1.83","54.29","2.15","3.12","40.84","18.43","33.78","35.31","8.82","13.17","40.10","1.49","0.92","61.90","12.82","27.48","31.82","0.92","0.61","60.00","35.72","55.9","38.99","0","0.66","0.00","9.50","94.29","1.038","6.07","11.22","9.85","54.16","38.13","10.76","16.37","18.89","36.29"
"809","Shakir Mukhamadullin","S.J","D","3","59.3","19.766666666667","48.57","71.84","40.34","33.39","47.55","41.25","20.24","25.3","44.44","2.02","2.02","50.00","3.34","2.93","53.24","14.17","35.41","28.57","6.07","10.12","37.50","0","0","-","10.79","33.73","24.24","0","2.7","0.00","62.84","71.61","46.74","1.46","0","100.00","10.00","92.00","1.020","7.08","20.24","17.2","35.41","29.17","26.31","24.28","28.33","48.15"
"233","Andreas Athanasiou","CHI","C","28","336.66666666667","12.02380952381","49.01","71.82","40.56","33.68","54","38.41","26.38","37.43","41.34","2.14","3.39","38.71","2.02","3.45","36.94","19.96","32.61","37.97","9.09","14.26","38.93","1.6","2.14","42.86","14.5","24.48","37.20","0.48","0.95","33.33","41.45","58.18","41.60","0.26","0.77","25.00","8.11","90.95","0.991","6.06","11.41","5.7","50.26","51.52","16.57","16.75","16.57","50.00"
"587","Fabian Zetterlund","S.J","L","82","1285","15.670731707317","54.3","71.81","43.06","39.18","50.52","43.68","26.24","34.18","43.43","2.75","4.16","39.86","2.52","3.86","39.49","24.56","36.33","40.34","9.57","15.32","38.46","1.45","1.96","42.47","19.98","28.02","41.63","1.31","1.56","45.65","48.02","58.27","45.18","0.4","1.28","24.00","10.50","87.84","0.983","7.19","14.29","9.57","39.13","42.90","19.14","19.8","21.67","46.91"
"598","Cole Guttman","CHI","C","27","284.11666666667","10.522839506173","53.22","71.8","42.57","36.75","50.89","41.93","26.61","37.8","41.31","1.27","4.86","20.69","2.01","3.4","37.14","20.27","39.49","33.92","7.18","15.21","32.08","0.63","2.53","20.00","17.46","32.38","35.03","0.56","1.69","25.00","46.37","53.69","46.34","0.31","1.22","20.00","4.76","87.15","0.919","8.87","9.08","5.49","49.21","61.76","15.63","15.21","16.47","48.68"
"822","Mikael Pyyhtia","CBJ","L","17","200.13333333333","11.772549019608","52.76","71.65","42.41","37.48","50.67","42.52","27.58","35.68","43.60","1.5","2.7","35.71","1.86","3.42","35.26","21.29","36.58","36.79","6.6","16.49","28.57","0.6","1.8","25.00","19.59","26.78","42.24","0.8","0.8","50.00","47.63","59.33","44.53","0.43","0.43","50.00","5.43","92.44","0.979","9.59","11.39","9.29","45.27","50.79","17.39","17.69","20.99","45.31"
"577","Cameron Crotty","ARI","D","1","10.05","10.05","47.76","71.64","40.00","29.85","59.7","33.33","17.91","41.79","30.00","0","5.97","0.00","1.4","2.33","37.65","17.91","23.88","42.86","5.97","5.97","50.00","0","0","-","15.92","23.88","40.00","0","0","-","43.12","112.11","27.78","0","8.62","0.00","0.00","85.71","0.857","5.97","5.97","5.97","77.61","50.00","17.91","5.97","41.79","30.00"
"788","Lukas Reichel","CHI","L","65","804.36666666667","12.374871794872","49.01","71.53","40.66","35.21","52.14","40.31","25.59","37","40.88","1.42","3.36","29.69","1.93","3.5","35.53","21.18","35.21","37.57","7.68","14.47","34.68","0.75","2.09","26.32","18","27.65","39.43","0.6","1.09","35.29","44.82","57.97","43.61","0.32","0.43","42.86","5.54","90.93","0.965","8.73","9.85","5.52","47.37","61.26","19.1","15.59","16.93","53.00"
"755","Adam Edstrom","NYR","C","11","92.383333333333","8.3984848484848","42.86","71.44","37.50","22.73","52.61","30.17","15.59","37.02","29.63","1.95","0.65","75.00","1.57","3.29","32.27","20.78","28.58","42.11","5.85","12.34","32.14","0","0","-","19.92","21.65","47.92","1.73","0","100.00","32.83","65.67","33.33","0.94","0.94","50.00","12.50","98.25","1.107","11.04","18.83","14.29","47.41","43.59","14.29","20.78","28.58","33.33"
"536","Mario Ferraro","S.J","D","78","1511.7666666667","19.381623931624","55.88","71.36","43.92","39.37","50.21","43.95","26.91","34.13","44.08","2.38","3.93","37.74","2.37","3.07","43.59","25.32","35.12","41.89","9.96","13.45","42.54","1.31","1.91","40.74","20.48","28.89","41.48","0.9","1.64","35.42","47.58","59.22","44.55","0.46","1.15","28.57","8.85","88.49","0.973","4.76","11.87","9.68","40.28","32.97","16.59","18.02","21.75","43.27"
"331","Robby Fabbri","DET","C","68","733.53333333333","10.787254901961","53.41","71.33","42.82","38.2","52.19","42.26","26.67","36.32","42.34","2.54","3.44","42.47","2.4","3.15","43.31","23.97","32.96","42.10","9.49","11.53","45.14","1.39","1.55","47.22","19.3","28.57","40.32","0.76","1.64","31.82","45.01","57.89","43.74","0.83","0.71","53.85","9.51","90.54","1.000","8.1","10.8","8.1","49.24","50.00","13.91","15.79","16.93","45.09"
"63","Travis Hamonic","OTT","D","48","635.78333333333","13.245486111111","54.08","71.25","43.15","38.5","49.55","43.73","26.9","35.86","42.86","2.55","3.49","42.19","2.42","3.29","42.44","22.84","34.63","39.74","11.23","13.97","44.57","1.51","1.6","48.48","15.48","27.56","35.96","0.75","1.64","31.58","47.16","56.43","45.53","0.68","0.95","41.67","9.47","90.26","0.997","9.34","13.4","9.44","52.66","49.75","19.82","20.01","18.87","51.22"
