"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"437","Benn Ferriero","VAN","R","2","8.7166666666667","4.3583333333333","13.77","75.72","15.38","13.77","55.07","20.00","0","41.3","0.00","0","0","-","0.36","2.89","10.94","0","41.3","0.00","0","20.65","0.00","0","0","-","0","27.53","0.00","0","0","-","19.89","49.71","28.57","0","0","-","-","100.00","1.00","13.77","6.88","6.88","75.72","66.67","13.77","6.88","6.88","66.67"
"215","Martin St Pierre","MTL","C","1","8.7333333333333","8.7333333333333","34.35","75.57","31.25","27.48","20.61","57.14","20.61","13.74","60.00","0","0","-","3.46","0.36","90.57","13.74","6.87","66.67","6.87","0","100.00","0","0","-","9.16","9.16","50.00","0","0","-","29.77","69.47","30.00","0","0","-","0.00","100.00","1.000","13.74","20.61","20.61","27.48","40.00","27.48","34.35","27.48","50.00"
"682","Mitch Callahan","DET","R","1","9.0166666666667","9.0166666666667","46.58","26.62","63.64","26.62","19.96","57.14","6.65","19.96","25.00","0","0","-","0.73","1.1","39.89","13.31","6.65","66.67","0","6.65","0.00","0","0","-","17.74","0","100.00","0","0","-","38.45","28.84","57.14","0","0","-","0.00","100.00","1.000","0","13.31","0","73.2","-","0","13.31","19.96","0.00"
"413","Peter LeBlanc","WSH","C","1","9.4333333333333","9.4333333333333","25.44","82.69","23.53","19.08","63.6","23.08","0","44.52","0.00","0","0","-","1.08","4.29","20.18","25.44","50.88","33.33","6.36","25.44","20.00","0","0","-","25.44","33.92","42.86","0","0","-","0","27.56","0.00","0","0","-","-","100.00","1.00","19.08","6.36","0","44.52","100.00","19.08","12.72","12.72","60.00"
"380","Nick Drazenovic","PIT","C","1","9.5833333333333","9.5833333333333","50.09","25.04","66.67","43.83","25.04","63.64","37.57","18.78","66.67","0","6.26","0.00","2.28","2.14","51.60","31.3","18.78","62.50","18.78","18.78","50.00","0","6.26","0.00","16.7","0","100.00","0","0","-","27.13","9.04","75.00","0","0","-","0.00","66.67","0.667","0","6.26","6.26","68.87","0.00","0","6.26","12.52","0.00"
"883","Cody Kunyk","T.B","R","1","10.2","10.2","64.71","58.82","52.38","52.94","47.06","52.94","41.18","23.53","63.64","0","0","-","3.08","2.14","59.05","35.29","47.06","42.86","17.65","11.76","60.00","0","0","-","23.53","47.06","33.33","0","0","-","42.48","16.99","71.43","0","0","-","0.00","100.00","1.000","11.76","5.88","5.88","64.71","66.67","11.76","5.88","17.65","40.00"
"679","Ben Chiarot","WPG","D","1","10.783333333333","10.783333333333","38.95","77.9","33.33","27.82","44.51","38.46","11.13","38.95","22.22","0","16.69","0.00","0.5","2.58","16.37","11.13","27.82","28.57","0","11.13","0.00","0","11.13","0.00","14.84","22.26","40.00","0","0","-","40.19","48.22","45.45","0","8.04","0.00","0.00","57.14","0.571","0","0","0","0","-","27.82","16.69","11.13","71.43"
"735","Petter Granberg","TOR","D","1","11.35","11.35","21.15","89.87","19.05","21.15","74.01","22.22","15.86","31.72","33.33","0","0","-","0.46","3.12","12.83","5.29","26.43","16.67","0","10.57","0.00","0","0","-","7.05","21.15","25.00","0","0","-","22.91","76.36","23.08","0","0","-","0.00","100.00","1.000","0","0","0","0","-","10.57","10.57","31.72","25.00"
"196","David Van Der Gulik","COL","L","2","11.35","5.675","52.86","47.58","52.63","52.86","26.43","66.67","31.72","10.57","75.00","0","0","-","1.57","0.73","68.32","15.86","10.57","60.00","0","5.29","0.00","0","0","-","21.15","7.05","75.00","0","0","-","53.45","45.81","53.85","0","0","-","0.00","100.00","1.000","37","0","15.86","37","70.00","42.29","5.29","26.43","61.54"
"644","Jamie Devane","TOR","L","2","11.716666666667","5.8583333333333","30.73","56.33","35.29","20.48","46.09","30.77","15.36","30.73","33.33","0","5.12","0.00","0.91","3.51","20.67","20.48","25.6","44.44","0","15.36","0.00","0","5.12","0.00","27.31","13.66","66.67","0","0","-","14.79","44.38","25.00","0","0","-","0.00","83.33","0.833","10.24","20.48","10.24","56.33","50.00","15.36","25.6","25.6","37.50"
"761","Jason Akeson","PHI","R","1","12.266666666667","12.266666666667","83.15","53.8","60.71","58.7","44.02","57.14","34.24","29.35","53.85","9.78","4.89","66.67","4.48","0.98","82.12","44.02","4.89","90.00","19.57","4.89","80.00","9.78","0","100.00","32.61","0","100.00","0","0","-","28.26","42.39","40.00","0","0","-","28.57","83.33","1.119","4.89","29.35","14.67","39.13","25.00","14.67","39.13","29.35","33.33"
"780","Alexey Marchenko","DET","D","1","12.4","12.4","58.06","58.06","50.00","43.55","48.39","47.37","43.55","33.87","56.25","9.68","0","100.00","5.87","4.29","57.78","29.03","38.71","42.86","24.19","24.19","50.00","4.84","0","100.00","6.45","19.35","25.00","0","0","-","41.94","13.98","75.00","6.99","0","100.00","22.22","100.00","1.222","9.68","4.84","14.52","87.1","40.00","14.52","9.68","14.52","50.00"
"831","Karl Stollery","COL","D","2","12.933333333333","6.4666666666667","51.03","23.2","68.75","41.75","18.56","69.23","27.84","9.28","75.00","4.64","0","100.00","1.98","0.59","77.04","27.84","13.92","66.67","9.28","4.64","66.67","4.64","0","100.00","24.74","12.37","66.67","0","0","-","20.1","13.4","60.00","0","0","-","16.67","100.00","1.167","4.64","18.56","0","64.95","100.00","9.28","32.47","4.64","66.67"
"764","Justin Johnson","NYI","R","2","12.966666666667","6.4833333333333","50.9","50.9","50.00","32.39","50.9","38.89","18.51","37.02","33.33","0","4.63","0.00","0.69","2.01","25.60","4.63","18.51","20.00","0","9.25","0.00","0","0","-","6.17","12.34","33.33","0","6.17","0.00","46.79","46.79","50.00","0","0","-","0.00","87.50","0.875","37.02","9.25","4.63","50.9","88.89","41.65","18.51","13.88","75.00"
"674","Gabriel Dumont","MTL","C","2","13.1","6.55","36.64","68.7","34.78","27.48","54.96","33.33","27.48","41.22","40.00","0","0","-","1.01","2.76","26.84","9.16","22.9","28.57","4.58","4.58","50.00","0","0","-","6.11","24.43","20.00","0","0","-","33.08","59.54","35.71","0","0","-","0.00","100.00","1.000","9.16","9.16","22.9","45.8","28.57","9.16","9.16","27.48","25.00"
"752","Bill Arnold","CGY","C","1","13.583333333333","13.583333333333","44.17","44.17","50.00","26.5","22.09","54.55","8.83","13.25","40.00","0","4.42","0.00","1.11","1.46","43.36","17.67","30.92","36.36","0","4.42","0.00","0","0","-","23.56","35.34","40.00","0","5.89","0.00","38.28","12.76","75.00","0","0","-","0.00","66.67","0.667","0","22.09","0","48.59","-","4.42","30.92","8.83","33.33"
"784","Johnny Gaudreau","CGY","L","1","13.666666666667","13.666666666667","48.29","35.12","57.89","30.73","21.95","58.33","17.56","8.78","66.67","4.39","0","100.00","1.6","0.99","61.66","21.95","21.95","50.00","4.39","8.78","33.33","4.39","0","100.00","23.41","17.56","57.14","0","0","-","31.71","19.02","62.50","0","0","-","25.00","100.00","1.250","0","13.17","13.17","52.68","0.00","8.78","21.95","21.95","28.57"
"326","Brandon Yip","PHX","R","2","13.75","6.875","43.64","43.64","50.00","34.91","21.82","61.54","30.55","8.73","77.78","4.36","4.36","50.00","2.67","1.4","65.70","21.82","17.45","55.56","13.09","8.73","60.00","4.36","4.36","50.00","11.64","11.64","50.00","0","0","-","25.21","37.82","40.00","0","0","-","14.29","50.00","0.643","8.73","17.45","4.36","56.73","66.67","13.09","17.45","17.45","42.86"
"789","Jonathan Racine","FLA","D","1","13.766666666667","13.766666666667","47.94","87.17","35.48","30.51","65.38","31.82","21.79","56.66","27.78","0","4.36","0.00","1.4","5.47","20.36","13.08","47.94","21.43","8.72","39.23","18.18","0","4.36","0.00","5.81","11.62","33.33","0","0","-","31.48","44.07","41.67","0","0","-","0.00","92.31","0.923","17.43","8.72","4.36","61.02","80.00","34.87","30.51","13.08","72.73"
"743","Dylan McIlrath","NYR","D","2","14.05","7.025","85.41","51.25","62.50","55.52","46.98","54.17","46.98","34.16","57.89","0","4.27","0.00","3.22","4.14","43.69","34.16","25.62","57.14","8.54","21.35","28.57","0","0","-","34.16","5.69","85.71","0","0","-","49.35","37.01","57.14","0","6.17","0.00","0.00","87.50","0.875","12.81","8.54","17.08","64.06","42.86","17.08","12.81","25.62","40.00"
"718","Christian Thomas","MTL","L","2","14.366666666667","7.1833333333333","37.59","91.88","29.03","25.06","62.65","28.57","12.53","41.76","23.08","0","4.18","0.00","1.15","2.95","27.98","16.71","29.23","36.36","4.18","16.71","20.00","0","4.18","0.00","16.71","16.71","50.00","0","0","-","30.16","78.42","27.78","0","0","-","0.00","90.00","0.900","8.35","16.71","4.18","54.29","66.67","8.35","29.23","12.53","40.00"
"796","Alex Khokhlachev","BOS","C","1","14.733333333333","14.733333333333","28.51","48.87","36.84","28.51","40.72","41.18","24.43","36.65","40.00","0","0","-","1.67","3.04","35.46","16.29","28.51","36.36","8.14","4.07","66.67","0","0","-","10.86","32.58","25.00","0","0","-","17.65","29.41","37.50","0","0","-","0.00","100.00","1.000","4.07","24.43","16.29","44.8","20.00","12.22","28.51","24.43","33.33"
"886","Christian Folin","MIN","D","1","14.8","14.8","16.22","48.65","25.00","16.22","44.59","26.67","8.11","36.49","18.18","8.11","0","100.00","1.18","2.37","33.29","16.22","20.27","44.44","4.05","4.05","50.00","4.05","0","100.00","16.22","21.62","42.86","5.41","0","100.00","0","40.99","0.00","0","0","-","100.00","100.00","2.000","0","4.05","12.16","44.59","0.00","4.05","20.27","20.27","16.67"
"803","Ryan Sproul","DET","D","1","15","15","56","20","73.68","40","12","76.92","16","12","57.14","0","0","-","1.49","0.57","72.45","20","8","71.43","8","0","100.00","0","0","-","16","10.67","60.00","0","0","-","46.22","11.56","80.00","0","0","-","0.00","100.00","1.000","12","20","4","48","75.00","24","24","8","75.00"
"168","Maxime Fortunus","DAL","D","1","15.216666666667","15.216666666667","51.26","67.03","43.33","39.43","51.26","43.48","19.72","31.54","38.46","3.94","0","100.00","2.32","2.22","51.07","23.66","23.66","50.00","15.77","11.83","57.14","3.94","0","100.00","10.51","15.77","40.00","0","0","-","34.17","51.26","40.00","0","0","-","20.00","100.00","1.200","0","7.89","7.89","59.15","0.00","11.83","19.72","11.83","50.00"
"325","Matt Hunwick","COL","D","1","15.533333333333","15.533333333333","73.39","57.94","55.88","65.67","42.49","60.71","50.21","27.04","65.00","3.86","3.86","50.00","4.4","1.87","70.17","38.63","15.45","71.43","27.04","7.73","77.78","0","3.86","0.00","15.45","10.3","60.00","0","0","-","44.64","55.79","44.44","5.58","0","100.00","7.69","85.71","0.934","11.59","15.45","3.86","46.35","75.00","19.31","15.45","11.59","62.50"
"655","Stefan Elliott","COL","D","1","15.8","15.8","53.16","68.35","43.75","45.57","68.35","40.00","34.18","41.77","45.00","3.8","3.8","50.00","2.95","4.3","40.69","26.58","41.77","38.89","15.19","22.78","40.00","3.8","3.8","50.00","15.19","25.32","37.50","0","0","-","27.43","32.91","45.45","0","0","-","11.11","90.91","1.020","3.8","11.39","7.59","56.96","33.33","22.78","15.19","11.39","66.67"
"396","Ryan Hamilton","EDM","L","2","15.8","7.9","45.57","60.76","42.86","30.38","45.57","40.00","11.39","26.58","30.00","0","7.59","0.00","1.71","2.09","44.95","22.78","22.78","50.00","7.59","7.59","50.00","0","0","-","20.25","20.25","50.00","0","5.06","0.00","16.46","54.85","23.08","0","5.49","0.00","0.00","71.43","0.714","7.59","11.39","15.19","56.96","33.33","7.59","11.39","22.78","25.00"
"748","Teemu Pulkkinen","DET","L","3","15.966666666667","5.3222222222222","56.37","37.58","60.00","41.34","33.82","55.00","15.03","30.06","33.33","0","0","-","2.46","1.71","58.95","26.3","7.52","77.78","7.52","3.76","66.67","0","0","-","25.05","5.01","83.33","0","0","-","27.14","38","41.67","0","0","-","0.00","100.00","1.000","11.27","11.27","7.52","60.13","60.00","11.27","18.79","7.52","60.00"
"792","Ty Rattie","STL","R","2","17.35","8.675","48.41","51.87","48.28","41.5","38.04","52.17","27.67","20.75","57.14","0","6.92","0.00","2.17","1.6","57.63","20.75","13.83","60.00","10.37","10.37","50.00","0","3.46","0.00","13.83","4.61","75.00","0","0","-","34.97","44.96","43.75","0","5","0.00","0.00","66.67","0.667","13.83","13.83","17.29","58.79","44.44","17.29","24.21","20.75","45.45"
"471","Aaron Palushaj","CAR","R","2","17.516666666667","8.7583333333333","61.66","47.95","56.25","47.95","34.25","58.33","37.68","23.98","61.11","0","3.43","0.00","2.55","1.4","64.54","23.98","13.7","63.64","17.13","10.28","62.50","0","3.43","0.00","9.13","4.57","66.67","0","0","-","49.48","49.48","50.00","0","0","-","0.00","85.71","0.857","6.85","6.85","13.7","68.51","33.33","17.13","10.28","27.4","38.46"
"832","Cameron Schilling","WSH","D","1","17.75","17.75","47.32","91.27","34.15","37.18","81.13","31.43","23.66","60.85","28.00","0","6.76","0.00","1.26","4.04","23.75","16.9","43.94","27.78","3.38","10.14","25.00","0","6.76","0.00","18.03","45.07","28.57","0","0","-","34.18","68.36","33.33","0","0","-","0.00","88.89","0.889","6.76","3.38","3.38","50.7","66.67","13.52","13.52","20.28","40.00"
"689","Craig Cunningham","BOS","L","2","17.883333333333","8.9416666666667","57.04","46.97","54.84","40.26","43.62","48.00","33.55","33.55","50.00","0","0","-","3.31","2.45","57.41","20.13","23.49","46.15","10.07","6.71","60.00","0","0","-","13.42","22.37","37.50","0","0","-","48.46","29.08","62.50","0","0","-","0.00","100.00","1.000","3.36","20.13","0","67.1","100.00","16.78","26.84","3.36","83.33"
"827","Adam Payerl","PIT","C","2","18.3","9.15","39.34","78.69","33.33","29.51","55.74","34.62","26.23","42.62","38.10","0","3.28","0.00","1.16","2.21","34.38","19.67","22.95","46.15","3.28","6.56","33.33","0","0","-","21.86","21.86","50.00","0","0","-","23.68","80.51","22.73","0","4.74","0.00","0.00","92.31","0.923","13.11","6.56","9.84","62.3","57.14","16.39","6.56","9.84","62.50"
"884","Matt Carey","CHI","L","2","18.4","9.2","52.17","58.7","47.06","39.13","42.39","48.00","32.61","39.13","45.45","3.26","6.52","33.33","1.73","2.76","38.51","16.3","29.35","35.71","9.78","16.3","37.50","3.26","3.26","50.00","8.7","17.39","33.33","0","0","-","42.39","37.68","52.94","0","4.71","0.00","10.00","83.33","0.933","6.52","26.09","0","58.7","100.00","16.3","32.61","22.83","41.67"
"552","Nicolas Deschamps","WSH","C","3","19.65","6.55","39.69","70.23","36.11","30.53","54.96","35.71","18.32","42.75","30.00","0","3.05","0.00","1.73","3.3","34.35","27.48","42.75","39.13","12.21","18.32","40.00","0","3.05","0.00","20.36","32.57","38.46","0","0","-","17.64","30.87","36.36","0","0","-","0.00","92.86","0.929","12.21","12.21","0","51.91","100.00","12.21","21.37","3.05","80.00"
"201","Kris Newbury","PHI","C","4","20.1","5.025","29.85","56.72","34.48","29.85","38.81","43.48","20.9","32.84","38.89","2.99","2.99","50.00","0.82","1.13","42.12","11.94","14.93","44.44","2.99","2.99","50.00","0","0","-","11.94","15.92","42.86","3.98","0","100.00","17.25","51.74","25.00","0","4.31","0.00","14.29","90.91","1.052","5.97","23.88","2.99","59.7","66.67","17.91","32.84","5.97","75.00"
"868","Matt Lindblad","BOS","C","2","22.533333333333","11.266666666667","26.63","61.24","30.30","15.98","47.93","25.00","13.31","42.6","23.81","0","0","-","0.78","1.98","28.14","10.65","23.96","30.77","2.66","10.65","20.00","0","0","-","10.65","17.75","37.50","0","0","-","23.08","46.15","33.33","0","0","-","0.00","100.00","1.000","7.99","15.98","0","53.25","100.00","13.31","15.98","5.33","71.43"
"167","Keith Aucoin","STL","C","2","23.033333333333","11.516666666667","44.28","52.1","45.95","36.47","46.89","43.75","26.05","26.05","50.00","0","7.81","0.00","1.69","4.29","28.24","13.02","31.26","29.41","5.21","18.23","22.22","0","5.21","0.00","10.42","17.37","37.50","0","0","-","41.39","22.58","64.71","0","3.76","0.00","0.00","70.00","0.700","7.81","5.21","10.42","52.1","42.86","7.81","13.02","15.63","33.33"
"352","Matt Pelech","S.J","R","6","23.083333333333","3.8472222222222","46.79","51.99","47.37","33.79","33.79","50.00","23.39","31.19","42.86","2.6","0","100.00","1.22","1.31","48.06","20.79","13","61.54","5.2","2.6","66.67","2.6","0","100.00","20.79","13.86","60.00","0","0","-","33.79","48.81","40.91","0","0","-","11.11","100.00","1.111","7.8","15.6","10.4","75.38","42.86","7.8","23.39","20.79","27.27"
"882","Michael Zalewski","VAN","L","2","23.1","11.55","49.35","38.96","55.88","33.77","23.38","59.09","23.38","7.79","75.00","5.19","0","100.00","2.16","1.08","66.72","25.97","10.39","71.43","5.19","0","100.00","0","0","-","27.71","13.85","66.67","3.46","0","100.00","26.26","33.77","43.75","3.75","0","100.00","22.22","100.00","1.222","7.79","20.78","10.39","38.96","42.86","10.39","25.97","20.78","33.33"
"450","Joe Piskula","NSH","D","2","23.533333333333","11.766666666667","56.09","30.59","64.71","45.89","22.95","66.67","40.79","17.85","69.57","2.55","0","100.00","3.2","1.04","75.51","20.4","10.2","66.67","12.75","5.1","71.43","0","0","-","10.2","6.8","60.00","0","0","-","40.51","22.1","64.71","3.68","0","100.00","6.25","100.00","1.063","20.4","10.2","2.55","43.34","88.89","30.59","15.3","7.65","80.00"
"464","Alex Grant","ANA","D","2","24","12","75","50","60.00","60","47.5","55.81","47.5","25","65.52","7.5","0","100.00","3.05","2.8","52.13","25","27.5","47.62","12.5","10","55.56","2.5","0","100.00","16.67","23.33","41.67","0","0","-","54.17","28.89","65.22","7.22","0","100.00","15.79","100.00","1.158","20","5","5","60","80.00","40","17.5","15","72.73"
"699","Bobby Butler","FLA","R","2","26","13","64.62","25.38","71.79","43.85","23.08","65.52","39.23","16.15","70.83","4.62","2.31","66.67","2.09","1.02","67.06","20.77","11.54","64.29","11.54","2.31","83.33","2.31","2.31","50.00","12.31","12.31","50.00","3.08","0","100.00","50","20","71.43","0","0","-","11.76","85.71","0.975","9.23","9.23","9.23","55.38","50.00","18.46","13.85","18.46","50.00"
"676","Roman Horak","CGY, EDM","C","3","26.15","8.7166666666667","45.89","105.54","30.30","27.53","75.72","26.67","16.06","59.66","21.21","2.29","4.59","33.33","1.52","5.3","22.24","13.77","41.3","25.00","6.88","22.94","23.08","0","2.29","0.00","9.18","24.47","27.27","3.06","0","100.00","39.77","66.28","37.50","0","3.31","0.00","14.29","92.31","1.066","16.06","11.47","2.29","57.36","87.50","20.65","18.36","4.59","81.82"
"617","Carl Klingberg","WPG","L","3","26.616666666667","8.8722222222222","47.34","58.61","44.68","33.81","40.58","45.45","24.8","33.81","42.31","4.51","0","100.00","1.45","2.06","41.26","22.54","15.78","58.82","15.78","9.02","63.64","2.25","0","100.00","9.02","9.02","50.00","0","0","-","29.3","45.59","39.13","3.26","0","100.00","18.18","100.00","1.182","4.51","0","15.78","58.61","22.22","15.78","4.51","29.3","35.00"
"759","Zach Trotman","BOS","D","2","26.666666666667","13.333333333333","47.25","38.25","55.26","45","29.25","60.61","29.25","18","61.90","0","0","-","2.28","1.53","59.91","22.5","13.5","62.50","11.25","4.5","71.43","0","0","-","15","12","55.56","0","0","-","35.75","29.25","55.00","0","0","-","0.00","100.00","1.000","6.75","6.75","2.25","54","75.00","11.25","22.5","6.75","62.50"
"163","Pascal Pelletier","VAN","L","3","26.833333333333","8.9444444444444","35.78","73.79","32.65","22.36","58.14","27.78","17.89","24.6","42.11","0","0","-","1.36","2.18","38.49","17.89","17.89","50.00","4.47","6.71","40.00","0","0","-","17.89","14.91","54.55","0","0","-","25.84","61.37","29.63","0","0","-","0.00","100.00","1.000","4.47","11.18","8.94","62.61","33.33","4.47","15.65","20.12","18.18"
"608","Tim Erixon","CBJ","D","2","26.866666666667","13.433333333333","58.06","62.53","48.15","46.9","46.9","50.00","24.57","31.27","44.00","6.7","2.23","75.00","3.34","2.46","57.58","37.97","26.8","58.62","13.4","15.63","46.15","4.47","0","100.00","32.75","14.89","68.75","2.98","0","100.00","22.58","45.16","33.33","0","3.23","0.00","27.27","92.86","1.201","8.93","13.4","13.4","37.97","40.00","17.87","17.87","20.1","47.06"
"451","Brad Mills","CHI","C","3","26.933333333333","8.9777777777778","53.47","44.55","54.55","35.64","35.64","50.00","26.73","28.96","48.00","2.23","4.46","33.33","1.66","1.18","58.38","24.5","13.37","64.71","6.68","2.23","75.00","0","0","-","23.76","14.85","61.54","2.97","0","100.00","41.83","38.61","52.00","0","6.44","0.00","8.33","84.62","0.929","6.68","8.91","8.91","64.6","42.86","15.59","20.05","8.91","63.64"
"356","Ryan Stoa","WSH","C","3","27.25","9.0833333333333","37.43","52.84","41.46","28.62","26.42","52.00","17.61","19.82","47.06","0","2.2","0.00","0.98","1.29","43.20","15.41","19.82","43.75","4.4","8.81","33.33","0","2.2","0.00","14.68","14.68","50.00","0","0","-","25.44","44.53","36.36","0","0","-","0.00","88.89","0.889","11.01","13.21","4.4","52.84","71.43","13.21","22.02","8.81","60.00"
"598","Brandon Mashinter","NYR","L","6","27.433333333333","4.5722222222222","61.24","59.05","50.91","41.56","37.18","52.78","30.62","21.87","58.33","0","2.19","0.00","1.87","2.26","45.31","28.43","32.81","46.43","6.56","6.56","50.00","0","2.19","0.00","29.16","34.99","45.45","0","0","-","41.07","28.43","59.09","0","0","-","0.00","90.00","0.900","13.12","15.31","10.94","54.68","54.55","17.5","24.06","19.68","47.06"
"521","Brett Gallant","NYI","L","4","27.533333333333","6.8833333333333","58.84","56.66","50.94","52.3","52.3","50.00","41.4","41.4","50.00","0","0","-","2.15","3.08","41.13","19.61","21.79","47.37","8.72","10.9","44.44","0","0","-","14.53","14.53","50.00","0","0","-","40.92","47.22","46.43","0","0","-","0.00","100.00","1.000","26.15","10.9","2.18","54.48","92.31","41.4","15.25","13.08","76.00"
"858","Cedric Paquette","T.B","C","2","28.366666666667","14.183333333333","27.5","63.45","30.23","25.38","42.3","37.50","21.15","19.04","52.63","2.12","0","100.00","1.18","2.38","33.10","12.69","27.5","31.58","8.46","8.46","50.00","0","0","-","5.64","25.38","18.18","0","0","-","18.33","42.77","30.00","3.06","0","100.00","10.00","100.00","1.100","19.04","12.69","8.46","38.07","69.23","27.5","16.92","19.04","59.09"
