"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"96","Tom Pyatt","OTT","L","37","366.5","9.9054054054054","41.26","77.27","34.81","29.8","55.01","35.14","21.28","40.6","34.39","0.82","3.6","18.52","1.63","2.64","38.22","19.15","30.29","38.74","9","10.31","46.61","0.33","2.13","13.33","13.53","26.63","33.70","0.22","1.53","12.50","25.78","58.88","30.45","0.24","0.47","33.33","3.85","91.13","0.950","6.22","20.63","9.99","45.35","38.38","12.77","28.98","21.61","37.14"
"869","Max Veronneau","OTT","R","12","134.85","11.2375","46.72","76.97","37.77","36.04","53.84","40.10","26.25","39.15","40.14","1.33","3.56","27.27","1.73","3.28","34.48","16.91","34.26","33.04","7.12","16.46","30.19","0.44","2.67","14.29","13.05","23.73","35.48","1.19","0.59","66.67","35.99","46.92","43.41","0","0","-","5.08","90.91","0.960","5.78","15.13","5.78","49.83","50.00","13.35","21.8","10.68","55.56"
"883","Filip Zadina","DET","R","9","117.16666666667","13.018518518519","46.6","76.3","37.92","32.77","62.99","34.22","22.02","46.09","32.33","1.02","3.58","22.22","1.45","4.31","25.20","17.92","34.31","34.31","5.12","16.9","23.26","0.51","2.05","20.00","17.07","23.21","42.37","0","0.68","0.00","31.07","53.26","36.84","0.74","1.48","33.33","4.65","92.22","0.969","13.83","16.39","5.63","44.04","71.05","22.02","22.53","12.29","64.18"
"854","Erik Brannstrom","OTT","D","2","31.516666666667","15.758333333333","43.79","76.15","36.51","28.56","53.31","34.88","20.94","39.98","34.38","1.9","1.9","50.00","2.42","3.69","39.59","19.04","41.88","31.25","9.52","11.42","45.45","0","0","-","12.69","40.61","23.81","0","2.54","0.00","19.25","44","30.43","0","0","-","9.09","95.24","1.043","7.62","9.52","13.33","51.4","36.36","19.04","11.42","22.85","45.45"
"682","Jack Rodewald","OTT","R","6","42.333333333333","7.0555555555556","51.02","75.12","40.45","35.43","46.77","43.10","19.84","26.93","42.42","0","0","-","2.46","2.69","47.77","22.68","32.6","41.03","15.59","14.17","52.38","0","0","-","9.45","24.57","27.78","0","0","-","20.47","51.18","28.57","0","0","-","0.00","100.00","1.000","8.5","8.5","8.5","49.61","50.00","17.01","14.17","21.26","44.44"
"750","Colton White","N.J","D","3","41.583333333333","13.861111111111","40.4","75.03","35.00","27.41","50.5","35.19","20.2","37.52","35.00","1.44","4.33","25.00","1.99","2.43","44.96","21.64","24.53","46.88","15.87","8.66","64.71","0","0","-","7.7","21.16","26.67","1.92","5.77","25.00","14.59","60.44","19.44","0","0","-","7.14","88.46","0.956","10.1","10.1","10.1","57.72","50.00","20.2","24.53","23.09","46.67"
"417","Ryan Murphy","MIN, N.J","D","3","30.616666666667","10.205555555556","43.11","74.47","36.67","31.36","58.79","34.78","17.64","39.19","31.03","1.96","0","100.00","1.79","3.64","32.90","15.68","39.19","28.57","7.84","15.68","33.33","1.96","0","100.00","10.45","31.36","25.00","0","0","-","33.97","45.29","42.86","0","0","-","11.11","100.00","1.111","5.88","17.64","5.88","47.03","50.00","19.6","23.52","17.64","52.63"
"848","Max Comtois","ANA","L","10","130.93333333333","13.093333333333","37.12","73.32","33.61","27.49","58.2","32.09","18.79","39.41","32.28","3.67","1.37","72.73","1.63","3.45","32.05","18.79","34.37","35.34","7.33","11.91","38.10","1.83","0.46","80.00","15.27","29.94","33.78","1.22","1.22","50.00","21.18","52.29","28.83","1.32","0","100.00","19.51","96.51","1.160","8.25","13.75","10.54","44.91","43.90","12.83","18.33","20.62","38.36"
"367","Max McCormick","OTT","L","14","100.75","7.1964285714286","50.02","73.25","40.58","38.11","53.6","41.56","24.42","41.09","37.27","0.6","4.17","12.50","1.63","2.89","36.02","19.65","31.56","38.37","9.53","13.7","41.03","0.6","2.98","16.67","13.5","23.82","36.17","0","1.59","0.00","38.71","51.61","42.86","0","0","-","2.44","89.86","0.923","9.53","14.89","5.36","55.38","64.00","17.27","21.44","15.48","52.73"
"523","John Gilmour","NYR","D","5","79.683333333333","15.936666666667","45.93","73.04","38.61","38.4","50.45","43.22","28.61","39.91","41.76","0.75","3.01","20.00","2.56","3.14","44.97","24.85","40.66","37.93","11.29","18.82","37.50","0.75","2.26","25.00","18.07","29.12","38.30","0","0","-","27.19","38.07","41.67","0","1.09","0.00","2.63","92.45","0.951","9.79","9.79","5.27","51.96","65.00","24.1","18.07","12.05","66.67"
"901","Taro Hirose","DET","L","10","143.9","14.39","44.2","72.97","37.72","33.77","53.37","38.76","24.18","41.28","36.94","2.92","2.5","53.85","1.92","3.01","38.93","21.26","31.69","40.16","8.34","10.01","45.45","2.5","1.67","60.00","17.23","28.91","37.35","0.56","0.56","50.00","25.9","48.78","34.68","0","0.6","0.00","12.07","93.94","1.060","12.51","13.76","10.42","38.78","54.55","17.93","20.01","19.6","47.78"
"199","Cody Goloubef","OTT","D","5","52.733333333333","10.546666666667","47.79","72.82","39.62","37.55","54.61","40.74","31.86","39.82","44.44","1.14","1.14","50.00","2.32","2.53","47.81","21.62","34.13","38.78","11.38","14.79","43.48","0","0","-","13.65","25.79","34.62","1.52","0","100.00","27.94","50.95","35.42","0","1.64","0.00","3.57","97.14","1.007","10.24","9.1","12.52","52.34","45.00","13.65","13.65","18.2","42.86"
"868","Drake Batherson","OTT","R","20","230.78333333333","11.539166666667","39","72.02","35.13","31.2","50.7","38.10","23.14","33.54","40.83","2.6","2.86","47.62","1.75","2.41","42.04","17.94","30.68","36.90","8.32","10.14","45.07","1.56","1.3","54.55","12.83","27.38","31.90","0.69","1.04","40.00","23.66","51.07","31.66","0.75","1.13","40.00","11.24","91.47","1.027","10.14","14.56","7.8","43.94","56.52","15.34","21.58","15.6","49.58"
"794","Logan Brown","OTT","C","2","15.95","7.975","60.19","71.47","45.71","45.14","45.14","50.00","41.38","37.62","52.38","0","3.76","0.00","2.08","2.04","50.48","33.86","30.09","52.94","11.29","11.29","50.00","0","0","-","30.09","25.08","54.55","0","0","-","38.04","54.34","41.18","0","0","-","0.00","90.00","0.900","11.29","7.52","7.52","48.9","60.00","15.05","11.29","11.29","57.14"
"83","Martin Hanzal","DAL","C","7","68.033333333333","9.7190476190476","52.92","71.44","42.55","42.33","55.56","43.24","30.87","38.8","44.30","1.76","5.29","25.00","2.47","5.8","29.83","22.93","33.51","40.63","12.35","14.99","45.16","1.76","1.76","50.00","14.11","24.69","36.36","0","4.7","0.00","38.22","36.94","50.85","0","0","-","5.71","86.36","0.921","12.35","19.4","14.99","45.86","45.16","16.76","22.05","22.05","43.18"
"565","Justin Bailey","PHI","R","11","63.083333333333","5.7348484848485","56.12","71.33","44.03","34.24","51.36","40.00","23.78","37.09","39.06","1.9","1.9","50.00","1.54","2.67","36.48","20.92","26.63","44.00","5.71","9.51","37.50","0","0.95","0.00","20.29","22.83","47.06","1.27","1.27","50.00","37.09","53.58","40.91","1.37","0","100.00","8.00","94.87","1.029","5.71","18.07","6.66","62.77","46.15","11.41","23.78","13.32","46.15"
"393","Adam Clendening","CBJ","D","4","35.466666666667","8.8666666666667","52.44","71.05","42.47","37.22","57.52","39.29","30.45","42.29","41.86","3.38","1.69","66.67","2.06","3.5","37.02","21.99","35.53","38.24","6.77","18.61","26.67","0","1.69","0.00","20.3","22.56","47.37","2.26","0","100.00","31.77","43.98","41.94","2.44","0","100.00","11.11","96.00","1.071","15.23","16.92","8.46","49.06","64.29","20.3","21.99","16.92","54.55"
"847","Alex Formenton","OTT","L","9","100.51666666667","11.168518518519","44.17","71.03","38.34","32.83","50.14","39.57","22.09","37.01","37.37","1.79","2.98","37.50","1.86","2.55","42.11","25.07","30.44","45.16","8.36","12.54","40.00","1.19","1.19","50.00","22.28","23.88","48.28","0","1.59","0.00","23.28","49.15","32.14","0.86","0.86","50.00","8.11","91.94","1.000","10.15","14.92","5.97","46.56","62.96","16.12","20.89","18.5","46.55"
"590","Kerby Rychel","CGY","L","2","17.85","8.925","36.97","70.59","34.38","13.45","50.42","21.05","3.36","33.61","9.09","0","3.36","0.00","0.55","3.19","14.68","10.08","26.89","27.27","3.36","16.81","16.67","0","3.36","0.00","8.96","13.45","40.00","0","0","-","29.13","53.41","35.29","0","0","-","0.00","90.00","0.900","13.45","13.45","20.17","36.97","40.00","16.81","23.53","30.25","35.71"
"685","Nikita Soshnikov","STL","R","5","35.7","7.14","45.38","70.59","39.13","33.61","55.46","37.74","23.53","35.29","40.00","1.68","3.36","33.33","1.39","3.6","27.87","18.49","28.57","39.29","6.72","13.45","33.33","1.68","1.68","50.00","15.69","20.17","43.75","0","0","-","29.13","50.98","36.36","0","2.43","0.00","7.14","90.48","0.976","11.76","18.49","10.08","53.78","53.85","18.49","23.53","16.81","52.38"
"506","Joseph Blandisi","ANA, PIT","C","9","64.95","7.2166666666667","52.66","70.21","42.86","38.8","54.5","41.58","25.87","38.8","40.00","1.85","2.77","40.00","2.51","3.06","45.08","24.02","24.02","50.00","9.24","12.01","43.48","0.92","0.92","50.00","19.71","16.01","55.17","0","1.23","0.00","26.69","52.04","33.90","0","0","-","7.14","92.86","1.000","3.7","12.93","11.09","60.05","25.00","5.54","19.4","17.55","24.00"
"791","Brett Howden","NYR","C","66","812.71666666667","12.313888888889","51.6","70.14","42.39","38.98","53.75","42.04","27.91","39.05","41.68","2.44","3.69","39.76","2.31","3.46","39.97","24.07","35.95","40.10","11.37","15.28","42.66","1.77","1.92","48.00","16.93","27.56","38.05","0.49","1.67","22.73","31.56","40.52","43.79","0.43","0.64","40.00","8.73","90.55","0.993","9.08","13.29","7.97","49.02","53.25","16.54","19.64","17.94","47.97"
"134","Mark Letestu","CBJ","C","2","17.983333333333","8.9916666666667","36.7","70.06","34.38","26.69","46.71","36.36","20.02","36.7","35.29","0","3.34","0.00","1.18","4.25","21.69","10.01","33.36","23.08","6.67","16.68","28.57","0","0","-","4.45","22.24","16.67","0","0","-","33.73","38.55","46.67","0","4.82","0.00","0.00","90.91","0.909","6.67","10.01","13.35","50.05","33.33","10.01","20.02","23.35","30.00"
"459","Cody Ceci","OTT","D","74","1448.6666666667","19.576576576577","54.84","69.62","44.06","41.09","52.43","43.93","29.74","38.27","43.73","2.73","3.64","42.86","2.58","3.04","45.92","25.51","30.86","45.26","11.6","13.17","46.82","1.74","1.99","46.67","18.55","23.58","44.04","0.77","0.99","43.75","33.86","46.66","42.05","0.3","1.02","22.73","9.19","90.48","0.997","7.99","13.71","9.44","41.5","45.84","15.95","20.5","19.76","44.66"
"189","Mikkel Boedker","OTT","L","71","859.66666666667","12.107981220657","48.44","69.03","41.24","35.53","52.14","40.53","25.54","38.18","40.09","2.93","4.4","40.00","2.06","3.15","39.48","21.85","32.8","39.97","9","15.15","37.28","1.61","2.37","40.35","17.12","23.54","42.11","1.3","1.4","48.28","31.55","44.06","41.73","0.5","1.31","27.78","11.48","88.48","1.000","10.89","14.8","7.68","44.74","58.65","16.89","21.85","16.54","50.52"
"217","Mark Borowiecki","OTT","D","53","745.63333333333","14.068553459119","52.47","68.96","43.21","40.96","49.17","45.45","27.84","35.33","44.08","2.17","3.14","40.91","2.37","2.62","47.52","23.17","30.9","42.86","11.51","11.83","49.31","1.13","1.61","41.18","15.56","25.43","37.96","0.75","1.5","33.33","33.82","46.61","42.05","0.35","0.58","37.50","7.80","91.12","0.989","8.21","17.62","12.79","49.89","39.08","14.48","23.66","24.14","37.50"
"480","Chris Tierney","OTT","C","81","1102.4","13.60987654321","51.92","68.69","43.05","38.7","51","43.14","28.9","37.66","43.42","2.94","4.03","42.19","2.41","3.22","42.80","25.36","31.4","44.68","11.1","13.5","45.13","1.58","2.07","43.28","19.01","23.88","44.33","0.94","1.02","48.15","30.5","44.65","40.59","0.79","1.26","38.46","10.17","89.31","0.995","9.96","11.54","9.58","43.05","50.97","15.95","18.51","19.43","45.08"
"563","Dillon Heatherington","DAL","D","5","50.683333333333","10.136666666667","58.01","68.66","45.79","48.54","55.64","46.59","36.7","36.7","50.00","5.92","1.18","83.33","2.77","2.23","55.35","24.86","26.04","48.84","11.84","7.1","62.50","2.37","1.18","66.67","17.36","25.25","40.74","3.16","0","100.00","34.2","53.01","39.22","1.71","0","100.00","16.13","96.77","1.129","4.74","4.74","4.74","68.66","50.00","11.84","8.29","15.39","43.48"
"1","Matt Cullen","PIT","C","71","654.3","9.2154929577465","50.16","68.5","42.27","38.97","50.99","43.32","29.8","38.88","43.39","2.57","2.38","51.85","2.66","2.88","48.02","24.39","28.7","45.94","12.01","11.83","50.38","1.19","1.47","44.83","16.51","22.5","42.32","1.1","1.1","50.00","29.54","47.02","38.58","0.53","0.13","80.00","8.62","93.87","1.025","5.14","12.93","20.63","54.56","19.93","8.16","17.88","34.2","19.26"
"43","Patrick Eaves","ANA","R","7","86.133333333333","12.304761904762","45.98","68.27","40.24","35.53","51.55","40.80","24.38","39.01","38.46","1.39","3.48","28.57","1.95","3.32","37.00","22.99","38.31","37.50","7.66","13.24","36.67","0.7","1.39","33.33","20.43","33.44","37.93","0.93","1.86","33.33","24.15","31.19","43.64","0","0","-","5.71","91.07","0.968","14.63","13.24","10.45","47.37","58.33","20.2","19.5","21.59","48.33"
"778","Maxime Lajoie","OTT","D","56","862.91666666667","15.409226190476","49.02","68.21","41.81","36.3","50.97","41.59","26.21","36.02","42.12","1.74","3.27","34.72","2.06","2.76","42.69","22.67","28.86","43.99","8.76","12.1","42.00","0.83","1.88","30.77","18.54","22.34","45.35","0.93","0.83","52.63","30.63","49.11","38.41","0.3","1.1","21.43","6.63","90.93","0.976","8.9","16.13","9.53","44.57","48.30","16.06","22.81","18.36","46.67"
"368","Josh Archibald","ARI","R","68","807.66666666667","11.877450980392","52.37","68.12","43.46","39.37","46.28","45.97","28.53","32.17","47.00","2.45","2.45","50.00","2.31","2.49","48.05","22.06","29.49","42.80","8.99","12.48","41.87","1.19","1.93","38.10","17.43","22.68","43.46","0.79","0.1","88.89","34.98","45.18","43.64","0.86","0.54","61.54","8.59","92.38","1.010","8.91","17.46","10.47","50.96","45.98","13.89","23.55","21.77","38.96"
"275","Gabriel Bourque","COL","L","55","396.21666666667","7.2039393939394","47.4","67.99","41.08","36.8","46.94","43.94","26.2","34.22","43.36","2.27","2.12","51.72","2.05","2.73","42.90","21.5","28.92","42.64","8.03","11.51","41.09","0.76","1.06","41.67","17.97","23.22","43.63","1.21","0.81","60.00","31.94","45.28","41.36","0.66","0.66","50.00","8.67","93.81","1.025","10.6","11.66","7.57","51.79","58.33","15.75","16.81","16.81","48.37"
"374","Blake Pietila","N.J","L","19","225.25","11.855263157895","41.82","67.92","38.11","30.37","50.34","37.62","21.58","34.63","38.39","1.07","2.93","26.67","1.71","2.32","42.39","18.65","23.71","44.03","8.26","9.59","46.27","0.53","1.86","22.22","13.85","18.82","42.39","0.36","0.71","33.33","26.93","53.48","33.49","0.38","0.77","33.33","4.94","91.54","0.965","6.93","12.79","7.46","47.68","48.15","12.79","19.98","18.38","41.03"
"304","Connor Brickley","NYR","L","14","125.68333333333","8.977380952381","39.62","67.79","36.89","33.89","54.42","38.38","26.26","39.15","40.15","2.39","0.95","71.43","2.26","3.46","39.46","23.39","34.85","40.16","11.93","17.19","40.98","1.43","0.95","60.00","15.28","23.55","39.34","0.64","0","100.00","20","42.06","32.22","0.69","0","100.00","9.09","97.56","1.067","8.12","17.19","8.12","48.69","50.00","14.32","21.96","21.48","40.00"
"833","Vinni Lettieri","NYR","C","27","254.3","9.4185185185185","52.85","67.72","43.84","41.29","51.67","44.42","29.49","36.81","44.48","0.94","2.6","26.67","2.7","2.73","49.72","25.25","34.21","42.46","10.62","12.5","45.92","0.71","1.18","37.50","19.5","28.94","40.26","0","0.94","0.00","33.4","41.92","44.34","0","1.02","0.00","3.20","92.95","0.961","5.9","13.45","6.37","51.67","48.08","12.5","18.88","12.27","50.48"
"40","Ryan Kesler","ANA","C","60","750.95","12.515833333333","53.69","67.59","44.27","40.99","51.3","44.42","29.56","36.27","44.90","1.2","2.24","34.88","2.27","3.35","40.42","23.89","33.8","41.41","9.03","14.3","38.70","0.72","1.12","39.13","19.81","25.99","43.26","0.32","0.64","33.33","35.66","40.05","47.10","0.35","0.46","42.86","4.05","93.83","0.979","10.39","15.98","14.54","41.31","41.67","16.78","21.25","27.72","37.70"
"560","Robert Hagg","PHI","D","82","1240.1166666667","15.12337398374","53.27","67.59","44.08","40.54","47.95","45.82","28.88","35.8","44.65","2.76","2.95","48.31","2.47","2.89","46.09","22.88","32.27","41.49","9.87","12.34","44.44","1.5","1.45","50.82","17.35","26.58","39.50","0.97","1.35","41.67","35.43","42.42","45.51","0.7","0.7","50.00","9.55","91.76","1.013","8.47","14.18","10.4","47.27","44.87","15.63","20.51","20.95","42.72"
"266","Chris Wideman","EDM, FLA, OTT","D","25","272.41666666667","10.896666666667","54.18","67.4","44.57","40.53","50.88","44.34","27.97","35.02","44.41","2.2","4.41","33.33","2.06","3.28","38.54","25.11","32.16","43.85","8.81","13.66","39.22","1.1","2.2","33.33","21.73","24.67","46.84","0.88","2.35","27.27","35.95","43.9","45.02","0.64","0.64","50.00","7.87","87.42","0.953","11.67","16.08","9.03","53.74","56.38","21.14","22.69","20.04","51.34"
"159","Brandon Sutter","VAN","C","26","350.28333333333","13.472435897436","47.45","67.32","41.34","35.46","48.48","42.24","24.84","35.97","40.85","1.71","3.77","31.25","2.1","2.87","42.17","20.38","33.4","37.90","8.91","11.82","42.98","1.03","1.71","37.50","15.3","28.78","34.72","0.46","1.83","20.00","31.67","41.07","43.54","0.25","0.99","20.00","6.90","89.52","0.964","9.08","17.13","18.5","44.36","32.92","13.19","22.27","29.46","30.92"
"763","Matt Roy","L.A","D","25","386.66666666667","15.466666666667","54.78","67.19","44.91","41.74","50.59","45.21","27.62","33.36","45.29","3.26","3.41","48.84","2.46","3.03","44.84","25.29","32.12","44.05","10.86","12.88","45.75","1.71","2.33","42.31","19.24","25.66","42.86","1.66","1.03","61.54","35.41","43.26","45.01","0.22","0.45","33.33","11.80","89.77","1.016","4.19","11.17","7.45","52.91","36.00","12.72","18.93","16.91","42.93"
"273","Corban Knight","PHI","C","23","200.96666666667","8.7376811594203","43.59","67.18","39.35","32.24","46.87","40.75","25.68","31.05","45.26","1.19","2.69","30.77","1.72","2.87","37.45","20.3","27.77","42.24","8.06","10.45","43.55","0.6","1.79","25.00","16.32","23.09","41.41","0.4","0.4","50.00","24.58","47.87","33.93","0.43","0.86","33.33","4.65","91.35","0.960","6.27","16.42","10.15","46.57","38.18","10.75","20","18.51","36.73"
"116","Matt Beleskey","NYR","L","4","29.483333333333","7.3708333333333","38.67","67.16","36.54","28.49","54.95","34.15","16.28","32.56","33.33","2.04","0","100.00","1.12","2.32","32.48","12.21","38.67","24.00","4.07","12.21","25.00","2.04","0","100.00","10.85","35.27","23.53","0","0","-","29.4","32.33","47.62","0","0","-","12.50","100.00","1.125","4.07","6.11","6.11","69.19","40.00","6.11","12.21","16.28","27.27"
"426","Joe Morrow","WPG","D","41","562.06666666667","13.708943089431","55.08","67.15","45.07","40.24","50.49","44.35","27.33","35.87","43.24","3.1","3.1","50.00","2.13","2.79","43.21","22.74","30.42","42.77","8.65","12.06","41.75","1.81","1.49","54.84","18.79","24.48","43.42","0.71","1.57","31.25","38.7","42.25","47.81","0.93","0.62","60.00","11.33","91.37","1.027","8.86","11.53","6.62","42.27","57.24","19.43","18.89","15.91","54.98"
"546","Ben Harpur","OTT","D","51","771","15.117647058824","46.69","67","41.07","34.86","49.11","41.52","25.84","36.58","41.40","2.1","3.11","40.30","2.1","2.84","42.50","21.4","30.43","41.29","9.96","12.14","45.07","0.86","1.63","34.38","15.25","24.38","38.48","1.04","1.35","43.48","28.21","43.95","39.10","0.45","0.56","44.44","8.13","91.49","0.996","6.85","14.94","9.34","47.7","42.31","13.93","20.54","18.37","43.13"
"547","Ryan Graves","COL","D","26","257.03333333333","9.8858974358974","65.59","66.76","49.56","50.65","45.52","52.67","35.72","32.68","52.22","3.03","2.33","56.52","2.38","2.89","45.18","29.88","30.35","49.61","11.44","13.31","46.23","2.1","1.17","64.29","24.59","22.72","51.97","0.62","0.62","50.00","42.82","40.46","51.42","0.67","1.01","40.00","8.50","92.86","1.014","6.07","11.2","3.97","61.63","60.47","12.84","15.17","11.91","51.89"
"362","Ryan Dzingel","CBJ, OTT","C, L","78","1171.9166666667","15.024572649573","55.04","66.66","45.23","41.52","50.07","45.33","30.97","36.61","45.83","3.53","3.84","47.92","2.37","3.22","42.41","26.32","29.69","46.98","11.26","12.44","47.52","2.15","1.84","53.85","20.07","23.01","46.59","1.02","1.43","41.67","34.17","44.22","43.58","0.74","0.96","43.48","11.40","89.51","1.009","11.31","12.29","7.53","41.83","60.05","20.94","18.12","16.95","55.27"
"271","Kevin Connauton","ARI","D","50","773.5","15.47","58.18","66.55","46.64","41.73","48.79","46.10","30.64","36.3","45.77","2.09","2.79","42.86","2.28","2.6","46.71","24.43","28.39","46.26","9.46","11.48","45.19","0.85","1.47","36.67","19.96","22.55","46.96","1.34","0.93","59.09","37.09","43.81","45.84","0.34","0.9","27.27","6.84","92.31","0.991","6.21","10.32","6.98","53.91","47.06","16.83","17.61","20.17","45.49"
"76","Cody McLeod","NSH, NYR","L","38","246.21666666667","6.4793859649123","44.35","66.53","40.00","33.39","51.66","39.26","24.86","39.72","38.49","0.97","4.14","19.05","1.84","3.14","36.93","19.98","30.95","39.23","9.02","15.84","36.27","0.73","2.92","20.00","14.62","20.14","42.06","0","1.3","0.00","28.16","41.18","40.61","0.35","0.35","50.00","3.92","89.57","0.935","6.09","11.94","5.12","64.58","54.35","12.43","16.57","14.38","46.36"
"18","Tomas Plekanec","MTL","C","3","28.016666666667","9.3388888888889","64.25","66.39","49.18","42.83","53.54","44.44","34.27","38.55","47.06","4.28","4.28","50.00","3.27","3.06","51.71","36.41","38.55","48.57","12.85","10.71","54.55","2.14","2.14","50.00","31.41","37.12","45.83","0","2.86","0.00","34.03","34.03","50.00","3.09","0","100.00","12.50","88.89","1.014","6.42","25.7","14.99","53.54","30.00","12.85","36.41","21.42","37.50"
