"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"149","Dylan DeMelo","WPG","D","82","7.0666666666667","8","0","100.00","6","0","100.00","4","0","100.00","2","0","100.00","0.42","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","1","0","100.00","14","1","93.33","1","0","100.00","50.00","-","0.50","16","5","1","20","94.12","17","5","1","94.44"
"151","Nick Seeler","PHI","D","71","6.2","8","0","100.00","5","0","100.00","5","0","100.00","0","0","-","0.33","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","3","2","1","25","75.00","5","3","1","83.33"
"159","Scott Mayfield","NYI","D","41","0.73333333333333","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","8","-","0","0","0","-"
"162","Joel Edmundson","TOR, WSH","D","53","1.7","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.11","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","3","1","3","50.00","1","3","1","50.00"
"175","Jamie Oleksiak","SEA","D","82","3.6666666666667","8","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.27","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","2","1","0","8","100.00","5","1","0","100.00"
"198","Olli Maatta","DET","D","72","3.7166666666667","5","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.17","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","0","1","2","14","0.00","3","1","2","60.00"
"200","Zemgus Girgensons","BUF","L","63","4.0166666666667","7","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.32","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","7","2","0","6","100.00","7","2","0","100.00"
"205","Derrick Pouliot","DAL","D","5","0.81666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"209","Matt Grzelcyk","BOS","D","63","10.7","10","0","100.00","7","0","100.00","6","0","100.00","0","0","-","0.57","0","100.00","5","0","100.00","2","0","100.00","0","0","-","3","0","100.00","0","0","-","9","0","100.00","0","0","-","0.00","-","0.00","5","2","2","21","71.43","6","2","2","75.00"
"225","Brock McGinn","ANA","L","24","1.25","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","3","0","1","6","75.00","3","0","1","75.00"
"229","Brett Kulak","EDM","D","82","7","13","0","100.00","10","0","100.00","5","0","100.00","2","0","100.00","1.27","0","100.00","11","0","100.00","5","0","100.00","2","0","100.00","6","0","100.00","0","0","-","3","0","100.00","0","0","-","40.00","-","0.40","3","1","0","13","100.00","3","3","0","100.00"
"237","Jaycob Megna","CHI","D","44","2","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","-","-","-","4","0","0","11","100.00","4","0","0","100.00"
"254","Mattias Janmark","EDM","C","71","1.85","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.31","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"267","Adam Erne","EDM","L","24","1.95","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0.53","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","4","-","0","0","0","-"
"269","Nic Petan","MIN","C","6","6.0166666666667","14","0","100.00","10","0","100.00","8","0","100.00","1","0","100.00","0.74","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","10","0","100.00","1","0","100.00","12.50","-","0.13","0","1","0","8","-","1","2","0","100.00"
"295","Nathan Walker","STL","L","45","2.2","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.4","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","3","1","0","8","100.00","4","3","0","100.00"
"296","Joel Hanley","CGY, DAL","D","42","1.8666666666667","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","3","1","0","5","100.00","3","1","0","100.00"
"299","Ryan Carpenter","S.J","C","62","2.4","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.24","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","2","2","0","6","100.00","3","2","0","100.00"
"329","Andreas Englund","L.A","D","82","1.25","3","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","-","-","-","0","0","0","6","-","2","0","0","100.00"
"338","Mark Friedman","VAN","D","23","1.9833333333333","5","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.49","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","1","1","0","100.00"
"340","William Lagesson","ANA, TOR","D","40","0.28333333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","-","1.00","0","1","0","2","-","0","1","0","-"
"341","Fredrik Olofsson","COL","L","57","2.05","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","0","8","100.00","3","1","0","100.00"
"347","Max Willman","N.J","C","18","0.11666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","2","0","0","0","100.00","2","0","0","100.00"
"350","Rourke Chartier","OTT","C","37","3.2166666666667","8","0","100.00","6","0","100.00","3","0","100.00","0","0","-","0.45","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","1","2","0","11","100.00","3","2","0","100.00"
"380","Christian Fischer","DET","R","79","5.3","5","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.22","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","10","0","100.00","0","0","-","0.00","-","0.00","6","3","0","10","100.00","8","3","0","100.00"
"388","Glenn Gawdin","ANA","C","1","0.61666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"390","Parker Wotherspoon","BOS","D","41","6.05","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.11","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","1","0","13","100.00","3","1","0","100.00"
"392","Caleb Jones","COL","D","25","2.6","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.12","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","50.00","-","0.50","0","0","0","5","-","0","0","0","-"
"412","Austin Czarnik","DET","C","34","3.1666666666667","5","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.22","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","3","1","0","4","100.00","5","1","0","100.00"
"417","Derek Ryan","EDM","C","70","1.2666666666667","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0.53","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","1","2","0.00","0","0","1","0.00"
"418","Kevin Stenlund","FLA","C","81","14.45","18","0","100.00","14","0","100.00","8","0","100.00","0","0","-","1.03","0","100.00","6","0","100.00","2","0","100.00","0","0","-","4","0","100.00","0","0","-","17","0","100.00","0","0","-","0.00","-","0.00","9","2","1","21","90.00","13","4","1","92.86"
"432","Jalen Chatfield","CAR","D","72","7.1333333333333","5","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.92","0","100.00","4","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","3","2","0","9","100.00","3","2","0","100.00"
"435","Ryan Lomberg","FLA","L","75","7.0333333333333","9","0","100.00","7","0","100.00","4","0","100.00","1","0","100.00","0.66","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","6","0","100.00","0","0","-","25.00","-","0.25","7","1","0","7","100.00","7","2","0","100.00"
"436","Andrew Poturalski","SEA","C","2","0.91666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.18","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","1","0","0","100.00"
"440","Joey Anderson","CHI","R","55","1.7833333333333","3","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","0.22","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","100.00","-","1.00","4","0","0","7","100.00","4","0","0","100.00"
"443","Maxime Lajoie","TOR","D","7","2.7666666666667","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.11","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","1","0","100.00","0","0","-","0","0","-","50.00","-","0.50","1","2","0","3","100.00","1","2","0","100.00"
"450","Carl Grundstrom","L.A","R","50","5.5166666666667","11","0","100.00","9","0","100.00","5","0","100.00","2","0","100.00","0.88","0","100.00","6","0","100.00","2","0","100.00","1","0","100.00","4","0","100.00","1","0","100.00","9","0","100.00","0","0","-","40.00","-","0.40","7","2","1","16","87.50","9","2","1","90.00"
"454","Jesse Puljujarvi","PIT","R","22","1.1166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","0","1","1","6","0.00","0","1","1","0.00"
"460","Riley Tufte","COL","L","5","1.7333333333333","4","0","100.00","4","0","100.00","1","0","100.00","0","0","-","0.19","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","0","0","0","4","-","0","0","0","-"
"465","Tyson Jost","BUF","C","43","1.55","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","5","0","100.00","0","0","-","-","-","-","4","0","0","5","100.00","4","0","0","100.00"
"467","Josh Mahura","FLA","D","30","1.2666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"483","Jacob Moverare","L.A","D","24","0.31666666666667","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","-","1.00","1","0","0","1","100.00","1","0","0","100.00"
"495","Oskar Steen","BOS","C","34","2.0166666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","0","1","2","66.67","2","0","1","66.67"
"497","Vincent Desharnais","EDM","D","78","3.6333333333333","4","0","100.00","3","0","100.00","1","0","100.00","0","0","-","0.44","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","2","0","7","100.00","1","2","0","100.00"
"506","Zack MacEwen","OTT","R","30","1.8833333333333","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","1","1","2","50.00","2","1","1","66.67"
"513","Jonah Gadjovich","FLA","L","39","2.7833333333333","6","0","100.00","5","0","100.00","2","0","100.00","0","0","-","0.22","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","2","1","0","5","100.00","2","2","0","100.00"
"520","Jaret Anderson-Dolan","L.A, NSH","C","31","0.48333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","1","1","1","3","50.00","1","1","1","50.00"
"524","Urho Vaakanainen","ANA","D","68","2.65","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.23","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","2","1","0","12","100.00","3","1","1","75.00"
"545","Dylan Samberg","WPG","D","78","1.6666666666667","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.25","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","5","0","100.00","0","0","-","50.00","-","0.50","4","1","0","6","100.00","4","1","0","100.00"
"554","Nick DeSimone","CGY, N.J","D","34","0.8","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","3","100.00","1","0","0","100.00"
"556","David Kampf","TOR","C","78","5.2666666666667","8","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","0.32","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","1","0","100.00","5","0","100.00","0","0","-","100.00","-","1.00","8","6","0","20","100.00","8","6","0","100.00"
"560","Gustav Lindstrom","ANA, MTL","D","46","2.7333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","0","7","100.00","1","1","0","100.00"
"570","Marián Studenic","SEA","R","2","0.13333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"576","Morgan Barron","WPG","C","80","2.8","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.08","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","1","0","100.00","4","0","100.00","0","0","-","50.00","-","0.50","8","3","0","12","100.00","8","3","0","100.00"
"579","Mark Kastelic","OTT","C","63","4.0666666666667","7","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.26","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","1","2","1","9","50.00","2","2","1","66.67"
"581","Trey Fix-Wolansky","CBJ","R","11","6.2333333333333","15","0","100.00","9","0","100.00","6","0","100.00","0","0","-","1.25","0","100.00","9","0","100.00","4","0","100.00","0","0","-","5","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","4","0","0","5","100.00","6","0","0","100.00"
"585","Zach Whitecloud","VGK","D","61","7.3","5","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.36","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","3","3","50.00","0","0","-","0.00","-","0.00","4","2","3","20","57.14","4","3","3","57.14"
"587","Eric Robinson","BUF, CBJ","L","47","0.53333333333333","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.25","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","1","2","0.00","0","1","1","0.00"
"598","Mattias Samuelsson","BUF","D","41","2.4333333333333","3","0","100.00","2","0","100.00","0","0","-","0","0","-","0.52","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","6","0","100.00","0","0","-","-","-","-","3","0","0","11","100.00","4","0","0","100.00"
"623","Jacob Bernard-Docker","OTT","D","72","4.2166666666667","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","-","-","-","3","2","1","12","75.00","4","2","1","80.00"
"626","Jordan Harris","MTL","D","56","4.3666666666667","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","1","1","0","14","100.00","2","1","0","100.00"
"636","Ruslan Iskhakov","NYI","C","1","1.4833333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","1","0","100.00","100.00","-","1.00","1","0","0","1","100.00","1","0","0","100.00"
"638","Linus Karlsson","VAN","C","4","4.4666666666667","8","0","100.00","5","0","100.00","2","0","100.00","0","0","-","0.98","0","100.00","7","0","100.00","3","0","100.00","0","0","-","4","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","0","4","100.00","4","1","0","100.00"
"646","Angus Crookshank","OTT","L","13","2.9666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","0","5","100.00","2","1","0","100.00"
"648","Hugh McGing","STL","L","5","0.68333333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","-","1.00","0","0","1","1","0.00","0","0","1","0.00"
"653","Brayden Pachal","CGY, VGK","D","50","1.1333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","1","7","50.00","1","1","1","50.00"
"660","Mason Morelli","VGK","L","9","2.3166666666667","3","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","0.27","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","50.00","-","0.50","1","0","0","4","100.00","1","0","0","100.00"
"662","Blake Lizotte","L.A","C","62","5.3166666666667","9","0","100.00","7","0","100.00","3","0","100.00","1","0","100.00","0.65","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","10","0","100.00","0","0","-","33.33","-","0.33","7","1","0","14","100.00","11","1","0","100.00"
"671","Alex Turcotte","L.A","C","20","2.4833333333333","4","0","100.00","2","0","100.00","0","0","-","0","0","-","0.18","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","-","-","-","3","0","0","3","100.00","4","0","0","100.00"
"695","Egor Afanasyev","NSH","L","2","1.65","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","2","100.00","1","0","0","100.00"
"700","Philip Broberg","EDM","D","12","3.7333333333333","5","0","100.00","5","0","100.00","2","0","100.00","1","0","100.00","0.71","0","100.00","5","0","100.00","3","0","100.00","1","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","50.00","-","0.50","0","2","0","2","-","0","2","0","-"
"705","Vasily Podkolzin","VAN","R","19","10.2","15","0","100.00","13","0","100.00","8","0","100.00","0","0","-","1.33","0","100.00","8","0","100.00","2","0","100.00","0","0","-","6","0","100.00","0","0","-","9","0","100.00","0","0","-","0.00","-","0.00","5","1","1","6","83.33","5","2","1","83.33"
"711","Maxence Guenette","OTT","D","7","0.25","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","2","0","0","1","100.00","3","0","0","100.00"
"721","Lukas Rousek","BUF","R","15","0.76666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"728","Mitchell Chaffee","T.B","R","30","4.8","8","0","100.00","5","0","100.00","3","0","100.00","0","0","-","0.45","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","2","3","0","5","100.00","3","3","0","100.00"
"731","Dylan Holloway","EDM","L","38","3.9","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.26","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","50.00","-","0.50","3","2","0","5","100.00","4","2","0","100.00"
"749","Sam Colangelo","ANA","R","3","1.1833333333333","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.1","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","1","0","100.00","50.00","-","0.50","1","0","0","0","100.00","1","0","0","100.00"
"753","Emil Andrae","PHI","D","4","0.25","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","1","0","0","100.00"
"766","Landon Slaggert","CHI","L","16","0.43333333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","0","2","100.00","1","1","0","100.00"
"773","Artem Zub","OTT","D","69","8.6333333333333","8","0","100.00","5","0","100.00","5","0","100.00","0","0","-","0.93","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","10","5","1","33","90.91","11","5","1","91.67"
"777","Ilya Solovyov","CGY","D","10","0.23333333333333","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.39","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","50.00","-","0.50","1","0","0","1","100.00","1","0","0","100.00"
