"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"100","Tim Gleason","CAR, WSH","D","72","1.7333333333333","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.85","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","2","0","11","100.00","2","2","0","100.00"
"125","Zbynek Michalek","ARI, STL","D","68","2.9166666666667","4","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.19","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","2","1","8","66.67","3","2","1","75.00"
"151","Daniel Paille","BOS","L","71","3.3833333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","12","3","2","8","85.71","12","4","2","85.71"
"177","Mark Stuart","WPG","D","70","1.85","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.08","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","1","0","8","100.00","3","1","0","100.00"
"188","Colin McDonald","NYI","R","18","2.3166666666667","5","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.1","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","0","0","4","100.00","2","0","0","100.00"
"189","B.J. Crombeen","ARI","R","58","1.5666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","2","1","0","5","100.00","2","1","1","66.67"
"195","Corey Potter","CGY","D","6","0.7","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","0","-","0","0","0","-"
"208","Shane O'Brien","FLA","D","9","0.98333333333333","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","0","0","2","-","1","0","0","100.00"
"210","Tanner Glass","NYR","L","66","1.8","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.2","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","2","7","33.33","1","1","2","33.33"
"241","Alexei Emelin","MTL","D","68","5.75","3","0","100.00","1","0","100.00","0","0","-","0","0","-","0.06","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","8","1","2","14","80.00","8","1","2","80.00"
"242","Peter Regin","CHI","C","4","1.0166666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.21","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","2","0","0","100.00"
"272","Jack Skille","CBJ","R","45","5","4","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.58","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","0","3","16","50.00","3","1","3","50.00"
"284","Taylor Chorney","PIT","D","7","5.9166666666667","8","0","100.00","5","0","100.00","4","0","100.00","1","0","100.00","0.45","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","6","0","100.00","0","0","-","25.00","-","0.25","2","0","1","4","66.67","3","0","1","75.00"
"286","Adam McQuaid","BOS","D","63","4.5166666666667","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.18","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","7","4","2","9","77.78","7","4","2","77.78"
"295","Jared Boll","CBJ","R","72","0.71666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","1","0","2","100.00","1","1","0","100.00"
"302","Joe Vitale","ARI","C","70","1.8","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.11","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","5","1","0","7","100.00","5","1","0","100.00"
"316","Alex Biega","VAN","D","7","1.3333333333333","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.19","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","0","0","1","100.00","3","1","0","100.00"
"327","Eric Gryba","OTT","D","75","2.4","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.26","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","2","0","14","100.00","2","2","1","66.67"
"346","Brian Strait","NYI","D","52","2.6666666666667","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.17","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","4","0","1","10","80.00","5","0","1","83.33"
"352","Erik Condra","OTT","R","68","7.1166666666667","7","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.23","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","7","6","0","17","100.00","8","6","0","100.00"
"353","Chris Summers","ARI, NYR","D","20","0.66666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.14","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","4","-","0","0","0","-"
"357","Victor Bartley","NSH","D","37","0.43333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"359","Andrew Ebbett","PIT","C","24","1.2","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","1","7","66.67","2","0","1","66.67"
"360","Ryan Wilson","COL","D","3","0.16666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"361","John Scott","S.J","L","38","0.31666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","2","-","0","1","0","-"
"368","Rob Klinkhammer","ARI, EDM, PIT","L","69","4.1666666666667","7","0","100.00","6","0","100.00","5","0","100.00","1","0","100.00","0.42","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","7","0","100.00","1","0","100.00","20.00","-","0.20","4","2","1","12","80.00","5","3","1","83.33"
"370","Luke Gazdic","EDM","L","40","0.61666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","2","100.00","1","0","1","50.00"
"371","Karl Alzner","WSH","D","82","1.5666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","3","0","2","100.00","3","3","0","100.00"
"375","TJ Galiardi","WPG","L","38","3.3333333333333","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.11","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","0","7","100.00","2","2","0","100.00"
"384","Keith Aulie","EDM","D","31","1.15","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","4","100.00","1","0","0","100.00"
"396","Matt Halischuk","WPG","R","47","5.6666666666667","5","0","100.00","3","0","100.00","3","0","100.00","1","0","100.00","0.2","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","3","0","100.00","0","0","-","33.33","-","0.33","3","4","0","8","100.00","5","6","0","100.00"
"403","Corey Tropp","CBJ","R","61","1.85","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","2","0","0","6","100.00","2","2","0","100.00"
"424","Michael Kostka","NYR","D","7","0.45","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"425","Bryan Lerg","S.J","C","2","2.0333333333333","3","0","100.00","3","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"452","Eric O'Dell","WPG","C","11","1.35","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","1","0","0","100.00"
"454","Colby Robak","ANA, FLA","D","12","0.81666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","0","-","0","2","0","-"
"462","Andrew Campbell","ARI","D","33","0.26666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.11","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","2","100.00","1","0","0","100.00"
"465","Brandon McMillan","ARI, VAN","L","58","2.2166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","5","2","0","5","100.00","5","3","0","100.00"
"474","Mark Borowiecki","OTT","D","63","1.8666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","2","0","0","10","100.00","2","0","0","100.00"
"481","Zac Rinaldo","PHI","C","58","4.25","8","0","100.00","6","0","100.00","5","0","100.00","0","0","-","0.69","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","6","0","100.00","0","0","-","0.00","-","0.00","4","1","0","13","100.00","6","1","0","100.00"
"487","Dalton Prout","CBJ","D","63","2.5833333333333","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","1","4","4","42.86","4","1","4","50.00"
"488","Justin Hodgman","ARI","C","5","3.6666666666667","5","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.64","0","100.00","3","0","100.00","3","0","100.00","1","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","33.33","-","0.33","1","0","0","5","100.00","2","3","0","100.00"
"494","Zach Sill","PIT, TOR","C","63","3.0666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","3","2","0","3","100.00","5","2","0","100.00"
"495","Jordan Schroeder","MIN","C","25","0.16666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"517","Magnus Paajarvi","STL","L","10","3.2166666666667","7","0","100.00","7","0","100.00","4","0","100.00","2","0","100.00","0.45","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","1","0","100.00","4","0","100.00","1","0","100.00","50.00","-","0.50","3","0","0","3","100.00","3","1","0","100.00"
"538","Drew Shore","CGY","C","11","3.1166666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","2","0","1","4","66.67","2","0","1","66.67"
"546","Casey Cizikas","NYI","C","70","9.95","10","0","100.00","7","0","100.00","6","0","100.00","1","0","100.00","0.74","0","100.00","6","0","100.00","2","0","100.00","0","0","-","4","0","100.00","1","0","100.00","4","0","100.00","0","0","-","16.67","-","0.17","12","4","2","17","85.71","15","4","2","88.24"
"554","Tomas Vincour","COL","C","7","0.55","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"556","Seth Helgeson","N.J","D","22","0.13333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","1","100.00","1","1","0","100.00"
"557","Ben Chiarot","WPG","D","40","2.0333333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","2","0","0","100.00","1","3","0","100.00"
"565","Marcus Kruger","CHI","C","81","2.0333333333333","3","0","100.00","1","0","100.00","0","0","-","0","0","-","0.14","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","4","2","0","12","100.00","4","2","0","100.00"
"566","Jordan Nolan","L.A","C","60","3.9833333333333","4","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.57","0","100.00","4","0","100.00","3","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","2","1","11","66.67","3","2","1","75.00"
"572","Nate Prosser","MIN","D","63","2.1166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","1","1","2","66.67","3","1","1","75.00"
"574","Brandon Bollig","CGY","L","62","3.7166666666667","8","0","100.00","5","0","100.00","5","0","100.00","0","0","-","0.35","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","3","3","1","9","75.00","5","3","1","83.33"
"584","Danny Biega","CAR","D","10","0.31666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.11","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","0","2","0","-"
"585","Curtis Hamilton","EDM","L","1","0.3","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","0","0","100.00","2","0","0","100.00"
"587","Michael Bournival","MTL","L","29","1.2666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","3","100.00","2","0","0","100.00"
"591","Christian Thomas","MTL","L","18","2.9","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","6","-","0","0","0","-"
"593","Tyler Pitlick","EDM","R","17","3.5","5","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.26","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","5","1","0","4","100.00","5","1","0","100.00"
"596","Alex Petrovic","FLA","D","33","6.0333333333333","10","0","100.00","6","0","100.00","4","0","100.00","0","0","-","0.43","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","7","2","0","6","100.00","7","2","0","100.00"
"616","Mark Pysyk","BUF","D","7","2.7333333333333","7","0","100.00","6","0","100.00","6","0","100.00","0","0","-","0.68","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","2","1","0","1","100.00","5","3","1","83.33"
"620","Joakim Nordstrom","CHI","L","38","1.2166666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","1","5","0.00","1","0","1","50.00"
"621","Michael Chaput","CBJ","C","33","2.4","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.53","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","9","100.00","1","1","0","100.00"
"622","Bryan Rust","PIT","R","14","5.9833333333333","9","0","100.00","8","0","100.00","7","0","100.00","1","0","100.00","0.53","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","7","0","100.00","0","0","-","14.29","-","0.14","2","1","1","6","66.67","6","2","3","66.67"
"624","Justin Shugg","CAR","R","3","0.11666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"635","Michael Sgarbossa","COL","C","3","0.56666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"644","Cory Conacher","NYI","C","15","12.433333333333","10","0","100.00","9","0","100.00","9","0","100.00","0","0","-","0.92","0","100.00","7","0","100.00","5","0","100.00","0","0","-","2","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","5","2","1","9","83.33","9","2","2","81.82"
"649","Jyrki Jokipakka","DAL","D","51","2.9666666666667","4","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.44","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","2","0","13","100.00","3","2","0","100.00"
"653","Frank Corrado","VAN","D","10","3.45","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","4","-","0","0","0","-"
"662","Nick Cousins","PHI","C","11","1.9166666666667","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.11","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"663","Klas Dahlbeck","ARI, CHI","D","23","0.1","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","1","100.00","1","0","0","100.00"
"664","Andy Andreoff","L.A","L","18","1.3","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.17","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","6","-","0","0","0","-"
"666","Josh Leivo","TOR","L","9","0.88333333333333","3","0","100.00","2","0","100.00","0","0","-","0","0","-","0.17","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"669","David Musil","EDM","D","4","0.3","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","0","0","100.00","2","0","0","100.00"
"671","Rocco Grimaldi","FLA","C","7","2.6333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","2","0","4","100.00","1","2","0","100.00"
"675","Alex Khokhlachev","BOS","C","3","2.8333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"682","Xavier Ouellet","DET","D","21","2.7333333333333","5","0","100.00","5","0","100.00","2","0","100.00","0","0","-","0.61","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","1","5","50.00","2","0","1","66.67"
"704","Joe Morrow","BOS","D","15","5.5","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","5","100.00","2","1","0","100.00"
"708","Nicklas Jensen","VAN","R","5","0.6","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"712","Daniil Tarasov","S.J","R","5","1.9","7","0","100.00","7","0","100.00","4","0","100.00","0","0","-","0.97","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","1","1","0","2","100.00","2","1","0","100.00"
"714","Bobby Farnham","PIT","R","11","0.96666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.17","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","4","100.00","1","0","0","100.00"
"717","Karl Stollery","COL, S.J","D","10","0.98333333333333","6","0","100.00","3","0","100.00","2","0","100.00","2","0","100.00","0.25","0","100.00","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","100.00","-","1.00","0","0","0","3","-","0","0","0","-"
"722","Ryan Murray","CBJ","D","12","9.2166666666667","13","0","100.00","9","0","100.00","7","0","100.00","2","0","100.00","0.69","0","100.00","7","0","100.00","3","0","100.00","1","0","100.00","4","0","100.00","0","0","-","6","0","100.00","1","0","100.00","28.57","-","0.29","3","0","0","3","100.00","8","1","0","100.00"
