"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"99","Rostislav Klesla","PHX","D","25","1.1166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","1","6","0.00","1","0","1","50.00"
"109","Nick Schultz","CBJ, EDM","D","69","3.2","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","1","3","0","17","100.00","2","4","0","100.00"
"134","David Steckel","ANA","C","6","0.26666666666667","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.14","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","1","0","0","100.00"
"136","Tim Jackman","ANA, CGY","R","36","2.2833333333333","8","0","100.00","6","0","100.00","5","0","100.00","0","0","-","0.69","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","6","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","1","0","100.00"
"139","Chris Thorburn","WPG","R","55","2.9","5","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.47","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","2","0","6","100.00","3","2","0","100.00"
"141","Jay McClement","TOR","C","81","2.5833333333333","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","3","5","2","4","60.00","3","5","2","60.00"
"160","Keith Aucoin","STL","C","2","1.0166666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.36","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"162","Zenon Konopka","BUF, MIN","C","59","2.0666666666667","6","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.63","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","7","0","0","1","100.00","9","0","0","100.00"
"169","Adam Burish","S.J","R","15","2.05","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","3","100.00","1","0","0","100.00"
"179","Joey Crabb","FLA","R","9","1.9","4","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.17","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","3","1","0","5","100.00","3","1","0","100.00"
"196","Jim Slater","WPG","C","27","2.2166666666667","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.11","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","2","2","3","50.00","3","2","3","50.00"
"199","Aaron Rome","DAL","D","25","1.2666666666667","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.16","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","100.00","-","1.00","2","1","1","5","66.67","2","1","1","66.67"
"201","Jonathan Ericsson","DET","D","48","22.6","17","0","100.00","15","0","100.00","11","0","100.00","0","0","-","1.37","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","9","0","100.00","0","0","-","0.00","-","0.00","14","12","1","46","93.33","22","12","2","91.67"
"222","Mark Stuart","WPG","D","69","1.2833333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","2","0","1","10","66.67","2","0","2","50.00"
"237","Colin Fraser","L.A","C","33","2.9833333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.19","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","3","1","11","50.00","1","5","1","50.00"
"250","Drew Miller","DET","L","82","7.4666666666667","9","0","100.00","7","0","100.00","4","0","100.00","1","0","100.00","1.63","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","25.00","-","0.25","7","2","3","22","70.00","9","2","3","75.00"
"256","Shane O'Brien","CGY","D","45","2.25","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.14","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","1","1","0","2","100.00","1","1","0","100.00"
"258","Tanner Glass","PIT","L","67","1.3166666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","4","1","0","3","100.00","4","2","0","100.00"
"260","Chris Porter","STL","L","22","0.75","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.15","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","3","100.00","1","0","0","100.00"
"271","Rostislav Olesz","N.J","L","10","4.8166666666667","5","0","100.00","5","0","100.00","4","0","100.00","2","0","100.00","0.26","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","4","0","100.00","1","0","100.00","50.00","-","0.50","6","2","0","0","100.00","7","2","0","100.00"
"278","Mark Fistric","ANA","D","34","3.6","6","0","100.00","6","0","100.00","3","0","100.00","1","0","100.00","0.59","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","2","0","100.00","1","0","100.00","33.33","-","0.33","0","3","1","2","0.00","3","4","1","75.00"
"281","Bryan Bickell","CHI","L","59","29.116666666667","51","0","100.00","35","0","100.00","20","0","100.00","2","0","100.00","2.69","0","100.00","21","0","100.00","9","0","100.00","2","0","100.00","12","0","100.00","0","0","-","27","0","100.00","0","0","-","10.00","-","0.10","17","3","0","13","100.00","26","5","0","100.00"
"289","Nick Johnson","BOS","R","9","0.51666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","3","-","0","1","0","-"
"299","Kevin Porter","BUF","C","12","0.6","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","4","-","0","1","0","-"
"300","Torrey Mitchell","BUF, MIN","C","67","1.9666666666667","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.14","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","5","1","0","9","100.00","5","2","0","100.00"
"306","Adam Pardy","WPG","D","60","1.5333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","3","0","0","3","100.00","3","1","0","100.00"
"314","Adam Cracknell","STL","R","19","2.25","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","6","-","0","0","0","-"
"326","Gilbert Brule","PHX","C","3","0.46666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","2","-","1","0","0","100.00"
"327","Jack Skille","CBJ","R","16","2.05","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","0","0","2","100.00","2","0","0","100.00"
"351","Chris VandeVelde","PHI","C","18","1.0666666666667","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","1","0","100.00","50.00","-","0.50","0","0","0","3","-","0","0","0","-"
"353","Blair Jones","CGY","C","14","4.6","6","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.32","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","6","0","100.00","0","0","-","0.00","-","0.00","6","2","0","3","100.00","6","1","0","100.00"
"354","Tom Pyatt","T.B","L","27","2.8","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","0","0","4","100.00","2","0","0","100.00"
"359","Ryan Reaves","STL","R","63","1","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","1","0","6","100.00","2","1","0","100.00"
"360","Nick Drazenovic","PIT","C","1","0.71666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","1","100.00","1","0","0","100.00"
"361","Brett Sutter","CAR","L","17","1.4166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"362","Tim Kennedy","PHX","L","37","1.05","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","4","2","0","0","100.00","5","2","0","100.00"
"364","Joe Vitale","PIT","C","53","2.5","5","0","100.00","5","0","100.00","5","0","100.00","1","0","100.00","0.3","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","20.00","-","0.20","3","1","0","7","100.00","5","1","0","100.00"
"368","Andrew Desjardins","S.J","L","81","5.1833333333333","9","0","100.00","8","0","100.00","4","0","100.00","0","0","-","0.44","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","11","1","3","10","78.57","12","1","3","80.00"
"376","Ryan Hamilton","EDM","L","2","2.3833333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.2","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","1","100.00","1","1","0","100.00"
"381","Derek Dorsett","NYR","R","51","5.8833333333333","6","0","100.00","6","0","100.00","5","0","100.00","0","0","-","0.43","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","5","1","0","15","100.00","6","2","0","100.00"
"395","Jesse Joensuu","EDM","L","42","21.85","42","0","100.00","33","0","100.00","21","0","100.00","1","0","100.00","4","0","100.00","22","0","100.00","12","0","100.00","1","0","100.00","10","0","100.00","0","0","-","17","0","100.00","0","0","-","4.76","-","0.05","15","9","2","14","88.24","18","9","2","90.00"
"405","John McCarthy","S.J","C","36","4.65","4","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.33","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","6","1","1","7","85.71","7","2","1","87.50"
"408","Brian Strait","NYI","D","47","4.6166666666667","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","0","0","13","100.00","6","0","0","100.00"
"424","Kevin Westgarth","CAR, CGY","R","48","1.3166666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.27","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","2","-","0","1","0","-"
"433","Rob Klinkhammer","PHX","L","72","4.5833333333333","9","0","100.00","9","0","100.00","6","0","100.00","1","0","100.00","0.65","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","5","0","100.00","0","0","-","16.67","-","0.17","6","3","1","6","85.71","10","3","1","90.91"
"435","Luke Gazdic","EDM","L","67","2.8166666666667","6","0","100.00","6","0","100.00","5","0","100.00","1","0","100.00","0.69","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","20.00","-","0.20","2","1","1","4","66.67","2","2","1","66.67"
"442","Ian Cole","STL","D","46","11.116666666667","18","0","100.00","13","0","100.00","10","0","100.00","2","0","100.00","0.98","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","13","0","100.00","1","0","100.00","20.00","-","0.20","5","2","0","16","100.00","6","3","1","85.71"
"445","Aaron Palushaj","CAR","R","2","0.53333333333333","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"455","Anthony Peluso","WPG","R","53","2.75","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","0","5","100.00","2","1","0","100.00"
"463","Matt Halischuk","WPG","R","46","2.9","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.15","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","3","1","6","50.00","2","3","2","50.00"
"470","Corey Tropp","BUF, CBJ","R","53","4.3666666666667","9","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.29","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","4","2","1","8","80.00","4","2","1","80.00"
"472","Brett Bellemore","CAR","D","64","5.4","6","0","100.00","5","0","100.00","3","0","100.00","0","0","-","0.37","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","3","9","1","16","75.00","6","9","2","75.00"
"476","Robert Bortuzzo","PIT","D","54","2.05","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","1","0","100.00","100.00","-","1.00","1","0","1","4","50.00","1","0","1","50.00"
"482","Jonathon Blum","MIN","D","15","4.2833333333333","3","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","0.27","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","100.00","-","1.00","1","2","1","6","50.00","1","3","1","50.00"
"499","Chris Mueller","DAL","C","9","0.61666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","1","2","0.00","1","0","1","50.00"
"533","Patrice Cormier","WPG","C","9","0.9","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"544","James Wright","WPG","C","59","2.4","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.16","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","3","0","0","7","100.00","4","0","0","100.00"
"547","Derek Grant","OTT","C","20","0.18333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"558","Zach Redmond","WPG","D","10","6.8166666666667","6","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.16","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","4","0","0","8","100.00","5","0","1","83.33"
"566","Brian Lashoff","DET","D","75","0.91666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.13","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","1","4","0.00","0","0","1","0.00"
"573","Tim Erixon","CBJ","D","2","1.0333333333333","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"575","Jordan Caron","BOS","R","35","2.5666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","0","10","100.00","1","1","0","100.00"
"578","Carter Ashton","TOR","R","32","1","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","2","1","0","0","100.00","2","1","0","100.00"
"582","Kyle Clifford","L.A","L","71","12.216666666667","10","0","100.00","8","0","100.00","5","0","100.00","0","0","-","0.6","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","5","4","0","25","100.00","7","5","0","100.00"
"583","Chris Brown","PHX, WSH","R","12","1.3","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","1","0","0","-","0","2","0","-"
"595","Magnus Paajarvi","STL","L","55","9.3833333333333","12","0","100.00","6","0","100.00","5","0","100.00","0","0","-","0.4","0","100.00","5","0","100.00","2","0","100.00","0","0","-","3","0","100.00","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","3","3","1","17","75.00","4","4","2","66.67"
"612","Ben Hanowski","CGY","R","11","1.2333333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.15","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","2","100.00","1","0","0","100.00"
"621","Jeremy Morin","CHI","L","24","7.6333333333333","10","0","100.00","8","0","100.00","7","0","100.00","2","0","100.00","0.73","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","5","0","100.00","1","0","100.00","28.57","-","0.29","3","0","1","9","75.00","4","0","1","80.00"
"622","Mattias Ekholm","NSH","D","62","13.216666666667","17","0","100.00","13","0","100.00","10","0","100.00","1","0","100.00","1.07","0","100.00","8","0","100.00","5","0","100.00","1","0","100.00","3","0","100.00","0","0","-","7","0","100.00","0","0","-","10.00","-","0.10","6","1","2","19","75.00","8","1","3","72.73"
"626","Jordan Szwarz","PHX","R","26","0.56666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","2","-","0","1","0","-"
"633","Michael Latta","WSH","C","17","1.45","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.18","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","0","0","1","100.00","5","1","0","100.00"
"635","Garrett Wilson","FLA","L","3","1.0666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","3","100.00","1","0","0","100.00"
"642","Phil Varone","BUF","C","9","0.66666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.14","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","1","1","1","50.00","2","1","1","66.67"
"644","Jordan Nolan","L.A","C","64","4.9333333333333","6","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.29","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","3","4","2","11","60.00","3","4","2","60.00"
"645","Adam Almquist","DET","D","2","2.4666666666667","7","0","100.00","6","0","100.00","4","0","100.00","0","0","-","0.68","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","0","2","1","0","0.00","0","2","1","0.00"
"650","Julien Brouillette","WSH","D","10","0.36666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","1","0","1","100.00","1","1","0","100.00"
"654","Aaron Volpatti","WSH","L","41","0.81666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","3","0","0","0","100.00","3","0","0","100.00"
"673","Tyler Pitlick","EDM","R","10","0.25","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.47","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","2","-","0","1","0","-"
"678","Brandon Gormley","PHX","D","5","1.65","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.21","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","4","-","1","0","0","100.00"
"696","Jarred Tinordi","MTL","D","22","2.4333333333333","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.47","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","7","100.00","1","0","0","100.00"
"699","Teemu Pulkkinen","DET","L","3","6.4333333333333","7","0","100.00","6","0","100.00","5","0","100.00","0","0","-","0.65","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","2","1","0","6","100.00","3","1","1","75.00"
"700","Joakim Nordstrom","CHI","L","16","1.2166666666667","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.21","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","0","5","100.00","2","1","0","100.00"
"702","Kenny Agostino","CGY","L","8","2.1833333333333","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.33","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","5","-","0","0","0","-"
