"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"5","Mikko Koivu","CBJ","C","7","0.23333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"21","Brad Richardson","NSH","R","17","3.5833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","12","100.00","1","0","0","100.00"
"22","Nate Thompson","WPG","C","44","3.35","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","3","1","0","7","100.00","3","1","1","75.00"
"34","Andrej Sekera","DAL","D","46","2.75","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","0","1","6","66.67","2","0","1","66.67"
"52","Ryan Reaves","VGK","R","37","1.0333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","0","0","7","100.00","3","0","0","100.00"
"58","Erik Johnson","COL","D","4","1.9666666666667","4","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.16","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","2","100.00","1","1","0","100.00"
"60","Trevor Lewis","WPG","C","56","4.45","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","1","0","9","100.00","2","1","1","66.67"
"86","Riley Nash","CBJ","C","37","4.5166666666667","6","0","100.00","4","0","100.00","1","0","100.00","0","0","-","0.2","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","3","1","0","8","100.00","3","1","0","100.00"
"90","Colton Sceviour","PIT","C, R","46","1.65","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.21","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","5","-","0","1","0","-"
"95","Robert Bortuzzo","STL","D","40","0.98333333333333","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","4","100.00","1","0","0","100.00"
"103","Carl Hagelin","WSH","L","56","3.35","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","1","3","66.67","2","1","1","66.67"
"109","Jay Beagle","VAN","C","30","0.6","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.11","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","5","100.00","1","0","0","100.00"
"125","Travis Hamonic","VAN","D","38","0.63333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","3","100.00","1","0","0","100.00"
"127","Marco Scandella","STL","D","49","2.65","4","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","2","0","10","100.00","1","2","1","50.00"
"148","Kyle Clifford","STL","L","50","2.15","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","9","100.00","1","2","0","100.00"
"161","Dmitry Kulikov","EDM, N.J","D","48","2.3833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","2","0","7","100.00","3","3","0","100.00"
"170","Brandon Pirri","CHI","C","1","0.9","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","0","0","100.00","2","0","0","100.00"
"186","Nick Jensen","WSH","D","53","1.7","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","7","-","1","2","0","100.00"
"187","Nic Dowd","WSH","C","56","6.7833333333333","5","0","100.00","5","0","100.00","5","0","100.00","0","0","-","0.33","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","7","1","2","7","77.78","7","2","2","77.78"
"191","Nate Prosser","PHI","D","6","1","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","2","-","1","0","0","100.00"
"223","Tyler Seguin","DAL","C","3","3.5666666666667","4","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.19","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","0","0","4","-","1","1","0","100.00"
"224","Mark Pysyk","DAL","D","36","1.9833333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","3","0","0","5","100.00","3","1","0","100.00"
"233","Marcus Sorensen","S.J","L","29","2.7166666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.08","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","0","0","11","100.00","2","0","1","66.67"
"242","Alex Belzile","MTL","R","2","1.3","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.11","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","1","0","0","100.00"
"243","Kevan Miller","BOS","D","28","0.033333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"250","Max McCormick","CAR","L","12","0.45","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","2","-","1","0","1","50.00"
"251","Josh Archibald","EDM","R","52","2.9833333333333","5","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.55","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","0","0","9","100.00","3","0","0","100.00"
"253","Dylan DeMelo","WPG","D","52","3.45","4","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.34","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","6","100.00","1","0","0","100.00"
"260","Joseph Cramarossa","MIN","C","4","0.26666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"279","Xavier Ouellet","MTL","D","6","1.0333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.11","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","1","0","0","100.00"
"322","Cody Ceci","PIT","D","53","3.7833333333333","4","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.17","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","0","3","0","11","-","0","3","0","-"
"338","Devin Shore","EDM","C","38","0.93333333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.1","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","-","1.00","0","0","0","5","-","1","0","0","100.00"
"339","Jujhar Khaira","EDM","L","40","2.95","5","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.55","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","0","0","11","-","1","1","0","100.00"
"345","Martin Frk","L.A","R","1","0.55","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"347","Teddy Blueger","PIT","C","43","3","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","2","1","9","50.00","1","2","1","50.00"
"361","Ben Hutton","ANA, TOR","D","38","1.8666666666667","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0.2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","1","0","7","100.00","1","1","0","100.00"
"365","Joakim Ryan","CAR","D","4","0.16666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","1","0","0","100.00"
"366","Kurtis MacDermid","L.A","D","28","1.2","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","2","0","0","4","100.00","3","0","0","100.00"
"367","Jayson Megna","COL","C","7","0.93333333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","1","0","0","100.00"
"372","Chad Ruhwedel","PIT","D","17","0.76666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","1","0.00"
"380","Tucker Poolman","WPG","D","39","4.2833333333333","5","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.45","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","3","0","2","100.00","4","2","0","100.00"
"385","Josh Brown","OTT","D","26","0.65","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.17","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","3","100.00","2","0","0","100.00"
"400","Michael McCarron","NSH","R","6","4.3833333333333","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.24","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","4","0","0","0","100.00","6","0","0","100.00"
"405","Jacob de la Rose","STL","L","13","0.73333333333333","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","0","0","0","6","-","1","0","0","100.00"
"407","Robert Hagg","PHI","D","34","2.15","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","7","100.00","1","0","0","100.00"
"435","Josh Currie","PIT","R","1","1.0666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"444","Frederick Gaudreau","PIT","C","19","3.15","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.19","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","2","1","5","50.00","3","2","1","75.00"
"460","Sonny Milano","ANA","L","6","8.2","16","0","100.00","9","0","100.00","5","0","100.00","1","0","100.00","0.8","0","100.00","9","0","100.00","4","0","100.00","1","0","100.00","5","0","100.00","0","0","-","7","0","100.00","0","0","-","20.00","-","0.20","3","1","0","7","100.00","4","1","1","80.00"
"479","Juho Lammikko","FLA","C","44","3.9666666666667","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.11","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","0","11","100.00","2","1","1","66.67"
"486","William Lagesson","EDM","D","19","0.83333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","2","-","0","0","0","-"
"496","Clark Bishop","OTT","C","13","0.26666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"497","Dakota Joshua","STL","C","12","0.11666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","1","100.00","1","0","0","100.00"
"503","Sammy Blais","STL","L","36","1.8166666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","5","100.00","1","0","0","100.00"
"508","Matthew Highmore","CHI, VAN","C","42","3.2666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","3","1","9","0.00","0","2","1","0.00"
"509","Dryden Hunt","ARI","L","26","3.7666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","3","0","0","6","100.00","3","0","0","100.00"
"515","Jonas Siegenthaler","N.J, WSH","D","15","0.48333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","1","1","0.00","0","0","1","0.00"
"527","Jansen Harkins","WPG","C","26","2.0833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","0","7","100.00","2","0","0","100.00"
"532","Keegan Kolesar","VGK","R","44","1.05","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","4","0","0","4","100.00","5","0","0","100.00"
"533","David Kase","PHI","R","1","1.8833333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"552","Mathieu Joseph","T.B","R","56","5.0333333333333","7","0","100.00","7","0","100.00","7","0","100.00","2","0","100.00","0.71","0","100.00","5","0","100.00","2","0","100.00","2","0","100.00","3","0","100.00","0","0","-","2","0","100.00","0","0","-","28.57","-","0.29","2","1","0","13","100.00","3","2","0","100.00"
"555","Mitchell Stephens","T.B","C","7","1.8666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","4","-","0","1","0","-"
"558","Jacob Larsson","ANA","D","46","2.3666666666667","4","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.25","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","2","0","7","100.00","3","3","0","100.00"
"563","Gabriel Carlsson","CBJ","D","14","1.6833333333333","3","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","0.17","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","1","0","100.00","0","0","-","0","0","-","50.00","-","0.50","0","2","0","3","-","0","3","0","-"
"575","William Borgen","BUF","D","10","0.2","2","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0.19","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","1","0","100.00","100.00","-","1.00","0","0","0","2","-","0","0","0","-"
"580","Niko Mikkola","STL","D","30","0.86666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","4","-","0","0","0","-"
"582","Dominik Simon","CGY","C","11","2","5","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.46","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","2","0","0","1","100.00","2","0","0","100.00"
"592","Sami Niku","WPG","D","6","0.083333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"598","Ryan Lomberg","FLA","L","34","1.85","4","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.19","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","6","100.00","1","0","0","100.00"
"623","Kieffer Bellows","NYI","L","14","11.316666666667","20","0","100.00","15","0","100.00","11","0","100.00","0","0","-","1.43","0","100.00","10","0","100.00","1","0","100.00","0","0","-","9","0","100.00","0","0","-","9","0","100.00","0","0","-","0.00","-","0.00","2","0","0","10","100.00","6","0","0","100.00"
"624","Tim Gettinger","NYR","L","2","0.7","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"631","Josh Mahura","ANA","D","13","5.3333333333333","7","0","100.00","7","0","100.00","6","0","100.00","1","0","100.00","0.53","0","100.00","5","0","100.00","3","0","100.00","0","0","-","2","0","100.00","0","0","-","2","0","100.00","1","0","100.00","16.67","-","0.17","1","2","1","10","50.00","2","2","1","66.67"
"648","Michael McLeod","N.J","C","52","6.9833333333333","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","9","2","4","24","69.23","10","2","5","66.67"
"651","Jacob MacDonald","COL","D","33","0.56666666666667","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","2","0","0","4","100.00","2","0","0","100.00"
"655","Patrick Russell","EDM","R","8","0.3","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","0","0","0","100.00","2","0","0","100.00"
"658","Garrett Pilon","WSH","C","1","0.86666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","2","0","0","100.00"
"659","Lucas Carlsson","CHI","D","12","0.066666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"663","Matthew Phillips","CGY","C","1","2.2666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.21","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","2","100.00","2","0","0","100.00"
"666","Mikhail Maltsev","N.J","L","33","2.5833333333333","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","2","1","11","50.00","3","2","1","75.00"
"677","Gerald Mayhew","MIN","C","4","5.2833333333333","10","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.34","0","100.00","5","0","100.00","1","0","100.00","1","0","100.00","4","0","100.00","0","0","-","4","0","100.00","0","0","-","33.33","-","0.33","1","0","0","7","100.00","2","1","0","100.00"
"678","Zach Aston-Reese","PIT","C, L","45","2.35","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","3","1","5","50.00","1","3","1","50.00"
"698","Adam Ruzicka","CGY","C","3","5.0166666666667","8","0","100.00","6","0","100.00","5","0","100.00","0","0","-","0.59","0","100.00","4","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","3","0","0","3","100.00","4","1","0","100.00"
"707","Morgan Frost","PHI","C","2","1.5666666666667","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"716","David Farrance","NSH","D","2","4.15","10","0","100.00","7","0","100.00","4","0","100.00","0","0","-","0.45","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","4","0","0","100.00"
"728","Radim Simek","S.J","D","40","3.0666666666667","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.13","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","1","0","100.00","50.00","-","0.50","2","0","2","16","50.00","2","1","3","40.00"
"731","Eetu Luostarinen","FLA","C","44","2.3","6","0","100.00","5","0","100.00","4","0","100.00","0","0","-","0.28","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","4","1","0","6","100.00","4","1","0","100.00"
"749","Eric Robinson","CBJ","L","56","3.1166666666667","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","2","1","0","7","100.00","2","2","0","100.00"
"763","Martin Kaut","COL","R","5","0.2","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.16","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","1","0","50.00","1","0","1","50.00"
"779","Calen Addison","MIN","D","3","8.2333333333333","7","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.23","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","4","1","1","2","80.00","5","1","2","71.43"
"781","Juuso Riikola","PIT","D","2","4.4","5","0","100.00","2","0","100.00","0","0","-","0","0","-","0.12","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","2","0","100.00","0","0","-","-","-","-","1","1","0","3","100.00","1","1","0","100.00"
"787","Jesse Ylonen","MTL","R","1","1.3","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.11","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","1","0","0","100.00"
"790","Simon Benoit","ANA","D","6","1.15","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","1","0","0","100.00"
"791","Egor Zamula","PHI","D","2","0.31666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"792","Logan O'Connor","COL","R","22","0.71666666666667","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.19","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","1","0","5","100.00","2","1","0","100.00"
"794","Brady Keeper","FLA","D","1","2.2666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","0","-","1","1","0","100.00"
"799","Peyton Krebs","VGK","C","4","3.1166666666667","3","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","-","-","-","1","0","1","1","50.00","2","0","1","66.67"
"809","Arthur Kaliyev","L.A","R","1","0.9","4","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.61","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","2","0","0","100.00"
