"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"169","Greg Pateryn","MIN","D","20","2.05","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.18","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","50.00","-","0.50","3","0","0","3","100.00","4","0","0","100.00"
"170","Mark Borowiecki","OTT","D","53","3.8666666666667","2","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0.13","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","1","0","100.00","100.00","-","1.00","5","2","0","9","100.00","5","2","0","100.00"
"176","Zac Rinaldo","CGY","C","19","0.2","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","1","2","0.00","0","0","1","0.00"
"186","Kyle Clifford","L.A, TOR","L","69","7.45","7","0","100.00","5","0","100.00","5","0","100.00","0","0","-","0.26","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","4","4","0","26","100.00","6","4","0","100.00"
"197","Calvin de Haan","CHI","D","29","3.4166666666667","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.21","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","11","100.00","1","1","0","100.00"
"202","John Moore","BOS","D","24","5.05","5","0","100.00","4","0","100.00","4","0","100.00","1","0","100.00","0.38","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","1","0","100.00","25.00","-","0.25","1","1","1","7","50.00","2","1","1","66.67"
"212","Marcus Foligno","MIN","L","59","1.9166666666667","9","0","100.00","5","0","100.00","4","0","100.00","1","0","100.00","0.62","0","100.00","5","0","100.00","3","0","100.00","1","0","100.00","2","0","100.00","0","0","-","4","0","100.00","0","0","-","25.00","-","0.25","3","0","2","8","60.00","3","0","2","60.00"
"216","David Savard","CBJ","D","68","15.033333333333","18","0","100.00","13","0","100.00","10","0","100.00","2","0","100.00","0.91","0","100.00","6","0","100.00","2","0","100.00","0","0","-","4","0","100.00","0","0","-","11","0","100.00","2","0","100.00","20.00","-","0.20","8","1","1","28","88.89","10","2","1","90.91"
"225","Nick Jensen","WSH","D","68","3.4166666666667","4","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","1","0","100.00","50.00","-","0.50","9","3","0","18","100.00","12","3","0","100.00"
"228","Brenden Dillon","S.J, WSH","D","69","2.8333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","2","13","33.33","2","0","2","50.00"
"230","Radko Gudas","WSH","D","63","5.1833333333333","3","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.18","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","4","2","9","50.00","3","4","3","50.00"
"236","Justin Holl","TOR","D","68","5.7166666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","1","1","13","66.67","3","2","1","75.00"
"240","Stephen Johns","DAL","D","17","1.6","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.14","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","2","100.00","1","0","0","100.00"
"255","Austin Watson","NSH","L","53","3.9333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.04","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","3","2","1","12","75.00","3","2","1","75.00"
"274","Tom Kuhnhackl","NYI","R","28","2.3333333333333","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.23","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","1","100.00","1","1","0","100.00"
"280","Anthony Bitetto","WPG","D","51","3.45","4","0","100.00","2","0","100.00","0","0","-","0","0","-","0.15","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","2","1","1","10","66.67","2","1","1","66.67"
"286","Taylor Fedun","DAL","D","27","2.85","7","0","100.00","6","0","100.00","6","0","100.00","1","0","100.00","0.79","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","16.67","-","0.17","0","1","0","11","-","3","2","0","100.00"
"287","Cory Conacher","T.B","C","4","2.6333333333333","4","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.24","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","3","1","0","0","100.00","3","1","0","100.00"
"288","Brian Gibbons","CAR","C","15","1.15","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","5","100.00","1","0","0","100.00"
"300","Tobias Rieder","CGY","C","55","4.55","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","5","2","1","8","83.33","5","2","1","83.33"
"309","Logan Shaw","WPG","R","35","2.7666666666667","6","0","100.00","4","0","100.00","3","0","100.00","1","0","100.00","0.37","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","1","0","100.00","0","0","-","0","0","-","33.33","-","0.33","1","1","0","4","100.00","2","1","0","100.00"
"311","Nick Shore","TOR, WPG","C","63","3.8","6","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","0.3","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","1","0","100.00","0","0","-","0","0","-","50.00","-","0.50","2","0","0","10","100.00","2","0","0","100.00"
"318","Tomas Jurco","EDM","R","12","2.9666666666667","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","1","0","5","100.00","3","2","0","100.00"
"324","Joel Edmundson","CAR","D","68","3.4333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","7","100.00","1","1","0","100.00"
"334","Adam Larsson","EDM","D","49","3.9333333333333","4","0","100.00","3","0","100.00","3","0","100.00","2","0","100.00","0.87","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","66.67","-","0.67","1","1","0","5","100.00","1","2","0","100.00"
"341","Sven Baertschi","VAN","L","6","8.95","17","0","100.00","10","0","100.00","9","0","100.00","4","0","100.00","1","0","100.00","7","0","100.00","2","0","100.00","2","0","100.00","5","0","100.00","2","0","100.00","10","0","100.00","0","0","-","44.44","-","0.44","6","3","0","5","100.00","9","4","0","100.00"
"379","Slater Koekkoek","CHI","D","42","1.3166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","3","1","0","5","100.00","3","1","0","100.00"
"414","Jake Bischoff","VGK","D","4","0.65","2","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0.37","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","100.00","-","1.00","0","0","0","2","-","0","1","0","-"
"416","Vinnie Hinostroza","ARI","C, R","68","5.5","5","0","100.00","5","0","100.00","4","0","100.00","1","0","100.00","0.37","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","25.00","-","0.25","6","3","2","5","75.00","8","3","2","80.00"
"431","Chad Ruhwedel","PIT","D","41","1.7333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","1","0","7","100.00","1","1","0","100.00"
"432","Michael Raffl","PHI","L","58","3.2833333333333","5","0","100.00","4","0","100.00","4","0","100.00","1","0","100.00","0.42","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","25.00","-","0.25","5","1","0","7","100.00","7","2","0","100.00"
"435","MacKenzie Weegar","FLA","D","45","11.8","9","0","100.00","7","0","100.00","6","0","100.00","0","0","-","0.44","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","6","0","100.00","0","0","-","0.00","-","0.00","7","3","2","20","77.78","8","5","3","72.73"
"436","Tyler Motte","VAN","C","34","0.95","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","6","0","0","4","100.00","6","1","0","100.00"
"440","Luke Johnson","MIN","C","3","1.8166666666667","7","0","100.00","7","0","100.00","5","0","100.00","0","0","-","0.59","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","1","1","0","0","100.00","2","1","0","100.00"
"441","Carson Soucy","MIN","D","55","2.5166666666667","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.18","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","50.00","-","0.50","1","2","2","8","33.33","2","2","2","50.00"
"442","Jonny Brodzinski","S.J","C","3","1.2666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"451","Peter Cehlarik","BOS","L","3","1.7166666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","0","1","100.00","2","1","0","100.00"
"464","Robert Hagg","PHI","D","49","3.4333333333333","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.22","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","50.00","-","0.50","2","2","0","8","100.00","3","3","1","75.00"
"466","Carl Dahlstrom","WPG","D","15","1.1166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","3","-","1","0","0","100.00"
"469","William Carrier","VGK","L","71","4.55","7","0","100.00","7","0","100.00","3","0","100.00","1","0","100.00","0.41","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","5","0","100.00","0","0","-","33.33","-","0.33","6","5","0","15","100.00","8","6","0","100.00"
"495","Joel Hanley","DAL","D","8","0.26666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","1","0","2","-","0","1","0","-"
"497","Trevor van Riemsdyk","CAR","D","49","3.5166666666667","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","3","0","3","-","0","3","0","-"
"502","Garnet Hathaway","WSH","R","66","3.0833333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","4","3","0","7","100.00","4","3","0","100.00"
"505","Tomas Nosek","VGK","L","67","4.2333333333333","5","0","100.00","5","0","100.00","2","0","100.00","0","0","-","0.27","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","4","4","0","14","100.00","6","6","0","100.00"
"512","Haydn Fleury","CAR","D","45","1.4666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","2","0","1","100.00","2","2","0","100.00"
"548","Christoffer Ehn","DET","C","54","1.5166666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","3","2","4","0.00","0","3","2","0.00"
"561","Jake Evans","MTL","C","13","7.3166666666667","12","0","100.00","11","0","100.00","6","0","100.00","0","0","-","0.64","0","100.00","5","0","100.00","2","0","100.00","0","0","-","3","0","100.00","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","5","1","0","5","100.00","6","1","0","100.00"
"581","Jansen Harkins","WPG","C","29","2.1333333333333","5","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.28","0","100.00","4","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","3","-","1","0","0","100.00"
"593","Nicholas Merkley","N.J","R","4","2.45","6","0","100.00","5","0","100.00","4","0","100.00","0","0","-","0.59","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","3","0","0","1","100.00","3","0","0","100.00"
"596","Caleb Jones","EDM","D","43","4.8333333333333","7","0","100.00","5","0","100.00","4","0","100.00","1","0","100.00","0.24","0","100.00","4","0","100.00","0","0","-","0","0","-","4","0","100.00","1","0","100.00","3","0","100.00","0","0","-","25.00","-","0.25","1","1","1","6","50.00","1","1","1","50.00"
"607","Kyle Capobianco","ARI","D","9","1.35","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","1","-","2","1","0","100.00"
"611","Jacob Larsson","ANA","D","60","6.3833333333333","8","0","100.00","5","0","100.00","5","0","100.00","0","0","-","0.51","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","5","0","0","10","100.00","7","0","0","100.00"
"612","Joel Eriksson Ek","MIN","C","62","5.5333333333333","10","0","100.00","6","0","100.00","4","0","100.00","1","0","100.00","0.6","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","6","0","100.00","0","0","-","25.00","-","0.25","5","4","1","12","83.33","5","6","1","83.33"
"620","Austin Czarnik","CGY","C","8","9.75","12","0","100.00","9","0","100.00","9","0","100.00","1","0","100.00","0.54","0","100.00","4","0","100.00","0","0","-","0","0","-","4","0","100.00","1","0","100.00","8","0","100.00","0","0","-","11.11","-","0.11","5","3","1","6","83.33","7","5","1","87.50"
"628","J.C. Beaudin","OTT","C","22","1.0833333333333","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.15","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","2","0","0","-","0","2","0","-"
"629","Lukas Vejdemo","MTL","C","7","1","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","1","100.00","1","1","0","100.00"
"632","Mikhail Vorobyev","PHI","C","20","1.35","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","1","1","4","0.00","0","1","1","0.00"
"633","Christian Wolanin","OTT","D","3","4.4333333333333","9","0","100.00","8","0","100.00","7","0","100.00","0","0","-","0.89","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","6","0","100.00","0","0","-","0.00","-","0.00","1","0","0","2","100.00","3","0","0","100.00"
"640","Vladislav Gavrikov","CBJ","D","69","5.0166666666667","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","4","2","1","14","80.00","4","2","1","80.00"
"660","Rasmus Asplund","BUF","C","29","1.8833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","2","0","3","100.00","2","2","0","100.00"
"667","Tyler Benson","EDM","L","7","2.85","7","0","100.00","6","0","100.00","5","0","100.00","1","0","100.00","0.9","0","100.00","5","0","100.00","4","0","100.00","1","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","20.00","-","0.20","1","0","0","4","100.00","1","0","0","100.00"
"668","Kale Clague","L.A","D","4","0.88333333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","0","0","0","-","0","0","0","-"
"671","Kieffer Bellows","NYI","L","8","0.083333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"672","Carsen Twarynski","PHI","L","15","0.51666666666667","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","0","0","2","100.00","2","0","0","100.00"
"682","Connor Bunnaman","PHI","C","21","1.1333333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.17","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","100.00","-","1.00","0","0","0","1","-","1","1","0","100.00"
"698","Patrick Russell","EDM","R","45","2.7666666666667","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.27","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","3","2","6","0.00","1","3","2","33.33"
"701","Lucas Carlsson","CHI","D","6","1.5833333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.28","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","2","100.00","2","0","0","100.00"
"705","Matt Luff","L.A","R","18","2.3166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.08","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","2","0","5","100.00","2","2","0","100.00"
"707","Brennan Menell","MIN","D","5","5.5","6","0","100.00","6","0","100.00","2","0","100.00","0","0","-","0.37","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","1","1","0","7","100.00","3","1","0","100.00"
"708","Zack MacEwen","VAN","C","17","1.0333333333333","4","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.42","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","50.00","-","0.50","2","1","0","0","100.00","2","1","0","100.00"
"715","Cale Fleury","MTL","D","41","0.48333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","2","100.00","1","1","0","100.00"
"736","Ryan Poehling","MTL","C","27","6.6666666666667","7","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.17","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","4","1","0","5","100.00","5","2","0","100.00"
"738","Lias Andersson","NYR","C","17","1.1666666666667","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.16","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","1","5","50.00","1","1","1","50.00"
"781","Ilya Lyubushkin","ARI","D","51","3.4666666666667","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.17","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","2","1","0","4","100.00","3","1","0","100.00"
"783","David Gustafsson","WPG","C","22","0.18333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"784","Logan O'Connor","COL","R","16","1.4","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","0","-"
"218","Cody Eakin","VGK, WPG","C","49","21.4","30","1","96.77","22","0","100.00","13","0","100.00","2","0","100.00","1.46","0","100.00","14","0","100.00","4","0","100.00","1","0","100.00","10","0","100.00","1","0","100.00","16","1","94.12","0","0","-","15.38","-","0.15","9","3","0","21","100.00","15","4","0","100.00"
"223","Erik Haula","CAR, FLA","L","48","111.45","203","11","94.86","151","11","93.21","114","8","93.44","16","0","100.00","15.83","0.32","98.02","110","1","99.10","54","1","98.18","10","0","100.00","56","0","100.00","3","0","100.00","87","5","94.57","3","0","100.00","14.04","100.00","1.140","58","11","0","29","100.00","113","18","0","100.00"
"712","Nicolas Hague","VGK","D","38","34.166666666667","55","3","94.83","45","3","93.75","34","2","94.44","6","0","100.00","4.2","0.13","97.06","30","2","93.75","12","0","100.00","3","0","100.00","18","2","90.00","2","0","100.00","24","0","100.00","1","0","100.00","17.65","100.00","1.176","14","3","0","33","100.00","22","7","2","91.67"
"353","Jonathan Marchessault","VGK","C","66","145.41666666667","292","18","94.19","219","17","92.80","167","15","91.76","19","1","95.00","20.55","0.98","95.46","156","10","93.98","56","4","93.33","7","1","87.50","100","6","94.34","7","0","100.00","130","2","98.48","5","0","100.00","11.38","93.33","1.047","76","11","1","50","98.70","157","24","2","98.74"
