"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"163","Sheldon Brookbank","CHI","D","48","1.95","0.040625","-37.76","47.81","-37.86","-12.73","49.16","-35.71","-21.7","52.93","-52.57","-7.53","-0.81","-","-4.57","8.39","-71.25","-40.36","53.73","-83.80","-15.88","27.54","-83.10","-2.96","-0.27","-","-32.65","34.93","-84.26","-2.51","0","-100.00","15.04","-7","8.65","-3.89","-0.39","-90.91","0.00","100.00","1.000","30.77","61.54","0","123.08","100.00","30.77","61.54","0","100.00"
"17","Michal Handzus","CHI","C","59","4.0833333333333","0.069209039548023","7.4","47.44","-25.75","2.02","48.6","-31.97","22.96","50.9","-30.96","-7.11","-0.77","-","-2.4","10.35","-63.57","-26.98","52.82","-67.50","-3.55","56.09","-67.16","-3.46","-0.38","-","-31.24","-4.35","-","-1.28","-0.26","-83.33","36.49","-6.1","8.06","-3.88","0","-100.00","0.00","100.00","1.000","102.86","29.39","29.39","88.16","77.78","132.24","29.39","29.39","81.82"
"653","Nate Prosser","MIN","D","53","1.05","0.019811320754717","-29.71","47.36","-39.87","-9.12","49.4","-39.53","10.46","-5.71","10.89","51.64","-1.22","18.18","27.77","1.54","1.97","-44.65","-5.5","-","-20.39","-1.63","-","-3.26","-0.82","-","-32.35","-5.16","-","-1.09","-0.54","-66.67","26.59","78.42","-43.14","80.48","0","0.00","100.00","-","1.00","114.29","0","57.14","342.86","66.67","114.29","0","114.29","50.00"
"436","Karl Alzner","WSH","D","82","5.0666666666667","0.061788617886179","-15.51","45.75","-27.58","-15.1","23.55","-21.12","8.19","25.7","-19.81","14.8","-1.35","13.16","-3.45","0.3","-11.60","2.81","15.34","-15.68","-7.68","-3.63","15.70","8.48","-1.08","24.24","13.98","25.3","-22.01","11.84","-0.36","8.33","-21.4","-4.86","6.27","-3.69","0","-100.00","33.33","100.00","1.333","35.53","47.37","23.68","225","60.00","71.05","82.89","23.68","75.00"
"104","Anton Volchenkov","N.J","D","56","3.2333333333333","0.057738095238095","-57.57","43.33","-61.05","-39.17","25.82","-50.30","-27.25","27.91","-49.94","-7.32","0","-","-2.34","0.77","-23.59","-14.28","11.86","-33.07","-11.5","-2.93","-","-2.72","0","-","-3.7","19.72","-35.00","-3.07","0","-100.00","-57.7","21.67","-91.83","-3.32","0","-100.00","0.00","100.00","1.000","37.11","92.78","0","111.34","100.00","37.11","111.34","0","100.00"
"505","Luke Schenn","PHI","D","79","3.1833333333333","0.040295358649789","-69.26","42.82","-48.63","-42.45","45.54","-47.93","-18.89","48.13","-47.05","-7.38","-1.42","-","1.41","0.73","-4.68","-31.39","11.86","-37.78","-3.42","-3.5","13.57","-3.5","-1.04","-","-37.29","20.47","-88.89","-2.93","-0.52","-85.00","-47.03","-5.98","7.46","-2.43","0","-100.00","0.00","100.00","1.000","75.39","37.7","0","113.09","100.00","94.24","37.7","0","100.00"
"272","Ladislav Smid","CGY, EDM","D","73","4.8","0.065753424657534","-30.57","40.31","-35.02","-7.74","28.85","-26.54","-38.88","18.6","-55.59","-5.54","-1.38","-","-1.02","1.77","-21.11","-8.17","20.33","-30.72","5.28","10.77","-25.27","-2.77","-0.52","-","-17.93","12.75","-39.82","-1.38","-0.46","-75.00","-25.86","30.86","-42.19","-2.5","-0.25","-90.91","0.00","100.00","1.000","62.5","62.5","12.5","137.5","83.33","87.5","62.5","12.5","87.50"
"96","Mike Weaver","FLA, MTL","D","72","7.6833333333333","0.10671296296296","-38.76","39.97","-39.20","-22.13","34.7","-37.98","-28.88","29.72","-54.11","4.56","-0.85","20.69","-2.37","4.87","-51.35","5.18","31.7","-30.47","-0.06","27.7","-48.28","5.97","-0.85","31.58","6.99","5.33","-7.20","-1.32","0","-100.00","-57.75","16.64","-90.71","-0.61","0","-100.00","50.00","100.00","1.500","31.24","54.66","23.43","117.14","57.14","31.24","70.28","54.66","36.36"
"234","B.J. Crombeen","T.B","R","55","2.3166666666667","0.042121212121212","-30.62","38.71","-36.30","-37.18","15.55","-35.90","-43.16","17.5","-83.71","-6.25","-0.98","-","-4.5","0.18","-37.87","-41.79","-6.84","-","-15.62","-3.71","-","-3.12","-0.98","-","-34.89","-4.17","-","-2.34","0","-100.00","21.5","68.33","-39.15","-1.97","0","-100.00","-","100.00","1.00","25.9","25.9","77.7","233.09","25.00","25.9","25.9","77.7","25.00"
"318","Cody McLeod","COL","L","71","1.25","0.017605633802817","-36.64","37.75","-39.20","-66.13","39.73","-88.89","-50.26","40.89","-87.61","-7.27","-0.17","-","-6.92","1.4","-92.73","-47.45","-4.46","-","-23.64","-1.49","-","-3.8","0","-","-31.74","-3.97","-","-3.31","-0.22","-93.75","-46.57","64.32","-90.28","-1.43","0","-100.00","-","100.00","1.00","0","0","96","288","0.00","0","0","144","0.00"
"816","Michael Zalewski","VAN","L","2","1.15","0.575","-98.27","36.05","-40.32","-33.8","-16.12","15.79","-1.56","-16.12","23.08","46.8","0","0.00","-7.68","-1.85","16.65","-69.85","-5.37","-","-53.73","-5.37","-","-5.37","0","-","-21.49","0","-","0","0","-","-41.06","59.84","-38.24","75.36","0","100.00","100.00","-","1.00","0","0","0","104.35","-","0","0","0","-"
"656","Bobby Butler","FLA","R","2","1.6666666666667","0.83333333333333","39.35","36","-20.00","24.28","36","-25.00","-11.72","36","-33.33","-20.93","0","-","0.64","1.57","-16.44","66.14","36","-25.00","-20.93","0","-","-20.93","0","-","116.09","48","-25.00","0","0","-","-38.7","0","0.00","0","0","-","0.00","100.00","1.000","36","0","0","36","100.00","36","0","0","100.00"
"117","Travis Moen","MTL","L","65","5.3333333333333","0.082051282051282","14.05","31.56","-16.56","-2.82","23.59","-20.71","-5.79","25.31","-28.61","-6.56","-1.09","-","4.19","1.87","-8.97","26.4","17.19","-13.55","13.28","20","-29.12","-3.13","-0.78","-","17.5","-3.75","12.00","-2.92","-0.21","-93.33","-39.96","-7.22","9.07","-1.81","-0.23","-88.89","0.00","100.00","1.000","67.5","0","11.25","67.5","85.71","90","11.25","33.75","72.73"
"253","Jay Rosehill","PHI","L","34","1.4833333333333","0.043627450980392","52.32","26.88","-8.97","36.24","29.35","-13.46","20.15","32.74","-22.07","32.12","-1.54","15.63","4.9","10.16","-35.18","68.92","33.05","-12.63","-23.75","36.44","-85.56","-4.63","-1.23","-","123.56","-4.52","10.58","51.47","-0.41","14.29","-15.07","-4.9","6.25","-2.67","0","-100.00","50.00","100.00","1.500","80.9","0","0","40.45","100.00","121.35","0","0","100.00"
"235","Maxim Lapierre","STL","C","71","1.6333333333333","0.023004694835681","-62.18","26.42","-40.56","-32.96","28.3","-39.20","-12.02","30.33","-38.39","-7.5","-0.47","-","-4.93","-0.55","2.16","-45.47","-6.88","-","-15.31","-2.97","-","-3.91","-0.47","-","-40.21","-5.21","-","-2.08","0","-100.00","-14.2","-3.61","5.10","-2.71","0","-100.00","0.00","100.00","1.000","0","0","0","293.88","-","0","0","0","-"
"158","Zbynek Michalek","PHX","D","59","3.0833333333333","0.05225988700565","-84.08","25.72","-55.36","-60.26","28.29","-54.90","-54.43","30.67","-86.84","-7.7","-0.55","-","-5.23","0.4","-30.93","-27.27","11.95","-36.15","-2.9","-3.3","12.86","-4.22","-0.55","-","-32.5","20.33","-85.26","-1.71","0","-100.00","-76.5","23.08","-93.83","-3.18","0","-100.00","-","100.00","1.00","38.92","77.84","0","233.51","100.00","58.38","77.84","0","100.00"
"297","Ryan Jones","EDM","L","52","24.566666666667","0.4724358974359","-19.66","25.46","-22.47","-20.54","25.09","-29.41","-8.7","22.75","-28.97","2.48","-1.38","22.22","-2.69","0.94","-21.50","-15.57","10.07","-21.43","-1.04","2.94","-11.49","0.36","-0.69","25.00","-19.37","9.51","-27.83","1.1","-0.92","30.00","-11.15","9.78","-16.46","1.86","0","0.00","18.75","100.00","1.188","41.52","17.1","2.44","39.08","94.44","53.73","19.54","4.88","91.67"
"54","Bryan Allen","ANA","D","68","4.6666666666667","0.068627450980392","-11.78","25.18","-18.38","0.69","28.89","-22.10","-0.19","6.41","-8.89","-5.16","-1.13","-","-3.63","1.31","-27.43","-29.77","6.08","-22.45","-23.23","-2.58","-","-3.06","-0.65","-","-8.73","11.55","-21.83","-1.72","-0.65","-72.73","30.18","12.98","-8.48","-0.93","0","-100.00","0.00","100.00","1.000","51.43","25.71","25.71","167.14","66.67","51.43","25.71","25.71","66.67"
"55","Manny Malhotra","CAR","C","69","6.35","0.092028985507246","-27.46","24.23","-21.70","3.97","6.49","-5.24","15.53","1.18","1.54","-5.29","-1.16","-","6.9","0.23","4.24","-37.2","21.23","-61.77","-9.74","5.31","-32.27","-2.32","-0.5","-","-36.61","21.23","-90.22","-1.76","-0.44","-80.00","19.32","-5.26","6.45","-2.39","-0.48","-83.33","0.00","100.00","1.000","66.14","9.45","0","132.28","100.00","66.14","9.45","0","100.00"
"418","Ryan Carter","N.J","L","62","1.6166666666667","0.026075268817204","-3.61","24.14","-19.05","15.19","26.21","-17.74","-6.5","28.84","-34.06","-7.33","-0.56","-","-2.1","0.98","-23.61","-35.35","29.59","-82.46","-11.47","-2.44","-","-2.63","-0.38","-","-31.84","42.72","-82.47","-3.51","-0.25","-93.33","50.46","-5.16","8.33","-2.99","0","-100.00","0.00","100.00","1.000","111.34","74.23","0","148.45","100.00","148.45","74.23","0","100.00"
"386","Ryan White","MTL","C","52","2.95","0.056730769230769","-56.6","23.97","-35.34","-49.49","27.15","-50.44","-29.79","29.54","-48.48","-6.17","-0.8","-","-6.05","-0.36","-25.16","-22.23","-7.36","14.74","-22.68","-3.58","-","-3.18","-0.6","-","0.59","-5.04","15.97","-2.65","-0.27","-90.91","-38.15","22.19","-40.38","-1.44","0","-100.00","0.00","100.00","1.000","20.34","20.34","0","81.36","100.00","40.68","20.34","0","100.00"
"121","Colton Orr","TOR","R","54","1.5666666666667","0.029012345679012","-57.39","23.04","-36.25","-72.14","25","-84.44","-53.4","27.84","-83.62","-7.85","-1.31","-","-6.66","4","-89.77","-45.55","30.23","-84.96","-22.67","35.46","-88.89","-5.23","-0.44","-","-30.51","-6.97","-","-2.03","-1.16","-63.64","-13","-5.35","7.26","-1.57","0","-100.00","-","100.00","1.00","38.3","38.3","38.3","76.6","50.00","38.3","38.3","38.3","50.00"
"229","Kevin Klein","NSH, NYR","D","77","7.2666666666667","0.094372294372294","-51.56","22.24","-34.04","-28.42","16.17","-26.52","-19.49","9.79","-21.99","-6.41","-0.31","-","-3.74","0.2","-16.87","-35.66","10.89","-55.31","-17.35","5.29","-85.38","-2.97","-0.31","-","-24.42","7.47","-40.91","-2.08","0","-100.00","-16.41","19.79","-27.37","-2.48","0","-100.00","0.00","100.00","1.000","74.31","24.77","8.26","90.83","90.00","74.31","24.77","8.26","90.00"
"40","Scott Hannan","S.J","D","56","8.2666666666667","0.14761904761905","-63.43","21.85","-27.84","-47.83","18.64","-29.79","-44.78","12.79","-38.11","-5.63","-0.88","-","-5.54","0.58","-23.27","-47.11","0.74","-23.77","-18.98","-3.35","11.31","-3.17","-0.7","-","-37.51","5.45","-41.78","-1.41","0","-100.00","-13.14","14.61","-17.28","-2.03","0","-100.00","0.00","100.00","1.000","72.58","14.52","0","101.61","100.00","79.84","21.77","0","100.00"
"200","Nate Guenin","COL","D","68","3.7166666666667","0.054656862745098","-3.36","21.1","-16.83","-17.71","7.26","-13.16","-35.19","8.57","-37.15","9.73","-0.16","2.50","-4.76","-0.01","-11.65","-31.57","-4.44","8.52","-24.02","-1.15","-","-3.78","0","-","-10.07","-4.39","12.20","19.11","-0.22","8.33","23.85","40.22","-27.78","-1.19","0","-100.00","100.00","100.00","2.000","32.29","32.29","32.29","129.15","50.00","48.43","48.43","64.57","42.86"
"628","Casey Cizikas","NYI","C","80","18.15","0.226875","-32.54","20.91","-22.81","-28.6","18.85","-28.50","-12.7","20.64","-30.02","3.7","2.48","-13.24","-3.4","1.87","-31.69","-14.91","7.28","-15.18","-15.51","3.57","-29.32","0.82","2.61","-28.26","0.79","4.95","-9.13","1.83","-0.18","6.67","-21.86","13.13","-27.88","2.18","0","0.00","25.00","87.50","1.125","46.28","13.22","6.61","122.31","87.50","59.5","19.83","13.22","81.82"
"380","Mike Weber","BUF","D","68","1.8333333333333","0.026960784313725","-55.25","20.61","-37.90","-31.98","21.89","-35.65","-13.49","24.6","-35.04","-4.78","-0.8","-","-4.39","0.68","-34.36","-40.64","-6.85","-","-21.68","-2.39","-","-3.19","-0.48","-","-25.29","-5.95","-","-0.85","-0.43","-66.67","-13.96","42.9","-43.33","-1.38","0","-100.00","0.00","100.00","1.000","65.45","163.64","32.73","229.09","66.67","98.18","163.64","65.45","60.00"
"717","Kevan Miller","BOS","D","47","3.5666666666667","0.075886524822695","-72.3","20.5","-38.97","-44.1","21.87","-36.85","-25.49","23.52","-35.38","-8.76","-1.1","-","-4.46","-0.61","1.85","-45.99","8.88","-85.28","-21.35","-3.29","-","-5.2","-1.1","-","-32.85","16.22","-84.11","-1.83","0","-100.00","-30.88","-3.95","4.74","-3.16","0","-100.00","0.00","100.00","1.000","16.82","16.82","0","67.29","100.00","33.64","16.82","0","100.00"
"769","Mike Halmo","NYI","L","20","3.85","0.1925","-40.12","20.32","-23.76","-24.97","21.53","-28.15","-21.27","24.54","-38.78","-8.44","-1.21","-","-3.31","0.32","-15.60","-17.65","-6.63","11.96","-7.32","-2.41","9.52","-1.81","-0.6","-","-13.78","-5.63","14.00","-5.63","-0.8","-87.50","-22.88","44.15","-48.73","-3.48","0","-100.00","0.00","100.00","1.000","46.75","15.58","0","109.09","100.00","46.75","31.17","31.17","60.00"
"198","Ryan Whitney","FLA","D","7","13.666666666667","1.952380952381","-17.5","20.05","-21.55","-15.86","15.66","-23.81","-7.34","12.84","-23.33","-3.15","13.17","-100.00","-2.01","3.42","-46.33","-9.83","21.62","-38.46","-5.37","12.84","-41.67","-1.57","13.17","-100.00","-5.94","11.71","-33.33","-2.1","0","-100.00","-10.61","-2.27","3.57","0","0","-","0.00","25.00","0.250","13.17","8.78","0","48.29","100.00","43.9","21.95","4.39","90.91"
"398","James Sheppard","S.J","C","67","17.45","0.26044776119403","-28.72","19.98","-16.43","-15.32","24.51","-21.46","2.57","22.53","-19.75","-3.2","2.63","-39.13","-0.69","2.93","-24.43","-19.6","10.39","-19.36","-5.43","10.35","-28.46","-0.45","-0.81","17.24","-18.89","0.05","-5.39","-1.29","0","-100.00","-8.55","2.92","-4.26","-2.57","0","-100.00","5.00","88.89","0.939","51.58","10.32","10.32","85.96","83.33","55.01","17.19","10.32","84.21"
"637","Roman Horak","CGY, EDM","C","3","2.1","0.7","-71.43","19.48","-41.67","-48.7","19.48","-39.47","-40.91","-4.55","-","-4.55","0","-","-6.17","2.47","-64.70","-36.36","-4.55","-","-22.73","0","-","0","0","-","-18.18","-6.06","-","-6.06","0","-100.00","-37.52","34.7","-42.31","0","0","-","-","-","-","57.14","0","0","28.57","100.00","85.71","0","0","100.00"
"667","Johan Larsson","BUF","C","28","5.6","0.2","-21.14","19.13","-20.12","-11.04","10.15","-13.71","-25.4","2.04","-17.71","-4.77","-0.43","-","-2.38","0.69","-16.39","-3.41","13.19","-21.19","-7.06","7.25","-33.67","-3.04","-0.43","-","4.87","7.93","-12.18","-0.58","0","-100.00","-19.34","12.97","-21.33","-1.88","0","-100.00","0.00","100.00","1.000","21.43","53.57","0","96.43","100.00","21.43","53.57","0","100.00"
"460","Brad Malone","COL","C","32","1.85","0.0578125","19.41","17.56","-8.97","0.29","-12.13","15.82","-50.49","-10.96","-","-8.61","-0.39","-","-4.14","-0.68","9.25","-46.97","-5.48","-","-22.31","-2.74","-","-4.7","0","-","-32.88","-3.65","-","-3.65","-0.52","-87.50","54.12","38.37","-15.69","-1.7","0","-100.00","-","-","-","32.43","0","0","64.86","100.00","64.86","32.43","0","100.00"
"90","George Parros","MTL","R","22","1.7","0.077272727272727","-17.73","17.32","-16.43","-29.4","19.89","-30.77","-10.92","21.43","-26.92","-5.65","-2.05","-","-3.7","-0.44","-15.49","2.43","-9.76","22.89","-17.46","-4.62","-","-2.05","-1.54","-","26.52","-6.85","25.00","-2.05","0","-100.00","-15.77","42.08","-38.24","-2.97","-0.74","-80.00","0.00","100.00","1.000","0","0","0","35.29","-","35.29","0","0","100.00"
"225","Brian Boyle","NYR","C","82","17.483333333333","0.21321138211382","-30.2","17.12","-16.93","-20.45","9.07","-13.33","-11.99","1.17","-4.86","0.4","-0.84","11.54","-0.36","0.97","-10.41","-13.17","11.6","-19.14","5.97","5.52","-9.09","3.21","-0.7","16.13","-25.52","8.11","-31.49","-1.69","0","-100.00","-20.22","10.61","-17.32","-2.23","-0.2","-91.67","15.38","100.00","1.154","34.32","24.02","3.43","92.66","90.91","48.05","27.45","10.3","82.35"
"636","Corban Knight","CGY","C","7","1.9666666666667","0.28095238095238","-13.86","16.91","-13.57","20.14","18.61","-10.71","43.93","22.01","-9.85","20.31","0","0.00","2.79","4.03","-26.45","40.53","25.41","-15.91","3.31","28.81","-44.12","-6.8","0","-","49.63","-4.53","12.50","40.68","0","100.00","-68.74","-7.37","-","-4.91","0","-100.00","33.33","100.00","1.333","30.51","30.51","0","61.02","100.00","30.51","30.51","0","100.00"
"651","Ryan Stanton","VAN","D","64","4.5166666666667","0.070572916666667","-68.29","16.41","-31.41","-54.49","4.63","-23.69","-46.71","5.95","-39.11","-5.64","-0.75","-","-6","0.27","-38.27","-35.62","7.08","-38.74","-25.39","9.52","-87.10","-3.2","-0.75","-","-13.63","-3.26","9.42","-1.25","0","-100.00","-57.69","15.66","-45.61","-2.17","0","-100.00","0.00","100.00","1.000","53.14","13.28","26.57","239.11","66.67","53.14","39.85","39.85","57.14"
"571","Zach Sill","PIT","C","20","1.95","0.0975","-105.05","16.03","-87.69","-82.94","19.71","-88.24","-65.12","-11.06","-","-7.99","-1.23","-","-7.59","1.84","-93.30","-49.15","23.4","-86.96","-18.43","-2.46","-","-4.3","-0.61","-","-40.96","34.47","-86.21","-3.28","-0.82","-80.00","-78.09","-4.44","-","-1.77","0","-100.00","-","-","-","61.54","0","0","61.54","100.00","92.31","0","30.77","75.00"
"33","Shawn Thornton","BOS","L","64","4.35","0.06796875","-92.99","15.79","-56.72","-63.91","3.42","-38.22","-44.58","4.84","-36.71","-7.73","-0.41","-","-4.91","-0.71","9.20","-32.38","-7.32","13.69","-6.95","-3.05","12.82","-4.27","-0.41","-","-33.9","-5.7","-","-1.9","0","-100.00","-81.09","-3.23","-","-2.94","0","-100.00","0.00","100.00","1.000","27.59","0","0","137.93","100.00","27.59","0","0","100.00"
"249","Nate Thompson","T.B","C","81","4.3833333333333","0.054115226337449","-39.24","15.52","-27.13","-49.1","4.39","-37.10","-43.66","6.28","-85.49","-6.6","-0.94","-","-5.04","-0.32","-37.79","-41.64","-6.33","-","-15.77","-3.37","-","-2.96","-0.81","-","-34.49","-3.95","-","-2.87","-0.18","-94.12","7.35","33.9","-30.20","-2.14","0","-100.00","-","100.00","1.00","41.06","41.06","54.75","205.32","42.86","41.06","41.06","54.75","42.86"
"375","Stephen Gionta","N.J","R","66","2","0.03030303030303","-45.69","15.36","-33.79","-26.23","17.15","-31.40","-43.2","19.82","-80.94","-7.32","-0.36","-","-4.43","3.33","-73.91","-33.92","-8.21","-","-11.6","-3.21","-","-2.68","-0.18","-","-29.75","-6.66","-","-3.33","-0.24","-93.33","-55.44","37.14","-89.96","-3.09","0","-100.00","-","100.00","1.00","30","60","0","180","100.00","30","60","0","100.00"
"564","Antoine Roussel","DAL","L","81","11.583333333333","0.14300411522634","-44.55","15.1","-20.31","-34.26","17.6","-25.71","-14.85","21.34","-28.11","-5.74","-0.62","-","-3.93","2.8","-38.20","-23.71","21.09","-34.59","-3.87","10.55","-25.98","-3.12","-0.37","-","-26.46","14.06","-45.82","-2","-0.17","-92.31","-31.64","-6.31","8.37","-1.62","0","-100.00","0.00","100.00","1.000","51.8","25.9","25.9","170.94","66.67","56.98","51.8","25.9","68.75"
"787","Tom Wilson","WSH","R","82","8.3833333333333","0.10223577235772","-53.82","14.93","-22.36","-51.15","9.4","-25.31","-27.68","11.57","-24.01","-1.93","-1.36","12.99","-5.27","-0.05","-15.13","-28.33","5.91","-20.47","-12.51","3.63","-34.80","3.77","-1.08","24.24","-21.1","3.03","-13.42","-4.16","-0.36","-92.00","-42.25","5.64","-18.97","-3.72","0","-100.00","20.00","100.00","1.200","64.41","28.63","14.31","85.88","81.82","85.88","28.63","14.31","85.71"
"497","Jack Hillen","WSH","D","13","3.3","0.25384615384615","-80.84","14.85","-22.60","-50.88","15.96","-22.94","-45.76","17.07","-32.00","-18.87","0","-","-5.39","0.51","-10.12","-29.11","-1.11","1.67","6.4","0","0.00","-9.99","0","-","-47.35","-1.48","-","-4.44","0","-100.00","-65.11","24.66","-48.28","-8.01","0","-100.00","0.00","100.00","1.000","36.36","36.36","0","0","100.00","54.55","36.36","0","100.00"
"342","Marc-Andre Cliche","COL","C","76","4.65","0.061184210526316","-44.58","14.75","-28.28","-52.64","17.4","-55.30","-37.07","18.18","-53.42","-6.85","-0.16","-","-5.27","0.39","-28.92","-21.68","-4.51","8.68","-10.29","-1.71","6.88","-3.58","0","-","-15.18","-3.74","10.34","-3.11","-0.21","-93.75","-44.97","30.98","-87.72","-1.35","0","-100.00","0.00","100.00","1.000","64.52","25.81","38.71","38.71","62.50","64.52","51.61","64.52","50.00"
