"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"562","Curtis McKenzie","DAL","L","36","1.7666666666667","0.049074074074074","-62.05","86.18","-60.94","-34.19","87.96","-58.03","-14.93","92.4","-58.76","-7.41","-0.59","-","-4.71","3.56","-61.94","-47.11","25.96","-85.48","-18.37","29.81","-81.58","-3.26","-0.3","-","-38.32","-5.14","-","-3.56","0","-100.00","-12.58","-6.42","9.43","-2.14","0","-100.00","0.00","100.00","1.000","0","33.96","33.96","237.74","0.00","33.96","33.96","33.96","50.00"
"636","Brendan Shinnimin","ARI","C","12","1.3333333333333","0.11111111111111","38.44","77.01","-24.93","-21.69","78.31","-40.53","14.68","34.61","-21.21","-10.39","0","-","-2.55","1.37","-14.32","25.06","37.21","-22.62","-33.77","-7.79","-","-5.19","0","-","78.44","60","-33.33","-3.46","0","-100.00","-36.3","63.12","-48.18","-3.75","0","-100.00","0.00","100.00","1.000","0","0","0","45","-","0","0","0","-"
"560","Brandon Kozun","TOR","R","20","0.71666666666667","0.035833333333333","-15.71","69.65","-37.61","10.96","70.62","-34.75","35.7","72.08","-30.49","-5.34","-0.97","-","-0.68","1.98","-21.88","36.19","-5.82","10.91","-19.89","-3.4","-","-1.94","-0.97","-","74.76","-3.23","8.06","-2.59","0","-100.00","-71.46","113.22","-90.27","-2.1","0","-100.00","0.00","100.00","1.000","0","0","0","167.44","-","83.72","0","0","100.00"
"650","Alexey Marchenko","DET","D","13","1.5166666666667","0.11666666666667","-8.44","66.22","-37.16","15.53","27.58","-17.48","-7.44","30.34","-33.61","-10.14","0","-","0.15","-0.39","4.76","32.12","-8.29","15.00","15.6","-4.61","16.13","-5.53","0","-","22.03","-4.92","13.79","-3.69","0","-100.00","-53.25","-2.66","-","-2.66","0","-100.00","0.00","100.00","1.000","79.12","0","0","0","100.00","79.12","0","0","100.00"
"127","Matt Ellis","BUF","L","39","1.5","0.038461538461538","-88.41","62.88","-83.77","-67.79","66.37","-83.26","-49.97","-9.78","-","-6.64","-0.7","-","-6.46","1.68","-83.82","-42.63","31.61","-83.56","-26.21","-2.45","-","-3.84","-0.35","-","-21.9","45.41","-73.44","-0.93","-0.47","-66.67","-59.06","50.71","-89.31","-3.03","0","-100.00","-","-","-","0","0","0","200","-","0","0","0","-"
"339","Viktor Stalberg","NSH","L","25","0.81666666666667","0.032666666666667","-96.13","60.47","-88.09","-72.91","63.72","-88.20","-47.37","65.11","-85.00","-4.64","-1.39","-","-5.75","2.95","-85.04","-36.69","64.65","-80.61","-15.33","-3.72","-","-1.86","-0.93","-","-28.48","91.15","-80.70","0","0","-","-81.17","-5.37","-","-3.35","-0.67","-83.33","-","100.00","1.00","220.41","0","0","293.88","100.00","220.41","0","0","100.00"
"498","Jordan Caron","BOS, COL","R","30","0.98333333333333","0.032777777777778","-101.21","49.58","-89.84","-77.45","51.34","-88.89","-56.77","53.1","-87.76","-8.36","0","-","-7.05","-0.5","-91.88","-46.64","-5.28","-","-18.04","-2.2","-","-2.2","0","-","-38.14","-4.11","-","-1.17","0","-100.00","-76.91","-6.36","-","-7.63","0","-100.00","-","100.00","1.00","61.02","122.03","0","61.02","100.00","61.02","122.03","0","100.00"
"73","Brooks Orpik","WSH","D","78","2.9166666666667","0.037393162393162","-116.44","47.48","-89.11","-90.17","28.6","-87.79","-61.35","30.8","-85.58","-9.49","-0.68","-","-7.67","-0.14","-91.29","-55.25","35.21","-90.30","-16.95","39.62","-91.74","-2.88","-0.34","-","-51.07","-5.88","-","-5.65","-0.23","-96.15","-83.48","-8.81","-","-3.43","0","-100.00","-","100.00","1.00","61.71","82.29","41.14","246.86","60.00","82.29","102.86","41.14","66.67"
"536","Brian Dumoulin","PIT","D","8","2.2666666666667","0.28333333333333","2.91","46.08","-27.08","-0.22","47.45","-33.55","0.77","47.45","-40.48","-4.12","-1.37","-","-0.58","0.98","-11.51","2.14","-4.12","7.50","0.38","-2.75","9.52","-4.12","-1.37","-","2.34","-1.83","5.26","0","0","-","3.09","74.49","-47.37","0","0","-","0.00","100.00","1.000","52.94","0","0","79.41","100.00","105.88","0","52.94","66.67"
"146","Eric Nystrom","NSH","L","60","3.2666666666667","0.054444444444444","-56.49","43.52","-48.95","-33.5","46.01","-48.54","-12.82","10.88","-20.21","-5.53","-0.53","-","-4.26","2.18","-54.58","-36.36","32.1","-88.70","-13.9","16.58","-88.64","-1.96","-0.53","-","-29.95","20.69","-88.73","-1.9","0","-100.00","-24.18","19.84","-25.36","-3.09","0","-100.00","0.00","100.00","1.000","18.37","55.1","18.37","146.94","50.00","36.73","73.47","36.73","50.00"
"478","Mark Barberio","T.B","D","52","3.3333333333333","0.064102564102564","6.04","41.94","-24.94","-7.41","43.73","-35.67","-23.76","28.18","-50.90","-7.15","-0.89","-","-0.07","0.71","-9.12","-6.2","28.41","-34.75","-15.85","-3.35","-","-2.46","-0.45","-","12.87","42.34","-36.13","-2.08","-0.3","-87.50","22.85","-4.19","7.07","-4.19","0","-100.00","0.00","100.00","1.000","0","0","0","126","-","36","0","18","66.67"
"343","Korbinian Holzer","TOR","D","34","1.0833333333333","0.031862745098039","22.68","38.28","-17.08","44.3","41.19","-15.73","4.73","42.8","-30.10","-6.13","-1.29","-","1.34","-1.08","14.93","10.21","-9.68","17.65","33.12","-3.87","14.81","-1.94","-0.32","-","-30.55","-7.74","-","-1.72","0","-100.00","20.81","-8.86","13.01","-4.19","-1.4","-75.00","0.00","100.00","1.000","55.38","110.77","0","166.15","100.00","110.77","110.77","0","100.00"
"405","Brett Bellemore","CAR","D","49","2.45","0.05","-92.85","38.24","-89.63","-67.53","40.54","-88.89","-48.6","42.84","-88.79","-7.16","-0.77","-","-6.45","1.48","-91.88","-45.53","19.12","-89.45","-20.46","-2.3","-","-2.56","-0.51","-","-33.42","28.56","-89.09","-2.39","-0.34","-87.50","-61.7","29.09","-90.76","-4.06","0","-100.00","-","100.00","1.00","97.96","24.49","48.98","171.43","66.67","97.96","24.49","48.98","66.67"
"718","J.T. Brown","T.B","R","52","3.85","0.074038461538462","-21.62","37.66","-33.08","-15.64","23.13","-28.59","-11.98","9.66","-21.26","-8.04","-0.85","-","-2.41","1.6","-32.14","-7.53","25.88","-37.98","-13.75","13.05","-84.42","-2.33","-0.42","-","8.28","17.11","-23.41","-1.97","-0.28","-87.50","-16.38","19.46","-28.59","-5.8","0","-100.00","0.00","100.00","1.000","62.34","31.17","31.17","140.26","66.67","62.34","31.17","31.17","66.67"
"551","Michael Latta","WSH","C","53","1.15","0.021698113207547","-113.27","37.62","-88.61","-87.34","39.66","-87.47","-60.96","41.48","-85.08","-9.33","-0.91","-","-7.5","3.22","-91.01","-54.36","45.81","-89.51","-15.01","-2.27","-","-2.5","-0.45","-","-52.46","64.11","-90.58","-6.07","-0.3","-95.24","-80.82","-8.21","-","-3.29","0","-100.00","-","100.00","1.00","104.35","104.35","0","208.7","100.00","104.35","156.52","52.17","66.67"
"365","Ben Lovejoy","ANA, PIT","D","60","11.9","0.19833333333333","-25.03","37.1","-27.27","-17.94","18.18","-20.00","-17.71","10.6","-19.18","-1.2","-1.25","16.67","-2.06","-0.27","0.57","-30.34","8.47","-26.80","-12.6","-3.54","13.49","2.75","-1.04","31.25","-23.67","16.01","-41.33","-2.22","-0.28","-88.89","-10.26","32.51","-33.07","-3.31","0","-100.00","12.50","100.00","1.125","35.29","25.21","15.13","80.67","70.00","50.42","35.29","30.25","62.50"
"341","Michael Grabner","NYI","R","34","1.2","0.035294117647059","-48.24","36.36","-37.80","-25.38","-11.94","13.67","-7.31","-7.5","11.58","-6.82","-0.34","-","-5.5","-0.81","8.64","-9.35","42.15","-38.32","-29.68","-4.09","-","-5.12","-0.34","-","27.1","61.66","-38.78","-1.82","0","-100.00","-53.21","-4.43","-","-0.49","0","-100.00","0.00","-","0.00","50","0","0","50","100.00","100","0","0","100.00"
"203","Drew Miller","DET","L","82","8.75","0.10670731707317","-72.91","36.06","-53.00","-48.5","17.04","-37.97","-40.67","12.26","-46.75","-2.1","-1.04","10.39","-4.83","0.41","-21.08","-32.91","7.22","-29.18","-19.62","4.13","-40.67","-5.19","-0.78","-","-17.71","4.12","-21.10","-2.25","-0.17","-92.86","-61.12","24.09","-91.57","-3","0","-100.00","50.00","100.00","1.500","75.43","27.43","20.57","157.71","78.57","82.29","34.29","34.29","70.59"
"26","Scott Hannan","S.J","D","58","3.5333333333333","0.060919540229885","-49.23","34.8","-30.74","-15.95","20.77","-19.74","-26.48","23.72","-35.52","-8.07","-0.98","-","-5.8","0.6","-24.97","-26.68","26.48","-39.02","-27.76","12.65","-86.50","-4.92","-0.98","-","1.44","18.44","-24.59","-2.63","0","-100.00","-25.17","16.57","-23.64","-1.71","0","-100.00","0.00","100.00","1.000","33.96","84.91","16.98","152.83","66.67","33.96","84.91","16.98","66.67"
"37","Manny Malhotra","MTL","C","58","2.4666666666667","0.042528735632184","-18.65","34.16","-26.34","-16.67","-11.15","14.58","-21.6","-9.36","16.94","-6.02","-0.45","-","-2.25","-0.72","11.29","-38.12","17.41","-84.65","-16.27","-3.34","-","-2.01","-0.45","-","-29.13","27.68","-85.96","-2.08","0","-100.00","32.31","28.05","-16.16","-3.54","0","-100.00","0.00","-","0.00","48.65","0","72.97","48.65","40.00","48.65","0","72.97","40.00"
"570","Radko Gudas","T.B","D","31","2.8333333333333","0.091397849462366","-15.43","34.09","-30.53","-16.45","35.75","-39.90","4.36","15.89","-21.12","-7.6","-0.66","-","-1.03","2.93","-38.67","-17.81","38.72","-58.14","-15.86","19.19","-88.89","-2.97","-0.33","-","-2.6","26.03","-43.33","-2.2","0","-100.00","6.3","-3.82","6.50","-4.29","0","-100.00","0.00","100.00","1.000","21.18","0","0","211.76","100.00","21.18","0","0","100.00"
"90","Paul Gaustad","NSH","C","73","6.5833333333333","0.090182648401826","-41.01","33.95","-34.62","-47.22","27.85","-46.80","-34","10.98","-37.82","-5.89","-0.75","-","-4.13","0","-14.72","-21.77","13.25","-38.93","-15.24","-1.81","-","-2.26","-0.6","-","-8.7","20.08","-38.65","-1.81","0","-100.00","-35.72","32.74","-41.76","-3.05","-0.22","-93.33","0.00","100.00","1.000","36.46","36.46","27.34","36.46","57.14","54.68","45.57","72.91","42.86"
"393","Brad Malone","CAR","C","65","7","0.10769230769231","-47.31","32.67","-36.10","-35.07","34.82","-45.18","-14.1","19.84","-32.03","-7.25","-0.59","-","-5.28","1.4","-48.01","-30.46","20.23","-49.67","-13.57","6.22","-40.40","-3.92","-0.39","-","-22.53","18.68","-55.71","-1.83","-0.26","-87.50","-29.64","19.95","-33.28","-2.83","0","-100.00","0.00","100.00","1.000","77.14","25.71","8.57","128.57","90.00","94.29","25.71","17.14","84.62"
"132","Adam Burish","S.J","R","20","1.3166666666667","0.065833333333333","-111.05","31.62","-88.84","-80.36","-13.39","-","-60.83","-12.84","-","-8.37","-1.67","-","-7.71","-1.4","-","-57.48","-7.81","-","-27.34","-4.46","-","-5.58","-1.67","-","-40.18","-4.46","-","-2.23","0","-100.00","-68.52","57.76","-89.47","-1.61","0","-100.00","-","-","-","0","0","91.14","273.42","0.00","0","91.14","91.14","0.00"
"174","Eric Fehr","WSH","C","75","13.483333333333","0.17977777777778","-37.5","30.69","-25.20","-28.76","27.87","-27.33","-21.93","25.42","-32.95","-0.55","3.9","-27.88","-1.6","0.79","-11.32","-16.11","11.8","-21.12","5.71","7.08","-18.67","6.36","-0.36","12.50","-29.1","6.29","-23.79","-5.57","-0.24","-95.83","-26.42","4.19","-8.86","-3.94","0","-100.00","22.22","87.50","1.097","80.1","22.25","0","62.3","100.00","93.45","31.15","4.45","95.45"
"167","Braydon Coburn","PHI, T.B","D","43","5.7","0.13255813953488","-3.5","29.99","-19.79","12.01","11","-7.77","2.87","11.51","-12.48","1.76","-0.52","5.56","4.34","-0.21","4.13","-9.46","-6.45","11.11","-4.22","-1.8","6.67","6.4","0","0.00","-7","-6.19","15.00","-2.06","-0.69","-75.00","-16.58","27.06","-34.89","-4.47","0","-100.00","20.00","100.00","1.200","42.11","21.05","0","231.58","100.00","73.68","21.05","10.53","87.50"
"192","Daniel Carcillo","CHI","L","39","1.6166666666667","0.041452991452991","-102.84","28.1","-91.94","-74.22","28.9","-90.03","-53.28","31.02","-89.73","-7.42","-0.27","-","-6.63","5.15","-92.66","-47.18","32.61","-91.28","-20.14","-1.86","-","-3.71","-0.27","-","-36.05","45.95","-91.07","-1.06","0","-100.00","-73.13","-4.98","-","-4.21","0","-100.00","-","100.00","1.00","37.11","0","0","148.45","100.00","37.11","0","37.11","50.00"
"569","Brenden Dillon","DAL, S.J","D","80","9.7333333333333","0.12166666666667","-44.92","26.57","-27.71","-20.3","11.04","-15.54","-9.98","8.58","-14.27","-7.25","-0.59","-","-5.12","0.58","-25.87","-42.29","16.81","-54.11","-24.87","8.48","-86.60","-4.14","-0.44","-","-23.23","11.11","-38.16","-3.16","-0.2","-94.12","2.18","10.97","-10.99","-1.07","0","-100.00","0.00","100.00","1.000","43.15","12.33","12.33","191.1","77.78","55.48","18.49","24.66","69.23"
"319","Mike Weber","BUF","D","64","5.45","0.08515625","-15.9","26.07","-22.02","2.86","6.81","-5.60","8.64","-12.05","20.61","-4.15","-1.18","-","3.44","-0.39","9.02","-18.27","13.13","-31.93","1.48","-3.95","16.13","-2.57","-0.59","-","-26.33","22.78","-80.00","-0.53","-0.53","-50.00","8.56","24.39","-21.46","-1.71","-0.29","-85.71","0.00","-","0.00","22.02","22.02","11.01","220.18","66.67","55.05","44.04","11.01","83.33"
"755","Andrej Sustr","T.B","D","72","8.2333333333333","0.11435185185185","-24.07","26.07","-29.53","-25.48","12.95","-28.83","-7.22","15.44","-27.84","1.01","-0.73","10.42","-3.22","1.4","-44.44","-20.92","15.73","-45.26","0.99","11.51","-31.58","-2.19","-0.58","-","-29.21","5.63","-87.72","-2.14","0","-100.00","-0.12","17.04","-21.51","7.15","0","0.00","25.00","100.00","1.250","21.86","21.86","7.29","211.34","75.00","29.15","21.86","14.57","66.67"
"211","Chris Porter","STL","L","24","1.5666666666667","0.065277777777778","-101.06","26.05","-89.19","-75.03","-8.68","-","-53.08","-7.15","-","-7.66","0","-","-6.21","-0.58","-","-48.49","-5.61","-","-15.82","-1.53","-","-2.55","0","-","-43.56","-5.44","-","-4.76","0","-100.00","-72.25","46.47","-89.09","-2.21","0","-100.00","-","-","-","0","0","0","229.79","-","0","0","0","-"
"654","Josh Manson","ANA","D","28","1.45","0.051785714285714","-49.24","25.94","-35.45","-24.35","25.94","-30.98","-3.93","29.93","-29.82","-4.48","-1","-","-3.25","1.25","-32.93","-5.43","33.41","-35.45","-16.93","-3.98","-","-2.49","-0.5","-","15.34","49.86","-38.24","-1.99","-0.66","-75.00","-57.54","-5.75","-","-0.72","0","-100.00","0.00","100.00","1.000","124.14","0","41.38","124.14","75.00","124.14","0","41.38","75.00"
"706","Phillip Danault","CHI","L","2","2.3666666666667","1.1833333333333","-22.29","25.35","-25.00","-23.05","25.35","-33.33","-30.84","25.35","-50.00","-10.54","0","-","-5.4","3.88","-60.30","-56.2","25.35","-100.00","-28.1","0","-","-10.54","0","-","-37.46","33.8","-100.00","0","0","-","48.98","0","0.00","0","0","-","0.00","100.00","1.000","0","0","0","25.35","-","25.35","0","25.35","50.00"
"604","Joey Hishon","COL","C","13","12.583333333333","0.96794871794872","-7.53","24.59","-18.70","-9.78","21.29","-22.32","-14.21","11.75","-19.41","5.52","0","0.00","4.81","0.32","1.33","23.16","3.68","1.28","-0.34","-2.93","16.67","1.84","0","0.00","31.33","8.81","-3.33","0","0","-","-42.22","32.32","-36.33","5.31","0","0.00","33.33","100.00","1.333","38.15","0","0","33.38","100.00","47.68","0","9.54","83.33"
"781","Valeri Nichushkin","DAL","R","8","5","0.625","-49.45","24.54","-32.33","-34.7","26.45","-38.10","-37.68","30.27","-64.66","-7.64","12","-100.00","-1.43","1.64","-27.03","-14.22","20.18","-40.91","8.71","10.09","-22.22","-5.73","12","-100.00","-30.57","13.45","-92.31","0","0","-","-57.19","-5.52","6.90","-2.76","0","-100.00","0.00","66.67","0.667","36","12","0","60","100.00","36","24","0","100.00"
"711","Jonathan Marchessault","T.B","C","2","1.55","0.775","-90.57","23.62","-85.71","-52.83","23.62","-77.78","-7.55","23.62","-33.33","0","-7.55","-","-3.64","-0.22","-74.84","-37.74","-15.09","-","-15.09","-7.55","-","0","-7.55","-","-30.19","-10.06","-","0","0","-","-65.41","55.91","-100.00","0","0","-","-","100.00","1.00","38.71","38.71","0","0","100.00","38.71","38.71","38.71","50.00"
"609","Tye McGinn","ARI, S.J","L","51","4.55","0.08921568627451","-69.11","23.24","-36.94","-41.82","12.24","-25.20","-32.1","15.9","-34.81","-5.85","-1.71","-","-6.65","-1.1","-7.07","-55.55","-9.26","-","-26.56","-4.63","-","-3.41","-1.46","-","-38.66","-6.17","-","-2.27","0","-100.00","-31.59","31.06","-40.83","-1.06","0","-100.00","0.00","100.00","1.000","26.37","39.56","13.19","184.62","66.67","26.37","52.75","39.56","40.00"
"415","Joakim Andersson","DET","C","68","7","0.10294117647059","-46.33","21.54","-28.47","-22.45","5.85","-11.74","-18.3","-0.14","-5.79","-8.23","-1.13","-","-1.97","-0.45","3.69","-0.84","-7.42","12.43","-8.02","-3.06","10.86","-5.32","-0.81","-","9.58","-5.81","13.85","-1.72","-0.22","-88.89","-59.42","19.4","-91.73","-2.33","0","-100.00","0.00","100.00","1.000","42.86","25.71","8.57","111.43","83.33","68.57","25.71","17.14","80.00"
"156","Patrick Dwyer","CAR","R","71","7.7","0.10845070422535","-47.71","21.22","-27.50","-42.3","15.17","-32.81","-21.36","9.48","-22.92","-6.98","-0.52","-","-5.74","0.3","-29.72","-35.89","10.35","-40.77","-14.89","-2.97","11.56","-2.79","-0.52","-","-28","17.75","-59.36","-2.33","0","-100.00","-11.28","17.97","-22.28","-3.53","0","-100.00","0.00","100.00","1.000","101.3","54.55","15.58","124.68","86.67","116.88","62.34","23.38","83.33"
"416","Carl Hagelin","NYR","L","82","7.2333333333333","0.088211382113821","-11.2","20.98","-16.03","5.84","6.42","-5.02","-15.61","7.21","-14.45","2.35","7.51","-38.37","0.88","6.28","-38.33","14.75","11.43","-10.91","4.86","5.95","-14.51","5.01","-0.31","8.70","13.17","7.31","-8.48","-1.88","-0.63","-75.00","-33.41","6.11","-17.19","-1.58","0","-100.00","20.00","50.00","0.700","33.18","24.88","16.59","182.49","66.67","41.47","33.18","16.59","71.43"
"590","Patrik Nemeth","DAL","D","22","1.7333333333333","0.078787878787879","-58.77","20.73","-37.05","-68.48","22.64","-85.12","-48.85","26.95","-86.44","-7.66","-0.48","-","-5.58","1.2","-85.72","-9.92","-6.23","12.26","-15.8","-1.44","-","-4.31","0","-","7.84","-6.39","14.29","-3.83","0","-100.00","-63.64","45.16","-92.93","-0.69","0","-100.00","-","100.00","1.00","103.85","69.23","0","173.08","100.00","103.85","69.23","0","100.00"
"10","Chris Phillips","OTT","D","36","10.6","0.29444444444444","-50.02","20.48","-26.28","-31.09","22.58","-29.89","-19.95","19.92","-31.99","-0.93","4.46","-34.62","-4.09","2.3","-39.52","-19.32","10.09","-24.86","-15.9","11.89","-55.90","1.17","5.06","-38.24","-4.55","-2.4","6.45","-2","0","-100.00","-35.69","12.89","-24.25","-0.87","0","-100.00","16.67","80.00","0.967","50.94","39.62","5.66","67.92","90.00","56.6","50.94","16.98","76.92"
"205","Kyle Brodziak","MIN","C","73","3.9666666666667","0.054337899543379","-84.89","20.38","-57.68","-62.56","6.39","-39.89","-58.91","-6.64","-","-5.83","-0.32","-","-7.09","0.13","-62.36","-48.39","9.79","-90.06","-23.47","-2.59","-","-2.91","-0.16","-","-33.23","16.5","-90.06","-2.37","-0.22","-91.67","-46.18","17.64","-44.17","-1.4","0","-100.00","-","-","-","90.76","15.13","30.25","196.64","75.00","105.88","15.13","30.25","77.78"
"422","Zack Smith","OTT","C","37","7.25","0.19594594594595","-60.6","19.71","-32.83","-60.27","12.8","-46.46","-53.86","8.08","-86.40","-6.83","-1.09","-","-5.9","1.53","-58.61","-35.47","18.54","-62.43","-19.68","13","-84.71","-3.83","-0.82","-","-21.04","7.39","-39.80","-1.82","0","-100.00","-42.72","6.43","-18.43","-2.37","-0.39","-85.71","-","100.00","1.00","66.21","8.28","8.28","91.03","88.89","74.48","8.28","8.28","90.00"
"721","Luke Glendening","DET","C","82","11.616666666667","0.14166666666667","-53.82","18.84","-29.20","-39.86","10.21","-24.28","-28.51","7.14","-24.17","-3.85","-1.04","10.39","-3.99","0.3","-13.85","-33.02","9.1","-32.20","-16.18","2.42","-23.96","-5.22","-0.78","-","-22.45","8.9","-38.14","-2.26","-0.17","-92.86","-38.56","16.72","-41.50","-3.02","0","-100.00","20.00","100.00","1.200","56.81","25.82","20.66","191.1","73.33","67.14","30.99","30.99","68.42"
"190","Maxim Lapierre","PIT, STL","C","80","3.8166666666667","0.047708333333333","-57.01","18.72","-29.11","-63","-10.63","11.89","-41.33","-8.67","13.19","-7.27","-1.12","-","-6.41","-0.73","9.21","-5.69","9.85","-15.00","-20.83","-2.38","-","-3.22","-0.84","-","20.19","16.3","-15.16","-4.1","0","-100.00","-68.87","17.05","-92.41","-1.41","-0.2","-87.50","0.00","-","0.00","78.6","15.72","15.72","125.76","83.33","78.6","15.72","15.72","83.33"
