"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"546","Pierre-Olivier Joseph","PIT","D","52","3.25","0.0625","-4.85","36.71","-19.43","-27.17","38.96","-33.41","-21.34","43.69","-43.28","11.49","-1.57","18.42","-2.15","1.2","-13.33","6.81","9.46","-8.17","23.44","14.19","-13.20","13.74","-1.12","19.23","-22.17","-6.3","11.86","-1.5","-0.6","-71.43","-3.81","-8.12","6.85","-1.62","0","-100.00","50.00","100.00","1.500","18.46","18.46","0","92.31","100.00","36.92","18.46","0","100.00"
"95","Craig Smith","DAL","C","75","5.8333333333333","0.077777777777778","-68.45","36.5","-43.57","-50.11","38.08","-48.35","-36.86","30.43","-50.95","-9.13","-0.7","-","-6.05","1.97","-35.43","-38.52","24.71","-41.86","-24.49","-3.34","8.76","-5.97","-0.18","-","-18.7","37.4","-52.49","-3.04","-0.47","-86.67","-22.87","7.75","-9.85","-1.27","-0.25","-83.33","0.00","100.00","1.000","51.43","30.86","0","174.86","100.00","51.43","30.86","10.29","83.33"
"656","Kyle MacLean","NYI","C","32","2.3833333333333","0.074479166666667","-97.74","34.62","-86.14","-70.03","12.07","-84.23","-49.06","16.19","-84.52","-5.24","-0.37","-","-7.61","0.85","-89.37","-49.06","18.06","-87.33","-21.72","-2.62","-","-1.5","-0.37","-","-36.45","27.57","-85.88","-2.5","0","-100.00","-25.18","29.33","-26.63","-2.7","0","-100.00","-","100.00","1.00","75.52","25.17","0","176.22","100.00","100.7","25.17","0","100.00"
"652","Jake Christiansen","CBJ","D","12","1.1666666666667","0.097222222222222","-66.01","34.03","-37.10","-32.66","34.03","-32.86","-56.54","36.93","-79.59","-4.35","49.98","-75.00","-5.46","7.01","-65.73","-65.24","45.63","-91.84","-18.85","48.53","-86.67","0","51.43","-","-61.86","-3.87","-","-5.8","0","-100.00","43.86","-10.47","9.09","0","-2.09","0.00","-","0.00","0.00","0","0","0","0","-","51.43","0","0","100.00"
"381","Keegan Kolesar","VGK","R","79","3.7","0.046835443037975","-85.89","33.78","-62.29","-57.81","19.82","-52.11","-38.59","21.77","-50.38","8.86","-1.2","14.04","-5.42","5.22","-65.09","-35.89","26.13","-55.87","-7.06","29.58","-55.75","13.36","-0.75","20.83","-38.44","-4.6","-","-2.6","-0.2","-92.86","-86.54","85.89","-73.37","-3.47","-0.22","-94.12","100.00","100.00","2.000","48.65","81.08","32.43","113.51","60.00","48.65","81.08","64.86","42.86"
"246","Tyler Motte","T.B","C","69","3.85","0.055797101449275","-110.95","33.76","-89.52","-83.53","19.62","-87.86","-59.89","22.33","-87.14","-11.19","-0.9","-","-8.71","3.16","-88.94","-63.68","9.09","-90.75","-23.09","-3.25","-","-3.97","-0.54","-","-54.12","16.45","-92.59","-5.29","-0.48","-91.67","-81.2","61.8","-69.76","-4.69","0","-100.00","-","100.00","1.00","15.58","62.34","15.58","124.68","50.00","15.58","62.34","15.58","50.00"
"291","Curtis Lazar","N.J","C","71","5.1","0.071830985915493","-42.18","32.58","-28.62","-26.87","33.43","-34.44","-8.3","37.18","-34.86","-7.5","10.57","-86.27","-5.81","4.58","-58.70","-51.09","38.71","-68.28","-26.57","43.48","-88.14","-3.41","11.25","-86.96","-32.69","-6.36","11.62","-3.41","-0.68","-83.33","46.4","12.81","-6.22","-2.21","-0.25","-90.00","0.00","75.00","0.750","117.65","70.59","23.53","188.24","83.33","129.41","94.12","23.53","84.62"
"629","Ilya Lyubushkin","ANA, TOR","D","74","2.4333333333333","0.032882882882883","-3.96","32.22","-19.05","-49.87","10.62","-34.15","-28.25","-10.65","16.75","-6.45","-0.81","-","-6.26","1.59","-60.35","-26.48","15.62","-34.99","-21.94","19.66","-81.44","-1.77","-0.32","-","-6.05","-5.38","12.14","-3.23","-0.65","-83.33","69.04","28.39","-10.45","-3.26","0","-100.00","0.00","-","0.00","73.97","0","0","246.58","100.00","73.97","24.66","0","100.00"
"208","Radek Faksa","DAL","C","74","3.9666666666667","0.053603603603604","-109.88","30.5","-88.07","-81.2","32.29","-86.12","-58.43","19.5","-84.46","-10.04","-0.72","-","-9.76","1.23","-92.98","-69.73","8.49","-91.31","-35.13","-3.05","-","-6.45","-0.18","-","-46.13","15.39","-90.61","-3.35","-0.48","-87.50","-12.29","15.12","-13.67","-1.55","-0.26","-85.71","-","100.00","1.00","60.5","45.38","15.13","226.89","80.00","75.63","45.38","15.13","83.33"
"87","Brayden McNabb","VGK","D","82","4.0333333333333","0.049186991869919","3.65","29.68","-17.05","0.8","16.94","-13.74","20.3","18.79","-11.72","7.76","-1.14","13.79","5.12","3.43","-15.23","-21.63","23.35","-38.92","-8.04","11.89","-38.46","-2.99","-0.71","-","-18.12","15.28","-39.29","-2.47","-0.19","-92.86","-45.31","-8.43","7.13","-3.29","-0.21","-94.12","20.00","100.00","1.200","44.63","29.75","0","327.27","100.00","44.63","29.75","0","100.00"
"125","Austin Watson","T.B","L","33","2.85","0.086363636363636","-79.49","29.5","-55.52","-55.63","30.86","-53.88","-35.18","33.93","-53.97","-11.59","-0.68","-","-7.1","2.61","-62.92","-57.6","15.6","-91.35","-23.18","-3.41","-","-4.09","-0.68","-","-45.9","25.34","-94.39","-4.54","0","-100.00","-65.09","-6.4","6.28","-5.91","0","-100.00","0.00","100.00","1.000","42.11","0","0","63.16","100.00","42.11","0","0","100.00"
"20","Ryan Reaves","TOR","R","49","2.3833333333333","0.048639455782313","-35.11","28.92","-23.77","-31.9","32.68","-32.32","-10.47","12.14","-15.69","-10.72","24.02","-90.24","-3.68","0.22","-11.48","-43.76","15.04","-37.18","-30.12","-3.48","-","-2.9","-0.58","-","-18.18","24.68","-35.35","-7.34","33.57","-100.00","83.51","25.07","-6.36","-3.35","0","-100.00","0.00","0.00","0.000","75.52","50.35","0","100.7","100.00","125.87","50.35","0","100.00"
"356","Jake Middleton","MIN","D","80","2.9666666666667","0.037083333333333","-72.04","28.9","-31.99","-59.22","31.05","-41.38","-49.22","12.97","-40.54","-8.19","18.88","-85.92","-7.76","2.7","-47.14","-56.21","14.85","-43.43","-13.49","17.94","-43.66","-3.9","19.69","-87.88","-56.96","-4.12","-","-2.15","-0.9","-70.59","21.89","25.33","-13.64","-3.88","0","-100.00","0.00","0.00","0.000","141.57","20.22","0","182.02","100.00","161.8","20.22","0","100.00"
"797","Mackie Samoskevich","FLA","R","7","4.5166666666667","0.6452380952381","-23","28.83","-16.47","-18.77","28.83","-21.03","-46.72","20.27","-33.22","-12.59","-1.57","-","-3.04","1.68","-14.35","-75.75","8.56","-28.92","-30.79","8.56","-40.32","-9.44","-1.57","-","-59.94","0","0.00","-4.2","0","-100.00","54.46","16.91","-8.11","0","0","-","0.00","100.00","1.000","26.57","13.28","13.28","66.42","66.67","26.57","26.57","26.57","50.00"
"664","Nolan Foote","N.J","L","4","1.8","0.45","-54.42","28.68","-29.63","-21.82","28.68","-28.33","-17.9","28.68","-41.67","-18.63","-4.66","-","-5.51","1.22","-36.56","-22.55","-4.66","7.69","-23.29","0","-","-4.66","0","-","0.98","-6.21","12.50","-12.42","-6.21","-66.67","-154.72","48.15","-100.00","-6.73","0","-100.00","0.00","100.00","1.000","0","33.33","0","66.67","-","0","33.33","0","-"
"187","Luke Glendening","T.B","C","81","2.9166666666667","0.036008230452675","-112.49","27.39","-89.11","-85.46","8.54","-87.66","-59.99","11.2","-86.49","-11.09","-0.94","-","-8.89","3.19","-89.15","-62.96","13.85","-90.36","-23.75","-3.12","-","-3.91","-0.47","-","-52.29","22.64","-91.61","-5.21","-0.62","-89.29","-107.42","22.72","-93.89","-4.74","0","-100.00","-","100.00","1.00","41.14","82.29","0","226.29","100.00","41.14","82.29","0","100.00"
"630","Connor Dewar","MIN, TOR","C","74","8.8166666666667","0.11914414414414","-60.7","27.3","-30.01","-56.49","30.35","-44.17","-44.19","5.32","-28.62","-7.42","12.59","-87.93","-6.05","1.46","-31.75","-50.02","14.16","-41.84","-16.95","4.33","-25.84","-3.35","6.51","-92.00","-44.09","13.1","-58.00","-2.13","8.3","-73.33","-4.12","13.35","-10.07","-3.57","0","-100.00","0.00","0.00","0.000","47.64","27.22","0","61.25","100.00","81.66","40.83","0","100.00"
"193","Brendan Gaunce","CBJ","C","24","1.5333333333333","0.063888888888889","-84.44","26.32","-40.61","-50.53","27.08","-38.15","-61.78","28.58","-85.42","-7.53","37.62","-83.33","-7.46","5.54","-70.55","-62.54","36.12","-95.40","-24.11","39.13","-100.00","-3.01","39.13","-100.00","-51.23","-4.02","-","-5.02","-1","-83.33","-6.67","-7.62","5.98","-1.09","-1.09","-50.00","-","0.00","0.00","39.13","39.13","0","39.13","100.00","39.13","39.13","0","100.00"
"649","Rafael Harvey-Pinard","MTL","L","45","11.683333333333","0.25962962962963","-5.49","24.29","-17.26","-2.41","16.3","-14.86","-13.87","19.14","-29.29","-7.12","-1.14","-","0.83","0.92","-6.71","6.97","7.44","-7.57","7.46","4.86","-5.68","-3.98","-0.85","-","-0.66","3.43","-6.72","-1.9","-0.38","-83.33","-27.79","-1.63","-1.27","-2.47","0","-100.00","0.00","100.00","1.000","30.81","5.14","0","82.17","100.00","35.95","5.14","0","100.00"
"739","Tyler Kleven","OTT","D","9","1.6833333333333","0.18703703703704","-65.69","23.39","-39.22","-41.19","24.51","-37.34","-50.11","26.74","-84.91","-7.79","0","-","-6.1","-0.41","4.24","-64.58","-3.34","-","-21.16","0","-","-1.11","0","-","-57.9","-4.45","-","-5.94","0","-100.00","3.25","-8.04","7.46","-3.22","0","-100.00","-","100.00","1.00","71.29","0","0","71.29","100.00","71.29","0","0","100.00"
"371","Travis Dermott","ARI","D","50","1.6166666666667","0.032333333333333","58.02","23.38","-6.82","42.92","-12.55","15.50","28.06","-11.36","19.75","-7.58","-0.95","-","4.71","-0.73","9.93","60.2","-6.39","11.11","19.59","-1.89","9.76","-2.84","-0.71","-","54.14","-6","11.80","-2.84","-0.32","-90.00","20.01","101.4","-43.75","-3.76","0","-100.00","0.00","-","0.00","148.45","37.11","37.11","296.91","80.00","148.45","37.11","37.11","80.00"
"611","Ty Dellandrea","DAL","C","42","3.2666666666667","0.077777777777778","-106.26","23.11","-88.64","-78.41","24.93","-86.91","-56.31","8.68","-85.32","-7.57","-0.3","-","-9.74","1.63","-92.93","-65.69","10.5","-89.30","-31.18","-3.33","-","-5.45","-0.3","-","-46.01","18.44","-88.37","-2.42","0","-100.00","-67.92","23.47","-46.86","-0.44","0","-100.00","-","100.00","1.00","18.37","18.37","0","146.94","100.00","18.37","18.37","0","100.00"
"494","Michael Pezzetta","MTL","L","61","1.55","0.025409836065574","-94.67","22.71","-85.54","-72.5","25.02","-84.12","-50.32","-11.95","-","-7.33","-1.54","-","-7.41","3.17","-87.44","-53.41","31.19","-87.66","-20.63","34.85","-84.25","-3.86","-0.77","-","-43.7","-4.88","-","-2.57","-0.77","-76.92","-100.82","48.67","-93.30","-2.23","-0.28","-88.89","-","-","-","38.71","38.71","38.71","387.1","50.00","38.71","38.71","38.71","50.00"
"610","Rasmus Kupari","WPG","C","28","8.7833333333333","0.31369047619048","-44.31","22.4","-27.85","-41.3","23.54","-42.16","-22.34","7.22","-21.85","-6.82","-1.14","-","-4.72","1.26","-40.83","-39.42","0.01","-21.94","-10.99","4.18","-37.04","-4.17","0","-","-37.91","-5.56","10.58","-2.53","-1.52","-62.50","-43.21","17","-22.40","-1.1","0","-100.00","0.00","100.00","1.000","27.32","6.83","0","40.99","100.00","27.32","13.66","0","100.00"
"780","Nils Aman","VAN","C","43","1.8","0.041860465116279","-45.83","22.17","-24.30","-50.13","22.17","-38.20","-55.83","-9.21","-","-6.98","-1.95","-","-6.64","0.72","-25.70","-31.99","-5.86","8.24","0.95","-4.19","11.45","-3.07","-1.95","-","-43.92","-2.23","-","-2.61","0","-100.00","34.36","93.07","-37.15","-2.42","0","-100.00","-","-","-","133.33","33.33","33.33","333.33","80.00","133.33","33.33","33.33","80.00"
"522","Mikey Anderson","L.A","D","74","1.6666666666667","0.022522522522523","38.92","21.9","-8.17","32.71","23.51","-10.77","22.5","26.71","-17.53","-8.49","-0.96","-","-0.02","-1.09","12.01","-19.74","-6.09","9.84","12.77","-3.04","11.59","-3.52","-0.64","-","-43.36","-4.06","-","-4.49","-0.43","-91.30","100.18","-5.78","5.09","-2.31","0","-100.00","0.00","100.00","1.000","72","72","0","144","100.00","72","72","0","100.00"
"675","Nikita Okhotiuk","CGY, S.J","D","52","6.05","0.11634615384615","-70.54","21.84","-42.05","-53.44","14.15","-42.45","-47.64","17.49","-79.53","-8.36","-1.67","-","-6.21","0.51","-40.98","-48.31","11.48","-54.11","-23.4","-2.79","-","-3.34","-0.28","-","-33.21","19.02","-52.87","-4.46","-1.11","-80.00","-68.33","20.2","-41.98","-2.41","0","-100.00","-","100.00","1.00","0","29.75","0","109.09","-","0","29.75","0","-"
"144","Michael Sgarbossa","WSH","C","25","8.1","0.324","-13.15","21.77","-15.53","8.97","16.39","-10.79","27.52","18.94","-10.13","12.55","-0.51","5.00","2.93","0.25","0.21","19.61","0.28","2.48","14.92","5.37","-7.83","8.71","0","0.00","6.25","-6.79","16.95","8.52","-0.68","33.33","-17.67","15.52","-13.27","-3.68","0","-100.00","27.27","100.00","1.273","22.22","22.22","7.41","59.26","75.00","74.07","22.22","7.41","90.91"
"326","Brendan Lemieux","CAR","L","32","1.7666666666667","0.055208333333333","-15.7","20.82","-14.94","-16.8","22.28","-21.21","-28.85","24.47","-36.87","-9.86","-1.83","-","-6.51","1.38","-35.22","-63.91","28.12","-91.62","-28.48","-2.92","-","-3.65","-1.1","-","-47.23","41.39","-92.38","-4.87","-0.97","-83.33","127.13","-4.22","3.45","-3.69","0","-100.00","0.00","100.00","1.000","67.92","33.96","0","67.92","100.00","67.92","33.96","0","100.00"
"479","Nathan Bastian","N.J","R","54","31.533333333333","0.58395061728395","-3.41","20.82","-12.85","-12.42","17.02","-16.95","-11.88","11.97","-16.54","-3","0.37","-10.00","-1.57","1.58","-16.25","-9.39","18.59","-21.30","-4.82","4.54","-15.00","0.99","1.39","-17.95","-6.09","18.74","-25.13","-6.49","-1.02","-86.36","-11.87","6.03","-5.58","1.27","-0.37","20.00","11.11","90.91","1.020","24.74","9.51","5.71","58.99","81.25","36.15","11.42","5.71","86.36"
"698","Jayden Struble","MTL","D","56","4.8666666666667","0.086904761904762","-79.83","20.53","-59.85","-57.01","22.94","-58.16","-49.37","25.14","-80.65","-6.58","-1.32","-","-6.66","3.86","-76.58","-50.91","17.2","-87.22","-18.65","20.27","-80.95","-3.29","-0.88","-","-43.01","-4.1","-","-2.63","-0.29","-90.00","-81.08","9.25","-42.04","-1.9","-0.32","-85.71","-","100.00","1.00","24.66","0","0","209.59","100.00","24.66","0","0","100.00"
"399","Jeremy Lauzon","NSH","D","79","5.3333333333333","0.067510548523207","-10.17","19.89","-13.94","9.57","20.89","-13.49","-0.46","11.36","-12.15","3.25","10.68","-43.33","-2.33","2.26","-24.39","-20","4.11","-10.10","-15.89","7.54","-37.96","-4.14","10.82","-90.63","-5.47","-4.57","8.30","12.9","0","0.00","23.73","59.22","-28.18","-3.3","-0.21","-94.12","20.00","50.00","0.700","56.25","22.5","33.75","202.5","62.50","90","45","45","66.67"
