"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"741","Laurent Dauphin","ARI","C","8","0.91666666666667","0.11458333333333","34.89","46.25","-16.67","-11.36","47.53","-31.08","10.4","51.37","-29.63","-3.84","-3.84","-","-4.93","-0.62","-24.70","-44.81","-7.68","-","-25.6","-3.84","-","-1.28","-2.56","-","-25.6","-5.12","-","-1.71","0","-100.00","27.97","87.15","-40.00","-1.85","0","-100.00","0.00","100.00","1.000","130.91","65.45","0","130.91","100.00","130.91","65.45","0","100.00"
"702","Trevor Carrick","CAR","D","2","0.95","0.475","-85.11","46.14","-83.33","-59.57","46.14","-77.78","-59.57","54.65","-87.50","0","0","-","-2.67","1.66","-59.67","-8.51","54.65","-50.00","0","-8.51","-","0","0","-","-11.35","84.21","-100.00","0","0","-","-110.64","-12.29","-","0","0","-","-","100.00","1.00","0","0","0","63.16","-","0","0","0","-"
"166","Ladislav Smid","CGY","D","22","2.1166666666667","0.096212121212121","-32.66","44.96","-38.39","-7.84","-10.83","14.37","-14.53","-8.12","15.93","-6.32","-0.45","-","1.58","-0.61","10.72","13.82","-7.22","14.41","8.94","-3.16","14.00","-2.71","0","-","6.51","-5.42","14.75","-2.41","-0.6","-80.00","-61.28","37.03","-94.00","-2.61","0","-100.00","0.00","-","0.00","0","28.35","0","56.69","-","0","56.69","0","-"
"79","Dennis Seidenberg","BOS","D","61","3.1","0.050819672131148","-43.06","44.83","-32.96","-31.08","27.68","-28.99","-22.41","30.1","-37.66","13.4","-0.44","6.90","-3.58","1.83","-29.31","4.22","13.62","-15.37","-0.06","-2.43","11.11","15.6","-0.22","5.56","5.72","21.39","-24.56","-1.47","0","-100.00","-91.47","22.86","-94.72","-1.59","-0.32","-83.33","50.00","100.00","1.500","96.77","58.06","19.35","135.48","83.33","116.13","77.42","19.35","85.71"
"468","Nicolas Deslauriers","BUF","L","70","5.5333333333333","0.079047619047619","-55.27","43.64","-45.87","-30.81","34.22","-39.02","-22.4","14.9","-29.00","-6.31","-0.79","-","-2.18","5.92","-50.97","-20.61","27.32","-49.04","2.12","29.85","-47.94","-3.16","-0.63","-","-30.3","-3.37","-","-2.1","-0.21","-90.91","-42.77","9.74","-25.93","-2.28","0","-100.00","0.00","100.00","1.000","32.53","10.84","10.84","151.81","75.00","32.53","21.69","10.84","75.00"
"528","Chris Wagner","ANA, COL","C","43","1.1","0.025581395348837","61.14","40.86","-13.22","32.89","-11.54","13.15","55.7","-8.85","14.22","-6.17","-1.34","-","-2.32","-1.17","13.28","-49.64","-5.63","-","-23.88","-2.41","-","-3.76","-0.8","-","-34.34","-4.29","-","-2.5","-0.36","-87.50","165.44","-6.98","8.96","-0.78","0","-100.00","0.00","-","0.00","54.55","109.09","54.55","54.55","50.00","109.09","109.09","54.55","66.67"
"538","Dylan McIlrath","NYR","D","34","1.1666666666667","0.034313725490196","53.27","38.8","-13.89","77.82","-10.87","12.45","46.74","-7.72","12.09","-5.96","-1.05","-","0.07","-0.82","10.79","2.68","-6.66","12.03","32.49","-2.81","12.90","-1.75","-0.7","-","-39.75","-5.14","-","-2.81","-0.47","-85.71","79.16","68.21","-25.28","-3.04","0","-100.00","0.00","-","0.00","0","0","0","360","-","51.43","0","0","100.00"
"325","Matt Halischuk","WPG","R","30","1.2166666666667","0.040555555555556","112.36","38.75","-8.93","36.42","39.53","-19.75","56.37","43.05","-20.43","-3.13","0","-","1.07","7.55","-45.46","10.58","43.05","-36.09","-17.61","46.58","-86.54","-1.57","0","-","37.58","-4.7","14.29","-1.04","0","-100.00","78.6","-3.39","5.04","-1.13","0","-100.00","0.00","100.00","1.000","98.63","0","0","147.95","100.00","98.63","0","0","100.00"
"36","Barret Jackman","NSH","D","73","1.25","0.017123287671233","-41.67","37.95","-39.92","-69.88","39.52","-89.18","-52.92","40.46","-87.53","-7.38","-0.31","-","-6.64","1.44","-92.34","2.3","-5.18","10.19","-16.18","-1.73","-","-2.98","-0.16","-","24.64","-4.61","10.48","-2.3","-0.21","-91.67","-60.11","65.7","-94.31","-3.86","0","-100.00","-","100.00","1.00","48","48","0","192","100.00","48","48","0","100.00"
"764","Kerby Rychel","CBJ","L","32","1.2","0.0375","-87.39","37.68","-87.64","-64.29","39.61","-86.08","-45.81","41.15","-83.80","-4.62","-0.77","-","-6.82","7.78","-92.57","-47.74","45","-90.51","-22.33","48.85","-95.08","-2.69","-0.38","-","-33.88","-5.13","-","-1.54","0","-100.00","-53.38","-5","-","-1.11","0","-100.00","-","100.00","1.00","100","0","50","50","66.67","100","0","50","66.67"
"390","Michal Jordan","CAR","D","36","2.5833333333333","0.071759259259259","-34.78","36.19","-31.05","-32.04","38.6","-40.91","-35.04","-7.55","11.47","-5.43","-0.6","-","-2.65","1.98","-31.31","-0.34","17.49","-22.41","29.85","-2.42","12.70","-2.11","-0.3","-","-40.25","26.54","-90.09","-3.22","-0.4","-88.89","-47.12","29.19","-44.87","-1.31","0","-100.00","0.00","-","0.00","46.45","46.45","0","92.9","100.00","69.68","46.45","0","100.00"
"604","Scott Mayfield","NYI","D","6","3.3833333333333","0.56388888888889","-95.38","35.47","-50.00","-93.94","17.73","-100.00","-83.88","17.73","-100.00","-3.36","0","-","-10.57","0.34","-100.00","-46.01","0","0.00","-43.62","0","-","-3.36","0","-","-3.2","0","0.00","0","0","-","-77.54","51.23","-100.00","0","0","-","-","100.00","1.00","35.47","0","0","35.47","100.00","53.2","35.47","17.73","75.00"
"3","Eric Boulton","NYI","L","6","2.8666666666667","0.47777777777778","-88.09","35.19","-60.90","-52.49","14.26","-41.67","-30.24","20.93","-50.00","-4.45","0","-","-6.17","0","-33.64","-46.72","-4.45","-","-22.25","0","-","-2.22","0","-","-32.63","-5.93","-","-2.97","0","-100.00","-80.35","60.47","-100.00","0","0","-","0.00","100.00","1.000","41.86","0","0","41.86","100.00","41.86","0","20.93","66.67"
"652","Brian O'Neill","N.J","R","22","6.55","0.29772727272727","-45.04","33.39","-37.98","-66.29","34.38","-70.19","-46.44","25.72","-63.58","-9.43","7.17","-82.61","-5.29","3.43","-63.90","-33.03","12.36","-54.30","-11.19","15.84","-55.80","-4.96","-0.99","-","-29.12","-4.63","-","-2.65","-0.66","-80.00","-25.56","34.68","-42.86","-2.87","13.23","-100.00","0.00","75.00","0.750","45.8","9.16","0","91.6","100.00","45.8","9.16","9.16","83.33"
"285","Nikolay Kulemin","NYI","L","81","4.1833333333333","0.051646090534979","7.58","31.3","-18.79","-10.56","19.21","-21.09","-6.6","6.63","-11.55","-6.74","-0.96","-","-1.63","0.8","-12.77","-37.05","21.94","-55.06","-24.09","-2.89","-","-4.18","-0.48","-","-17.28","33.11","-54.30","-1.93","-0.64","-75.00","48.38","16.31","-9.27","-1.62","0","-100.00","0.00","100.00","1.000","28.69","14.34","0","157.77","100.00","28.69","14.34","0","100.00"
"596","Alan Quine","NYI","C","2","3.8666666666667","1.9333333333333","-71.97","31.03","-40.00","-72.67","15.52","-33.33","-57.85","15.52","-33.33","0","0","-","-8.29","0.3","-18.39","-74.07","0","-","-44.44","0","-","0","0","-","-39.51","0","-","0","0","-","-41.78","44.83","-66.67","0","0","-","0.00","100.00","1.000","62.07","0","0","15.52","100.00","62.07","15.52","15.52","80.00"
"810","Daniel Sprong","PIT","R","18","7.3666666666667","0.40925925925926","-20.66","30.33","-23.52","-42.21","25.38","-38.53","-35.49","5.42","-32.65","-3.2","0","-","-4.19","2.81","-44.84","-14.89","22.35","-28.91","-2.25","12.45","-32.86","-0.64","0","-","-16.85","13.2","-25.29","-1.7","0","-100.00","-15.49","13.37","-23.33","-1.85","0","-100.00","0.00","100.00","1.000","16.29","0","0","57.01","100.00","48.87","8.14","0","100.00"
"523","Austin Watson","NSH","L","57","1.4666666666667","0.025730994152047","-47.47","29.58","-38.64","-27.85","31.2","-37.63","-11.27","32.01","-35.43","-7.28","-0.4","-","-4.7","0.46","-28.51","-45.5","-6.47","-","-15.77","-2.22","-","-2.43","-0.2","-","-39.64","-5.66","-","-2.43","-0.27","-90.00","0.08","55.29","-43.95","-4.38","0","-100.00","0.00","100.00","1.000","40.91","40.91","40.91","122.73","50.00","40.91","40.91","40.91","50.00"
"404","Zac Rinaldo","BOS","C","52","1.3833333333333","0.026602564102564","-29.03","28.87","-22.20","1.48","-12.25","12.56","27.48","-9.5","13.82","-8.5","-0.25","-","-4.07","-0.68","9.07","-50.01","-6.25","-","-18.75","-1.75","-","-4.75","-0.25","-","-41.68","-6","-","-2.33","0","-100.00","36.81","-5.42","5.77","-2.89","0","-100.00","0.00","-","0.00","0","86.75","43.37","260.24","0.00","0","130.12","43.37","0.00"
"38","Chris Kelly","BOS","C","11","1.5666666666667","0.14242424242424","4.6","27.59","-16.15","38.87","27.59","-12.65","20.91","-10.71","16.13","25.45","0","0.00","4.07","3.75","-19.07","1.89","29.73","-30.95","23.31","-3.21","17.65","-5.35","0","-","-28.55","43.93","-80.00","-4.28","0","-100.00","10.1","0","0.00","49.13","0","0.00","50.00","-","0.50","38.3","0","76.6","114.89","33.33","38.3","0","76.6","33.33"
"199","Adam Cracknell","EDM, VAN","R","52","6.0666666666667","0.11666666666667","-80.64","26.16","-54.89","-63.48","28.27","-66.67","-50.56","11.08","-85.32","-5.41","-1.18","-","-5.15","1.72","-54.64","-39.03","22.14","-61.67","-13.39","7.07","-39.19","-2.82","-0.47","-","-34.18","20.1","-84.50","-1.25","-0.63","-66.67","-53.99","8.85","-42.63","-2.04","-0.34","-85.71","-","100.00","1.00","39.56","49.45","0","247.25","100.00","39.56","49.45","0","100.00"
"275","Michael Grabner","TOR","R","80","8.15","0.101875","-57.43","25.4","-29.53","-40.33","27.52","-35.54","-47.84","22.55","-68.89","-5.49","-1.13","-","-4.79","0.83","-22.44","-29","2.15","-11.81","-5.38","6.24","-21.06","-2.53","-0.14","-","-31.49","-5.45","11.65","-2.63","-0.75","-77.78","-46.01","26","-42.96","-1.42","-0.61","-70.00","0.00","100.00","1.000","36.81","7.36","14.72","117.79","71.43","58.9","7.36","36.81","61.54"
"31","Chris Neil","OTT","R","80","5.0833333333333","0.063541666666667","-81.61","24.88","-64.87","-67.24","26.54","-88.34","-45.73","17.44","-88.12","-5.72","-0.45","-","-5.32","0.72","-89.14","-41.37","18.34","-88.71","-15.19","-2.26","-","-2.11","-0.3","-","-34.9","27.46","-89.69","-2.21","0","-100.00","-69.53","11.62","-92.75","-2.61","0","-100.00","-","100.00","1.00","35.41","35.41","11.8","177.05","75.00","35.41","35.41","23.61","60.00"
"659","Luke Glendening","DET","C","81","6.6166666666667","0.081687242798354","-71.53","24.64","-46.60","-47.71","7.61","-27.68","-34.62","1.31","-20.52","2.28","-0.55","7.55","-3.16","-0.76","8.53","-54.56","-6.23","-","-20.63","-3.46","-","-3.32","-0.14","-","-45.23","-3.69","-","-2.77","-0.37","-88.24","-33.61","21.8","-43.15","11.1","0","0.00","50.00","100.00","1.500","54.41","18.14","27.2","181.36","66.67","63.48","27.2","63.48","50.00"
"489","Radko Gudas","PHI","D","76","11.8","0.15526315789474","-1.86","24","-15.36","0.74","20.29","-16.03","3.46","12.75","-13.35","-6.76","4.12","-87.50","0.88","1.25","-9.98","-14.38","14.96","-26.64","-2.16","2.05","-8.11","-3.45","4.39","-83.33","-16.29","17.21","-42.13","-2.76","-0.18","-93.75","0.84","1.76","-1.81","-1.79","-0.2","-90.00","0.00","75.00","0.750","61.02","45.76","0","116.95","100.00","76.27","61.02","5.08","93.75"
"100","Gregory Campbell","CBJ","C","82","3.2166666666667","0.039227642276423","-90.67","23.98","-87.18","-68.7","26.17","-86.06","-51.12","9.57","-84.91","-6.3","-1.17","-","-7.33","2.89","-89.70","-49.37","12.94","-89.63","-25.05","16.16","-90.96","-3.96","-0.59","-","-32.42","-4.3","-","-1.95","-0.2","-90.91","-54.8","20.6","-89.62","-1.27","-0.21","-85.71","-","100.00","1.00","93.26","0","0","111.92","100.00","93.26","0","0","100.00"
"350","Jay Beagle","WSH","C","57","3.2833333333333","0.057602339181287","-17.94","23.81","-18.13","-12.52","25.82","-22.20","-59.24","8.89","-86.32","-8.72","-0.67","-","-1.3","2.4","-23.85","0.05","12.46","-15.41","16.43","15.59","-21.57","-4.47","-0.45","-","-21.83","-4.17","8.28","-3.58","-0.3","-92.31","-49.49","20.58","-42.89","-2.26","0","-100.00","-","100.00","1.00","109.64","0","54.82","164.47","66.67","109.64","18.27","54.82","66.67"
"216","Andrew Cogliano","ANA","L","82","5.4333333333333","0.066260162601626","-45.95","23.74","-25.61","-61.66","14.06","-41.25","-48.02","16.79","-58.43","-8.48","-0.45","-","-6.71","0.26","-33.85","-13.07","7.11","-13.56","-14.85","-1.51","5.52","-5.15","-0.3","-","2.38","11.49","-17.83","-2.62","-0.2","-92.86","-43.12","11.14","-27.31","-1.97","0","-100.00","0.00","100.00","1.000","44.17","44.17","22.09","132.52","66.67","66.26","55.21","22.09","75.00"
"57","Matt Hendricks","EDM","L","68","10.466666666667","0.15392156862745","-38.12","22.55","-26.46","-29.37","18.04","-28.41","-33.31","20.13","-48.05","0.33","4.86","-36.11","-3.58","1.97","-37.55","-21.67","16.49","-33.09","-11","8.68","-38.97","-2.96","5.38","-89.47","-14.23","10.41","-28.40","-2.32","-0.23","-90.91","-15.46","3","-8.16","7.27","-0.25","20.00","33.33","80.00","1.133","57.32","45.86","0","131.85","100.00","57.32","63.06","5.73","90.91"
"366","Luca Sbisa","VAN","D","41","3.3333333333333","0.08130081300813","-94.05","22.05","-87.08","-71.17","24.28","-85.86","-51.63","-8.93","-","-6.98","-0.28","-","-6.12","2.76","-88.92","-45.21","10.19","-85.26","-22.89","14.65","-87.23","-4.19","0","-","-29.77","-5.95","-","-1.49","-0.37","-80.00","-65.31","20.76","-92.57","-2.02","0","-100.00","-","-","-","36","18","0","180","100.00","36","18","0","100.00"
"478","Ben Chiarot","WPG","D","70","3.6166666666667","0.051666666666667","-5.43","21.88","-17.24","-32.44","22.71","-36.24","-13.17","9.28","-19.71","-4.98","-0.5","-","-3.56","3.1","-50.94","-23.45","27.2","-53.67","-17.94","13.27","-84.38","-2.99","-0.33","-","-7.34","18.58","-39.26","-1.55","-0.22","-87.50","-17.82","-4.32","6.16","-0.96","0","-100.00","0.00","100.00","1.000","49.77","0","16.59","49.77","75.00","66.36","0","16.59","80.00"
"69","Fedor Tyutin","CBJ","D","61","5.25","0.086065573770492","-68.84","21.47","-47.74","-71.38","23.44","-86.81","-53.64","25.41","-85.80","-6.7","-1.18","-","-7.69","1.71","-89.89","-42.41","16.55","-56.17","-28.4","8.47","-90.57","-3.94","-0.79","-","-18.68","10.77","-38.36","-2.37","-0.26","-90.00","-35.05","-6.55","11.27","-1.42","0","-100.00","-","100.00","1.00","34.29","22.86","11.43","137.14","75.00","34.29","22.86","22.86","60.00"
"210","Jack Skille","COL","R","74","3.6666666666667","0.04954954954955","74.9","20.21","-4.30","48.35","21.93","-8.20","49.2","22.87","-8.24","-6.57","15.11","-84.00","7.65","1.15","1.29","24.61","25.69","-18.63","15.2","29.13","-32.96","-3.6","15.89","-88.46","12.55","-4.59","12.87","-1.46","-0.42","-77.78","78.07","-3.39","5.05","-2.71","-0.23","-92.31","0.00","50.00","0.500","49.09","65.45","0","180","100.00","65.45","65.45","0","100.00"
"731","Nick Paul","OTT","L","24","4.0833333333333","0.17013888888889","-10.32","20.08","-18.57","1.75","21.82","-21.62","5.1","22.99","-25.90","12.37","-0.58","20.00","1.68","2.14","-19.13","-7.27","24.15","-37.50","17.17","12.37","-17.33","13.53","-0.58","33.33","-32.58","15.71","-89.36","-0.78","0","-100.00","-22.27","-4.2","6.10","-0.84","0","-100.00","33.33","100.00","1.333","58.78","14.69","29.39","88.16","66.67","73.47","14.69","29.39","71.43"
"53","Jarret Stoll","MIN, NYR","C","80","1.8833333333333","0.023541666666667","26.38","19.68","-9.24","-11.41","-10.46","12.23","-23.59","-8.12","12.78","-7.18","-0.94","-","-5.8","-0.7","9.05","-18.9","-6.4","11.20","-24.36","-2.5","-","-3.75","-0.47","-","7.28","-5.21","12.89","-1.46","-0.21","-87.50","25.26","40.6","-25.83","-3.38","-0.23","-93.75","0.00","-","0.00","127.43","0","63.72","318.58","66.67","159.29","0","95.58","62.50"
"497","Martin Marincin","TOR","D","65","7.3833333333333","0.11358974358974","-90.07","19.59","-47.00","-75.36","22.07","-68.89","-44.94","16.6","-62.21","-6.19","-1.06","-","-7.67","-0.31","-41.97","-49.36","-5.48","8.71","-26.89","-1.24","-","-2.3","0","-","-29.97","-5.66","12.18","-3.3","-0.71","-82.35","-52.41","28.57","-51.95","-1.79","-0.77","-70.00","0.00","100.00","1.000","40.63","32.51","0","154.4","100.00","40.63","32.51","16.25","71.43"
"61","Paul Gaustad","NSH","C","63","2.1166666666667","0.033597883597884","-8.04","18.61","-15.53","13.25","20.41","-15.05","30.02","21.49","-13.92","-7.22","-0.18","-","-3.04","0.45","-13.46","-17.29","-4.87","9.64","-15.15","-1.44","-","-2.89","0","-","-2.85","-4.57","10.11","-1.92","-0.24","-88.89","17.01","37.04","-27.65","-4.17","0","-100.00","0.00","100.00","1.000","311.81","28.35","85.04","85.04","78.57","340.16","28.35","85.04","80.00"
"595","Nick Shore","L.A","C","68","20.666666666667","0.30392156862745","-18.15","18.48","-14.45","-8.85","15.31","-14.54","2.13","9.04","-10.71","-1.5","2.7","-30.63","0.2","1.45","-13.68","5.11","12.14","-14.02","2.33","7.09","-20.07","0.67","2.9","-50.00","3.71","6.74","-9.77","-2.71","0","-100.00","-30.76","6.13","-11.72","-0.2","-0.29","6.25","9.52","80.00","0.895","34.84","14.52","0","116.13","100.00","43.55","23.23","5.81","88.24"
"422","Simon Despres","ANA","D","32","6.8","0.2125","-46.5","18.08","-20.59","-14.46","18.84","-19.04","15.67","3.48","-2.25","-0.33","0","0.00","-2.72","0.44","-9.66","-31.88","13.45","-33.29","-16.73","-1.14","4.29","-5.72","0","-","-20.2","19.46","-41.49","-3.56","0","-100.00","-17.26","8.34","-11.51","11.64","0","0.00","12.50","100.00","1.125","79.41","26.47","0","44.12","100.00","123.53","35.29","0","100.00"
"554","Anthony Bitetto","NSH","D","28","2.1666666666667","0.077380952380952","-59.58","17.8","-39.82","-40.66","19.09","-38.83","-29.05","19.09","-36.84","-7.31","-0.43","-","-4.34","0.09","-15.23","-14.44","-6.45","13.27","-13.33","-2.15","-","-2.58","0","-","-1.48","-5.73","12.99","-2.29","-0.57","-80.00","-63.34","-3.73","-","-4.35","0","-100.00","0.00","100.00","1.000","0","0","0","83.08","-","0","0","0","-"
"697","Colton Sissons","NSH","C","34","2.3333333333333","0.068627450980392","-38.28","17.12","-24.59","-15.94","18.15","-23.24","2.28","18.5","-20.53","-7.91","-0.34","-","-3.49","1.49","-30.36","-49.15","19.87","-89.38","-17.87","-2.06","-","-2.41","-0.34","-","-41.7","29.24","-89.22","-4.12","0","-100.00","17.69","-1.49","2.56","-3.48","0","-100.00","0.00","100.00","1.000","77.14","25.71","0","77.14","100.00","102.86","25.71","0","100.00"
"657","Brian Flynn","MTL","C","56","6.5666666666667","0.1172619047619","-24.46","15.57","-16.45","0.93","-0.6","0.78","-14.62","1.88","-7.58","2.84","-1.15","15.38","9.16","-0.53","9.35","9.19","3.41","-3.13","16.88","-2.86","12.71","-3.25","-0.95","-","-10.25","8.36","-23.40","10.4","-0.25","12.50","-43.92","23.09","-45.51","-2.48","0","-100.00","25.00","100.00","1.250","36.55","27.41","9.14","82.23","80.00","73.1","36.55","9.14","88.89"
"312","Paul Byron","MTL","L","62","8.4333333333333","0.13602150537634","-48.42","15.26","-24.52","-29.33","9.89","-19.61","-27.19","12.61","-34.75","-5.63","-1.55","-","-2.19","-0.27","-1.74","-15.22","8.6","-21.92","1.35","-3.49","14.88","-2.72","-1.16","-","-22.09","16.13","-58.40","-2.07","-0.52","-80.00","-40.11","4.67","-17.67","-1.96","0","-100.00","0.00","100.00","1.000","21.34","28.46","7.11","113.83","75.00","35.57","56.92","7.11","83.33"
"613","Joel Edmundson","STL","D","67","2.1666666666667","0.032338308457711","-51.82","14.74","-36.00","-59.81","16.75","-84.54","-41.94","18.21","-81.56","-7.48","-0.73","-","-4.96","4.3","-83.89","-35.38","20.76","-83.62","-11.49","23.5","-73.26","-3.28","-0.55","-","-31.85","-3.65","-","-2.92","-0.24","-92.31","-59.79","-6.32","-","-2.63","0","-100.00","-","100.00","1.00","27.69","27.69","0","138.46","100.00","27.69","55.38","0","100.00"
"180","Brandon Prust","VAN","L","35","4.5","0.12857142857143","-73.06","14.71","-39.30","-48.47","16.08","-37.65","-40.29","-7.86","12.78","-6.15","-0.34","-","-4.16","0.34","-21.07","-35.5","6.16","-37.20","-9.55","-3.42","12.99","-3.42","0","-","-34.61","12.77","-87.36","-2.28","0","-100.00","-48.82","15.81","-45.17","-0.99","-0.49","-66.67","0.00","-","0.00","53.33","66.67","0","146.67","100.00","53.33","66.67","0","100.00"
"580","Michael Mersch","L.A","L","17","6.8","0.4","-31.24","14.58","-12.94","-31.7","8.3","-13.13","-30.13","2.88","-11.67","0.33","0","0.00","-4.79","2.06","-32.96","-36.4","22.22","-43.67","-9.87","15.1","-54.67","6.27","0","0.00","-35.38","9.5","-29.63","-1.13","0","-100.00","-2.83","-8.59","8.54","-7.36","0","-100.00","25.00","100.00","1.250","35.29","0","0","70.59","100.00","35.29","8.82","17.65","66.67"
