"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"654","Maxime Lajoie","OTT","D","6","0.73333333333333","0.12222222222222","-84.65","66.88","-85.00","-72.2","69.37","-85.29","-57.26","-12.45","-","-12.45","0","-","-8.1","0.07","-90.57","-47.3","-9.96","-","-32.37","-4.98","-","-2.49","0","-","-19.92","-6.64","-","-6.64","0","-100.00","-46.75","114.59","-92.86","-7.19","0","-100.00","-","-","-","81.82","0","0","81.82","100.00","81.82","0","0","100.00"
"86","Cal Clutterbuck","NYI","R","37","1.5166666666667","0.040990990990991","23.26","65.27","-27.33","8.39","28.33","-19.63","25.61","30.2","-18.45","-6.36","-1.5","-","0.51","1.3","-11.01","-52.39","31.33","-86.42","-25.07","34.7","-83.75","-2.99","-1.12","-","-36.42","-4.49","-","-2","0","-100.00","111.97","-4.32","6.78","-2.7","0","-100.00","0.00","100.00","1.000","118.68","39.56","0","197.8","100.00","118.68","39.56","0","100.00"
"605","Mathieu Joseph","T.B","R","37","3.45","0.093243243243243","-74.72","65.06","-54.76","-71.92","67.45","-65.41","-50.02","69.85","-63.09","-11.98","-1.03","-","-7.05","3.22","-76.45","-59.2","42.25","-85.64","-20.19","-4.45","-","-4.79","-0.34","-","-52.02","62.26","-87.69","-5.93","-0.91","-86.67","-19.95","18.2","-24.36","-3.95","0","-100.00","0.00","100.00","1.000","0","34.78","17.39","121.74","0.00","0","34.78","52.17","0.00"
"317","Scott Mayfield","NYI","D","67","4.7166666666667","0.070398009950249","-84.05","63.8","-74.25","-56.62","40.51","-66.99","-40.85","29.31","-60.81","-6.05","-1.08","-","-5.43","0.68","-46.71","-40.85","18.1","-54.61","-24.41","-4.54","-","-3.24","-0.65","-","-21.92","30.18","-57.88","-2.02","-0.29","-87.50","-59.91","33.63","-95.05","-1.87","0","-100.00","0.00","100.00","1.000","12.72","25.44","0","165.37","100.00","38.16","38.16","0","100.00"
"270","Joakim Nordstrom","BOS","C","48","1.4666666666667","0.030555555555556","15.69","60.71","-23.53","-42.53","61.95","-47.44","-58.11","24.52","-78.00","-9.93","-1.74","-","-6.95","0.15","-46.28","-14.97","-11.18","16.67","-25.08","-5.96","-","-5.22","-1.24","-","13.49","-6.95","14.48","-2.32","-0.33","-87.50","47.87","113.16","-43.33","-4.3","-0.36","-92.31","-","100.00","1.00","122.73","0","81.82","368.18","60.00","163.64","0","81.82","66.67"
"6","Deryk Engelland","VGK","D","49","0.9","0.018367346938776","-55.45","58.47","-43.71","-24.7","59.35","-42.58","0.19","60.22","-41.16","-10.54","-0.59","-","-8.12","5.69","-92.35","-61.79","61.4","-92.14","-22.55","-2.93","-","-4.1","-0.29","-","-52.32","85.77","-94.37","-4.69","-0.39","-92.31","-81.64","-0.85","-","-3.81","0","-100.00","0.00","100.00","1.000","0","66.67","0","400","-","0","66.67","0","-"
"40","Andrew Ladd","NYI","L","4","1.0333333333333","0.25833333333333","-126.78","58.06","-100.00","-89.8","58.06","-100.00","-73.95","58.06","-100.00","-2.64","0","-","-8.15","8.16","-100.00","-79.24","0","-","-31.69","0","-","-2.64","0","-","-63.39","0","-","0","0","-","-61.04","0","-","0","0","-","-","100.00","1.00","0","58.06","0","58.06","-","0","58.06","0","-"
"702","Joachim Blichfeld","S.J","R","3","0.71666666666667","0.23888888888889","-90.48","57.87","-77.78","-77.56","57.87","-75.00","-38.78","57.87","-60.00","0","0","-","-5.36","10.44","-90.14","-38.78","83.72","-100.00","-6.46","83.72","-100.00","0","0","-","-43.09","0","-","0","0","-","-74.69","-18.67","-","0","0","-","-","100.00","1.00","0","0","0","167.44","-","0","0","0","-"
"600","Nicolas Roy","VGK","C","28","2.7166666666667","0.09702380952381","14.31","56.02","-25.37","20.37","56.53","-27.76","22.33","58.58","-32.44","14.41","0","0.00","0.06","2.06","-18.79","-15.19","17.48","-26.13","1.11","20.55","-43.18","19.53","0","0.00","-21.72","-4.09","7.41","-4.78","0","-100.00","47.78","-2.22","2.70","-2.22","0","-100.00","25.00","100.00","1.250","44.17","22.09","0","198.77","100.00","110.43","66.26","0","100.00"
"661","Carl Grundstrom","L.A","R","13","5.6833333333333","0.43717948717949","-80.84","53.38","-66.10","-67.64","54.14","-75.19","-55.96","55.68","-87.95","-3.83","0","-","-6.53","1.78","-78.34","-36.21","5.96","-41.04","-20.7","-1.53","-","-2.3","0","-","-20.68","9.99","-39.47","-2.04","0","-100.00","-61.16","29.39","-65.24","0","0","-","-","100.00","1.00","10.56","0","0","63.34","100.00","21.11","10.56","10.56","66.67"
"648","Kevin Rooney","N.J","C","49","2.6333333333333","0.053741496598639","-69.63","52.07","-60.02","-51.15","54.05","-58.79","-33.54","33.69","-49.25","-7.48","-1.76","-","-4.58","2.56","-42.95","-23.2","37.21","-51.28","-22.22","18.38","-83.47","-3.52","-0.88","-","-1.31","25.1","-35.71","-3.52","-0.88","-80.00","-65.15","-6.36","-","-1.91","-0.32","-85.71","0.00","100.00","1.000","68.35","0","0","227.85","100.00","91.14","0","0","100.00"
"444","John Hayden","N.J","C","43","3.6666666666667","0.085271317829457","-63.36","51.8","-54.23","-46.1","53.86","-53.85","-44.17","22.94","-52.75","-8.76","-2.06","-","-4.75","2.84","-46.38","-34.13","43.68","-65.32","-22.93","13.79","-89.90","-4.12","-1.03","-","-14.93","39.86","-57.34","-4.12","-0.34","-92.31","-40.74","-7.07","9.90","-2.23","-0.74","-75.00","0.00","100.00","1.000","32.73","16.36","0","147.27","100.00","65.45","16.36","0","100.00"
"266","Mark Pysyk","FLA","D","58","2.8","0.048275862068966","-79.37","47.82","-60.96","-74.1","49.23","-83.11","-52.61","51.84","-80.86","-7.63","-1","-","-6.47","0.29","-85.93","-50.6","-7.03","-","-17.87","-4.02","-","-3.01","-0.4","-","-43.64","-4.02","-","-4.55","-0.27","-94.44","-38.66","87.06","-67.31","-1.74","-0.29","-85.71","-","100.00","1.00","64.29","0","0","128.57","100.00","64.29","0","0","100.00"
"215","Casey Cizikas","NYI","C","48","1.9833333333333","0.041319444444444","-35.33","47.6","-38.14","-38.86","50.06","-53.54","-23.5","50.98","-51.62","-5.84","-0.61","-","-5.29","0.68","-46.50","-53.14","22.88","-87.82","-23.65","-4.61","-","-3.07","-0.31","-","-39.32","36.65","-91.43","-2.46","-0.41","-85.71","-17.09","-2.66","4.20","-1.33","0","-100.00","0.00","100.00","1.000","121.01","30.25","0","272.27","100.00","121.01","30.25","0","100.00"
"411","Cedric Paquette","T.B","C","61","5.2833333333333","0.086612021857924","-47.66","46.51","-37.39","-48.16","49.82","-48.45","-25.17","53.13","-46.46","-8.57","-1.17","-","-4.84","0.41","-30.85","-34.77","1.61","-18.84","-5.6","-4.68","21.62","-3.7","-0.58","-","-38.9","8.39","-38.89","-3.64","-0.26","-93.33","-14.96","41.89","-39.76","-3.1","-0.56","-84.62","0.00","100.00","1.000","22.71","34.07","0","136.28","100.00","22.71","34.07","0","100.00"
"373","Zemgus Girgensons","BUF","C","69","4","0.057971014492754","-59.03","46.37","-53.39","-39.23","32.1","-44.29","-20.15","33.73","-41.66","-6.72","-2","-","-3.72","0.48","-27.93","-27.7","-7.45","14.86","-14.72","-3.82","-","-2","-1.64","-","-17.31","-4.85","11.49","-3.15","0","-100.00","-43.68","83.78","-75.77","-3.15","0","-100.00","0.00","100.00","1.000","60","105","30","120","66.67","60","105","45","57.14"
"692","Michael McLeod","N.J","C","12","1","0.083333333333333","-93.14","46.27","-87.16","-68.63","48.24","-85.37","-53.92","51.18","-85.94","-7.84","-0.98","-","-6.02","-0.48","-92.48","-50.98","-5.88","-","-19.61","0","-","-5.88","0","-","-41.83","-7.84","-","-2.61","-1.31","-66.67","-59.48","-4.25","-","0","0","-","-","100.00","1.00","0","0","0","120","-","0","0","0","-"
"400","Jake McCabe","BUF","D","66","3.1","0.046969696969697","-50.37","44.74","-46.99","-30.77","26.15","-34.69","-11.92","27.67","-32.10","-7.04","17.83","-82.22","-4.82","1.26","-52.97","-42.64","12.69","-86.49","-15.04","16.12","-82.29","-2.09","18.21","-64.71","-36.8","-4.57","-","-3.3","0","-100.00","-9.52","52.34","-44.82","-3.3","0","-100.00","0.00","50.00","0.500","96.77","77.42","19.35","154.84","83.33","116.13","96.77","19.35","85.71"
"75","Andy Greene","N.J, NYI","D","63","4.0666666666667","0.064550264550265","-25.45","43.97","-31.28","-3.79","46.12","-30.18","1.63","33.68","-27.29","9.13","-1.98","26.09","-0.68","2.25","-20.09","-6.67","36.82","-37.25","6.85","11.28","-20.04","12.11","-0.99","27.27","-18.03","34.05","-54.36","-2.43","-0.44","-84.62","-24.5","15.34","-25.16","-1.67","-0.48","-77.78","25.00","100.00","1.250","44.26","14.75","0","162.3","100.00","44.26","14.75","0","100.00"
"171","Matt Martin","NYI","L","55","4.2666666666667","0.077575757575758","44.11","43.3","-16.74","43.92","45.33","-19.60","17.99","47.36","-29.92","-5.84","-1.02","-","0.63","1.43","-12.54","-11.15","35.33","-38.61","-8.8","24.06","-51.57","-3.3","-0.51","-","-3.14","15.02","-24.94","-1.69","-0.34","-83.33","82.39","-4.04","6.32","-1.83","0","-100.00","0.00","100.00","1.000","56.25","0","0","112.5","100.00","84.38","0","0","100.00"
"753","Max Veronneau","OTT","R","4","0.81666666666667","0.20416666666667","36.12","39.89","-10.08","62.98","39.89","-4.76","16.38","43.25","-15.38","-6.72","-3.36","-","1.88","-2.83","29.12","36.53","-26.87","42.11","-16.79","-13.43","-","0","-3.36","-","71.09","-17.91","40.00","0","0","-","4.26","-4.85","4.55","-9.7","0","-100.00","0.00","100.00","1.000","0","73.47","0","0","-","0","73.47","73.47","0.00"
"143","Luke Schenn","T.B","D","25","0.96666666666667","0.038666666666667","19.53","38.82","-15.15","-18.47","41.31","-29.51","5.2","44.22","-26.11","-7.47","-1.66","-","-5.18","2","-51.68","-58.12","50.86","-83.83","-14.53","-7.47","-","-2.49","-0.83","-","-58.12","77.78","-92.11","-3.87","-0.55","-87.50","116.35","-8.39","11.76","-3","-0.6","-83.33","0.00","100.00","1.000","0","0","62.07","124.14","0.00","0","0","62.07","0.00"
"699","Michal Kempny","WSH","D","58","4.5333333333333","0.07816091954023","-94.6","38.75","-86.96","-75.88","13.31","-85.22","-53.26","15.78","-83.28","-6.58","-1.44","-","-7.37","-0.36","-85.76","-46.06","6.24","-86.82","-19.33","-3.91","-","-3.08","-1.03","-","-35.64","13.53","-89.66","-1.92","-0.27","-87.50","-66.24","52.6","-93.31","-2.97","-0.3","-90.91","-","100.00","1.00","52.94","39.71","13.24","198.53","80.00","79.41","39.71","13.24","85.71"
"177","Jordie Benn","VAN","D","44","1.1833333333333","0.026893939393939","-96.88","38.57","-88.87","-70.31","40.17","-86.97","-51.99","-9.39","-","-9.16","-0.92","-","-5.86","3.95","-86.90","-46.03","45.89","-90.54","-15.8","47.73","-84.15","-3.21","-0.69","-","-40.31","-2.44","-","-6.11","0","-100.00","-71.12","-4.63","-","-1.98","0","-100.00","-","-","-","101.41","101.41","0","405.63","100.00","101.41","101.41","0","100.00"
"720","Urho Vaakanainen","BOS","D","5","1.7666666666667","0.35333333333333","-107.26","37.76","-78.05","-90.5","41.11","-77.14","-53.63","13.85","-72.73","-13.41","0","-","-8.33","2.49","-81.84","-60.34","17.2","-78.26","-13.41","23.91","-57.14","-6.7","0","-","-62.57","-8.94","-","0","0","-","-62.94","44.21","-92.86","-9.68","0","-100.00","-","100.00","1.00","0","33.96","0","67.92","-","0","33.96","0","-"
"21","Braydon Coburn","T.B","D","40","2.15","0.05375","-66.06","36.71","-49.77","-49.15","40.78","-50.34","-26.6","44.22","-49.13","-7.83","-0.94","-","-2.12","0.84","-17.76","-20.33","19.14","-34.62","12.25","-3.76","19.35","-2.19","-0.31","-","-43.44","30.53","-86.67","-3.76","-0.84","-81.82","-63.34","-8.14","-","-4.07","0","-100.00","0.00","100.00","1.000","27.91","0","27.91","111.63","50.00","27.91","0","27.91","50.00"
"679","Victor Mete","MTL","D","51","3.3333333333333","0.065359477124183","-31.25","36.71","-33.14","-9.15","19.91","-19.70","-13.23","6.71","-14.68","12","-0.96","13.79","-2.49","0.32","-14.78","-4.58","9.6","-16.18","-16.33","-4.32","-","-2.64","-0.96","-","15.66","18.56","-18.93","21.44","0","0.00","-33.66","-6.59","9.95","-2.08","0","-100.00","50.00","100.00","1.500","18","72","0","180","100.00","18","90","0","100.00"
"757","Eric Robinson","CBJ","L","50","2.5666666666667","0.051333333333333","-83.09","35.75","-88.31","-64.85","37.78","-87.84","-51.82","39.81","-88.18","-6.08","-0.29","-","-5.53","3.11","-91.42","-39.66","19.03","-90.13","-14.76","20.77","-85.00","-2.03","-0.29","-","-33.2","-2.32","-","-2.32","0","-100.00","-60.22","27.91","-91.14","-3.35","0","-100.00","-","100.00","1.00","23.38","46.75","23.38","116.88","50.00","23.38","70.13","23.38","50.00"
"410","Brett Kulak","MTL","D","56","3.4666666666667","0.061904761904762","-37.17","34.81","-33.89","-14.02","36.07","-30.62","-31.01","6.23","-31.36","-7.05","-0.5","-","-4.04","-0.15","-17.43","-23.97","-9.31","18.41","-18.12","-4.53","-","-3.02","-0.25","-","-7.8","-6.38","17.12","-3.36","0","-100.00","-39.71","43.82","-57.95","-2.18","-0.36","-85.71","0.00","100.00","1.000","34.62","0","0","138.46","100.00","51.92","17.31","0","100.00"
"257","Riley Sheahan","EDM","C","66","4.95","0.075","-89.26","33.94","-67.46","-63.5","-0.14","-36.05","-43.97","1.11","-33.59","-11.63","-1.45","-","-7.52","-0.71","-12.82","-50.21","5.68","-40.63","-25.35","-2.49","-","-5.82","-0.42","-","-33.15","10.9","-40.36","-5.82","-0.83","-87.50","-53.72","46.52","-89.95","-2.1","-0.6","-77.78","0.00","100.00","1.000","36.36","24.24","36.36","121.21","50.00","36.36","36.36","36.36","50.00"
"758","Joel L'Esperance","DAL","R","3","3.4","1.1333333333333","-100.39","32.61","-64.44","-52.1","32.61","-62.96","-42.92","17.65","-100.00","-2.68","0","-","-4.65","0.28","-34.34","-61.7","0","-","-24.14","0","-","-2.68","0","-","-50.07","0","-","0","0","-","-36.51","21.62","-44.12","0","0","-","-","100.00","1.00","0","0","0","70.59","-","0","0","17.65","0.00"
"576","Travis Dermott","TOR","D","56","3.75","0.066964285714286","-31.82","32.19","-28.69","-10.26","0.91","-3.11","-21.9","4.02","-15.15","-8.38","-1.44","-","-2.96","-1.09","8.75","-39.82","7.86","-37.27","-19.16","-4.55","-","-4.55","-1.2","-","-27.54","16.54","-41.07","-3.83","-0.32","-92.31","-9.49","41.03","-41.48","-1.38","0","-100.00","0.00","100.00","1.000","64","16","0","128","100.00","64","16","0","100.00"
"551","Sam Lafferty","PIT","C","50","1.2833333333333","0.025666666666667","-53.39","32.09","-37.23","-24.32","34.83","-35.63","-4.93","-8.7","14.40","-7.7","-0.75","-","-6.23","0.13","-26.89","-55.17","-7.95","-","-25.1","-2.73","-","-4.97","-0.25","-","-40.09","-6.96","-","-2.32","-0.33","-87.50","6.15","65.38","-46.61","-1.44","0","-100.00","0.00","-","0.00","46.75","140.26","46.75","187.01","50.00","93.51","140.26","46.75","66.67"
"231","Matt Irwin","ANA, NSH","D","36","2.5","0.069444444444444","-70.07","32.06","-52.17","-47.43","33.97","-50.25","-28.94","37.8","-50.51","-6.38","-1.28","-","-6","-0.56","-29.87","-49.75","-8.29","-","-20.09","-4.46","-","-3.19","-0.96","-","-39.54","-5.1","-","-2.55","-0.43","-85.71","-25.68","28.22","-40.34","-1.84","0","-100.00","0.00","100.00","1.000","0","24","24","96","0.00","0","24","48","0.00"
"345","Nathan Beaulieu","WPG","D","38","2.5","0.065789473684211","-42.7","31.84","-27.65","-67.05","33.81","-53.18","-68.19","36.17","-85.22","-9.85","0","-","11.96","-0.54","8.74","-35.13","-6.7","10.18","-22.47","-2.37","-","-5.12","0","-","-16.88","-5.78","10.58","-4.73","0","-100.00","-79.14","30.11","-94.56","-1.71","0","-100.00","-","100.00","1.00","48","0","0","216","100.00","48","0","0","100.00"
"608","Mitchell Stephens","T.B","C","38","3.35","0.088157894736842","-65.37","31.83","-42.21","-61.38","17.57","-47.96","-37.16","21.22","-45.71","-6.97","-1.33","-","-5.81","-0.53","-31.92","-21.57","-9.29","13.93","-17.92","-4.31","-","-3.32","-0.66","-","-4.88","-6.64","11.19","-2.21","0","-100.00","-58.46","45.51","-90.37","-2.88","-0.96","-75.00","0.00","100.00","1.000","17.91","35.82","35.82","125.37","33.33","17.91","35.82","35.82","33.33"
"684","Riley Stillman","FLA","D","34","4.9166666666667","0.14460784313725","-82.53","31.81","-52.95","-68.28","32.57","-63.20","-45.99","35.97","-61.91","-7.18","10.69","-82.61","-6.65","-0.27","-73.38","-37.68","-9.45","15.92","-4.42","-5.67","25.42","-3.4","-0.76","-","-44.34","-5.04","-","-4.03","-0.5","-88.89","-60.42","65.6","-74.08","-1.09","17.63","-100.00","0.00","75.00","0.750","24.41","24.41","24.41","73.22","50.00","24.41","48.81","24.41","50.00"
"582","Brendan Guhle","ANA","D","30","4.0833333333333","0.13611111111111","-92.51","30.39","-63.67","-63.23","2.89","-36.84","-44.34","3.36","-33.89","-4.25","-0.94","-","-5.84","-0.67","-3.20","-47.64","7.61","-39.80","-14.11","-4.25","12.86","-1.89","-0.94","-","-44.71","15.81","-92.21","-1.89","0","-100.00","-58.66","38.36","-93.48","-1.36","0","-100.00","0.00","100.00","1.000","14.69","29.39","14.69","146.94","50.00","14.69","58.78","14.69","50.00"
"585","Evgeny Svechnikov","DET","L","4","2.9166666666667","0.72916666666667","-65.5","30.38","-55.56","-46.14","30.38","-52.78","-53.8","11.96","-86.21","-6.46","-2.15","-","-4.18","1.06","-45.08","-36.58","11.96","-80.95","-17.21","-4.3","-","-2.15","0","-","-25.82","21.69","-81.82","-2.87","-2.87","-50.00","-38.67","26.61","-45.65","-3.11","0","-100.00","-","100.00","1.00","20.57","20.57","0","20.57","100.00","20.57","20.57","20.57","50.00"
"374","Cody Ceci","TOR","D","56","5.3166666666667","0.094940476190476","-67.39","30.16","-44.25","-55.72","8.31","-34.60","-32.52","11.46","-33.21","-9.42","-1.45","-","-6.12","-0.36","-30.18","-46.46","27.33","-64.85","-20.3","7.9","-85.71","-3.87","-0.97","-","-34.89","25.91","-58.93","-4.83","-0.64","-88.24","-44.78","10.02","-40.67","-2.79","0","-100.00","0.00","100.00","1.000","67.71","56.43","0","191.85","100.00","67.71","56.43","0","100.00"
"121","Yannick Weber","NSH","D","41","4.3","0.10487804878049","-62.82","29.92","-39.76","-50.4","17.63","-38.40","-31.51","5.07","-20.33","-6.11","-1.39","-","-6.21","-0.14","-16.53","-40.47","-5.28","8.84","-22.77","-3.05","-","-4.17","-1.11","-","-23.6","-2.96","6.56","-0.37","-0.37","-50.00","-29.88","56.45","-54.59","-2.41","0","-100.00","0.00","100.00","1.000","41.86","41.86","41.86","97.67","50.00","41.86","41.86","41.86","50.00"
"347","Connor Murphy","CHI","D","58","4.2166666666667","0.072701149425287","-41.13","29.89","-31.31","-30.35","16.45","-25.88","-25.09","18.42","-34.21","-5.32","13.05","-81.82","-5.53","0.98","-43.76","-39.71","37.96","-66.95","-23.82","11.67","-90.30","-2.56","13.24","-72.22","-21.19","35.06","-59.96","-1.57","-0.26","-85.71","1.09","-3.98","6.17","-2.27","0","-100.00","0.00","50.00","0.500","28.46","28.46","0","256.13","100.00","42.69","42.69","0","100.00"
"30","Loui Eriksson","VAN","L","49","4.3","0.087755102040816","-53.03","29.54","-38.51","-42.35","17.87","-37.50","-24.33","19.01","-35.45","-8.21","-0.68","-","-3.38","-0.14","-7.92","-30.52","-4.79","9.72","-15.74","-2.74","-","-2.97","-0.46","-","-19.72","-2.74","6.67","-4.87","0","-100.00","-30.86","35.37","-43.51","-2.31","0","-100.00","0.00","100.00","1.000","27.91","27.91","0","97.67","100.00","55.81","41.86","0","100.00"
"746","Calle Rosen","COL, TOR","D","12","7.15","0.59583333333333","-5.67","29.3","-22.23","-3.52","21.97","-19.23","-0.27","24.08","-24.21","-5.27","-1.05","-","-0.26","-0.07","0.15","-1.32","9.4","-12.50","19.86","-7.38","35.00","-1.05","-1.05","-","-28.24","22.38","-50.00","-1.41","0","-100.00","-3.24","7.55","-14.66","-4.57","0","-100.00","0.00","100.00","1.000","16.78","0","0","75.52","100.00","16.78","0","16.78","50.00"
"232","Christopher Tanev","VAN","D","69","5.7666666666667","0.083574879227053","-37.88","29.14","-28.94","-21.9","31.35","-32.25","-11.61","32.61","-35.53","12.28","-0.63","6.90","-1.23","1.84","-23.56","-15.86","5.19","-15.03","4.38","7.25","-17.20","7.4","-0.47","13.64","-26.99","-2.74","6.28","8.82","0","0.00","-29.52","25.27","-33.97","-2.51","0","-100.00","50.00","100.00","1.500","41.62","41.62","0","156.07","100.00","41.62","52.02","0","100.00"
"727","Jack Studnicka","BOS","C","2","2.0666666666667","1.0333333333333","11.02","29.03","-20.00","11.02","29.03","-20.00","11.02","0","0.00","-52.55","0","-","-0.36","2.79","-23.68","34.54","29.03","-25.00","31.79","0","0.00","-26.28","0","-","3.67","38.71","-50.00","0","0","-","-33.98","0","0.00","-37.96","0","-100.00","0.00","-","0.00","0","0","0","58.06","-","0","0","0","-"
