"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"132","Matt Calvert","COL","L","18","2.1","0.11666666666667","-116.3","77.53","-93.43","-89.42","78.7","-92.73","-70.13","79.87","-92.31","-9.94","-0.58","-","-8.32","5.76","-94.48","-59.03","82.21","-94.39","-27.47","54.81","-92.16","-1.75","0","-","-42.08","36.54","-96.43","-6.23","-0.78","-88.89","-82.73","-1.69","-","-5.06","0","-100.00","-","100.00","1.00","28.57","0","28.57","142.86","50.00","57.14","0","57.14","50.00"
"354","Brett Kulak","MTL","D","46","1.4166666666667","0.030797101449275","3.4","75.14","-39.47","-20.67","77.67","-56.63","-47.26","35.32","-87.05","-6.47","-0.56","-","-0.74","4.51","-43.47","45.6","37.85","-23.01","26.6","40.38","-38.89","-2.81","-0.56","-","25.34","-3.38","9.78","-1.13","0","-100.00","-58.11","59.55","-97.28","-4.06","0","-100.00","-","100.00","1.00","84.71","42.35","0","127.06","100.00","84.71","42.35","0","100.00"
"694","Urho Vaakanainen","BOS","D","9","0.66666666666667","0.074074074074074","-100.05","67.96","-81.94","-71.22","74.74","-82.35","-39","74.74","-71.88","-5.09","-1.7","-","-6.29","2.45","-84.87","-57.65","-11.87","-","-23.74","-8.48","-","-1.7","-1.7","-","-45.22","-4.52","-","0","0","-","-61.23","122.65","-89.29","-4.9","0","-100.00","-","100.00","1.00","0","0","0","270","-","0","0","0","-"
"443","Garnet Hathaway","WSH","R","56","2.2333333333333","0.039880952380952","-97.25","67.82","-88.39","-79.03","69.48","-87.66","-57.5","71.84","-86.79","-8.99","-1.89","-","-6.9","3.12","-89.10","-45.67","22.13","-90.61","-15.38","-1.89","-","-3.79","-0.71","-","-40.38","32.03","-91.43","-3.79","-0.32","-92.31","-70.07","71.8","-92.34","-3.08","-0.68","-81.82","-","100.00","1.00","53.73","0","26.87","134.33","66.67","80.6","26.87","26.87","75.00"
"284","Adam Larsson","EDM","D","56","1.5166666666667","0.027083333333333","-67.65","66.81","-56.37","-42.36","68.6","-55.29","-21.77","69.94","-53.65","-10.74","-0.9","-","-8.11","3.73","-87.92","-66.03","33.52","-91.61","-27.08","-2.01","-","-4.92","-0.45","-","-51.93","47.38","-90.63","-5.07","-0.6","-89.47","-58.84","-3.23","-","-2.91","0","-100.00","0.00","100.00","1.000","0","0","0","197.8","-","0","0","0","-"
"662","Oskar Steen","BOS","C","3","1.65","0.55","-49.6","58.97","-52.87","-68.77","22.61","-83.33","-55.01","22.61","-80.00","-10.32","-3.44","-","-5.82","0.4","-80.49","-34.38","29.49","-83.33","-20.63","-6.88","-","-6.88","0","-","-18.34","48.48","-100.00","0","0","-","-17.01","47.56","-43.33","-4.97","-4.97","-50.00","-","100.00","1.00","0","36.36","0","36.36","-","0","72.73","0","-"
"181","Cody Eakin","BUF","C","46","1.75","0.03804347826087","-47.69","57.52","-54.79","-30.81","58.44","-53.20","-13","60.9","-52.70","-7.68","-0.92","-","-4.86","-0.43","-5.16","-36.54","-4.91","-","-15.97","-3.38","-","-2.76","-0.61","-","-27.43","-2.05","-","-3.68","-0.41","-90.00","-15.23","-3.55","5.19","-3.1","0","-100.00","0.00","100.00","1.000","34.29","171.43","0","171.43","100.00","34.29","171.43","0","100.00"
"225","Jarred Tinordi","BOS, NSH","D","21","1.6666666666667","0.079365079365079","-87.95","57.34","-85.71","-61.89","24.06","-83.82","-45.06","25.14","-80.58","-5.97","-0.54","-","-4.92","5.65","-84.96","-41.26","29.49","-86.36","-13.57","32.2","-78.13","-1.63","0","-","-36.92","-3.62","-","-1.45","-0.72","-66.67","-64.3","44.16","-89.13","-3.92","0","-100.00","-","100.00","1.00","0","0","0","144","-","0","0","0","-"
"821","Tyce Thompson","N.J","R","7","1.0166666666667","0.1452380952381","19.27","54.31","-28.79","45.14","54.31","-27.27","63.95","54.31","-25.33","-7.05","-2.35","-","-1.43","7.13","-39.31","-47.03","59.02","-100.00","-21.16","59.02","-100.00","-4.7","0","-","-34.49","0","-","0","0","-","95.77","0","0.00","-3.4","0","-100.00","0.00","100.00","1.000","0","59.02","0","177.05","-","59.02","59.02","0","100.00"
"529","Oliver Kylington","CGY","D","8","0.8","0.1","-85.46","51.85","-78.69","-74.78","55.42","-79.25","-55.19","-16.02","-","-10.68","0","-","-6.29","3.15","-80.14","-49.85","62.54","-80.00","-16.02","-7.12","-","-3.56","0","-","-45.1","92.88","-86.36","-7.12","0","-100.00","-51.43","-7.72","-","-2.57","0","-100.00","-","-","-","0","0","0","75","-","0","0","0","-"
"189","Brenden Dillon","WSH","D","56","2","0.035714285714286","-36.69","47","-38.15","-18.49","48.65","-37.37","3.03","51.02","-36.38","21.25","-1.89","17.78","-0.52","3.84","-31.59","14.85","55.51","-40.95","14.87","-1.89","11.11","-3.78","-0.71","-","-0.03","76.53","-58.70","36.53","-0.32","8.33","-70","-6.49","-","-3.07","-0.68","-81.82","50.00","100.00","1.500","90","90","0","150","100.00","90","90","0","100.00"
"219","Erik Gudbranson","NSH, OTT","D","44","3.0333333333333","0.068939393939394","-49.52","45.55","-46.60","-28.84","47.41","-45.15","-12.41","50.33","-45.22","-5.57","19.25","-91.30","-3.49","1.52","-33.68","-50.38","12.89","-87.96","-22.54","-2.65","-","-2.65","-0.27","-","-37.12","20.72","-86.78","-2.47","-0.35","-87.50","2.38","52.16","-41.67","-1.53","28.57","-100.00","0.00","66.67","0.667","79.12","0","0","296.7","100.00","79.12","19.78","19.78","80.00"
"383","Carson Soucy","MIN","D","50","4.1833333333333","0.083666666666667","-67.07","42.48","-53.21","-58.71","45.08","-65.60","-38.14","33.81","-60.06","-6.38","-0.71","-","-4.29","-0.28","-11.73","-27.5","-6.86","14.08","-15.13","-3.78","-","-2.84","-0.47","-","-16.5","-4.1","10.32","-3.47","-0.32","-91.67","-75.13","36.31","-93.62","-1.37","0","-100.00","0.00","100.00","1.000","28.69","0","0","157.77","100.00","28.69","0","0","100.00"
"668","Rhett Gardner","DAL","C","28","2.1","0.075","-8.99","41.89","-26.13","-21.04","44.43","-36.01","2.48","46.97","-34.31","-9.53","-0.64","-","-3.81","5.13","-53.45","-22.91","21.58","-38.04","-25.42","-2.54","-","-6.99","0","-","3.35","32.16","-35.42","-2.54","-0.85","-75.00","21.95","35.76","-25.00","-0.92","0","-100.00","0.00","100.00","1.000","57.14","0","0","114.29","100.00","85.71","0","0","100.00"
"506","Ondrej Kase","BOS","R","3","1.05","0.35","-112.91","39.77","-86.67","-95.54","39.77","-84.62","-65.14","57.14","-100.00","-13.03","0","-","-9.49","5.91","-86.15","-69.48","52.8","-94.12","-17.37","52.8","-80.00","-8.69","0","-","-69.48","0","-","0","0","-","-62.73","-18.82","-","-6.27","0","-100.00","-","100.00","1.00","0","0","0","114.29","-","0","0","0","-"
"11","Braydon Coburn","NYI, OTT","D","19","1.1666666666667","0.06140350877193","8.87","39.68","-22.22","26.49","40.75","-21.06","49.99","43.42","-20.18","-5.34","-0.53","-","2.49","4.29","-25.81","-57.14","45.55","-90.68","-24.57","48.22","-88.46","-2.14","-0.53","-","-43.44","-3.56","-","-2.85","0","-100.00","97.66","-3.86","7.04","-1.54","0","-100.00","0.00","100.00","1.000","102.86","0","0","360","100.00","102.86","0","0","100.00"
"349","Brock McGinn","CAR","L","37","2.2666666666667","0.061261261261261","-28.76","39.14","-28.69","-50.37","41.75","-53.95","-30.23","45.11","-54.53","14.91","0","0.00","-1.02","1.1","-14.02","-56.7","44.73","-87.36","-23.5","22.74","-86.30","-6.71","0","-","-44.26","29.33","-88.12","-2.98","0","-100.00","5.35","-5.39","7.04","-3.77","0","-100.00","100.00","100.00","2.000","105.88","105.88","26.47","105.88","80.00","132.35","105.88","26.47","83.33"
"309","Ryan Murray","N.J","D","48","3.7333333333333","0.077777777777778","-68.08","37.73","-63.92","-47.92","38.27","-61.55","-29.63","23.54","-50.83","-5.11","-1.34","-","-4.18","0.28","-30.14","-22.91","9.89","-36.31","2.36","-2.96","17.74","-2.15","-0.81","-","-33.7","17.13","-88.68","-2.15","-0.36","-85.71","-63.69","44.49","-97.04","-1.94","0","-100.00","0.00","100.00","1.000","64.29","48.21","16.07","96.43","80.00","64.29","48.21","16.07","80.00"
"446","Tomas Nosek","VGK","L","38","2.4833333333333","0.065350877192982","-12.17","35.8","-23.02","-14.51","37.41","-28.85","8.28","39.33","-27.72","17.74","-0.32","4.76","-2.79","4.59","-44.01","-7.53","43.19","-41.58","-21.51","46.08","-90.54","-3.85","0","-","18.63","-3.85","7.76","31.36","0","0.00","-36.97","-4.64","6.06","-2.78","-0.46","-85.71","33.33","100.00","1.333","120.81","0","0","217.45","100.00","169.13","0","0","100.00"
"483","Jake Walman","STL","D","24","1.3166666666667","0.054861111111111","36.45","35.72","-16.05","16.96","37.46","-23.47","-11.22","40.35","-41.59","-8.69","-0.58","-","-0.59","-0.6","8.53","-48.1","-4.64","-","-14.49","-2.32","-","-1.74","0","-","-44.82","-3.09","-","-6.18","-0.77","-88.89","127.15","-4.19","5.62","-3.35","0","-100.00","0.00","100.00","1.000","91.14","0","0","45.57","100.00","182.28","0","0","100.00"
"216","Chris Wagner","BOS","R","41","2.3166666666667","0.05650406504065","-42.62","34.32","-34.38","-18.4","36.78","-32.37","-45.98","39.54","-78.95","-7.05","-0.92","-","-3.67","-0.01","-13.35","-25.91","-8.58","14.21","-22.69","-6.13","-","-4.29","-0.92","-","-4.3","-3.27","7.77","-1.64","0","-100.00","-60.67","31.21","-90.73","-2.21","0","-100.00","-","100.00","1.00","25.9","25.9","25.9","258.99","50.00","25.9","25.9","51.8","33.33"
"410","William Carrier","VGK","L","52","2.5166666666667","0.048397435897436","-38.63","33.22","-28.39","-37.99","11.82","-21.03","-14.4","-9.57","13.35","17.61","-0.45","6.67","-3.5","-0.31","-0.60","-5.28","-6.68","11.19","-21.81","-3.12","-","-4.01","0","-","22.04","-4.75","10.26","31.49","0","0.00","-77.78","63.41","-93.44","-2.89","-0.64","-81.82","50.00","-","0.50","95.36","0","0","238.41","100.00","119.21","0","23.84","83.33"
"30","Blake Comeau","DAL","L","51","5.1","0.1","-56.05","32.88","-43.71","-49.44","34.2","-51.68","-26.87","37.35","-50.51","-6.82","-0.79","-","-5.21","2.92","-61.76","-37.58","30.04","-65.38","-24.15","-2.36","-","-4.72","-0.26","-","-17.91","43.21","-64.72","-1.4","-0.35","-80.00","-23.64","12.44","-26.02","-1.52","-0.38","-80.00","0.00","100.00","1.000","23.53","11.76","11.76","164.71","66.67","47.06","23.53","11.76","80.00"
"539","Glenn Gawdin","CGY","C","7","1.1833333333333","0.16904761904762","7.78","32.35","-16.94","-28.24","32.35","-31.13","-6.21","-14.69","20.51","-11.01","0","-","-5.2","0.65","-31.80","-47.73","37.85","-78.79","-22.03","-5.51","-","-3.67","0","-","-34.27","57.81","-77.78","-7.34","0","-100.00","88.14","0","0.00","-2.65","0","-100.00","0.00","-","0.00","0","0","0","50.7","-","0","0","0","-"
"445","Pierre-Edouard Bellemare","COL","C","53","4.3","0.081132075471698","-55.28","32.25","-34.90","-43.22","33.65","-41.20","-50.7","35.05","-65.48","-9.01","-0.4","-","-0.7","2.43","-22.18","-64.46","38.66","-95.27","-27.82","26.31","-94.56","-3.4","-0.2","-","-48.84","16.47","-95.81","-5.34","-0.27","-95.24","14.69","-3.47","5.00","-2.31","0","-100.00","0.00","100.00","1.000","69.77","0","27.91","125.58","71.43","69.77","13.95","41.86","62.50"
"692","Mikey Anderson","L.A","D","54","6.4166666666667","0.11882716049383","-74.05","31.91","-49.81","-55.27","23.23","-50.59","-44.03","24.56","-60.60","-7.09","-0.66","-","-5.64","-0.44","-12.22","-28.47","3.81","-22.83","-11.69","-2.44","10.38","-2.88","-0.66","-","-22.38","8.33","-39.39","-2.66","0","-100.00","-77.1","9.99","-95.63","-3.2","0","-100.00","0.00","100.00","1.000","28.05","28.05","18.7","158.96","60.00","28.05","28.05","18.7","60.00"
"295","Connor Murphy","CHI","D","49","9.2666666666667","0.1891156462585","-55.84","31.16","-44.50","-44.88","19.61","-45.93","-31.88","21.46","-44.96","-1.19","-1.16","13.16","-5.28","0.61","-50.61","-32.81","12","-37.55","-19.27","1.6","-79.81","-4.64","-0.7","-","-18.05","13.86","-32.81","-3.1","-0.31","-90.91","-29.24","12.67","-38.82","8.35","0","0.00","33.33","100.00","1.333","12.95","32.37","0","174.82","100.00","25.9","38.85","6.47","80.00"
"587","Vladislav Gavrikov","CBJ","D","55","3.8333333333333","0.06969696969697","-76.05","30.68","-82.37","-60.71","1.88","-81.51","-44.75","3.45","-78.57","-5.32","-0.63","-","-4.7","-0.69","-83.29","-31.92","-6.89","-","-10.95","-4.38","-","-1.25","-0.31","-","-27.96","-3.34","-","-1.67","-0.42","-80.00","-60.58","37.08","-88.16","-4.07","0","-100.00","-","100.00","1.00","46.96","0","15.65","187.83","75.00","46.96","15.65","15.65","75.00"
"607","Ryan Lindgren","NYR","D","51","5.4666666666667","0.10718954248366","-74.18","30.6","-46.09","-49.83","32.4","-44.94","-22.32","1.96","-10.96","-8.12","-0.9","-","-6.09","2.16","-53.05","-47.65","18.34","-60.87","-15.86","9.62","-45.20","-4.51","-0.68","-","-42.39","11.63","-93.38","-3.01","0","-100.00","-51.89","27.8","-61.21","-1.95","0","-100.00","0.00","100.00","1.000","43.9","32.93","10.98","131.71","80.00","65.85","32.93","10.98","85.71"
"536","Brandon Carlo","BOS","D","27","1.25","0.046296296296296","90.97","30.47","-5.22","18.16","32.02","-16.30","1.09","36.14","-29.82","-10.31","-1.55","-","-5.5","-1.08","9.53","83.69","-7.22","10.69","20.68","-6.7","19.70","-6.7","-1.55","-","84.01","-0.69","1.54","-3.44","0","-100.00","11.26","-8.19","12.36","-1.49","0","-100.00","0.00","100.00","1.000","0","48","0","240","-","0","48","0","-"
"350","Connor Carrick","N.J","D","11","6.8333333333333","0.62121212121212","-56.21","30.27","-42.57","-33.64","30.27","-43.98","-27.42","22.85","-45.24","-9.54","-2.73","-","-3.77","1.23","-37.11","-30.15","16.8","-43.33","-13.63","-8.18","-","-2.73","-1.36","-","-22.02","33.3","-56.15","-7.27","-1.82","-80.00","-33.7","25.37","-50.00","-1.97","0","-100.00","0.00","100.00","1.000","26.34","17.56","0","70.24","100.00","35.12","26.34","8.78","80.00"
"544","Austin Wagner","L.A","L","44","5.2","0.11818181818182","-30.3","29.98","-26.02","-38.15","7.46","-22.33","-28.78","9.14","-28.81","-6.13","-0.56","-","-4.85","-0.58","-2.72","-1.24","5.68","-9.01","-9.09","-2.51","10.84","-2.23","-0.56","-","10.47","10.92","-13.89","-2.97","0","-100.00","-38.75","30.11","-45.72","-2.42","0","-100.00","0.00","100.00","1.000","57.69","11.54","23.08","161.54","71.43","69.23","11.54","23.08","75.00"
"277","Joel Edmundson","MTL","D","55","6.05","0.11","-51.94","29.58","-46.15","-43.41","21.63","-48.62","-27.66","22.12","-46.16","-7.14","-0.49","-","-3.53","0.8","-30.76","-19.04","15.41","-39.77","-5.59","7.95","-38.73","-3.2","-0.49","-","-17.95","9.94","-40.48","-1.64","0","-100.00","-45.03","12.19","-46.53","-3.91","0","-100.00","0.00","100.00","1.000","19.83","29.75","9.92","188.43","66.67","29.75","29.75","19.83","60.00"
"257","Sean Kuraly","BOS","C","47","2.65","0.056382978723404","-48.31","29.55","-35.61","-25.12","31.2","-33.33","-24.01","33.41","-46.38","-8.56","-1.38","-","-5.36","-0.16","-31.75","-28.71","-7.73","13.08","-22.64","-5.8","-","-4.69","-0.83","-","-8.09","-2.58","6.31","-2.94","-0.74","-80.00","-27.11","27.52","-42.02","-2.39","0","-100.00","0.00","100.00","1.000","22.64","22.64","22.64","226.42","50.00","22.64","22.64","45.28","33.33"
"653","Nikita Zaitsev","OTT","D","55","12.45","0.22636363636364","-44.39","28.74","-37.94","-36.28","14.94","-32.35","-25.8","8.63","-26.86","4.32","-0.89","14.29","-0.33","0.14","-2.44","-36.55","2.76","-28.12","-7.5","2.16","-14.19","2.38","-0.44","15.38","-38.74","0.81","-87.33","-2.96","-0.3","-90.91","-9.4","36.96","-44.74","6","-0.32","25.00","40.00","100.00","1.400","53.01","14.46","0","91.57","100.00","53.01","14.46","0","100.00"
"439","Trevor van Riemsdyk","WSH","D","20","4.5833333333333","0.22916666666667","11.63","28.36","-16.78","30.25","17.19","-9.23","9.6","19.12","-17.35","4.1","-1.28","12.50","4.27","0.13","1.18","-4.39","10.52","-19.44","12.7","-0.64","4.55","-3.21","-0.64","-","-22.78","14.89","-44.00","13.17","0","0.00","27.77","12.42","-7.81","-2.78","-0.93","-75.00","20.00","100.00","1.200","26.18","39.27","0","91.64","100.00","52.36","39.27","0","100.00"
"521","Travis Dermott","TOR","D","51","1.3833333333333","0.027124183006536","-60.82","26.01","-35.71","-36.3","27.8","-33.65","-14.34","29.84","-31.00","-6.9","-1.53","-","-4.79","-1.35","13.94","-21.49","-11.24","14.77","-29.11","-4.6","-","-3.32","-1.53","-","10.16","-8.85","15.66","-3.06","0","-100.00","-54.59","-3.69","-","-1.84","0","-100.00","0.00","100.00","1.000","43.37","0","0","130.12","100.00","43.37","0","0","100.00"
"41","Marc Staal","DET","D","56","5.8333333333333","0.10416666666667","-28.13","25.51","-28.02","-16.95","26.91","-30.32","-2.25","7.51","-10.19","-3.97","-0.93","-","0.51","0.03","1.03","-15.82","11.71","-30.41","9.14","-4.43","27.94","-1.4","-0.23","-","-33.28","21.52","-84.92","-2.18","-0.62","-77.78","-15.07","-5.39","8.29","-1.35","0","-100.00","0.00","100.00","1.000","20.57","20.57","0","226.29","100.00","51.43","20.57","0","100.00"
"550","Jeremy Lauzon","BOS","D","41","3.0666666666667","0.07479674796748","-57.46","24.89","-37.15","-33.62","6.56","-18.17","-9.78","9.35","-16.06","-8.36","-0.93","-","-3.79","-0.88","10.93","-32.13","13.37","-39.30","-2.41","-4.64","17.44","-4.95","-0.62","-","-39.63","24.02","-95.05","-3.3","-0.41","-88.89","-35.24","-5.37","7.79","-1.34","0","-100.00","0.00","100.00","1.000","39.13","39.13","0","136.96","100.00","58.7","39.13","0","100.00"
"609","Julien Gauthier","NYR","R","30","6.1","0.20333333333333","-44.03","24.89","-27.70","-38.87","26","-35.43","-23.87","9.29","-23.72","-7.41","8.72","-86.96","-4.13","2.4","-40.70","-16.63","5.76","-13.21","-4.79","7.61","-25.00","-4.82","-1.11","-","-15.78","-2.47","5.56","-2.47","0","-100.00","-36.91","9.92","-27.18","-1.07","0","-100.00","0.00","50.00","0.500","19.67","19.67","9.84","108.2","66.67","19.67","19.67","9.84","66.67"
"704","Jack Studnicka","BOS","C","20","9","0.45","4.64","24.74","-14.78","-7.33","12.93","-12.92","-21.39","14.46","-29.75","-9.15","-1.53","-","-0.31","-0.14","1.44","8.12","-0.96","2.82","13.5","-4.58","18.75","-5.34","-0.76","-","-7.17","4.82","-11.30","-3.05","-1.02","-75.00","-14.66","25.58","-32.50","-2.2","0","-100.00","0.00","100.00","1.000","13.33","0","6.67","66.67","66.67","13.33","6.67","13.33","50.00"
"351","Jaccob Slavin","CAR","D","52","7.5833333333333","0.14583333333333","-46.24","24.27","-26.21","-28.7","26.49","-30.81","-5.07","14.56","-18.47","5.82","-0.83","7.69","-2.01","6.88","-46.70","-21.05","14.28","-24.01","0.38","2.63","-6.55","2.63","-0.83","13.64","-28.57","15.54","-39.93","-3.34","0","-100.00","-44.61","18.04","-43.33","-2.81","0","-100.00","33.33","100.00","1.333","47.47","15.82","7.91","110.77","85.71","63.3","15.82","15.82","80.00"
"553","Lawson Crouse","ARI","L","51","13.566666666667","0.26601307189542","-42.56","24.22","-33.05","-27.94","24.9","-35.80","-12.55","27.41","-37.85","11.31","3.74","-10.32","-2.73","0.86","-26.56","-32.84","3.83","-39.27","-15.95","5.88","-84.34","-2.05","3.97","-81.82","-22.53","-2.73","7.38","2.56","0","0.00","-23.86","8.5","-18.56","10.14","0","0.00","57.14","87.50","1.446","39.8","13.27","4.42","57.49","90.00","61.92","26.54","4.42","93.33"
"571","Dean Kukan","CBJ","D","35","1.5","0.042857142857143","7.71","24.16","-15.36","-60.9","-12.38","-","-45.55","-10.89","-","-5.45","0","-","-4.9","-0.82","-","-33.17","-4.95","-","-10.89","-3.47","-","-1.49","0","-","-29.71","-1.98","-","-1.32","0","-100.00","60.49","47.77","-17.95","-4.29","0","-100.00","-","-","-","0","0","0","120","-","0","0","0","-"
"729","Jan Rutta","T.B","D","35","3.3833333333333","0.096666666666667","-18.45","22.6","-20.75","-0.51","6.56","-6.48","20.82","7.24","-2.68","8.93","-1.02","10.34","0.21","3.04","-27.17","11.89","10.62","-10.31","19.89","15.03","-18.52","13.33","-0.34","7.14","-10.67","-5.87","14.61","-4.06","-0.9","-81.82","-38.94","-3.91","5.71","-1.96","0","-100.00","25.00","100.00","1.250","35.47","17.73","0","88.67","100.00","35.47","35.47","0","100.00"
"596","Adam Brooks","TOR","C","11","1.4166666666667","0.12878787878788","63.36","21.73","-3.72","41.63","23.2","-6.69","62.25","27.62","-6.48","37.93","40.88","-25.00","1.01","1.56","-7.34","54.88","32.04","-12.50","-33.88","37.93","-88.46","-1.47","42.35","-100.00","118.35","-7.86","13.33","52.54","0","0.00","12.24","-8.51","14.81","0","0","-","33.33","0.00","0.333","0","42.35","0","42.35","-","42.35","84.71","0","100.00"
