"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"334","Michael Frolik","WPG","R","82","130.48333333333","3","0","0","0","3","100.00","13","23.08","1.02","19","15","9","4","0","1","2","1","1","0","0","0","6","8","3","1","7","1","3","25.00"
"336","Artem Anisimov","CBJ","C","52","104.41666666667","0","3","2","1","3","100.00","7","0.00","0.98","14","12","11","3","1","0","0","0","0","0","0","0","1","3","2","4","3","14","13","51.85"
"342","Jonathan Toews","CHI","C","81","111.76666666667","2","1","1","0","3","100.00","11","18.18","2.23","14","14","14","10","3","2","0","0","0","0","0","1","4","4","0","4","4","43","36","54.43"
"395","Ryan McDonagh","NYR","D","71","185.83333333333","0","3","1","2","3","60.00","5","0.00","0.29","10","8","0","0","1","1","4","2","2","0","0","3","8","9","18","5","30","0","0","-"
"435","Roman Josi","NSH","D","81","197.66666666667","0","3","3","0","3","100.00","6","0.00","0.16","7","7","1","0","1","0","2","1","1","0","0","0","11","5","0","3","34","0","0","-"
"453","TJ Brodie","CGY","D","81","166.91666666667","1","2","1","1","3","75.00","7","14.29","0.57","9","8","3","3","1","0","0","0","0","0","0","0","7","7","1","7","14","0","0","-"
"489","Jakob Silfverberg","ANA","R","81","141.15","1","2","2","0","3","75.00","18","5.56","1.79","26","24","16","4","4","0","0","0","0","0","0","0","1","9","2","3","8","10","9","52.63"
"494","Evander Kane","WPG","L","37","67.716666666667","1","2","2","0","3","100.00","8","12.50","1.08","14","11","8","2","2","2","0","0","0","0","0","1","1","0","9","1","4","4","11","26.67"
"507","Jacob Josefson","N.J","C","62","114.73333333333","3","0","0","0","3","100.00","7","42.86","0.78","8","7","6","4","0","0","0","0","0","0","0","1","0","1","4","3","9","49","47","51.04"
"530","Cody Eakin","DAL","C","78","152.53333333333","2","1","1","0","3","60.00","8","25.00","1.47","15","14","10","7","2","1","2","1","1","0","0","0","5","12","4","2","11","75","84","47.17"
"637","Tobias Rieder","ARI","R","72","91.166666666667","3","0","0","0","3","100.00","10","30.00","1.14","15","11","11","6","4","1","0","0","0","0","0","1","1","7","6","4","8","0","2","0.00"
"663","Adam Larsson","N.J","D","64","202.5","0","3","1","2","3","150.00","1","0.00","0.04","1","1","0","0","0","0","2","1","1","0","0","0","2","6","12","4","29","0","0","-"
"702","Zemgus Girgensons","BUF","C","61","126.18333333333","3","0","0","0","3","100.00","8","37.50","0.98","12","11","8","3","1","0","0","0","0","0","0","0","0","3","8","3","10","46","65","41.44"
"4","Patrik Elias","N.J","C","69","124.7","0","2","2","0","2","100.00","6","0.00","0.81","13","11","7","2","1","1","0","0","0","0","0","0","1","5","0","0","6","16","38","29.63"
"34","David Legwand","OTT","C","80","135.58333333333","0","2","2","0","2","200.00","11","0.00","0.84","14","12","4","4","0","1","0","0","0","0","0","1","5","5","2","1","8","59","106","35.76"
"59","Chris Kelly","BOS","C","80","140.08333333333","1","1","0","1","2","100.00","11","9.09","0.97","14","14","7","3","1","1","0","0","0","0","0","1","1","2","4","2","19","45","53","45.92"
"78","Jarret Stoll","L.A","C","73","109.83333333333","0","2","2","0","2","100.00","4","0.00","0.31","4","4","3","2","0","1","6","3","3","0","0","2","1","1","8","1","14","64","74","46.38"
"81","Dominic Moore","NYR","C","82","172.91666666667","2","0","0","0","2","100.00","12","16.67","1.13","16","14","10","6","2","2","2","1","1","0","0","2","2","5","4","5","13","125","120","51.02"
"99","Fedor Tyutin","CBJ","D","67","191.33333333333","0","2","0","2","2","66.67","0","-","0.03","1","1","0","0","0","0","4","2","2","0","0","1","3","6","20","8","35","0","0","-"
"100","Mike Cammalleri","N.J","L","68","90.183333333333","2","0","0","0","2","100.00","8","25.00","1.03","11","8","4","2","1","0","0","0","0","0","0","0","3","2","0","0","4","5","14","26.32"
"120","Vernon Fiddler","DAL","C","80","170.43333333333","1","1","1","0","2","66.67","15","6.67","1.73","23","18","14","8","3","0","0","0","0","0","0","4","1","5","0","8","19","133","112","54.29"
"131","Trevor Daley","DAL","D","68","197.75","2","0","0","0","2","50.00","8","25.00","0.5","11","9","5","1","0","1","0","0","0","0","0","2","3","6","4","2","32","0","0","-"
"137","Boyd Gordon","EDM","C","68","162.66666666667","1","1","1","0","2","100.00","4","25.00","0.59","5","5","3","3","0","2","0","0","0","0","0","0","1","3","2","1","20","135","130","50.94"
"147","Daniel Paille","BOS","L","71","96.066666666667","1","1","1","0","2","100.00","6","16.67","0.72","11","11","5","4","1","0","0","0","0","0","0","0","2","7","4","1","7","0","0","-"
"165","Jeff Carter","L.A","C","82","115.08333333333","1","1","1","0","2","50.00","10","10.00","1.22","16","11","8","5","3","2","4","2","2","0","0","1","4","4","5","2","8","45","41","52.33"
"171","Ryan Getzlaf","ANA","C","77","133.25","0","2","1","1","2","66.67","5","0.00","0.56","12","10","7","2","0","0","4","2","2","0","0","2","5","8","3","4","11","35","27","56.45"
"173","Mark Stuart","WPG","D","70","230.38333333333","0","2","1","1","2","33.33","2","0.00","0.07","2","2","1","0","0","0","2","1","1","0","0","1","9","2","20","6","47","0","0","-"
"181","Patrice Bergeron","BOS","C","81","140.1","1","1","1","0","2","50.00","6","16.67","1.19","13","11","8","4","2","0","2","1","1","0","0","1","2","7","3","4","11","131","108","54.81"
"221","Travis Zajac","N.J","C","74","134.8","2","0","0","0","2","100.00","4","50.00","0.53","7","5","5","1","0","1","0","0","0","0","0","0","1","6","0","4","5","63","65","49.22"
"233","Alex Goligoski","DAL","D","81","238.58333333333","0","2","1","1","2","50.00","3","0.00","0.02","3","3","0","0","0","0","2","1","1","0","0","3","7","7","11","4","37","0","0","-"
"248","Mike Santorelli","NSH, TOR","C","79","44.583333333333","1","1","1","0","2","100.00","4","25.00","0.46","5","5","4","2","1","0","2","1","1","0","0","0","2","2","0","0","0","5","7","41.67"
"250","Troy Brouwer","WSH","R","82","175","2","0","0","0","2","66.67","9","22.22","0.86","13","12","3","2","2","0","6","3","3","0","0","2","4","9","6","3","14","52","47","52.53"
"268","Marc Staal","NYR","D","80","176.01666666667","0","2","0","2","2","50.00","2","0.00","0.03","3","3","0","0","0","0","0","0","0","0","0","0","5","7","7","6","21","1","1","50.00"
"288","Darren Helm","DET","C","75","115.31666666667","2","0","0","0","2","100.00","15","13.33","1.75","22","20","17","5","3","1","4","2","2","0","0","0","1","10","8","2","9","29","42","40.85"
"290","Mark Fayne","EDM","D","74","183.88333333333","0","2","0","2","2","100.00","5","0.00","0.12","6","6","1","0","1","0","0","0","0","0","0","0","6","3","7","3","26","0","0","-"
"302","Stephen Gionta","N.J","R","61","134.78333333333","0","2","2","0","2","100.00","5","0.00","0.21","6","5","2","1","0","1","0","0","0","0","0","2","0","10","2","1","20","32","50","39.02"
"309","Derek Dorsett","VAN","R","79","37.533333333333","2","0","0","0","2","100.00","2","100.00","0.25","3","3","2","2","0","0","5","1","0","1","0","1","0","3","2","1","2","1","1","50.00"
"340","Erik Condra","OTT","R","68","151.21666666667","1","1","1","0","2","66.67","15","6.67","2.1","29","20","17","6","6","1","0","0","0","0","0","5","5","12","4","4","15","0","5","0.00"
"352","Ben Lovejoy","ANA, PIT","D","60","116.36666666667","0","2","1","1","2","66.67","3","0.00","0.01","4","4","0","0","2","0","0","0","0","0","0","1","2","5","7","6","19","0","0","-"
"368","Paul Byron","CGY","L","57","74.766666666667","0","2","2","0","2","100.00","5","0.00","0.67","7","6","7","4","0","1","0","0","0","0","0","1","2","8","1","1","1","2","5","28.57"
"372","Logan Couture","S.J","C","82","120.3","2","0","0","0","2","100.00","19","10.53","1.94","26","24","17","8","4","2","0","0","0","0","0","3","0","6","4","4","16","24","53","31.17"
"376","Thomas Hickey","NYI","D","81","152.43333333333","0","2","1","1","2","50.00","5","0.00","0.08","6","5","1","0","0","0","0","0","0","0","0","1","5","6","17","7","24","0","1","0.00"
"394","Mikael Backlund","CGY","C","52","75.016666666667","2","0","0","0","2","100.00","6","33.33","0.71","8","7","5","4","3","0","0","0","0","0","0","0","4","7","3","0","7","29","45","39.19"
"403","Lars Eller","MTL","C","77","103.68333333333","0","2","2","0","2","100.00","4","0.00","0.3","5","4","3","1","1","0","2","1","1","0","0","1","4","2","4","1","7","28","29","49.12"
"423","Tyler Myers","BUF, WPG","D","71","184.98333333333","0","2","2","0","2","100.00","1","0.00","0.03","2","1","0","0","0","0","4","2","2","0","0","1","1","1","9","4","18","0","0","-"
"443","Jori Lehtera","STL","C","75","30.5","1","1","0","1","2","100.00","1","100.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","10","7","58.82"
"475","Tyler Bozak","TOR","C","82","57.65","2","0","0","0","2","100.00","7","28.57","1.01","9","9","6","5","3","0","0","0","0","0","0","3","0","4","1","0","2","76","79","49.03"
"485","Ryan O'Reilly","COL","C","82","148.28333333333","1","1","1","0","2","100.00","6","16.67","1.02","9","8","8","3","1","0","0","0","0","0","0","1","1","15","1","2","7","106","91","53.81"
"503","Peter Holland","TOR","C","62","105.81666666667","1","1","1","0","2","100.00","10","10.00","1.1","14","12","11","3","1","0","6","3","3","0","0","2","1","18","5","5","5","37","42","46.84"
"527","Casey Cizikas","NYI","C","70","100.68333333333","2","0","0","0","2","66.67","9","22.22","1.78","9","9","7","6","2","0","2","1","1","0","0","1","2","8","3","6","10","54","55","49.54"
"550","Brenden Dillon","DAL, S.J","D","80","108.26666666667","1","1","1","0","2","50.00","6","16.67","0.38","8","6","3","1","0","0","9","3","2","1","0","3","4","0","10","5","12","0","0","-"
"572","Justin Faulk","CAR","D","82","165.8","2","0","0","0","2","100.00","5","40.00","0.36","5","5","2","2","0","0","2","1","1","0","0","1","4","6","20","5","10","0","0","-"
"575","Devante Smith-Pelly","ANA, MTL","R","74","86.75","1","1","1","0","2","66.67","7","14.29","0.91","9","9","9","3","4","0","2","1","1","0","0","0","2","3","5","2","8","1","7","12.50"
"580","Cam Fowler","ANA","D","80","143.7","1","1","0","1","2","28.57","4","25.00","0.33","4","4","2","1","0","0","2","1","1","0","0","1","8","4","6","1","17","0","0","-"
"583","Jaden Schwartz","STL","L","75","84.316666666667","0","2","2","0","2","100.00","4","0.00","0.21","6","4","2","0","0","0","0","0","0","0","0","0","1","7","0","1","7","2","7","22.22"
"593","Ryan Johansen","CBJ","C","82","110.15","2","0","0","0","2","100.00","8","25.00","0.98","9","9","7","5","4","0","2","1","1","0","0","1","0","8","1","4","6","112","113","49.78"
"630","Ondrej Palat","T.B","L","75","132.4","1","1","1","0","2","100.00","4","25.00","1.41","11","7","7","4","2","0","0","0","0","0","0","0","4","9","8","4","15","1","0","100.00"
"644","Jean-Gabriel Pageau","OTT","C","50","97.2","2","0","0","0","2","100.00","14","14.29","1.15","15","15","8","6","1","0","0","0","0","0","0","1","1","3","5","2","8","51","78","39.53"
"667","Sean Couturier","PHI","C","82","190.15","1","1","1","0","2","100.00","11","9.09","1.18","15","14","9","4","0","0","2","1","1","0","0","1","3","10","1","6","11","85","88","49.13"
"689","Brian Flynn","BUF, MTL","C","63","117.11666666667","0","2","2","0","2","66.67","5","0.00","0.6","5","5","4","3","0","1","0","0","0","0","0","1","0","3","0","2","8","25","27","48.08"
"717","Cedric Paquette","T.B","C","64","132.21666666667","2","0","0","0","2","66.67","4","50.00","0.47","6","5","5","3","1","0","11","4","3","1","0","4","6","5","1","8","18","21","15","58.33"
"739","Sean Monahan","CGY","C","81","68.416666666667","1","1","1","0","2","100.00","7","14.29","0.51","7","7","5","4","2","0","0","0","0","0","0","0","1","5","2","1","4","50","51","49.50"
"8","Stephane Robidas","TOR","D","52","114.43333333333","0","1","0","1","1","50.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","3","2","10","11","16","0","0","-"
"11","Dainius Zubrus","N.J","C","74","101.18333333333","0","1","1","0","1","50.00","6","0.00","0.86","8","7","6","2","0","3","2","1","1","0","0","0","1","2","2","4","15","8","4","66.67"
"15","Craig Adams","PIT","R","70","178.38333333333","0","1","1","0","1","50.00","6","0.00","0.25","7","6","1","0","1","0","0","0","0","0","0","1","2","2","14","1","17","10","11","47.62"
"16","Willie Mitchell","FLA","D","66","213.8","0","1","0","1","1","100.00","1","0.00","0.01","1","1","0","0","0","0","6","3","3","0","0","2","5","4","5","6","34","0","0","-"
"22","Eric Brewer","ANA, T.B, TOR","D","44","94.95","0","1","0","1","1","50.00","0","-","0.01","2","1","0","0","0","0","6","3","3","0","0","0","1","0","6","1","13","0","0","-"
"23","Marian Hossa","CHI","R","82","124.7","1","0","0","0","1","50.00","10","10.00","0.8","13","10","8","5","1","1","2","1","1","0","0","1","3","8","3","1","5","0","2","0.00"
"29","Andrew Ference","EDM","D","70","130.06666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","8","4","16","2","8","0","0","-"
"31","Pascal Dupuis","PIT","R","16","34.133333333333","0","1","1","0","1","100.00","3","0.00","0.09","3","3","1","1","0","0","0","0","0","0","0","0","1","1","2","1","2","0","0","-"
"38","Alex Tanguay","COL","L","80","115.23333333333","1","0","0","0","1","100.00","6","16.67","0.49","10","9","5","2","1","0","2","1","1","0","0","0","5","2","1","0","11","3","7","30.00"
"39","Robyn Regehr","L.A","D","67","173.63333333333","0","1","1","0","1","25.00","1","0.00","0.03","2","2","0","0","0","1","4","2","2","0","0","0","5","0","15","5","26","0","0","-"
"42","Mike Fisher","NSH","C","59","97.133333333333","1","0","0","0","1","50.00","6","16.67","0.69","6","6","4","2","1","0","0","0","0","0","0","2","3","9","2","1","12","48","40","54.55"
"45","Erik Cole","DAL, DET","L","68","24.533333333333","1","0","0","0","1","100.00","2","50.00","0.32","3","3","2","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","1","0.00"
"46","Francois Beauchemin","ANA","D","64","143.08333333333","0","1","0","1","1","inf","2","0.00","0.07","5","5","1","0","0","0","12","2","1","0","1","1","3","4","13","3","18","0","0","-"
"47","Brian Gionta","BUF","R","69","89.55","1","0","0","0","1","100.00","5","20.00","0.81","6","6","1","0","0","0","0","0","0","0","0","2","1","2","6","1","3","24","45","34.78"
"49","Rob Scuderi","PIT","D","82","257.08333333333","0","1","1","0","1","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","2","9","1","9","2","28","0","0","-"
"51","Andrei Markov","MTL","D","81","203.16666666667","0","1","0","1","1","50.00","1","0.00","0.03","5","4","0","0","0","0","2","1","1","0","0","1","14","6","5","5","20","0","0","-"
"56","Barret Jackman","STL","D","80","180.81666666667","0","1","0","1","1","100.00","5","0.00","0.28","7","7","1","1","1","1","4","2","2","0","0","2","3","1","11","2","29","0","0","-"
"83","Matt Hendricks","EDM","L","71","154.4","1","0","0","0","1","50.00","8","12.50","1.38","10","10","8","5","0","0","2","1","1","0","0","0","0","7","5","4","21","20","17","54.05"
"86","Deryk Engelland","CGY","D","76","66.183333333333","0","1","0","1","1","50.00","2","0.00","0.04","2","2","0","0","1","0","0","0","0","0","0","0","2","4","2","1","18","0","0","-"
"95","Marcel Goc","PIT, STL","C","74","169.21666666667","0","1","0","1","1","100.00","8","0.00","0.96","11","9","5","1","0","0","0","0","0","0","0","0","1","1","6","4","17","79","73","51.97"
"110","Cody McCormick","BUF","C","33","73.05","1","0","0","0","1","100.00","3","33.33","0.25","5","3","2","2","0","0","2","1","1","0","0","0","0","0","1","0","7","37","52","41.57"
"111","Kevin Bieksa","VAN","D","60","113.01666666667","0","1","0","1","1","100.00","5","0.00","0.2","6","5","2","2","0","0","2","1","1","0","0","1","6","4","11","1","8","0","0","-"
"116","Brooks Laich","WSH","C","66","144.68333333333","0","1","1","0","1","50.00","12","0.00","0.75","14","14","11","3","2","0","2","1","1","0","0","1","4","4","5","4","16","27","51","34.62"
"117","David Moss","ARI","R","60","81.7","0","1","1","0","1","50.00","6","0.00","0.75","9","7","6","3","1","1","0","0","0","0","0","0","1","6","3","3","11","2","3","40.00"
"138","Matt Stajan","CGY","C","59","80.35","0","1","1","0","1","100.00","1","0.00","0.08","3","1","1","0","1","0","6","3","3","0","0","0","1","7","0","0","3","43","49","46.74"
"139","Gregory Campbell","BOS","C","70","106.53333333333","1","0","0","0","1","100.00","3","33.33","0.35","4","3","2","2","0","0","0","0","0","0","0","0","0","1","2","2","10","44","45","49.44"
"142","Eric Nystrom","NSH","L","60","136.4","1","0","0","0","1","50.00","2","50.00","0.22","4","3","1","0","0","0","0","0","0","0","0","0","1","3","2","3","4","1","3","25.00"
"143","Johnny Boychuk","NYI","D","72","147.46666666667","0","1","1","0","1","33.33","2","0.00","0.05","5","4","0","0","0","0","2","1","1","0","0","1","8","4","18","4","27","1","0","100.00"
"150","Duncan Keith","CHI","D","80","186.9","0","1","1","0","1","100.00","4","0.00","0.4","7","6","2","0","1","0","0","0","0","0","0","1","4","4","1","3","20","0","0","-"
"151","Jim Slater","WPG","C","82","185.7","0","1","1","0","1","50.00","5","0.00","0.52","6","6","5","2","2","0","15","6","5","1","0","3","3","2","8","4","28","154","142","52.03"
"152","Patrick Dwyer","CAR","R","71","147.75","0","1","1","0","1","50.00","6","0.00","0.53","13","8","4","2","2","0","0","0","0","0","0","2","2","2","4","9","13","0","4","0.00"
"154","Jonathan Ericsson","DET","D","82","219.61666666667","0","1","1","0","1","50.00","3","0.00","0.15","6","6","1","0","0","2","8","4","4","0","0","1","10","1","16","5","13","0","0","-"
"155","Josh Gorges","BUF","D","46","136.31666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","6","1","35","0","0","-"
"156","Alexandre Burrows","VAN","L","70","85.35","1","0","0","0","1","100.00","6","16.67","0.84","8","6","5","5","2","0","6","3","3","0","0","3","1","4","0","3","8","1","2","33.33"
"157","Andre Benoit","BUF","D","59","74.633333333333","1","0","0","0","1","50.00","2","50.00","0.18","3","3","1","1","0","0","0","0","0","0","0","0","2","1","4","0","9","0","0","-"
"158","Chris Kunitz","PIT","L","74","8.9","1","0","0","0","1","100.00","2","50.00","0.25","3","3","3","0","0","0","14","3","2","0","1","0","0","1","1","0","0","0","0","-"
"161","Milan Michalek","OTT","L","66","113.55","1","0","0","0","1","50.00","8","12.50","0.74","11","9","6","4","0","1","2","1","1","0","0","1","1","6","5","1","6","5","7","41.67"
"162","Ryan Suter","MIN","D","77","156.06666666667","0","1","1","0","1","33.33","0","-","0","1","0","1","0","0","0","4","2","2","0","0","0","3","4","2","1","11","0","0","-"
"164","Dion Phaneuf","TOR","D","70","195.4","0","1","0","1","1","25.00","3","0.00","0.03","3","3","0","0","0","0","2","1","1","0","0","2","13","5","7","3","26","0","0","-"
"167","Brent Seabrook","CHI","D","82","149.1","0","1","0","1","1","100.00","2","0.00","0.02","5","3","1","1","1","1","2","1","1","0","0","2","8","3","11","5","27","0","0","-"
"170","Eric Fehr","WSH","C","75","105.16666666667","1","0","0","0","1","100.00","9","11.11","0.67","12","10","8","1","1","0","4","2","2","0","0","4","4","8","1","1","5","23","22","51.11"
"179","Loui Eriksson","BOS","L","81","129.33333333333","0","1","1","0","1","100.00","17","0.00","0.87","20","20","9","3","5","1","0","0","0","0","0","3","1","8","1","5","4","1","0","100.00"
"183","Shea Weber","NSH","D","78","191.76666666667","1","0","0","0","1","33.33","6","16.67","0.32","9","6","4","2","3","0","4","2","2","0","0","1","5","2","11","0","29","0","0","-"
"189","Jan Hejda","COL","D","81","183.41666666667","0","1","0","1","1","33.33","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","0","4","9","31","3","15","0","0","-"
"191","Kyle Quincey","DET","D","73","161.56666666667","0","1","1","0","1","inf","1","0.00","0","1","1","0","0","0","0","6","3","3","0","0","4","3","4","10","6","16","0","0","-"
"192","Tyson Strachan","BUF","D","46","98.7","0","1","0","1","1","inf","0","-","0","0","0","0","0","0","0","9","3","2","1","0","3","2","3","6","1","21","0","0","-"
"194","John Mitchell","COL","C","68","39.733333333333","1","0","0","0","1","100.00","2","50.00","0.27","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","22","20","52.38"
"195","Brad Richardson","VAN","C, R","45","87.766666666667","1","0","0","0","1","100.00","2","50.00","0.31","2","2","1","1","0","0","0","0","0","0","0","1","0","1","6","1","1","50","72","40.98"
"197","Nate Thompson","ANA","C","80","145.23333333333","1","0","0","0","1","100.00","6","16.67","1.24","9","9","3","1","1","0","0","0","0","0","0","0","3","2","5","2","20","66","86","43.42"
"198","Drew Miller","DET","L","82","257.28333333333","1","0","0","0","1","100.00","8","12.50","1.08","14","12","6","5","1","0","0","0","0","0","0","0","3","8","2","5","43","3","8","27.27"
"201","Kyle Brodziak","MIN","C","73","173.55","1","0","0","0","1","100.00","4","25.00","0.99","11","9","6","3","2","0","5","1","0","1","0","3","1","8","1","4","16","66","66","50.00"
"203","Dustin Byfuglien","WPG","D","69","84.233333333333","0","1","0","1","1","100.00","4","0.00","0.23","6","5","2","2","2","0","2","1","1","0","0","0","7","4","13","1","12","0","0","-"
"211","Mark Giordano","CGY","D","61","130.91666666667","1","0","0","0","1","50.00","6","16.67","0.47","10","8","3","1","0","0","2","1","1","0","0","2","9","5","5","3","14","0","0","-"
"215","Andrew Ladd","WPG","L","81","146.58333333333","0","1","0","1","1","50.00","10","0.00","0.86","12","12","9","3","0","0","0","0","0","0","0","0","4","3","10","4","8","1","4","20.00"
"218","Drew Stafford","BUF, WPG","R","76","30.666666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","4","12","25.00"
"220","Lauri Korpikoski","ARI","L","69","115.88333333333","0","1","1","0","1","100.00","5","0.00","0.39","7","5","3","1","3","0","0","0","0","0","0","0","0","8","4","4","7","2","5","28.57"
"226","Dave Bolland","FLA","C","53","94.166666666667","1","0","0","0","1","100.00","2","50.00","0.43","2","2","1","0","1","0","10","4","4","0","0","0","2","4","6","1","4","48","79","37.80"
"230","David Booth","TOR","L","59","78.7","0","1","1","0","1","100.00","9","0.00","1.16","16","13","9","6","1","0","0","0","0","0","0","1","3","2","3","2","1","1","5","16.67"
"232","Brandon Dubinsky","CBJ","C","47","113.21666666667","1","0","0","0","1","100.00","9","11.11","0.75","14","11","9","5","2","1","2","1","1","0","0","1","2","8","1","1","2","57","49","53.77"
"234","David Krejci","BOS","C","47","27.3","1","0","0","0","1","100.00","1","100.00","0.94","1","1","1","1","0","0","0","0","0","0","0","0","0","0","3","1","2","15","13","53.57"
"235","Brandon Prust","MTL","L","82","144.05","0","1","1","0","1","100.00","4","0.00","0.5","6","5","3","2","2","0","2","1","1","0","0","1","3","3","11","4","10","2","5","28.57"
"236","Andrej Sekera","CAR, L.A","D","73","127.23333333333","0","1","0","1","1","50.00","2","0.00","0.16","6","6","2","1","0","0","4","2","2","0","0","0","6","7","6","2","15","0","0","-"
"246","Adam Pardy","WPG","D","55","133.88333333333","0","1","1","0","1","33.33","1","0.00","0.11","3","2","1","0","0","0","8","4","4","0","0","3","8","3","8","4","20","0","0","-"
"247","Patrick Kaleta","BUF","R","42","49.95","0","1","1","0","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","4","1","8","0","1","0.00"
"252","Daniel Winnik","PIT, TOR","L","79","258.21666666667","0","1","1","0","1","33.33","6","0.00","0.63","14","10","9","0","2","0","2","1","1","0","0","5","2","11","2","9","21","50","61","45.05"
"258","Cody McLeod","COL","L","82","111.05","1","0","0","0","1","100.00","2","50.00","0.21","6","3","2","1","1","0","19","4","2","1","1","2","0","4","6","2","12","1","7","12.50"
"264","Benoit Pouliot","EDM","L","58","66.083333333333","1","0","0","0","1","100.00","4","25.00","0.78","6","6","4","4","0","1","2","1","1","0","0","0","1","6","6","1","7","2","4","33.33"
