"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"661","Brett Berard","NYR","L","35","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"662","Jamie Drysdale","PHI","D","70","7.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"663","Jack Thompson","S.J","D","31","13.583333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"664","Mavrik Bourque","DAL","C","73","46.6","0","0","0","0","0","-","2","0.00","0.12","2","2","1","0","0","0","2","1","1","0","0","1","1","0","3","2","2","9","12","42.86"
"665","Luke Evangelista","NSH","R","68","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"666","Cole Perfetti","WPG","C","82","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"667","Alex Laferriere","L.A","R","77","6.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"669","Tyson Foerster","PHI","R","81","75.416666666667","0","0","0","0","0","-","6","0.00","0.42","7","7","5","1","1","0","0","0","0","0","0","1","2","2","1","0","3","0","0","-"
"670","Shakir Mukhamadullin","S.J","D","30","35.25","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","12","0","0","-"
"671","Helge Grans","PHI","D","6","1.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"672","Landon Slaggert","CHI","L","33","25.366666666667","0","0","0","0","0","0.00","3","0.00","0.52","4","4","4","4","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0.00"
"673","JJ Peterka","BUF","R","77","0.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"674","Wyatt Kaiser","CHI","D","57","89.083333333333","0","0","0","0","0","0.00","3","0.00","0.13","4","4","1","0","1","0","2","1","1","0","0","1","5","1","4","1","12","0","0","-"
"676","Isaak Phillips","CHI","D","3","0.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"677","Gage Goncalves","T.B","C","60","0.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"678","Ethan Cardwell","S.J","R","6","6.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"679","Rory Kerins","CGY","C","5","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"680","Riley Duran","BOS","C","2","0.71666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"682","Bobby McMann","TOR","C","74","3.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"684","Matt Rempe","NYR","C","42","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"685","Ilya Solovyov","CGY","D","5","12.083333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"686","Yegor Chinakhov","CBJ","R","30","3.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"687","Emil Heineman","MTL","L","62","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"688","Adam Wilsby","NSH","D","23","34.1","0","0","0","0","0","-","1","0.00","0.17","2","2","1","0","1","0","0","0","0","0","0","0","3","1","0","0","1","0","0","-"
"689","Nils Aman","VAN","C","19","5.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"690","Mason Lohrei","BOS","D","77","25.75","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"691","Matthew Kessel","STL","D","29","13.983333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"692","Daniil Miromanov","CGY","D","44","13.866666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"693","Alex Steeves","TOR","C","7","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"694","Matt Kiersted","FLA","D","2","1.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"695","Walker Duehr","CGY, S.J","R","24","4.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"697","Josh Doan","UTA","R","51","2.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"699","Matty Beniers","SEA","C","82","42.7","0","0","0","0","0","0.00","1","0.00","0.24","5","3","3","0","1","0","0","0","0","0","0","0","3","1","0","0","3","14","13","51.85"
"700","Scott Morrow","CAR","D","14","1.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"702","Owen Power","BUF","D","79","117.08333333333","0","0","0","0","0","0.00","5","0.00","0.04","5","5","0","0","3","0","0","0","0","0","0","1","1","2","2","3","9","0","0","-"
"703","Matt Coronato","CGY","R","77","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"704","Luke Hughes","N.J","D","71","28.583333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","1","0","2","1","1","0","0","0","0","0","0","0","1","0","0","-"
"705","Aatu Raty","VAN","C","33","2.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","4","63.64"
"706","Dylan Guenther","UTA","R","70","14.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","50.00"
"707","Nolan Allan","CHI","D","43","42.683333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","6","0","0","-"
"708","Logan Stankoven","CAR, DAL","C","78","1.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"709","Colton Dach","CHI","C","25","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"711","Mackie Samoskevich","FLA","R","72","0.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"713","Brandt Clarke","L.A","D","78","3.85","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"714","Logan Mailloux","MTL","D","7","1.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"715","Zack Bolduc","STL","C, R","72","1.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"717","Zachary L'Heureux","NSH","L","62","37.7","0","0","0","0","0","-","1","0.00","0.06","2","2","1","0","0","0","0","0","0","0","0","0","1","0","3","0","5","0","0","-"
"718","Mason McTavish","ANA","C","76","2.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"719","Ryan Winterton","SEA","C","12","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"721","Fedor Svechkov","NSH","C","52","32.716666666667","0","0","0","0","0","-","0","-","0.03","2","1","0","0","0","0","2","1","1","0","0","1","0","0","0","0","1","0","3","0.00"
"722","Oliver Kapanen","MTL","C","18","4.5833333333333","0","0","0","0","0","-","0","-","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"723","Justin Robidas","CAR","C","2","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"724","Olen Zellweger","ANA","D","62","5.0833333333333","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"725","Ethan Del Mastro","CHI","D","24","6.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"726","Jackson Blake","CAR","R","80","0.55","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"727","Ryker Evans","SEA","D","73","67.95","0","0","0","0","0","0.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","1","2","0","5","1","6","0","0","-"
"728","Zack Ostapchuk","OTT, S.J","C","56","23.433333333333","0","0","0","0","0","-","1","0.00","0.05","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","2","71.43"
"729","Tyson Kozak","BUF","C","21","6.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","3","40.00"
"731","Arber Xhekaj","MTL","D","70","63.45","0","0","0","0","0","-","1","0.00","0.15","2","2","1","0","0","0","2","1","1","0","0","0","2","1","7","1","7","0","0","-"
"732","Marc McLaughlin","BOS, N.J","C","14","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"733","Lian Bichsel","DAL","D","38","17.616666666667","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","2","1","1","0","0","0","0","0","5","0","2","0","0","-"
"734","Seamus Casey","N.J","D","14","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"735","Logan Cooley","UTA","C","75","87","0","0","0","0","0","0.00","4","0.00","0.22","8","6","1","1","1","0","2","1","1","0","0","3","1","4","4","2","7","10","8","55.56"
"736","Luca Del Bel Belluz","CBJ","C","15","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"737","Cutter Gauthier","ANA","L","82","9.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0.00"
"738","Conor Geekie","T.B","C","52","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"739","Isaiah George","NYI","D","33","4.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"740","Ryan Greene","CHI","C","2","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"741","Lane Hutson","MTL","D","82","18.533333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","-"
"742","David Jiricek","CBJ, MIN","D","12","0.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"743","Marco Kasper","DET","C","77","45.083333333333","0","0","0","0","0","0.00","7","0.00","0.95","9","9","5","3","1","1","0","0","0","0","0","0","1","1","0","0","4","5","10","33.33"
"744","Kevin Korchinski","CHI","D","16","1.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"745","Kirill Kudryavtsev","VAN","D","2","2.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"746","Jiri Kulich","BUF","C","62","2.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","40.00"
"747","Brad Lambert","WPG","C","5","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"748","Maveric Lamoureux","UTA","D","15","11.066666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","2","2","0","0","2","0","0","-"
"749","Jonathan Lekkerimaki","VAN","R","24","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"750","Cam Lund","S.J","C","11","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"751","Tristan Luneau","ANA","D","6","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"752","Denton Mateychuk","CBJ","D","45","40.233333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","5","0","0","-"
"753","Rutger McGroarty","PIT","R","8","1.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"754","Fraser Minten","BOS, TOR","C","21","7.85","0","0","0","0","0","-","2","0.00","0.08","2","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","33.33"
"755","Pavel Mintyukov","ANA","D","68","59.766666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","8","0","0","-"
"757","Simon Nemec","N.J","D","27","17.45","0","0","0","0","0","-","0","-","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","-"
"758","Jani Nyman","SEA","R","12","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"759","Liam Ohgren","MIN","L","24","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"760","Owen Pickering","PIT","D","25","33.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","5","0","0","-"
"761","Matthew Poitras","BOS","C","33","0.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"762","Sam Rinzel","CHI","D","9","13.483333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"763","Juraj Slafkovsky","MTL","L","79","0.93333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"764","Shane Wright","SEA","C","79","2.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"765","Owen Sillinger","CBJ","C","1","1.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"766","Lucas Condotta","MTL","L","7","1.75","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"767","Nick Blankenburg","NSH","D","60","139.66666666667","0","0","0","0","0","-","4","0.00","0.23","5","5","1","1","3","1","2","1","1","0","0","1","4","1","7","2","11","0","0","-"
"768","Georgii Merkulov","BOS","C","6","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"769","Wyatt Aamodt","COL","D","2","1.7166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"770","Elias Pettersson","VAN","D","28","8.0166666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"771","Victor Mancini","NYR, VAN","D","31","6.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"772","Andrei Kuzmenko","CGY, L.A, PHI","L","66","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"773","Ivan Ivan","COL","C","40","1.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"774","Parker Ford","WPG","C","3","0.61666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"775","Max Sasson","VAN","C","29","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"776","Connor Bedard","CHI","C","82","4.7","0","0","0","0","0","-","1","0.00","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"777","Zach Benson","BUF","L","75","67.266666666667","0","0","0","0","0","-","6","0.00","0.31","8","7","3","3","0","1","0","0","0","0","0","2","1","1","2","0","5","0","2","0.00"
"780","Samuel Honzek","CGY","L","5","2.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"781","Ryan Leonard","WSH","R","9","0.66666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"782","Oliver Moore","CHI","C","9","2.2","0","0","0","0","0","-","0","-","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100.00"
"783","Will Smith","S.J","C","74","2.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"784","Sam Malinski","COL","D","76","24.233333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","4","0","0","-"
"785","Uvis Balinskis","FLA","D","76","32.283333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","-"
"786","Nikolas Matinpalo","OTT","D","41","1.1833333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"787","Matvei Michkov","PHI","R","80","1.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"788","Zayne Parekh","CGY","D","1","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"789","Jett Luchanko","PHI","C","4","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"790","Artyom Levshunov","CHI","D","18","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"791","Macklin Celebrini","S.J","C","70","11.966666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","5","3","62.50"
"792","Sam Morton","CGY","C","1","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"795","Maxim Tsyplakov","NYI","R","77","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"796","Jere Innala","COL","L","17","0.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"797","Karsen Dorwart","PHI","L","5","1.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
