"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"521","Tyler Toffoli","L.A","C","82","1144.15","21","25","16","9","46","68.66","172","12.21","18.01","350","261","212","83","16","22","18","9","9","0","0","9","32","26","68","79","17","0","3","0.00"
"259","Brad Marchand","BOS","L","77","1162.7833333333","25","20","12","8","45","71.43","210","11.90","15.33","332","268","177","63","16","16","80","29","25","2","2","27","53","35","57","101","23","6","14","30.00"
"666","Jonathan Huberdeau","FLA","L","76","1132.5833333333","15","30","19","11","45","68.18","141","10.64","16.25","211","180","151","77","9","14","43","19","18","1","0","29","37","30","48","90","35","5","11","31.25"
"225","James Neal","NSH","L, R","82","1334.0833333333","27","17","12","5","44","67.69","218","12.39","16.24","396","301","186","64","11","16","61","29","28","1","0","27","21","47","110","79","30","6","12","33.33"
"448","Matt Duchene","COL","C","76","1184.25","22","22","14","8","44","80.00","163","13.50","13.59","266","213","146","66","11","17","24","12","12","0","0","25","26","41","39","81","37","319","241","56.96"
"555","Jeff Skinner","CAR","C, L","82","1171.7166666667","24","20","18","2","44","78.57","216","11.11","21.86","366","286","218","94","4","24","32","11","10","0","1","27","39","75","20","81","17","8","16","33.33"
"652","Brandon Saad","CBJ","L","78","1129.9833333333","25","19","10","9","44","77.19","192","13.02","21.01","332","257","202","106","16","23","12","6","6","0","0","19","21","28","40","47","23","15","14","51.72"
"132","Brent Burns","S.J","D","82","1606.4666666667","19","24","15","9","43","58.90","256","7.42","10.85","548","365","113","26","10","23","45","21","20","1","0","16","85","41","82","80","115","1","0","100.00"
"139","Loui Eriksson","BOS","L","82","1205.5666666667","18","25","13","12","43","76.79","134","13.43","10.81","192","165","121","56","6","4","10","5","5","0","0","9","23","43","21","89","26","8","7","53.33"
"516","Mats Zuccarello","NYR","R","81","1264.3666666667","19","24","19","5","43","68.25","120","15.83","11.22","219","169","132","42","5","9","32","15","15","0","0","21","34","56","87","66","67","5","4","55.56"
"589","Mark Stone","OTT","R","75","1192.1333333333","17","26","15","11","43","74.14","116","14.66","14.28","221","169","126","54","9","15","32","16","16","0","0","9","43","117","48","83","46","7","5","58.33"
"812","Sean Monahan","CGY","C","81","1222.7833333333","20","23","15","8","43","66.15","149","13.42","15.42","261","200","169","74","8","13","16","8","8","0","0","10","33","54","33","29","34","688","641","51.77"
"185","David Krejci","BOS","C","72","1120.0833333333","13","29","23","6","42","76.36","91","14.29","9.63","163","123","91","37","4","7","30","14","14","0","0","19","38","32","37","69","45","499","492","50.35"
"284","Phil Kessel","PIT","R","82","1217.7666666667","22","20","13","7","42","68.85","207","10.63","18.32","356","268","194","71","20","23","12","6","6","0","0","11","48","23","8","42","12","2","3","40.00"
"298","Jonathan Toews","CHI","C","80","1230.8333333333","18","24","13","11","42","77.78","146","12.33","14.52","220","186","141","66","7","10","43","19","18","1","0","31","24","44","72","123","30","738","525","58.43"
"852","Leon Draisaitl","EDM","C","72","1111.7833333333","14","28","13","15","42","79.25","112","12.50","11.19","177","145","121","54","3","13","18","9","9","0","0","19","51","39","36","88","18","446","462","49.12"
"35","Daniel Sedin","VAN","L","82","1199.2666666667","20","21","13","8","41","77.36","197","10.15","16.07","306","257","166","83","11","10","34","17","17","0","0","13","25","21","17","43","16","3","11","21.43"
"51","Justin Williams","WSH","R","82","1120.4833333333","18","23","12","11","41","61.19","172","10.47","17.95","277","225","175","88","10","17","36","18","18","0","0","11","40","30","31","124","35","21","20","51.22"
"76","Tomas Plekanec","MTL","C","82","1165.9333333333","13","28","15","13","41","73.21","142","9.15","12.28","239","187","125","49","13","11","30","15","15","0","0","13","38","10","56","58","34","615","621","49.76"
"265","Kyle Okposo","NYI","R","79","1198.4833333333","15","26","16","10","41","77.36","160","9.38","16.19","294","218","177","63","12","11","46","22","22","0","0","18","50","38","84","125","39","21","37","36.21"
"414","Cam Atkinson","CBJ","R","81","1107.6666666667","21","20","13","7","41","73.21","182","11.54","22.07","300","250","182","90","12","20","12","6","6","0","0","16","13","27","42","35","29","1","2","33.33"
"663","Nikita Kucherov","T.B","R","77","1149.8166666667","21","20","15","5","41","73.21","152","13.82","15.07","299","212","161","68","13","22","26","13","13","0","0","16","45","32","59","90","28","0","1","0.00"
"808","Aleksander Barkov","FLA","C","66","976.08333333333","18","23","13","10","41","70.69","127","14.17","11.99","189","160","134","70","8","7","6","3","3","0","0","17","21","38","40","74","30","452","467","49.18"
"131","Ryan Getzlaf","ANA","C","77","1168.5833333333","7","33","19","14","40","71.43","131","5.34","12.17","266","203","123","38","12","10","46","20","18","2","0","15","52","37","97","80","57","453","491","47.99"
"213","Bobby Ryan","OTT","R","81","1156.0833333333","16","24","18","6","40","70.18","147","10.88","14.53","262","197","146","66","9","23","28","13","13","0","0","25","37","50","98","98","24","3","8","27.27"
"288","Nicklas Backstrom","WSH","C","75","1141.4333333333","17","23","18","5","40","76.92","104","16.35","9.27","180","141","85","39","7","9","24","12","12","0","0","12","20","39","49","73","44","533","583","47.76"
"708","Alex Galchenyuk","MTL","C","82","1118.3333333333","21","19","11","8","40","68.97","160","13.13","15.98","277","217","160","78","7","17","16","7","7","0","0","17","32","29","61","110","35","316","344","47.88"
"730","Filip Forsberg","NSH","L","82","1199.7333333333","24","16","12","4","40","66.67","189","12.70","19.61","382","293","198","72","11","22","47","18","16","1","1","31","38","64","107","85","27","2","3","40.00"
"859","Dylan Larkin","DET","C","80","1151.8666666667","19","21","15","6","40","68.97","187","10.16","15.18","332","256","170","60","6","11","24","12","12","0","0","25","29","41","64","86","24","33","48","40.74"
"63","Jason Spezza","DAL","C","75","997.41666666667","24","15","11","4","39","81.25","167","14.37","15.97","318","239","166","73","11","22","18","9","9","0","0","12","49","43","9","30","19","419","364","53.51"
"141","Patrice Bergeron","BOS","C","80","1170.7","19","20","9","11","39","68.42","202","9.41","15.7","328","271","171","64","14","14","49","23","22","1","0","8","25","51","68","77","44","828","614","57.42"
"358","Wayne Simmonds","PHI","R","81","1100.65","19","20","13","7","39","72.22","173","10.98","18.13","299","234","158","87","9","31","127","36","26","5","5","36","27","21","182","103","44","5","2","71.43"
"378","Joe Colborne","CGY","C","73","936.75","16","23","13","10","39","79.59","78","20.51","7.68","129","99","93","45","6","10","25","11","10","1","0","7","30","23","120","88","25","51","44","53.68"
"627","Vincent Trocheck","FLA","C","76","1085.15","20","19","13","6","39","73.58","131","15.27","13.97","228","183","150","65","15","19","42","21","21","0","0","24","22","40","121","129","34","475","490","49.22"
"677","J.T. Miller","NYR","L","82","1114.1666666667","20","19","12","7","39","72.22","120","16.67","11.62","218","159","121","58","9","12","46","16","13","2","1","14","53","39","173","123","48","49","67","42.24"
"725","Tomas Hertl","S.J","C","81","1158","18","21","10","11","39","66.10","180","10.00","18.35","313","237","200","122","12","22","26","13","13","0","0","23","38","34","90","105","60","218","174","55.61"
"137","Corey Perry","ANA","R","82","1211.1","22","16","13","3","38","74.51","169","13.02","16.41","310","243","173","81","7","16","60","27","25","2","0","22","45","24","96","112","36","1","8","11.11"
"150","Lee Stempniak","BOS, N.J","R","82","1182.5833333333","15","23","9","14","38","69.09","119","12.61","12.91","214","159","130","67","5","16","34","16","16","0","0","11","25","28","105","63","30","1","9","10.00"
"183","Brandon Dubinsky","CBJ","C","75","1093.6666666667","12","26","17","9","38","74.51","124","9.68","14.64","229","162","147","80","14","18","59","25","22","3","0","23","21","36","225","63","38","595","560","51.52"
"277","Claude Giroux","PHI","C","78","1186.45","15","23","11","12","38","74.51","161","9.32","11.88","280","212","138","47","12","13","47","17","15","1","1","30","28","34","75","73","32","733","580","55.83"
"466","Reilly Smith","FLA","R","82","1125.9166666667","20","18","11","7","38","70.37","144","13.89","15.15","245","189","139","60","16","17","27","8","6","1","1","16","23","37","72","101","26","0","2","0.00"
"561","Ryan Johansen","CBJ, NSH","C","80","1165.6166666667","10","28","15","13","38","67.86","132","7.58","11.25","216","172","122","61","9","10","55","26","25","1","0","16","34","38","111","57","30","531","504","51.30"
"567","Nino Niederreiter","MIN","R","82","1114.4666666667","18","20","11","9","38","73.08","137","13.14","15.94","232","187","157","78","9","10","32","15","15","0","0","15","18","33","124","134","19","3","6","33.33"
"669","Mika Zibanejad","OTT","C","81","1118.6666666667","17","21","13","8","38","67.86","138","12.32","15.09","236","192","143","85","9","16","18","8","8","0","0","18","38","31","105","77","38","553","533","50.92"
"46","Scott Hartnell","CBJ","L","79","1027.2","13","24","14","10","37","72.55","119","10.92","12.73","185","153","108","61","5","18","103","39","34","3","2","23","29","18","124","61","40","0","3","0.00"
"134","Ryan Kesler","ANA","C","79","1163.9333333333","15","22","13","9","37","78.72","123","12.20","16.75","263","202","157","75","9","12","51","24","23","1","0","24","28","28","155","102","57","703","493","58.78"
"230","Kris Letang","PIT","D","71","1464.35","11","26","13","13","37","56.92","161","6.83","8.61","314","194","80","14","7","15","62","31","31","0","0","18","55","37","123","130","110","0","0","-"
"356","Carl Hagelin","ANA, PIT","L","80","1106.85","14","23","13","10","37","69.81","162","8.64","15.17","276","217","166","69","9","18","28","14","14","0","0","11","34","22","81","103","28","3","8","27.27"
"369","Steven Stamkos","T.B","C","77","1195.3","20","17","12","5","37","68.52","136","14.71","14.16","255","195","140","68","7","12","34","17","17","0","0","18","31","36","101","67","28","394","393","50.06"
"440","Ryan O'Reilly","BUF","C","71","1160.65","12","25","18","7","37","75.51","105","11.43","8.97","165","132","83","35","8","6","8","4","4","0","0","12","22","41","16","43","34","718","554","56.45"
"450","Brayden Schenn","PHI","C","80","1068.2333333333","15","22","13","9","37","77.08","126","11.90","13.22","233","172","134","61","5","10","31","11","8","3","0","19","29","29","182","95","30","47","55","46.08"
"106","Jiri Hudler","CGY, FLA","R","72","947.88333333333","13","23","15","8","36","70.59","80","16.25","7.92","139","108","83","45","2","7","21","9","8","1","0","15","23","21","26","26","7","5","14","26.32"
"206","Jannik Hansen","VAN","R","67","956.75","20","16","12","4","36","69.23","106","18.87","8.92","169","140","94","50","10","7","28","13","13","0","0","12","23","18","38","34","15","4","12","25.00"
"249","Patric Hornqvist","PIT","R","82","1128.9166666667","13","23","12","11","36","63.16","211","6.16","20.53","327","267","211","114","7","28","30","15","15","0","0","28","6","26","150","175","53","5","3","62.50"
"278","Jordan Staal","CAR","C","82","1207.4333333333","14","22","16","6","36","76.60","120","11.67","14.91","224","176","146","77","5","18","26","13","13","0","0","17","42","46","148","104","28","626","479","56.65"
"282","Derick Brassard","NYR","C","80","1199.5833333333","19","17","13","4","36","59.02","136","13.97","14.52","230","175","137","64","8","12","30","15","15","0","0","12","42","41","100","64","22","552","580","48.76"
"383","Jordan Eberle","EDM","C, R","69","1046.35","18","18","10","8","36","76.60","131","13.74","14.42","235","184","150","67","5","18","12","6","6","0","0","19","33","28","26","92","21","5","3","62.50"
"394","Derek Stepan","NYR","C","72","983.2","14","22","13","9","36","70.59","141","9.93","13.39","229","190","118","61","13","14","18","8","8","0","0","11","17","47","32","77","30","419","479","46.66"
"587","John Klingberg","DAL","D","76","1473.4166666667","8","28","13","15","36","39.56","137","5.84","8.65","290","190","92","25","7","22","28","14","14","0","0","10","65","34","44","179","66","0","0","-"
"665","Gabriel Landeskog","COL","L","75","1104.0666666667","15","21","11","10","36","73.47","134","11.19","9.77","197","165","83","46","5","13","61","25","23","1","1","22","23","32","125","78","61","19","18","51.35"
"817","Max Domi","ARI","L","81","1063.45","15","21","15","6","36","70.59","109","13.76","11.03","220","161","125","45","9","8","49","20","17","3","0","28","31","23","32","72","24","11","21","34.38"
"26","Mike Ribeiro","NSH","C","81","1186.8","5","30","15","15","35","57.38","65","7.69","5.74","107","88","66","34","3","6","48","12","9","0","3","9","41","21","60","72","20","249","404","38.13"
"129","Zach Parise","MIN","L","70","1090.0333333333","18","17","9","8","35","77.78","168","10.71","17.51","263","219","171","92","9","25","34","15","15","0","0","19","14","35","69","81","40","0","3","0.00"
"159","Dustin Byfuglien","WPG","D","81","1604.0833333333","15","20","13","7","35","41.67","170","8.82","10.17","338","244","95","37","6","18","101","41","38","1","2","19","70","58","186","70","84","0","0","-"
"181","Carl Soderberg","COL","C","82","1126.5166666667","8","27","19","8","35","74.47","119","6.72","11.06","202","162","97","42","4","17","22","11","11","0","0","21","19","26","25","66","61","267","304","46.76"
"211","Paul Stastny","STL","C","64","985.46666666667","8","27","14","13","35","67.31","86","9.30","11.04","151","130","117","71","2","9","24","12","12","0","0","9","4","19","27","42","36","565","437","56.39"
"388","Roman Josi","NSH","D","81","1598.7333333333","7","28","17","11","35","51.47","141","4.96","7.71","296","197","103","19","3","13","41","19","18","1","0","13","33","17","52","115","148","0","0","-"
"401","Adam Henrique","N.J","C","80","1164.5666666667","21","14","3","11","35","63.64","113","18.58","13.27","183","149","121","61","7","11","21","9","8","1","0","13","20","27","57","68","40","465","579","44.54"
"447","Victor Hedman","T.B","D","78","1439.7833333333","9","26","15","11","35","47.95","146","6.16","8.29","321","212","82","15","5","22","40","16","15","0","1","10","42","40","58","130","114","0","0","-"
"462","Chris Kreider","NYR","L","79","1069.3166666667","16","19","13","6","35","60.34","129","12.40","12.08","235","179","140","68","10","8","54","20","17","2","1","16","31","23","172","91","33","5","1","83.33"
"529","Charlie Coyle","MIN","C","82","1216.7","19","16","10","6","35","71.43","122","15.57","12.46","197","159","113","60","7","6","14","7","7","0","0","33","25","34","129","80","55","197","231","46.03"
"534","Brock Nelson","NYI","C","81","1097.8166666667","23","12","6","6","35","74.47","138","16.67","13.41","257","182","164","67","10","8","24","12","12","0","0","18","21","42","59","89","50","172","176","49.43"
"807","Nathan MacKinnon","COL","C","72","1106.9166666667","14","21","8","13","35","67.31","192","7.29","14.81","318","262","170","59","13","21","18","8","8","0","0","22","26","27","43","64","48","421","448","48.45"
"877","Jack Eichel","BUF","C","81","1270.1333333333","16","19","13","6","35","70.00","189","8.47","14.69","336","261","148","68","14","17","20","10","10","0","0","26","36","40","40","76","23","378","535","41.40"
"36","Henrik Sedin","VAN","C","74","1082.1833333333","5","29","19","10","34","75.56","70","7.14","6.67","112","90","69","34","5","3","22","11","11","0","0","11","43","21","6","33","17","475","584","44.85"
"64","Mikko Koivu","MIN","C","82","1277.9666666667","6","28","13","15","34","55.74","105","5.71","9.83","210","155","105","35","4","17","32","16","16","0","0","11","37","34","37","43","53","733","571","56.21"
"67","Ales Hemsky","DAL","R","75","861.33333333333","12","22","15","7","34","73.91","135","8.89","11.42","232","170","140","55","15","11","20","10","10","0","0","10","26","22","25","88","26","1","2","33.33"
"118","Chris Kunitz","PIT","L","80","1146.4666666667","15","19","12","7","34","50.00","131","11.45","13.17","247","186","134","49","5","16","35","16","15","1","0","18","33","30","245","108","33","5","3","62.50"
"166","Mark Giordano","CGY","D","82","1573.6166666667","11","23","13","10","34","49.28","148","7.43","6.54","335","207","93","9","7","14","46","23","23","0","0","18","49","35","60","101","153","0","0","-"
"221","T.J. Oshie","WSH","R","80","1160.3666666667","15","19","9","10","34","59.65","136","11.03","14.82","236","187","146","69","6","9","20","10","10","0","0","19","35","47","127","104","52","25","20","55.56"
"349","Mikael Backlund","CGY","C","82","1072.0333333333","15","19","13","6","34","64.15","126","11.90","12.3","220","169","117","49","5","15","26","13","13","0","0","8","36","52","63","60","42","448","477","48.43"
"406","TJ Brodie","CGY","D","70","1421.2833333333","4","30","14","16","34","47.89","67","5.97","4.43","165","94","55","16","0","7","16","8","8","0","0","16","73","33","15","47","89","0","0","-"
"436","Kyle Palmieri","N.J","R","82","1192.15","19","15","8","7","34","82.93","137","13.87","13.41","248","191","132","63","8","16","39","18","17","1","0","38","24","40","122","122","47","8","15","34.78"
"444","Jakob Silfverberg","ANA","R","82","1126.1666666667","18","16","9","7","34","72.34","192","9.38","19","328","263","165","69","7","17","32","16","16","0","0","16","35","36","83","125","46","2","10","16.67"
"648","Boone Jenner","CBJ","C","82","1157.3833333333","20","14","9","5","34","73.91","177","11.30","19.53","277","221","163","87","8","29","66","22","18","2","2","23","20","36","210","77","70","126","107","54.08"
"876","Connor McDavid","EDM","C","45","679.76666666667","13","21","11","10","34","82.93","83","15.66","9.8","121","107","100","60","3","7","16","8","8","0","0","17","11","27","10","40","10","236","344","40.69"
"308","Alex Killorn","T.B","L","81","1135.9666666667","11","22","16","6","33","55.93","118","9.32","11.92","229","172","139","56","3","11","34","17","17","0","0","21","34","28","70","112","22","23","43","34.85"
"689","Rickard Rakell","ANA","C","72","987.16666666667","16","17","10","7","33","71.74","142","11.27","13.71","253","206","151","64","9","14","19","8","7","1","0","18","33","27","118","143","30","185","238","43.74"
"791","Andre Burakovsky","WSH","L","79","965.63333333333","17","16","6","10","33","71.74","117","14.53","11.18","226","164","124","53","13","15","10","5","5","0","0","9","26","34","37","91","24","12","13","48.00"
"119","Eric Staal","CAR, NYR","C","83","1295.8","12","20","11","9","32","61.54","167","7.19","20.15","320","248","198","111","11","18","26","13","13","0","0","20","34","56","69","93","30","381","341","52.77"
"145","David Backes","STL","R","79","1180.1833333333","13","19","14","5","32","72.73","138","9.42","14.28","229","189","118","55","6","11","58","26","24","2","0","9","20","27","217","114","44","480","441","52.12"
"306","Teddy Purcell","EDM, FLA","L","76","1045.2","12","20","9","11","32","72.73","122","9.84","10.6","234","172","118","31","7","10","12","6","6","0","0","7","26","27","29","59","14","2","4","33.33"
"352","Jakub Voracek","PHI","R","73","1096.25","10","22","16","6","32","74.42","137","7.30","10.85","249","182","114","50","8","22","34","17","17","0","0","22","39","25","48","111","33","2","3","40.00"
"375","Mikkel Boedker","ARI, COL","L","80","1159.6166666667","14","18","12","6","32","71.11","117","11.97","10.89","201","161","123","49","5","16","12","6","6","0","0","14","21","36","48","68","28","0","1","0.00"
"434","Marcus Johansson","WSH","L","74","1025.0833333333","11","21","11","10","32","66.67","103","10.68","9.33","176","141","120","41","8","3","12","6","6","0","0","19","34","31","35","102","23","126","149","45.82"
"482","Craig Smith","NSH","R","82","1068.6833333333","19","13","12","1","32","60.38","174","10.92","16.48","305","241","189","84","12","12","36","18","18","0","0","12","35","42","82","89","18","60","120","33.33"
"522","Ryan Spooner","BOS","C","80","975.9","7","25","20","5","32","80.00","117","5.98","7.58","190","153","98","32","12","11","33","11","9","1","1","7","28","24","52","50","17","295","392","42.94"
"566","Mikael Granlund","MIN","C","82","1221.3","10","22","19","3","32","76.19","127","7.87","12.25","218","166","131","53","5","19","16","8","8","0","0","17","34","46","85","131","52","463","507","47.73"
"640","Jean-Gabriel Pageau","OTT","C","82","1128.55","11","21","13","8","32","64.00","109","10.09","10.31","183","138","104","52","7","14","24","8","7","0","1","16","31","23","155","107","42","484","410","54.14"
"718","Tanner Pearson","L.A","L","79","972.2","13","19","13","6","32","74.42","122","10.66","12.11","241","183","143","56","11","9","18","9","9","0","0","21","17","23","102","101","24","5","9","35.71"
"782","Anthony Duclair","ARI","L","81","935.15","12","20","11","9","32","64.00","69","17.39","8.24","127","104","90","43","1","8","39","18","17","1","0","25","16","22","23","80","27","0","1","0.00"
"851","Sam Reinhart","BUF","C","79","1095.15","15","17","11","6","32","72.73","131","11.45","15.03","221","176","136","72","13","11","6","3","3","0","0","13","18","19","26","111","25","30","70","30.00"
"77","Patrick Sharp","DAL","L","76","1113.15","13","18","15","3","31","59.62","173","7.51","15.51","312","251","170","70","17","16","25","11","10","1","0","7","40","48","75","63","21","10","11","47.62"
"152","Brad Richardson","ARI","C, R","82","1118.7166666667","11","20","12","8","31","67.39","111","9.91","10.84","195","145","118","54","2","22","44","18","16","2","0","17","15","24","56","83","46","468","399","53.98"
"168","Evgeni Malkin","PIT","C","57","871.36666666667","16","15","12","3","31","79.49","98","16.33","11.85","179","134","116","58","6","10","50","25","25","0","0","18","44","51","25","65","18","310","424","42.23"
"169","Andrew Ladd","CHI, WPG","L","78","1117.95","14","17","7","10","31","68.89","138","10.14","12.94","270","190","142","51","11","14","43","17","14","3","0","18","28","22","143","76","33","7","2","77.78"
"184","Alex Goligoski","DAL","D","82","1602.3833333333","4","27","12","15","31","32.98","108","3.70","4.48","255","158","57","12","4","8","32","16","16","0","0","10","62","12","88","82","130","0","0","-"
"370","Alex Pietrangelo","STL","D","73","1519.5666666667","6","25","17","8","31","49.21","152","3.95","7.27","271","198","87","19","5","13","16","8","8","0","0","14","31","31","41","133","107","0","0","-"
"407","Gustav Nyquist","DET","R","82","1014.75","10","21","15","6","31","70.45","129","7.75","10.47","210","161","125","51","6","9","30","15","15","0","0","15","21","27","54","64","19","0","2","0.00"
"452","Nazem Kadri","TOR","C","76","1180.8","13","18","13","5","31","64.58","217","5.99","19.88","392","301","227","84","15","17","69","33","32","1","0","62","33","45","143","165","43","539","583","48.04"
"671","Sean Couturier","PHI","C","63","935.5","9","22","15","7","31","72.09","88","10.23","10.53","158","114","82","39","4","10","28","14","14","0","0","17","24","18","31","92","24","453","481","48.50"
"688","Vladislav Namestnikov","T.B","C","80","984.73333333333","13","18","10","8","31","67.39","96","13.54","8.75","161","125","108","49","11","14","43","17","14","3","0","21","13","13","45","102","33","158","194","44.89"
"4","Shane Doan","ARI","R","72","995.11666666667","16","14","10","4","30","61.22","117","13.68","10.94","207","165","117","62","5","14","92","27","21","2","4","11","22","24","91","68","14","65","58","52.85"
"86","PA Parenteau","TOR","R","77","1035.8833333333","13","17","8","9","30","62.50","128","10.16","12.27","224","174","128","55","9","16","52","26","26","0","0","19","20","27","47","81","25","4","13","23.53"
"98","Frans Nielsen","NYI","C","81","1052.5833333333","11","19","12","7","30","69.77","134","8.21","11.92","240","184","127","44","6","8","6","3","3","0","0","13","21","27","30","93","77","460","447","50.72"
"110","Alexander Steen","STL","L","67","1046.5666666667","14","16","8","8","30","65.22","125","11.20","10.76","207","162","112","38","6","11","36","18","18","0","0","13","15","32","44","93","27","122","133","47.84"
"274","Matt Beleskey","BOS","L","80","1162.9666666667","12","18","9","9","30","56.60","152","7.89","13.52","339","246","162","53","8","20","53","19","14","5","0","16","24","25","253","100","44","5","17","22.73"
"468","Tomas Tatar","DET","L","81","970.98333333333","14","16","10","6","30","66.67","137","10.22","13.39","242","190","154","63","9","10","16","8","8","0","0","14","20","30","72","71","18","6","17","26.09"
"543","Kevin Hayes","NYR","C","79","956.31666666667","11","19","11","8","30","73.17","110","10.00","10.41","209","160","104","56","3","17","18","9","9","0","0","7","35","24","57","63","21","128","235","35.26"
"580","Brendan Gallagher","MTL","R","53","719.58333333333","12","18","10","8","30","68.18","134","8.96","13.06","224","167","126","73","9","16","22","10","10","0","0","25","13","28","40","101","25","6","12","33.33"
"581","Jesper Fast","NYR","R","79","989.36666666667","10","20","10","10","30","66.67","71","14.08","9.3","131","104","91","48","6","1","18","9","9","0","0","11","16","27","101","110","36","1","2","33.33"
"607","Ondrej Palat","T.B","L","62","853.78333333333","13","17","13","4","30","66.67","94","13.83","7.79","178","130","93","36","6","10","16","8","8","0","0","19","25","27","97","110","28","2","5","28.57"
