"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"636","Johnny Gaudreau","CGY","L","80","1.1","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","2","0","1","-","0","2","0","-"
"677","Matt Puempel","OTT","L","13","0.51666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","0","-","0","0","1","0.00"
"681","Seth Griffith","BOS","C","30","0.46666666666667","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","1","0","1","100.00","1","1","0","100.00"
"724","Conor Allen","NYR","D","4","0.8","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"743","Valeri Nichushkin","DAL","R","8","0.05","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","0","-","0","0","0","-"
"753","Jordan Oesterle","EDM","D","6","0.9","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","0","-"
"392","Patrick Kane","CHI","R","61","2.45","3","1","75.00","2","1","66.67","2","0","100.00","0","0","-","0.03","0.06","31.31","2","1","66.67","2","0","100.00","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","3","0","4","100.00","1","3","0","100.00"
"214","Evgeni Malkin","PIT","C","69","5.2","5","2","71.43","4","1","80.00","4","1","80.00","0","1","0.00","0.22","0.33","39.97","4","1","80.00","2","0","100.00","0","0","-","2","1","66.67","0","0","-","0","1","0.00","0","1","0.00","0.00","0.00","0.000","1","2","0","21","100.00","3","5","1","75.00"
"229","Carl Soderberg","BOS","C","82","2.7166666666667","5","2","71.43","5","1","83.33","3","1","75.00","0","1","0.00","0.11","0.18","38.64","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","2","33.33","0","1","0.00","0.00","0.00","0.000","0","1","1","7","0.00","1","1","1","50.00"
"437","Patrick Wiercioch","OTT","D","56","9.3","11","5","68.75","8","4","66.67","5","4","55.56","0","1","0.00","0.75","0.54","58.13","4","3","57.14","3","2","60.00","0","1","0.00","1","1","50.00","0","0","-","5","2","71.43","0","0","-","0.00","75.00","0.750","0","1","6","26","0.00","1","2","7","12.50"
"72","Brad Boyes","FLA","R","78","3.5333333333333","2","1","66.67","1","0","100.00","0","0","-","0","0","-","0.08","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","-","-","-","1","0","0","9","100.00","2","0","0","100.00"
"327","James Sheppard","NYR, S.J","C","71","1.9833333333333","2","1","66.67","2","1","66.67","2","0","100.00","0","0","-","0.15","0.03","85.08","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","0","0","2","2","0.00","0","0","1","0.00"
"491","John Tavares","NYI","C","82","3.1666666666667","4","2","66.67","4","0","100.00","4","0","100.00","2","0","100.00","0.42","0","100.00","4","1","80.00","1","1","50.00","1","0","100.00","3","0","100.00","1","0","100.00","0","1","0.00","0","0","-","50.00","-","0.50","2","0","5","15","28.57","2","2","6","25.00"
"604","Brendan Gallagher","MTL","R","82","2.55","6","3","66.67","3","2","60.00","0","1","0.00","0","0","-","0.06","0.17","25.60","4","2","66.67","1","1","50.00","0","0","-","3","1","75.00","0","0","-","2","0","100.00","0","0","-","-","100.00","1.00","1","0","0","8","100.00","2","0","0","100.00"
"594","Tyler Seguin","DAL","C","71","3.9833333333333","8","5","61.54","6","3","66.67","4","3","57.14","0","0","-","0.16","0.33","33.40","2","3","40.00","0","2","0.00","0","0","-","2","1","66.67","0","0","-","5","2","71.43","0","0","-","0.00","100.00","1.000","1","2","3","6","25.00","2","4","5","28.57"
"343","Mathieu Perreault","WPG","C","62","3.5833333333333","3","2","60.00","1","2","33.33","0","1","0.00","0","0","-","0.03","0.08","24.62","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","2","60.00","0","0","-","-","100.00","1.00","0","2","3","6","0.00","1","2","4","20.00"
"107","Patrick Sharp","CHI","L","68","2.1","4","4","50.00","2","3","40.00","2","2","50.00","0","0","-","0.03","0.21","11.85","2","2","50.00","2","1","66.67","0","0","-","0","1","0.00","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","2","1","1","5","66.67","2","1","1","66.67"
"208","David Jones","CGY","R","67","0.85","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.03","0.06","34.70","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","0","1","2","2","0.00","0","1","2","0.00"
"296","Patric Hornqvist","PIT","R","64","1.9333333333333","4","4","50.00","3","4","42.86","3","4","42.86","0","1","0.00","0.14","0.57","19.70","3","2","60.00","1","1","50.00","0","0","-","2","1","66.67","0","0","-","0","2","0.00","0","1","0.00","0.00","75.00","0.750","0","0","0","9","-","1","1","0","100.00"
"331","Phil Kessel","TOR","R","82","1.9833333333333","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.06","0.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","2","1","1","3","66.67","2","1","2","50.00"
"412","Jack Hillen","CAR, WSH","D","38","3.1166666666667","2","2","50.00","1","1","50.00","1","1","50.00","0","0","-","0.06","0.08","42.84","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","0","1","0","7","-","0","1","0","-"
"449","Matt Donovan","NYI","D","12","2.9","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","2","3","0.00","0","0","2","0.00"
"458","Matt Martin","NYI","L","78","3.7","2","2","50.00","2","2","50.00","2","2","50.00","0","0","-","0.17","0.26","38.81","2","2","50.00","0","1","0.00","0","0","-","2","1","66.67","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","2","2","0","7","100.00","3","2","0","100.00"
"474","Mike Hoffman","OTT","L","79","4.8166666666667","7","7","50.00","5","3","62.50","1","3","25.00","0","0","-","0.19","0.15","55.54","5","4","55.56","1","0","100.00","0","0","-","4","4","50.00","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","2","3","3","0.00","2","3","4","33.33"
"512","Tomas Tatar","DET","L","82","0.95","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.11","0.13","44.93","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"532","Kevin Connauton","CBJ, DAL","D","62","1.8333333333333","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.18","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","2","12","33.33","2","0","2","50.00"
"543","Curtis McKenzie","DAL","L","36","2.5166666666667","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.05","0.06","44.05","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","0","0","6","-","0","0","0","-"
"632","Frank Corrado","VAN","D","10","3.1166666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0.04","0.12","23.81","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","1","0.00","1","0","100.00","0","0","-","0.00","0.00","0.000","0","1","3","8","0.00","0","2","4","0.00"
"680","Rickard Rakell","ANA","C","71","0.81666666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.07","0.08","48.21","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","0","4","-","0","0","0","-"
"709","Slater Koekkoek","T.B","D","3","2.2833333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.02","0.04","38.23","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","0","0","2","2","0.00","0","0","2","0.00"
"734","Nathan MacKinnon","COL","C","64","2.8833333333333","3","3","50.00","2","2","50.00","2","2","50.00","0","2","0.00","0.11","1.09","8.99","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","1","0.00","2","0","100.00","0","0","-","0.00","0.00","0.000","0","1","1","5","0.00","1","1","1","50.00"
"750","Tyler Gaudet","ARI","C","2","0.36666666666667","1","1","50.00","1","1","50.00","0","1","0.00","0","1","0.00","0","0.11","0.88","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","1","0.00","-","0.00","0.00","0","0","0","1","-","0","0","0","-"
"761","David Pastrnak","BOS","R","46","1.3333333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.09","0.31","23.21","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","3","-","0","1","0","-"
"30","Martin St. Louis","NYR","R","74","8.0833333333333","6","7","46.15","4","6","40.00","3","2","60.00","0","0","-","0.09","0.6","12.54","2","6","25.00","0","4","0.00","0","0","-","2","2","50.00","0","0","-","4","1","80.00","0","0","-","0.00","100.00","1.000","4","1","1","18","80.00","6","1","1","85.71"
"581","Vladimir Tarasenko","STL","R","77","9.4","6","7","46.15","3","5","37.50","3","3","50.00","0","0","-","0.05","0.62","7.36","3","4","42.86","0","2","0.00","0","0","-","3","2","60.00","0","0","-","2","3","40.00","0","0","-","0.00","100.00","1.000","3","0","2","23","60.00","8","0","2","80.00"
"692","Alex Galchenyuk","MTL","C","80","4.9666666666667","6","7","46.15","3","4","42.86","0","4","0.00","0","1","0.00","0.06","0.67","8.12","4","5","44.44","1","2","33.33","0","1","0.00","3","3","50.00","0","0","-","2","1","66.67","0","0","-","-","75.00","0.75","0","0","2","11","0.00","2","0","2","50.00"
"158","Chris Kunitz","PIT","L","74","8.9","4","5","44.44","3","5","37.50","2","4","33.33","1","0","100.00","0.25","0.46","35.20","3","4","42.86","0","2","0.00","0","0","-","3","2","60.00","1","0","100.00","1","1","50.00","0","0","-","50.00","100.00","1.500","1","5","4","30","20.00","1","6","5","16.67"
"144","Jiri Hudler","CGY","R","78","3.55","3","4","42.86","2","4","33.33","1","3","25.00","0","0","-","0.1","0.17","38.01","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","2","3","40.00","0","0","-","0.00","100.00","1.000","4","1","3","8","57.14","4","1","4","50.00"
"62","Henrik Zetterberg","DET","L","77","8.4833333333333","4","6","40.00","3","5","37.50","2","4","33.33","0","1","0.00","0.19","0.34","35.26","3","4","42.86","2","2","50.00","0","1","0.00","1","2","33.33","0","0","-","1","2","33.33","0","0","-","0.00","75.00","0.750","3","2","9","25","25.00","3","3","9","25.00"
"450","David Warsofsky","BOS","D","4","5.2833333333333","4","6","40.00","4","5","44.44","4","1","80.00","0","0","-","0.1","0.25","29.63","2","2","50.00","0","0","-","0","0","-","2","2","50.00","0","0","-","1","3","25.00","0","0","-","0.00","100.00","1.000","1","0","1","4","50.00","2","0","1","66.67"
"665","Mika Zibanejad","OTT","C","80","24","12","22","35.29","9","19","32.14","6","14","30.00","0","2","0.00","0.47","1.63","22.47","7","12","36.84","1","4","20.00","0","1","0.00","6","8","42.86","0","0","-","5","10","33.33","0","1","0.00","0.00","85.71","0.857","4","5","15","36","21.05","8","5","19","29.63"
"609","Zach Trotman","BOS","D","27","20.433333333333","13","24","35.14","13","19","40.63","11","10","52.38","0","1","0.00","0.65","1.33","32.80","6","11","35.29","2","5","28.57","0","1","0.00","4","6","40.00","0","0","-","5","11","31.25","0","0","-","0.00","90.00","0.900","2","1","7","25","22.22","7","3","11","38.89"
"63","Radim Vrbata","VAN","R","79","6.7333333333333","3","6","33.33","2","5","28.57","2","3","40.00","0","1","0.00","0.01","1.78","0.76","1","6","14.29","0","3","0.00","0","1","0.00","1","3","25.00","0","0","-","1","0","100.00","0","0","-","0.00","66.67","0.667","1","0","0","20","100.00","1","0","0","100.00"
"82","Lubomir Visnovsky","NYI","D","53","3.1666666666667","2","4","33.33","2","4","33.33","1","3","25.00","0","0","-","0.06","0.2","24.13","2","1","66.67","0","0","-","0","0","-","2","1","66.67","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","1","1","1","8","50.00","1","1","1","50.00"
"213","Alex Ovechkin","WSH","L","81","2.3166666666667","2","4","33.33","2","3","40.00","1","2","33.33","0","2","0.00","0.03","1.62","1.69","0","3","0.00","0","1","0.00","0","0","-","0","2","0.00","0","1","0.00","2","0","100.00","0","0","-","0.00","0.00","0.000","0","0","0","13","-","0","1","0","-"
"224","Mark Fistric","ANA","D","9","9.05","6","12","33.33","6","6","50.00","3","5","37.50","0","1","0.00","0.55","0.61","47.58","5","3","62.50","2","2","50.00","0","0","-","3","1","75.00","0","0","-","1","7","12.50","0","1","0.00","0.00","80.00","0.800","0","0","4","6","0.00","0","2","7","0.00"
"240","Tyler Kennedy","NYI, S.J","C","38","1.1666666666667","1","2","33.33","1","1","50.00","0","1","0.00","0","0","-","0.01","0.11","4.30","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","0","0","0","4","-","0","0","0","-"
"285","Chris Butler","STL","D","33","12.283333333333","5","10","33.33","4","7","36.36","3","5","37.50","1","1","50.00","0.15","0.55","21.64","1","5","16.67","0","1","0.00","0","0","-","1","4","20.00","0","0","-","4","5","44.44","1","1","50.00","33.33","80.00","1.133","2","0","3","22","40.00","3","2","3","50.00"
"345","Frédéric St-Denis","CBJ","D","4","1.3333333333333","1","2","33.33","1","2","33.33","1","2","33.33","0","0","-","0.03","0.26","8.97","0","2","0.00","0","2","0.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","1","0","2","2","33.33","1","0","2","33.33"
"378","Paul Postma","WPG","D","42","6.1166666666667","3","6","33.33","2","2","50.00","1","1","50.00","0","0","-","0.04","0.24","14.77","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","2","4","33.33","0","0","-","0.00","100.00","1.000","0","3","1","4","0.00","1","3","1","50.00"
"483","Carter Ashton","TOR","R","7","0.53333333333333","1","2","33.33","0","2","0.00","0","1","0.00","0","0","-","0","0.27","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"495","Brayden Schenn","PHI","C","82","3.4","1","2","33.33","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","-","-","0","2","3","18","0.00","0","2","3","0.00"
"510","Reilly Smith","BOS","R","81","1.0333333333333","2","4","33.33","2","3","40.00","2","3","40.00","0","1","0.00","0.05","0.1","31.32","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","1","3","25.00","0","1","0.00","0.00","66.67","0.667","1","0","4","4","20.00","1","0","4","20.00"
"588","Chris Wagner","ANA","C","9","4.2166666666667","1","2","33.33","1","0","100.00","0","0","-","0","0","-","0.04","0","100.00","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","1","0","100.00","0","0","-","-","-","-","1","1","1","7","50.00","1","2","1","50.00"
"617","Harry Zolnierczyk","NYI","L","2","1.4833333333333","1","2","33.33","0","2","0.00","0","2","0.00","0","1","0.00","0","0.21","0.00","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","1","0.00","0","0","-","0","0","-","-","50.00","0.50","0","0","0","2","-","0","1","0","-"
"670","Ryan Murphy","CAR","D","37","1.45","1","2","33.33","1","2","33.33","1","2","33.33","0","1","0.00","0.03","0.16","16.63","0","2","0.00","0","2","0.00","0","1","0.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","50.00","0.500","1","0","0","7","100.00","1","0","0","100.00"
"710","Filip Forsberg","NSH","L","82","1.9166666666667","1","2","33.33","1","2","33.33","1","2","33.33","0","0","-","0.11","0.2","35.46","1","2","33.33","1","0","100.00","0","0","-","0","2","0.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","1","0","0","6","100.00","1","0","0","100.00"
"727","Matt Lindblad","BOS","C","2","1.9666666666667","1","2","33.33","1","2","33.33","1","1","50.00","0","0","-","0.06","0.24","20.83","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","0","4","-","0","0","0","-"
"272","Andrew Cogliano","ANA","L","82","136.71666666667","73","164","30.80","66","121","35.29","50","85","37.04","4","11","26.67","6.59","11.63","36.18","50","90","35.71","21","40","34.43","3","4","42.86","29","50","36.71","0","5","0.00","13","63","17.11","0","2","0.00","8.00","87.06","0.951","6","16","17","197","26.09","14","35","24","36.84"
"295","Kyle Cumiskey","CHI","D","7","4.5166666666667","3","7","30.00","3","5","37.50","2","2","50.00","0","1","0.00","0.23","0.32","42.44","2","2","50.00","2","1","66.67","0","1","0.00","0","1","0.00","0","0","-","1","5","16.67","0","0","-","0.00","50.00","0.500","0","0","0","5","-","0","0","0","-"
"540","Rasmus Rissanen","CAR","D","6","4.7166666666667","3","7","30.00","3","7","30.00","2","6","25.00","0","3","0.00","0.15","1.21","11.11","0","4","0.00","0","4","0.00","0","3","0.00","0","0","-","0","0","-","2","3","40.00","0","0","-","0.00","50.00","0.500","0","0","1","10","0.00","1","0","1","50.00"
"456","Greg Pateryn","MTL","D","17","8.7","5","12","29.41","4","11","26.67","4","7","36.36","0","1","0.00","0.34","1.33","20.15","4","9","30.77","1","4","20.00","0","1","0.00","3","5","37.50","0","0","-","0","3","0.00","0","0","-","0.00","85.71","0.857","0","3","2","10","0.00","1","4","3","25.00"
"541","Brandon Kozun","TOR","R","20","9.0666666666667","5","12","29.41","5","9","35.71","5","6","45.45","1","1","50.00","0.27","0.86","23.89","2","9","18.18","2","4","33.33","1","1","50.00","0","5","0.00","0","0","-","2","3","40.00","0","0","-","20.00","83.33","1.033","0","1","1","14","0.00","1","4","1","50.00"
"434","Cody Goloubef","CBJ","D","36","32.516666666667","17","41","29.31","14","28","33.33","10","24","29.41","1","3","25.00","1.2","2.2","35.32","12","19","38.71","5","4","55.56","1","1","50.00","7","15","31.82","0","1","0.00","4","21","16.00","0","1","0.00","10.00","87.50","0.975","0","0","10","40","0.00","4","2","13","23.53"
"177","Corey Perry","ANA","R","67","18.65","7","17","29.17","4","14","22.22","2","7","22.22","0","2","0.00","0.17","1.66","9.07","2","7","22.22","1","1","50.00","0","1","0.00","1","6","14.29","0","1","0.00","2","8","20.00","0","0","-","0.00","71.43","0.714","2","10","1","37","66.67","3","11","2","60.00"
"426","Erik Karlsson","OTT","D","82","46.083333333333","23","57","28.75","18","52","25.71","12","37","24.49","2","6","25.00","1.14","5.05","18.36","12","27","30.77","4","14","22.22","1","3","25.00","8","13","38.10","1","1","50.00","9","28","24.32","0","2","0.00","16.67","83.78","1.005","2","5","23","67","8.00","8","13","35","18.60"
"204","Shane O'Brien","FLA","D","9","5.6333333333333","2","5","28.57","2","5","28.57","2","4","33.33","0","1","0.00","0.48","0.49","49.51","2","2","50.00","1","1","50.00","0","0","-","1","1","50.00","0","0","-","0","3","0.00","0","1","0.00","0.00","75.00","0.750","0","0","1","9","0.00","0","0","1","0.00"
"410","Michael Kostka","NYR","D","7","4.7333333333333","2","5","28.57","2","4","33.33","2","3","40.00","0","1","0.00","0.44","0.56","44.17","2","3","40.00","2","2","50.00","0","1","0.00","0","1","0.00","0","0","-","0","2","0.00","0","0","-","0.00","66.67","0.667","0","0","2","6","0.00","2","0","2","50.00"
"430","Jordan Eberle","EDM","C, R","81","5.7166666666667","2","5","28.57","1","3","25.00","1","2","33.33","0","1","0.00","0.04","0.21","16.61","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","2","2","50.00","0","0","-","0.00","50.00","0.500","1","1","2","21","33.33","3","2","2","60.00"
"487","Mat Clark","ANA","D","7","7.6166666666667","4","10","28.57","4","5","44.44","4","4","50.00","0","0","-","0.18","0.17","50.74","2","1","66.67","0","0","-","0","0","-","2","1","66.67","0","0","-","2","7","22.22","0","0","-","0.00","100.00","1.000","0","0","2","10","0.00","0","1","2","0.00"
"554","Matt Irwin","S.J","D","53","8","4","10","28.57","4","7","36.36","2","3","40.00","0","2","0.00","0.31","0.72","30.17","2","7","22.22","1","2","33.33","0","1","0.00","1","5","16.67","0","1","0.00","1","3","25.00","0","0","-","0.00","33.33","0.333","1","1","3","15","25.00","1","1","4","20.00"
"678","Stuart Percy","TOR","D","9","15.683333333333","8","20","28.57","8","17","32.00","7","13","35.00","1","2","33.33","0.39","1.66","18.96","3","12","20.00","2","6","25.00","1","2","33.33","1","6","14.29","0","0","-","3","8","27.27","0","0","-","14.29","84.62","0.989","1","2","11","14","8.33","2","4","14","12.50"
"649","Victor Rask","CAR","C","80","36.483333333333","15","38","28.30","15","26","36.59","9","19","32.14","0","3","0.00","0.91","2.18","29.53","5","14","26.32","1","9","10.00","0","3","0.00","4","5","44.44","0","0","-","9","21","30.00","0","0","-","0.00","84.21","0.842","0","1","29","44","0.00","0","5","32","0.00"
"193","Lee Stempniak","NYR, WPG","R","71","32.8","14","36","28.00","10","28","26.32","9","19","32.14","0","2","0.00","1.12","2.93","27.69","7","16","30.43","3","9","25.00","0","2","0.00","4","7","36.36","0","0","-","6","20","23.08","0","0","-","0.00","89.47","0.895","2","2","8","51","20.00","2","6","9","18.18"
"666","Mark Scheifele","WPG","C","82","42.433333333333","19","49","27.94","12","29","29.27","9","21","30.00","0","5","0.00","1.07","2.86","27.20","13","21","38.24","5","12","29.41","0","4","0.00","8","9","47.06","0","0","-","4","26","13.33","0","1","0.00","0.00","76.19","0.762","2","7","21","66","8.70","5","11","24","17.24"
"125","Rick Nash","NYR","R","79","105.45","54","140","27.84","44","100","30.56","35","66","34.65","6","9","40.00","3.22","9.67","25.00","30","77","28.04","15","42","26.32","5","7","41.67","15","35","30.00","1","1","50.00","11","59","15.71","0","1","0.00","17.14","86.36","1.035","5","13","67","118","6.94","9","18","78","10.34"
"596","Mark Pysyk","BUF","D","7","6.1166666666667","3","8","27.27","3","5","37.50","3","4","42.86","2","3","40.00","0.38","0.6","38.78","3","5","37.50","2","4","33.33","2","3","40.00","1","1","50.00","0","0","-","0","2","0.00","0","0","-","66.67","25.00","0.917","0","0","2","12","0.00","0","1","2","0.00"
"610","John Klingberg","DAL","D","65","9.7833333333333","6","16","27.27","5","13","27.78","3","11","21.43","0","2","0.00","0.37","1.28","22.25","5","10","33.33","1","7","12.50","0","2","0.00","4","3","57.14","0","0","-","1","5","16.67","0","0","-","0.00","81.82","0.818","2","4","7","22","22.22","2","4","8","20.00"
