"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"540","Austin Wagner","L.A","L","44","1.45","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","5","-","0","0","0","-"
"552","Kyle Capobianco","ARI","D","2","0.13333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"555","Zach Senyshyn","BOS","R","8","0.21666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"569","Artemi Panarin","NYR","L","42","2.8","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","2","1","2","6","50.00","1","2","2","33.33"
"594","Mason Marchment","FLA","L","33","1.5666666666667","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","4","-","0","0","0","-"
"634","Jordan Kyrou","STL","C","55","0.1","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"665","Alex Barre-Boulet","T.B","C","15","0.43333333333333","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"693","Jason Robertson","DAL","L","51","0.81666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","0","0","0","-","0","1","0","-"
"704","David Farrance","NSH","D","2","1.15","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.09","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","100.00","-","1.00","0","0","1","2","0.00","0","1","1","0.00"
"739","Philipp Kurashev","CHI","C","53","1.6333333333333","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","5","-","0","0","0","-"
"749","Filip Zadina","DET","R","49","2.2333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","2","0","3","-","0","2","0","-"
"750","Jesperi Kotkaniemi","MTL","C","56","1.5666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","1","1","1","6","50.00","1","1","1","50.00"
"751","Andrei Svechnikov","CAR","R","55","2.8333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.04","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","6","-","0","1","0","-"
"791","Joel Kiviranta","DAL","L","26","0.56666666666667","3","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.12","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","100.00","-","1.00","0","0","0","2","-","0","1","0","-"
"807","Fredrik Handemark","S.J","C","8","0.71666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"517","Connor McDavid","EDM","C","56","7.8666666666667","5","1","83.33","5","1","83.33","2","0","100.00","0","0","-","0.25","0.05","82.91","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","0","6","3","25","0.00","0","6","3","0.00"
"558","Denis Gurianov","DAL","R","55","1.4666666666667","3","1","75.00","3","1","75.00","3","1","75.00","0","0","-","0.1","0.05","69.14","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","0","1","0","3","-","0","1","1","0.00"
"199","Jason Zucker","PIT","L","38","1.3333333333333","2","1","66.67","2","1","66.67","1","0","100.00","1","0","100.00","0.03","0.1","23.26","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","1","1","50.00","0","0","-","100.00","-","1.00","0","1","0","3","-","1","1","0","100.00"
"223","Taylor Hall","BOS, BUF","L","53","2.0833333333333","2","1","66.67","2","1","66.67","2","1","66.67","0","0","-","0.04","0.02","71.22","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","2","0","3","-","0","2","1","0.00"
"304","Jonathan Marchessault","VGK","C","55","0.9","2","1","66.67","2","1","66.67","2","1","66.67","0","0","-","0.1","0.03","75.94","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","0","1","5","0.00","0","0","1","0.00"
"457","William Nylander","TOR","R","51","0.83333333333333","2","1","66.67","2","1","66.67","2","1","66.67","0","0","-","0.15","0.11","57.23","2","1","66.67","1","0","100.00","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","0","6","-","0","0","0","-"
"471","David Pastrnak","BOS","R","48","2.4666666666667","2","1","66.67","2","1","66.67","2","1","66.67","0","0","-","0.05","0.05","50.68","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","1","0","0","3","100.00","1","1","0","100.00"
"473","Brendan Lemieux","L.A, NYR","L","49","1.25","2","1","66.67","1","1","50.00","1","1","50.00","0","0","-","0.03","0.14","19.65","1","1","50.00","0","1","0.00","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","1","0","0","3","100.00","1","0","0","100.00"
"784","Jack Hughes","N.J","C","56","4.0666666666667","2","1","66.67","1","1","50.00","1","1","50.00","0","0","-","0.05","0.18","23.27","2","1","66.67","0","1","0.00","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","1","0","2","12","33.33","1","0","3","25.00"
"435","Anthony Mantha","DET, WSH","R","56","7.45","5","3","62.50","3","2","60.00","3","1","75.00","0","0","-","0.03","0.14","18.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","0","1","18","0.00","1","2","1","50.00"
"580","Kirill Kaprizov","MIN","L","55","2.2666666666667","5","3","62.50","4","1","80.00","2","1","66.67","0","0","-","0.12","0.03","78.39","3","1","75.00","3","0","100.00","0","0","-","0","1","0.00","0","0","-","2","1","66.67","0","0","-","0.00","100.00","1.000","0","0","1","3","0.00","0","0","1","0.00"
"533","Brock Boeser","VAN","R","56","3.9833333333333","3","2","60.00","3","1","75.00","3","1","75.00","1","0","100.00","0.02","0.19","10.23","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","3","1","75.00","1","0","100.00","33.33","100.00","1.333","0","0","0","4","-","1","0","0","100.00"
"695","Max Comtois","ANA","L","55","2.3166666666667","3","2","60.00","3","1","75.00","2","0","100.00","0","0","-","0.15","0.06","70.52","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","2","33.33","0","0","-","0.00","-","0.00","0","0","0","8","-","0","0","0","-"
"17","Corey Perry","MTL","R","49","1.9166666666667","2","2","50.00","2","1","66.67","2","0","100.00","0","0","-","0.05","0.06","47.79","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","2","33.33","0","0","-","0.00","-","0.00","1","0","0","7","100.00","1","0","0","100.00"
"72","Michael Frolik","MTL","R","8","1.65","2","2","50.00","1","2","33.33","1","2","33.33","0","2","0.00","0.18","0.17","52.28","2","1","66.67","1","1","50.00","0","1","0.00","1","0","100.00","0","0","-","0","1","0.00","0","1","0.00","0.00","0.00","0.000","0","0","3","2","0.00","0","0","3","0.00"
"153","Matt Duchene","NSH","C","33","0.95","1","1","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0.03","0.22","11.55","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","0.00","0.000","0","0","0","4","-","0","0","0","-"
"180","Nicolas Deslauriers","ANA","L","49","7.45","4","4","50.00","3","3","50.00","2","3","40.00","0","1","0.00","0.2","0.27","42.81","2","3","40.00","1","1","50.00","0","1","0.00","1","2","33.33","0","0","-","2","1","66.67","0","0","-","0.00","66.67","0.667","0","0","2","19","0.00","0","0","2","0.00"
"186","Anders Lee","NYI","L","27","0.51666666666667","2","2","50.00","2","2","50.00","0","2","0.00","0","1","0.00","0.12","0.39","23.11","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","-","50.00","0.50","0","0","0","3","-","0","0","0","-"
"220","Jeff Skinner","BUF","L","53","1.2166666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.03","0.06","29.20","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","1","1","0","5","100.00","1","1","1","50.00"
"384","Will Butcher","N.J","D","23","0.58333333333333","2","2","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0.05","0.07","45.62","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","1","0.00","1","1","50.00","0","0","-","0.00","0.00","0.000","1","0","1","1","50.00","1","0","1","50.00"
"403","Michael McCarron","NSH","R","6","2.35","1","1","50.00","1","1","50.00","1","1","50.00","1","1","50.00","0.09","0.2","29.74","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","0","0","-","100.00","0.00","1.000","0","0","2","2","0.00","0","2","3","0.00"
"420","Jonathan Drouin","MTL","L","44","0.63333333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","-","0.08","0.04","64.02","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","0","1","3","0.00","0","0","1","0.00"
"484","Brayden Point","T.B","C","56","5.5833333333333","2","2","50.00","2","1","66.67","1","0","100.00","0","0","-","0.06","0.03","65.53","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","2","1","1","8","66.67","2","2","1","66.67"
"487","Michael Amadio","L.A, OTT","C","25","2.85","2","2","50.00","2","2","50.00","1","2","33.33","0","0","-","0.27","0.07","79.81","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","0","2","2","0.00","0","0","2","0.00"
"503","Victor Olofsson","BUF","L","56","1.1","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","0","0","7","-","0","0","0","-"
"564","Yakov Trenin","NSH","C","44","5.1833333333333","5","5","50.00","4","5","44.44","4","4","50.00","0","0","-","0.17","0.39","29.85","2","1","66.67","1","1","50.00","0","0","-","1","0","100.00","0","0","-","1","4","20.00","0","0","-","0.00","100.00","1.000","0","2","1","5","0.00","0","3","2","0.00"
"614","Clayton Keller","ARI","R","56","1.55","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.1","0.08","53.69","1","1","50.00","1","1","50.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","1","0","8","-","0","1","0","-"
"615","Jesse Puljujarvi","EDM","R","55","3.0166666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.02","0.05","30.95","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","2","0","7","-","0","1","0","-"
"660","Jeremy Davies","NSH","D","16","2.9666666666667","2","2","50.00","1","2","33.33","1","2","33.33","1","1","50.00","0.17","0.24","41.73","1","2","33.33","1","2","33.33","1","1","50.00","0","0","-","0","0","-","1","0","100.00","0","0","-","100.00","50.00","1.500","0","1","0","8","-","0","2","0","-"
"687","Elias Pettersson","VAN","C","26","3.35","3","3","50.00","3","2","60.00","3","1","75.00","1","0","100.00","0.02","0.24","8.21","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","3","2","60.00","1","0","100.00","33.33","100.00","1.333","0","0","1","2","0.00","1","1","1","50.00"
"740","Quinn Hughes","VAN","D","56","7.2166666666667","2","2","50.00","1","2","33.33","1","1","50.00","0","0","-","0.06","0.1","36.39","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","2","50.00","0","0","-","0.00","100.00","1.000","0","1","1","9","0.00","0","2","1","0.00"
"762","Ty Smith","N.J","D","48","5.7833333333333","2","2","50.00","1","2","33.33","1","1","50.00","0","0","-","0.04","0.11","27.39","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","2","0","7","-","1","2","1","50.00"
"766","Dominik Kahun","EDM","C","48","1.1833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.04","0.08","31.56","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","1","0","0","5","100.00","1","0","0","100.00"
"780","Dylan Cozens","BUF","C","41","1.9333333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0.03","0.06","31.68","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","1","4","0.00","0","0","2","0.00"
"801","Quinton Byfield","L.A","C","6","1.35","1","1","50.00","1","1","50.00","1","1","50.00","1","0","100.00","0.06","0.15","27.92","1","1","50.00","0","1","0.00","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","100.00","2.000","0","2","0","2","-","0","3","1","0.00"
"622","Trent Frederic","BOS","C","42","11.1","9","10","47.37","8","9","47.06","7","3","70.00","0","0","-","0.31","0.43","41.60","4","3","57.14","1","0","100.00","0","0","-","3","3","50.00","0","0","-","2","6","25.00","0","0","-","0.00","100.00","1.000","0","0","4","20","0.00","2","0","4","33.33"
"726","Wyatt Kalynuk","CHI","D","20","6.2333333333333","6","7","46.15","6","6","50.00","4","4","50.00","0","2","0.00","0.54","0.49","52.25","6","4","60.00","4","3","57.14","0","2","0.00","2","1","66.67","0","0","-","0","3","0.00","0","0","-","0.00","50.00","0.500","1","0","0","9","100.00","1","0","0","100.00"
"167","Tomas Tatar","MTL","L","50","1.8","3","4","42.86","3","4","42.86","2","2","50.00","0","0","-","0.02","0.17","9.67","1","1","50.00","0","1","0.00","0","0","-","1","0","100.00","0","0","-","1","3","25.00","0","0","-","0.00","100.00","1.000","0","0","1","2","0.00","0","0","3","0.00"
"392","Jake Guentzel","PIT","L","56","2.0833333333333","3","4","42.86","1","4","20.00","1","4","20.00","1","0","100.00","0.02","0.25","8.57","2","1","66.67","0","1","0.00","0","0","-","2","0","100.00","1","0","100.00","1","3","25.00","0","0","-","100.00","100.00","2.000","1","1","1","4","50.00","1","1","1","50.00"
"360","Josh Anderson","MTL","R","52","4.5166666666667","5","7","41.67","5","6","45.45","3","6","33.33","1","0","100.00","0.14","0.55","19.83","2","3","40.00","0","1","0.00","0","0","-","2","2","50.00","0","0","-","3","4","42.86","1","0","100.00","33.33","100.00","1.333","1","3","3","5","25.00","1","4","3","25.00"
"69","Derick Brassard","ARI","C","53","3.9333333333333","2","3","40.00","2","1","66.67","2","0","100.00","0","0","-","0.13","0.21","38.86","1","2","33.33","1","1","50.00","0","0","-","0","1","0.00","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","0","2","1","7","0.00","0","2","1","0.00"
"100","Max Pacioretty","VGK","L","48","2.3833333333333","4","6","40.00","4","4","50.00","3","3","50.00","0","1","0.00","1.23","0.55","68.94","2","4","33.33","2","1","66.67","0","0","-","0","3","0.00","0","0","-","1","1","50.00","0","0","-","0.00","66.67","0.667","1","2","0","9","100.00","2","2","1","66.67"
"428","Samuel Morin","PHI","L","20","11.733333333333","6","9","40.00","5","7","41.67","3","5","37.50","0","1","0.00","0.41","0.6","40.48","2","5","28.57","1","3","25.00","0","1","0.00","1","2","33.33","0","0","-","3","4","42.86","0","0","-","0.00","80.00","0.800","0","2","6","11","0.00","0","2","6","0.00"
"452","Sam Reinhart","BUF","R","54","2.7833333333333","2","3","40.00","2","2","50.00","2","2","50.00","0","0","-","0.13","0.18","42.44","2","2","50.00","0","0","-","0","0","-","2","2","50.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","1","0","9","-","0","1","1","0.00"
"595","Adam Brooks","TOR","C","11","4.7833333333333","2","3","40.00","2","3","40.00","2","2","50.00","1","0","100.00","0.3","0.4","43.00","2","1","66.67","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0","2","0.00","0","0","-","50.00","100.00","1.500","0","0","0","10","-","0","1","0","-"
"534","Mathew Barzal","NYI","C","55","2.95","3","5","37.50","3","3","50.00","1","2","33.33","0","0","-","0.18","0.19","48.54","2","4","33.33","1","0","100.00","0","0","-","1","4","20.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","0","1","5","0.00","0","0","2","0.00"
"601","Matthew Tkachuk","CGY","L","56","5.5333333333333","3","5","37.50","3","5","37.50","2","2","50.00","0","0","-","0.14","1","12.37","2","3","40.00","2","1","66.67","0","0","-","0","2","0.00","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","3","3","9","0.00","2","2","4","33.33"
"124","Justin Schultz","WSH","D","46","6.05","1","2","33.33","1","2","33.33","1","2","33.33","0","0","-","0.01","0.24","5.04","0","2","0.00","0","2","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","3","18","0.00","0","1","3","0.00"
"125","Zac Dalpe","CBJ","C","12","11.266666666667","5","10","33.33","5","8","38.46","5","6","45.45","0","1","0.00","0.3","0.59","33.93","3","3","50.00","1","0","100.00","0","0","-","2","3","40.00","0","0","-","2","7","22.22","0","1","0.00","0.00","83.33","0.833","0","0","4","16","0.00","0","0","4","0.00"
"215","Vladimir Tarasenko","STL","R","24","0.65","1","2","33.33","1","1","50.00","1","0","100.00","0","0","-","0.04","0.45","7.39","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"256","Johnny Gaudreau","CGY","L","56","5.6166666666667","2","4","33.33","2","4","33.33","2","3","40.00","0","0","-","0.07","1.29","5.45","2","4","33.33","2","2","50.00","0","0","-","0","2","0.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","1","0","13","-","2","1","0","100.00"
"281","Xavier Ouellet","MTL","D","6","2.5666666666667","2","4","33.33","2","3","40.00","2","2","50.00","1","0","100.00","0.12","0.22","35.28","2","0","100.00","0","0","-","0","0","-","2","0","100.00","1","0","100.00","0","4","0.00","0","0","-","50.00","100.00","1.500","0","0","1","3","0.00","0","1","1","0.00"
"285","Gabriel Landeskog","COL","L","54","2.8833333333333","1","2","33.33","1","2","33.33","0","1","0.00","0","0","-","0.03","0.09","27.32","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","1","50.00","0","0","-","-","100.00","1.00","2","1","0","11","100.00","2","1","0","100.00"
"331","Filip Forsberg","NSH","L","39","0.96666666666667","1","2","33.33","1","1","50.00","1","1","50.00","0","1","0.00","0.03","0.22","11.55","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","0.00","0.00","0.000","0","0","1","5","0.00","0","0","1","0.00"
"352","Connor Carrick","N.J","D","11","4.1","3","6","33.33","3","3","50.00","1","3","25.00","1","1","50.00","0.17","0.46","27.49","2","3","40.00","0","1","0.00","0","0","-","2","2","50.00","1","1","50.00","1","3","25.00","0","0","-","100.00","66.67","1.667","0","0","3","5","0.00","0","0","3","0.00"
"355","Andreas Athanasiou","L.A","C","47","1.75","1","2","33.33","1","1","50.00","1","1","50.00","0","0","-","0.09","0.11","45.10","1","2","33.33","1","0","100.00","0","0","-","0","2","0.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","1","4","0.00","0","0","1","0.00"
"407","Adam Erne","DET","L","45","0.066666666666667","1","2","33.33","0","2","0.00","0","2","0.00","0","0","-","0","0.11","0.00","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","1","-","0","0","0","-"
"411","Steven Santini","STL","D","3","2.15","1","2","33.33","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","1","0.00","0","0","-","-","-","-","0","1","0","2","-","0","1","0","-"
"418","Nathan MacKinnon","COL","C","48","2.35","1","2","33.33","1","2","33.33","0","1","0.00","0","0","-","0.03","0.06","34.95","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","2","33.33","0","0","-","-","100.00","1.00","2","1","1","14","66.67","2","1","1","66.67"
"436","Dakota Mermis","MIN","D","3","0.9","1","2","33.33","1","1","50.00","0","1","0.00","0","1","0.00","0.05","0.12","29.83","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","1","0","100.00","0","0","-","-","0.00","0.00","0","0","0","3","-","0","0","0","-"
"519","Vince Dunn","STL","D","43","3.1666666666667","2","4","33.33","2","2","50.00","2","1","66.67","0","0","-","0.11","0.61","15.54","2","2","50.00","1","2","33.33","0","0","-","1","0","100.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","1","2","4","7","20.00","1","2","4","20.00"
"570","Dean Kukan","CBJ","D","35","0.75","1","2","33.33","1","2","33.33","1","1","50.00","0","0","-","0","0.08","0.95","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","1","0","0","1","100.00","1","0","0","100.00"
"576","Christian Wolanin","L.A, OTT","D","18","3.2666666666667","1","2","33.33","1","1","50.00","1","1","50.00","0","0","-","0.24","0.04","84.67","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","1","1","4","0.00","0","1","1","0.00"
"578","Conor Garland","ARI","R","49","2.0666666666667","1","2","33.33","1","2","33.33","0","2","0.00","0","0","-","0.03","0.16","16.97","0","2","0.00","0","2","0.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","1","0","0","7","100.00","1","0","0","100.00"
"625","Andrew Peeke","CBJ","D","11","3.5166666666667","3","6","33.33","3","3","50.00","2","1","66.67","1","1","50.00","0.21","0.44","32.57","2","2","50.00","2","1","66.67","1","1","50.00","0","1","0.00","0","0","-","1","3","25.00","0","0","-","50.00","0.00","0.500","0","0","1","7","0.00","1","1","1","50.00"
