"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"680","Riley Duran","BOS","C","2","0.71666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","-","-","-","0","2","0","0","-","0","2","0","-"
"357","Evan Rodrigues","FLA","C","82","2.6666666666667","3","1","75.00","2","1","66.67","1","1","50.00","0","0","-","0.07","0.07","50.70","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","2","0","100.00","0","0","-","0.00","100.00","1.000","0","2","1","11","0.00","0","2","1","0.00"
"58","Nazem Kadri","CGY","C","82","6.9333333333333","8","3","72.73","3","3","50.00","3","3","50.00","0","2","0.00","0.09","0.23","28.13","4","1","80.00","2","1","66.67","0","1","0.00","2","0","100.00","0","0","-","4","8","33.33","0","1","0.00","0.00","33.33","0.333","2","0","9","43","18.18","4","2","9","30.77"
"375","Mason Marchment","DAL","L","62","1.5333333333333","2","1","66.67","2","1","66.67","1","0","100.00","0","0","-","0.08","0.06","57.67","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","0","-"
"536","Jacob Bernard-Docker","BUF, OTT","D","40","3.6333333333333","2","1","66.67","2","1","66.67","2","1","66.67","0","1","0.00","0.06","0.14","29.98","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","0.00","0.000","0","1","0","11","-","0","1","0","-"
"585","Kaapo Kakko","NYR, SEA","R","79","0.73333333333333","2","1","66.67","1","0","100.00","1","0","100.00","0","0","-","0.04","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","4","-","0","0","0","-"
"620","Zac Jones","NYR","D","46","3","4","2","66.67","4","2","66.67","3","2","60.00","1","1","50.00","0.33","0.2","62.50","2","2","50.00","2","1","66.67","1","1","50.00","0","1","0.00","0","0","-","4","0","100.00","0","0","-","33.33","50.00","0.833","1","0","1","13","50.00","2","1","1","66.67"
"87","Tyler Toffoli","S.J","C","78","2.8833333333333","3","2","60.00","1","1","50.00","1","0","100.00","0","0","-","0.02","0.27","5.40","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","0","0","8","100.00","3","0","0","100.00"
"234","Jonathan Drouin","COL","L","43","1.5333333333333","3","2","60.00","2","1","66.67","0","0","-","0","0","-","0.06","0.15","30.20","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0","1","0.00","0","0","-","-","-","-","0","0","0","4","-","0","0","0","-"
"314","Connor McDavid","EDM","C","67","4.6666666666667","4","3","57.14","2","2","50.00","1","2","33.33","0","0","-","0.14","0.08","62.63","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","3","5","37.50","0","0","-","0.00","100.00","1.000","0","1","4","33","0.00","2","1","6","25.00"
"151","Rickard Rakell","PIT","R","81","0.53333333333333","1","1","50.00","1","0","100.00","0","0","-","0","0","-","0.12","0","100.00","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","1","1","50.00","0","0","-","-","-","-","1","0","1","4","50.00","1","0","1","50.00"
"266","Kevin Fiala","L.A","L","81","1.55","1","1","50.00","0","1","0.00","0","1","0.00","0","0","-","0","0.08","0.00","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","2","0","5","-","1","2","1","50.00"
"358","Artemi Panarin","NYR","L","80","1.0333333333333","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","11","-","0","1","0","-"
"405","Jordan Kyrou","STL","C, R","82","1.4833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","1","0.00","0.01","0.77","0.67","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","0.00","0.000","0","0","0","6","-","0","2","0","-"
"458","Klim Kostin","S.J","C","35","1.5333333333333","2","2","50.00","0","1","0.00","0","0","-","0","0","-","0","0.27","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","1","0","0","1","100.00","2","0","0","100.00"
"533","Adam Boqvist","FLA, NYI","D","35","1.7666666666667","2","2","50.00","2","1","66.67","2","1","66.67","0","0","-","0.1","0.06","61.68","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","2","50.00","0","0","-","0.00","100.00","1.000","0","0","0","5","-","0","0","0","-"
"538","Jordan Harris","CBJ","D","33","1.8833333333333","2","2","50.00","2","0","100.00","1","0","100.00","0","0","-","0.22","0","100.00","2","1","66.67","0","0","-","0","0","-","2","1","66.67","0","0","-","0","1","0.00","0","0","-","0.00","-","0.00","0","1","0","4","-","0","1","0","-"
"726","Jackson Blake","CAR","R","80","0.55","1","1","50.00","1","0","100.00","1","0","100.00","0","0","-","0.14","0","100.00","1","1","50.00","1","0","100.00","0","0","-","0","1","0.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","2","-","0","0","0","-"
"766","Lucas Condotta","MTL","L","7","1.75","2","2","50.00","1","1","50.00","0","1","0.00","0","0","-","0.12","0.03","78.42","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","-","100.00","1.00","0","0","0","4","-","0","0","0","-"
"776","Connor Bedard","CHI","C","82","4.7","4","4","50.00","2","4","33.33","1","3","25.00","0","0","-","0.05","0.25","16.96","1","2","33.33","0","1","0.00","0","0","-","1","1","50.00","0","0","-","3","2","60.00","0","0","-","0.00","100.00","1.000","0","2","1","19","0.00","0","2","2","0.00"
"781","Ryan Leonard","WSH","R","9","0.66666666666667","1","1","50.00","0","1","0.00","0","0","-","0","0","-","0","0.05","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"783","Will Smith","S.J","C","74","2.7833333333333","3","3","50.00","1","2","33.33","1","1","50.00","0","1","0.00","0.02","0.42","3.57","0","1","0.00","0","1","0.00","0","1","0.00","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","0.00","0.000","1","0","0","10","100.00","4","1","0","100.00"
"786","Nikolas Matinpalo","OTT","D","41","1.1833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","-","0","0.04","6.61","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","1","0","1","9","50.00","1","0","1","50.00"
"770","Elias Pettersson","VAN","D","28","8.0166666666667","8","10","44.44","6","6","50.00","4","4","50.00","0","2","0.00","0.31","0.86","26.28","5","8","38.46","0","4","0.00","0","0","-","5","4","55.56","0","1","0.00","2","2","50.00","0","1","0.00","0.00","50.00","0.500","1","0","0","16","100.00","1","0","0","100.00"
"50","Marcus Johansson","MIN","L","72","8.1","5","7","41.67","5","6","45.45","4","5","44.44","1","1","50.00","0.54","1.04","34.31","4","5","44.44","1","2","33.33","0","0","-","3","3","50.00","1","1","50.00","0","4","0.00","0","0","-","25.00","80.00","1.050","0","1","2","19","0.00","0","2","2","0.00"
"393","Clayton Keller","UTA","R","81","2.85","5","7","41.67","3","4","42.86","2","2","50.00","0","0","-","0.18","1.14","13.37","3","4","42.86","1","1","50.00","0","0","-","2","3","40.00","0","0","-","2","2","50.00","0","0","-","0.00","100.00","1.000","0","0","0","6","-","2","1","0","100.00"
"791","Macklin Celebrini","S.J","C","70","11.966666666667","5","7","41.67","2","6","25.00","1","3","25.00","0","2","0.00","0.04","0.73","5.43","0","3","0.00","0","2","0.00","0","1","0.00","0","1","0.00","0","1","0.00","5","3","62.50","0","0","-","0.00","33.33","0.333","0","2","4","37","0.00","3","2","6","33.33"
"261","Leon Draisaitl","EDM","C","71","3.85","2","3","40.00","1","2","33.33","1","2","33.33","0","0","-","0.03","0.08","24.96","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","2","5","28.57","0","0","-","0.00","100.00","1.000","2","1","5","29","28.57","2","1","7","22.22"
"262","Sam Bennett","FLA","C","76","5.8666666666667","4","6","40.00","3","5","37.50","3","2","60.00","0","0","-","0.05","0.48","10.03","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","3","8","27.27","0","0","-","0.00","100.00","1.000","0","2","5","24","0.00","0","2","5","0.00"
"290","William Lagesson","DET","D","7","3.7333333333333","2","3","40.00","2","1","66.67","2","1","66.67","0","0","-","0.11","0.05","67.88","1","3","25.00","1","0","100.00","0","0","-","0","3","0.00","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","0","0","3","2","0.00","0","0","4","0.00"
"551","Paul Cotter","N.J","C","79","4.9666666666667","2","3","40.00","2","2","50.00","1","1","50.00","0","1","0.00","0.05","0.06","44.11","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","1","0.00","0","2","0.00","0","0","-","0.00","0.00","0.000","0","0","1","12","0.00","0","0","1","0.00"
"573","Kirby Dach","MTL","C","57","2.6166666666667","2","3","40.00","1","1","50.00","1","1","50.00","0","0","-","0","0.08","0.71","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","2","1","2","6","50.00","2","1","2","50.00"
"622","Dmitri Voronkov","CBJ","L","73","2.95","2","3","40.00","2","2","50.00","2","0","100.00","0","0","-","0.01","0.13","5.96","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","3","25.00","0","0","-","0.00","-","0.00","0","1","0","14","-","1","2","0","100.00"
"739","Isaiah George","NYI","D","33","4.2333333333333","3","5","37.50","3","5","37.50","3","3","50.00","0","1","0.00","0.44","0.36","54.80","1","3","25.00","0","1","0.00","0","0","-","1","2","33.33","0","1","0.00","2","2","50.00","0","0","-","0.00","66.67","0.667","0","0","1","10","0.00","0","0","1","0.00"
"725","Ethan Del Mastro","CHI","D","24","6.35","4","7","36.36","4","5","44.44","2","3","40.00","0","0","-","0.46","0.46","49.72","3","5","37.50","2","2","50.00","0","0","-","1","3","25.00","0","0","-","1","2","33.33","0","0","-","0.00","100.00","1.000","0","1","1","14","0.00","2","1","1","66.67"
"394","Jakob Chychrun","WSH","D","74","9.3","7","13","35.00","5","9","35.71","4","5","44.44","0","2","0.00","0.61","0.63","49.50","4","8","33.33","1","0","100.00","0","0","-","3","8","27.27","0","1","0.00","2","9","18.18","0","1","0.00","0.00","60.00","0.600","0","1","7","35","0.00","0","1","7","0.00"
"53","John Tavares","TOR","C","75","1.8166666666667","1","2","33.33","1","1","50.00","1","0","100.00","0","0","-","0.04","0.03","54.09","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","5","37.50","0","0","-","0.00","-","0.00","2","0","4","12","33.33","2","0","4","33.33"
"288","Mark Friedman","VAN","D","5","1.75","1","2","33.33","1","2","33.33","1","2","33.33","0","0","-","0.07","0.31","17.67","0","2","0.00","0","2","0.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","0","0","0","3","-","0","0","0","-"
"301","Pierre Engvall","NYI","L","62","1.3166666666667","1","2","33.33","1","2","33.33","1","0","100.00","0","0","-","0","0.33","0.13","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","0","2","0.00","0","0","-","0.00","-","0.00","1","0","1","5","50.00","1","0","1","50.00"
"316","Vince Dunn","SEA","D","62","10.3","5","10","33.33","4","5","44.44","3","3","50.00","0","0","-","0.39","0.52","42.63","4","6","40.00","2","2","50.00","0","0","-","2","4","33.33","0","0","-","1","7","12.50","0","0","-","0.00","100.00","1.000","0","2","3","25","0.00","1","2","5","16.67"
"328","Tommy Novak","NSH, PIT","C","54","0.68333333333333","1","2","33.33","1","2","33.33","0","2","0.00","0","0","-","0.08","0.16","32.10","0","1","0.00","0","1","0.00","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","-","100.00","1.00","0","0","0","7","-","0","0","0","-"
"381","Matthew Tkachuk","FLA","L","52","2.1","1","2","33.33","1","1","50.00","1","1","50.00","0","0","-","0","0.03","4.55","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","6","0.00","0","0","-","0.00","100.00","1.000","0","2","4","7","0.00","0","2","4","0.00"
"492","Ben Jones","MIN","C","26","3.2166666666667","2","4","33.33","2","3","40.00","1","2","33.33","0","1","0.00","0.04","0.18","18.42","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","1","0.00","1","2","33.33","0","0","-","0.00","50.00","0.500","0","0","0","4","-","0","0","2","0.00"
"517","Alexander Alexeyev","WSH","D","8","4.4833333333333","3","6","33.33","3","3","50.00","3","2","60.00","0","0","-","0.03","0.24","12.91","0","4","0.00","0","0","-","0","0","-","0","4","0.00","0","0","-","2","2","50.00","0","0","-","0.00","100.00","1.000","0","0","1","5","0.00","1","0","1","50.00"
"633","Connor Mackey","NYR","D","2","2.4166666666667","1","2","33.33","1","2","33.33","1","1","50.00","0","0","-","0.05","0.15","25.22","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","2","0.00","0","0","-","0.00","100.00","1.000","0","0","0","3","-","0","0","0","-"
"635","Jack Ahcan","COL","D","2","1.05","1","2","33.33","0","2","0.00","0","1","0.00","0","0","-","0","0.26","0.00","0","2","0.00","0","1","0.00","0","0","-","0","1","0.00","0","0","-","1","0","100.00","0","0","-","-","100.00","1.00","0","0","0","2","-","0","0","0","-"
"694","Matt Kiersted","FLA","D","2","1.6833333333333","1","2","33.33","1","1","50.00","1","1","50.00","0","0","-","0.03","0.07","28.14","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","0","-","1","0","100.00","0","0","-","0.00","100.00","1.000","0","0","0","5","-","0","0","0","-"
"214","Jake Guentzel","T.B","C","80","40.383333333333","19","39","32.76","14","29","32.56","11","19","36.67","1","0","100.00","0.82","2.85","22.33","11","21","34.38","4","10","28.57","1","0","100.00","7","11","38.89","0","0","-","2","23","8.00","0","0","-","9.09","100.00","1.091","1","7","14","52","6.67","1","10","16","5.88"
"255","Patrick Brown","BOS","C","15","13.2","6","13","31.58","3","10","23.08","0","4","0.00","0","1","0.00","0.1","1.03","8.79","2","6","25.00","0","4","0.00","0","0","-","2","2","50.00","0","1","0.00","3","10","23.08","0","0","-","-","75.00","0.75","0","2","6","13","0.00","0","3","6","0.00"
"606","Tobias Bjornfot","FLA","D","14","7.2","4","9","30.77","4","6","40.00","2","6","25.00","1","2","33.33","0.43","1.11","28.06","2","6","25.00","1","4","20.00","0","2","0.00","1","2","33.33","0","0","-","2","3","40.00","1","0","100.00","50.00","66.67","1.167","0","0","1","12","0.00","0","1","1","0.00"
"224","Shea Theodore","VGK","D","67","11.433333333333","7","16","30.43","5","11","31.25","4","9","30.77","1","3","25.00","0.46","0.95","32.28","6","8","42.86","2","4","33.33","0","0","-","4","4","50.00","1","1","50.00","2","12","14.29","0","2","0.00","25.00","66.67","0.917","1","1","13","13","7.14","3","3","14","17.65"
"232","Nathan MacKinnon","COL","C","79","6.75","3","7","30.00","2","4","33.33","0","2","0.00","0","1","0.00","0.06","1.02","5.84","3","1","75.00","1","1","50.00","0","1","0.00","2","0","100.00","0","0","-","1","8","11.11","0","0","-","-","50.00","0.50","2","2","5","26","28.57","2","2","7","22.22"
"519","Michael Callahan","BOS","D","17","14.733333333333","6","14","30.00","5","11","31.25","2","7","22.22","0","0","-","0.13","1.11","10.18","1","8","11.11","0","4","0.00","0","0","-","1","4","20.00","0","0","-","5","9","35.71","0","0","-","0.00","100.00","1.000","0","2","3","19","0.00","1","4","5","16.67"
"645","Tyler Kleven","OTT","D","79","20.4","11","26","29.73","11","19","36.67","9","14","39.13","3","2","60.00","1.33","1.48","47.40","8","16","33.33","5","5","50.00","3","1","75.00","3","11","21.43","0","1","0.00","2","14","12.50","0","0","-","33.33","85.71","1.190","0","2","11","49","0.00","0","2","11","0.00"
"686","Yegor Chinakhov","CBJ","R","30","3.0833333333333","2","5","28.57","1","3","25.00","1","1","50.00","0","1","0.00","0.08","1.88","3.94","1","2","33.33","0","0","-","0","0","-","1","2","33.33","0","1","0.00","0","3","0.00","0","0","-","0.00","0.00","0.000","0","3","0","12","-","1","3","0","100.00"
"713","Brandt Clarke","L.A","D","78","3.85","2","5","28.57","2","4","33.33","1","3","25.00","0","0","-","0.11","0.23","32.21","0","5","0.00","0","0","-","0","0","-","0","5","0.00","0","0","-","4","0","100.00","0","0","-","0.00","100.00","1.000","2","1","0","8","100.00","3","1","0","100.00"
"171","Tomas Hertl","VGK","C","73","9.7333333333333","6","16","27.27","4","11","26.67","3","8","27.27","0","2","0.00","0.28","0.97","22.56","4","11","26.67","2","4","33.33","0","2","0.00","2","7","22.22","0","0","-","3","14","17.65","0","0","-","0.00","75.00","0.750","2","1","16","12","11.11","4","3","19","17.39"
"204","Kyle Burroughs","L.A","D","33","11.45","3","8","27.27","2","6","25.00","1","4","20.00","0","1","0.00","0.11","0.55","16.79","2","5","28.57","0","2","0.00","0","1","0.00","2","3","40.00","0","0","-","1","4","20.00","0","0","-","0.00","75.00","0.750","0","1","3","18","0.00","0","2","3","0.00"
"469","Martin Necas","CAR, COL","C","79","6.35","3","8","27.27","2","5","28.57","0","4","0.00","0","1","0.00","0.06","0.38","14.30","3","2","60.00","1","1","50.00","0","0","-","2","1","66.67","0","1","0.00","1","5","16.67","0","0","-","-","75.00","0.75","1","3","0","25","100.00","1","3","0","100.00"
"534","Rasmus Sandin","WSH","D","82","51.166666666667","25","68","26.88","23","50","31.51","19","31","38.00","0","4","0.00","1.56","5.13","23.33","11","34","24.44","5","11","31.25","0","2","0.00","6","23","20.69","0","1","0.00","12","44","21.43","0","1","0.00","0.00","87.10","0.871","0","2","16","81","0.00","5","3","27","15.63"
"779","Adam Fantilli","CBJ","C","82","25.683333333333","13","36","26.53","11","26","29.73","10","12","45.45","3","1","75.00","0.72","4.26","14.45","6","20","23.08","3","6","33.33","3","0","100.00","3","14","17.65","0","1","0.00","2","17","10.53","0","0","-","30.00","91.67","1.217","1","4","5","49","16.67","2","6","4","33.33"
"589","Jack Hughes","N.J","C","62","51.433333333333","25","71","26.04","23","47","32.86","20","28","41.67","2","1","66.67","2.74","6.38","30.01","21","43","32.81","6","17","26.09","1","1","50.00","15","26","36.59","1","0","100.00","6","28","17.65","0","0","-","10.00","96.43","1.064","3","0","4","85","42.86","5","1","4","55.56"
"11","Brad Marchand","BOS, FLA","L","71","93.816666666667","35","100","25.93","32","73","30.48","23","48","32.39","1","7","12.50","2.77","7.73","26.35","21","57","26.92","7","21","25.00","0","3","0.00","14","36","28.00","0","3","0.00","9","55","14.06","0","1","0.00","4.35","85.42","0.898","3","12","30","99","9.09","7","13","40","14.89"
"142","Dougie Hamilton","N.J","D","64","20.15","8","23","25.81","5","15","25.00","4","12","25.00","0","2","0.00","0.53","1.14","31.55","4","11","26.67","1","4","20.00","0","2","0.00","3","7","30.00","0","0","-","4","13","23.53","0","0","-","0.00","83.33","0.833","1","2","2","54","33.33","1","2","2","33.33"
"324","Sebastian Aho","CAR","C","79","135.95","61","176","25.74","54","145","27.14","41","102","28.67","7","15","31.82","4.38","19.13","18.63","33","102","24.44","16","50","24.24","4","6","40.00","17","52","24.64","1","4","20.00","26","99","20.80","2","5","28.57","17.07","85.29","1.024","3","7","33","151","8.33","8","16","48","14.29"
"34","Steven Stamkos","NSH","C","82","3.0666666666667","1","3","25.00","1","2","33.33","1","1","50.00","0","1","0.00","0","0.34","0.20","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","1","0.00","0","0","-","0.00","0.00","0.000","1","2","0","23","100.00","1","2","0","100.00"
"456","Jonas Rondbjerg","VGK","R","13","4.9166666666667","1","3","25.00","1","3","25.00","1","1","50.00","0","0","-","0.12","0.28","30.49","1","3","25.00","0","0","-","0","0","-","1","3","25.00","0","0","-","0","1","0.00","0","0","-","0.00","100.00","1.000","0","1","3","6","0.00","0","1","3","0.00"
"518","Patrick Giles","FLA, S.J","R","17","6.8333333333333","3","9","25.00","2","6","25.00","2","5","28.57","0","1","0.00","0.44","0.48","47.60","2","4","33.33","1","1","50.00","0","0","-","1","3","25.00","0","1","0.00","0","6","0.00","0","0","-","0.00","80.00","0.800","0","2","2","8","0.00","1","3","3","25.00"
"540","Kirill Marchenko","CBJ","R","79","4.5666666666667","2","6","25.00","1","3","25.00","1","1","50.00","0","1","0.00","0.01","1.88","0.35","0","2","0.00","0","0","-","0","0","-","0","2","0.00","0","1","0.00","1","4","20.00","0","0","-","0.00","0.00","0.000","0","1","0","22","-","1","1","0","100.00"
"554","Spencer Stastney","NSH","D","23","27.716666666667","9","27","25.00","8","20","28.57","4","14","22.22","0","2","0.00","0.44","2","18.01","3","15","16.67","2","6","25.00","0","0","-","1","9","10.00","0","0","-","5","13","27.78","0","2","0.00","0.00","85.71","0.857","0","2","6","28","0.00","0","3","9","0.00"
"576","Kaedan Korczak","VGK","D","40","9.9666666666667","5","15","25.00","4","12","25.00","2","8","20.00","0","1","0.00","1.2","1.43","45.60","2","7","22.22","2","2","50.00","0","0","-","0","5","0.00","0","1","0.00","3","9","25.00","0","0","-","0.00","87.50","0.875","0","0","1","14","0.00","1","0","1","50.00"
"595","Ville Heinola","WPG","D","18","2.8833333333333","1","3","25.00","1","2","33.33","1","1","50.00","0","0","-","0.02","0.14","10.11","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","3","0.00","0","0","-","0.00","100.00","1.000","0","0","0","4","-","0","0","1","0.00"
"614","Alex Newhook","MTL","C","82","2.6","2","6","25.00","1","4","20.00","0","4","0.00","0","0","-","0.04","0.56","6.88","0","5","0.00","0","2","0.00","0","0","-","0","3","0.00","0","0","-","3","1","75.00","0","0","-","-","100.00","1.00","1","0","0","16","100.00","1","0","1","50.00"
"644","Seth Jarvis","CAR","C","73","136.15","60","180","25.00","54","143","27.41","41","101","28.87","8","12","40.00","3.97","19.01","17.26","33","108","23.40","15","54","21.74","5","5","50.00","18","54","25.00","1","3","25.00","23","105","17.97","2","4","33.33","19.51","88.12","1.076","3","11","41","141","6.82","8","18","57","12.31"
"682","Bobby McMann","TOR","C","74","3.55","1","3","25.00","1","2","33.33","0","1","0.00","0","0","-","0.07","0.08","46.60","0","1","0.00","0","0","-","0","0","-","0","1","0.00","0","0","-","1","2","33.33","0","0","-","-","100.00","1.00","0","0","0","8","-","0","0","0","-"
"794","Juha Jaaska","CAR","L","18","2.5666666666667","1","3","25.00","1","3","25.00","1","2","33.33","1","0","100.00","0.1","0.53","16.37","1","3","25.00","1","1","50.00","1","0","100.00","0","2","0.00","0","0","-","0","0","-","0","0","-","100.00","100.00","2.000","0","0","0","7","-","0","1","0","-"
"468","Miro Heiskanen","DAL","D","50","35.1","12","37","24.49","12","26","31.58","10","17","37.04","1","1","50.00","0.92","2.37","28.04","7","19","26.92","2","11","15.38","1","1","50.00","5","8","38.46","0","0","-","5","23","17.86","0","0","-","10.00","94.12","1.041","2","2","9","57","18.18","6","4","15","28.57"
