"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"567","Brandon Carlo","BOS","D","27","429.11666666667","431","332","56.49","335","260","56.30","232","174","57.14","17","18","48.57","16.25","13.95","53.79","185","169","52.26","63","60","51.22","7","12","36.84","122","109","52.81","7","5","58.33","214","138","60.80","3","1","75.00","7.33","89.66","0.970","45","66","46","417","49.45","111","107","110","50.23"
"521","Michael Bunting","ARI","L","21","309.41666666667","310","239","56.47","233","189","55.21","165","130","55.93","14","15","48.28","12.44","15.16","45.07","128","123","51.00","52","60","46.43","7","11","38.89","76","63","54.68","6","2","75.00","162","97","62.55","1","0","100.00","8.48","88.46","0.969","61","61","21","273","74.39","106","82","47","69.28"
"314","Jonathan Marchessault","VGK","C","55","816.11666666667","913","704","56.46","637","512","55.44","446","355","55.68","46","26","63.89","42.12","32.99","56.08","464","366","55.90","171","137","55.52","26","16","61.90","293","229","56.13","13","7","65.00","385","284","57.55","6","3","66.67","10.31","92.68","1.030","149","158","91","582","62.08","292","234","210","58.17"
"229","Taylor Hall","BOS, BUF","L","53","806.96666666667","817","631","56.42","637","487","56.67","445","378","54.07","37","42","46.84","37.03","35.51","51.05","394","307","56.21","169","123","57.88","17","17","50.00","225","184","55.01","12","15","44.44","382","277","57.97","8","5","61.54","8.31","88.89","0.972","190","174","74","568","71.97","320","232","175","64.65"
"252","Alex Belzile","MTL","R","2","19.983333333333","22","17","56.41","16","14","53.33","8","9","47.06","1","2","33.33","0.69","0.86","44.58","9","9","50.00","2","3","40.00","0","1","0.00","7","6","53.85","0","1","0.00","12","7","63.16","1","0","100.00","12.50","77.78","0.903","3","4","1","18","75.00","6","5","3","66.67"
"559","Sebastian Aho","CAR","C","56","831.35","903","698","56.40","681","529","56.28","500","396","55.80","50","35","58.82","48.22","37.79","56.07","460","353","56.58","199","146","57.68","26","20","56.52","261","207","55.77","15","6","71.43","384","292","56.80","6","6","50.00","10.00","91.16","1.012","158","128","96","653","62.20","300","215","226","57.03"
"757","Jason Robertson","DAL","L","51","744.36666666667","747","580","56.29","581","444","56.68","434","332","56.66","50","35","58.82","33.85","31.3","51.96","371","272","57.70","167","114","59.43","36","19","65.45","204","158","56.35","12","6","66.67","332","247","57.34","2","8","20.00","11.52","89.46","1.010","162","143","57","610","73.97","304","213","150","66.96"
"368","Brett Kulak","MTL","D","46","732.46666666667","720","560","56.25","518","400","56.43","381","286","57.12","26","23","53.06","27.89","24.69","53.05","330","271","54.91","126","118","51.64","16","15","51.61","204","153","57.14","6","7","46.15","339","243","58.25","4","1","80.00","6.82","91.96","0.988","103","135","77","547","57.22","248","207","163","60.34"
"641","Matthew Tkachuk","CGY","L","56","829.43333333333","854","666","56.18","635","523","54.84","455","377","54.69","45","37","54.88","37.41","32.92","53.19","401","330","54.86","155","127","54.96","25","22","53.19","246","203","54.79","10","6","62.50","387","285","57.59","8","5","61.54","9.89","90.19","1.001","140","201","146","603","48.95","279","269","248","52.94"
"124","Jordan Eberle","NYI","R","55","789.96666666667","820","641","56.13","637","472","57.44","479","352","57.64","42","33","56.00","38.39","30.78","55.49","424","315","57.37","185","110","62.71","29","17","63.04","239","205","53.83","7","12","36.84","355","273","56.53","6","3","66.67","8.77","90.63","0.994","119","105","44","726","73.01","229","164","143","61.56"
"874","Jack Hughes","N.J","C","56","897.06666666667","875","684","56.13","661","547","54.72","474","408","53.74","44","44","50.00","38.56","37.98","50.38","430","318","57.49","145","114","55.98","18","18","50.00","285","204","58.28","17","15","53.13","407","336","54.78","9","6","60.00","9.28","89.22","0.985","168","192","77","688","68.57","296","258","172","63.25"
"240","Joonas Donskoi","COL","R","51","566","581","455","56.08","429","324","56.97","313","227","57.96","31","16","65.96","26.3","20.57","56.11","294","214","57.87","119","95","55.61","23","9","71.88","175","119","59.52","6","4","60.00","252","201","55.63","2","3","40.00","9.90","92.95","1.029","90","100","47","522","65.69","140","156","131","51.66"
"66","Jeff Petry","MTL","D","55","1008.4833333333","1048","821","56.07","784","629","55.48","564","445","55.90","53","51","50.96","45.74","44.19","50.87","527","411","56.18","194","165","54.04","29","26","52.73","333","246","57.51","17","16","51.52","460","341","57.43","5","6","45.45","9.40","88.54","0.979","121","174","120","703","50.21","318","272","289","52.39"
"292","William Karlsson","VGK","C","56","795.26666666667","876","688","56.01","617","500","55.24","435","342","55.98","42","24","63.64","41.9","32.45","56.36","432","346","55.53","159","139","53.36","25","14","64.10","273","207","56.88","10","8","55.56","386","288","57.27","6","2","75.00","9.66","92.98","1.026","145","169","100","571","59.18","290","254","233","55.45"
"83","James van Riemsdyk","PHI","L","56","771.45","773","608","55.97","562","455","55.26","398","339","54.00","44","41","51.76","29.64","26.65","52.65","354","286","55.31","119","113","51.29","21","19","52.50","235","173","57.60","18","13","58.06","364","276","56.88","4","7","36.36","11.06","87.91","0.990","173","185","120","581","59.04","267","256","226","54.16"
"172","Reilly Smith","VGK","R","53","732.75","798","628","55.96","565","466","54.80","399","334","54.43","33","25","56.90","37.76","31.74","54.33","400","326","55.10","147","130","53.07","20","17","54.05","253","196","56.35","8","6","57.14","345","254","57.60","4","2","66.67","8.27","92.51","1.008","131","160","91","531","59.01","264","223","201","56.77"
"302","Dougie Hamilton","CAR","D","55","1005.4833333333","1108","873","55.93","855","668","56.14","606","483","55.65","58","36","61.70","54.54","41.24","56.94","535","413","56.43","221","163","57.55","31","19","62.00","314","250","55.67","16","10","61.54","509","391","56.56","9","5","64.29","9.57","92.55","1.021","146","218","156","669","48.34","356","341","334","51.59"
"722","Alex Barre-Boulet","T.B","C","15","187.08333333333","161","127","55.90","119","96","55.35","78","71","52.35","7","6","53.85","6.87","5.03","57.73","85","55","60.71","27","22","55.10","4","5","44.44","58","33","63.74","3","1","75.00","67","65","50.76","0","0","-","8.97","91.55","1.005","44","28","26","141","62.86","80","39","42","65.57"
"2","Joe Thornton","TOR","C","44","516.66666666667","486","384","55.86","373","289","56.34","264","204","56.41","27","20","57.45","21.78","17.69","55.19","259","198","56.67","93","74","55.69","12","12","50.00","166","124","57.24","10","6","62.50","197","156","55.81","5","2","71.43","10.23","90.20","1.004","115","124","43","428","72.78","189","169","92","67.26"
"233","Mark Pysyk","DAL","D","36","388.56666666667","364","288","55.83","280","215","56.57","216","156","58.06","14","9","60.87","18.7","10.77","63.45","195","124","61.13","86","51","62.77","10","3","76.92","109","73","59.89","3","3","50.00","148","135","52.30","0","3","0.00","6.48","94.23","1.007","51","94","35","386","59.30","86","129","76","53.09"
"192","Anders Lee","NYI","L","27","406.38333333333","429","340","55.79","331","254","56.58","246","182","57.48","26","15","63.41","23.59","15.4","60.50","213","170","55.61","96","58","62.34","15","10","60.00","117","112","51.09","4","3","57.14","181","143","55.86","6","2","75.00","10.57","91.76","1.023","70","83","24","341","74.47","124","114","78","61.39"
"490","Tony DeAngelo","NYR","D","6","89.35","82","65","55.78","67","55","54.92","52","44","54.17","4","10","28.57","3.53","3.13","52.99","33","38","46.48","15","16","48.39","1","6","14.29","18","22","45.00","2","3","40.00","47","23","67.14","1","1","50.00","7.69","77.27","0.850","15","10","3","86","83.33","31","18","12","72.09"
"321","Yanni Gourde","T.B","C","56","763.93333333333","761","606","55.67","591","470","55.70","446","359","55.40","44","33","57.14","39.23","26.94","59.28","390","313","55.48","154","118","56.62","26","16","61.90","236","195","54.76","9","9","50.00","324","247","56.74","6","6","50.00","9.87","90.81","1.007","130","199","146","458","47.10","224","267","257","46.57"
"55","Patric Hornqvist","FLA","R","44","557.31666666667","536","427","55.66","410","329","55.48","321","250","56.22","30","29","50.85","23.7","23.47","50.24","238","209","53.24","91","99","47.89","15","21","41.67","147","110","57.20","8","6","57.14","260","168","60.75","5","2","71.43","9.35","88.40","0.977","124","134","41","448","75.15","224","204","114","66.27"
"522","Ben Thomas","T.B","D","5","67.15","64","51","55.65","53","39","57.61","41","24","63.08","5","4","55.56","3.23","2.22","59.32","32","29","52.46","16","7","69.57","3","2","60.00","16","22","42.11","0","1","0.00","28","20","58.33","2","1","66.67","12.20","83.33","0.955","9","8","8","58","52.94","24","13","9","72.73"
"856","Egor Zamula","PHI","D","2","33.816666666667","35","28","55.56","28","24","53.85","19","17","52.78","2","1","66.67","1.99","1.59","55.56","17","16","51.52","7","7","50.00","2","1","66.67","10","9","52.63","0","0","-","16","11","59.26","0","0","-","10.53","94.12","1.046","2","12","4","27","33.33","9","15","13","40.91"
"206","Tyler Toffoli","MTL","C, R","52","739.91666666667","788","632","55.49","570","486","53.98","410","344","54.38","40","42","48.78","35.08","36.53","48.99","394","306","56.29","135","137","49.63","24","26","48.00","259","169","60.51","12","6","66.67","353","268","56.84","2","6","25.00","9.76","87.79","0.975","129","138","86","635","60.00","273","192","191","58.84"
"632","Lane Pederson","ARI","C","15","149.8","158","127","55.44","124","98","55.86","81","84","49.09","7","9","43.75","7.06","6.49","52.08","63","66","48.84","31","30","50.82","4","6","40.00","32","36","47.06","2","1","66.67","77","51","60.16","1","1","50.00","8.64","89.29","0.979","31","26","11","146","73.81","59","37","28","67.82"
"572","Roope Hintz","DAL","L","41","580.16666666667","571","460","55.38","437","347","55.74","318","255","55.50","34","21","61.82","25.67","23.16","52.57","286","217","56.86","125","83","60.10","20","10","66.67","161","134","54.58","12","5","70.59","253","191","56.98","2","5","28.57","10.69","91.76","1.025","142","124","57","469","71.36","276","179","159","63.45"
"828","Grigori Denisenko","FLA","L","7","81.783333333333","67","54","55.37","55","38","59.14","39","31","55.71","6","5","54.55","2.7","2.05","56.82","23","22","51.11","12","10","54.55","4","2","66.67","11","12","47.83","0","2","0.00","41","31","56.94","2","1","66.67","15.38","83.87","0.993","19","24","8","59","70.37","30","37","16","65.22"
"823","Jesperi Kotkaniemi","MTL","C","56","717.06666666667","715","577","55.34","495","434","53.28","349","294","54.28","26","26","50.00","25.12","26.98","48.22","336","279","54.63","108","112","49.09","17","14","54.84","228","167","57.72","8","11","42.11","329","250","56.82","1","1","50.00","7.45","91.16","0.986","114","145","68","634","62.64","228","213","175","56.58"
"422","Jason Dickinson","DAL","C","51","730.03333333333","695","561","55.33","495","423","53.92","369","289","56.08","25","27","48.08","28.22","21.95","56.25","336","245","57.83","129","101","56.09","12","14","46.15","207","144","58.97","8","4","66.67","302","259","53.83","3","8","27.27","6.78","90.66","0.974","98","177","122","633","44.55","172","232","214","44.56"
"60","Erik Johnson","COL","D","4","41.75","47","38","55.29","36","30","54.55","25","19","56.82","3","1","75.00","2.97","1.56","65.64","24","18","57.14","12","8","60.00","2","1","66.67","12","10","54.55","1","0","100.00","19","17","52.78","0","0","-","12.00","94.74","1.067","3","9","8","37","27.27","12","18","16","42.86"
"548","Connor McDavid","EDM","C","56","995.88333333333","1095","886","55.28","827","682","54.80","621","500","55.40","78","53","59.54","59.32","40.2","59.60","568","445","56.07","237","169","58.37","32","24","57.14","331","276","54.53","33","18","64.71","450","372","54.74","7","9","43.75","12.56","89.40","1.020","171","193","95","587","64.29","385","289","231","62.50"
"421","Shea Theodore","VGK","D","53","1015.6833333333","1083","877","55.26","785","650","54.70","565","473","54.43","67","38","63.81","50.54","43.49","53.75","542","418","56.46","217","185","53.98","32","20","61.54","325","233","58.24","22","11","66.67","463","386","54.53","12","7","63.16","11.86","91.97","1.038","176","222","92","695","65.67","366","337","254","59.03"
"316","Barclay Goodrow","T.B","C","55","688.98333333333","658","533","55.25","520","404","56.28","393","305","56.30","39","23","62.90","36.55","21.89","62.54","333","279","54.41","138","100","57.98","21","11","65.63","195","179","52.14","6","9","40.00","281","212","57.00","9","3","75.00","9.92","92.46","1.024","104","208","124","465","45.61","181","252","235","43.51"
"865","Peyton Krebs","VGK","C","4","42.616666666667","37","30","55.22","30","20","60.00","26","13","66.67","3","2","60.00","1.75","1.29","57.63","16","16","50.00","8","6","57.14","0","1","0.00","8","10","44.44","1","0","100.00","16","12","57.14","2","1","66.67","11.54","84.62","0.962","7","11","3","35","70.00","13","14","5","72.22"
"201","Christopher Tanev","CGY","D","56","1031.1","928","753","55.21","722","550","56.76","511","389","56.78","41","26","61.19","45.19","27.5","62.17","460","341","57.43","182","116","61.07","22","17","56.41","278","225","55.27","13","8","61.90","404","345","53.94","4","1","80.00","8.02","93.32","1.013","132","222","171","831","43.56","318","334","334","48.77"
"634","Mason Marchment","FLA","L","33","433.73333333333","413","335","55.21","305","267","53.32","230","193","54.37","20","16","55.56","20.84","15.46","57.40","202","145","58.21","89","59","60.14","11","8","57.89","113","86","56.78","4","5","44.44","183","170","51.84","4","3","57.14","8.70","91.71","1.004","57","102","68","324","45.60","126","138","135","48.28"
"824","Andrei Svechnikov","CAR","R","55","803.41666666667","854","695","55.13","636","536","54.27","461","396","53.79","43","39","52.44","43.98","36.91","54.37","414","344","54.62","182","134","57.59","24","21","53.33","232","210","52.49","12","10","54.55","383","295","56.49","5","5","50.00","9.33","90.15","0.995","157","190","108","593","59.25","285","276","236","54.70"
"565","Travis Konecny","PHI","R","50","680.25","684","557","55.12","499","435","53.43","355","335","51.45","30","33","47.62","28.05","26.83","51.12","294","259","53.16","99","106","48.29","18","15","54.55","195","153","56.03","7","9","43.75","350","265","56.91","3","6","33.33","8.45","90.15","0.986","144","175","103","536","58.30","223","219","179","55.47"
"275","Blake Coleman","T.B","C","55","703.85","679","553","55.11","542","424","56.11","411","317","56.46","41","27","60.29","37.97","23.2","62.08","351","288","54.93","139","107","56.50","23","11","67.65","212","181","53.94","8","12","40.00","281","222","55.86","7","3","70.00","9.98","91.48","1.015","108","201","105","498","50.70","182","252","198","47.89"
"434","Tyler Bertuzzi","DET","L","9","126.96666666667","119","97","55.09","86","79","52.12","69","63","52.27","5","5","50.00","6.09","5.62","52.01","58","45","56.31","20","18","52.63","4","3","57.14","38","27","58.46","0","0","-","46","44","51.11","1","0","100.00","7.25","92.06","0.993","20","32","9","93","68.97","41","44","27","60.29"
"638","Dan Renouf","COL","D","18","176.11666666667","169","138","55.05","128","102","55.65","97","78","55.43","7","8","46.67","7.65","5.37","58.78","84","59","58.74","31","24","56.36","3","4","42.86","53","35","60.23","4","2","66.67","80","67","54.42","0","2","0.00","7.22","89.74","0.970","9","26","23","190","28.13","24","44","50","32.43"
"396","MacKenzie Weegar","FLA","D","54","1025.75","955","780","55.04","750","596","55.72","575","440","56.65","60","35","63.16","48.7","34.06","58.84","447","364","55.12","171","148","53.61","23","21","52.27","276","216","56.10","21","8","72.41","452","364","55.39","14","4","77.78","10.43","92.05","1.025","148","239","211","669","41.23","322","324","388","45.35"
"549","Jack Eichel","BUF","C","21","355.93333333333","323","264","55.03","258","203","55.97","173","150","53.56","12","21","36.36","13.81","14.89","48.12","150","128","53.96","67","49","57.76","5","9","35.71","83","79","51.23","3","3","50.00","159","103","60.69","4","6","40.00","6.94","86.00","0.929","64","100","39","220","62.14","121","129","80","60.20"
"489","Alex Tuch","VGK","R","55","769.78333333333","780","638","55.01","570","452","55.77","402","333","54.69","42","25","62.69","37.32","29.59","55.78","394","295","57.18","146","132","52.52","18","16","52.94","248","163","60.34","14","4","77.78","335","280","54.47","9","5","64.29","10.45","92.49","1.029","124","154","66","615","65.26","231","223","187","55.26"
"195","Justin Dowling","DAL","C","27","263.83333333333","233","191","54.95","172","155","52.60","123","102","54.67","8","11","42.11","8.75","8.9","49.57","96","95","50.26","40","43","48.19","5","8","38.46","56","52","51.85","2","0","100.00","114","84","57.58","0","3","0.00","6.50","89.22","0.957","34","50","22","277","60.71","54","62","42","56.25"
"278","Josh Leivo","CGY","L","38","389.35","369","303","54.91","270","222","54.88","182","169","51.85","12","15","44.44","16.44","12.57","56.67","173","146","54.23","71","48","59.66","8","8","50.00","102","98","51.00","4","6","40.00","171","138","55.34","0","0","-","6.59","91.12","0.977","66","75","52","345","55.93","115","103","96","54.50"
"842","Jordan Gross","ARI","D","7","91.933333333333","91","75","54.82","70","55","56.00","50","36","58.14","4","7","36.36","4.4","3.57","55.20","44","35","55.70","23","17","57.50","2","4","33.33","21","18","53.85","2","3","40.00","40","37","51.95","0","0","-","8.00","80.56","0.886","18","14","10","80","64.29","36","24","19","65.45"
"716","Dylan Coghlan","VGK","D","29","375.56666666667","376","310","54.81","268","230","53.82","189","169","52.79","13","16","44.83","17.14","17.17","49.96","197","162","54.87","72","81","47.06","7","11","38.89","125","81","60.68","5","5","50.00","152","119","56.09","1","0","100.00","6.88","90.53","0.974","46","74","35","317","56.79","115","112","76","60.21"
"281","Mike Reilly","BOS, OTT","D","55","905.93333333333","920","759","54.79","742","584","55.96","539","436","55.28","47","43","52.22","38.77","31.99","54.79","429","362","54.24","160","137","53.87","28","21","57.14","269","225","54.45","13","17","43.33","425","347","55.05","6","5","54.55","8.72","90.14","0.989","89","170","135","802","39.73","240","252","291","45.20"
"628","Markus Nutivaara","FLA","D","30","449.8","432","357","54.75","343","283","54.79","244","210","53.74","21","20","51.22","19.83","16.45","54.66","200","157","56.02","79","57","58.09","15","14","51.72","121","100","54.75","4","4","50.00","211","174","54.81","2","2","50.00","8.61","90.48","0.991","73","114","52","367","58.40","117","143","108","52.00"
"159","Matt Duchene","NSH","C","33","440.76666666667","488","404","54.71","375","316","54.27","275","246","52.78","21","30","41.18","19.93","21.45","48.16","240","198","54.79","93","78","54.39","10","11","47.62","147","120","55.06","6","8","42.86","221","182","54.84","5","10","33.33","7.64","87.80","0.954","91","65","42","346","68.42","171","105","100","63.10"
"656","Clayton Keller","ARI","R","56","776.9","795","658","54.71","602","496","54.83","431","363","54.28","41","44","48.24","36.47","35.61","50.59","367","348","51.33","162","145","52.77","22","23","48.89","205","203","50.25","11","11","50.00","374","268","58.26","8","6","57.14","9.51","87.88","0.974","142","135","82","691","63.39","237","196","159","59.85"
"107","Lars Eller","WSH","C","44","593.06666666667","595","493","54.69","446","385","53.67","317","267","54.28","29","30","49.15","29.58","21.15","58.30","268","212","55.83","111","82","57.51","12","11","52.17","157","130","54.70","5","11","31.25","288","239","54.65","10","6","62.50","9.15","88.76","0.979","131","132","85","411","60.65","206","192","158","56.59"
"472","Pierre-Edouard Bellemare","COL","C","53","482.33333333333","437","363","54.63","305","256","54.37","221","182","54.84","16","11","59.26","19.86","11.38","63.58","196","139","58.51","82","47","63.57","5","5","50.00","114","92","55.34","6","6","50.00","211","188","52.88","3","0","100.00","7.24","93.96","1.012","59","85","84","464","41.26","100","128","160","38.46"
"688","Jesper Bratt","N.J","L","46","607.1","600","499","54.60","469","374","55.63","335","267","55.65","29","24","54.72","27.4","23.05","54.31","289","245","54.12","112","82","57.73","14","13","51.85","177","163","52.06","9","7","56.25","291","231","55.75","6","3","66.67","8.66","91.01","0.997","149","128","83","509","64.22","219","162","158","58.09"
"890","Tyce Thompson","N.J","R","7","60.016666666667","48","40","54.55","36","30","54.55","17","24","41.46","1","4","20.00","2.16","2.24","49.08","27","16","62.79","10","7","58.82","1","4","20.00","17","9","65.38","0","0","-","19","21","47.50","0","0","-","5.88","83.33","0.892","14","11","5","62","73.68","17","15","8","68.00"
"289","Joel Edmundson","MTL","D","55","963.91666666667","980","817","54.54","712","613","53.74","512","437","53.95","50","27","64.94","41.88","33.77","55.36","487","376","56.43","166","149","52.70","26","15","63.41","321","227","58.58","15","10","60.00","429","379","53.09","8","2","80.00","9.77","93.82","1.036","129","186","135","678","48.86","291","274","335","46.49"
"296","Jonathan Huberdeau","FLA","L","55","771.6","731","610","54.51","590","476","55.35","455","376","54.75","52","36","59.09","35.56","32.19","52.49","364","290","55.66","127","121","51.21","27","23","54.00","237","169","58.37","15","10","60.00","320","267","54.51","8","2","80.00","11.43","90.43","1.019","169","188","74","602","69.55","314","278","168","65.15"
"477","Sam Bennett","CGY, FLA","C","48","587.65","583","487","54.49","445","372","54.47","322","284","53.14","31","31","50.00","26.44","21.68","54.95","286","230","55.43","104","100","50.98","13","16","44.83","182","130","58.33","14","13","51.85","256","220","53.78","4","2","66.67","9.63","89.08","0.987","115","123","67","483","63.19","197","176","131","60.06"
"569","Mathew Barzal","NYI","C","55","885.48333333333","878","735","54.43","682","539","55.86","518","388","57.17","52","37","58.43","42.11","34.81","54.75","464","374","55.37","200","126","61.35","33","22","60.00","264","248","51.56","12","8","60.00","369","310","54.34","7","5","58.33","10.04","90.46","1.005","131","119","49","726","72.78","253","183","161","61.11"
