"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"524","Jakub Zboril","BOS","D","42","25.383333333333","0.60436507936508","0","4.73","0","4.73","4.73","100.00","0","-","0.15","4.73","2.36","2.36","0","0","0","0","0","0","0","0","0","2.36","2.36","2.36","0","0","0","0","-"
"69","Nicklas Backstrom","WSH","C","55","168.18333333333","3.0578787878788","1.78","6.06","1.43","4.64","7.85","78.57","9.28","19.23","1.47","15.7","13.56","8.56","2.5","0","0.36","0","0","0","0","0","0","1.78","0.36","1.07","0.71","0","7.49","9.99","15.29"
"455","Nikolaj Ehlers","WPG","L","47","78.466666666667","1.6695035460993","4.59","5.35","0.76","4.59","9.94","86.67","26","17.65","1.49","39.76","28.29","14.53","1.53","0.76","2.29","0","0","0","0","0","0","1.53","0.76","0","3.82","0","0","0","-"
"606","Adam Fox","NYR","D","55","199.15","3.6209090909091","0.6","6.33","2.11","4.22","6.93","74.19","8.13","7.41","0.61","13.86","10.54","4.52","0.3","0","0.9","0","0","0","0","0","0","1.21","1.21","0","1.21","0.9","0","0","-"
"312","Hampus Lindholm","ANA","D","18","14.633333333333","0.81296296296296","0","4.1","0","4.1","4.1","100.00","12.3","0.00","0.9","20.5","20.5","4.1","0","0","0","0","0","0","0","0","0","0","0","0","4.1","0","0","0","-"
"102","Alec Martinez","VGK","D","53","77.316666666667","1.4588050314465","2.33","4.66","0.78","3.88","6.98","100.00","15.52","15.00","1.48","24.83","21.73","8.54","0.78","0","1.55","1.55","0.78","0.78","0","0","0","0.78","0.78","0","2.33","2.33","0","0","-"
"283","Jonathan Huberdeau","FLA","L","55","237.11666666667","4.3112121212121","1.27","4.81","1.01","3.8","6.07","72.73","10.63","11.90","1","18.22","13.41","7.59","2.28","0.25","1.27","0.51","0.25","0.25","0","0","0","2.53","0.76","0.51","1.77","0.25","1.01","0.51","16.87"
"300","Colin Miller","BUF","D","48","49.15","1.0239583333333","1.22","3.66","0","3.66","4.88","80.00","13.43","9.09","1","20.75","17.09","1.22","1.22","0","2.44","0","0","0","0","0","0","2.44","2.44","1.22","0","0","0","0","-"
"782","Dominik Kahun","EDM","C","48","16.383333333333","0.34131944444444","0","3.66","0","3.66","3.66","100.00","3.66","0.00","0.89","10.99","10.99","10.99","3.66","0","0","0","0","0","0","0","0","0","0","0","0","0","3.66","3.66","183.11"
"399","Andre Burakovsky","COL","L","53","115.3","2.1754716981132","2.08","5.2","1.56","3.64","7.29","77.78","11.97","17.39","1.03","19.25","14.05","11.45","1.04","0.52","0.52","0","0","0","0","0","0","2.08","0.52","0","4.16","0","0","0","-"
"143","Mike Hoffman","STL","C","52","99.333333333333","1.9102564102564","4.23","6.04","2.42","3.62","10.27","73.91","22.95","18.42","1.91","36.85","30.2","11.48","1.21","0","3.02","0","0","0","0","0","0.6","1.21","0.6","0.6","0.6","1.21","0","0","-"
"37","Sidney Crosby","PIT","C","55","166.06666666667","3.0193939393939","1.81","6.14","2.53","3.61","7.95","75.86","13.37","13.51","1.94","22.04","16.98","14.09","6.5","0","3.25","0.72","0.36","0.36","0","0","0","3.97","1.45","0","2.17","0","36.49","33.96","18.71"
"630","Dante Fabbro","NSH","D","40","16.6","0.415","3.61","3.61","0","3.61","7.23","100.00","10.84","33.33","0.79","18.07","18.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.61","0","0","-"
"362","Alexander Kerfoot","TOR","C","56","34","0.60714285714286","0","3.53","0","3.53","3.53","33.33","5.29","0.00","1.2","12.35","10.59","12.35","7.06","0","0","3.53","1.76","1.76","0","0","0","3.53","0","0","1.76","0","10.59","12.35","81.45"
"643","Pierre-Luc Dubois","CBJ, WPG","C, L","46","70.65","1.5358695652174","0.85","4.25","0.85","3.4","5.1","46.15","13.59","6.25","1.5","22.93","16.99","14.44","3.4","0","0","1.7","0.85","0.85","0","0","0","1.7","0","1.7","4.25","0","5.94","5.94","42.46"
"650","Filip Hronek","DET","D","56","141.13333333333","2.5202380952381","0","4.68","1.28","3.4","4.68","78.57","7.65","0.00","0.65","19.98","13.6","2.98","0","0","2.55","0.85","0.43","0.43","0","0","0.43","0.85","0","0.85","1.28","0","0","0","-"
"836","Mikko Lehtonen","CBJ, TOR","D","26","17.633333333333","0.67820512820513","0","3.4","0","3.4","3.4","50.00","6.81","0.00","0.59","13.61","13.61","0","0","0","0","0","0","0","0","0","3.4","6.81","3.4","0","0","0","0","0","-"
"168","Tyson Barrie","EDM","D","56","194.65","3.4758928571429","1.23","5.86","2.47","3.39","7.09","63.89","7.09","17.39","0.57","17.26","9.86","4.01","0","0","0.92","0.62","0.31","0.31","0","0","0","0.31","0.62","0","0.92","1.54","0","0","-"
"239","John Klingberg","DAL","D","53","159.13333333333","3.0025157232704","0.75","5.66","2.26","3.39","6.41","56.67","12.07","6.25","0.7","19.98","14.7","1.89","0.38","0","1.13","0.75","0.38","0.38","0","0","1.13","1.13","0","0","1.13","0.38","0","0","-"
"162","Nick Leddy","NYI","D","56","124.25","2.21875","0.48","4.83","1.45","3.38","5.31","57.89","7.73","6.25","0.65","12.07","10.14","2.9","0.97","0.48","1.45","0","0","0","0","0","0","1.93","0","0.97","0.48","0.48","0","0","-"
"40","Anze Kopitar","L.A","C","56","177.93333333333","3.177380952381","1.01","6.74","3.37","3.37","7.76","85.19","8.43","12.00","0.76","20.57","11.8","7.08","0.67","0.34","2.02","0","0","0","0","0","0","2.36","0","1.35","1.69","0","40.13","25.96","20.47"
"156","Oliver Ekman-Larsson","ARI","D","46","108.8","2.3652173913043","1.1","6.62","3.31","3.31","7.72","82.35","9.93","11.11","0.68","17.1","11.58","3.86","0.55","0","0","3.31","1.65","1.65","0","0","0","0","0.55","1.1","0.55","0","0","0","-"
"512","Noah Hanifin","CGY","D","47","36.233333333333","0.7709219858156","0","4.97","1.66","3.31","4.97","75.00","6.62","0.00","0.5","18.22","8.28","6.62","0","0","0","3.31","1.66","1.66","0","0","0","1.66","0","0","1.66","0","0","0","-"
"699","Eeli Tolvanen","NSH","R","39","90.783333333333","2.3277777777778","3.97","3.97","0.66","3.3","7.93","75.00","15.86","25.00","0.99","31.06","18.51","13.88","0","0.66","1.32","0","0","0","0","0","0","0","0.66","0","0","0","0","0","-"
"523","Timo Meier","S.J","R","54","93.3","1.7277777777778","1.29","5.14","1.93","3.22","6.43","90.91","15.43","8.33","2.21","27.01","20.58","14.15","7.07","0","3.22","0","0","0","0","0","1.29","3.22","1.93","1.29","3.86","0","0.64","2.57","12.86"
"713","Martin Necas","CAR","C","53","94.983333333333","1.7921383647799","2.53","4.42","1.26","3.16","6.95","91.67","12","21.05","1.33","19.58","15.79","8.21","2.53","0","0","0","0","0","0","0","0","7.58","1.26","0.63","3.16","0","6.95","9.48","26.73"
"130","TJ Brodie","TOR","D","56","38.616666666667","0.68958333333333","0","4.66","1.55","3.11","4.66","50.00","9.32","0.00","0.46","17.09","12.43","1.55","0","0","0","0","0","0","0","0","0","1.55","3.11","1.55","4.66","0","0","0","-"
"518","Connor McDavid","EDM","C","56","233.83333333333","4.1755952380952","2.31","7.18","4.11","3.08","9.49","78.72","14.88","15.52","1.7","22.32","17.96","15.14","5.39","0.51","1.8","1.03","0.51","0.51","0","0","0.26","3.34","0.77","0","2.05","0","2.82","0.77","20.16"
"414","Nathan MacKinnon","COL","C","48","195.46666666667","4.0722222222222","2.46","5.22","2.15","3.07","7.67","80.65","19.95","12.31","1.94","34.07","25.78","19.65","4.3","0.31","3.99","0","0","0","0","0","0","2.76","0.61","2.15","2.15","0.61","6.75","5.53","16.88"
"765","Andrei Svechnikov","CAR","R","55","157.6","2.8654545454545","1.52","4.95","1.9","3.05","6.47","58.62","11.8","12.90","1.22","30.46","17.13","13.71","1.9","0","1.14","1.52","0.76","0.76","0","0","0.38","4.57","0.38","1.52","1.52","0","0","0","-"
"152","Victor Hedman","T.B","D","54","177.75","3.2916666666667","0.34","7.76","4.73","3.04","8.1","77.42","10.13","3.33","0.93","26.67","16.88","6.08","0.68","0","1.35","1.35","0.68","0.68","0","0","0.34","2.03","0","0.68","1.01","1.01","0","0","-"
"28","Alexander Radulov","DAL","R","11","39.916666666667","3.6287878787879","1.5","7.52","4.51","3.01","9.02","50.00","7.52","20.00","1.02","9.02","7.52","9.02","6.01","0","1.5","0","0","0","0","0","0","1.5","0","1.5","1.5","0","1.5","1.5","75.16"
"656","Janne Kuokkanen","N.J","C, L","50","60.083333333333","1.2016666666667","1","3","0","3","3.99","66.67","7.99","12.50","1.42","9.99","9.99","8.99","5.99","0","1","0","0","0","0","0","0","0","1","2","2","0","0","3","0.00"
"586","Adam Gaudette","CHI, VAN","C","40","40.083333333333","1.0020833333333","0","4.49","1.5","2.99","4.49","75.00","7.48","0.00","1.5","14.97","11.98","14.97","1.5","0","0","2.99","1.5","1.5","0","0","0","1.5","0","0","2.99","0","22.45","22.45","74.84"
"608","Charlie McAvoy","BOS","D","51","100.66666666667","1.9738562091503","0.6","4.17","1.19","2.98","4.77","57.14","4.77","12.50","0.59","16.09","11.92","3.58","0","0","0.6","2.38","1.19","1.19","0","0","0","2.38","1.79","0","2.38","2.98","0","0","-"
"65","Claude Giroux","PHI","C","54","141.6","2.6222222222222","0.42","4.24","1.27","2.97","4.66","61.11","8.9","4.76","1.2","22.46","17.37","9.32","2.12","0","1.27","0","0","0","0","0","0.42","0.42","0","0.42","1.69","0","27.54","15.68","27.00"
"331","Matt Grzelcyk","BOS","D","37","101.05","2.7310810810811","0.59","3.56","0.59","2.97","4.16","58.33","5.34","11.11","0.27","9.5","5.94","1.78","0","0","0.59","2.38","1.19","1.19","0","0","0","0.59","1.19","1.78","1.78","1.19","0","0","-"
"463","Tony DeAngelo","NYR","D","6","20.4","3.4","0","2.94","0","2.94","2.94","100.00","5.88","0.00","0.44","17.65","11.76","0","0","0","2.94","0","0","0","0","0","0","0","0","0","0","2.94","0","0","-"
"466","Kasperi Kapanen","PIT","R","40","61.583333333333","1.5395833333333","0.97","2.92","0","2.92","3.9","66.67","4.87","20.00","0.5","7.79","5.85","4.87","1.95","0","0","0","0","0","0","0","0","5.85","0","1.95","3.9","0","0","0","-"
"612","Carl Grundstrom","L.A","R","47","41.15","0.87553191489362","0","2.92","0","2.92","2.92","66.67","7.29","0.00","1.36","7.29","7.29","7.29","5.83","0","2.92","0","0","0","0","0","0","0","0","4.37","5.83","0","0","0","-"
"122","Roman Josi","NSH","D","47","144.88333333333","3.0826241134752","0.41","5.38","2.48","2.9","5.8","66.67","11.18","3.70","0.84","25.26","16.57","6.21","0","0","0.83","0.83","0.41","0.41","0","0","0","1.66","0.41","0.41","0.83","0.83","0","0","-"
"591","Matt Roy","L.A","D","44","20.916666666667","0.47537878787879","0","2.87","0","2.87","2.87","50.00","0","-","0.29","20.08","8.61","8.61","2.87","2.87","2.87","0","0","0","0","0","0","0","0","0","0","2.87","0","0","-"
"33","David Krejci","BOS","C","51","128.35","2.5166666666667","1.4","6.08","3.27","2.8","7.48","61.54","5.14","27.27","0.5","12.15","8.41","2.34","0.93","0","1.87","0","0","0","0","0","0","1.4","0.93","0","2.34","0.47","8.41","6.08","27.14"
"114","Josh Bailey","NYI","R","54","108.03333333333","2.0006172839506","0","5","2.22","2.78","5","56.25","8.33","0.00","0.8","13.88","11.11","6.11","1.11","0","0.56","0","0","0","0","0","0","4.44","0","1.11","1.67","0","0","1.11","0.00"
"64","Jeff Petry","MTL","D","55","130.21666666667","2.3675757575758","1.84","5.07","2.3","2.76","6.91","78.95","11.98","15.38","0.9","21.2","14.74","5.07","0.92","0","1.84","0.92","0.46","0.46","0","0","0","0.92","0.92","2.3","2.76","0.46","0","0","-"
"374","Dominik Kubalik","CHI","L","55","132.55","2.41","1.81","4.53","1.81","2.72","6.34","77.78","15.84","11.43","1.47","31.23","19.01","10.41","1.81","0.91","1.36","0.91","0.45","0.45","0","0","0","1.36","0.45","1.36","3.62","0","0","0.45","0.00"
"568","Tanner Kero","DAL","C","39","22.05","0.56538461538462","0","5.44","2.72","2.72","5.44","100.00","8.16","0.00","0.52","8.16","8.16","2.72","2.72","0","0","0","0","0","0","0","0","2.72","2.72","0","5.44","0","2.72","5.44","90.70"
"97","Mikael Backlund","CGY","C","54","89.15","1.6509259259259","0","4.04","1.35","2.69","4.04","66.67","10.1","0.00","1.16","21.54","16.83","10.1","3.37","0","1.35","2.69","1.35","1.35","0","0","0","2.69","0","1.35","2.69","0","24.9","18.17","38.91"
"259","Vincent Trocheck","CAR","C","47","133.7","2.8446808510638","3.14","4.94","2.24","2.69","8.08","69.23","10.32","30.43","2.24","19.75","16.6","18.85","10.32","0","0.9","0.9","0.45","0.45","0","0","0","1.8","0","0.9","4.49","0.45","11.22","7.63","26.71"
"19","Shea Weber","MTL","D","48","112.6","2.3458333333333","2.13","3.73","1.07","2.66","5.86","78.57","13.85","15.38","0.86","26.64","19.72","2.66","0.53","0","0","0","0","0","0","0","0","1.07","0","1.07","0","1.07","0","0","-"
"545","Jack Roslovic","CBJ","C","48","90.1","1.8770833333333","2.66","4","1.33","2.66","6.66","83.33","6.66","40.00","1.17","9.99","8.66","7.99","2","0","0","1.33","0.67","0.67","0","0","0","4.66","1.33","1.33","3.33","0","11.99","13.98","30.74"
"287","Mark Scheifele","WPG","C","56","183.21666666667","3.2717261904762","1.31","4.26","1.64","2.62","5.57","77.27","11.79","11.11","1.28","21.61","15.39","10.15","1.64","0","2.29","1.31","0.65","0.65","0","0","0","1.31","0.65","0.65","2.29","0.33","11.46","5.89","21.63"
"776","Adam Boqvist","CHI","D","34","114.66666666667","3.3725490196078","0.52","3.66","1.05","2.62","4.19","57.14","6.28","8.33","0.64","12.56","8.9","6.28","1.57","0","0.52","0","0","0","0","0","1.05","1.57","0.52","1.05","1.57","1.57","0","0","-"
"541","Roope Hintz","DAL","L","41","115.96666666667","2.8284552845528","3.1","6.21","3.62","2.59","9.31","75.00","11.9","26.09","1.63","23.28","19.66","14.49","7.76","0","1.03","0","0","0","0","0","0","1.03","0.52","0.52","2.07","0","11.38","8.8","29.19"
"289","Dougie Hamilton","CAR","D","55","163.6","2.9745454545455","0.73","5.87","3.3","2.57","6.6","58.06","12.47","5.88","1.01","31.54","18.34","9.9","0","0","1.47","0.73","0.37","0.37","0","0","0","1.83","0.73","1.1","0.37","1.1","0","0","-"
"401","Shea Theodore","VGK","D","53","163.16666666667","3.0786163522013","0","5.52","2.94","2.57","5.52","78.95","13.24","0.00","0.94","28.31","19.49","5.52","0","0","1.47","0.74","0.37","0.37","0","0","0","1.1","0.74","1.47","1.1","0","0","0","-"
"115","Tyler Myers","VAN","D","55","48.95","0.89","0","3.68","1.23","2.45","3.68","75.00","12.26","0.00","0.76","15.93","12.26","7.35","0","0","1.23","2.45","1.23","1.23","0","0","0","1.23","2.45","0","2.45","1.23","0","0","-"
"285","Ryan Strome","NYR","C","56","173.71666666667","3.1020833333333","1.04","5.18","2.76","2.42","6.22","62.07","7.25","14.29","0.97","17.27","11.74","10.02","2.42","0","1.04","0","0","0","0","0","0.35","1.73","0.35","0.69","2.42","0","12.43","11.74","17.76"
"247","Ondrej Palat","T.B","L","55","174.36666666667","3.170303030303","2.41","4.47","2.06","2.41","6.88","66.67","9.29","25.93","1.21","17.55","12.73","8.95","3.44","0","0.69","0.69","0.34","0.34","0","0","0","1.03","0.69","1.38","1.03","0.34","0","0.34","0.00"
"91","David Perron","STL","L","56","150.63333333333","2.689880952381","2.39","5.97","3.58","2.39","8.36","80.77","20.71","11.54","2.14","39.43","27.09","14.74","2.79","0","2.79","2.39","1.19","1.19","0","0","0","2.39","0","0","1.59","0.8","0","0","-"
"201","Evgeny Kuznetsov","WSH","C","41","100.4","2.4487804878049","0.6","4.18","1.79","2.39","4.78","53.33","11.95","5.00","1.4","18.53","15.54","8.37","4.18","0","0.6","0","0","0","0","0","0","1.2","0.6","1.2","2.99","0","4.78","5.98","26.56"
"211","Cam Fowler","ANA","D","56","100.26666666667","1.7904761904762","0","2.39","0","2.39","2.39","80.00","7.78","0.00","0.47","20.94","9.57","5.39","0","0","2.39","1.2","0.6","0.6","0","0","0.6","1.2","0","0","0.6","0.6","0","0","-"
"420","Darnell Nurse","EDM","D","56","77.15","1.3776785714286","0.78","4.67","2.33","2.33","5.44","58.33","9.33","8.33","0.69","15.55","10.89","3.89","0","0","0","0","0","0","0","0","0","3.11","2.33","0","0","0.78","0","0","-"
"526","Mikko Rantanen","COL","R","52","206.5","3.9711538461538","2.62","4.36","2.03","2.32","6.97","72.73","17.72","14.75","2.18","28.77","22.66","15.11","4.65","0.29","0.87","2.32","1.16","1.16","0","0","0.29","0.58","0.87","0.58","2.32","0","0.29","1.74","4.15"
"292","J.T. Miller","VAN","C","53","183.36666666667","3.459748427673","0.98","4.91","2.62","2.29","5.89","75.00","8.51","11.54","1","19.31","15.05","10.8","1.31","0","0.65","0","0","0","0","0","0","2.62","0.98","0.33","2.29","0","0.98","2.94","8.18"
"110","Drew Doughty","L.A","D","56","184","3.2857142857143","1.96","3.59","1.3","2.28","5.54","62.96","14.02","13.95","1.07","29.35","19.89","7.5","0.65","0","1.63","0.65","0.33","0.33","0","0","0","0.65","0.33","0","0.33","0.33","0","0","-"
"68","Phil Kessel","ARI","R","56","159.81666666667","2.853869047619","1.5","3.38","1.13","2.25","4.88","68.42","10.14","14.81","0.85","20.65","13.14","8.26","1.13","0","1.5","1.5","0.75","0.75","0","0","0","0.75","0.38","0.38","0","0","0","0","-"
"517","Pavel Zacha","N.J","C","50","133.23333333333","2.6646666666667","2.25","2.7","0.45","2.25","4.95","84.62","12.61","17.86","1.38","20.27","17.11","11.26","2.25","0","1.35","0.9","0.45","0.45","0","0","0","1.8","0","0.9","0.9","0","22.97","22.52","22.74"
"311","Morgan Rielly","TOR","D","55","160.91666666667","2.9257575757576","0.37","4.1","1.86","2.24","4.47","57.14","8.2","4.55","0.57","17.15","10.07","5.97","1.12","0","1.49","0","0","0","0","0","0.37","2.61","0","1.12","1.12","0.75","0","0","-"
"94","Patrick Kane","CHI","R","55","215.21666666667","3.9130303030303","0.84","5.3","3.07","2.23","6.13","81.48","13.38","6.25","1.35","23.7","17.56","13.1","1.67","0","1.39","0","0","0","0","0","0.28","2.23","1.67","0.28","1.67","0.28","0","0","-"
"333","Oskar Sundqvist","STL","C","28","26.933333333333","0.96190476190476","2.23","4.46","2.23","2.23","6.68","50.00","8.91","25.00","1.64","8.91","8.91","8.91","8.91","0","2.23","0","0","0","0","0","0","2.23","0","2.23","0","0","11.14","4.46","159.12"
"562","Ivan Provorov","PHI","D","56","134.83333333333","2.4077380952381","0","4.45","2.22","2.22","4.45","58.82","8.01","0.00","0.53","18.24","10.68","3.56","0.44","0","0","0","0","0","0","0","0","1.78","0.89","0.44","1.78","0.89","0","0","-"
"101","Jake Muzzin","TOR","D","53","27.233333333333","0.51383647798742","2.2","2.2","0","2.2","4.41","100.00","19.83","11.11","1.06","30.84","19.83","8.81","0","0","2.2","0","0","0","0","0","0","2.2","0","4.41","2.2","2.2","0","0","-"
"66","Jordan Staal","CAR","C","53","136.86666666667","2.5823899371069","3.07","3.07","0.88","2.19","6.14","51.85","10.96","28.00","2.35","18.41","16.22","17.1","14.47","0","0.44","1.75","0.88","0.88","0","0","0.44","0.44","0.44","2.63","0.88","0","46.03","20.6","30.28"
"717","Josh Norris","OTT","C","56","139.03333333333","2.4827380952381","2.59","3.45","1.29","2.16","6.04","87.50","13.81","18.75","1.37","22.01","17.69","10.79","2.16","0","3.02","0","0","0","0","0","0","1.73","0.86","0","3.45","1.29","12.51","13.81","20.52"
"121","John Carlson","WSH","D","52","169.46666666667","3.2589743589744","1.06","4.25","2.12","2.12","5.31","55.56","10.27","10.34","1.07","23.01","16.29","7.79","0.71","0.35","0","0","0","0","0","0","0.35","0.71","1.42","1.06","1.42","0.71","0","0","-"
"530","Evgeny Svechnikov","DET","R","21","28.616666666667","1.3626984126984","2.1","2.1","0","2.1","4.19","100.00","8.39","25.00","1.49","16.77","10.48","10.48","4.19","0","2.1","0","0","0","0","0","0","0","0","2.1","0","0","0","0","-"
"305","Torey Krug","STL","D","51","144.13333333333","2.8261437908497","0.42","5","2.91","2.08","5.41","59.09","7.49","5.56","0.49","17.9","10.82","3.75","0","0","2.08","0.83","0.42","0.42","0","0","0","0.83","0","0.83","1.67","1.25","0","0","-"
"328","Filip Forsberg","NSH","L","39","115.73333333333","2.9675213675214","1.56","5.18","3.11","2.07","6.74","72.22","16.07","9.68","1.27","31.11","22.29","11.41","1.04","0","3.63","0","0","0","0","0","0.52","0.52","1.04","1.56","0","0","0","0","-"
"754","Quinn Hughes","VAN","D","56","203.26666666667","3.6297619047619","0","5.61","3.54","2.07","5.61","79.17","10.04","0.00","0.68","22.73","13.28","5.61","1.18","0","0.89","0.59","0.3","0.3","0","0","0.3","2.07","0.59","0.59","3.54","0.59","0","0","-"
"421","Rasmus Ristolainen","BUF","D","49","87.65","1.7887755102041","0.68","4.11","2.05","2.05","4.79","58.33","6.16","11.11","1.1","14.38","12.32","4.79","4.11","0","1.37","1.37","0.68","0.68","0","0","0","0.68","0","5.48","2.74","0","0","0","-"
"685","Mario Ferraro","S.J","D","56","58.416666666667","1.0431547619048","0","4.11","2.05","2.05","4.11","66.67","5.14","0.00","0.34","8.22","6.16","2.05","0","0","0","0","0","0","0","0","0","1.03","0","2.05","2.05","2.05","0","0","-"
"646","Mikhail Sergachev","T.B","D","56","117.61666666667","2.1002976190476","0","4.08","2.04","2.04","4.08","66.67","9.69","0.00","0.9","21.43","15.81","5.61","0","0","1.53","2.04","1.02","1.02","0","0","0","3.57","0","0.51","1.02","1.02","0","0","-"
"403","Ryan Hartman","MIN","R","51","59.183333333333","1.1604575163399","0","3.04","1.01","2.03","3.04","30.00","5.07","0.00","0.73","13.18","11.15","6.08","3.04","0","1.01","2.03","1.01","1.01","0","0","1.01","2.03","0","0","1.01","0","15.21","13.18","54.31"
"418","Elias Lindholm","CGY","C","56","177.71666666667","3.1735119047619","2.03","3.38","1.35","2.03","5.4","66.67","12.15","16.67","1.49","19.58","14.86","12.83","5.06","0","0.34","2.03","1.01","1.01","0","0","0","1.69","1.01","0.68","2.36","0.68","21.27","14.18","20.26"
"450","Sam Bennett","CGY, FLA","C","48","58.983333333333","1.2288194444444","1.02","2.03","0","2.03","3.05","50.00","8.14","12.50","1.32","14.24","10.17","12.21","5.09","0","2.03","0","0","0","0","0","0","2.03","1.02","5.09","6.1","0","9.16","5.09","65.39"
