"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"799","Ethen Frank","WSH","C","24","14.65","0.61041666666667","0","4.1","0","4.1","4.1","25.00","0","-","0.38","12.29","4.1","8.19","0","0","0","0","0","0","0","0","0","8.19","0","0","4.1","0","0","0","-"
"651","Lucas Raymond","DET","L","82","252.63333333333","3.0808943089431","1.9","6.89","2.85","4.04","8.79","72.55","10.45","18.18","1.3","18.76","14.01","13.06","1.9","0","2.14","0.47","0.24","0.24","0","0","0","2.37","0.71","0.47","1.66","0.24","0","0","-"
"159","Morgan Rielly","TOR","D","82","151.73333333333","1.850406504065","0.4","5.14","1.19","3.95","5.54","56.00","5.93","6.67","0.54","15.42","9.49","6.33","0.4","0","1.58","0.79","0.4","0.4","0","0","0","1.19","0.4","0","0.4","0","0","0","-"
"491","Erik Brannstrom","VAN","D","28","15.4","0.55","0","3.9","0","3.9","3.9","50.00","3.9","0.00","0.36","19.48","7.79","7.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"34","Drew Doughty","L.A","D","30","77.316666666667","2.5772222222222","0","4.66","0.78","3.88","4.66","75.00","10.09","0.00","0.9","20.95","12.42","8.54","0.78","0","1.55","0","0","0","0","0","0","0","0.78","0","0.78","0","0","0","-"
"347","Zach Werenski","CBJ","D","81","217.65","2.687037037037","1.38","5.51","1.65","3.86","6.89","78.13","13.23","10.42","0.9","31.98","17.64","11.58","0.28","0","1.1","1.1","0.55","0.55","0","0","0","1.1","1.38","0.28","1.1","0.28","0","0","-"
"760","Seamus Casey","N.J","D","14","15.533333333333","1.1095238095238","7.73","3.86","0","3.86","11.59","100.00","7.73","100.00","0.52","23.18","7.73","11.59","0","0","3.86","0","0","0","0","0","0","3.86","0","0","0","0","0","0","-"
"56","Victor Hedman","T.B","D","79","235.73333333333","2.9839662447257","1.02","5.85","2.04","3.82","6.87","64.29","10.94","9.30","1.26","31.82","20.11","10.94","0.76","0.25","2.04","1.02","0.51","0.51","0","0","0","2.55","0.25","0.25","0","1.02","0","0","-"
"30","Ryan McDonagh","T.B","D","82","15.733333333333","0.19186991869919","0","3.81","0","3.81","3.81","50.00","3.81","0.00","0.58","19.07","11.44","7.63","0","0","7.63","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"527","Evan Bouchard","EDM","D","82","269.15","3.2823170731707","0.67","5.13","1.34","3.79","5.8","60.47","10.25","6.52","0.94","22.52","13.82","8.03","0","0","1.34","1.34","0.67","0.67","0","0","0.22","2.45","1.34","0","1.11","0.67","0","0","-"
"618","Philip Broberg","STL","D","68","31.95","0.46985294117647","0","3.76","0","3.76","3.76","100.00","1.88","0.00","0.18","3.76","3.76","0","0","0","0","0","0","0","0","0","0","1.88","1.88","0","0","1.88","0","0","-"
"706","Mason Lohrei","BOS","D","77","163.68333333333","2.1257575757576","0.37","5.5","1.83","3.67","5.86","72.73","6.96","5.26","0.56","16.5","10.26","4.4","0.73","0","1.1","0.73","0.37","0.37","0","0","0","2.93","1.47","0.73","0.37","1.1","0","0","-"
"338","Dylan Strome","WSH","C","82","246.3","3.0036585365854","2.19","6.09","2.44","3.65","8.28","82.93","9.01","24.32","1.53","16.57","13.15","10.96","5.36","0","1.46","0.97","0.49","0.49","0","0","0.49","3.9","0.49","0.24","1.46","0","39.22","29.96","13.81"
"767","Lane Hutson","MTL","D","82","230.71666666667","2.8136178861789","0.26","6.5","2.86","3.64","6.76","76.47","2.6","10.00","0.48","10.14","5.98","4.94","0.78","0.26","1.3","0.52","0.26","0.26","0","0","0.52","1.56","1.3","0.26","2.34","0.52","0","0","-"
"608","Alex Vlasic","CHI","D","82","116.68333333333","1.4229674796748","0.51","5.66","2.06","3.6","6.17","80.00","8.74","5.88","0.46","11.31","10.28","1.54","0","0.51","1.03","0","0","0","0","0","0","1.54","0.51","1.03","1.03","1.03","0","0","-"
"668","Tim Stützle","OTT","C","82","286.66666666667","3.4959349593496","1.05","5.86","2.3","3.56","6.91","66.00","7.12","14.71","0.89","17.58","11.09","8.79","1.05","0.21","1.67","2.93","0.63","0.42","0","0.21","0.42","2.3","0.63","0","3.14","0.21","1.05","1.05","10.47"
"237","Aleksander Barkov","FLA","C","67","219.78333333333","3.2803482587065","2.46","5.19","1.64","3.55","7.64","71.79","11.74","20.93","1.53","23.2","16.38","11.47","4.37","0","2.46","0","0","0","0","0","0.55","1.64","1.09","0.27","1.91","0.82","36.04","23.2","16.61"
"247","Josh Morrissey","WPG","D","80","228.26666666667","2.8533333333333","0.79","4.99","1.58","3.42","5.78","53.66","5.26","15.00","0.64","17.09","9.99","4.47","0.53","0","1.31","0","0","0","0","0","0","0.79","0.79","0","0.26","1.05","0","0","-"
"644","Drew O'Connor","PIT, VAN","L","84","17.7","0.21071428571429","3.39","3.39","0","3.39","6.78","66.67","16.95","20.00","6.2","23.73","23.73","23.73","23.73","0","10.17","0","0","0","0","0","0","3.39","3.39","0","6.78","0","3.39","6.78","112.99"
"808","Connor Bedard","CHI","C","82","214.9","2.6207317073171","3.07","5.03","1.68","3.35","8.1","70.73","12.84","23.91","1.43","24.29","18.43","13.68","2.23","0","1.68","1.12","0.56","0.56","0","0","0.56","3.63","0.56","0.28","2.51","0","3.07","5.03","10.59"
"506","Olle Lycksell","PHI","R","19","17.966666666667","0.94561403508772","0","3.34","0","3.34","3.34","50.00","3.34","0.00","0.33","3.34","3.34","3.34","3.34","0","0","0","0","0","0","0","0","6.68","0","0","3.34","0","0","0","-"
"45","Adam Henrique","EDM","C","81","72.75","0.89814814814815","1.65","3.3","0","3.3","4.95","85.71","9.07","18.18","1.52","12.37","10.72","9.07","4.95","0","2.47","1.65","0.82","0.82","0","0","0","0.82","0","0.82","0","1.65","29.69","10.72","60.59"
"182","Chandler Stephenson","SEA","C","78","199.93333333333","2.5632478632479","0.3","5.1","1.8","3.3","5.4","69.23","5.1","5.88","0.72","8.4","6.6","5.1","1.5","0.3","0.3","0.6","0.3","0.3","0","0","0.9","1.8","0.6","0.3","1.2","0.3","30.91","22.21","17.46"
"810","Luca Cagnoni","S.J","D","6","18.216666666667","3.0361111111111","0","3.29","0","3.29","3.29","50.00","6.59","0.00","0.78","13.17","6.59","9.88","3.29","0","0","0","0","0","0","0","0","0","3.29","0","3.29","3.29","0","0","-"
"98","Cam Fowler","ANA, STL","D","68","110.58333333333","1.6262254901961","1.09","3.26","0","3.26","4.34","47.06","6.51","16.67","0.47","16.28","8.68","4.88","1.09","0","0.54","1.09","0.54","0.54","0","0","0","0.54","0","0","0.54","1.09","0","0","-"
"402","Clayton Keller","UTA","R","81","278.86666666667","3.4427983539095","2.15","5.81","2.58","3.23","7.96","74.00","10.11","21.28","1.19","21.09","16.14","7.53","1.08","0.22","1.72","0.86","0.43","0.43","0","0","0.65","3.01","0.43","0","1.94","0","0","1.51","0.00"
"178","Matt Grzelcyk","PIT","D","82","170.46666666667","2.0788617886179","0","5.28","2.11","3.17","5.28","53.57","5.98","0.00","0.35","11.97","8.1","2.46","0","0","1.76","1.41","0.7","0.7","0","0","0","1.41","0.35","0.35","1.06","1.76","0","0","-"
"524","Quinn Hughes","VAN","D","68","252.03333333333","3.7063725490196","0.95","5.95","2.86","3.09","6.9","78.38","10.95","8.70","0.79","25.23","17.38","5.71","0.24","0","3.09","0","0","0","0","0","0","2.14","0","0","1.19","0.95","0","0","-"
"442","Michael Carcone","UTA","L","53","39.116666666667","0.73805031446541","0","3.07","0","3.07","3.07","100.00","7.67","0.00","1.09","16.87","12.27","6.14","3.07","0","1.53","0","0","0","0","0","0","0","0","3.07","3.07","0","0","0","-"
"663","Jake Sanderson","OTT","D","80","275.1","3.43875","1.09","5.45","2.4","3.05","6.54","65.22","11.56","9.43","0.86","23.34","15.05","8.07","1.31","0.22","1.74","0","0","0","0","0","0","0.87","2.18","0","0","0.87","0","0","-"
"565","Linus Karlsson","VAN","C","23","19.8","0.86086956521739","3.03","3.03","0","3.03","6.06","100.00","15.15","20.00","4.62","24.24","21.21","21.21","21.21","0","3.03","0","0","0","0","0","0","0","0","0","3.03","0","0","3.03","0.00"
"686","Shakir Mukhamadullin","S.J","D","30","20","0.66666666666667","0","6","3","3","6","50.00","3","0.00","0.33","9","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"596","Moritz Seider","DET","D","82","241.33333333333","2.9430894308943","0.99","4.97","1.99","2.98","5.97","53.33","10.44","9.52","0.87","19.64","15.41","7.46","0.5","0","1.24","1.49","0.75","0.75","0","0","0.25","0.5","0.5","1.49","0","2.24","0","0","-"
"612","Thomas Harley","DAL","D","78","186.08333333333","2.3856837606838","0.32","4.51","1.61","2.9","4.84","48.39","6.45","5.00","0.5","17.09","10.32","5.16","0","0","1.61","0.64","0.32","0.32","0","0","0","1.93","0.64","0","1.61","0.32","0","0","-"
"488","Ryan Poehling","PHI","C","68","20.75","0.30514705882353","5.78","2.89","0","2.89","8.67","75.00","5.78","100.00","0.85","11.57","8.67","8.67","5.78","0","0","0","0","0","0","0","0","0","0","0","0","0","17.35","14.46","157.72"
"317","Kyle Connor","WPG","L","82","231.5","2.8231707317073","2.33","4.92","2.07","2.85","7.26","63.64","16.85","13.85","1.86","27.73","21.25","10.89","1.81","0","2.59","0","0","0","0","0","0","2.33","0.78","0.26","0.26","0","0","0","-"
"70","Mattias Ekholm","EDM","D","65","63.616666666667","0.97871794871795","2.83","3.77","0.94","2.83","6.6","63.64","10.37","27.27","0.93","19.81","13.2","5.66","0.94","0","1.89","0","0","0","0","0","0","1.89","0.94","0.94","1.89","1.89","0","0","-"
"136","Nikita Kucherov","T.B","R","78","298.75","3.8301282051282","1.61","7.63","4.82","2.81","9.24","88.46","12.85","12.50","1.36","25.71","17.67","8.23","0.8","0","2.41","0.4","0.2","0.2","0","0","0","3.41","0.6","0.6","1.61","0","0","0","-"
"26","Patrick Kane","DET","R","72","215.1","2.9875","3.35","5.02","2.23","2.79","8.37","66.67","13.95","24.00","1.97","27.89","20.08","16.18","2.79","0","1.95","0","0","0","0","0","0","2.79","0.28","0","0.56","0","0.84","1.12","11.95"
"744","Oliver Kapanen","MTL","C","18","21.566666666667","1.1981481481481","0","2.78","0","2.78","2.78","100.00","0","-","1","13.91","8.35","11.13","0","0","2.78","0","0","0","0","0","0","0","0","0","5.56","0","11.13","19.47","101.17"
"483","Martin Necas","CAR, COL","C","79","284.5","3.6012658227848","2.53","5.27","2.53","2.74","7.8","69.81","11.39","22.22","1.17","17.5","14.13","6.54","1.9","0","1.27","0","0","0","0","0","0.21","2.53","0.21","0","1.48","0.21","1.48","2.11","8.68"
"761","Logan Cooley","UTA","C","75","174.9","2.332","2.4","4.46","1.72","2.74","6.86","68.97","8.23","29.17","1.51","16.47","12.69","8.23","4.46","0","0.34","2.06","1.03","1.03","0","0","0.34","1.03","0","0.34","2.06","0.69","17.15","19.21","16.18"
"358","Mitch Marner","TOR","R","81","241.8","2.9851851851852","1.49","6.7","3.97","2.73","8.19","73.33","7.2","20.69","0.98","18.11","11.41","8.68","1.24","0","2.73","0.99","0.5","0.5","0","0","0.25","3.47","0.99","0","0.74","0.25","0","0","-"
"830","Macklin Celebrini","S.J","C","70","220.08333333333","3.1440476190476","2.18","3.82","1.09","2.73","6","78.57","16.63","13.11","1.91","34.35","25.63","17.72","1.91","0","2.73","0","0","0","0","0","0.55","3.27","0.55","0.55","2.45","0","16.9","13.36","15.23"
"323","Vince Dunn","SEA","D","62","154.9","2.4983870967742","0.77","3.87","1.16","2.71","4.65","57.14","10.07","7.69","0.78","21.3","15.49","4.26","0.39","0","1.55","0.77","0.39","0.39","0","0","0.39","1.55","1.16","0.39","0.39","0.77","0","0","-"
"549","Rasmus Sandin","WSH","D","82","66.4","0.80975609756098","0.9","3.61","0.9","2.71","4.52","62.50","1.81","50.00","0.26","7.23","3.61","2.71","0.9","0.9","0.9","0","0","0","0","0","0","0.9","0","1.81","0.9","0","0","0","-"
"602","Jack Hughes","N.J","C","62","199.46666666667","3.2172043010753","1.8","6.32","3.61","2.71","8.12","69.23","14.14","12.77","1.59","29.78","19.25","13.24","2.71","0.3","4.81","0.6","0.3","0.3","0","0","0.3","6.62","0.3","0.3","1.8","0","3.01","6.02","10.03"
"50","Jared Spurgeon","MIN","D","66","111.11666666667","1.6835858585859","0.54","4.32","1.62","2.7","4.86","81.82","7.02","7.69","0.56","12.42","9.72","3.78","0.54","0","0.54","2.16","1.08","1.08","0","0","0","1.08","2.16","0.54","0.54","0.54","0","0","-"
"228","Shea Theodore","VGK","D","67","178.08333333333","2.657960199005","0.67","5.73","3.03","2.7","6.4","59.38","8.42","8.00","0.64","19.88","11.79","7.41","0.67","0","1.68","0","0","0","0","0","0","2.02","0.34","0.34","0.67","1.35","0","0","-"
"689","JJ Peterka","BUF","R","77","224.1","2.9103896103896","1.61","3.21","0.54","2.68","4.82","56.25","9.1","17.65","1.23","20.35","13.92","8.3","1.61","0.54","1.34","0.54","0.27","0.27","0","0","0.27","2.68","0.54","0.54","1.61","0","0","0","-"
"712","J.J. Moser","T.B","D","54","22.833333333333","0.42283950617284","0","2.63","0","2.63","2.63","33.33","0","-","0.13","13.14","2.63","2.63","0","0","0","0","0","0","0","0","0","0","2.63","0","2.63","2.63","0","0","-"
"775","Jonathan Lekkerimaki","VAN","R","24","45.666666666667","1.9027777777778","0","2.63","0","2.63","2.63","28.57","5.26","0.00","0.69","9.2","9.2","3.94","0","1.31","0","0","0","0","0","0","0","0","1.31","1.31","2.63","0","0","0","-"
"57","Matt Duchene","DAL","C","82","206.23333333333","2.5150406504065","2.33","5.53","2.91","2.62","7.86","79.41","8.15","28.57","1.31","20.07","13.09","10.76","3.78","0","1.75","0","0","0","0","0","0.29","2.62","0.58","0","0.87","0","13.96","13.09","15.02"
"266","Leon Draisaitl","EDM","C","71","232.86666666667","3.2798122065728","4.12","4.64","2.06","2.58","8.76","80.95","15.97","25.81","2.74","28.86","23.96","11.59","4.64","0.26","3.09","0","0","0","0","0","0.26","2.06","0.26","0","0.77","0","30.92","24.48","14.38"
"52","Marcus Johansson","MIN","L","72","93.233333333333","1.2949074074074","0.64","3.22","0.64","2.57","3.86","60.00","6.44","10.00","0.84","10.94","8.37","7.72","3.86","0","1.93","0","0","0","0","0","0","1.29","1.93","2.57","5.15","0","0.64","1.29","21.45"
"649","Connor Zary","CGY","C","54","117.31666666667","2.1725308641975","0.51","4.09","1.53","2.56","4.6","75.00","10.74","4.76","1.35","18.41","14.32","12.27","7.16","0","2.05","0","0","0","0","0","0.51","1.53","1.02","0.51","1.02","0","7.16","10.74","20.46"
"497","Neal Pionk","WPG","D","69","94.25","1.3659420289855","2.55","5.09","2.55","2.55","7.64","66.67","7.64","33.33","0.69","24.83","16.55","3.18","0","0","3.18","2.55","1.27","1.27","0","0","0","1.91","3.18","0.64","0.64","1.27","0","0","-"
"302","Gustav Forsling","FLA","D","80","23.733333333333","0.29666666666667","0","2.53","0","2.53","2.53","100.00","7.58","0.00","0.5","20.22","12.64","5.06","0","0","2.53","0","0","0","0","0","0","0","0","0","0","2.53","0","0","-"
"269","William Nylander","TOR","R","82","263.88333333333","3.2180894308943","2.73","4.09","1.59","2.5","6.82","66.67","10.69","25.53","1.61","25.24","17.96","12.05","2.27","0.23","1.36","0","0","0","0","0","0","2.96","0.68","0","1.14","0","2.5","1.59","13.90"
"421","Dennis Cholowski","N.J, NYI","D","39","48.133333333333","1.234188034188","0","2.49","0","2.49","2.49","66.67","3.74","0.00","0.29","18.7","8.73","8.73","0","0","3.74","0","0","0","0","0","0","2.49","1.25","0","0","0","0","0","-"
"691","Marat Khusnutdinov","BOS, MIN","C","75","24.283333333333","0.32377777777778","0","2.47","0","2.47","2.47","50.00","2.47","0.00","0.44","4.94","4.94","2.47","0","0","0","0","0","0","0","0","0","7.41","2.47","0","2.47","0","0","4.94","0.00"
"65","Reilly Smith","NYR, VGK","R","79","73.233333333333","0.92700421940928","1.64","3.28","0.82","2.46","4.92","85.71","10.65","15.38","1.53","15.57","13.93","8.19","4.92","0","0","0","0","0","0","0","0","4.1","2.46","1.64","1.64","0.82","0.82","0","81.93"
"734","Zachary L'Heureux","NSH","L","62","24.633333333333","0.39731182795699","0","2.44","0","2.44","2.44","33.33","19.49","0.00","3.2","19.49","19.49","17.05","14.61","0","9.74","0","0","0","0","0","0","2.44","0","2.44","7.31","0","0","0","-"
"366","Artemi Panarin","NYR","L","80","250.86666666667","3.1358333333333","1.91","4.31","1.91","2.39","6.22","83.87","14.35","13.33","1.78","41.38","26.07","16.74","1.2","0","1.67","0","0","0","0","0","0","2.63","0.96","0.24","1.67","0.48","0","0","-"
"236","Nathan MacKinnon","COL","C","79","302.53333333333","3.8295358649789","1.78","5.75","3.37","2.38","7.54","74.51","12.69","14.06","1.61","25.98","17.06","11.11","1.98","0","2.58","0.4","0.2","0.2","0","0","0.79","2.58","0.2","0.59","1.59","0","18.05","12.69","11.64"
"545","Jack McBain","UTA","C","82","25.383333333333","0.30955284552846","2.36","4.73","2.36","2.36","7.09","75.00","14.18","16.67","2.7","18.91","16.55","14.18","11.82","0","2.36","4.73","2.36","2.36","0","0","0","2.36","0","0","4.73","0","14.18","16.55","109.10"
"482","Miro Heiskanen","DAL","D","50","179.16666666667","3.5833333333333","0","2.34","0","2.34","2.34","41.18","6.7","0.00","0.49","22.1","11.05","6.03","0","0.33","1","0","0","0","0","0","0","1.34","1","1","0.33","0","0","0","-"
"132","Brandon Saad","STL, VGK","L","72","51.883333333333","0.72060185185185","0","3.47","1.16","2.31","3.47","42.86","4.63","0.00","0.54","12.72","6.94","6.94","2.31","1.16","0","0","0","0","0","0","0","3.47","0","0","0","1.16","0","0","-"
"311","Darren Raddysh","T.B","D","73","129.71666666667","1.7769406392694","0.93","3.24","0.93","2.31","4.16","45.00","9.71","9.52","1.08","23.59","15.26","9.25","1.39","0.46","1.39","0","0","0","0","0","0","0.93","0.46","0.46","1.39","0.93","0","0","-"
"154","Colin Miller","WPG","D","60","26.033333333333","0.43388888888889","2.3","2.3","0","2.3","4.61","66.67","6.91","33.33","0.45","23.05","9.22","9.22","0","0","0","0","0","0","0","0","0","4.61","0","0","4.61","6.91","0","0","-"
"722","Dylan Guenther","UTA","R","70","236.28333333333","3.3754761904762","3.05","4.32","2.03","2.29","7.36","67.44","15.74","19.35","1.71","27.93","21.08","14.98","2.03","0","1.52","1.02","0.25","0.25","0","0","0","2.03","0.25","0.25","2.03","0.25","0.25","0.25","12.70"
"92","Justin Faulk","STL","D","78","159.23333333333","2.041452991453","0.38","4.14","1.88","2.26","4.52","54.55","8.67","4.35","0.79","19.97","12.06","7.54","1.13","0","1.51","0.75","0.38","0.38","0","0","0","1.88","0.75","0.75","0.75","0.75","0","0","-"
"203","Alexander Kerfoot","UTA","C","81","26.683333333333","0.32942386831276","0","2.25","0","2.25","2.25","100.00","2.25","0.00","0.31","2.25","2.25","2.25","2.25","0","0","0","0","0","0","0","0","2.25","0","0","2.25","0","29.23","20.24","132.87"
"749","Ryker Evans","SEA","D","73","53.85","0.73767123287671","1.11","2.23","0","2.23","3.34","75.00","6.69","16.67","0.76","11.14","7.8","3.34","2.23","0","0","0","0","0","0","0","0","1.11","1.11","0","3.34","1.11","0","0","-"
"829","Artyom Levshunov","CHI","D","18","26.9","1.4944444444444","0","4.46","2.23","2.23","4.46","33.33","8.92","0.00","0.81","24.54","11.15","15.61","0","2.23","2.23","4.46","2.23","2.23","0","0","0","2.23","0","2.23","4.46","2.23","0","0","-"
"180","Oskar Sundqvist","STL","C","67","80.9","1.2074626865672","2.97","2.22","0","2.22","5.19","70.00","11.12","26.67","3.91","20.77","20.02","19.28","16.32","0","4.45","1.48","0.74","0.74","0","0","0.74","0.74","2.22","0","5.19","0","5.19","6.67","32.45"
"432","Filip Hronek","VAN","D","61","108.85","1.7844262295082","0","3.86","1.65","2.2","3.86","77.78","6.06","0.00","0.63","17.64","11.58","4.96","0","0","1.65","1.1","0.55","0.55","0","0","0.55","2.76","0.55","1.1","0.55","0.55","0","0","-"
"719","Matt Coronato","CGY","R","77","191.38333333333","2.4854978354978","1.57","3.76","1.57","2.19","5.33","60.71","10.03","15.63","1.74","20.69","15.05","13.48","5.64","0","3.76","0","0","0","0","0","0","1.57","0.31","0","2.19","0","4.7","5.02","15.17"
"155","Jonathan Marchessault","NSH","R","78","248.36666666667","3.184188034188","0.97","4.59","2.42","2.17","5.56","60.53","14.01","6.90","1.87","23.67","17.39","14.49","5.56","0","2.42","2.42","1.21","1.21","0","0","0.48","2.42","0","1.93","1.21","0.24","0.24","0.72","6.04"
"674","Emil Andrae","PHI","D","42","55.433333333333","1.3198412698413","0","3.25","1.08","2.16","3.25","75.00","5.41","0.00","0.24","15.15","6.49","2.16","0","1.08","2.16","2.16","1.08","1.08","0","0","0","2.16","3.25","2.16","1.08","0","0","0","-"
"785","Jani Nyman","SEA","R","12","27.833333333333","2.3194444444444","4.31","2.16","0","2.16","6.47","75.00","15.09","28.57","1.83","23.71","21.56","12.93","4.31","0","2.16","0","0","0","0","0","0","2.16","0","0","0","0","0","0","-"
"174","Teuvo Teravainen","CHI","C","82","196.21666666667","2.3928861788618","2.14","5.2","3.06","2.14","7.34","60.00","6.12","35.00","1.06","12.54","9.79","4.89","2.14","0","1.22","0","0","0","0","0","0.92","3.06","0.92","0","1.22","0","5.81","7.03","13.83"
"477","Nick Suzuki","MTL","C","82","279.91666666667","3.4136178861789","0.86","4.93","2.79","2.14","5.79","71.05","7.72","11.11","1.14","17.15","12.43","10.72","3.22","0.21","1.71","0.43","0.21","0.21","0","0","0.21","3.64","0.64","1.07","3.64","0","30.01","30.01","10.72"
